"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"94115907704094","Nodes","7704094","21.000000","25.687793","DDS demands","Known Flow","508508.060259","125994.736717","","0.000000","","","","","-15.689999","","","","","","","","-14.030278","-15.689999","","","","","","","D1 PROFILE","","","","","","",""
"94115907704046","Nodes","7704046","21.000000","26.974530","DDS demands","Known Flow","508935.244859","125916.173824","","0.000000","","","","","-7.320000","","","","","","","","-6.545675","-7.320000","","","","","","","D1 PROFILE","","","","","","",""
"94115900007250","Nodes","Logger 7250, Silver Street","21.000000","26.942874","Val Log Post","Known Flow","508935.577469","125923.890383","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-8115903","Nodes","-8115903","21.000000","26.975895","Default Known Flow Node","Known Flow","508935.777035","125926.418221","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-294771","Nodes","-294771","21.000000","26.374905","Default Known Flow Node","Known Flow","508324.902109","125856.868614","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-395687","Nodes","-395687","21.000000","26.418911","Default Known Flow Node","Known Flow","508329.515229","125854.930328","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704054","Nodes","7704054","21.000000","30.776531","DDS demands","Known Flow","509002.314782","125464.312448","","0.000000","","","","","-17.190000","","","","","","","","-15.371606","-17.190000","","","","","","","D1 PROFILE","","","","","","",""
"94115907704052","Nodes","7704052","21.000000","29.843864","DDS demands","Known Flow","509045.535439","125626.770432","","0.000000","","","","","-7.889999","","","","","","","","-7.055379","-7.889999","","","","","","","D1 PROFILE","","","","","","",""
"94115907704045","Nodes","7704045","21.000000","26.933475","DDS demands","Known Flow","508936.109646","125936.729140","","0.000000","","","","","-16.860000","","","-11.600000","","","","","-15.076514","-16.860000","","","","","","","D1 PROFILE","","","DM PROFILE","","","",""
"941159-7248","Nodes","-7248","21.000000","33.921853","Default Known Flow Node","Known Flow","508772.002598","125107.811253","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-395725","Nodes","-395725","21.000000","33.921853","Default Known Flow Node","Known Flow","508772.502598","125105.186252","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704002","Nodes","Kingsfold Close DG","21.000000","30.000000","Default Known Pressure Node","Known Pressure","508719.404583","124547.186100","","257.000008","","","","","","","","","","","","","138.872035","155.299999","","","","","","","","","","","","","",""
"941159-26395","Nodes","-26395","21.000000","25.329849","Default Known Flow Node","Known Flow","508778.404599","124450.186074","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704074","Nodes","7704074","21.000000","29.211607","DDS demands","Known Flow","508688.220099","125605.482305","","0.000000","","","","","-2.019999","","","","","","","","-1.806320","-2.019999","","","","","","","D1 PROFILE","","","","","","",""
"94115907704050","Nodes","7704050","21.000000","29.536836","DDS demands","Known Flow","509035.132587","125688.591135","","0.000000","","","","","-5.469999","","","","","","","","-4.891371","-5.469999","","","","","","","D1 PROFILE","","","","","","",""
"941159-395805","Nodes","-395805","21.000000","29.537021","Default Known Flow Node","Known Flow","509023.928805","125682.178303","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704013","Nodes","7704013","21.000000","34.928389","DDS demands","Known Flow","508497.779523","124935.686206","","0.000000","","","","","-14.179999","","","","","","","","-12.680009","-14.179999","","","","","","","D1 PROFILE","","","","","","",""
"941159-299264","Nodes","-299264","21.000000","34.882650","Default Known Flow Node","Known Flow","508503.904525","124927.561204","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-299262","Nodes","-299262","21.000000","34.957584","Default Known Flow Node","Known Flow","508499.279523","124934.436206","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704111","Nodes","7704111","21.000000","34.995881","DDS demands","Known Flow","508507.404526","124946.686209","","0.000000","","","","","-0.379999","","","","","","","","-0.339802","-0.379999","","","","","","","D1 PROFILE","","","","","","",""
"941159-295020","Nodes","-295020","21.000000","35.748356","Default Known Flow Node","Known Flow","508558.141331","124681.934165","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295017","Nodes","-295017","21.000000","35.748356","Default Known Flow Node","Known Flow","508555.779539","124682.936137","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295021","Nodes","-295021","21.000000","35.748356","Default Known Flow Node","Known Flow","508581.271633","124714.314213","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295024","Nodes","-295024","21.000000","35.748356","Default Known Flow Node","Known Flow","508599.529551","124701.811143","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295031","Nodes","-295031","21.000000","35.349167","Default Known Flow Node","Known Flow","508720.404584","124873.686189","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295032","Nodes","-295032","21.000000","35.147661","Default Known Flow Node","Known Flow","508723.904584","124887.936193","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295035","Nodes","-295035","21.000000","33.746106","Default Known Flow Node","Known Flow","508885.529628","124945.811209","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295036","Nodes","-295036","21.000000","33.746106","Default Known Flow Node","Known Flow","508908.476828","124873.436003","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-397610","Nodes","-397610","21.000000","33.827846","Default Known Flow Node","Known Flow","508954.654647","124821.311175","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704023","Nodes","7704023","21.000000","33.827846","DDS demands","Known Flow","508888.783682","124869.408160","","0.000000","","","","","-47.070001","","","","","","","","-42.090839","-47.070001","","","","","","","D1 PROFILE","","","","","","",""
"941159-26396","Nodes","-26396","21.000000","34.690456","Default Known Flow Node","Known Flow","508820.654611","124999.436224","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-26398","Nodes","-26398","21.000000","34.690456","Default Known Flow Node","Known Flow","508862.779622","124972.436216","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-26399","Nodes","-26399","21.000000","34.690456","Default Known Flow Node","Known Flow","508908.529635","124982.436219","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-26397","Nodes","-26397","21.000000","34.690456","Default Known Flow Node","Known Flow","508849.654619","124964.311214","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704018","Nodes","7704018","21.000000","36.367159","Default Known Flow Node","Known Flow","508550.654537","124914.311200","","0.000000","","","","","","-15.779999","","","","","","","-14.110758","-15.779999","","","","","","","","DC PROFILE","","","","","",""
"941159-295025","Nodes","-295025","21.000000","35.836779","Default Known Flow Node","Known Flow","508610.029553","124883.811192","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704019","Nodes","7704019","21.000000","35.646615","DDS demands","Known Flow","508647.026562","124881.910562","","0.000000","-16.549998","","","","-18.249999","","","","-115.169994","","","","-134.105850","-149.969997","","","C1 PROFILE","","","","D1 PROFILE","","","","I2 PROFILE","","",""
"94115907704020","Nodes","7704020, P10123381, EASTON CRESCENT, -22.15SCMH","24.000000","25.290050","CSEP Unmatched","Known Flow","509073.580699","125847.880335","","0.000000","","","","","","-22.150000","","","","","","","-19.806927","-22.150000","","","","","","","","DC PROFILE","","","","","",""
"941159-302373","Nodes","-302373","21.000000","34.806314","Default Known Flow Node","Known Flow","508741.779589","124988.436221","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295022","Nodes","-295022","21.000000","35.748356","Default Known Flow Node","Known Flow","508575.654544","124717.811147","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295018","Nodes","-295018","21.000000","35.705502","Default Known Flow Node","Known Flow","508558.404539","124725.186149","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-397605","Nodes","-397605","21.000000","35.748356","Default Known Flow Node","Known Flow","508575.166516","124716.680977","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295023","Nodes","-295023","21.000000","35.748356","Default Known Flow Node","Known Flow","508598.279550","124688.436139","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295026","Nodes","-295026","21.000000","35.748356","Default Known Flow Node","Known Flow","508615.154555","124680.311137","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295027","Nodes","-295027","21.000000","35.662659","Default Known Flow Node","Known Flow","508644.279563","124849.936183","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295030","Nodes","-295030","21.000000","35.434470","Default Known Flow Node","Known Flow","508717.279583","124859.561185","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295034","Nodes","-295034","21.000000","33.746106","Default Known Flow Node","Known Flow","508883.654628","124939.061207","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295033","Nodes","-295033","21.000000","33.703114","Default Known Flow Node","Known Flow","508813.654609","124924.811203","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-397609","Nodes","-397609","21.000000","33.746106","Default Known Flow Node","Known Flow","508908.658900","124872.281685","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295038","Nodes","-295038","21.000000","33.236923","Default Known Flow Node","Known Flow","508988.279656","124904.686198","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295040","Nodes","-295040","21.000000","33.372659","Default Known Flow Node","Known Flow","508990.279657","124955.311212","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295041","Nodes","-295041","21.000000","33.414110","Default Known Flow Node","Known Flow","508990.404657","124979.186218","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295007","Nodes","-295007","21.000000","34.283586","Default Known Flow Node","Known Flow","508402.779497","124799.561169","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704109","Nodes","7704109, P10123274, HIGH STREET, BILLINGSHURST, -3.00 SCMHS","22.999998","27.089720","CSEP DDS Matched","Known Flow","508660.814569","125902.899203","","0.000000","","","","","-1.049999","-7.199999","","","","","","","-7.377297","-8.249999","","","","","","","D1 PROFILE","DC PROFILE","","","","","",""
"941159-295014","Nodes","-295014","21.000000","36.912843","Default Known Flow Node","Known Flow","508525.279530","124866.811187","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704017","Nodes","7704017","21.000000","35.521877","DDS demands","Known Flow","508545.029536","124900.811197","","0.000000","","","","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","D1 PROFILE","","","","","","",""
"94115907704016","Nodes","","21.000000","30.712692","DDS demands","Known Flow","508186.154438","124827.936177","","0.000000","","","","","-12.830000","","","","","","","","-11.472815","-12.830000","","","","","","","D1 PROFILE","","","","","","",""
"941159-397604","Nodes","-397604","21.000000","35.748356","Default Known Flow Node","Known Flow","508559.904540","124681.186137","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295019","Nodes","-295019","21.000000","35.748356","Default Known Flow Node","Known Flow","508559.029540","124679.311136","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704022","Nodes","7704022","21.000000","35.524758","DDS demands","Known Flow","508713.154582","124844.811181","","0.000000","","","","","-20.020000","","","","","","","","-17.902242","-20.020000","","","","","","","D1 PROFILE","","","","","","",""
"941159-295039","Nodes","-295039","21.000000","33.418068","Default Known Flow Node","Known Flow","508988.404656","124883.811192","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704027","Nodes","7704027","21.000000","32.043086","DDS demands","Known Flow","509121.654693","124881.686191","","0.000000","","","","","-17.979999","","","","","","","","-16.078037","-17.979999","","","","","","","D1 PROFILE","","","","","","",""
"941159-397739","Nodes","-397739","21.000000","32.472655","Default Known Flow Node","Known Flow","509026.001284","124838.548758","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-295043","Nodes","-295043","21.000000","32.472655","Default Known Flow Node","Known Flow","509029.738450","124820.289197","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-397741","Nodes","-397741","21.000000","32.472655","Default Known Flow Node","Known Flow","509030.190835","124880.692536","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704026","Nodes","7704026","21.000000","32.388333","DDS demands","Known Flow","509034.270193","124880.312075","","0.000000","","","","","-13.720000","","","","","","","","-12.268670","-13.720000","","","","","","","D1 PROFILE","","","","","","",""
"941159-295044","Nodes","-295044","21.000000","32.046361","Default Known Flow Node","Known Flow","509100.141833","124796.598157","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704028","Nodes","7704028","21.000000","32.046361","DDS demands","Known Flow","509119.404692","124868.686188","","0.000000","","","","","-5.800000","","","","","","","","-5.186464","-5.800000","","","","","","","D1 PROFILE","","","","","","",""
"94115907704025","Nodes","7704025","21.000000","32.631900","DDS demands","Known Flow","509027.529667","124895.061195","","0.000000","","","","","-3.569999","","","","","","","","-3.192357","-3.569999","","","","","","","D1 PROFILE","","","","","","",""
"941159-297521","Nodes","-297521","21.000000","31.538733","Default Known Flow Node","Known Flow","508359.154485","125045.811236","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-357873","Nodes","-357873","21.000000","31.996359","Default Known Flow Node","Known Flow","508384.779492","125032.811233","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-297522","Nodes","-297522","21.000000","30.563611","Default Known Flow Node","Known Flow","508364.154487","125168.561270","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-297523","Nodes","-297523","21.000000","31.641560","Default Known Flow Node","Known Flow","508388.192427","125068.534902","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704080","Nodes","7704080","21.000000","30.214626","DDS demands","Known Flow","508351.935732","125202.240969","","0.000000","","","","","-5.219999","","","-12.799999","","","","","-4.667817","-5.219999","","","","","","","D1 PROFILE","","","DM PROFILE","","","",""
"941159-395690","Nodes","-395690","21.000000","30.455415","Default Known Flow Node","Known Flow","508345.529482","125166.686269","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-296684","Nodes","-296684","21.000000","27.213559","Default Known Flow Node","Known Flow","508259.279458","125454.436347","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-296689","Nodes","-296689","21.000000","27.257044","Default Known Flow Node","Known Flow","508366.279487","125480.936355","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-296690","Nodes","-296690","21.000000","27.257044","Default Known Flow Node","Known Flow","508369.779488","125490.311357","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-296699","Nodes","-296699","21.000000","27.300538","Default Known Flow Node","Known Flow","508425.154503","125448.311346","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704012","Nodes","7704012","21.000000","30.955165","DDS demands","Known Flow","508311.280182","125038.687628","","0.000000","","","","","-3.839999","","","","","","","","-3.433796","-3.839999","","","","","","","D1 PROFILE","","","","","","",""
"94115907704081","Nodes","7704081","21.000000","30.960573","DDS demands","Known Flow","508326.154476","125083.686246","","0.000000","","","","","-18.389999","","","","","","","","-16.444666","-18.389999","","","","","","","D1 PROFILE","","","","","","",""
"94115907704060","Nodes","7704060","21.000000","34.366614","DDS demands","Known Flow","508751.903641","125017.307682","","0.000000","","","","","-10.329999","","","","","","","","-9.237270","-10.329999","","","","","","","D1 PROFILE","","","","","","",""
"941159-417239","Nodes","-417239","21.000000","34.647536","Default Known Flow Node","Known Flow","508753.279592","125008.936226","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-297550","Nodes","-297550","21.000000","34.690456","Default Known Flow Node","Known Flow","508850.779619","125006.186225","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704063","Nodes","7704063","21.000000","33.699337","DDS demands","Known Flow","508781.770000","125120.811257","","0.000000","","","","-9.350000","-11.949999","","","","-31.059998","","","","-46.821249","-52.360000","","","","","","C4 PROFILE","D1 PROFILE","","","","I2 PROFILE","","",""
"941159-297527","Nodes","-297527","21.000000","33.498704","Default Known Flow Node","Known Flow","508685.279574","125113.811255","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704067","Nodes","7704067","21.000000","32.538053","DDS demands","Known Flow","508734.651697","125415.101775","","0.000000","","","","","-10.909999","","","","","","","","-9.755916","-10.909999","","","","","","","D1 PROFILE","","","","","","",""
"94115907704059","Nodes","7704059","21.000000","33.656488","DDS demands","Known Flow","508979.529654","125070.686243","","0.000000","0.000000","","","","-30.959999","","","","-96.259997","","","","-113.762400","-127.220001","","","C1 PROFILE","","","","D1 PROFILE","","","","I2 PROFILE","","",""
"941159-395745","Nodes","-395745","21.000000","33.658993","Default Known Flow Node","Known Flow","508979.450792","125069.931422","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-296757","Nodes","-296757","21.000000","32.384346","Default Known Flow Node","Known Flow","508730.779586","125424.936339","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-395717","Nodes","-395717","21.000000","32.538088","Default Known Flow Node","Known Flow","508733.618108","125415.135116","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-296759","Nodes","-296759","21.000000","32.746913","Default Known Flow Node","Known Flow","508737.404588","125411.186336","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704066","Nodes","7704066","21.000000","32.682491","DDS demands","Known Flow","508741.768261","125411.707371","","0.000000","","","","","-16.540001","","","","","","","","-14.790365","-16.540001","","","","","","","D1 PROFILE","","","","","","",""
"941159-297543","Nodes","-297543","21.000000","34.065325","Default Known Flow Node","Known Flow","508830.279613","125090.936248","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-297542","Nodes","-297542","21.000000","34.077000","Default Known Flow Node","Known Flow","508830.029613","125087.311247","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-297547","Nodes","-297547","21.000000","33.612834","Default Known Flow Node","Known Flow","508843.279617","125175.811272","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-297552","Nodes","-297552","21.000000","33.612834","Default Known Flow Node","Known Flow","508872.279625","125179.811273","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-357884","Nodes","-357884","21.000000","32.019784","Default Known Flow Node","Known Flow","508901.403378","125350.383003","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-297558","Nodes","-297558","21.000000","32.019784","Default Known Flow Node","Known Flow","508891.752192","125352.977897","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704064","Nodes","7704064","21.000000","33.526785","DDS demands","Known Flow","508773.790047","125154.812674","","0.000000","","","","","-15.259999","","","","","","","","-13.645765","-15.259999","","","","","","","D1 PROFILE","","","","","","",""
"941159-395723","Nodes","-395723","21.000000","34.370148","Default Known Flow Node","Known Flow","508767.874342","125077.908379","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704068","Nodes","7704068","21.000000","32.692001","DDS demands","Known Flow","508735.749370","125423.807376","","0.000000","","","","","-15.469999","","","","","","","","-13.833550","-15.469999","","","","","","","D1 PROFILE","","","","","","",""
"941159-296758","Nodes","-296758","21.000000","36.135731","Default Known Flow Node","Known Flow","508735.404588","125426.436340","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-395718","Nodes","-395718","21.000000","32.617662","Default Known Flow Node","Known Flow","508746.988087","125413.234646","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-297526","Nodes","-297526","21.000000","33.455695","Default Known Flow Node","Known Flow","508666.279569","125115.686255","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-357883","Nodes","-357883","21.000000","32.106197","Default Known Flow Node","Known Flow","508839.777378","125399.226891","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-299260","Nodes","-299260","21.000000","33.628555","Default Known Flow Node","Known Flow","508998.779659","125058.561240","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-297531","Nodes","-297531","21.000000","34.370148","Default Known Flow Node","Known Flow","508769.279597","125082.686246","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704062","Nodes","","0.000000","24.781083","DDS demands","Known Flow","508881.137580","126216.648205","","0.000000","","","","","-5.039999","","","","","","","","-4.506857","-5.039999","","","","","","","D1 PROFILE","","","","","","",""
"941159-253409","Nodes","-253409","21.000000","34.303969","Default Known Flow Node","Known Flow","508775.877599","125089.311248","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-395727","Nodes","-395727","21.000000","33.761630","Default Known Flow Node","Known Flow","508783.779601","125120.811257","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"94115907704113","Nodes","7704113","21.000000","32.926819","DDS demands","Known Flow","508839.759054","125253.566166","","0.000000","","","","","-11.100000","","","","","","","","-9.925818","-11.100000","","","","","","","D1 PROFILE","","","","","","",""
"941159-395734","Nodes","-395734","21.000000","32.906150","Default Known Flow Node","Known Flow","508849.881880","125253.332787","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-395733","Nodes","-395733","21.000000","33.056113","Default Known Flow Node","Known Flow","508847.010606","125289.954048","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"941159-297536","Nodes","-297536","21.000000","33.099223","Default Known Flow Node","Known Flow","508801.262682","125327.637434","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
