"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories",0.000000,0.000000,1.000000,"Volumetric",-1.000000
"Base Thermal","Flow Categories",,,1.000000,"Thermal",-1.000000
"D1","Flow Categories",-423.290002,0.000000,1.000000,"Volumetric",-1.000000
"C2","Flow Categories",-20.739999,0.000000,1.000000,"Volumetric",-1.000000
"C3","Flow Categories",-89.150004,0.000000,1.000000,"Volumetric",-1.000000
"C4","Flow Categories",-27.959999,0.000000,1.000000,"Volumetric",-1.000000
"C1","Flow Categories",-0.209999,0.000000,1.000000,"Volumetric",-1.000000
"DH","Flow Categories",,,1.000000,"Volumetric",-1.000000
"Base Diversified Volumetric","Flow Categories",,,1.000000,"Diversified Volumetric",-1.000000
"Base Diversified Thermal","Flow Categories",,,1.000000,"Diversified Thermal",-1.000000
"PL-AF","Flow Categories",-26.770001,0.000000,1.000000,"Volumetric",-1.000000
