"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"94103102711652","Nodes",,21.000000,30.761539,"DDS demands","Known Flow",496680.396803,148633.805189,,0.000000,,,,,,,-3.729999,,,,,,,-3.335432,-3.729999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102710587","Nodes",,21.000000,34.049963,"DDS demands","Known Flow",498318.462916,151061.740648,,0.000000,,,,-4.309999,,,-11.209999,,,,,,,-13.878261,-15.519999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"94103102712102","Nodes","-559787",21.000000,37.635314,"Default Known Flow Node","Known Flow",496567.672034,152508.531919,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102410046","Nodes","2410046",21.000000,37.866520,"DDS demands","Known Flow",496570.298719,152510.257082,,0.000000,,,,,,,-2.400000,,,,,,,-2.146123,-2.400000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102711439","Nodes","-3991",21.000000,38.814509,"Default Known Flow Node","Known Flow",501025.134802,150921.019823,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102711438","Nodes","-3990",21.000000,38.694361,"Default Known Flow Node","Known Flow",501030.757602,150920.000499,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103100007023","Nodes","Logger 7023, 41 The Street, Shalford, Guildford, Surrey",21.000000,34.669834,"Val Log Post","Known Flow",500038.790370,147610.091713,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102712138","Nodes","-5800",21.000000,37.514755,"Default Known Flow Node","Known Flow",504105.023617,142893.229912,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102711856","Nodes",,21.000000,18.552352,"Default Known Flow Node","Known Flow",504992.056141,141543.407249,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102602055","Nodes","2602055",21.000000,17.082233,"Default Known Flow Node","Known Flow",505124.958882,141615.429384,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102710952","Nodes","-2757",21.000000,30.479113,"Default Known Flow Node","Known Flow",499494.546339,150616.595976,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102412091","Nodes","2412091",21.000000,28.064138,"DDS demands","Known Flow",499664.328326,150637.239826,,0.000000,,,,,,,-31.049998,,,,,,,-27.765463,-31.049998,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102412097","Nodes","2412097",21.000000,28.196857,"DDS demands","Known Flow",499782.031454,150632.998311,,0.000000,,,,,,,-9.509999,,,,,,,-8.504012,-9.509999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102710905","Nodes","-2582",21.000000,34.279156,"Default Known Flow Node","Known Flow",499722.003582,149941.479223,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102415274","Nodes","2415274",21.000000,32.212382,"DDS demands","Known Flow",499761.927852,150035.358176,,0.000000,,,,,,,-19.780000,,,,,,,-17.687630,-19.780000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102712492","Nodes",,21.000000,32.040914,"DDS demands","Known Flow",499766.514619,150045.500466,,0.000000,-9.029999,,,,,,,,,,,,,-8.074787,-9.029999,,"","C1 PROFILE",,,,,,,,,,,,
"94103102415273","Nodes","2415273",21.000000,30.902656,"DDS demands","Known Flow",499804.545414,150129.594422,,0.000000,,,,,,,-10.609999,,,,,,,-9.487651,-10.609999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102405020","Nodes","2405020",21.000000,30.522755,"DDS demands","Known Flow",499046.106175,147849.691691,,0.000000,,,,,,,-2.570000,,,,,,,-2.298140,-2.570000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102410187","Nodes","2410187",21.000000,43.540877,"DDS demands","Known Flow",495932.966799,151026.732787,,0.000000,,,,,,,-2.529999,,,,,,,-2.262371,-2.529999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102710131","Nodes","-1462482",21.000000,42.818542,"Default Known Flow Node","Known Flow",496000.154308,151038.576488,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102712468","Nodes","-88965",21.000000,43.611069,"Default Known Flow Node","Known Flow",495932.724241,151029.386306,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102410003","Nodes","Group Profile 4, Wood Street/Oak Hill, Guildford West DG, CGS, Site ID 8984",21.000000,44.000001,"Default Known Pressure Node","Known Pressure",495939.526106,151030.193307,,6159.999803,,,,,,,,,,,,,,762.302881,852.480050,,"",,,,,,,,,,,,,
"94103102710944","Nodes","-274",21.000000,35.269042,"Default Known Flow Node","Known Flow",496462.250641,152446.299807,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102410044","Nodes","2410044",21.000000,36.926368,"DDS demands","Known Flow",496549.599833,152505.912299,,0.000000,,,,,,,-9.350000,,,,,,,-8.360937,-9.350000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102712309","Nodes",,21.000000,25.417524,"DDS demands","Known Flow",505545.215406,139172.222868,,0.000000,-4.300000,,,,,,0.000000,,,,,,,-3.845137,-4.300000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"94103102712198","Nodes",,21.000000,33.610068,"DDS demands","Known Flow",503842.775985,151194.324482,,0.000000,-9.469999,,,,,,,,,,,,,-8.468243,-9.469999,,"","C1 PROFILE",,,,,,,,,,,,
"94103102712197","Nodes","-5996",21.000000,33.619909,"Default Known Flow Node","Known Flow",503841.347933,151193.795363,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102416167","Nodes","2416167,",21.000000,29.582736,"DDS demands","Known Flow",501498.756550,149582.090074,,0.000000,-6.000000,,,,,,-28.470000,,,,,,,-30.823690,-34.469999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"94103102413074","Nodes","2413074",21.000000,29.169878,"DDS demands","Known Flow",501929.961444,150975.849114,,0.000000,,,,,,,-35.759998,,,,,,,-31.977231,-35.759998,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102710734","Nodes","-2041",21.000000,32.656704,"Default Known Flow Node","Known Flow",500014.041214,146665.201119,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102403115","Nodes","2403115",21.000000,32.196971,"DDS demands","Known Flow",500004.301212,146586.998098,,0.000000,,,,,,,-9.020000,,,,,,,-8.065845,-9.020000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102411038","Nodes","2411038",21.000000,31.773141,"DDS demands","Known Flow",498042.410393,152355.715120,,0.000000,,,,,,,-22.759999,,,,,,,-20.352399,-22.759999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102410114","Nodes","2410114",21.000000,37.178179,"DDS demands","Known Flow",495318.292415,151065.634071,,0.000000,,,-2.789999,,,,-11.459999,,,,,,,-12.742605,-14.249999,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,
"94103102711968","Nodes","-5119",21.000000,30.504363,"Default Known Flow Node","Known Flow",502674.389193,144751.275964,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102605100","Nodes","2605100",21.000000,30.472299,"DDS demands","Known Flow",502586.242085,144867.254435,,0.000000,,,,,,,-14.739999,,,,,,,-13.180771,-14.739999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102711969","Nodes","-5121",21.000000,30.552971,"Default Known Flow Node","Known Flow",502515.824590,144928.883959,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102601062","Nodes","2601062",21.000000,42.603622,"DDS demands","Known Flow",506637.567169,139509.242486,,0.000000,,,,,,,-11.239999,,,,,,,-10.051008,-11.239999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102601120","Nodes","2601120",21.000000,42.542319,"DDS demands","Known Flow",506523.014136,139441.912500,,0.000000,,,,,,,-10.920000,,,,,,,-9.764859,-10.920000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102601028","Nodes","U3628, P00090788/SEP01498, WYPHURST ROAD CRANLEIGH, -60.74SCMH",24.000000,29.038196,"CSEP DDS Matched","Known Flow",506082.724220,139799.886417,,0.000000,,,,,,,-14.430000,-60.740000,,,,,,-67.218361,-75.170001,,"",,,,,,,"D1 PROFILE","DC PROFILE",,,,,
"94103102711529","Nodes","-4315",21.000000,29.240146,"Default Known Flow Node","Known Flow",501488.942879,144123.455293,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102605077","Nodes","2605077",21.000000,27.308879,"DDS demands","Known Flow",501518.396928,144005.513952,,0.000000,,,,,,,-25.510000,,,,,,,-22.811498,-25.510000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102711526","Nodes","-4301",21.000000,27.087018,"Default Known Flow Node","Known Flow",501549.831632,143882.130362,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102412153","Nodes","2412153",21.000000,32.849719,"DDS demands","Known Flow",499870.600090,149725.441160,,0.000000,-6.550000,,,-7.780000,,,-20.759999,,,,,,,-31.378105,-35.090000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"94103102712338","Nodes","-661",21.000000,27.760951,"DDS demands","Known Flow",497748.150120,150712.826283,,0.000000,,,,,,,-5.539999,,,,,,,-4.953967,-5.539999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102712363","Nodes","-668",21.000000,27.788955,"DDS demands","Known Flow",497745.686362,150720.523767,,0.000000,,,,,,,-11.279999,,,,,,,-10.086777,-11.279999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102712242","Nodes","-6206",21.000000,44.450055,"Default Known Flow Node","Known Flow",506418.261312,138381.018072,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102712247","Nodes","-6214",21.000000,43.148201,"Default Known Flow Node","Known Flow",506529.986364,138411.373069,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102413239","Nodes","2413239",21.000000,32.536438,"DDS demands","Known Flow",501935.265047,151246.768477,,0.000000,,,,,,,-17.600000,,,,,,,-15.738235,-17.600000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102711658","Nodes","-4710",21.000000,35.168756,"Default Known Flow Node","Known Flow",502053.763716,151018.799574,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102712132","Nodes","-575",21.000000,27.874513,"Default Known Flow Node","Known Flow",498028.525420,150415.732576,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102711820","Nodes","-4904991",21.000000,27.876662,"Default Known Flow Node","Known Flow",497994.666769,150381.086503,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102602144","Nodes","2602144",21.000000,46.300705,"DDS demands","Known Flow",506394.130377,138487.524944,,0.000000,,,,,,,-11.220000,,,,,,,-10.033124,-11.220000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102415087","Nodes","5087",21.000000,37.835612,"DDS demands","Known Flow",499427.393284,149589.577780,,0.000000,,,,-2.599999,,,,,,,,,,-2.324966,-2.599999,,"",,,,"C4 PROFILE",,,,,,,,,
"94103102403153","Nodes","2403153",21.000000,37.794939,"DDS demands","Known Flow",503778.687141,147591.139783,,0.000000,,,,,,,-2.329999,,,,,,,-2.083527,-2.329999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102403154","Nodes","2403154",21.000000,37.629639,"DDS demands","Known Flow",503726.651781,147526.240985,,0.000000,,,,,,,-2.720000,,,,,,,-2.432272,-2.720000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102710799","Nodes",,21.000000,33.137535,"DDS demands","Known Flow",494971.314040,152111.299840,,0.000000,,,,,,,-7.669999,,,-58.920000,,,,-59.545970,-66.590001,,"",,,,,,,"D1 PROFILE",,,"I2 PROFILE",,,
"94103102410067","Nodes","2410067",21.000000,33.336873,"DDS demands","Known Flow",494870.589603,152037.728983,,0.000000,-7.129999,,,,,,-10.430000,,,,,,,-15.702467,-17.560000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"94103102410040","Nodes","2410040",21.000000,34.908207,"DDS demands","Known Flow",496376.665751,152593.088577,,0.000000,,,,,,,-18.219999,,,,,,,-16.292649,-18.219999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102415069","Nodes","2415069",21.000000,38.895448,"DDS demands","Known Flow",498897.430657,149931.666757,,0.000000,,,,,,,-28.430001,,,,,,,-25.422615,-28.430001,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102710471","Nodes","-1464404",21.000000,39.039017,"Default Known Flow Node","Known Flow",498899.750180,149857.859242,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102710600","Nodes","-1607",21.000000,35.154873,"Default Known Flow Node","Known Flow",498720.969651,151325.335455,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102710601","Nodes","-1609",21.000000,35.150727,"Default Known Flow Node","Known Flow",498718.108210,151332.862623,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102412065","Nodes","2412065",21.000000,28.458328,"DDS demands","Known Flow",499363.930317,151582.696276,,0.000000,,,,,,,-24.689999,,,,,,,-22.078239,-24.689999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102711160","Nodes","-3327",21.000000,27.741638,"Default Known Flow Node","Known Flow",500521.498353,145654.469844,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102605019","Nodes","2605019",21.000000,27.232559,"DDS demands","Known Flow",500532.356866,145677.048265,,0.000000,,,,,,,-45.689999,,,,,,,-40.856816,-45.689999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102711162","Nodes","-3329",21.000000,27.019273,"Default Known Flow Node","Known Flow",500632.380383,145760.143873,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102710425","Nodes","-1464133",21.000000,30.481285,"Default Known Flow Node","Known Flow",501235.713547,145274.502741,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102605047","Nodes","2605047",21.000000,30.693950,"DDS demands","Known Flow",501329.390349,145291.293826,,0.000000,0.000000,,,,,,0.000000,,,,,,,0.000000,0.000000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"94103102711136","Nodes","-3296",21.000000,29.321015,"Default Known Flow Node","Known Flow",501035.803253,145235.990598,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102605043","Nodes","2605043",21.000000,28.840677,"DDS demands","Known Flow",501011.951112,145270.568649,,0.000000,,,,,,,-26.019999,,,,,,,-23.267549,-26.019999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102711144","Nodes","-3304",21.000000,28.576461,"Default Known Flow Node","Known Flow",500992.489256,145298.782176,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102605088","Nodes","2605088",21.000000,33.427795,"DDS demands","Known Flow",502612.386501,145729.342678,,0.000000,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"","C1 PROFILE",,,,,,,,,,,,
"94103102605087","Nodes","2605087",21.000000,33.106503,"DDS demands","Known Flow",502739.047592,145866.529844,,0.000000,0.000000,,,,,,0.000000,,,,,,,0.000000,0.000000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"94103102605086","Nodes","2605086",21.000000,33.218594,"DDS demands","Known Flow",502865.517615,145994.161455,,0.000000,,,,,,,-1.290000,,,,,,,-1.153541,-1.290000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102711801","Nodes","-4904881",21.000000,31.000185,"Default Known Flow Node","Known Flow",502787.925322,143995.128019,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102605105","Nodes","2605105",21.000000,30.889962,"DDS demands","Known Flow",502811.596854,144065.828370,,0.000000,,,,,,,-11.810000,,,,,,,-10.560714,-11.810000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102605104","Nodes","2605104",21.000000,31.007209,"DDS demands","Known Flow",502942.563669,144089.445431,,0.000000,,,,,,,-7.639999,,,,,,,-6.831824,-7.639999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102605136","Nodes","2605136",21.000000,34.337037,"DDS demands","Known Flow",503433.137002,143181.138289,,0.000000,,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,"C3  PROFILE",,,,,,,,,,
"94103102403152","Nodes","2403152",21.000000,37.928041,"DDS demands","Known Flow",503879.010441,147688.772440,,0.000000,,,-1.190000,,,,-23.770000,,,,,,,-22.319680,-24.960000,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,
"94103102403176","Nodes","2403176",21.000000,32.170263,"DDS demands","Known Flow",505759.243772,147907.862454,,0.000000,,,,,,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102602053","Nodes","2602053",21.000000,15.437499,"DDS demands","Known Flow",505640.218708,141851.207565,,0.000000,,,,,,,-1.539999,,,,,,,-1.377095,-1.539999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102711866","Nodes",,21.000000,15.296879,"DDS demands","Known Flow",505707.312466,141996.946571,,0.000000,,,,,,,-2.939999,,,,,,,-2.629000,-2.939999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102602212","Nodes","2602212",21.000000,38.560676,"DDS demands","Known Flow",506835.754838,138169.520790,,0.000000,,,,,,,-12.069999,,,,,,,-10.793209,-12.069999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102602210","Nodes","2602210",21.000000,42.486388,"DDS demands","Known Flow",506590.117964,138428.320634,,0.000000,,,,,,,-25.250000,,,,,,,-22.579002,-25.250000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102602016","Nodes","2602016,",21.000000,40.517296,"DDS demands","Known Flow",504226.999392,141593.105409,,0.000000,,,,,,,-11.620000,,,,,,,-10.390811,-11.620000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102602019","Nodes","2602019",21.000000,37.256800,"DDS demands","Known Flow",504349.691739,141369.508599,,0.000000,,,,,,,-12.040000,,,,,,,-10.766383,-12.040000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102711869","Nodes","-4905286",21.000000,36.738116,"Default Known Flow Node","Known Flow",498035.233522,149002.167768,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102415223","Nodes","2415223",21.000000,35.746774,"DDS demands","Known Flow",497935.298361,148946.335801,,0.000000,,,,,,,-6.730000,,,,,,,-6.018086,-6.730000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102415222","Nodes","2415222",21.000000,34.624394,"DDS demands","Known Flow",497809.697652,148882.131057,,0.000000,,,,,,,-11.689999,,,,,,,-10.453406,-11.689999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102415145","Nodes","2415145",21.000000,34.636004,"DDS demands","Known Flow",498802.987290,149186.144189,,0.000000,,,,,,,-9.060000,,,,,,,-8.101614,-9.060000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102710066","Nodes","-1216",21.000000,38.812800,"Default Known Flow Node","Known Flow",498607.466240,149234.097399,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102412209","Nodes","2412209",21.000000,27.059132,"DDS demands","Known Flow",499226.369720,151562.339024,,0.000000,,,,,,,-7.060000,,,,,,,-6.313178,-7.060000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102412208","Nodes","2412208",21.000000,27.064569,"DDS demands","Known Flow",499317.020699,151754.470922,,0.000000,,,,,,,-9.809999,,,,,,,-8.772278,-9.809999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102711449","Nodes","-402",21.000000,33.137206,"Default Known Flow Node","Known Flow",498001.045697,149712.990332,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102415026","Nodes","2415026",21.000000,33.007310,"DDS demands","Known Flow",497995.866440,149712.216420,,0.000000,,,,,,,-26.299999,,,,,,,-23.517929,-26.299999,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102711444","Nodes","-401",21.000000,32.962612,"Default Known Flow Node","Known Flow",497991.552207,149711.571765,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102711000","Nodes","-2983",21.000000,27.107979,"Default Known Flow Node","Known Flow",499915.350277,151998.387495,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102710739","Nodes","-2048",21.000000,32.399094,"Default Known Flow Node","Known Flow",499782.003404,146828.073601,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102403071","Nodes","2403071",21.000000,32.442314,"DDS demands","Known Flow",499840.071514,146831.415159,,0.000000,-14.710000,,,-9.000000,,,-16.989999,,,,,,,-36.394670,-40.699999,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"94103102711858","Nodes","-4905221",21.000000,33.779780,"Default Known Flow Node","Known Flow",500000.576716,146840.371168,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102605115","Nodes","2605115",21.000000,30.490295,"DDS demands","Known Flow",502831.082603,143602.248591,,0.000000,,,,,,,-7.580000,,,,,,,-6.778172,-7.580000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102711065","Nodes","-3205",21.000000,30.639182,"Default Known Flow Node","Known Flow",501098.993149,144498.172666,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102605060","Nodes","2605060",21.000000,30.852680,"DDS demands","Known Flow",501022.842801,144558.431671,,0.000000,,,,,,,-19.390000,,,,,,,-17.338884,-19.390000,,"",,,,,,,"D1 PROFILE",,,,,,
"94103102711814","Nodes","-4904965",21.000000,30.997902,"Default Known Flow Node","Known Flow",501000.505638,144569.002409,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"94103102605024","Nodes","2605024",21.000000,28.102602,"DDS demands","Known Flow",500892.033453,145348.683761,,0.000000,,,,,,,-42.270000,,,,,,,-37.798593,-42.270000,,"",,,,,,,"D1 PROFILE",,,,,,
