"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","11651.999594","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-90697.300078","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-13956.909946","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-3591.669981","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-2989.599994","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-10709.686985","0.000000","1.000000","Volumetric","-1.000000"
"CH","Flow Categories","-408.449985","0.000000","1.000000","Volumetric","-1.000000"
"I2","Flow Categories","-1513.609993","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-1213.793011","0.000000","1.000000","Volumetric","-1.000000"
"CC","Flow Categories","-355.119995","0.000000","1.000000","Volumetric","-1.000000"
"DH","Flow Categories","-4.579999","0.000000","1.000000","Volumetric","-1.000000"
"CT","Flow Categories","-32.799999","0.000000","1.000000","Volumetric","-1.000000"
"PL-DC","Flow Categories","-161.710001","0.000000","1.000000","Volumetric","-1.000000"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"PL-AF","Flow Categories","-1920.980002","0.000000","1.000000","Volumetric","-1.000000"
"PL-PL","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0.000000"
"PL-CC","Flow Categories","-15.689999","0.000000","1.000000","Volumetric","-1.000000"
