"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories",10001649.551679,0.000000,1.000000,"Volumetric",-1.000000
"Base Thermal","Flow Categories",0.000000,-20.919999,1.000000,"Thermal",-1.000000
"D1","Flow Categories",-82161.210015,0.000000,1.000000,"Volumetric",-1.000000
"C1","Flow Categories",-15953.160080,0.000000,1.000000,"Volumetric",-1.000000
"I2","Flow Categories",-4705.470012,0.000000,1.000000,"Volumetric",-1.000000
"C3","Flow Categories",-2139.280013,0.000000,1.000000,"Volumetric",-1.000000
"C4","Flow Categories",-3473.269986,0.000000,1.000000,"Volumetric",-1.000000
"DC","Flow Categories",-3461.694999,0.000000,1.000000,"Volumetric",-1.000000
"C2","Flow Categories",-7007.759964,0.000000,1.000000,"Volumetric",-1.000000
"IH","Flow Categories",-107.070003,0.000000,1.000000,"Volumetric",-1.000000
"CC","Flow Categories",-93.249997,0.000000,1.000000,"Volumetric",-1.000000
"DH","Flow Categories",-490.870008,0.000000,1.000000,"Volumetric",-1.000000
"DM","Flow Categories",0.000000,0.000000,1.000000,"Volumetric",0.000000
"CH","Flow Categories",-190.990007,0.000000,1.000000,"Volumetric",-1.000000
"IM","Flow Categories",,,1.000000,"Volumetric",0.000000
"CM","Flow Categories",,,1.000000,"Volumetric",0.000000
"CT","Flow Categories",,,1.000000,"Volumetric",-1.000000
"DL","Flow Categories",,,1.000000,"Volumetric",0.000000
"CL","Flow Categories",,,1.000000,"Volumetric",0.000000
"PL-BX","Flow Categories",109.300000,0.000000,1.000000,"Volumetric",-1.000000
"PL-DC","Flow Categories",-2380.700022,0.000000,1.000000,"Volumetric",-1.000000
"PL-AF","Flow Categories",-2061.699993,0.000000,1.000000,"Volumetric",-1.000000
"Base Diversified Volumetric","Flow Categories",,,1.000000,"Diversified Volumetric",-1.000000
"Base Diversified Thermal","Flow Categories",,,1.000000,"Diversified Thermal",-1.000000
"PL-PL","Flow Categories",0.000000,0.000000,1.000000,"Volumetric",0.000000
"PL-CC","Flow Categories",-122.130002,0.000000,1.000000,"Volumetric",-1.000000
"Fl3","Flow Categories",,,1.000000,"Volumetric",0.000000
