"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"94122300000583","Nodes","583",21.000000,23.521566,"Default Known Flow Node","Known Flow",548839.665000,98440.432812,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"94122309904053","Nodes","9904053",21.000000,27.643961,"DDS demands","Known Flow",547800.915000,99526.432812,,0.000000,,-6.000000,,,-14.259999,,,,,,-18.116855,-20.259998,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,
"94122309904061","Nodes","P09121921, EASTBOURNE ROAD, SEAFORD, -16.99 SCMHS",24.000000,28.037454,"CSEP DDS Matched","Known Flow",549990.540000,99267.800000,,0.000000,,,,,,-16.989999,,,,,-15.192761,-16.989999,,"",,,,,,"DC PROFILE",,,,
"94122309904062","Nodes","9904062",21.000000,27.514564,"DDS demands","Known Flow",547731.540000,99480.550000,,0.000000,-9.960000,,,,-7.570000,,,,,,-15.675640,-17.530001,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"94122309904079","Nodes","9904079",21.000000,30.643974,"DDS demands","Known Flow",547910.040000,100007.362500,,0.000000,,,,,-8.449999,,,,,,-7.556141,-8.449999,,"",,,,,"D1 PROFILE",,,,,
"94122309904078","Nodes","9904078",21.000000,30.643476,"DDS demands","Known Flow",547898.290000,100022.050000,,0.000000,,,-1.429999,,-14.619999,,,,,,-14.352197,-16.049999,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,
"94122309904253","Nodes","9904253",21.000000,27.525904,"DDS demands","Known Flow",548469.040000,98809.432812,,0.000000,,,,,-6.560000,,,,,,-5.866069,-6.560000,,"",,,,,"D1 PROFILE",,,,,
"94122300007274","Nodes","Logger 7274, Steyne Rd",21.000000,27.410786,"Val Log Post","Known Flow",548566.290000,98790.878125,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"94122309904256","Nodes","9904256",21.000000,27.403858,"DDS demands","Known Flow",548572.040000,98789.300000,,0.000000,,,,,-8.169999,,,,,,-7.305760,-8.169999,,"",,,,,"D1 PROFILE",,,,,
"94122309904249","Nodes","9904249",21.000000,27.702138,"DDS demands","Known Flow",548256.040000,98855.550000,,0.000000,,,,,-10.280000,,,,,,-9.192560,-10.280000,,"",,,,,"D1 PROFILE",,,,,
"94122309904250","Nodes","9904250",21.000000,27.691016,"DDS demands","Known Flow",548293.790000,98855.940625,,0.000000,,,,-5.559999,-9.609999,,,,,,-13.565285,-15.169998,,"",,,,"C4 PROFILE","D1 PROFILE",,,,,
"94122309904251","Nodes","9904251",21.000000,27.661852,"DDS demands","Known Flow",548346.290000,98848.550000,,0.000000,,,,,-26.249999,,,,,,-23.473219,-26.249999,,"",,,,,"D1 PROFILE",,,,,
"94122309904231","Nodes","9904231",21.000000,32.844393,"DDS demands","Known Flow",549261.165000,99986.050000,,0.000000,,,,,-17.679999,,,,,,-15.809772,-17.679999,,"",,,,,"D1 PROFILE",,,,,
"94122309904126","Nodes","9904126",21.000000,33.011033,"DDS demands","Known Flow",549417.290000,100034.581250,,0.000000,,,,,-15.070000,,,,,,-13.475863,-15.070000,,"",,,,,"D1 PROFILE",,,,,
"94122304904679","Nodes","4904679",21.000000,33.875445,"Default Known Flow Node","Known Flow",549611.040000,100068.300000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"94122300067887","Nodes","67887",21.000000,30.040196,"Default Known Flow Node","Known Flow",549571.678869,99087.201635,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"94122309905085","Nodes","9905085",21.000000,30.076628,"DDS demands","Known Flow",549569.015603,99086.009128,,0.000000,,,,,-51.830003,,,,,,-46.347318,-51.830003,,"",,,,,"D1 PROFILE",,,,,
"94122309905137","Nodes","9905137",21.000000,30.544589,"DDS demands","Known Flow",549998.540000,99459.300000,,0.000000,,,,,-14.109999,,,,,,-12.617414,-14.109999,,"",,,,,"D1 PROFILE",,,,,
"94122300007278","Nodes","Logger 7278, Chyngton Gardens",21.000000,30.510490,"Val Log Post","Known Flow",549999.665000,99457.050000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"94122309905150","Nodes","9905150",21.000000,28.161375,"DDS demands","Known Flow",550052.540000,99298.932812,,0.000000,,,,,-14.129999,,,,,,-12.635299,-14.129999,,"",,,,,"D1 PROFILE",,,,,
"94122309905117","Nodes","9905117",21.000000,30.492547,"DDS demands","Known Flow",549993.040000,99470.550000,,0.000000,,,-1.420000,,-5.870000,,,,,,-6.518848,-7.290000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,
"94122300007277","Nodes","Logger 7277, Arundel Rd/Sutton Ave",21.000000,31.658931,"Val Log Post","Known Flow",549488.010088,99050.000101,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"94122300000701","Nodes","701",21.000000,31.742742,"Default Known Flow Node","Known Flow",549483.915000,99048.550000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"94122301462651","Nodes","1462651",21.000000,34.011911,"Default Known Flow Node","Known Flow",549345.915000,99585.432812,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
