"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"94117300001870","Nodes","-1870",21.000000,28.277632,"Default Known Flow Node","Known Flow",504821.653523,101465.054820,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300001267","Nodes","-1267",21.000000,28.277632,"Default Known Flow Node","Known Flow",504790.903514,101455.804817,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102336","Nodes","8102336",21.000000,28.404585,"DDS demands","Known Flow",504828.778525,101482.429824,,0.000000,,,,,,,-2.963249,,,,,,,,,-2.649791,-2.963249,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117300001866","Nodes","-1866",21.000000,28.077359,"Default Known Flow Node","Known Flow",504881.289511,101428.072502,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300001869","Nodes","-1869",21.000000,28.077359,"Default Known Flow Node","Known Flow",504898.903544,101454.929817,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300001865","Nodes","-1865",21.000000,27.969046,"Default Known Flow Node","Known Flow",504887.775685,101424.050204,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300001863","Nodes","-1863",21.000000,27.969046,"Default Known Flow Node","Known Flow",504877.778538,101406.804804,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300001861","Nodes","-1861",21.000000,27.778151,"Default Known Flow Node","Known Flow",504910.278547,101387.679799,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102130","Nodes","8102130",21.000000,27.878362,"DDS demands","Known Flow",504914.778548,101407.304804,,0.000000,,,,,,,-6.878248,,,,,,,,,-6.150653,-6.878248,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117300001873","Nodes","-1873",21.000000,28.194014,"Default Known Flow Node","Known Flow",504920.297098,101478.302440,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300001268","Nodes","-1268",21.000000,26.137751,"Default Known Flow Node","Known Flow",504502.903436,101456.304817,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300001266","Nodes","-1266",21.000000,26.137751,"Default Known Flow Node","Known Flow",504482.653430,101455.054817,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300001240","Nodes","-1240",21.000000,26.116564,"Default Known Flow Node","Known Flow",504504.778436,101396.554801,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102257","Nodes","8102257",21.000000,26.137751,"DDS demands","Known Flow",504498.403435,101445.054814,,0.000000,,,,,,,-6.257250,,,,,,,,,-5.595345,-6.257250,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117300001244","Nodes","-1244",21.000000,26.110629,"Default Known Flow Node","Known Flow",504507.528437,101409.554805,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300001238","Nodes","-1238",21.000000,26.116564,"Default Known Flow Node","Known Flow",504490.278432,101391.429800,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300001259","Nodes","-1259",21.000000,26.601946,"Default Known Flow Node","Known Flow",504718.153494,101441.429813,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300001251","Nodes","-1251",21.000000,26.601946,"Default Known Flow Node","Known Flow",504699.778489,101428.679810,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102233","Nodes","8102233",21.000000,28.299982,"DDS demands","Known Flow",505147.278611,101476.304823,,0.000000,,,,,,,-5.413500,,,,,,,,,-4.840848,-5.413500,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117308102232","Nodes","8102232",21.000000,28.292095,"DDS demands","Known Flow",505071.653591,101492.054827,,0.000000,,,,,,,-3.725999,,,,,,,,,-3.331855,-3.725999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117301462485","Nodes","-1462485",21.000000,26.466788,"Default Known Flow Node","Known Flow",505806.778791,101480.429824,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300002454","Nodes","-2454",21.000000,26.466788,"Default Known Flow Node","Known Flow",505849.278802,101479.929824,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117301465297","Nodes","-1465297",21.000000,25.678528,"Default Known Flow Node","Known Flow",502840.652984,101622.304862,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117301464325","Nodes","-1464325",21.000000,25.678528,"Default Known Flow Node","Known Flow",502845.027985,101659.929873,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102260","Nodes","8102260",21.000000,24.648306,"DDS demands","Known Flow",502937.653010,101575.429850,,0.000000,,,,,,,-4.293000,,,,,,,,,-3.838877,-4.293000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117308102170","Nodes","8102170 (C1, -85.590; C2, -28.720; C4, -11.390)",21.000000,26.130612,"DDS demands","Known Flow",502999.903027,101951.804952,,0.000000,-48.505499,-16.874999,,-8.288999,,,-8.113500,,,,,,,,,-73.131820,-81.783003,,,"","C1 PROFILE","C2 PROFILE",,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,,
"94117304905495","Nodes","-4905495",21.000000,25.629842,"Default Known Flow Node","Known Flow",502977.529534,101647.554735,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117304905089","Nodes","-4905089",21.000000,26.159616,"Default Known Flow Node","Known Flow",502995.026320,101961.557186,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117304905031","Nodes","-4905031",21.000000,26.029056,"Default Known Flow Node","Known Flow",502828.871980,101973.170958,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117304905651","Nodes","-4905651",21.000000,25.968292,"Default Known Flow Node","Known Flow",502881.783960,101967.356732,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000753","Nodes","-753",21.000000,25.968292,"Default Known Flow Node","Known Flow",502881.420971,101964.474750,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117304905358","Nodes","-4905358",21.000000,26.173847,"Default Known Flow Node","Known Flow",502991.776304,101965.807516,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102186","Nodes","8102186",21.000000,25.951300,"DDS demands","Known Flow",502604.402919,101980.804960,,0.000000,,,,-1.653750,,,-1.242000,,,,,,,,,-2.589431,-2.895750,,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,,
"94117301462859","Nodes","-1462859",21.000000,25.728860,"Default Known Flow Node","Known Flow",502709.902948,101942.429950,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102187","Nodes","8102187",21.000000,24.906923,"DDS demands","Known Flow",502752.027959,101814.554915,,0.000000,,,,,,,-18.690749,,,,,,,,,-16.713603,-18.690749,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117301463003","Nodes","-1463003",21.000000,26.127027,"Default Known Flow Node","Known Flow",502738.152956,101984.179961,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102178","Nodes","8102178",21.000000,25.678528,"DDS demands","Known Flow",502845.652985,101664.929874,,0.000000,,,,,,,-11.744999,,,,,,,,,-10.502589,-11.744999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117308102179","Nodes","8102179",21.000000,25.761665,"DDS demands","Known Flow",502863.711114,101825.048341,,0.000000,,,,,,,-19.244251,,,,,,,,,-17.208554,-19.244251,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117308102182","Nodes","8102182 (C1, -12.650)",21.000000,25.965758,"DDS demands","Known Flow",502879.319953,101964.717603,,0.000000,-9.166500,,-2.389499,,,,-16.247249,,,,,,,,,-24.862163,-27.803250,,,"","C1 PROFILE",,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,,
"94117301463020","Nodes","-1463020",21.000000,25.527800,"Default Known Flow Node","Known Flow",502923.778006,101654.304871,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117301462653","Nodes","-1462653",21.000000,24.648306,"Default Known Flow Node","Known Flow",502968.278018,101572.554849,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000749","Nodes","-749",21.000000,26.102725,"Default Known Flow Node","Known Flow",502966.625018,101954.529953,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102180","Nodes","8102180",21.000000,25.816008,"DDS demands","Known Flow",502872.777992,101905.179939,,0.000000,,,,,,,-7.377750,,,,,,,,,-6.597316,-7.377750,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117300000716","Nodes","-716",21.000000,25.768335,"Default Known Flow Node","Known Flow",502871.902992,101818.929916,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117301463878","Nodes","-1463878",21.000000,25.768335,"Default Known Flow Node","Known Flow",502865.902990,101763.929901,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000729","Nodes","-729",21.000000,25.810707,"Default Known Flow Node","Known Flow",502880.902995,101901.179938,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000745","Nodes","-745",21.000000,26.127512,"Default Known Flow Node","Known Flow",503001.028027,101949.679952,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117304905339","Nodes","-4905339",21.000000,28.850556,"Default Known Flow Node","Known Flow",503494.636238,101945.832514,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102151","Nodes","8102151",21.000000,28.622116,"DDS demands","Known Flow",503479.653157,101934.429947,,0.000000,,,,,,,-31.360499,,,,,,,,,-28.043120,-31.360499,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117304904913","Nodes","-4904913",21.000000,25.687549,"Default Known Flow Node","Known Flow",503003.404389,101644.554711,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000677","Nodes","-677",21.000000,25.723769,"Default Known Flow Node","Known Flow",503019.653032,101642.679868,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102171","Nodes","8102171",21.000000,26.091138,"DDS demands","Known Flow",503016.403031,101917.929943,,0.000000,,,,,,,-0.539999,,,,,,,,,-0.482877,-0.540000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117308102172","Nodes","8102172",21.000000,26.023007,"Default Known Flow Node","Known Flow",503043.903039,101857.929927,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117301463837","Nodes","-1463837",21.000000,25.697358,"Default Known Flow Node","Known Flow",503018.028032,101566.179847,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102161","Nodes","8102161",21.000000,25.697358,"DDS demands","Known Flow",503030.403035,101565.179847,,0.000000,,,,,,,-6.210000,,,,,,,,,-5.553093,-6.210000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117308102159","Nodes","8102159",21.000000,25.722682,"Default Known Flow Node","Known Flow",503067.653045,101637.429867,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102158","Nodes","8102158",21.000000,25.547691,"DDS demands","Known Flow",503133.645522,101629.987994,,0.000000,,,,,,,-5.487750,,,,,,,,,-4.907244,-5.487750,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117308102275","Nodes","8102275",21.000000,25.504189,"DDS demands","Known Flow",503146.649313,101628.521576,,0.000000,,,,,,,-0.837000,,,,,,,,,-0.748460,-0.836999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117300000682","Nodes","-682",21.000000,25.580379,"Default Known Flow Node","Known Flow",503139.528065,101654.929871,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000692","Nodes","-692",21.000000,25.612945,"Default Known Flow Node","Known Flow",503142.403066,101681.804879,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000695","Nodes","-695",21.000000,25.635227,"Default Known Flow Node","Known Flow",503143.903066,101695.179882,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000742","Nodes","-742",21.000000,26.038950,"Default Known Flow Node","Known Flow",503169.153073,101941.554949,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102168","Nodes","8102168 (C1, -7.760; C4, -5.890)",21.000000,25.973990,"DDS demands","Known Flow",503168.153073,101932.429947,,0.000000,-5.238000,,,-3.975749,,,-14.532750,,,,,,,,,-21.234545,-23.746499,,,"","C1 PROFILE",,,"",,,"D1 PROFILE",,,,,,,,,
"94117300000740","Nodes","-740",21.000000,26.066199,"Default Known Flow Node","Known Flow",503172.903074,101940.679949,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000734","Nodes","-734",21.000000,26.047695,"Default Known Flow Node","Known Flow",503207.653083,101930.554946,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000730","Nodes","-730",21.000000,26.047695,"Default Known Flow Node","Known Flow",503200.028081,101905.054939,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102167","Nodes","8102167",21.000000,26.024104,"DDS demands","Known Flow",503255.028096,101918.054943,,0.000000,-30.212999,-8.100000,,,,,-9.571499,,,,,,,,,-42.819177,-47.884500,,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,,
"94117301464808","Nodes","-1464808",21.000000,26.024104,"Default Known Flow Node","Known Flow",503254.028096,101906.054940,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000744","Nodes","-744",21.000000,28.683635,"Default Known Flow Node","Known Flow",503469.903155,101947.804951,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117301463871","Nodes","-1463871",21.000000,28.683635,"Default Known Flow Node","Known Flow",503463.403153,101943.929950,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000741","Nodes","-741",21.000000,28.632812,"Default Known Flow Node","Known Flow",503474.903156,101940.929949,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102152","Nodes","8102152",21.000000,25.757611,"DDS demands","Known Flow",503405.791383,101718.420318,,0.000000,-4.050000,,,,,,-14.593502,,,,,,,,,-16.671354,-18.643502,,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"94117300000758","Nodes","-758",21.000000,28.712382,"Default Known Flow Node","Known Flow",503493.403161,101970.929957,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117301462680","Nodes","-1462680",21.000000,25.697358,"Default Known Flow Node","Known Flow",502974.028020,101571.679849,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102169","Nodes","8102169",21.000000,26.006334,"DDS demands","Known Flow",503018.529537,101949.304817,,0.000000,-34.276501,,,,,,,,,,,,,,,-30.650661,-34.276501,,,"","C1 PROFILE",,,,,,,,,,,,,,,
"94117300000643","Nodes","-643",21.000000,25.538153,"Default Known Flow Node","Known Flow",503035.528037,101564.554847,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117301463096","Nodes","-1463096",21.000000,25.706019,"Default Known Flow Node","Known Flow",503034.278036,101597.554856,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000636","Nodes","-636",21.000000,25.503911,"Default Known Flow Node","Known Flow",503121.028060,101554.804844,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102162","Nodes","8102162",21.000000,25.953468,"DDS demands","Known Flow",503053.528042,101818.304916,,0.000000,,,-1.242000,,,,-15.464251,,,,,,,,,-14.939029,-16.706251,,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,,
"94117300000700","Nodes","-700",21.000000,25.818552,"Default Known Flow Node","Known Flow",503047.278040,101706.804885,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102160","Nodes","8102160",21.000000,25.725289,"DDS demands","Known Flow",503039.298463,101640.557776,,0.000000,-7.843500,,,,,,-8.815500,,,,,,,,,-14.896775,-16.659000,,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"94117300000712","Nodes","-712",21.000000,25.942804,"Default Known Flow Node","Known Flow",503052.153041,101805.054912,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000711","Nodes","-711",21.000000,25.936861,"Default Known Flow Node","Known Flow",503057.403043,101799.804911,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102276","Nodes","8102276",21.000000,25.499985,"DDS demands","Known Flow",503137.397994,101552.518540,,0.000000,,,,,,,-13.965750,,,,,,,,,-12.488424,-13.965750,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117300000634","Nodes","-634",21.000000,25.498846,"Default Known Flow Node","Known Flow",503143.403066,101551.679843,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000632","Nodes","-632",21.000000,25.439424,"Default Known Flow Node","Known Flow",503331.153117,101530.054837,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102157","Nodes","8102157",21.000000,25.231782,"DDS demands","Known Flow",503238.279080,101618.188625,,0.000000,-2.565000,,,,,,-18.798749,,,,,,,,,-19.103847,-21.363748,,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"94117308102163","Nodes","8102163 (C1, -18.760; C2, -31.000)",21.000000,25.814930,"DDS demands","Known Flow",503156.768009,101807.556178,,0.000000,-12.662999,-20.925000,,,,,-9.767249,,,,,,,,,-38.769041,-43.355247,,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,,
"94117300000661","Nodes","-661",21.000000,25.173968,"Default Known Flow Node","Known Flow",503350.272392,101605.131551,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102156","Nodes","8102156",21.000000,25.218060,"DDS demands","Known Flow",503234.528091,101581.179851,,0.000000,,,,,,,-5.649750,,,,,,,,,-5.052107,-5.649750,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117308102155","Nodes","8102155",21.000000,25.432643,"DDS demands","Known Flow",503346.028121,101528.429837,,0.000000,,,,,,,-20.749501,,,,,,,,,-18.554575,-20.749501,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117300000629","Nodes","-629",21.000000,25.428603,"Default Known Flow Node","Known Flow",503368.153127,101525.554836,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117301464439","Nodes","-1464439",21.000000,25.217438,"Default Known Flow Node","Known Flow",503353.028123,101627.804864,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000690","Nodes","-690",21.000000,25.539005,"Default Known Flow Node","Known Flow",503369.293371,101673.542681,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117301465602","Nodes","-1465602",21.000000,29.553799,"Default Known Flow Node","Known Flow",503542.653175,101971.054957,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000735","Nodes","-735",21.000000,29.000848,"Default Known Flow Node","Known Flow",503658.903206,101932.179947,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117301465528","Nodes","1465528",21.000000,25.165088,"DDS demands","Known Flow",503548.391460,101507.560521,,0.000000,,-40.662003,,,,,-6.959250,,,,,,,,,-42.583779,-47.621255,,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,,
"94117300000625","Nodes","-625",21.000000,25.241062,"Default Known Flow Node","Known Flow",503754.028232,101513.554833,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117301465478","Nodes","-1465478",21.000000,25.284527,"Default Known Flow Node","Known Flow",503787.153241,101518.429834,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117301463366","Nodes","-1463366",21.000000,25.256093,"Default Known Flow Node","Known Flow",503757.403233,101592.054854,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102144","Nodes","8102144",21.000000,25.256093,"DDS demands","Known Flow",503705.786710,101593.509572,,0.000000,,,,,,,-9.139499,,,,,,,,,-8.172704,-9.139499,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117300000655","Nodes","-655",21.000000,25.313393,"Default Known Flow Node","Known Flow",503772.028237,101592.679854,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000630","Nodes","-630",21.000000,25.427685,"Default Known Flow Node","Known Flow",503850.528258,101526.679836,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000639","Nodes","-639",21.000000,25.427685,"Default Known Flow Node","Known Flow",503864.778262,101559.054845,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000646","Nodes","-646",21.000000,25.508300,"Default Known Flow Node","Known Flow",503883.528267,101569.054848,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308101449","Nodes","8101449",21.000000,25.551753,"DDS demands","Known Flow",503921.278278,101609.304859,,0.000000,,,,,,,-2.470499,,,,,,,,,-2.209165,-2.470499,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117308101360","Nodes","8101360",21.000000,25.633902,"DDS demands","Known Flow",503954.653287,101594.929855,,0.000000,,,,,,,-6.534000,,,,,,,,,-5.842820,-6.534000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117300000667","Nodes","-667",21.000000,25.634566,"Default Known Flow Node","Known Flow",503933.403281,101621.804862,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117304904869","Nodes","-4904869",21.000000,25.626205,"Default Known Flow Node","Known Flow",503506.400495,101707.517890,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117304905679","Nodes","4905679",21.000000,25.266151,"DDS demands","Known Flow",503507.152919,101589.290606,,0.000000,,,,,,,-2.301750,,,,,,,,,-2.058266,-2.301750,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117308102154","Nodes","8102154",21.000000,25.166411,"DDS demands","Known Flow",503358.789718,101605.760941,,0.000000,,,-1.815750,,,,-19.055250,,,,,,,,,-18.663222,-20.871001,,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,,
"94117304905571","Nodes","-4905571",21.000000,25.347120,"Default Known Flow Node","Known Flow",503508.776002,101619.180568,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000654","Nodes","-654",21.000000,25.287950,"Default Known Flow Node","Known Flow",503539.528174,101587.054853,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117308102323","Nodes","8102323",21.000000,25.305928,"DDS demands","Known Flow",503542.278175,101611.679860,,0.000000,,,,,,,-14.620500,,,,,,,,,-13.073913,-14.620500,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117308102202","Nodes","8102202",21.000000,28.821093,"DDS demands","Known Flow",503696.403216,101918.554943,,0.000000,,,,,,,-14.951250,,,,,,,,,-13.369675,-14.951250,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"94117300000680","Nodes","-680",21.000000,25.145273,"Default Known Flow Node","Known Flow",503659.028206,101647.429869,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"94117300000673","Nodes","-673",21.000000,25.145273,"Default Known Flow Node","Known Flow",503671.153210,101635.179866,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
