SynerGEE Gas 4.7.1: ASP

,Name,Average Pressure,Material,Service State,Symbol Name,Result Subsystem ID,Length (m)
1,PI000000,25.87,PE,Enabled,Default Pipe,1,74.5
2,PI000001,25.62,PE,Enabled,Default Pipe,1,73.4
3,PI000002,25.58,PE,Enabled,Default Pipe,1,74.6
4,PI000003,25.70,PE,Enabled,Default Pipe,1,137.5
5,PI000004,26.08,PE,Enabled,Default Pipe,1,61.1
6,PI000005,25.04,PE,Enabled,Default Pipe,1,38.8
7,PI000006,26.82,SI,Enabled,Default Pipe,1,19.1
8,PI000007,26.83,SI,Enabled,Default Pipe,1,190.2
9,PI000008,26.92,PE,Enabled,Replacement Pipe,1,51.2
10,PI000009,27.13,SI,Enabled,Default Pipe,1,6.3
11,PI000010,26.34,PE,Enabled,Default Pipe,1,23.9
12,PI000011,26.38,PE,Enabled,Default Pipe,1,26.3
13,PI000012,26.63,PE,Enabled,Default Pipe,1,13.4
14,PI000013,26.79,SI,Enabled,Default Pipe,1,15.3
15,PI000014,26.78,SI,Enabled,Default Pipe,1,9.1
16,PI000015,26.77,SI,Enabled,Default Pipe,1,8.6
17,PI000016,26.82,SI,Enabled,Default Pipe,1,90.2
18,PI000017,26.81,SI,Enabled,Default Pipe,1,11.0
19,PI000018,26.81,SI,Enabled,Default Pipe,1,39.1
20,PI000019,26.81,SI,Enabled,Default Pipe,1,46.2
21,PI000020,26.82,SI,Enabled,Default Pipe,1,58.8
22,PI000021,26.82,SI,Enabled,Default Pipe,1,18.4
23,PI000022,26.85,SI,Enabled,Default Pipe,1,170.2
24,PI000023,26.89,SI,Enabled,Default Pipe,1,42.5
25,PI000024,26.98,SI,Enabled,Default Pipe,1,49.4
26,PI000025,26.97,SI,Enabled,Default Pipe,1,9.9
27,PI000026,26.85,SI,Enabled,Default Pipe,1,122.3
28,PI000027,27.00,SI,Enabled,Default Pipe,1,78.2
29,PI000028,27.06,SI,Enabled,Default Pipe,1,18.6
30,PI000029,26.89,PE,Enabled,Replacement Pipe,1,52.0
31,PI000030,26.94,PE,Enabled,Replacement Pipe,1,9.2
32,PI000031,27.06,PE,Enabled,Replacement Pipe,1,27.0
33,PI000032,27.12,SI,Enabled,Default Pipe,1,14.0
34,PI000033,26.98,PE,Enabled,Replacement Pipe,1,25.8
35,PI000034,27.09,SI,Enabled,Default Pipe,1,78.1
36,PI000035,27.56,PE,Enabled,Default Pipe,1,23.3
37,PI000036,27.62,PE,Enabled,Default Pipe,1,78.4
38,PI000037,27.57,PE,Enabled,Default Pipe,1,78.9
39,PI000038,27.74,PE,Enabled,Default Pipe,1,127.1
40,PI000039,28.02,PE,Enabled,Default Pipe,1,70.2
41,PI000040,28.20,PE,Enabled,Default Pipe,1,100.5
42,PI000041,28.70,PE,Enabled,Default Pipe,1,58.6
43,PI000042,28.50,PE,Enabled,Default Pipe,1,72.0
44,PI000043,28.75,PE,Enabled,Default Pipe,1,7.5
45,PI000044,28.74,PE,Enabled,Default Pipe,1,55.4
46,PI000045,29.02,PE,Enabled,Default Pipe,1,75.0
47,PI000046,29.34,PE,Enabled,Default Pipe,1,128.1
48,PI000047,29.31,PE,Enabled,Default Pipe,1,9.9
49,PI000048,29.37,PE,Enabled,Default Pipe,1,10.9
50,PI000049,29.34,PE,Enabled,Default Pipe,1,84.3
51,PI000050,29.43,PE,Enabled,Default Pipe,1,68.3
52,PI000051,27.84,PE,Enabled,Default Pipe,1,10.4
53,PI000052,27.87,PE,Enabled,Default Pipe,1,15.4
54,PI000053,28.68,PE,Enabled,Replacement Pipe,1,18.4
55,PI000054,27.91,SI,Enabled,Default Pipe,1,134.2
56,PI000056,27.84,PE,Enabled,Default Pipe,1,27.8
57,PI000057,29.06,PE,Enabled,Replacement Pipe,1,50.1
58,PI000058,28.40,PE,Enabled,Replacement Pipe,1,60.5
59,PI000059,28.27,PE,Enabled,Replacement Pipe,1,5.4
60,PI000060,28.22,PE,Enabled,Replacement Pipe,1,71.8
61,PI000061,28.27,PE,Enabled,Replacement Pipe,1,7.1
62,PI000062,28.33,SI,Enabled,Default Pipe,1,61.4
63,PI000063,28.45,PE,Enabled,Replacement Pipe,1,12.0
64,PI000064,28.32,PE,Enabled,Replacement Pipe,1,62.9
65,PI000065,28.08,PE,Enabled,Replacement Pipe,1,41.5
66,PI000066,28.25,SI,Enabled,Default Pipe,1,60.5
67,PI000067,28.26,PE,Enabled,Replacement Pipe,1,9.3
68,PI000068,28.21,PE,Enabled,Replacement Pipe,1,47.0
69,PI000069,28.22,PE,Enabled,Replacement Pipe,1,7.2
70,PI000070,28.21,PE,Enabled,Replacement Pipe,1,39.2
71,PI000071,28.20,SI,Enabled,Default Pipe,1,61.2
72,PI000072,28.21,PE,Enabled,Replacement Pipe,1,8.3
73,PI000073,27.51,PE,Enabled,Default Pipe,1,65.1
74,PI000074,28.19,PE,Enabled,Replacement Pipe,1,35.5
75,PI000075,28.19,PE,Enabled,Replacement Pipe,1,6.4
76,PI000076,28.18,PE,Enabled,Replacement Pipe,1,36.1
77,PI000077,28.15,SI,Enabled,Default Pipe,1,49.0
78,PI000078,28.17,SI,Enabled,Default Pipe,1,16.5
79,PI000079,28.17,SI,Enabled,Default Pipe,1,35.3
80,PI000080,28.17,SI,Enabled,Default Pipe,1,6.3
81,PI000081,27.60,PE,Enabled,Default Pipe,1,65.3
82,PI000082,27.69,PE,Enabled,Default Pipe,1,33.1
83,PI000083,28.17,SI,Enabled,Default Pipe,1,38.7
84,PI000084,28.13,SI,Enabled,Default Pipe,1,27.0
85,PI000085,28.11,SI,Enabled,Default Pipe,1,27.7
86,PI000086,28.12,SI,Enabled,Default Pipe,1,8.6
87,PI000087,28.12,SI,Enabled,Default Pipe,1,61.9
88,PI000088,28.12,SI,Enabled,Default Pipe,1,20.0
89,PI000089,28.10,SI,Enabled,Default Pipe,1,7.2
90,PI000090,28.09,SI,Enabled,Default Pipe,1,24.7
91,PI000091,28.17,CI,Enabled,Default Pipe,1,258.8
92,PI000092,28.08,CI,Enabled,Default Pipe,1,37.3
93,PI000093,27.70,SI,Enabled,Default Pipe,1,95.1
94,PI000094,27.76,SI,Enabled,Default Pipe,1,7.1
95,PI000095,27.73,SI,Enabled,Default Pipe,1,94.3
96,PI000096,28.06,CI,Enabled,Default Pipe,1,6.4
97,PI000097,28.07,CI,Enabled,Default Pipe,1,16.9
98,PI000098,28.07,CI,Enabled,Default Pipe,1,26.4
99,PI000099,26.17,PE,Enabled,Default Pipe,1,0.6
100,PI000100,27.24,PE,Enabled,Default Pipe,1,6.2
101,PI000101,27.24,PE,Enabled,Default Pipe,1,58.1
102,PI000102,26.77,SI,Enabled,Default Pipe,1,42.5
103,PI000103,26.94,SI,Enabled,Default Pipe,1,9.1
104,PI000104,27.54,PE,Enabled,Default Pipe,1,7.5
105,PI000105,25.60,PE,Enabled,Default Pipe,1,75.2
106,PI000106,25.04,PE,Enabled,Default Pipe,1,23.4
107,PI000107,26.81,SI,Enabled,Default Pipe,1,164.3
108,PI000108,26.85,SI,Enabled,Default Pipe,1,92.9
109,PI000109,26.85,SI,Enabled,Default Pipe,1,8.7
110,PI000110,28.26,PE,Enabled,Replacement Pipe,1,13.7
111,PI000111,29.69,PE,Enabled,Default Pipe,1,3.4
112,PI000112,29.70,PE,Enabled,Default Pipe,1,28.5
113,PI000113,25.04,PE,Enabled,Default Pipe,1,1.6
114,PI000114,29.43,PE,Enabled,Replacement Pipe,1,30.1
115,PI000115,26.82,SI,Enabled,Default Pipe,1,26.5
116,PI000116,26.85,SI,Enabled,Default Pipe,1,8.6
117,PI000117,29.67,PE,Enabled,Default Pipe,1,45.9
118,PI000118,29.69,SI,Enabled,Default Pipe,1,14.4
119,PI000119,26.82,SI,Enabled,Default Pipe,1,0.4
120,PI000120,26.82,SI,Enabled,Default Pipe,1,30.3
121,PI000121,26.79,SI,Enabled,Default Pipe,1,41.0
122,PI000122,26.85,SI,Enabled,Default Pipe,1,8.6
123,PI000123,29.61,PE,Enabled,Default Pipe,1,102.7
124,PI000124,29.21,PE,Enabled,Default Pipe,1,40.1
125,PI000125,26.92,SI,Enabled,Default Pipe,1,40.0
126,PI000126,26.94,SI,Enabled,Default Pipe,1,54.0
127,PI000127,27.12,SI,Enabled,Default Pipe,1,7.0
128,PI000128,27.19,PE,Enabled,Default Pipe,1,21.9
