"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-DC)"
"90101601717063","Nodes","","21.000000","53.076577","Default Known Flow Node","Known Flow","541852.000000","156645.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717012","Nodes","","21.000000","53.076577","DDS demands","Known Flow","541853.134191","156647.268043","","0.000000","","","","-9.869999","","","-8.825930","-9.869999","","","","","","D1 PROFILE","",""
"90101601717065","Nodes","","21.000000","53.041843","Default Known Flow Node","Known Flow","541866.163525","156640.194170","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717013","Nodes","","21.000000","52.927921","DDS demands","Known Flow","541650.783244","156597.573138","","0.000000","","","","-2.329999","","","-2.083527","-2.329999","","","","","","D1 PROFILE","",""
"90101601717067","Nodes","","21.000000","52.893322","Default Known Flow Node","Known Flow","541889.375000","156730.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717066","Nodes","","21.000000","53.019507","Default Known Flow Node","Known Flow","541868.625000","156649.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717025","Nodes","","21.000000","52.745332","Default Known Flow Node","Known Flow","541989.750000","156742.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717068","Nodes","","21.000000","53.071222","Default Known Flow Node","Known Flow","541930.875000","156897.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717061","Nodes","","21.000000","53.283002","Default Known Flow Node","Known Flow","541822.875000","156797.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717011","Nodes","","21.000000","52.926400","DDS demands","Known Flow","541937.875000","156928.625000","","0.000000","","","","-47.080002","","","-42.099782","-47.080002","","","","","","D1 PROFILE","",""
"90101601717001","Nodes","OLD LANE DG","21.000000","52.999999","Default Known Pressure Node","Known Pressure","541944.375000","156926.625000","","319.000005","","","","","","","112.504353","125.813147","","","","","","","",""
"90101601717087","Nodes","","21.000000","52.870128","Default Known Flow Node","Known Flow","541448.171542","157048.073138","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717108","Nodes","","21.000000","49.240664","Default Known Flow Node","Known Flow","541785.500000","157039.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717110","Nodes","","21.000000","50.890646","Default Known Flow Node","Known Flow","541859.750000","157048.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717100","Nodes","","21.000000","50.498455","Default Known Flow Node","Known Flow","541929.250000","157233.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717075","Nodes","","21.000000","45.764526","Default Known Flow Node","Known Flow","541256.000000","157356.125000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717080","Nodes","","21.000000","45.327713","Default Known Flow Node","Known Flow","541324.875000","157443.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717089","Nodes","","21.000000","47.811187","Default Known Flow Node","Known Flow","541460.250000","157289.625000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717090","Nodes","","21.000000","47.594225","Default Known Flow Node","Known Flow","541466.500000","157306.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717072","Nodes","","21.000000","47.548805","Default Known Flow Node","Known Flow","541200.250000","157172.000000","","0.000000","","","","-10.189999","","","-9.112080","-10.189999","","","","","","D1 PROFILE","",""
"90101601717070","Nodes","","21.000000","47.199235","Default Known Flow Node","Known Flow","541174.250000","157247.500000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717073","Nodes","","21.000000","47.675739","Default Known Flow Node","Known Flow","541223.526595","157169.566489","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717071","Nodes","","21.000000","47.806896","Default Known Flow Node","Known Flow","541192.375000","157079.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717076","Nodes","","21.000000","48.751364","Default Known Flow Node","Known Flow","541280.750000","157074.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717078","Nodes","","21.000000","48.018857","Default Known Flow Node","Known Flow","541294.421542","157161.704787","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717077","Nodes","","21.000000","48.106219","Default Known Flow Node","Known Flow","541287.250000","157121.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717030","Nodes","","21.000000","48.056127","DDS demands","Known Flow","541301.292410","157161.828125","","0.000000","","-1.679999","","-32.630001","","","-30.680617","-34.310000","","","","C3 PROFILE","","D1 PROFILE","",""
"90101601717031","Nodes","","21.000000","45.895675","DDS demands","Known Flow","541380.250000","157392.000000","","0.000000","","","","-12.850000","","","-11.490700","-12.850000","","","","","","D1 PROFILE","",""
"90101601717079","Nodes","","21.000000","48.639743","Default Known Flow Node","Known Flow","541306.043984","157161.945223","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717081","Nodes","","21.000000","45.196781","Default Known Flow Node","Known Flow","541348.000000","157476.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717083","Nodes","","21.000000","49.620132","Default Known Flow Node","Known Flow","541377.625000","157048.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717028","Nodes","","21.000000","49.620901","DDS demands","Known Flow","541379.783244","157055.198138","","0.000000","","","","-35.400000","","","-31.655314","-35.400000","","","","","","D1 PROFILE","",""
"90101601717086","Nodes","","21.000000","49.347054","Default Known Flow Node","Known Flow","541422.250000","157190.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717029","Nodes","","21.000000","49.927731","DDS demands","Known Flow","541405.289444","157146.445669","","0.000000","","","","-47.990000","","","-42.913516","-47.990000","","","","","","D1 PROFILE","",""
"90101601717085","Nodes","","21.000000","49.957764","Default Known Flow Node","Known Flow","541408.036834","157146.195485","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717021","Nodes","","21.000000","52.912473","DDS demands","Known Flow","541465.415558","157087.447107","","0.000000","","","","-9.220000","","","-8.244689","-9.220000","","","","","","D1 PROFILE","",""
"90101601717088","Nodes","","21.000000","47.887465","Default Known Flow Node","Known Flow","541454.250000","157287.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717091","Nodes","","21.000000","47.289034","Default Known Flow Node","Known Flow","541477.750000","157343.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717093","Nodes","","21.000000","47.201886","Default Known Flow Node","Known Flow","541498.625000","157395.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717024","Nodes","","21.000000","52.447431","DDS demands","Known Flow","541492.657962","157146.691373","","0.000000","","","","-4.670000","-3.520000","","-7.323644","-8.189999","","","","","","D1 PROFILE","DC PROFILE",""
"90101601717002","Nodes","THE SQUARE, PAYNESFIELD RD""","21.000000","52.999999","Default Known Pressure Node","Known Pressure","541475.500000","157089.000000","","7075.000111","","","","","","","378.501694","423.276852","","","","","","","",""
"90101601717092","Nodes","","21.000000","52.783538","Default Known Flow Node","Known Flow","541485.000000","157095.250000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717099","Nodes","","21.000000","48.996000","Default Known Flow Node","Known Flow","541829.375000","157382.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717098","Nodes","","21.000000","48.866198","Default Known Flow Node","Known Flow","541782.912234","157292.944148","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717109","Nodes","","21.000000","49.855221","Default Known Flow Node","Known Flow","541818.750000","157118.125000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717027","Nodes","","21.000000","49.855221","Default Known Flow Node","Known Flow","541814.375000","157105.125000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717094","Nodes","","21.000000","50.339751","Default Known Flow Node","Known Flow","541679.875000","157237.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717095","Nodes","","21.000000","49.402102","Default Known Flow Node","Known Flow","541732.625000","157265.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717097","Nodes","","21.000000","49.061170","Default Known Flow Node","Known Flow","541761.875000","157246.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717096","Nodes","","21.000000","49.450998","Default Known Flow Node","Known Flow","541734.875000","157169.000000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717023","Nodes","","21.000000","48.844791","DDS demands","Known Flow","541781.289893","157290.079787","","0.000000","","-2.190000","","-20.159999","","","-19.985769","-22.349999","","","","C3 PROFILE","","D1 PROFILE","",""
"90101601717112","Nodes","","21.000000","48.900727","Default Known Flow Node","Known Flow","541326.039893","157158.323138","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717113","Nodes","","21.000000","48.813538","Default Known Flow Node","Known Flow","541331.539109","157183.820046","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717114","Nodes","","21.000000","48.813538","Default Known Flow Node","Known Flow","541334.500000","157196.875000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717115","Nodes","","21.000000","48.813538","Default Known Flow Node","Known Flow","541346.875000","157180.125000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717026","Nodes","","21.000000","50.742594","Default Known Flow Node","Known Flow","542071.283244","156812.323138","","0.000000","","","","-13.460000","","","-12.036173","-13.460000","","","","","","D1 PROFILE","",""
"90101601717102","Nodes","","21.000000","50.568491","Default Known Flow Node","Known Flow","542059.625000","156888.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717103","Nodes","","21.000000","50.441016","Default Known Flow Node","Known Flow","542179.264627","156851.738031","","0.000000","","","","-7.719999","","","-6.903361","-7.719999","","","","","","D1 PROFILE","",""
"90101601717104","Nodes","","21.000000","50.441016","Default Known Flow Node","Known Flow","542185.875000","156854.125000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717003","Nodes","","21.000000","52.401350","Default Known Flow Node","Known Flow","541321.873359","156762.281841","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717926","Nodes","SEP1919, Crayford Coattage Dev, 3.52scmh","21.000000","52.127405","CSEP DDS Matched","Known Flow","541514.900075","157155.259265","","0.000000","","","","","-3.520000","","-3.147647","-3.520000","","","","","","","DC PROFILE",""
"90101601717004","Nodes","","21.000000","52.509441","Default Known Flow Node","Known Flow","541370.438468","156804.811878","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717007","Nodes","","21.000000","52.574837","DDS demands","Known Flow","541247.721559","156866.193145","","0.000000","","","","-2.119999","","","-1.895741","-2.119999","","","","","","D1 PROFILE","",""
"90101601717005","Nodes","","21.000000","45.861689","Default Known Flow Node","Known Flow","541094.722393","157034.007940","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717006","Nodes","","21.000000","45.861689","Default Known Flow Node","Known Flow","541095.604393","157034.479941","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717008","Nodes","","21.000000","52.574837","Default Known Flow Node","Known Flow","541242.508058","156874.750647","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717009","Nodes","","21.000000","50.441016","Default Known Flow Node","Known Flow","542190.708691","156898.401903","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717082","Nodes","","21.000000","53.066936","Default Known Flow Node","Known Flow","541853.188407","156647.371706","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717929","Nodes","","21.000000","52.509441","Default Known Flow Node","Known Flow","541329.845828","156766.953816","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717931","Nodes","","21.000000","52.339977","DDS demands","Known Flow","541320.437049","156759.194475","","0.000000","-15.999999","","","","","","-14.307486","-15.999999","","","C2 PROFILE","","","","",""
"90101601717930","Nodes","","21.000000","52.509441","Default Known Flow Node","Known Flow","541334.157496","156759.459458","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717946","Nodes","","21.000000","52.648604","Default Known Flow Node","Known Flow","541322.375000","156770.375000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"90101601717034","Nodes","P00104962, Lusted Hall Lane, 14.58scmh","21.000000","45.851271","CSEP DDS Matched","Known Flow","541094.295212","157034.827127","","0.000000","","","","","-14.579999","","-13.037696","-14.579999","","","","","","","DC PROFILE",""
"90101601717932","Nodes","","21.000000","46.048298","DDS demands","Known Flow","541339.872818","157288.018607","","0.000000","","","","-20.510000","","","-18.340410","-20.510000","","","","","","D1 PROFILE","",""
