"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"90101701901061","Nodes",,21.000000,39.742731,"DDS demands","Known Flow",549631.242852,161642.802051,,0.000000,,-3.049999,-2.727364,-3.049999,,"",,"D1 PROFILE"
"90101701901024","Nodes",,21.000000,40.623742,"DDS demands","Known Flow",549594.806481,161926.107559,,0.000000,,-23.649999,-21.148253,-23.649999,,"",,"D1 PROFILE"
"90101701901059","Nodes",,21.000000,39.821031,"DDS demands","Known Flow",549619.813056,161831.435968,,0.000000,,-32.049999,-28.659683,-32.049999,,"",,"D1 PROFILE"
"90101701901023","Nodes",,21.000000,39.741597,"DDS demands","Known Flow",549657.540000,161688.445000,,0.000000,,-8.430000,-7.538257,-8.430000,,"",,"D1 PROFILE"
"90101701901060","Nodes",,21.000000,39.742731,"Default Known Flow Node","Known Flow",549623.040000,161619.195000,,0.000000,,,0.000000,0.000000,,"",,
"90101701901063","Nodes",,21.000000,39.763842,"Default Known Flow Node","Known Flow",549660.290000,161656.570000,,0.000000,,,0.000000,0.000000,,"",,
"90101701901056","Nodes",,21.000000,41.454259,"DDS demands","Known Flow",549845.415000,161997.195000,,0.000000,,-8.199999,-7.332586,-8.199999,,"",,"D1 PROFILE"
"90101701901058","Nodes",,21.000000,41.323134,"Default Known Flow Node","Known Flow",549962.165000,162017.320000,,0.000000,,,0.000000,0.000000,,"",,
"90101701901029","Nodes",,21.000000,43.374586,"DDS demands","Known Flow",549621.790000,162188.945000,,0.000000,,-27.940001,-24.984448,-27.940001,,"",,"D1 PROFILE"
"90101701901051","Nodes",,21.000000,41.729289,"DDS demands","Known Flow",549664.790000,161953.320000,,0.000000,,-11.689999,-10.453406,-11.689999,,"",,"D1 PROFILE"
"90101701901030","Nodes",,21.000000,42.490633,"DDS demands","Known Flow",549792.757236,162204.127442,,0.000000,,-23.580000,-21.085659,-23.580000,,"",,"D1 PROFILE"
"90101701901025","Nodes",,21.000000,44.960048,"Default Known Flow Node","Known Flow",549529.317476,162170.676008,,0.000000,,,0.000000,0.000000,,"",,
"90101701901032","Nodes",,21.000000,39.952251,"Default Known Flow Node","Known Flow",549647.915000,161848.820000,,0.000000,,,0.000000,0.000000,,"",,
"90101700005493","Nodes","Logger 5493",21.000000,42.606787,"Val Log Post","Known Flow",549779.488728,162200.700861,,0.000000,,,0.000000,0.000000,,"",,
"90101701901036","Nodes",,21.000000,50.475606,"Default Known Flow Node","Known Flow",549448.665000,162294.320000,,0.000000,,,0.000000,0.000000,,"",,
"90101701901034","Nodes",,21.000000,50.389937,"Default Known Flow Node","Known Flow",549388.778915,162260.494455,,0.000000,,,0.000000,0.000000,,"",,
"90101701901037","Nodes",,21.000000,46.496063,"Default Known Flow Node","Known Flow",549453.040000,162385.695000,,0.000000,,,0.000000,0.000000,,"",,
