"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"60210800000026","Nodes","26","21.000000","59.690963","DDS demands","Known Flow","342494.090351","721265.110472","","0.000000","","","-5.079999","","-4.542626","-5.079999","","","","","D1 PROFILE",""
"60210800000025","Nodes","25","21.000000","59.779981","DDS demands","Known Flow","342466.508344","721255.257470","","0.000000","","","-1.720000","","-1.538054","-1.720000","","","","","D1 PROFILE",""
"60210800000040","Nodes","40","21.000000","63.479451","DDS demands","Known Flow","342429.744334","721073.626420","","0.000000","","","-9.220000","","-8.244689","-9.220000","","","","","D1 PROFILE",""
"60210800000042","Nodes","42","21.000000","62.982803","DDS demands","Known Flow","342413.516330","720958.582389","","0.000000","","","-8.590000","","-7.681332","-8.590000","","","","","D1 PROFILE",""
"60210800000046","Nodes","46","21.000000","35.880106","DDS demands","Known Flow","342528.279361","720987.598397","","0.000000","","","-7.760000","","-6.939131","-7.760000","","","","","D1 PROFILE",""
"60210800000024","Nodes","24","21.000000","59.731973","DDS demands","Known Flow","342463.202343","721208.030457","","0.000000","","","-3.079999","","-2.754191","-3.079999","","","","","D1 PROFILE",""
"60210800000023","Nodes","23","21.000000","60.617965","DDS demands","Known Flow","342510.406726","721202.185679","","0.000000","","","-6.350000","","-5.678283","-6.350000","","","","","D1 PROFILE",""
"60210800000102","Nodes","102","21.000000","60.466822","Default Known Flow Node","Known Flow","342584.913376","721365.934500","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000065","Nodes","65","21.000000","60.259739","DDS demands","Known Flow","342674.620401","721367.780500","","0.000000","","","-8.729999","","-7.806521","-8.729999","","","","","D1 PROFILE",""
"60210800000020","Nodes","20","21.000000","60.656278","DDS demands","Known Flow","342621.140317","721297.443426","","0.000000","","","-9.880000","","-8.834873","-9.880000","","","","","D1 PROFILE",""
"60210800000021","Nodes","21","21.000000","60.562432","DDS demands","Known Flow","342564.569371","721309.820484","","0.000000","","","-5.940000","","-5.311654","-5.940000","","","","","D1 PROFILE",""
"60210800000022","Nodes","22","21.000000","60.866427","DDS demands","Known Flow","342553.956368","721200.872455","","0.000000","","","-17.610000","","-15.747177","-17.610000","","","","","D1 PROFILE",""
"60210800000016","Nodes","16","21.000000","66.291241","DDS demands","Known Flow","342701.613408","721254.581469","","0.000000","","","-18.520000","","-16.560915","-18.520000","","","","","D1 PROFILE",""
"60210800000017","Nodes","17","21.000000","66.161106","DDS demands","Known Flow","342652.404395","721253.284469","","0.000000","","","-8.010000","","-7.162685","-8.010000","","","","","D1 PROFILE",""
"60210800000015","Nodes","15","21.000000","66.336381","Default Known Flow Node","Known Flow","342690.237405","721180.411449","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000014","Nodes","14","21.000000","67.315775","DDS demands","Known Flow","342685.212403","721123.514434","","0.000000","","","-0.920000","","-0.822680","-0.920000","","","","","D1 PROFILE",""
"60210800000031","Nodes","31","21.000000","63.836760","DDS demands","Known Flow","342634.487390","721179.449449","","0.000000","","","-16.350000","","-14.620463","-16.350000","","","","","D1 PROFILE",""
"60210800000032","Nodes","32","21.000000","63.751515","DDS demands","Known Flow","342631.047389","721151.142441","","0.000000","","","-1.279999","","-1.144598","-1.279999","","","","","D1 PROFILE",""
"60210800000019","Nodes","19","21.000000","61.266257","DDS demands","Known Flow","342567.018018","721194.636808","","0.000000","","","-0.639999","","-0.572299","-0.639999","","","","","D1 PROFILE",""
"60210800000036","Nodes","36","21.000000","61.169435","DDS demands","Known Flow","342563.270370","721160.684444","","0.000000","","","-2.490000","","-2.226602","-2.490000","","","","","D1 PROFILE",""
"60210800000030","Nodes","30","21.000000","60.467644","DDS demands","Known Flow","342504.721354","721158.310443","","0.000000","","","-2.970000","","-2.655827","-2.970000","","","","","D1 PROFILE",""
"60210800000033","Nodes","33","21.000000","66.178490","DDS demands","Known Flow","342673.788400","721055.142415","","0.000000","","","-1.929999","","-1.725840","-1.929999","","","","","D1 PROFILE",""
"60210800000012","Nodes","12","21.000000","67.579180","DDS demands","Known Flow","342761.854424","721118.935433","","0.000000","","","-2.630000","","-2.351793","-2.630000","","","","","D1 PROFILE",""
"60210800000037","Nodes","37","21.000000","64.557793","DDS demands","Known Flow","342525.979360","721086.288424","","0.000000","","","-3.680000","","-3.290721","-3.680000","","","","","D1 PROFILE",""
"60210800000038","Nodes","38","21.000000","64.581020","DDS demands","Known Flow","342501.888354","721117.911432","","0.000000","","","-2.160000","","-1.931510","-2.160000","","","","","D1 PROFILE",""
"60210800000034","Nodes","34","21.000000","64.967322","DDS demands","Known Flow","342593.923379","721075.106421","","0.000000","","","-7.340000","","-6.563559","-7.340000","","","","","D1 PROFILE",""
"60210800000035","Nodes","35","21.000000","65.008874","DDS demands","Known Flow","342596.028578","721101.437752","","0.000000","","","-4.909999","","-4.390609","-4.909999","","","","","D1 PROFILE",""
"60210800000007","Nodes","7","21.000000","65.816924","DDS demands","Known Flow","342879.655456","721305.406483","","0.000000","","","-7.099999","","-6.348946","-7.099999","","","","","D1 PROFILE",""
"60210800000008","Nodes","8","21.000000","65.610051","DDS demands","Known Flow","342883.382457","721345.383494","","0.000000","","","-1.609999","","-1.439690","-1.609999","","","","","D1 PROFILE",""
"60210800000005","Nodes","5","21.000000","66.088646","DDS demands","Known Flow","342885.226175","721258.388422","","0.000000","","","-4.460000","","-3.988211","-4.460000","","","","","D1 PROFILE",""
"60210800000006","Nodes","6","21.000000","64.821999","DDS demands","Known Flow","342853.664449","721248.662468","","0.000000","","","-4.550000","","-4.068691","-4.550000","","","","","D1 PROFILE",""
"60210800000003","Nodes","3","21.000000","67.154926","DDS demands","Known Flow","342893.940838","721192.700067","","0.000000","","","-3.999999","","-3.576871","-3.999999","","","","","D1 PROFILE",""
"60210800000004","Nodes","4","21.000000","67.146571","DDS demands","Known Flow","342839.023445","721168.555446","","0.000000","","","-0.860000","","-0.769027","-0.860000","","","","","D1 PROFILE",""
"60210800000002","Nodes","2","21.000000","68.229749","DDS demands","Known Flow","342899.431462","721148.380441","","0.000000","","","-9.460000","","-8.459301","-9.460000","","","","","D1 PROFILE",""
"60210800000010","Nodes","10","21.000000","68.115194","DDS demands","Known Flow","342875.429455","721140.275438","","0.000000","","","-3.720000","","-3.326490","-3.720000","","","","","D1 PROFILE",""
"60210800000011","Nodes","11","21.000000","67.985541","DDS demands","Known Flow","342876.214455","721097.247427","","0.000000","","","-5.209999","","-4.658875","-5.209999","","","","","D1 PROFILE",""
"60210800000013","Nodes","13","21.000000","67.240545","DDS demands","Known Flow","342762.556425","721215.800459","","0.000000","","","-9.649999","","-8.629202","-9.649999","","","","","D1 PROFILE",""
"60210800000063","Nodes","63","21.000000","67.740136","DDS demands","Known Flow","342803.561436","721117.265432","","0.000000","","","-3.739999","","-3.344374","-3.739999","","","","","D1 PROFILE",""
"60210800000064","Nodes","64","21.000000","67.346741","DDS demands","Known Flow","342807.425437","720940.841384","","0.000000","","","-4.480000","","-4.006096","-4.480000","","","","","D1 PROFILE",""
"60210800000058","Nodes","58","21.000000","67.590079","DDS demands","Known Flow","342916.507466","721019.180405","","0.000000","","","-8.529999","","-7.627678","-8.529999","","","","","D1 PROFILE",""
"60210800000062","Nodes","62","21.000000","68.635256","DDS demands","Known Flow","343004.094042","721130.372661","","0.000000","-3.359999","","-16.500000","","-17.759168","-19.860000","","","C1 PROFILE","","D1 PROFILE",""
"60210800000001","Nodes","Balmullo DG, Tel, Constant, Site ID 1794","21.000000","69.999999","Default Known Pressure Node","Known Pressure","343042.277501","721162.666444","","3171.899981","","","","","465.234747","520.270010","","","","","",""
"60210800000103","Nodes","P00021034, Cynicus Place, -150.47","30.000000","34.960428","CSEP DDS Matched","Known Flow","342632.734389","720784.223341","","0.000000","","","","-150.470004","-134.552972","-150.470004","","","","","","DC PROFILE"
"60210800000028","Nodes","28","21.000000","60.144165","DDS demands","Known Flow","342406.168328","721279.683476","","0.000000","","","-1.379999","","-1.234020","-1.379999","","","","","D1 PROFILE",""
"60210800000105","Nodes","105","21.000000","60.105568","Default Known Flow Node","Known Flow","342428.358334","721279.636476","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000027","Nodes","27","21.000000","59.666564","DDS demands","Known Flow","342416.255330","721216.920459","","0.000000","","","-3.859999","","-3.451680","-3.859999","","","","","D1 PROFILE",""
"60210800000029","Nodes","29","21.000000","59.494948","DDS demands","Known Flow","342435.416336","721175.111448","","0.000000","","","-6.170000","","-5.517324","-6.170000","","","","","D1 PROFILE",""
"60210800000106","Nodes","106","21.000000","61.059405","Default Known Flow Node","Known Flow","342514.131713","721364.818310","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000009","Nodes","9","21.000000","65.817824","DDS demands","Known Flow","342754.161422","721244.731467","","0.000000","","","-2.759999","","-2.468041","-2.759999","","","","","D1 PROFILE",""
"60210800000018","Nodes","18","21.000000","66.351060","DDS demands","Known Flow","342735.426806","721435.524768","","0.000000","","","-10.609999","","-9.487651","-10.609999","","","","","D1 PROFILE",""
"60210800000066","Nodes","","21.000000","35.772587","Default Known Flow Node","Known Flow","342596.808647","720850.121550","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000109","Nodes","","21.000000","64.403827","Default Known Flow Node","Known Flow","342488.920350","721077.362421","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000112","Nodes","","21.000000","60.654413","Default Known Flow Node","Known Flow","342621.748386","721298.279481","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000119","Nodes","","21.000000","60.630672","Default Known Flow Node","Known Flow","342510.768356","721204.976456","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000120","Nodes","","21.000000","65.932974","Default Known Flow Node","Known Flow","342869.655454","721374.390502","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000122","Nodes","","21.000000","35.386955","Default Known Flow Node","Known Flow","342552.979368","720868.803364","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000123","Nodes","","21.000000","35.473116","Default Known Flow Node","Known Flow","342565.243371","720951.329387","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000179","Nodes","","21.000000","64.366051","Default Known Flow Node","Known Flow","342487.599866","721077.038973","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000129","Nodes","","21.000000","61.267823","Default Known Flow Node","Known Flow","342567.277371","721196.986454","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000138","Nodes","","21.000000","61.059405","Default Known Flow Node","Known Flow","342514.244357","721366.868500","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000139","Nodes","","21.000000","61.059405","Default Known Flow Node","Known Flow","342503.654354","721365.269500","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000148","Nodes","","21.000000","66.066495","Default Known Flow Node","Known Flow","342884.969458","721260.323471","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000153","Nodes","","21.000000","36.541455","Default Known Flow Node","Known Flow","342658.278396","720919.869378","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000156","Nodes","","21.000000","63.520498","Default Known Flow Node","Known Flow","342434.700335","721123.628434","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000157","Nodes","","21.000000","67.190367","Default Known Flow Node","Known Flow","342894.138460","721191.210452","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000166","Nodes","","21.000000","34.380270","Default Known Flow Node","Known Flow","342448.096339","720909.335376","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000167","Nodes","","21.000000","60.769769","Default Known Flow Node","Known Flow","342338.760309","721349.851495","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000126","Nodes","","21.000000","68.753731","Default Known Flow Node","Known Flow","343004.953490","721131.781436","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000171","Nodes","","21.000000","36.292192","Default Known Flow Node","Known Flow","342623.026387","720974.499393","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000173","Nodes","","21.000000","35.103212","Default Known Flow Node","Known Flow","342526.013360","720891.662371","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000174","Nodes","","21.000000","35.103212","Default Known Flow Node","Known Flow","342530.054361","720912.230376","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000160","Nodes","","21.000000","36.516271","Default Known Flow Node","Known Flow","342659.158396","720924.698380","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000176","Nodes","","21.000000","65.932974","Default Known Flow Node","Known Flow","342874.248455","721340.778493","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000180","Nodes","","21.000000","66.355696","Default Known Flow Node","Known Flow","342734.753417","721431.823518","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000185","Nodes","","21.000000","59.674151","Default Known Flow Node","Known Flow","342463.717343","721216.266459","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000188","Nodes","","21.000000","61.059405","Default Known Flow Node","Known Flow","342535.322363","721413.135513","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000192","Nodes","","21.000000","35.103212","Default Known Flow Node","Known Flow","342524.946039","720887.238568","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000159","Nodes","","21.000000","47.369931","Default Known Flow Node","Known Flow","342974.192482","720877.530367","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000175","Nodes","","21.000000","36.402090","Default Known Flow Node","Known Flow","342666.345398","720968.191392","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000164","Nodes","","21.000000","65.008874","Default Known Flow Node","Known Flow","342596.178379","721103.311428","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000191","Nodes","","21.000000","66.351060","Default Known Flow Node","Known Flow","342735.740417","721437.248519","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000200","Nodes","-1245759","21.000000","36.338318","Default Known Flow Node","Known Flow","342646.715393","720855.850361","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000203","Nodes","-378923","21.000000","59.694251","Default Known Flow Node","Known Flow","342463.403163","721213.420522","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000201","Nodes","-1636098","21.000000","65.851140","Default Known Flow Node","Known Flow","342872.264492","721314.734098","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000208","Nodes","-2282526","21.000000","65.973898","Default Known Flow Node","Known Flow","342825.234442","721425.098516","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000205","Nodes","-89289","21.000000","67.714570","Default Known Flow Node","Known Flow","342884.907458","721037.910410","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000209","Nodes","-89291","21.000000","67.714570","Default Known Flow Node","Known Flow","342914.575466","721040.826411","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000210","Nodes","-89290","21.000000","68.258323","Default Known Flow Node","Known Flow","342904.097463","721149.688441","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000206","Nodes","-89288","21.000000","36.333107","Default Known Flow Node","Known Flow","342619.788386","720975.367393","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000202","Nodes","-2282527","21.000000","65.932974","Default Known Flow Node","Known Flow","342869.982235","721372.341451","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000204","Nodes","-3482441","21.000000","66.232864","Default Known Flow Node","Known Flow","342805.109436","721382.348504","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60210800000207","Nodes","-3482440","21.000000","66.357787","Default Known Flow Node","Known Flow","342734.436360","721430.154570","","0.000000","","","","","0.000000","0.000000","","","","","",""
