"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"60205700000638","Nodes","638","21.000000","30.755471","DDS demands","Known Flow","318204.618415","692992.900356","","0.000000","","","","","","-1.980000","","","","","","-1.770551","-1.980000","","","","","","","","D1 PROFILE","","","","",""
"60205700000631","Nodes","631","21.000000","30.588418","DDS demands","Known Flow","318214.058148","692977.455538","","0.000000","","","","","","-11.830000","","","","","","-10.578598","-11.830000","","","","","","","","D1 PROFILE","","","","",""
"60205700000635","Nodes","635","21.000000","27.970731","DDS demands","Known Flow","318329.148446","692942.732800","","0.000000","","","","","","-11.000000","","","","","","-9.836397","-11.000000","","","","","","","","D1 PROFILE","","","","",""
"60205700000637","Nodes","637","21.000000","27.610991","DDS demands","Known Flow","318263.874807","692896.124708","","0.000000","","","","","","-6.079999","","","","","","-5.436844","-6.079999","","","","","","","","D1 PROFILE","","","","",""
"60205700000183","Nodes","183","21.000000","26.390672","DDS demands","Known Flow","318390.650605","692973.356211","","0.000000","","","","","","-16.040000","","","","","","-14.343256","-16.040000","","","","","","","","D1 PROFILE","","","","",""
"60205700000488","Nodes","488","21.000000","26.203471","DDS demands","Known Flow","318259.305989","692858.482255","","0.000000","","","","","","-9.319999","","","","","","-8.334110","-9.319999","","","","","","","","D1 PROFILE","","","","",""
"60205700000630","Nodes","630","21.000000","29.827342","DDS demands","Known Flow","318176.714107","692954.428537","","0.000000","","","","","","-12.060000","","","","","","-10.784268","-12.060000","","","","","","","","D1 PROFILE","","","","",""
"60205700000640","Nodes","640","21.000000","29.151648","DDS demands","Known Flow","318103.100295","692909.293065","","0.000000","","","","","","-21.170001","","","","","","-18.930594","-21.170001","","","","","","","","D1 PROFILE","","","","",""
"60205700000641","Nodes","641","21.000000","28.922598","DDS demands","Known Flow","318048.473590","692875.544658","","0.000000","","","","","","-8.020000","","","","","","-7.171628","-8.020000","","","","","","","","D1 PROFILE","","","","",""
"60205700000486","Nodes","486","21.000000","26.479400","DDS demands","Known Flow","318233.312749","692870.195746","","0.000000","","","","","","-6.840000","","","","","","-6.116450","-6.840000","","","","","","","","D1 PROFILE","","","","",""
"60205700000487","Nodes","487","21.000000","25.940387","DDS demands","Known Flow","318023.437692","692760.945716","","0.000000","","","","","","-12.850000","","","","","","-11.490700","-12.850000","","","","","","","","D1 PROFILE","","","","",""
"60205700000639","Nodes","639","21.000000","27.118828","DDS demands","Known Flow","318217.742383","692889.901373","","0.000000","","","","","","-4.349999","","","","","","-3.889847","-4.349999","","","","","","","","D1 PROFILE","","","","",""
"60205701462700","Nodes","","21.000000","27.166105","Default Known Flow Node","Known Flow","318217.176350","692890.981418","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700001114","Nodes","","21.000000","24.400799","Default Known Flow Node","Known Flow","318332.094193","692807.276780","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205701462572","Nodes","P13131721, SOUTH STREET, SCH 13.75","22.999998","24.252153","CSEP Unmatched","Known Flow","318257.373763","692756.777522","","0.000000","","","","","","","","","","","-13.749999","-12.295496","-13.749999","","","","","","","","","","","","","DC PROFILE"
"60205700001115","Nodes","","21.000000","24.400799","Default Known Flow Node","Known Flow","318338.337486","692810.161686","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700001577","Nodes","","21.000000","25.339813","Default Known Flow Node","Known Flow","318587.603868","692913.406928","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000212","Nodes","212","21.000000","25.189497","DDS demands","Known Flow","318560.195379","692986.319052","","0.000000","","","","","","-4.500000","","","","","","-4.023980","-4.500000","","","","","","","","D1 PROFILE","","","","",""
"60205700001582","Nodes","","21.000000","24.811942","Default Known Flow Node","Known Flow","318772.231831","692961.257473","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000681","Nodes","681","21.000000","25.070314","Default Known Flow Node","Known Flow","318622.212563","692823.161690","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000680","Nodes","680","21.000000","25.308266","DDS demands","Known Flow","318634.170058","692828.843186","","0.000000","","","","","","-11.109999","","","","","","-9.934760","-11.109999","","","","","","","","D1 PROFILE","","","","",""
"60205700001579","Nodes","","21.000000","24.826580","Default Known Flow Node","Known Flow","318793.240026","692915.380679","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000633","Nodes","633","21.000000","30.510856","DDS demands","Known Flow","318277.589135","693015.928553","","0.000000","","","","","","-10.840000","","","","","","-9.693321","-10.840000","","","","","","","","D1 PROFILE","","","","",""
"60205700001592","Nodes","","21.000000","25.948903","Default Known Flow Node","Known Flow","318438.766816","693006.369049","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000189","Nodes","189","21.000000","26.741748","DDS demands","Known Flow","318463.608244","693229.760974","","0.000000","","","","-5.780000","","-3.650000","","","","","","-8.432475","-9.430000","","","","","","C4 PROFILE","","D1 PROFILE","","","","",""
"60205700001677","Nodes","","21.000000","26.708191","Default Known Flow Node","Known Flow","318494.727821","693252.590850","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000199","Nodes","199","21.000000","23.644776","DDS demands","Known Flow","318449.614932","693414.029035","","0.000000","","","","","","-4.199999","","","","","","-3.755715","-4.199999","","","","","","","","D1 PROFILE","","","","",""
"60205700000203","Nodes","203","21.000000","23.525583","DDS demands","Known Flow","318493.122820","693338.775873","","0.000000","","","","","","-4.800000","","","","","","-4.292246","-4.800000","","","","","","","","D1 PROFILE","","","","",""
"60205700001657","Nodes","","21.000000","26.967926","Default Known Flow Node","Known Flow","318430.468044","693204.768116","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700001596","Nodes","","21.000000","25.675516","DDS demands","Known Flow","318463.513691","693023.364988","","0.000000","","","","","","-8.920000","","","","","","-7.976423","-8.920000","","","","","","","","D1 PROFILE","","","","",""
"60205700001197","Nodes","","21.000000","26.569571","Default Known Flow Node","Known Flow","318214.787918","693385.420747","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000765","Nodes","765","21.000000","27.643702","DDS demands","Known Flow","318381.337934","693175.054720","","0.000000","-1.940000","","","","","-13.689999","","","","","","-13.976625","-15.629999","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"60205700000102","Nodes","","21.000000","23.788950","Default Known Flow Node","Known Flow","318357.728218","693410.331625","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000198","Nodes","198","21.000000","23.771388","Default Known Flow Node","Known Flow","318354.896783","693415.612894","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000511","Nodes","511","21.000000","23.549774","DDS demands","Known Flow","318360.908785","693418.718895","","0.000000","","","","","","-4.750000","","","","","","-4.247535","-4.750000","","","","","","","","D1 PROFILE","","","","",""
"60205700000760","Nodes","760","21.000000","23.547390","Default Known Flow Node","Known Flow","318365.055175","693420.636173","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000510","Nodes","510","21.000000","23.320941","DDS demands","Known Flow","318357.104754","693426.789002","","0.000000","","","","","","-16.120001","","","","","","-14.414793","-16.120001","","","","","","","","D1 PROFILE","","","","",""
"60205700000761","Nodes","761","21.000000","23.134964","DDS demands","Known Flow","318321.606764","693409.749195","","0.000000","","","","","","-3.000000","","","","","","-2.682653","-3.000000","","","","","","","","D1 PROFILE","","","","",""
"60205700001694","Nodes","","21.000000","23.523723","Default Known Flow Node","Known Flow","318499.605915","693339.508915","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700001739","Nodes","","21.000000","23.572790","Default Known Flow Node","Known Flow","318441.209960","693436.350317","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000123","Nodes","123","21.000000","25.565763","DDS demands","Known Flow","318169.932236","693205.862258","","0.000000","","","","","","-6.610000","","","","","","-5.910780","-6.610000","","","","","","","","D1 PROFILE","","","","",""
"60205700001720","Nodes","","21.000000","23.688438","Default Known Flow Node","Known Flow","318428.227150","693412.011553","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000187","Nodes","187","21.000000","26.619525","DDS demands","Known Flow","318444.103769","693185.638809","","0.000000","","","","","","-16.139999","","","","","","-14.432676","-16.139999","","","","","","","","D1 PROFILE","","","","",""
"60205700000762","Nodes","762","21.000000","22.259591","DDS demands","Known Flow","318207.700710","693450.303489","","0.000000","","","","","","-9.850000","","","","","","-8.808046","-9.850000","","","","","","","","D1 PROFILE","","","","",""
"60205700000196","Nodes","196","21.000000","26.484968","DDS demands","Known Flow","318235.172247","693356.369364","","0.000000","","","","","","-14.279999","","","","","","-12.769430","-14.279999","","","","","","","","D1 PROFILE","","","","",""
"60205701462707","Nodes","","21.000000","26.847373","Default Known Flow Node","Known Flow","318343.031780","693267.318854","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700001105","Nodes","","21.000000","26.562046","Default Known Flow Node","Known Flow","318144.506791","693419.339754","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700002198","Nodes","","21.000000","26.590626","Default Known Flow Node","Known Flow","318187.346590","693392.773264","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700001173","Nodes","","21.000000","26.980127","Default Known Flow Node","Known Flow","318423.086011","693201.003040","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000216","Nodes","216","21.000000","25.027638","DDS demands","Known Flow","318698.700100","692969.554383","","0.000000","","","","","","-20.820000","","","","","","-18.617616","-20.820000","","","","","","","","D1 PROFILE","","","","",""
"60205700000611","Nodes","","21.000000","25.213630","Default Known Flow Node","Known Flow","318527.200077","693072.500125","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000607","Nodes","607","21.000000","23.416352","DDS demands","Known Flow","318553.233804","693450.180007","","0.000000","","","","","","-2.119999","","","","","","-1.895741","-2.119999","","","","","","","","D1 PROFILE","","","","",""
"60205700000601","Nodes","601","21.000000","24.795943","Default Known Flow Node","Known Flow","318519.223099","693348.295371","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000793","Nodes","793","21.000000","26.022898","DDS demands","Known Flow","318562.545722","693290.477539","","0.000000","-3.000000","","","-3.459999","","-15.109999","","","","","","-19.288279","-21.569999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","",""
"60205700001691","Nodes","","21.000000","25.663247","Default Known Flow Node","Known Flow","318629.719657","693338.423625","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000209","Nodes","209","21.000000","25.474813","DDS demands","Known Flow","318634.663512","693190.010725","","0.000000","","","","","","-4.280000","","","","","","-3.827252","-4.280000","","","","","","","","D1 PROFILE","","","","",""
"60205700000210","Nodes","210","21.000000","25.431525","DDS demands","Known Flow","318581.806600","693132.257508","","0.000000","","","","","","-23.060000","","","","","","-20.620665","-23.060000","","","","","","","","D1 PROFILE","","","","",""
"60205700000185","Nodes","185","21.000000","25.116231","DDS demands","Known Flow","318523.079949","693068.127744","","0.000000","","","","","","-7.459999","","","","","","-6.670865","-7.459999","","","","","","","","D1 PROFILE","","","","",""
"60205700000820","Nodes","820","21.000000","25.114459","Default Known Flow Node","Known Flow","318516.386486","693063.881624","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205701462617","Nodes","","21.000000","25.230101","Default Known Flow Node","Known Flow","318582.511385","693259.617674","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000794","Nodes","794","21.000000","25.195470","DDS demands","Known Flow","318580.977844","693259.215852","","0.000000","","","","","","-4.449999","","","","","","-3.979269","-4.449999","","","","","","","","D1 PROFILE","","","","",""
"60205700001703","Nodes","","21.000000","25.549881","Default Known Flow Node","Known Flow","318656.134199","693359.134195","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700001713","Nodes","","21.000000","25.253680","Default Known Flow Node","Known Flow","318713.227880","693391.340888","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700001676","Nodes","","21.000000","25.392120","Default Known Flow Node","Known Flow","318678.140337","693251.073952","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000571","Nodes","571","21.000000","25.438729","Default Known Flow Node","Known Flow","318683.227872","693439.215901","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700001735","Nodes","","21.000000","24.689449","Default Known Flow Node","Known Flow","318727.817792","693431.449106","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000696","Nodes","","21.000000","24.401995","Default Known Flow Node","Known Flow","318849.477918","693340.465874","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000238","Nodes","238","21.000000","24.917891","DDS demands","Known Flow","318719.910292","693439.025733","","0.000000","-1.669999","","","","","-16.370001","","","","","","-16.131692","-18.040001","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"60205701462721","Nodes","","21.000000","24.321671","Default Known Flow Node","Known Flow","318796.291937","693174.722110","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700001755","Nodes","","21.000000","25.377044","Default Known Flow Node","Known Flow","318678.211079","693479.759365","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700001742","Nodes","","21.000000","25.442717","Default Known Flow Node","Known Flow","318684.840846","693439.613234","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700001746","Nodes","","21.000000","24.586500","Default Known Flow Node","Known Flow","318818.933313","693443.455664","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700001729","Nodes","","21.000000","25.046435","Default Known Flow Node","Known Flow","318649.638651","693423.125440","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000219","Nodes","219","21.000000","24.938575","DDS demands","Known Flow","318687.956621","693195.027054","","0.000000","","","","","","-11.759999","","","","","","-10.516002","-11.759999","","","","","","","","D1 PROFILE","","","","",""
"60205700000457","Nodes","457","21.000000","24.602531","DDS demands","Known Flow","318699.608195","693198.196282","","0.000000","","","","","","-18.809999","","","","","","-16.820238","-18.809999","","","","","","","","D1 PROFILE","","","","",""
"60205700001655","Nodes","","21.000000","24.602531","Default Known Flow Node","Known Flow","318701.977877","693198.840835","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000208","Nodes","208","21.000000","25.474039","DDS demands","Known Flow","318659.308866","693217.383840","","0.000000","","","","","","-7.550000","","","","","","-6.751345","-7.550000","","","","","","","","D1 PROFILE","","","","",""
"60205700001650","Nodes","","21.000000","25.096445","Default Known Flow Node","Known Flow","318672.328388","693190.663978","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700001736","Nodes","Logger 9750, Bolan Square, Francis Street","21.000000","25.167886","Val Log Post","Known Flow","318663.088281","693433.749893","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205701462565","Nodes","","21.000000","25.479805","Default Known Flow Node","Known Flow","318693.585949","693483.759882","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700001740","Nodes","","21.000000","25.427609","Default Known Flow Node","Known Flow","318678.797630","693437.879103","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205701462549","Nodes","","21.000000","24.685642","Default Known Flow Node","Known Flow","318803.788179","693419.976667","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205700000605","Nodes","605","21.000000","25.000100","DDS demands","Known Flow","318648.670646","693420.311847","","0.000000","","-35.619999","","","","-6.040000","","","","","","-37.253119","-41.659997","","","","C2 PROFILE","","","","D1 PROFILE","","","","",""
"60205700000700","Nodes","","21.000000","25.593538","Default Known Flow Node","Known Flow","318648.602862","693349.915876","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205701462781","Nodes","","21.000000","25.578862","Default Known Flow Node","Known Flow","318613.152050","693346.239513","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
