"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"60202400000165","Nodes","165","21.000000","25.736443","DDS demands","Known Flow","330520.945093","707475.489720","","0.000000","","","","","-7.970000","","","","-7.126916","-7.970000","","","","","","","D1 PROFILE","","",""
"60202400000164","Nodes","164","21.000000","27.590795","Default Known Flow Node","Known Flow","330802.409133","707632.692726","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60202400009783","Nodes","Logger 9678, 38 North Street","21.000000","27.552804","Val Log Cath","Known Flow","330814.817806","707655.053380","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60202400000125","Nodes","125","21.000000","27.355017","DDS demands","Known Flow","330862.767186","707741.070792","","0.000000","","","","","-4.880000","","","","-4.363783","-4.880000","","","","","","","D1 PROFILE","","",""
"60202400000150","Nodes","150","21.000000","26.997848","DDS demands","Known Flow","330418.602146","710093.840711","","0.000000","","","","","-4.730000","","","","-4.229650","-4.730000","","","","","","","D1 PROFILE","","",""
"60202400009121","Nodes","Logger 9097, 1 Melville Road","21.000000","27.981465","DDS demands","Known Flow","330520.653257","710033.296567","","0.000000","","","","","-3.510000","","","","-3.138704","-3.510000","","","","","","","D1 PROFILE","","",""
"60202400000129","Nodes","129","21.000000","28.836325","DDS demands","Known Flow","331014.144942","708351.169788","","0.000000","-5.850000","","","","-2.079999","","","","-7.091148","-7.929999","","","C1 PROFILE","","","","D1 PROFILE","","",""
"60202400000052","Nodes","52","21.000000","36.811262","DDS demands","Known Flow","330934.883935","708370.621525","","0.000000","-3.000000","","","","-24.069999","","","","-24.206478","-27.070000","","","C1 PROFILE","","","","D1 PROFILE","","",""
"60202400009882","Nodes","Logger 9086, 2 Ladybank Road","21.000000","36.764355","Default Known Flow Node","Known Flow","330932.688057","708411.546158","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60202400000139","Nodes","139","21.000000","36.718377","DDS demands","Known Flow","330930.645189","708452.253308","","0.000000","","","","","-2.079999","","","","-1.859973","-2.079999","","","","","","","D1 PROFILE","","",""
"60202400000202","Nodes","202","21.000000","25.875152","DDS demands","Known Flow","329940.108694","710139.535542","","0.000000","","","","","-17.410000","","","","-15.568333","-17.410000","","","","","","","D1 PROFILE","","",""
"60202400009410","Nodes","9410","21.000000","25.940122","Default Known Flow Node","Known Flow","329965.395262","710149.188445","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60202400000201","Nodes","201","21.000000","26.184499","DDS demands","Known Flow","330047.415965","710156.639450","","0.000000","","","","","-3.219999","","","","-2.879381","-3.219999","","","","","","","D1 PROFILE","","",""
"60202401462487","Nodes","1462487","21.000000","27.082491","Default Known Flow Node","Known Flow","330693.606140","707383.566695","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60202400000128","Nodes","128","21.000000","27.314231","DDS demands","Known Flow","330712.909146","707434.213709","","0.000000","","","","","-10.790000","","","","-9.648611","-10.790000","","","","","","","D1 PROFILE","","",""
"60202400000138","Nodes","138","21.000000","27.094645","Default Known Flow Node","Known Flow","330675.275135","707369.868691","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60202400000137","Nodes","137","21.000000","26.337097","DDS demands","Known Flow","330635.805125","707389.569697","","0.000000","","","","","-10.189999","","","","-9.112080","-10.189999","","","","","","","D1 PROFILE","","",""
