"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(D1)"
"602123-75318","Nodes","-75318","21.000000","49.954267","Default Known Flow Node","Known Flow","348829.000000","702255.250000","","0.000000","","0.000000","0.000000","","",""
"60212300000014","Nodes","14","21.000000","46.899177","DDS demands","Known Flow","348813.500000","702089.500000","","0.000000","-17.379999","-15.541506","-17.379999","","","D1 PROFILE"
"60212300000015","Nodes","15","21.000000","46.785091","DDS demands","Known Flow","348891.125000","702092.375000","","0.000000","-4.750000","-4.247535","-4.750000","","","D1 PROFILE"
"60212300000016","Nodes","16","21.000000","46.883630","DDS demands","Known Flow","348840.250000","702168.625000","","0.000000","-1.630000","-1.457575","-1.630000","","","D1 PROFILE"
"60212300000013","Nodes","13","21.000000","47.599230","DDS demands","Known Flow","348562.875000","702004.500000","","0.000000","-3.089999","-2.763133","-3.089999","","","D1 PROFILE"
"60212300000026","Nodes","26","21.000000","48.607273","Default Known Flow Node","Known Flow","348769.375000","702364.625000","","0.000000","","0.000000","0.000000","","",""
"602123-75316","Nodes","-75316","21.000000","48.601256","Default Known Flow Node","Known Flow","348781.625000","702363.625000","","0.000000","","0.000000","0.000000","","",""
"60212300000027","Nodes","27","21.000000","48.604729","Default Known Flow Node","Known Flow","348745.125000","702365.375000","","0.000000","","0.000000","0.000000","","",""
"60212300000020","Nodes","20","21.000000","48.682031","DDS demands","Known Flow","348779.250000","702293.875000","","0.000000","-17.610000","-15.747177","-17.610000","","","D1 PROFILE"
"60212300000018","Nodes","18","21.000000","49.879719","Default Known Flow Node","Known Flow","348835.500000","702256.125000","","0.000000","","0.000000","0.000000","","",""
"60212300000019","Nodes","19","21.000000","49.352392","Default Known Flow Node","Known Flow","348836.625000","702302.500000","","0.000000","","0.000000","0.000000","","",""
"60212300000011","Nodes","11","21.000000","48.754318","DDS demands","Known Flow","348525.750000","702102.375000","","0.000000","-0.710000","-0.634894","-0.710000","","","D1 PROFILE"
"60212300000028","Nodes","28","21.000000","48.598721","DDS demands","Known Flow","348688.625000","702355.375000","","0.000000","0.000000","0.000000","0.000000","","","D1 PROFILE"
"60212300000030","Nodes","30","21.000000","48.588710","DDS demands","Known Flow","348800.875000","702352.375000","","0.000000","-1.059999","-0.947870","-1.059999","","","D1 PROFILE"
"60212300000002","Nodes","BARNYARDS DG TEL SITE ID 1902","21.000000","49.999998","Default Known Pressure Node","Known Pressure","348827.250000","702257.000000","","999998.967025","","41.223440","46.099998","","",""
"60212300000031","Nodes","31","21.000000","48.585204","DDS demands","Known Flow","348805.500000","702336.625000","","0.000000","-1.620000","-1.448633","-1.620000","","","D1 PROFILE"
"602123-702242","Nodes","-702242","21.000000","48.585204","Default Known Flow Node","Known Flow","348807.375000","702318.875000","","0.000000","","0.000000","0.000000","","",""
"60212300000029","Nodes","29","21.000000","48.525652","Default Known Flow Node","Known Flow","348666.000000","702350.625000","","0.000000","-1.240000","-1.108830","-1.240000","","","D1 PROFILE"
"602123-1353958","Nodes","-1353958","21.000000","48.525652","Default Known Flow Node","Known Flow","348661.375000","702349.625000","","0.000000","","0.000000","0.000000","","",""
"60212300000005","Nodes","","21.000000","48.316153","Default Known Flow Node","Known Flow","348580.041874","702063.810014","","0.000000","-1.549999","-1.386037","-1.549999","","","D1 PROFILE"
"60212300000003","Nodes","","21.000000","47.773251","Default Known Flow Node","Known Flow","348731.025064","702304.233933","","0.000000","-5.339999","-4.775123","-5.339999","","","D1 PROFILE"
"60212300000004","Nodes","","21.000000","47.773251","Default Known Flow Node","Known Flow","348742.055438","702263.436883","","0.000000","","0.000000","0.000000","","",""
"60212300000006","Nodes","","21.000000","48.316153","Default Known Flow Node","Known Flow","348570.560001","702106.764747","","0.000000","","0.000000","0.000000","","",""
