"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"60601900000043","Nodes","43","21.000000","34.555497","DDS demands","Known Flow","255207.643551","858334.004071","","0.000000","","","","","","-0.509999","","","","","","","","-0.456051","-0.509999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900002022","Nodes","","21.000000","35.286894","Default Known Flow Node","Known Flow","254865.582507","858767.010888","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000025","Nodes","25","21.000000","43.171301","DDS demands","Known Flow","254958.460532","858824.134903","","0.000000","-18.120000","","","","","-11.640000","","","","","","","","-26.611926","-29.760001","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"60601901462525","Nodes","-1462525","21.000000","25.157620","Default Known Flow Node","Known Flow","254432.960389","858602.510843","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000017","Nodes","-17","21.000000","25.157620","Default Known Flow Node","Known Flow","254441.886194","858621.111470","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900002004","Nodes","-6","21.000000","25.366269","Default Known Flow Node","Known Flow","254292.087351","858568.516834","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000076","Nodes","76","21.000000","26.452009","DDS demands","Known Flow","254310.710356","858587.135839","","0.000000","","","","","","-17.750000","","","","","","","","-15.872367","-17.750000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900002005","Nodes","-8","21.000000","26.428992","Default Known Flow Node","Known Flow","254305.335355","858575.260836","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000074","Nodes","74","21.000000","26.794752","DDS demands","Known Flow","254333.085362","858635.009852","","0.000000","","","","","","-9.639999","","","","","","","","-8.620260","-9.639999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000073","Nodes","73","21.000000","26.953964","DDS demands","Known Flow","254368.335372","858618.260847","","0.000000","","","","","","-2.339999","","","","","","","","-2.092469","-2.339999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000077","Nodes","77","21.000000","26.986941","DDS demands","Known Flow","254340.335364","858650.510856","","0.000000","","","","","","-0.990000","","","","","","","","-0.885275","-0.990000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000061","Nodes","61","21.000000","26.972625","DDS demands","Known Flow","254340.460364","858679.760864","","0.000000","","","","","","-9.279999","","","","","","","","-8.298341","-9.279999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000072","Nodes","72","21.000000","26.962142","DDS demands","Known Flow","254423.335387","858606.010844","","0.000000","","","","","","-5.469999","","","","","","","","-4.891371","-5.469999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000064","Nodes","64","21.000000","26.171503","DDS demands","Known Flow","254451.585395","858740.384881","","0.000000","","","","","","-1.200000","","","","","","","","-1.073061","-1.200000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000067","Nodes","67","21.000000","25.882948","DDS demands","Known Flow","254442.960392","858686.510866","","0.000000","","","","","","-5.449999","","","","","","","","-4.873487","-5.449999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000068","Nodes","68","21.000000","25.850907","DDS demands","Known Flow","254432.085389","858665.635860","","0.000000","","","","","","-7.739999","","","","","","","","-6.921246","-7.739999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900002010","Nodes","-30","21.000000","25.849878","Default Known Flow Node","Known Flow","254431.585389","858664.385860","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000069","Nodes","69","21.000000","25.836844","DDS demands","Known Flow","254461.835397","858650.635856","","0.000000","","","","","","-2.460000","","","","","","","","-2.199776","-2.460000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000078","Nodes","78","21.000000","25.442596","DDS demands","Known Flow","254497.210407","858657.885858","","0.000000","","","","","","-14.069999","","","","","","","","-12.581645","-14.069999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000110","Nodes","110","21.000000","25.157620","DDS demands","Known Flow","254473.085400","858605.260844","","0.000000","","","","","","-26.440000","","","","","","","","-23.643120","-26.440000","","","","","","","","D1 PROFILE","","","","","","",""
"60601901462469","Nodes","-1462469","21.000000","25.026685","Default Known Flow Node","Known Flow","254450.835394","858639.760853","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900002007","Nodes","-12","21.000000","26.626558","Default Known Flow Node","Known Flow","254316.335358","858581.510837","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000065","Nodes","65","21.000000","31.057933","DDS demands","Known Flow","254423.329387","858834.388906","","0.000000","-2.949999","","","","","-33.900001","","","","","","","","-32.951931","-36.850002","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"60601900000082","Nodes","82","21.000000","35.844759","DDS demands","Known Flow","254425.335387","858995.760950","","0.000000","","","","","","-25.120000","","","","","","","","-22.462754","-25.120000","","","","","","","","D1 PROFILE","","","","","","",""
"60601901462506","Nodes","-1462506","21.000000","25.366269","Default Known Flow Node","Known Flow","254294.210352","858567.387833","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601901462542","Nodes","-1462542","21.000000","26.646993","Default Known Flow Node","Known Flow","254304.085354","858573.010835","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000070","Nodes","70","21.000000","25.743978","DDS demands","Known Flow","254356.460369","858695.760868","","0.000000","","","","","","-3.309999","","","","","","","","-2.959861","-3.309999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000081","Nodes","","21.000000","24.813921","DDS demands","Known Flow","254587.085431","858693.267868","","0.000000","","","","","","-18.360000","","","","","","","","-16.417840","-18.360000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000053","Nodes","53","21.000000","30.013775","DDS demands","Known Flow","254514.710412","858874.010917","","0.000000","","","","","","-20.170000","","","","","","","","-18.036374","-20.170000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900002029","Nodes","-78","21.000000","29.799361","Default Known Flow Node","Known Flow","254592.085433","858874.760917","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000079","Nodes","79","21.000000","25.163785","DDS demands","Known Flow","254541.335419","858653.385857","","0.000000","","","","","","-23.569999","","","","","","","","-21.076716","-23.569999","","","","","","","","D1 PROFILE","","","","","","",""
"60601901462502","Nodes","-1462502","21.000000","25.163785","Default Known Flow Node","Known Flow","254539.460418","858653.510857","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900002008","Nodes","-23","21.000000","25.165032","Default Known Flow Node","Known Flow","254541.173268","858650.137711","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000060","Nodes","","21.000000","31.133209","DDS demands","Known Flow","254695.960461","858758.260885","","0.000000","-3.819999","","","","","-6.730000","","","","","","","","-9.433999","-10.549999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"60601900000058","Nodes","","21.000000","31.110226","DDS demands","Known Flow","254691.460460","858687.760866","","0.000000","","","","","","-2.160000","","","","","","","","-1.931510","-2.160000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000059","Nodes","","21.000000","31.122164","DDS demands","Known Flow","254671.085454","858759.260886","","0.000000","","","","","","-2.529999","","","","","","","","-2.262371","-2.529999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000057","Nodes","","21.000000","31.300141","DDS demands","Known Flow","254694.335461","858773.760890","","0.000000","","","-0.810000","","","-15.220000","","","","","","","","-14.334313","-16.030001","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"60601900000054","Nodes","54","21.000000","29.933681","DDS demands","Known Flow","254438.833391","858873.635917","","0.000000","","","","","","-3.899999","","","","","","","","-3.487449","-3.899999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000055","Nodes","55","21.000000","29.916150","DDS demands","Known Flow","254627.085442","858884.510920","","0.000000","","","","","","-4.179999","","","","","","","","-3.737830","-4.179999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000056","Nodes","56","21.000000","29.782216","DDS demands","Known Flow","254639.585446","858827.385904","","0.000000","","","","","","-6.150000","","","","","","","","-5.499440","-6.150000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000148","Nodes","148","21.000000","30.295951","DDS demands","Known Flow","254652.960449","858892.635922","","0.000000","","","","","","-6.419999","","","","","","","","-5.740878","-6.419999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000149","Nodes","149","21.000000","30.212043","DDS demands","Known Flow","254663.960452","858857.885913","","0.000000","","","","","","-6.170000","","","","","","","","-5.517324","-6.170000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000047","Nodes","47","21.000000","32.029641","DDS demands","Known Flow","254734.061471","858905.061925","","0.000000","","","","","","-19.209998","","","","","","","","-17.177924","-19.209998","","","","","","","","D1 PROFILE","","","","","","",""
"60601900002030","Nodes","-83","21.000000","32.794270","Default Known Flow Node","Known Flow","254750.584476","858919.384929","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000046","Nodes","","21.000000","32.114303","DDS demands","Known Flow","254770.710481","858773.635890","","0.000000","-1.150000","","","","","-3.769999","","","","","","","","-4.399551","-4.920000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"60601900000044","Nodes","","21.000000","32.135878","DDS demands","Known Flow","254790.085487","858767.010888","","0.000000","-16.049999","","","-3.390000","","-1.710000","","","","","","","","-18.912709","-21.149999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","",""
"60601900000203","Nodes","","21.000000","33.184041","DDS demands","Known Flow","254829.960497","858771.510889","","0.000000","-6.110000","-4.699999","","-19.659998","","-11.770000","","","","","","","","-37.771764","-42.239998","","","C1 PROFILE","C2 PROFILE","","C4 PROFILE","","D1 PROFILE","","","","","","",""
"60601900000204","Nodes","","21.000000","33.002101","DDS demands","Known Flow","254831.585498","858807.885899","","0.000000","-4.519999","","","","","-3.819999","","","","","","","","-7.457777","-8.339999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"60601900000020","Nodes","-20","21.000000","25.164531","Default Known Flow Node","Known Flow","254540.830419","858643.269854","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900002006","Nodes","-10","21.000000","25.327086","Default Known Flow Node","Known Flow","254582.085430","858579.135837","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601901462552","Nodes","-1462552","21.000000","25.370693","Default Known Flow Node","Known Flow","254565.710426","858585.885839","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000232","Nodes","232","21.000000","28.459808","DDS demands","Known Flow","254597.807434","858846.191909","","0.000000","-33.860000","","","","","-1.409999","","","","","","","","-31.539066","-35.270000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"60601900000080","Nodes","80","21.000000","25.588664","DDS demands","Known Flow","254663.085452","858551.385829","","0.000000","","","","","","-18.299999","","","","","","","","-16.364187","-18.299999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000033","Nodes","33","21.000000","19.713199","DDS demands","Known Flow","255300.972065","858948.986604","","0.000000","","","","","","-5.500000","","","","","","","","-4.918198","-5.500000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000031","Nodes","31","21.000000","28.260532","DDS demands","Known Flow","255199.090598","858823.520903","","0.000000","-9.930000","","-5.830000","","","-18.589999","","","","","","","","-30.716385","-34.349999","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"60601901462573","Nodes","-1462573","21.000000","34.420316","Default Known Flow Node","Known Flow","255066.210562","858582.010837","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000030","Nodes","30","21.000000","34.537801","DDS demands","Known Flow","255141.340122","858732.699453","","0.000000","-6.000000","-7.040000","-4.639999","","","-11.729999","","","","","","","","-26.298948","-29.410000","","","C1 PROFILE","C2 PROFILE","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"60601900002017","Nodes","-45","21.000000","34.525287","Default Known Flow Node","Known Flow","255142.679583","858732.314878","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000034","Nodes","34","21.000000","27.093509","DDS demands","Known Flow","255287.085622","858792.510895","","0.000000","","","","","","-14.160000","","","","","","","","-12.662125","-14.160000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000136","Nodes","136","21.000000","27.065102","DDS demands","Known Flow","255307.959628","858855.010912","","0.000000","","","","","","-2.490000","","","","","","","","-2.226602","-2.490000","","","","","","","","D1 PROFILE","","","","","","",""
"60601901462561","Nodes","-1462561","21.000000","27.136855","Default Known Flow Node","Known Flow","255269.585617","858740.385881","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000040","Nodes","1014","21.000000","34.419525","DDS demands","Known Flow","255066.835562","858579.385837","","0.000000","","","","","","-14.539999","","","","","","","","-13.001927","-14.539999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900002002","Nodes","-4","21.000000","34.462365","Default Known Flow Node","Known Flow","255075.460564","858551.510829","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000038","Nodes","38","21.000000","31.647508","DDS demands","Known Flow","255253.335613","858615.885847","","0.000000","","","","","","-7.600000","","","","","","","","-6.796056","-7.600000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000039","Nodes","39","21.000000","31.573759","DDS demands","Known Flow","255236.960608","858496.883814","","0.000000","","","","","","-4.449999","","","","","","","","-3.979269","-4.449999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900002028","Nodes","-74","21.000000","28.727186","Default Known Flow Node","Known Flow","255197.849598","858824.908904","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000112","Nodes","112","21.000000","19.717239","DDS demands","Known Flow","255555.333695","858585.385838","","0.000000","-3.640000","","-0.999999","","","-9.479999","","","","","","","","-12.626356","-14.119999","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"60601900000037","Nodes","Logger 9889, Moorfield, Ferry Road","21.000000","19.543927","Val Log Cath","Known Flow","255606.822709","858562.013832","","0.000000","","-6.000000","","","","-1.269999","","","","","","","","-6.500964","-7.270000","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","",""
"60601900000113","Nodes","113","21.000000","19.631511","DDS demands","Known Flow","255535.490689","858522.517821","","0.000000","","","","","","-4.360000","","","","","","","","-3.898790","-4.360000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000063","Nodes","","21.000000","35.149502","DDS demands","Known Flow","254357.301387","859210.485702","","0.000000","-5.270000","","","","","-36.650000","","","","","","","","-37.485615","-41.920001","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"60601900000083","Nodes","83","21.000000","35.073787","DDS demands","Known Flow","254415.189385","859209.678008","","0.000000","","","","","","-7.999999","","","","","","","","-7.153743","-7.999999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000084","Nodes","84","21.000000","34.237116","DDS demands","Known Flow","254470.726400","859206.120007","","0.000000","","","","","","-8.310000","","","","","","","","-7.430950","-8.310000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900002046","Nodes","-119","21.000000","33.996853","Default Known Flow Node","Known Flow","254474.287401","859231.010014","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000085","Nodes","85","21.000000","33.794910","DDS demands","Known Flow","254476.209401","859256.640021","","0.000000","","","","","","-8.420000","","","","","","","","-7.529314","-8.420000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000045","Nodes","45","21.000000","32.937494","DDS demands","Known Flow","254424.707387","859274.743026","","0.000000","","","","","","-3.199999","","","","","","","","-2.861497","-3.199999","","","","","","","","D1 PROFILE","","","","","","",""
"60601901462498","Nodes","1 - 5 Roberts Bridge, NA:16768","21.000000","32.839837","Point Loads","Known Flow","254415.303385","859279.210027","","0.000000","","","","","","","","","","","-10.060000","","","-8.995832","-10.060000","","","","","","","","","","","","","PL-AF PROFILE","",""
"60601900000086","Nodes","86","21.000000","32.819690","DDS demands","Known Flow","254436.718390","859304.130034","","0.000000","","","","","","-6.269999","","","","","","","","-5.606746","-6.269999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900002043","Nodes","-111","21.000000","35.368387","Default Known Flow Node","Known Flow","254369.068372","859159.634995","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900002044","Nodes","-113","21.000000","34.124805","Default Known Flow Node","Known Flow","254517.092412","859202.152006","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000088","Nodes","88","21.000000","33.560342","DDS demands","Known Flow","254515.842892","859260.456186","","0.000000","","","","","","-10.759999","","","","","","","","-9.621784","-10.759999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900002041","Nodes","-107","21.000000","31.742534","Default Known Flow Node","Known Flow","254493.693406","859099.986978","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000052","Nodes","Various Properties Peffery Road, NA:16769","21.000000","24.251773","DDS demands","Known Flow","254604.229436","859110.218981","","0.000000","","","","","","-12.789999","","","","","-30.200001","","","-38.442427","-42.989999","","","","","","","","D1 PROFILE","","","","","PL-AF PROFILE","",""
"60601901462568","Nodes","-1462568","21.000000","34.081965","Default Known Flow Node","Known Flow","254551.226422","859192.650004","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000048","Nodes","48","21.000000","36.928230","DDS demands","Known Flow","254674.095455","859007.617953","","0.000000","","","","","","-19.709998","","","","","","","","-17.625034","-19.709998","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000090","Nodes","90","21.000000","36.903099","DDS demands","Known Flow","254708.797465","859020.420957","","0.000000","","","","","","-3.140000","","","","","","","","-2.807844","-3.140000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000049","Nodes","49","21.000000","40.124747","DDS demands","Known Flow","254652.839449","859065.743969","","0.000000","","","","","","-12.390000","","","","","","","","-11.079359","-12.390000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000051","Nodes","51","21.000000","37.087246","DDS demands","Known Flow","254514.456412","859021.727957","","0.000000","","","","","","-30.690000","","","","","","","","-27.443548","-30.690000","","","","","","","","D1 PROFILE","","","","","","",""
"60601901462549","Nodes","-1462549","21.000000","33.517469","Default Known Flow Node","Known Flow","254534.254417","859270.228025","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000096","Nodes","96","21.000000","34.499327","DDS demands","Known Flow","254902.352517","859331.495041","","0.000000","","","","","","-12.329999","","","","","","","","-11.025706","-12.329999","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000093","Nodes","93","21.000000","40.757974","DDS demands","Known Flow","254926.453524","859181.255001","","0.000000","-19.169999","","","","","-14.340000","","","","","","","","-29.965242","-33.509999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"60601900000206","Nodes","206","21.000000","31.465424","DDS demands","Known Flow","254931.926525","859461.116077","","0.000000","","","","","","-10.790000","","","","","","","","-9.648611","-10.790000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000091","Nodes","91","21.000000","34.116411","DDS demands","Known Flow","254520.533413","859201.644006","","0.000000","","","","","","-6.360000","","","","","","","","-5.687226","-6.360000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000095","Nodes","95","21.000000","39.356680","DDS demands","Known Flow","255107.145573","859292.198031","","0.000000","","","","","","-14.510000","","","","","","","","-12.975102","-14.510000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900002049","Nodes","-126","21.000000","39.424094","Default Known Flow Node","Known Flow","255100.557571","859290.131030","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900000097","Nodes","97","21.000000","33.095463","DDS demands","Known Flow","255001.582544","859400.998060","","0.000000","","","","","","-17.260000","","","","","","","","-15.434201","-17.260000","","","","","","","","D1 PROFILE","","","","","","",""
"60601900000098","Nodes","98","21.000000","33.091454","DDS demands","Known Flow","255061.084560","859446.270073","","0.000000","","","","","","-18.819999","","","","","","","","-16.829180","-18.819999","","","","","","","","D1 PROFILE","","","","","","",""
"60601904904545","Nodes","-4904545","21.000000","39.870462","Default Known Flow Node","Known Flow","255030.900007","859265.143908","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601900002047","Nodes","-122","21.000000","39.870462","Default Known Flow Node","Known Flow","255032.600553","859270.236025","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601904904541","Nodes","-4904541","21.000000","39.870462","Default Known Flow Node","Known Flow","255032.247503","859258.129374","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
