"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"60605000000058","Nodes","-20","21.000000","47.725978","Default Known Flow Node","Known Flow","328974.640000","844909.435000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60605000000059","Nodes","","21.000000","45.406749","Default Known Flow Node","Known Flow","328762.390000","844943.810000","","0.000000","","-27.770000","","","","-24.832431","-27.770000","","","","C3 PROFILE","","",""
"60605000000003","Nodes","3","21.000000","49.121918","DDS demands","Known Flow","329197.140000","844908.185000","","0.000000","","","","-21.070996","","-18.842061","-21.070996","","","","","","D1 PROFILE",""
"60605000000002","Nodes","2","21.000000","50.467851","DDS demands","Known Flow","329224.265000","844802.435000","","0.000000","","","","-1.156999","","-1.034609","-1.156999","","","","","","D1 PROFILE",""
"60605000000001","Nodes","CRAIGELLACHIE DG","21.000000","49.999998","Default Known Pressure Node","Known Pressure","329231.233750","844802.622500","","999998.967025","","","","","","170.618554","190.801989","","","","","","",""
"60605000000010","Nodes","10","21.000000","48.496667","DDS demands","Known Flow","329235.390000","844757.310000","","0.000000","","","","-6.341000","","-5.670235","-6.341000","","","","","","D1 PROFILE",""
"60605000000011","Nodes","11","21.000000","48.520499","DDS demands","Known Flow","329245.890000","844651.435000","","0.000000","","","","-10.885998","","-9.734454","-10.885998","","","","","","D1 PROFILE",""
"60605000000056","Nodes","-1462474","21.000000","48.514540","Default Known Flow Node","Known Flow","329267.515000","844650.810000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60605000000015","Nodes","15","21.000000","34.574508","DDS demands","Known Flow","329102.265000","844586.435000","","0.000000","-5.349999","","","-16.780000","","-19.789043","-22.130000","","","C1 PROFILE","","","D1 PROFILE",""
"60605000000014","Nodes","14","21.000000","34.489361","DDS demands","Known Flow","329105.265000","844529.935000","","0.000000","","","","-1.471000","","-1.315394","-1.471000","","","","","","D1 PROFILE",""
"60605000000063","Nodes","-3","21.000000","46.826519","Default Known Flow Node","Known Flow","329222.515000","844531.310000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
