"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"60600400001235","Nodes","1235","21.000000","25.410091","DDS demands","Known Flow","265113.838296","842238.881390","","0.000000","","","","","","","-3.980000","","","","","","","","","","","-3.558987","-3.980000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001231","Nodes","1231","21.000000","25.427526","DDS demands","Known Flow","265157.338307","842322.881413","","0.000000","","","","","","","-7.259999","","","","","","","","","","","-6.492021","-7.259999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001008","Nodes","P09121196, Culduthel Road, 11.91","22.999998","31.917217","CSEP DDS Matched","Known Flow","266732.986407","844619.720568","","0.000000","","","","","","","","-7.790000","","","","","","","","","","-6.965956","-7.790000","","","","","","","","","","","DC PROFILE","","","","","","","","","",""
"60600400011843","Nodes","-876","21.000000","32.388972","Default Known Flow Node","Known Flow","265926.349705","845496.625380","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001370","Nodes","1370","21.000000","32.054609","Default Known Flow Node","Known Flow","265906.116888","845463.802842","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011838","Nodes","-864","21.000000","31.740595","Default Known Flow Node","Known Flow","265887.121146","845432.987139","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011328","Nodes","-2041","21.000000","74.918519","Default Known Flow Node","Known Flow","268605.457246","843190.738649","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001369","Nodes","Logger 9557, 130 Boswell Road","21.000000","74.977360","Val Log Cath","Known Flow","268645.228189","843197.994064","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010677","Nodes","-1462963","21.000000","74.960914","DDS demands","Known Flow","268655.850259","843202.967653","","0.000000","","","","","","","-2.619999","","","","","","","","","","","-2.342850","-2.619999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001510","Nodes","P09120644, Cauldeen Road, 9.14","22.999998","33.761819","CSEP DDS Matched","Known Flow","267414.862328","843382.632290","","0.000000","","","","","","","","-9.140000","","","","","","","","","","-8.173151","-9.140000","","","","","","","","","","","DC PROFILE","","","","","","","","","",""
"60600400011599","Nodes","-326963","21.000000","36.065227","Default Known Flow Node","Known Flow","265253.244334","845646.192318","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001252","Nodes","1252","21.000000","37.121076","DDS demands","Known Flow","265313.838350","845806.507361","","0.000000","","","","","","","-3.099999","","","","","","","","","","","-2.772075","-3.099999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400011471","Nodes","-2371","21.000000","32.913257","Default Known Flow Node","Known Flow","268023.214087","844938.757125","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001368","Nodes","P09121927, High Street, 7.29","22.999998","35.034027","CSEP DDS Matched","Known Flow","266647.431192","845232.322576","","0.000000","","","","","","","","-3.201999","","","","","","","","","","-2.863285","-3.201999","","","","","","","","","","","DC PROFILE","","","","","","","","","",""
"60600400011467","Nodes","-2357","21.000000","33.410101","Default Known Flow Node","Known Flow","268029.443902","844858.636426","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011412","Nodes","-2219","21.000000","38.390222","Default Known Flow Node","Known Flow","268652.714259","843974.131863","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400002659","Nodes","P09120478, Harbour Road, 12.93","22.999998","25.977592","CSEP DDS Matched","Known Flow","267102.870988","846014.152712","","0.000000","","","","","-10.620000","","","-2.309999","","","","","","","","","","-11.087406","-12.398999","","","","","","","","CC PROFILE","","","DC PROFILE","","","","","","","","","",""
"60600400003112","Nodes","3112","21.000000","38.375222","DDS demands","Known Flow","268690.714269","843989.256867","","0.000000","","","","","","","-6.730000","","","","","","","","","","","-6.018086","-6.730000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400011175","Nodes","-1749","21.000000","34.336010","Default Known Flow Node","Known Flow","266713.338731","845319.382229","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001121","Nodes","1121","21.000000","34.336010","Default Known Flow Node","Known Flow","266722.036571","845292.880275","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001299","Nodes","1299","21.000000","28.116558","DDS demands","Known Flow","266274.463611","845143.507181","","0.000000","","","","","","","-1.879999","","","","","","","","","","","-1.681129","-1.879999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001111","Nodes","1111","21.000000","28.947921","Default Known Flow Node","Known Flow","266295.914500","845117.998017","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011795","Nodes","-777","21.000000","30.816667","Default Known Flow Node","Known Flow","266348.588632","845071.257161","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011279","Nodes","-1963","21.000000","33.597840","DDS demands","Known Flow","266675.213720","846170.007460","","0.000000","-12.550000","","","","","","","","","","-14.550000","","","","","","","-24.233303","-27.100000","","","","C1 PROFILE","","","","","","","","","","I2 PROFILE","","","","","","",""
"60600400001009","Nodes","P10124313, District Centre, 117.33","25.000000","69.378710","CSEP DDS Matched","Known Flow","269597.723516","842027.124333","","0.000000","","","","","-20.220000","","","","","","","","","","","","","-17.177028","-19.208998","","","","","","","","CC PROFILE","","","","","","","","","","","","",""
"60600400001091","Nodes","1091","21.000000","33.702489","Default Known Flow Node","Known Flow","266667.993817","846170.603599","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001378","Nodes","1378","21.000000","36.066587","DDS demands","Known Flow","266497.963672","846173.632461","","0.000000","-18.260000","","","","","","","","","","","","","","","","","-16.328417","-18.260000","","","","C1 PROFILE","","","","","","","","","","","","","","","","",""
"60600400002435","Nodes","2435","21.000000","23.791657","DDS demands","Known Flow","264694.213181","845513.882282","","0.000000","","-52.000000","","","","","","","","","","","","","","","","-46.499324","-52.000000","","","","","C2 PROFILE","","","","","","","","","","","","","","","",""
"60600400003118","Nodes","3118","21.000000","24.302588","Default Known Flow Node","Known Flow","264726.847535","845535.237850","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001412","Nodes","1412","21.000000","24.961204","Default Known Flow Node","Known Flow","264761.338200","845554.757293","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400003117","Nodes","3117","21.000000","25.866359","Default Known Flow Node","Known Flow","264241.902312","845189.564017","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010515","Nodes","-1462633","21.000000","26.131570","Default Known Flow Node","Known Flow","264220.213052","845177.257190","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400002305","Nodes","2305","21.000000","25.469541","DDS demands","Known Flow","264304.713075","846202.882469","","0.000000","","","","","","","-4.790000","","","","","","","","","","","-4.283303","-4.790000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400011415","Nodes","-2226","21.000000","44.845263","Default Known Flow Node","Known Flow","268559.089233","844036.256879","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400003114","Nodes","3114","21.000000","38.637616","DDS demands","Known Flow","268569.584557","844027.884044","","0.000000","-99.999997","","","-10.960000","","","","","","","","","","","","","","-99.222401","-110.959999","","","","C1 PROFILE","","","C4 PROFILE","","","","","","","","","","","","","",""
"60600400011414","Nodes","-2224","21.000000","38.631982","Default Known Flow Node","Known Flow","268565.714235","844010.631872","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011426","Nodes","-2249","21.000000","26.719581","Default Known Flow Node","Known Flow","268620.394969","844166.230179","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400003111","Nodes","3111","21.000000","21.169996","DDS demands","Known Flow","268694.459599","844249.759157","","0.000000","-32.130001","","","","","","","","","","","","","","","","","-28.731218","-32.130001","","","","C1 PROFILE","","","","","","","","","","","","","","","","",""
"60600400011596","Nodes","-326930","21.000000","21.169996","Default Known Flow Node","Known Flow","268696.339270","844240.131935","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010384","Nodes","-1330","21.000000","32.852596","Default Known Flow Node","Known Flow","267504.213946","843295.006678","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400002183","Nodes","2183","21.000000","30.977237","DDS demands","Known Flow","267507.463469","843269.385440","","0.000000","","","","","","","-7.770000","","","","","","","","","","","-6.948072","-7.770000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002185","Nodes","2185","21.000000","29.597050","DDS demands","Known Flow","267493.744176","843244.260731","","0.000000","","","","","","","-5.229999","","","","","","","","","","","-4.676758","-5.229999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000446","Nodes","446","21.000000","33.802151","Default Known Flow Node","Known Flow","267743.714011","844689.132057","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400003087","Nodes","3087","21.000000","33.800262","Default Known Flow Node","Known Flow","267737.709518","844688.258479","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000445","Nodes","445","21.000000","33.797825","Default Known Flow Node","Known Flow","267730.214008","844690.632058","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001227","Nodes","1227","21.000000","25.752336","DDS demands","Known Flow","265304.213347","842433.006443","","0.000000","","","","","","","-5.090000","","","","","","","","","","","-4.551568","-5.090000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002699","Nodes","Logger 9755, Mrs Paterson, 31 Drumfield Road","21.000000","25.681540","Val Log Cath","Known Flow","265296.626308","842416.567857","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011150","Nodes","-17","21.000000","25.537764","Default Known Flow Node","Known Flow","265282.963342","842382.756430","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011752","Nodes","-674","21.000000","20.876069","Default Known Flow Node","Known Flow","265916.213514","844373.256971","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011761","Nodes","-694","21.000000","20.927145","Default Known Flow Node","Known Flow","265993.713535","844549.007019","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010838","Nodes","-1463287","21.000000","34.685011","Default Known Flow Node","Known Flow","268013.589085","844682.007055","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400003041","Nodes","3041","21.000000","34.697722","Default Known Flow Node","Known Flow","268015.222492","844700.536164","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011460","Nodes","-2338","21.000000","34.685011","Default Known Flow Node","Known Flow","268015.714085","844701.882061","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001129","Nodes","1129","21.000000","35.268269","Default Known Flow Node","Known Flow","268239.964146","844678.757054","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001312","Nodes","1312","21.000000","35.270793","Default Known Flow Node","Known Flow","268240.897597","844678.572994","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001102","Nodes","1102","21.000000","35.292220","Default Known Flow Node","Known Flow","268248.834596","844677.007952","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011448","Nodes","-2317","21.000000","35.582633","Default Known Flow Node","Known Flow","268350.714176","844663.257050","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400002619","Nodes","2619","21.000000","34.434190","Default Known Flow Node","Known Flow","268241.589147","844607.632035","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000476","Nodes","476","21.000000","34.646294","DDS demands","Known Flow","268258.089151","844661.257050","","0.000000","","","","","","","-10.189999","","","","","","","","","","","-9.112078","-10.189999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000475","Nodes","475","21.000000","34.682911","Default Known Flow Node","Known Flow","268262.837698","844664.506055","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400003013","Nodes","3013","21.000000","34.721188","Default Known Flow Node","Known Flow","268264.964153","844670.132052","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000815","Nodes","815","21.000000","30.692802","DDS demands","Known Flow","267971.089073","843724.756795","","0.000000","","","","","","","-12.020000","","","","","","","","","","","-10.748498","-12.020000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002703","Nodes","Logger 9583, 26 Heather Road","21.000000","30.680713","Val Log Cath","Known Flow","267946.318029","843774.144221","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011403","Nodes","-2190","21.000000","30.721316","Default Known Flow Node","Known Flow","267939.464064","843784.756811","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000570","Nodes","570","21.000000","35.034491","DDS demands","Known Flow","267212.588867","843835.131825","","0.000000","","","","","","","-18.920000","","","","","","","","","","","-16.918601","-18.920000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000400","Nodes","400","21.000000","31.492190","DDS demands","Known Flow","267128.588844","844654.507048","","0.000000","","","-1.669999","","","","-11.819999","","","","","","","","","","","-12.062997","-13.489999","","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002701","Nodes","Logger 9730, O/S 45 Old Edinburgh Road","21.000000","31.881535","Val Log Post","Known Flow","267124.638225","844600.936879","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000399","Nodes","P00079345, Old Edinburgh Road, 8.6","22.999998","32.224674","CSEP DDS Matched","Known Flow","267118.213841","844559.757022","","0.000000","","","-6.079999","","","","-35.619999","-3.594000","","","","","","","","","","-40.502701","-45.293997","","","","","","C3 PROFILE","","","","D1 PROFILE","DC PROFILE","","","","","","","","","",""
"60600400000866","Nodes","866","21.000000","31.633182","DDS demands","Known Flow","265960.963526","842463.006451","","0.000000","","","","","","","-11.159999","","","","","","","","","","","-9.979470","-11.159999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002698","Nodes","Logger 9746, 88 Balnakyle Road","21.000000","31.648866","Val Log Cath","Known Flow","265985.302588","842462.163945","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011692","Nodes","-505","21.000000","31.668650","Default Known Flow Node","Known Flow","265993.463535","842461.881451","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400002697","Nodes","Logger 9290, 93 Assynt Road","21.000000","25.874038","Val Log Cath","Known Flow","264770.248716","844873.633657","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000845","Nodes","845","21.000000","30.318662","DDS demands","Known Flow","264715.963187","846072.007433","","0.000000","","","","","","","-19.540001","","","","","","","","","","","-17.473016","-19.540001","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002696","Nodes","Logger 9555, Post o/s 10 Scorguie Road","21.000000","31.349723","Val Log Post","Known Flow","264816.012224","846138.150542","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400003089","Nodes","3089","21.000000","31.426913","Default Known Flow Node","Known Flow","264836.069604","846151.410614","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000256","Nodes","256","21.000000","30.390434","DDS demands","Known Flow","265785.588478","845266.507214","","0.000000","","","-1.850000","","","","-18.419999","","","","","","","","","","","-18.125793","-20.269999","","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002695","Nodes","Logger 10399, 36 Harrowden Road","21.000000","31.497438","Val Log Cath","Known Flow","265867.214945","845400.694451","","0.000000","","","-4.179999","","","","-20.510000","","","","","","","","","","","-22.078237","-24.689999","","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001837","Nodes","1837 (C1, -43.220)","21.000000","32.357079","DDS demands","Known Flow","266770.088746","846155.882456","","0.000000","-52.439998","","","","","","-7.300000","","","","","","","","","","","-53.420569","-59.739999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002694","Nodes","Logger 9421, Harbour Road","21.000000","31.738791","Val Log Post","Known Flow","266824.083459","846148.561139","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011278","Nodes","-1950","21.000000","30.524787","Default Known Flow Node","Known Flow","266929.963790","846133.882450","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400002186","Nodes","2186","21.000000","28.685799","Default Known Flow Node","Known Flow","267467.838936","843231.631661","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000801","Nodes","801","21.000000","33.610837","DDS demands","Known Flow","267505.088946","843357.131695","","0.000000","","","","","","","-17.059999","","","","","","","","","","","-15.255355","-17.059999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002182","Nodes","2182","21.000000","32.901011","DDS demands","Known Flow","267503.338946","843300.381679","","0.000000","","","","","","","-6.159999","","","","","","","","","","","-5.508381","-6.159999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400011742","Nodes","-653","21.000000","20.602974","Default Known Flow Node","Known Flow","265831.213491","844175.631917","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000506","Nodes","506","21.000000","20.602974","DDS demands","Known Flow","265846.848256","844211.420165","","0.000000","","","","","","","-6.809999","","","","","","","","","","","-6.089623","-6.809999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000505","Nodes","505","21.000000","20.748411","DDS demands","Known Flow","265874.463503","844274.631944","","0.000000","","","-1.479999","","","","-10.439999","","","","","","","","","","","-10.659075","-11.919998","","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002169","Nodes","2169","21.000000","25.771349","DDS demands","Known Flow","266021.763543","844095.363896","","0.000000","","","","","","","-17.049999","","","","","","","","","","","-15.246413","-17.049999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001131","Nodes","1131","21.000000","26.065149","Default Known Flow Node","Known Flow","266048.213550","844139.006907","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011835","Nodes","-86","21.000000","24.122611","Default Known Flow Node","Known Flow","264012.962996","844565.132023","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400003090","Nodes","3090","21.000000","24.236037","Default Known Flow Node","Known Flow","264039.904685","844602.190013","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011858","Nodes","-91","21.000000","24.320216","Default Known Flow Node","Known Flow","264089.713017","844650.757047","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011462","Nodes","-2342","21.000000","32.686595","Default Known Flow Node","Known Flow","267752.589014","844758.257076","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001965","Nodes","1965","21.000000","32.499931","DDS demands","Known Flow","267752.399694","844766.634549","","0.000000","","","","","","","-2.140000","","","","","","","","","","","-1.913626","-2.140000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002191","Nodes","2191","21.000000","29.794325","Default Known Flow Node","Known Flow","267783.714022","844909.507117","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001311","Nodes","1311","21.000000","34.714596","DDS demands","Known Flow","268023.704000","844699.810187","","0.000000","-22.670000","","-2.509999","","","","-23.630000","","","","","","","","","","","-43.646772","-48.809999","","","","C1 PROFILE","","C3 PROFILE","","","","D1 PROFILE","","","","","","","","","","",""
"60600400011453","Nodes","-2326","21.000000","35.105028","Default Known Flow Node","Known Flow","268179.083186","844687.957046","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000463","Nodes","P08116882, Anderson Street, 25.39","22.999998","29.430007","CSEP DDS Matched","Known Flow","268102.339109","844963.507132","","0.000000","","","","","","","-1.420000","-25.389999","","","","","","","","","","-23.973978","-26.809998","","","","","","","","","","D1 PROFILE","DC PROFILE","","","","","","","","","",""
"60600400000472","Nodes","472","21.000000","29.392302","Default Known Flow Node","Known Flow","268118.360177","844961.738374","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000471","Nodes","471","21.000000","29.301710","DDS demands","Known Flow","268139.728270","844957.806659","","0.000000","","","","","","","-7.809999","","","","","","","","","","","-6.983840","-7.809999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400003092","Nodes","3092","21.000000","27.061610","Default Known Flow Node","Known Flow","264612.306885","845106.885027","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400002222","Nodes","2222","21.000000","28.541975","DDS demands","Known Flow","267101.838837","845104.007170","","0.000000","","","","","","","-3.130000","","","","","","","","","","","-2.798901","-3.130000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400000429","Nodes","429","21.000000","28.539107","Default Known Flow Node","Known Flow","267130.923332","845056.569267","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000428","Nodes","428","21.000000","28.511170","DDS demands","Known Flow","267142.713848","845039.757153","","0.000000","","","","","","","-34.980000","","","","-5.949999","","","","","","","-36.600333","-40.930001","","","","","","","","","","D1 PROFILE","","","","I2 PROFILE","","","","","","",""
"60600400000423","Nodes","423","21.000000","28.538887","DDS demands","Known Flow","267356.338906","845268.007215","","0.000000","","","-1.429999","","","","-29.520000","","","","","","","","","","","-27.676042","-30.950000","","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","","","","","",""
"60600400002077","Nodes","Logger 9545, 33 Lovat Road","21.000000","28.365302","Val Log Cath","Known Flow","267463.224687","845232.704667","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001324","Nodes","1324","21.000000","28.365419","DDS demands","Known Flow","267517.338950","845216.507201","","0.000000","","","","","","","-28.629998","","","","","","","","","","","-25.601454","-28.629998","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400011639","Nodes","-397","21.000000","31.960787","Default Known Flow Node","Known Flow","264876.463231","846001.382414","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001011","Nodes","1011","21.000000","31.999670","DDS demands","Known Flow","264894.087439","845932.385605","","0.000000","","","","","","","-3.780000","","","","","","","","","","","-3.380143","-3.780000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001191","Nodes","1191","21.000000","31.994880","DDS demands","Known Flow","264899.963237","845927.007394","","0.000000","","","","","","","-10.909999","","","","","","","","","","","-9.755915","-10.909999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400003086","Nodes","3086","21.000000","36.967464","Default Known Flow Node","Known Flow","265313.838350","845814.322500","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011627","Nodes","-359","21.000000","36.546724","Default Known Flow Node","Known Flow","265310.463349","845835.382369","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011647","Nodes","-415","21.000000","31.428756","Default Known Flow Node","Known Flow","264849.088224","846145.382453","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
