"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"602012-97687","Nodes","-97687","21.000000","42.385801","Default Known Flow Node","Known Flow","325156.750000","698986.125000","","0.000000","","","","","","","-9.999999","","","","","","","-8.942178","-9.999999","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001847","Nodes","1847, P10124238/CP2, WAVERLEY DRIVE, -6.83SCMH","22.999998","31.594907","CSEP Unmatched","Known Flow","325598.040987","700424.808682","","0.000000","","","","","","","","-6.829999","","","","","","-6.107508","-6.829999","","","","","","","","","","DC PROFILE","","","","",""
"60201200001696","Nodes","1696, P08119904, FARADAY ROAD, -FY1(-33.23)&FY5(-66.46)","24.000000","49.573274","CSEP Unmatched","Known Flow","326178.410596","699324.102134","","0.000000","","","","","","","","","","-33.229999","","","","-29.714860","-33.229999","","","","","","","","","","","","PL-AF PROFILE","","",""
"60201200001695","Nodes","1695","21.000000","28.111501","Default Known Flow Node","Known Flow","326531.812500","701027.812500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001692","Nodes","1692","21.000000","28.163753","Default Known Flow Node","Known Flow","326515.312500","701027.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200000234","Nodes","234","21.000000","27.955922","DDS demands","Known Flow","326632.125000","701010.000000","","0.000000","","","","","","","-18.860000","","","","","","","-16.864950","-18.860000","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001694","Nodes","1694","21.000000","28.163753","Default Known Flow Node","Known Flow","326510.031250","701021.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001693","Nodes","1693,P08119624, SITA PLOTS1-7 THE HENGE, -17.91","24.000000","44.907342","CSEP Unmatched","Known Flow","328128.053643","703190.225877","","0.000000","","","","","","","","","","-17.909999","","","","-16.015442","-17.909999","","","","","","","","","","","","PL-AF PROFILE","","",""
"60201200001683","Nodes","1683","21.000000","28.173116","Default Known Flow Node","Known Flow","326489.125000","701030.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001691","Nodes","1691","21.000000","28.173116","Default Known Flow Node","Known Flow","326502.781250","701031.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001690","Nodes","1690","21.000000","28.225452","Default Known Flow Node","Known Flow","326467.500000","701031.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001687","Nodes","1687","21.000000","28.236975","Default Known Flow Node","Known Flow","326437.218750","701029.562500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001688","Nodes","1688","21.000000","28.236975","Default Known Flow Node","Known Flow","326447.562500","701025.062500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001684","Nodes","1684","21.000000","28.334494","Default Known Flow Node","Known Flow","326413.468750","701024.062500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001689","Nodes","1689","21.000000","28.225452","Default Known Flow Node","Known Flow","326457.437500","701041.187500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001685","Nodes","1685","21.000000","28.334494","Default Known Flow Node","Known Flow","326421.343750","701019.437500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001653","Nodes","1653","21.000000","28.389667","Default Known Flow Node","Known Flow","326385.027532","701017.656934","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001686","Nodes","1686,P08119309(CP2),PHASE 3 (PLOTS1-36) ELGIN DRIVE,-24.19","22.999998","35.451508","CSEP Unmatched","Known Flow","325293.875000","700677.250000","","0.000000","","","","","","","","","","-24.190001","","","","-21.631131","-24.190001","","","","","","","","","","","","PL-AF PROFILE","","",""
"602012-175938","Nodes","-175938","21.000000","28.391656","Default Known Flow Node","Known Flow","326379.857405","701016.651632","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001681","Nodes","1681","21.000000","28.033748","Default Known Flow Node","Known Flow","326626.937500","701110.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001682","Nodes","1682, P09121054, NEW ASDA QUEENSGATE, -156.93SCMH (COMMERCIAL CSEPs)","24.000000","32.646263","CSEP Unmatched","Known Flow","327794.500000","701347.625000","","0.000000","","","","","","","","","","-156.929987","","","","-140.329612","-156.929987","","","","","","","","","","","","PL-AF PROFILE","","",""
"60201200001073","Nodes","1073","21.000000","28.162709","DDS demands","Known Flow","326481.875000","700977.625000","","0.000000","","","","","","","-11.249999","","","","","","","-10.059950","-11.249999","","","","","","","","","D1 PROFILE","","","","","",""
"60201200000792","Nodes","792","21.000000","27.989609","DDS demands","Known Flow","326638.218750","701073.562500","","0.000000","","","","","","","-8.039999","","","","","","","-7.189511","-8.039999","","","","","","","","","D1 PROFILE","","","","","",""
"60201200000804","Nodes","804","21.000000","28.030172","DDS demands","Known Flow","326653.000000","701104.750000","","0.000000","","","","","","","-14.659999","","","","","","","-13.109234","-14.659999","","","","","","","","","D1 PROFILE","","","","","",""
"60201200000788","Nodes","788","21.000000","28.173517","DDS demands","Known Flow","326640.375000","701240.625000","","0.000000","","0.000000","","-23.580000","","","-14.389999","","","","","","","-33.953453","-37.970002","","","","C2 PROFILE","","C4 PROFILE","","","D1 PROFILE","","","","","",""
"60201200001679","Nodes","1679","21.000000","28.038603","Default Known Flow Node","Known Flow","326658.250000","701176.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"602012-285329","Nodes","-285329","21.000000","28.036291","Default Known Flow Node","Known Flow","326663.875000","701173.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001676","Nodes","1676","21.000000","28.030162","Default Known Flow Node","Known Flow","326657.031250","701107.062500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001678","Nodes","1678","21.000000","28.030018","Default Known Flow Node","Known Flow","326657.187500","701168.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200000793","Nodes","793","21.000000","27.910641","DDS demands","Known Flow","326619.187500","701177.000000","","0.000000","","","","","","","-7.159999","","","","","","","-6.402599","-7.159999","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001675","Nodes","1675","21.000000","28.030162","Default Known Flow Node","Known Flow","326660.718750","701108.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200000878","Nodes","878","21.000000","28.055993","DDS demands","Known Flow","326690.187500","701055.875000","","0.000000","","","","","","","-3.829999","","","","","","","-3.424854","-3.829999","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001674","Nodes","1674","21.000000","28.055993","Default Known Flow Node","Known Flow","326691.812500","701089.437500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200000801","Nodes","801","21.000000","28.116324","DDS demands","Known Flow","326740.781250","701032.625000","","0.000000","","","","","","","-3.130000","","","","","","","-2.798902","-3.130000","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001672","Nodes","1672","21.000000","28.055993","Default Known Flow Node","Known Flow","326685.375000","701054.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200000800","Nodes","800","21.000000","28.263525","DDS demands","Known Flow","326772.468750","701046.562500","","0.000000","","","","","","","-9.289999","","","","","","","-8.307284","-9.289999","","","","","","","","","D1 PROFILE","","","","","",""
"60201200000803","Nodes","803","21.000000","27.925916","DDS demands","Known Flow","326732.281250","700992.312500","","0.000000","","","","","","","-5.940000","","","","","","","-5.311654","-5.940000","","","","","","","","","D1 PROFILE","","","","","",""
"60201200000802","Nodes","802","21.000000","27.914068","DDS demands","Known Flow","326685.437500","700998.062500","","0.000000","","","","","","","-5.509999","","","","","","","-4.927140","-5.509999","","","","","","","","","D1 PROFILE","","","","","",""
"60201200000876","Nodes","876","21.000000","26.617462","DDS demands","Known Flow","326673.593750","700971.000000","","0.000000","","","","","","","-19.860000","","","","","","","-17.759168","-19.860000","","","","","","","","","D1 PROFILE","","","","","",""
"60201200000233","Nodes","233","21.000000","28.078045","DDS demands","Known Flow","326775.125000","700952.000000","","0.000000","","","","","","","-3.170000","","","","","","","-2.834670","-3.170000","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001667","Nodes","1667","21.000000","28.263525","Default Known Flow Node","Known Flow","326772.750000","701052.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200000787","Nodes","787","21.000000","28.499903","DDS demands","Known Flow","326859.068316","701083.820133","","0.000000","","","","","","","-12.380000","","","","","","","-11.070417","-12.380000","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001665","Nodes","1665","21.000000","28.078045","Default Known Flow Node","Known Flow","326791.281250","700960.062500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200000682","Nodes","682","21.000000","28.149706","DDS demands","Known Flow","326778.593750","700931.500000","","0.000000","","","","","","","-9.159999","","","","","","","-8.191036","-9.159999","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001663","Nodes","1663","21.000000","28.149706","Default Known Flow Node","Known Flow","326792.031250","700939.812500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001659","Nodes","1659","21.000000","28.356178","Default Known Flow Node","Known Flow","326782.093750","700903.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001661","Nodes","1661","21.000000","28.356178","Default Known Flow Node","Known Flow","326792.031250","700919.562500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001106","Nodes","1106","21.000000","28.499852","DDS demands","Known Flow","326776.343750","700885.937500","","0.000000","","","","","","","-14.710000","","","","","","","-13.153945","-14.710000","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001657","Nodes","1657","21.000000","28.536604","Default Known Flow Node","Known Flow","326705.656250","700889.187500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001658","Nodes","1658","21.000000","28.448426","Default Known Flow Node","Known Flow","326708.468750","700932.187500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001596","Nodes","1596","21.000000","28.550583","DDS demands","Known Flow","326622.250000","700886.750000","","0.000000","","","","","","","-5.729999","","","","","","","-5.123868","-5.729999","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001598","Nodes","1598","21.000000","28.454278","DDS demands","Known Flow","326601.750000","700943.750000","","0.000000","","","","","","","-1.049999","","","","","","","-0.938928","-1.049999","","","","","","","","","D1 PROFILE","","","","","",""
"60201200000231","Nodes","1655","21.000000","28.538176","DDS demands","Known Flow","326778.937500","700885.750000","","0.000000","","","","","","","-9.989999","","","","","","","-8.933236","-9.989999","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001654","Nodes","1654","21.000000","28.538176","Default Known Flow Node","Known Flow","326779.031250","700886.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"602012-285294","Nodes","-285294","21.000000","27.947271","Default Known Flow Node","Known Flow","326283.441704","701015.502325","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001651","Nodes","1651","21.000000","30.378050","Default Known Flow Node","Known Flow","326725.281250","700401.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001652","Nodes","1652","21.000000","30.378050","Default Known Flow Node","Known Flow","326729.937500","700484.187500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200000217","Nodes","217","21.000000","30.439456","DDS demands","Known Flow","326480.750000","700315.125000","","0.000000","","","","","","","-7.770000","","","","","","","-6.948073","-7.770000","","","","","","","","","D1 PROFILE","","","","","",""
"60201200000218","Nodes","218","21.000000","30.340462","DDS demands","Known Flow","326788.250000","700412.375000","","0.000000","","-44.009998","","","","","-17.100000","","","","","","","-54.645653","-61.110000","","","","C2 PROFILE","","","","","D1 PROFILE","","","","","",""
"60201200001649","Nodes","1649","21.000000","30.286702","Default Known Flow Node","Known Flow","326839.125000","700494.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001650","Nodes","1650","21.000000","30.286702","Default Known Flow Node","Known Flow","326909.781250","700493.062500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"602012-281702","Nodes","-281702","21.000000","30.308183","Default Known Flow Node","Known Flow","326839.125000","700466.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001043","Nodes","1043","21.000000","30.271940","DDS demands","Known Flow","326839.125000","700513.875000","","0.000000","","-3.839999","","","","","-17.589999","","","","","","","-19.163088","-21.429998","","","","C2 PROFILE","","","","","D1 PROFILE","","","","","",""
"60201200000170","Nodes","170","21.000000","28.763595","DDS demands","Known Flow","325673.125000","701314.750000","","0.000000","","","","","","","-2.740000","","","","","","","-2.450157","-2.740000","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001648","Nodes","1648","21.000000","28.719386","Default Known Flow Node","Known Flow","325710.593750","701365.062500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001646","Nodes","1646","21.000000","38.501494","Default Known Flow Node","Known Flow","325093.781250","700815.312500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001647","Nodes","1647","21.000000","38.501494","Default Known Flow Node","Known Flow","325036.375000","700801.937500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001051","Nodes","1051","21.000000","37.993227","DDS demands","Known Flow","325081.625000","700872.625000","","0.000000","","","","","","","-12.029999","","","","","","","-10.757440","-12.029999","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001642","Nodes","1642","21.000000","38.730106","Default Known Flow Node","Known Flow","325100.375000","700784.187500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001643","Nodes","1643","21.000000","38.773672","Default Known Flow Node","Known Flow","325051.312500","700773.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001644","Nodes","1644","21.000000","38.773672","Default Known Flow Node","Known Flow","325043.500000","700771.562500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200000048","Nodes","48","21.000000","38.860418","DDS demands","Known Flow","325102.875000","700772.375000","","0.000000","","","","","","","-5.500000","","","","","","","-4.918198","-5.500000","","","","","","","","","D1 PROFILE","","","","","",""
"60201200000047","Nodes","47, ""332412  72869-01"", ""ELGIN DRIVE"", 19.90","24.000000","38.984753","CSEP DDS Matched","Known Flow","325150.031250","700799.437500","","0.000000","","","","","","","","-19.929999","","","","","","-17.821762","-19.929999","","","","","","","","","","DC PROFILE","","","","",""
"60201200001641","Nodes","1641","21.000000","38.922707","Default Known Flow Node","Known Flow","325153.000000","700791.062500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001171","Nodes","1171","21.000000","38.639728","Default Known Flow Node","Known Flow","325161.906250","700749.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001639","Nodes","1639","21.000000","23.010046","Default Known Flow Node","Known Flow","328369.562500","699811.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001640","Nodes","","21.000000","23.466984","DDS demands","Known Flow","328282.375000","699855.125000","","0.000000","","","","","","","-5.980000","","","","","","","-5.347423","-5.980000","","","","","","","","","D1 PROFILE","","","","","",""
"602012-1598730","Nodes","-1598730","21.000000","23.040375","Default Known Flow Node","Known Flow","328347.875000","699805.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001348","Nodes","1348","21.000000","22.965365","DDS demands","Known Flow","328407.875000","699815.000000","","0.000000","","","","","","","-9.750000","","","","","","","-8.718624","-9.750000","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001637","Nodes","1637","21.000000","27.501060","Default Known Flow Node","Known Flow","327973.187500","698945.312500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001638","Nodes","1638","21.000000","27.501060","Default Known Flow Node","Known Flow","328021.687500","698947.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"602012-327084","Nodes","-327084","21.000000","27.491887","Default Known Flow Node","Known Flow","327975.500000","698939.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200000896","Nodes","896","21.000000","27.909568","DDS demands","Known Flow","327992.250000","699050.875000","","0.000000","","","","","","","-6.710000","","","","","","","-6.000202","-6.710000","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001631","Nodes","1631","21.000000","49.606928","Default Known Flow Node","Known Flow","328890.906250","698580.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001636","Nodes","1636","21.000000","49.691191","Default Known Flow Node","Known Flow","328920.562500","698686.062500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001634","Nodes","1634","21.000000","49.564805","Default Known Flow Node","Known Flow","328889.718750","698549.562500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001635","Nodes","1635","21.000000","49.564805","Default Known Flow Node","Known Flow","328922.281250","698557.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001632","Nodes","1632","21.000000","49.564805","Default Known Flow Node","Known Flow","328818.531250","698571.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001633","Nodes","1633","21.000000","49.649055","Default Known Flow Node","Known Flow","328857.531250","698670.562500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200000632","Nodes","632","21.000000","49.564805","DDS demands","Known Flow","328815.875000","698563.000000","","0.000000","","","","","","","-25.780001","","","","","","","-23.052939","-25.780001","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001629","Nodes","1629","21.000000","35.257346","Default Known Flow Node","Known Flow","327924.062500","700766.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001630","Nodes","1630","21.000000","35.213936","Default Known Flow Node","Known Flow","327933.343750","700812.937500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"602012-383","Nodes","-383","21.000000","34.871176","Default Known Flow Node","Known Flow","327859.875000","700802.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200000365","Nodes","365","21.000000","35.816896","DDS demands","Known Flow","328000.625000","700704.875000","","0.000000","","","","","","","-9.450000","","","","","","","-8.450359","-9.450000","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001627","Nodes","1627","21.000000","30.760783","Default Known Flow Node","Known Flow","327410.125000","700972.187500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001628","Nodes","1628","21.000000","30.760783","Default Known Flow Node","Known Flow","327428.718750","700964.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"602012-304652","Nodes","-304652","21.000000","31.039157","Default Known Flow Node","Known Flow","327409.625000","700965.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"602012-3397926","Nodes","-3397926","21.000000","29.925173","CSEP Unmatched","Known Flow","327411.625000","700993.000000","","0.000000","","","","","","","","","","-84.800005","","","","-75.829686","-84.800005","","","","","","","","","","","","PL-AF PROFILE","","",""
"60201200001625","Nodes","1625","21.000000","32.014717","Default Known Flow Node","Known Flow","327583.156250","700992.437500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001626","Nodes","1626","21.000000","32.058408","Default Known Flow Node","Known Flow","327535.250000","700984.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200000508","Nodes","508","21.000000","32.014717","DDS demands","Known Flow","327582.500000","701011.875000","","0.000000","-7.770000","","","-6.040000","","","-3.240000","","","","","","","-15.246415","-17.050000","","","C1 PROFILE","","","C4 PROFILE","","","D1 PROFILE","","","","","",""
"60201200001624","Nodes","1624","21.000000","32.014717","Default Known Flow Node","Known Flow","327602.750000","700989.312500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001557","Nodes","1557","21.000000","48.537739","Default Known Flow Node","Known Flow","328909.281250","701844.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001590","Nodes","1590","21.000000","48.537739","Default Known Flow Node","Known Flow","328921.500000","701837.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001516","Nodes","1516","21.000000","48.495311","Default Known Flow Node","Known Flow","328833.406250","701798.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001522","Nodes","1522","21.000000","48.537739","Default Known Flow Node","Known Flow","328915.218750","701854.562500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"602012-296706","Nodes","-296706","21.000000","48.452884","Default Known Flow Node","Known Flow","328796.875000","701820.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001504","Nodes","1504","21.000000","48.495311","Default Known Flow Node","Known Flow","328838.000000","701791.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001509","Nodes","1509","21.000000","48.537739","Default Known Flow Node","Known Flow","328919.718750","701852.312500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001501","Nodes","1501","21.000000","48.622622","Default Known Flow Node","Known Flow","328919.468750","701750.062500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001442","Nodes","1442","21.000000","35.298105","Default Known Flow Node","Known Flow","327758.562500","702404.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001443","Nodes","1443","21.000000","35.341782","Default Known Flow Node","Known Flow","327761.312500","702430.687500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001107","Nodes","1107","21.000000","35.298105","DDS demands","Known Flow","327747.500000","702382.625000","","0.000000","","-4.369999","-21.459999","","","","-1.830000","","","","","","","-24.734067","-27.659999","","","","C2 PROFILE","C3 PROFILE","","","","D1 PROFILE","","","","","",""
"60201200001391","Nodes","1391","21.000000","35.341782","Default Known Flow Node","Known Flow","327773.375000","702430.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001375","Nodes","1375","21.000000","68.345829","Default Known Flow Node","Known Flow","326041.406250","702843.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001387","Nodes","1387","21.000000","68.387422","Default Known Flow Node","Known Flow","325992.093750","702836.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001425","Nodes","1425","21.000000","68.893819","DDS demands","Known Flow","325983.625000","702880.750000","","0.000000","","","","","","","-9.460000","","","","","","","-8.459301","-9.460000","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001426","Nodes","1426","21.000000","68.227900","DDS demands","Known Flow","326052.875000","702826.625000","","0.000000","","","","","","","-10.509999","","","","","","","-9.398229","-10.509999","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001301","Nodes","1301","21.000000","46.992703","Default Known Flow Node","Known Flow","327310.562500","703243.187500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001302","Nodes","1302","21.000000","47.078573","Default Known Flow Node","Known Flow","327298.781250","703324.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001477","Nodes","1477","21.000000","48.348533","DDS demands","Known Flow","327358.875000","703242.875000","","0.000000","","","","","","","-16.549998","","","","","","","-14.799305","-16.549998","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001261","Nodes","1261","21.000000","45.282100","Default Known Flow Node","Known Flow","327252.781250","703268.687500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001276","Nodes","1276","21.000000","45.282100","Default Known Flow Node","Known Flow","327250.187500","703330.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001484","Nodes","1484","21.000000","44.584193","DDS demands","Known Flow","327230.000000","703271.625000","","0.000000","","","","","","","-27.809999","","","","","","","-24.868198","-27.809999","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001258","Nodes","1258","21.000000","44.843196","Default Known Flow Node","Known Flow","327172.531250","703330.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60201200001218","Nodes","1218","21.000000","49.661154","Default Known Flow Node","Known Flow","328068.531250","703013.187500","","0.000000","","","","","","","0.000000","","","","","","","0.000000","0.000000","","","","","","","","","D1 PROFILE","","","","","",""
"60201200001254","Nodes","1254, P08117192/P08117551,PLOTS1-10 THE HENGE SITE B, -11.91","22.999998","40.517115","CSEP Unmatched","Known Flow","328242.429681","703089.833819","","0.000000","","","","","","","","","","-11.910000","","","","-10.650135","-11.910000","","","","","","","","","","","","PL-AF PROFILE","","",""
