"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"60603700000439","Nodes","439, BURNSIDE ROAD RRI,","21.000000","49.999998","Default Known Pressure Node","Known Pressure","383560.870526","800366.994997","","999998.967025","","","","","","","","","","","","","29.384000","32.860001","","","","","","","","","","","","","","","",""
"60603700000440","Nodes","440","21.000000","49.798291","DDS demands","Known Flow","383560.120526","800361.994995","","0.000000","","","","","","-1.190000","","","","","","","-1.064119","-1.190000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000270","Nodes","270","21.000000","30.263384","DDS demands","Known Flow","388184.005784","802368.958541","","0.000000","","","","","","-7.809999","","","","","","","-6.983841","-7.809999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001024","Nodes","1024, P11126369, LOIRSBANK ROAD, -18.37SCMH","22.999998","33.430189","CSEP Unmatched","Known Flow","389656.087165","802765.173989","","0.000000","","","","","","","","","","","-18.370000","","-16.426783","-18.370000","","","","","","","","","","","","","","DC PROFILE","",""
"60603700001023","Nodes","1023","21.000000","31.691000","Default Known Flow Node","Known Flow","388693.621923","803230.870776","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000605","Nodes","605","21.000000","31.714345","DDS demands","Known Flow","388696.996924","803226.120775","","0.000000","","0.000000","","","","-13.970000","","","","","","","-12.492224","-13.970000","","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","",""
"60603700000358","Nodes","358","21.000000","31.084109","DDS demands","Known Flow","388578.121891","803151.245754","","0.000000","","","","","","-4.689999","","","","","","","-4.193881","-4.689999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000278","Nodes","278","21.000000","32.005002","DDS demands","Known Flow","388547.746883","802722.870638","","0.000000","","","","","","-8.029999","","","","","","","-7.180569","-8.029999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001022","Nodes","Logger 9241, 42 Craig Gardens, Cults","21.000000","32.082121","Val Log Cath","Known Flow","388529.951960","802750.673529","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000279","Nodes","279","21.000000","32.098113","DDS demands","Known Flow","388507.246872","802780.745653","","0.000000","","","","","","-11.000000","","","","","","","-9.836397","-11.000000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000331","Nodes","331","21.000000","30.740085","Default Known Flow Node","Known Flow","390898.997523","802975.870707","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001012","Nodes","1012","21.000000","30.653522","Default Known Flow Node","Known Flow","390875.546829","802927.345581","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001258","Nodes","-1258","21.000000","35.775669","Default Known Flow Node","Known Flow","389593.451335","802982.344543","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000274","Nodes","274","21.000000","35.524815","Default Known Flow Node","Known Flow","389564.075441","802965.785787","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000129","Nodes","129","21.000000","22.817524","DDS demands","Known Flow","385502.496055","802008.995443","","0.000000","","","","","","-19.099999","","","","","","","-17.079562","-19.099999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001007","Nodes","Logger 9172, 6 Colthill Road","21.000000","23.001040","Val Log Cath","Known Flow","385552.156943","802000.952066","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000132","Nodes","132","21.000000","23.265655","DDS demands","Known Flow","385663.871098","802000.870441","","0.000000","","","","","","-38.189998","","","","","","","-34.150181","-38.189998","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000444","Nodes","444","21.000000","29.358219","DDS demands","Known Flow","384099.995673","800759.620103","","0.000000","","","","","","-2.180000","","","","","","","-1.949395","-2.180000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001009","Nodes","Logger 9237, 33 School Crescent","21.000000","24.181807","Val Log Cath","Known Flow","384123.343709","800759.756908","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000445","Nodes","445","21.000000","21.148511","DDS demands","Known Flow","384163.995690","800759.995104","","0.000000","","","","","","-2.519999","","","","","","","-2.253428","-2.519999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000484","Nodes","484","21.000000","31.823002","DDS demands","Known Flow","387734.496662","802897.370685","","0.000000","","","","","","-22.899999","","","","","","","-20.477590","-22.899999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001010","Nodes","Logger 9114, O/S 48 Earlspark Drive","21.000000","31.363155","Val Log Post","Known Flow","387811.854887","802960.740947","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000403","Nodes","403","21.000000","31.113322","DDS demands","Known Flow","387843.246692","802995.120712","","0.000000","","","","","","-12.979999","","","","","","","-11.606948","-12.979999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000039","Nodes","39","21.000000","22.842188","DDS demands","Known Flow","389373.872108","803355.245810","","0.000000","","","","","","-21.860000","","","","","","","-19.547602","-21.860000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001011","Nodes","Logger 8503, 43 Abbotshall Crescent","21.000000","23.000605","Val Log Post","Known Flow","389389.477954","803389.859466","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000330","Nodes","330","21.000000","31.238873","Default Known Flow Node","Known Flow","391058.747566","803190.495765","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002013","Nodes","Logger 9521, Opp 196 Garthdee Road","21.000000","31.195520","Val Log Post","Known Flow","391171.804828","803142.166454","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001004","Nodes","1004,","21.000000","37.681371","Default Known Flow Node","Known Flow","389434.039124","803007.463715","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000293","Nodes","293","21.000000","27.814384","DDS demands","Known Flow","383989.370643","801099.620196","","0.000000","","","","","","-13.930000","","","","","","","-12.456455","-13.930000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001015","Nodes","Logger 9132, 19 Dalmaik Crescent","21.000000","27.140015","Val Log Cath","Known Flow","383883.120359","801114.291127","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000295","Nodes","295","21.000000","26.692992","DDS demands","Known Flow","383832.870600","801113.620200","","0.000000","","","","","","-12.720000","","","","","","","-11.374452","-12.720000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000059","Nodes","59","21.000000","32.016813","DDS demands","Known Flow","388779.804806","803290.335915","","0.000000","","","","","","-7.669999","","","","","","","-6.858651","-7.669999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001016","Nodes","1016","21.000000","31.885914","Default Known Flow Node","Known Flow","388747.703013","803265.354950","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000068","Nodes","68","21.000000","30.232219","DDS demands","Known Flow","388303.621817","802895.495685","","0.000000","","","","","","-12.069999","","","","","","","-10.793209","-12.069999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001017","Nodes","Logger 8502, 13 Cairnlea Avenue East","21.000000","30.439733","Val Log Post","Known Flow","388312.103205","802994.744427","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000225","Nodes","225","21.000000","30.472947","DDS demands","Known Flow","388389.746840","803059.745729","","0.000000","","","","","","-19.960000","","","","","","","-17.848589","-19.960000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000667","Nodes","667","21.000000","26.890477","Default Known Flow Node","Known Flow","388225.496796","802257.370511","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001014","Nodes","1014, P09122289,  DEESIDE GOLF CLUB, GOLF ROAD, -14.03 SCH","22.999998","26.438401","CSEP DDS Matched","Known Flow","388234.547798","802222.669502","","0.000000","","","","","","","-14.029999","","","","","","-12.545876","-14.029999","","","","","","","","","","DC PROFILE","","","","","",""
"60603700000668","Nodes","668","21.000000","26.454471","Default Known Flow Node","Known Flow","388208.871791","802196.870495","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000481","Nodes","481","21.000000","32.446058","Default Known Flow Node","Known Flow","387818.871685","802791.995657","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001018","Nodes","1018","21.000000","32.428169","Default Known Flow Node","Known Flow","387826.121687","802798.995658","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000483","Nodes","483","21.000000","32.181682","DDS demands","Known Flow","387802.746680","802822.620665","","0.000000","","","","","","-3.589999","","","","","","","-3.210242","-3.589999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001407","Nodes","1407, P12130051, Friarsfield Road, SCH 19.48","22.999998","21.891092","CSEP Unmatched","Known Flow","389512.235919","803569.757421","","0.000000","","","","","","","","","","","-19.479999","","-17.419363","-19.479999","","","","","","","","","","","","","","DC PROFILE","",""
"60603700001019","Nodes","1019, P13131303,CRAIGTON ROAD, SCH 13.48","22.999998","17.730615","CSEP Unmatched","Known Flow","389772.497216","803695.870902","","0.000000","","","","","","-7.020000","","","","","-13.480000","","-18.331467","-20.499999","","","","","","","","","D1 PROFILE","","","","","DC PROFILE","",""
"60603700001013","Nodes","1013","21.000000","17.419544","Default Known Flow Node","Known Flow","389771.122216","803649.870890","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001255","Nodes","-1255","21.000000","24.131929","Default Known Flow Node","Known Flow","387925.455714","802978.397707","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001020","Nodes","1020","21.000000","24.113132","Default Known Flow Node","Known Flow","387926.000643","802976.749295","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000451","Nodes","451","21.000000","23.881377","DDS demands","Known Flow","387941.871718","802991.245711","","0.000000","","","","","","-11.609999","","","","","","","-10.381868","-11.609999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000220","Nodes","220","21.000000","30.463067","DDS demands","Known Flow","388395.996842","803071.620733","","0.000000","","","","","","-16.590000","","","","","","","-14.835074","-16.590000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001021","Nodes","1021","21.000000","31.114640","Default Known Flow Node","Known Flow","388533.647446","803132.960639","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000357","Nodes","357","21.000000","31.081120","DDS demands","Known Flow","388575.496891","803149.995754","","0.000000","","","","","","-2.030000","","","","","","","-1.815262","-2.030000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001000","Nodes","1000","21.000000","49.995272","DDS demands","Known Flow","383768.221583","800730.248095","","0.000000","","","","","","-1.279999","","","","","","","-1.144598","-1.279999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001002","Nodes","1002, BRIGHTON COURT RRI,","21.000000","49.999998","Default Known Pressure Node","Known Pressure","383769.022583","800731.393096","","999998.967025","","","","","","","","","","","","","4.328014","4.839999","","","","","","","","","","","","","","","",""
"60603704904561","Nodes","-4904561","21.000000","23.688399","Default Known Flow Node","Known Flow","389753.122211","803369.495814","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000025","Nodes","25","21.000000","23.766278","DDS demands","Known Flow","389756.747212","803364.370812","","0.000000","","","","","","-20.379998","","","","","","","-18.224160","-20.379998","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000441","Nodes","441","21.000000","44.727683","DDS demands","Known Flow","383632.870546","800249.869965","","0.000000","","","","","","-10.520000","","","","","","","-9.407172","-10.520000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000442","Nodes","442","21.000000","44.154797","DDS demands","Known Flow","383773.995584","800325.869985","","0.000000","","","","","","-6.949999","","","","","","","-6.214813","-6.949999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000517","Nodes","517","21.000000","68.928122","DDS demands","Known Flow","383482.870505","800756.370103","","0.000000","","","","","","-4.150000","","","","","","","-3.711004","-4.150000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000518","Nodes","518","21.000000","68.783082","DDS demands","Known Flow","383456.995498","800794.745113","","0.000000","","","","","","-5.989999","","","","","","","-5.356365","-5.989999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000519","Nodes","519","21.000000","68.569868","DDS demands","Known Flow","383438.995493","800731.620096","","0.000000","","","","","","-10.899999","","","","","","","-9.746974","-10.899999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000521","Nodes","521","21.000000","68.083809","DDS demands","Known Flow","383411.995486","800716.495092","","0.000000","","","","","","-8.970000","","","","","","","-8.021135","-8.970000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000520","Nodes","520","21.000000","68.521424","DDS demands","Known Flow","383413.745486","800750.745101","","0.000000","","","","","","-4.199999","","","","","","","-3.755715","-4.199999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000515","Nodes","515","21.000000","69.074888","Default Known Flow Node","Known Flow","383487.245506","800732.370096","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000514","Nodes","514","21.000000","69.217828","Default Known Flow Node","Known Flow","383491.370507","800707.995089","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000523","Nodes","523","21.000000","67.816279","DDS demands","Known Flow","383420.870488","800680.620082","","0.000000","","","","","","-5.519999","","","","","","","-4.936082","-5.519999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000522","Nodes","522","21.000000","67.043223","DDS demands","Known Flow","383410.495485","800787.370111","","0.000000","","","","","","-14.970000","","","","","","","-13.386442","-14.970000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000524","Nodes","524","21.000000","67.795805","DDS demands","Known Flow","383449.370496","800680.745082","","0.000000","","","","","","-2.850000","","","","","","","-2.548521","-2.850000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000525","Nodes","525","21.000000","67.484922","DDS demands","Known Flow","383439.245493","800623.120066","","0.000000","","","","","","-4.880000","","","","","","","-4.363783","-4.880000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000528","Nodes","528","21.000000","67.449826","Default Known Flow Node","Known Flow","383468.495501","800629.370068","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603710000164","Nodes","-164","21.000000","67.482230","Default Known Flow Node","Known Flow","383424.495489","800614.995064","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000534","Nodes","534","21.000000","67.483295","DDS demands","Known Flow","383451.370496","800597.495059","","0.000000","","","","","","-0.910000","","","","","","","-0.813738","-0.910000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000529","Nodes","529","21.000000","66.956301","DDS demands","Known Flow","383478.995504","800606.370062","","0.000000","","","","","","-9.200000","","","","","","","-8.226804","-9.200000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000526","Nodes","526","21.000000","67.473600","Default Known Flow Node","Known Flow","383418.876084","800612.372675","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000527","Nodes","527","21.000000","67.360771","DDS demands","Known Flow","383431.923742","800562.491293","","0.000000","","","","","","-4.659999","","","","","","","-4.167055","-4.659999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000535","Nodes","535","21.000000","67.483295","DDS demands","Known Flow","383438.995493","800584.495056","","0.000000","","","","","","-0.009999","","","","","","","-0.008942","-0.009999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000516","Nodes","516","21.000000","68.538450","DDS demands","Known Flow","383512.495513","800774.995108","","0.000000","","","","","","-12.870000","","","","","","","-11.508585","-12.870000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000530","Nodes","530","21.000000","65.976335","DDS demands","Known Flow","383483.370505","800552.245047","","0.000000","","","","","","-12.700000","","","","","","","-11.356567","-12.700000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000610","Nodes","610","21.000000","25.160343","DDS demands","Known Flow","383908.870621","800659.495076","","0.000000","","","","","","-3.140000","","","","","","","-2.807844","-3.140000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000328","Nodes","328","21.000000","25.190549","DDS demands","Known Flow","383947.495631","800664.995078","","0.000000","","","","","","-7.949999","","","","","","","-7.109032","-7.949999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000498","Nodes","498","21.000000","25.897204","Default Known Flow Node","Known Flow","383941.120630","800715.995092","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000501","Nodes","501","21.000000","26.033663","DDS demands","Known Flow","383932.495627","800792.745112","","0.000000","","","","","","-1.450000","","","","","","","-1.296616","-1.450000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000642","Nodes","642","21.000000","49.731823","DDS demands","Known Flow","383641.120548","800587.245057","","0.000000","","","","","","-1.070000","","","","","","","-0.956813","-1.070000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000640","Nodes","640","21.000000","49.525180","DDS demands","Known Flow","383608.120539","800584.370056","","0.000000","","","","","","-1.249999","","","","","","","-1.117772","-1.249999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000645","Nodes","645","21.000000","49.863995","DDS demands","Known Flow","383675.370557","800761.245104","","0.000000","","","","","","-3.700000","","","","","","","-3.308606","-3.700000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000644","Nodes","644","21.000000","49.902469","DDS demands","Known Flow","383704.620565","800766.245105","","0.000000","","","","","","-3.559999","","","","","","","-3.183415","-3.559999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000492","Nodes","492","21.000000","29.047022","Default Known Flow Node","Known Flow","383781.245586","800818.620120","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000491","Nodes","491","21.000000","28.959627","Default Known Flow Node","Known Flow","383769.620583","800804.370116","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000506","Nodes","506","21.000000","27.963864","DDS demands","Known Flow","383767.120582","800906.870144","","0.000000","","","","","","-2.679999","","","","","","","-2.396503","-2.679999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000341","Nodes","341","21.000000","28.036427","DDS demands","Known Flow","383970.870638","800826.620122","","0.000000","","","","","","-19.810000","","","","","","","-17.714457","-19.810000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000117","Nodes","117","21.000000","29.737734","DDS demands","Known Flow","383964.370636","800941.245153","","0.000000","","","","","","-15.580000","","","","","","","-13.931915","-15.580000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000212","Nodes","212","21.000000","29.570617","DDS demands","Known Flow","383824.370598","800942.495153","","0.000000","","","","","","-17.419999","","","","","","","-15.577275","-17.419999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000513","Nodes","513","21.000000","69.943212","Default Known Flow Node","Known Flow","383536.120767","800680.250204","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000239","Nodes","-239","21.000000","69.526845","Default Known Flow Node","Known Flow","383503.495511","800668.245079","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000679","Nodes","679, NORTH DEESIDE ROAD RRI,","21.000000","50.000011","Default Known Pressure Node","Known Pressure","383585.995533","800706.120089","","0.000000","","","","","","","","","","","","","1.672187","1.869999","","","","","","","","","","","","","","","",""
"60603700000624","Nodes","624, MILLSIDE STREET DG, Constant Setting, Site ID 1448","21.000000","69.999999","Default Known Pressure Node","Known Pressure","383536.495520","800687.995084","","999998.967025","","","","","","","","","","","","","91.907715","102.780003","","","","","","","","","","","","","","","",""
"60603700000502","Nodes","502","21.000000","25.922507","DDS demands","Known Flow","383875.745612","800813.245118","","0.000000","","","","","","-2.549999","","","","","","","-2.280255","-2.549999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000504","Nodes","504","21.000000","25.790679","Default Known Flow Node","Known Flow","383890.745616","800764.870105","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000503","Nodes","503","21.000000","25.284021","DDS demands","Known Flow","383818.620596","800822.995121","","0.000000","","","","","","-13.959999","","","","","","","-12.483281","-13.959999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000505","Nodes","505","21.000000","25.447606","DDS demands","Known Flow","383930.995627","800694.120086","","0.000000","","","","","","-1.649999","","","","","","","-1.475459","-1.649999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000327","Nodes","327","21.000000","25.885588","DDS demands","Known Flow","383945.370631","800705.870089","","0.000000","","","","","","-13.080000","","","","","","","-11.696370","-13.080000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000497","Nodes","497","21.000000","25.933276","DDS demands","Known Flow","383953.745633","800710.745090","","0.000000","","","","","","-0.779999","","","","","","","-0.697489","-0.779999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000500","Nodes","500","21.000000","26.105116","Default Known Flow Node","Known Flow","383928.995626","800737.870098","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000499","Nodes","499","21.000000","25.853315","Default Known Flow Node","Known Flow","383894.745617","800710.245090","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000641","Nodes","641","21.000000","49.726751","DDS demands","Known Flow","383630.870545","800601.370060","","0.000000","","","","","","-2.049999","","","","","","","-1.833146","-2.049999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000638","Nodes","638","21.000000","49.827453","DDS demands","Known Flow","383599.120537","800637.870070","","0.000000","","","","","","-3.180000","","","","","","","-2.843613","-3.180000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000636","Nodes","636","21.000000","49.894254","Default Known Flow Node","Known Flow","383609.744826","800648.120728","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000678","Nodes","678, NORTH DEESIDE ROAD MILLTIMBER RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","383610.245540","800649.120073","","999998.967025","","","","","","","","","","","","","48.046329","53.730001","","","","","","","","","","","","","","","",""
"60603700000646","Nodes","646","21.000000","49.808364","DDS demands","Known Flow","383673.120557","800778.495109","","0.000000","","","","","","-2.069999","","","","","","","-1.851031","-2.069999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000490","Nodes","490","21.000000","28.959627","Default Known Flow Node","Known Flow","383760.870581","800805.245116","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000489","Nodes","489","21.000000","29.134439","DDS demands","Known Flow","383750.245578","800840.870126","","0.000000","","","","","","-1.049999","","","","","","","-0.938928","-1.049999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000488","Nodes","488","21.000000","29.440892","Default Known Flow Node","Known Flow","383735.495574","800947.120155","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000290","Nodes","290","21.000000","29.738350","Default Known Flow Node","Known Flow","383977.745640","800946.870154","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603710000355","Nodes","-355","21.000000","29.570617","Default Known Flow Node","Known Flow","383820.495597","800943.870154","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000487","Nodes","487","21.000000","29.570617","Default Known Flow Node","Known Flow","383777.495585","800954.870157","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603701462761","Nodes","","21.000000","49.821243","DDS demands","Known Flow","383590.370534","800684.745083","","0.000000","","","","","","-1.869999","","","","","","","-1.672187","-1.869999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000495","Nodes","495","21.000000","26.949472","DDS demands","Known Flow","384000.620646","800733.995097","","0.000000","","-15.169999","","","","-1.159999","","","","","","","-14.602577","-16.330000","","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","",""
"60603700000288","Nodes","288","21.000000","29.767091","DDS demands","Known Flow","384051.370660","800855.745130","","0.000000","","","","","","-13.399999","","","","","","","-11.982519","-13.399999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000179","Nodes","179","21.000000","30.186783","Default Known Flow Node","Known Flow","384021.745652","800965.245159","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000496","Nodes","496, P12130440, Northdeeside Road, SCH 9.42","22.999998","39.961843","CSEP Unmatched","Known Flow","384131.672349","800617.745284","","0.000000","","","","","","","","","","","-9.419999","","-8.423532","-9.419999","","","","","","","","","","","","","","DC PROFILE","",""
"60603700000281","Nodes","281","21.000000","29.501892","DDS demands","Known Flow","384086.620669","800783.745110","","0.000000","","","","","","-6.520000","","","","","","","-5.830300","-6.520000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000342","Nodes","342","21.000000","29.139198","DDS demands","Known Flow","384132.495682","800701.495088","","0.000000","","","","","","-12.969999","","","","","","","-11.598006","-12.969999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000446","Nodes","446","21.000000","21.096841","DDS demands","Known Flow","384187.495697","800760.120104","","0.000000","","","","","","-2.119999","","","","","","","-1.895741","-2.119999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000447","Nodes","447","21.000000","20.816893","DDS demands","Known Flow","384169.995692","800711.620090","","0.000000","","","","","","-7.369999","","","","","","","-6.590385","-7.369999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700000119","Nodes","119","21.000000","30.333823","Default Known Flow Node","Known Flow","384017.370650","800981.120164","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
