"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-8084.780008","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-505.489995","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-561.110007","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-123.830001","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-703.969984","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-127.539997","0.000000","1.000000","Volumetric","-1.000000"
"I2","Flow Categories","-23.430000","0.000000","1.000000","Volumetric","-1.000000"
"PL-90","Flow Categories","","","1.000000","Volumetric","0"
"PL-PL","Flow Categories","","","1.000000","Volumetric","0"
"PL-AF","Flow Categories","-358.919004","0.000000","1.000000","Volumetric","-1.000000"
"CC","Flow Categories","-22.109999","0.000000","1.000000","Volumetric","-1.000000"
"DM","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"CT","Flow Categories","-476.230018","0.000000","1.000000","Volumetric","-1.000000"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"PL-DC","Flow Categories","-13.290000","0.000000","1.000000","Volumetric","0"
