"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"606016-170","Nodes","-170","21.000000","31.258387","Default Known Flow Node","Known Flow","342171.530686","850776.058959","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000193","Nodes","193","21.000000","33.893215","Default Known Flow Node","Known Flow","342979.750000","850538.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000230","Nodes","230","21.000000","37.700735","DDS demands","Known Flow","342861.875000","850549.500000","","0.000000","","","","","","-12.350000","","","","","","","","-11.043591","-12.350000","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000216","Nodes","216","21.000000","32.058503","DDS demands","Known Flow","342547.875000","850932.875000","","0.000000","-5.369999","","-6.699999","","","-6.809999","","","","","","","","-16.882833","-18.879998","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"60601600000217","Nodes","217","21.000000","31.532302","DDS demands","Known Flow","342539.875000","850875.875000","","0.000000","-1.599999","","","-2.859999","","-6.510000","","","","","","","","-9.809570","-10.970000","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","",""
"60601600000215","Nodes","215","21.000000","32.351998","DDS demands","Known Flow","342584.375000","850913.375000","","0.000000","","","","","","-7.060000","","","","","","","","-6.313178","-7.060000","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000214","Nodes","214","21.000000","32.744102","DDS demands","Known Flow","342606.500000","850907.250000","","0.000000","","","-4.800000","","","-9.109999","","","","","","","","-12.438570","-13.910000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"606016-1462531","Nodes","-1462531","21.000000","32.744102","Default Known Flow Node","Known Flow","342603.500000","850908.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000174","Nodes","174","21.000000","32.911887","DDS demands","Known Flow","342645.250000","850886.375000","","0.000000","","","","","","-10.199999","","","","-1.529999","","","","-10.489175","-11.729999","","","","","","","","D1 PROFILE","","","","I2 PROFILE","","",""
"60601600000183","Nodes","183","21.000000","32.219915","DDS demands","Known Flow","342536.750000","850690.250000","","0.000000","","","","","","-32.799998","","","","","","","","-29.330346","-32.799998","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000063","Nodes","63","21.000000","33.092013","DDS demands","Known Flow","342677.750000","850868.125000","","0.000000","","","","","","-13.879999","","","","","","","","-12.411744","-13.879999","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000172","Nodes","172","21.000000","32.820617","DDS demands","Known Flow","342802.250000","850896.875000","","0.000000","","","","","","-17.670000","","","","","","","","-15.800830","-17.670000","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000213","Nodes","213","21.000000","32.674714","DDS demands","Known Flow","342907.750000","850962.250000","","0.000000","","","","","","-4.679999","","","","","","","","-4.184939","-4.679999","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000059","Nodes","59","21.000000","34.640710","DDS demands","Known Flow","342817.000000","850774.625000","","0.000000","-39.999997","","","","","","","","","","","","","-35.768714","-39.999997","","","C1 PROFILE","","","","","","","","","","","",""
"60601600000135","Nodes","135","21.000000","30.625717","DDS demands","Known Flow","342800.250000","850758.500000","","0.000000","-61.959997","","","","","","","","","","","","","-55.405737","-61.959997","","","C1 PROFILE","","","","","","","","","","","",""
"606016-4904550","Nodes","-4904550","21.000000","30.108648","Default Known Flow Node","Known Flow","342495.250000","850614.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000060","Nodes","60","21.000000","30.564198","Default Known Flow Node","Known Flow","342731.750000","850660.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000122","Nodes","122","21.000000","29.849790","DDS demands","Known Flow","342588.500000","850498.750000","","0.000000","","","","","","","","","","-6.000000","","","","-5.365307","-6.000000","","","","","","","","","","","","I2 PROFILE","","",""
"60601600000206","Nodes","206","21.000000","37.647491","DDS demands","Known Flow","342914.125000","850670.375000","","0.000000","","","","","","-13.820000","","","","","","","","-12.358091","-13.820000","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000207","Nodes","207","21.000000","36.839845","DDS demands","Known Flow","342832.250000","850669.625000","","0.000000","","","","","","-11.680000","","","","","","","","-10.444465","-11.680000","","","","","","","","D1 PROFILE","","","","","","",""
"606016-128","Nodes","-128","21.000000","36.888831","Default Known Flow Node","Known Flow","342894.875000","850691.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000203","Nodes","203","21.000000","38.348432","DDS demands","Known Flow","342956.125000","850674.125000","","0.000000","","","","","","-8.220000","","","","","","","","-7.350471","-8.220000","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000231","Nodes","231","21.000000","37.634612","DDS demands","Known Flow","342916.125000","850543.750000","","0.000000","","","","","","-5.670000","","","","","","","","-5.070216","-5.670000","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000310","Nodes","310","21.000000","37.753432","DDS demands","Known Flow","342861.500000","850568.875000","","0.000000","","-1.330000","","","","-2.470000","","","","","","","","-3.398028","-3.800000","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","",""
"60601600000311","Nodes","311","21.000000","37.538628","DDS demands","Known Flow","342819.375000","850553.625000","","0.000000","","","","","","-7.420000","","","","","","","","-6.635097","-7.420000","","","","","","","","D1 PROFILE","","","","","","",""
"606016-4904543","Nodes","-4904543","21.000000","37.554355","Default Known Flow Node","Known Flow","342862.500000","850587.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-4904557","Nodes","-4904557","21.000000","38.081296","Default Known Flow Node","Known Flow","342964.500000","850575.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462602","Nodes","-1462602","21.000000","37.151553","Default Known Flow Node","Known Flow","342932.500000","850715.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000066","Nodes","66","21.000000","27.434719","DDS demands","Known Flow","342647.625000","850986.625000","","0.000000","","","","","","-12.669999","","","","","","","","-11.329740","-12.669999","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000177","Nodes","177","21.000000","27.093953","DDS demands","Known Flow","342744.750000","850994.125000","","0.000000","","","","","","-12.099999","","","","","","","","-10.820037","-12.099999","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000179","Nodes","179","21.000000","27.724566","DDS demands","Known Flow","342631.500000","850974.125000","","0.000000","","","","","","-15.680000","","","","","","","","-14.021337","-15.680000","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000029","Nodes","29","21.000000","38.496747","DDS demands","Known Flow","343346.000000","850695.125000","","0.000000","","-1.090000","","","","","","","","","","","","-0.974697","-1.090000","","","","C2 PROFILE","","","","","","","","","","",""
"60601600000033","Nodes","33","21.000000","36.523015","DDS demands","Known Flow","343414.625000","850550.000000","","0.000000","","","","","","-14.519999","","","","","","","","-12.984044","-14.519999","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000197","Nodes","197","21.000000","35.067249","DDS demands","Known Flow","343400.750000","850434.500000","","0.000000","","","","-11.459999","","-1.559999","","","","","","","","-11.642716","-13.019999","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","",""
"60601600000050","Nodes","50","21.000000","36.288600","DDS demands","Known Flow","343498.125000","850527.875000","","0.000000","","","","","","-7.400000","","","","","","","","-6.617212","-7.400000","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000057","Nodes","57","21.000000","41.049603","DDS demands","Known Flow","343064.875000","850694.125000","","0.000000","-3.859999","","-14.479999","","","-20.440001","","","","","","","","-34.677769","-38.780000","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"60601600000100","Nodes","100","21.000000","41.176730","DDS demands","Known Flow","343126.250000","850687.750000","","0.000000","-13.359999","","","-2.339999","","-30.749999","","","","-4.800000","","","","-45.828668","-51.249998","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","I2 PROFILE","","",""
"60601600000028","Nodes","28","21.000000","37.550069","DDS demands","Known Flow","343425.750000","850717.750000","","0.000000","","","","","","-18.979998","","","","","","","","-16.972255","-18.979998","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000315","Nodes","315","21.000000","38.445685","DDS demands","Known Flow","343354.875000","850700.500000","","0.000000","","-26.690001","","","","","","","","","","","","-23.866677","-26.690001","","","","C2 PROFILE","","","","","","","","","","",""
"606016-1462489","Nodes","-1462489","21.000000","38.445685","Default Known Flow Node","Known Flow","343350.375000","850699.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000340","Nodes","340","21.000000","42.833303","Default Known Flow Node","Known Flow","343152.250000","850767.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000334","Nodes","334","21.000000","42.729059","Default Known Flow Node","Known Flow","343151.375000","850760.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000056","Nodes","56","21.000000","42.658481","DDS demands","Known Flow","343093.625000","850779.000000","","0.000000","","","","","","-13.250000","","","","","","","","-11.848387","-13.250000","","","","","","","","D1 PROFILE","","","","","","",""
"606016-140","Nodes","-140","21.000000","40.326508","Default Known Flow Node","Known Flow","343261.875000","850734.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000195","Nodes","195","21.000000","39.638393","DDS demands","Known Flow","343275.125000","850822.500000","","0.000000","","","","","","-23.389999","","","","","","","","-20.915755","-23.389999","","","","","","","","D1 PROFILE","","","","","","",""
"606016-1462505","Nodes","-1462505","21.000000","36.288600","Default Known Flow Node","Known Flow","343501.500000","850527.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000030","Nodes","30","21.000000","33.455040","DDS demands","Known Flow","343527.500000","850640.750000","","0.000000","","","","","","-26.470000","","","","","","","","-23.669947","-26.470000","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000027","Nodes","27","21.000000","36.033460","DDS demands","Known Flow","343577.125000","850707.875000","","0.000000","","","","","","-14.789999","","","","","","","","-13.225482","-14.789999","","","","","","","","D1 PROFILE","","","","","","",""
"606016-1462593","Nodes","-1462593","21.000000","32.701254","Default Known Flow Node","Known Flow","343610.375000","850668.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-122","Nodes","-122","21.000000","32.701254","Default Known Flow Node","Known Flow","343612.375000","850668.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000337","Nodes","337","21.000000","32.701254","Default Known Flow Node","Known Flow","343622.625000","850668.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000182","Nodes","182","21.000000","30.108062","DDS demands","Known Flow","342368.375000","851076.000000","","0.000000","","","","","","-21.010000","","","","","","","","-18.787518","-21.010000","","","","","","","","D1 PROFILE","","","","","","",""
"606016-204","Nodes","-204","21.000000","28.222273","Default Known Flow Node","Known Flow","342255.750000","851068.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000209","Nodes","209","21.000000","28.213039","DDS demands","Known Flow","342257.000000","851067.375000","","0.000000","","","","","","-10.100000","","","","","","","","-9.031600","-10.100000","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000211","Nodes","211","21.000000","26.680133","DDS demands","Known Flow","342878.625000","850999.250000","","0.000000","","","","","","-8.510000","","","","","","","","-7.609794","-8.510000","","","","","","","","D1 PROFILE","","","","","","",""
"606016-4904561","Nodes","-4904561","21.000000","27.369563","Default Known Flow Node","Known Flow","342666.375000","851001.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000068","Nodes","68","21.000000","26.632283","DDS demands","Known Flow","342763.500000","851080.750000","","0.000000","","","-1.500000","","","-12.380000","","","","","","","","-12.411745","-13.880000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"60601600000210","Nodes","210","21.000000","26.517851","DDS demands","Known Flow","342841.375000","851098.500000","","0.000000","","","","","","-4.239999","","","","","","","","-3.791483","-4.239999","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000134","Nodes","134","21.000000","40.298957","Val Log Cath","Known Flow","342910.125000","851273.750000","","0.000000","","","","","","-3.940000","","","","","","","","-3.523218","-3.940000","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000319","Nodes","319","21.000000","39.730842","DDS demands","Known Flow","342936.375000","851355.000000","","0.000000","","","-7.099999","","","","","","","","","","","-6.348946","-7.099999","","","","","C3 PROFILE","","","","","","","","","",""
"60601600000097","Nodes","97","21.000000","39.226817","Default Known Flow Node","Known Flow","342952.750000","851426.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000232","Nodes","232","21.000000","39.225510","DDS demands","Known Flow","342948.625000","851436.625000","","0.000000","","","","","","-2.929999","","","","","","","","-2.620058","-2.929999","","","","","","","","D1 PROFILE","","","","","","",""
"606016-287","Nodes","-287","21.000000","39.225469","Default Known Flow Node","Known Flow","342945.875000","851442.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000226","Nodes","226","21.000000","48.513775","DDS demands","Known Flow","342838.750000","851489.250000","","0.000000","-4.539999","","","","","","","","","","","","","-4.059749","-4.539999","","","C1 PROFILE","","","","","","","","","","","",""
"60601600000235","Nodes","235","21.000000","39.776775","DDS demands","Known Flow","342816.375000","851461.625000","","0.000000","","","","","","0.000000","","","","-39.999997","","","","-35.768714","-39.999997","","","","","","","","D1 PROFILE","","","","I2 PROFILE","","",""
"60601600000228","Nodes","228","21.000000","39.221820","DDS demands","Known Flow","342785.375000","851427.000000","","0.000000","","","","","","-0.199999","","","","-15.999999","","","","-14.486329","-16.200000","","","","","","","","D1 PROFILE","","","","I2 PROFILE","","",""
"606016-4904559","Nodes","-4904559","21.000000","25.502372","Default Known Flow Node","Known Flow","342613.500000","851001.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000320","Nodes","320","21.000000","39.690572","DDS demands","Known Flow","342955.500000","851349.375000","","0.000000","","","","","","-6.999999","","","","","","","","-6.259525","-6.999999","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000321","Nodes","321","21.000000","39.690572","Default Known Flow Node","Known Flow","342959.250000","851332.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000233","Nodes","233","21.000000","39.063921","DDS demands","Known Flow","343011.750000","851476.500000","","0.000000","","","","","","-7.989999","","","","","","","","-7.144800","-7.989999","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000127","Nodes","127","21.000000","41.221528","DDS demands","Known Flow","343050.125000","851122.375000","","0.000000","","","","","","-27.379998","","","","","","","","-24.483685","-27.379998","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000234","Nodes","234","21.000000","39.053885","DDS demands","Known Flow","343096.000000","851497.250000","","0.000000","","","","","","-8.140000","","","","","","","","-7.278933","-8.140000","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000227","Nodes","227","21.000000","48.471069","DDS","Known Flow","342868.125000","851531.500000","","0.000000","","","","","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000236","Nodes","236","21.000000","35.409779","DDS demands","Known Flow","342817.625000","851530.875000","","0.000000","","","","","","-0.999999","","","","-31.999999","","","","-29.509191","-33.000000","","","","","","","","D1 PROFILE","","","","I2 PROFILE","","",""
"60601600000237","Nodes","237","21.000000","35.409779","Default Known Flow Node","Known Flow","342812.375000","851535.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-19","Nodes","-19","21.000000","32.724366","Default Known Flow Node","Known Flow","343604.625000","849933.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000222","Nodes","222","21.000000","50.675131","Default Known Flow Node","Known Flow","343562.250000","849882.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000221","Nodes","221","21.000000","50.675131","Default Known Flow Node","Known Flow","343564.625000","849811.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000218","Nodes","218","21.000000","52.128317","DDS demands","Known Flow","343681.000000","849834.125000","","0.000000","","","","","","-3.989999","","","","","","","","-3.567929","-3.989999","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000223","Nodes","223","21.000000","50.675131","Default Known Flow Node","Known Flow","343594.250000","849764.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000220","Nodes","220","21.000000","50.718039","DDS demands","Known Flow","343616.625000","849813.125000","","0.000000","","","","","","-6.329999","","","","","","","","-5.660399","-6.329999","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000244","Nodes","244","21.000000","32.724366","Default Known Flow Node","Known Flow","343601.875000","849939.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462585","Nodes","-1462585","21.000000","31.656999","Point Loads","Known Flow","343585.000000","849909.375000","","0.000000","","","","","","","","","","","-23.549999","","","-21.058832","-23.549999","","","","","","","","","","","","","PL-AF PROFILE","",""
"606016-17","Nodes","-17","21.000000","50.675131","Default Known Flow Node","Known Flow","343608.125000","849859.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462581","Nodes","-1462581","21.000000","50.675131","Default Known Flow Node","Known Flow","343608.000000","849867.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462526","Nodes","-1462526","21.000000","50.675131","Default Known Flow Node","Known Flow","343594.250000","849856.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000219","Nodes","219","21.000000","50.805512","DDS demands","Known Flow","343648.625000","849818.750000","","0.000000","","","","","","-5.339999","","","","","","","","-4.775123","-5.339999","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000224","Nodes","224","21.000000","50.229725","DDS demands","Known Flow","343677.375000","849794.875000","","0.000000","","","","","","-11.609999","","","","","","","","-10.381868","-11.609999","","","","","","","","D1 PROFILE","","","","","","",""
"606016-4904554","Nodes","-4904554","21.000000","50.229725","Default Known Flow Node","Known Flow","343693.500000","849775.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000229","Nodes","229","21.000000","49.772031","DDS demands","Known Flow","343637.500000","849707.625000","","0.000000","","","","","","-7.080000","","","","","","","","-6.331062","-7.080000","","","","","","","","D1 PROFILE","","","","","","",""
"606016-1462612","Nodes","-1462612","21.000000","50.186775","Default Known Flow Node","Known Flow","343700.500000","849754.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-74","Nodes","-74","21.000000","23.551720","Default Known Flow Node","Known Flow","342254.000000","850351.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000349","Nodes","349","21.000000","23.552799","DDS demands","Known Flow","342255.375000","850353.500000","","0.000000","","","","","","-16.940001","","","","","","","","-15.148052","-16.940001","","","","","","","","D1 PROFILE","","","","","","",""
"60601600000350","Nodes","350","21.000000","23.641469","Default Known Flow Node","Known Flow","342296.750000","850443.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462598","Nodes","-1462598","21.000000","27.649685","Default Known Flow Node","Known Flow","343186.500000","850127.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-34","Nodes","-34","21.000000","27.649685","Default Known Flow Node","Known Flow","343186.375000","850127.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000201","Nodes","201","21.000000","28.555701","DDS demands","Known Flow","343197.750000","850231.625000","","0.000000","-26.889998","","-4.079999","-3.800000","","-21.990000","","","","-6.000000","","","","-56.121115","-62.759999","","","C1 PROFILE","","C3 PROFILE","C4 PROFILE","","D1 PROFILE","","","","I2 PROFILE","","",""
"606016-46","Nodes","-46","21.000000","36.421430","Default Known Flow Node","Known Flow","343333.000000","850199.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000351","Nodes","351","21.000000","35.654456","Default Known Flow Node","Known Flow","343093.875000","850404.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000352","Nodes","352","21.000000","35.610406","Default Known Flow Node","Known Flow","343133.625000","850399.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000041","Nodes","41","21.000000","29.174551","DDS demands","Known Flow","343201.250000","850261.000000","","0.000000","","","","0.000000","","-28.860000","","","","","","","","-25.807129","-28.860000","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","",""
"606016-4904555","Nodes","-4904555","21.000000","38.964579","Default Known Flow Node","Known Flow","343329.875000","850421.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-85","Nodes","-85","21.000000","38.963544","Default Known Flow Node","Known Flow","343329.250000","850421.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462477","Nodes","-1462477","21.000000","36.421430","Default Known Flow Node","Known Flow","343332.375000","850189.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-35","Nodes","-35","21.000000","27.701041","Default Known Flow Node","Known Flow","343186.750000","850132.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462571","Nodes","-1462571","21.000000","27.701041","Default Known Flow Node","Known Flow","343186.625000","850131.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462608","Nodes","-1462608","21.000000","31.575023","Default Known Flow Node","Known Flow","342463.500000","850979.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000087","Nodes","87","21.000000","31.164760","DDS demands","Known Flow","342327.125000","850806.625000","","0.000000","","","","","","-31.739999","","","","","","","","-28.382475","-31.739999","","","","","","","","D1 PROFILE","","","","","","",""
"606016-195","Nodes","-195","21.000000","30.653574","Default Known Flow Node","Known Flow","342598.500000","850938.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000362","Nodes","362","21.000000","38.246206","Default Known Flow Node","Known Flow","342970.625000","850623.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-115","Nodes","-115","21.000000","37.477530","Default Known Flow Node","Known Flow","342937.500000","850626.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000363","Nodes","363","21.000000","36.936728","DDS demands","Known Flow","342934.125000","850628.375000","","0.000000","","-64.999999","","","","","","","","","","","","-58.124162","-64.999999","","","","C2 PROFILE","","","","","","","","","","",""
"606016-1462499","Nodes","-1462499","21.000000","30.741992","Default Known Flow Node","Known Flow","342564.875000","850948.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462527","Nodes","-1462527","21.000000","39.507342","Default Known Flow Node","Known Flow","343273.500000","850822.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000346","Nodes","346","21.000000","43.730593","Default Known Flow Node","Known Flow","343170.875000","850760.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000347","Nodes","347","21.000000","43.730593","Default Known Flow Node","Known Flow","343171.375000","850762.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000348","Nodes","348","21.000000","43.209681","Default Known Flow Node","Known Flow","343157.500000","850765.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000170","Nodes","170","21.000000","43.208620","DDS demands","Known Flow","343155.625000","850767.875000","","0.000000","","","","","","-5.680000","","","","","","","","-5.079157","-5.680000","","","","","","","","D1 PROFILE","","","","","","",""
"606016-154","Nodes","-154","21.000000","43.246642","Default Known Flow Node","Known Flow","343157.875000","850767.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-1462535","Nodes","-1462535","21.000000","42.465581","Default Known Flow Node","Known Flow","343095.875000","850808.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000339","Nodes","339","21.000000","42.465581","Default Known Flow Node","Known Flow","343096.125000","850812.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60601600000025","Nodes","25","21.000000","37.368976","DDS demands","Known Flow","343420.875000","850888.875000","","0.000000","","","","","","-11.119999","","","","","","","","-9.943702","-11.119999","","","","","","","","D1 PROFILE","","","","","","",""
"606016-1462478","Nodes","-1462478","21.000000","37.412854","Default Known Flow Node","Known Flow","343483.500000","850907.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-4904544","Nodes","-4904544","21.000000","37.372933","Default Known Flow Node","Known Flow","343420.500000","850883.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-143","Nodes","-143","21.000000","43.380344","Default Known Flow Node","Known Flow","343241.000000","850735.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"606016-131","Nodes","-131","21.000000","42.310049","Default Known Flow Node","Known Flow","343340.000000","850699.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
