"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"60202000000187","Nodes","187","21.000000","32.351560","DDS demands","Known Flow","318252.834755","744435.253777","","0.000000","-4.719999","","","","","-3.670000","","","","","-7.502488","-8.389999","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"60202000000409","Nodes","409","21.000000","28.439361","DDS demands","Known Flow","318138.871724","744240.822724","","0.000000","","","","","","-12.960000","","","","","-11.589064","-12.960000","","","","","","","","D1 PROFILE","","","",""
"60202000000606","Nodes","606","21.000000","28.594048","Default Known Flow Node","Known Flow","318161.401059","744215.873497","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000352","Nodes","352","21.000000","28.659834","DDS demands","Known Flow","318168.868732","744207.603715","","0.000000","","","","","","-6.030000","","","","","-5.392134","-6.030000","","","","","","","","D1 PROFILE","","","",""
"60202000005173","Nodes","5173","21.000000","33.536868","Default Known Flow Node","Known Flow","317581.795994","744842.133845","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000605","Nodes","605","21.000000","33.583343","Default Known Flow Node","Known Flow","317562.830671","744808.353045","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000159","Nodes","159","21.000000","33.632034","DDS demands","Known Flow","317542.959562","744772.958869","","0.000000","","","","","","-10.280000","","","","","-9.192560","-10.280000","","","","","","","","D1 PROFILE","","","",""
"60202000000345","Nodes","345","21.000000","29.842907","DDS demands","Known Flow","317259.226485","745306.237014","","0.000000","","","","","","-0.869999","","","","","-0.777969","-0.869999","","","","","","","","D1 PROFILE","","","",""
"60202000000604","Nodes","604","21.000000","30.942727","Default Known Flow Node","Known Flow","317342.675922","745256.729267","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000361","Nodes","361","21.000000","31.083848","DDS demands","Known Flow","317978.496681","745924.479182","","0.000000","","","","","","-13.579999","","","","","-12.143478","-13.579999","","","","","","","","D1 PROFILE","","","",""
"60202000005254","Nodes","5254","21.000000","31.461296","Default Known Flow Node","Known Flow","318034.153432","745740.933020","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000502","Nodes","502","21.000000","41.532633","DDS demands","Known Flow","317012.131418","742583.299273","","0.000000","","","","","","-0.369999","","","","","-0.330860","-0.369999","","","","","","","","D1 PROFILE","","","",""
"60202000000501","Nodes","501","21.000000","41.799839","DDS demands","Known Flow","317140.538452","742600.428278","","0.000000","","","","","","-6.760000","","","","","-6.044912","-6.760000","","","","","","","","D1 PROFILE","","","",""
"60202000005287","Nodes","CARSIE (2)  RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","317295.483495","742517.429255","","999998.967025","","","","","","","","","","","17.651861","19.739999","","","","","","","","","","","",""
"60202000000507","Nodes","507","21.000000","44.633191","DDS demands","Known Flow","317248.239482","742553.704265","","0.000000","","","","","","-10.140000","","","","","-9.067369","-10.140000","","","","","","","","D1 PROFILE","","","",""
"60202000005284","Nodes","5284","21.000000","44.633191","Default Known Flow Node","Known Flow","317248.591482","742550.790264","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000508","Nodes","508","21.000000","44.582064","DDS demands","Known Flow","317164.522459","742519.202256","","0.000000","","","","","","-2.630000","","","","","-2.351793","-2.630000","","","","","","","","D1 PROFILE","","","",""
"60202000000503","Nodes","503","21.000000","41.367974","DDS demands","Known Flow","317159.534458","742470.228242","","0.000000","","","","","","-7.639999","","","","","-6.831824","-7.639999","","","","","","","","D1 PROFILE","","","",""
"60202000005126","Nodes","5126","21.000000","44.633191","Default Known Flow Node","Known Flow","317277.235490","742555.343266","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000446","Nodes","446","21.000000","46.030080","DDS demands","Known Flow","317258.852485","743550.104536","","0.000000","","","","","","-3.170000","","","","","-2.834670","-3.170000","","","","","","","","D1 PROFILE","","","",""
"60202000000630","Nodes","630","21.000000","46.037789","Default Known Flow Node","Known Flow","317261.352485","743539.229533","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000005299","Nodes","5299","21.000000","49.987785","Default Known Flow Node","Known Flow","317374.477516","743622.979556","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000631","Nodes","631","21.000000","49.998601","Default Known Flow Node","Known Flow","317385.352519","743640.729561","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000434","Nodes","434","21.000000","47.696159","DDS demands","Known Flow","317313.602500","743513.854526","","0.000000","","","","","","-0.389999","","","","","-0.348744","-0.389999","","","","","","","","D1 PROFILE","","","",""
"60202000000440","Nodes","440","21.000000","45.856889","DDS demands","Known Flow","317321.852502","743391.979493","","0.000000","","","","","","-11.039999","","","","","-9.872165","-11.039999","","","","","","","","D1 PROFILE","","","",""
"60202000000445","Nodes","445","21.000000","46.042211","DDS demands","Known Flow","317255.102484","743537.854533","","0.000000","","","","","","-2.480000","","","","","-2.217660","-2.480000","","","","","","","","D1 PROFILE","","","",""
"60202000005048","Nodes","5048","21.000000","46.037789","Default Known Flow Node","Known Flow","317263.602486","743529.479531","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000437","Nodes","437","21.000000","45.555943","Default Known Flow Node","Known Flow","317251.227483","743580.604545","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000438","Nodes","438","21.000000","45.554037","DDS demands","Known Flow","317248.352482","743592.104548","","0.000000","","","","","","-1.529999","","","","","-1.368153","-1.529999","","","","","","","","D1 PROFILE","","","",""
"60202000000439","Nodes","439","21.000000","45.513417","Default Known Flow Node","Known Flow","317253.602483","743571.104542","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000435","Nodes","435","21.000000","45.556991","DDS demands","Known Flow","317244.977481","743578.854544","","0.000000","","","","","","-4.269999","","","","","-3.818310","-4.269999","","","","","","","","D1 PROFILE","","","",""
"60202000000442","Nodes","442","21.000000","45.308024","DDS demands","Known Flow","317240.102480","743626.729557","","0.000000","","","","","","-0.750000","","","","","-0.670663","-0.750000","","","","","","","","D1 PROFILE","","","",""
"60202000000443","Nodes","443","21.000000","45.302402","DDS demands","Known Flow","317235.727478","743643.854562","","0.000000","","","","","","-2.150000","","","","","-1.922568","-2.150000","","","","","","","","D1 PROFILE","","","",""
"60202000000444","Nodes","444","21.000000","45.265379","DDS demands","Known Flow","317243.852481","743611.104553","","0.000000","","","","","","-0.289999","","","","","-0.259323","-0.289999","","","","","","","","D1 PROFILE","","","",""
"60202000000432","Nodes","432","21.000000","49.977420","Default Known Flow Node","Known Flow","317389.477520","743655.604565","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000513","Nodes","513","21.000000","49.222648","Default Known Flow Node","Known Flow","318076.131707","743886.379628","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000005337","Nodes","5337","21.000000","49.222648","Default Known Flow Node","Known Flow","318077.777929","743887.488943","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000489","Nodes","489","21.000000","49.256133","DDS demands","Known Flow","318361.758785","743954.723646","","0.000000","","","","","","-6.550000","","","","","-5.857127","-6.550000","","","","","","","","D1 PROFILE","","","",""
"60202000000477","Nodes","477","21.000000","49.127133","DDS demands","Known Flow","318322.072774","743905.981633","","0.000000","","","","","","-3.650000","","","","","-3.263895","-3.650000","","","","","","","","D1 PROFILE","","","",""
"60202000000488","Nodes","488","21.000000","49.396040","DDS demands","Known Flow","318415.270799","743937.751642","","0.000000","","","","","","-6.510000","","","","","-5.821358","-6.510000","","","","","","","","D1 PROFILE","","","",""
"60202000000478","Nodes","478","21.000000","49.074070","DDS demands","Known Flow","318286.421362","743938.394914","","0.000000","","","","","","-5.330000","","","","","-4.766181","-5.330000","","","","","","","","D1 PROFILE","","","",""
"60202000005062","Nodes","5062","21.000000","49.074070","Default Known Flow Node","Known Flow","318285.228764","743936.707641","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000476","Nodes","476","21.000000","49.096557","DDS demands","Known Flow","318286.709764","743890.882629","","0.000000","","","","","","-24.089999","","","","","-21.541708","-24.089999","","","","","","","","D1 PROFILE","","","",""
"60202000000474","Nodes","WOODLANDS ROAD (1) RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","318481.864817","743652.954564","","999998.967025","","","","","","","","","","","6.595951","7.376223","","","","","","","","","","","",""
"60202000000485","Nodes","485","21.000000","49.095797","DDS demands","Known Flow","318452.485809","743982.479654","","0.000000","","","","","","-3.980000","","","","","-3.558987","-3.980000","","","","","","","","D1 PROFILE","","","",""
"60202000000486","Nodes","486","21.000000","49.084031","DDS demands","Known Flow","318472.430815","743995.651658","","0.000000","","","","","","-2.679999","","","","","-2.396503","-2.679999","","","","","","","","D1 PROFILE","","","",""
"60202000000483","Nodes","483","21.000000","49.741299","DDS demands","Known Flow","318449.437809","743885.502628","","0.000000","","","","","","-3.150000","","","","","-2.816786","-3.150000","","","","","","","","D1 PROFILE","","","",""
"60202000000484","Nodes","484","21.000000","49.559602","DDS demands","Known Flow","318483.429818","743904.778633","","0.000000","","","","","","-9.079999","","","","","-8.119498","-9.079999","","","","","","","","D1 PROFILE","","","",""
"60202000000491","Nodes","491","21.000000","49.913689","DDS demands","Known Flow","318455.818810","743863.250621","","0.000000","","","","","","-4.439999","","","","","-3.970327","-4.439999","","","","","","","","D1 PROFILE","","","",""
"60202000000480","Nodes","480","21.000000","49.412581","DDS demands","Known Flow","318417.602800","743824.204611","","0.000000","","","","","","-4.330000","","","","","-3.871963","-4.330000","","","","","","","","D1 PROFILE","","","",""
"60202000000481","Nodes","481","21.000000","49.326563","DDS demands","Known Flow","318390.752793","743834.151614","","0.000000","","","","","","-5.429999","","","","","-4.855602","-5.429999","","","","","","","","D1 PROFILE","","","",""
"60202000000479","Nodes","479","21.000000","49.398469","DDS demands","Known Flow","318401.180796","743813.479608","","0.000000","","","","","","-3.240000","","","","","-2.897266","-3.240000","","","","","","","","D1 PROFILE","","","",""
"60202000005343","Nodes","5343","21.000000","49.095891","Default Known Flow Node","Known Flow","318284.861808","743893.032160","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000005320","Nodes","5320","21.000000","49.222648","Default Known Flow Node","Known Flow","318086.303710","743847.653617","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000005353","Nodes","5353","21.000000","27.065776","Default Known Flow Node","Known Flow","318090.174851","743985.162135","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000534","Nodes","534","21.000000","27.065776","Default Known Flow Node","Known Flow","318105.742715","743954.849646","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000005112","Nodes","5112","21.000000","27.241428","Default Known Flow Node","Known Flow","318072.157706","743975.135652","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000475","Nodes","475","21.000000","49.094696","DDS demands","Known Flow","318280.999763","743889.707629","","0.000000","","","","","","-1.850000","","","","","-1.654303","-1.850000","","","","","","","","D1 PROFILE","","","",""
"60202000005295","Nodes","P11127281 - ENER4140, COUPAR ANGUS ROAD, 95.17 (Yr2) (EPL)","25.000000","30.022628","CSEP DDS Matched","Known Flow","318552.269269","743981.185752","","0.000000","","","","","","","-95.170002","","","","-85.102720","-95.170002","","","","","","","","","DC PROFILE","","",""
"60202000000403","Nodes","403","21.000000","30.031510","DDS demands","Known Flow","318554.500837","743976.003652","","0.000000","","","","","","-5.590000","","","-6.000000","","-10.363986","-11.589999","","","","","","","","D1 PROFILE","","","I2 PROFILE",""
"60202000005294","Nodes","5294","21.000000","30.031556","Default Known Flow Node","Known Flow","318538.837833","743975.344652","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000180","Nodes","180","21.000000","33.439756","DDS demands","Known Flow","317484.070546","744398.460767","","0.000000","","","","","","-14.489999","","","","","-12.957217","-14.489999","","","","","","","","D1 PROFILE","","","",""
"60202000000182","Nodes","182","21.000000","32.954532","DDS demands","Known Flow","317405.747525","744373.595760","","0.000000","","","","","","-9.509999","","","","","-8.504012","-9.509999","","","","","","","","D1 PROFILE","","","",""
"60202000005003","Nodes","5003","21.000000","33.427565","DDS demands","Known Flow","317483.948733","744397.347327","","0.000000","","","","","","-6.630000","","","","","-5.928664","-6.630000","","","","","","","","D1 PROFILE","","","",""
"60202000000184","Nodes","184","21.000000","30.372286","DDS demands","Known Flow","317445.264535","744039.860670","","0.000000","","","","","","-6.000000","","","","","-5.365307","-6.000000","","","","","","","","D1 PROFILE","","","",""
"60202000005116","Nodes","5116","21.000000","33.551443","Default Known Flow Node","Known Flow","317482.003420","744397.466784","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000317","Nodes","317","21.000000","44.016444","Default Known Flow Node","Known Flow","317792.233630","744469.221786","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000005012","Nodes","5012","21.000000","44.198618","Default Known Flow Node","Known Flow","317798.333631","744467.107786","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000493","Nodes","493","21.000000","43.364473","DDS demands","Known Flow","317962.257676","744313.963744","","0.000000","","","","","","-9.710000","","","","","-8.682855","-9.710000","","","","","","","","D1 PROFILE","","","",""
"60202000000494","Nodes","494","21.000000","41.251483","DDS demands","Known Flow","317913.713663","744225.487720","","0.000000","","","","","","-12.629999","","","","","-11.293971","-12.629999","","","","","","","","D1 PROFILE","","","",""
"60202000000356","Nodes","BEECHES ROAD DG,Profiled, Tel, Site ID 1617","21.000000","45.999998","Default Known Pressure Node","Known Pressure","317817.984939","744481.904994","","999998.967025","","","","","","","","","","","768.076711","858.936846","","","","","","","","","","","",""
"60202000000318","Nodes","318","21.000000","43.889568","DDS demands","Known Flow","317879.712654","744393.679766","","0.000000","","","","","","-16.489999","","","","","-14.745652","-16.489999","","","","","","","","D1 PROFILE","","","",""
"60202000000319","Nodes","319","21.000000","43.753495","Default Known Flow Node","Known Flow","317921.186665","744353.214755","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000320","Nodes","320","21.000000","43.342108","DDS demands","Known Flow","317791.982630","744263.005730","","0.000000","","","","","","-15.039999","","","","","-13.449037","-15.039999","","","","","","","","D1 PROFILE","","","",""
"60202000000384","Nodes","384","21.000000","40.126074","DDS demands","Known Flow","317970.266678","744427.895775","","0.000000","","","","","","-6.809999","","","","","-6.089623","-6.809999","","","","","","","","D1 PROFILE","","","",""
"60202000005006","Nodes","5006","21.000000","40.076521","Default Known Flow Node","Known Flow","317972.125679","744429.427776","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000385","Nodes","385","21.000000","42.811218","Default Known Flow Node","Known Flow","317943.970671","744400.891768","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000005142","Nodes","5142","21.000000","43.025439","Default Known Flow Node","Known Flow","317878.615026","744482.121417","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000492","Nodes","492","21.000000","43.666976","DDS demands","Known Flow","317926.378666","744349.020754","","0.000000","","","","","","-2.289999","","","","","-2.047759","-2.289999","","","","","","","","D1 PROFILE","","","",""
"60202000000496","Nodes","496","21.000000","40.990947","DDS demands","Known Flow","317879.078653","744315.652745","","0.000000","","","","","","-8.010000","","","","","-7.162685","-8.010000","","","","","","","","D1 PROFILE","","","",""
"60202000000495","Nodes","495","21.000000","41.208579","Default Known Flow Node","Known Flow","317889.464656","744216.844718","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000327","Nodes","327","21.000000","42.417708","DDS demands","Known Flow","317834.332641","744143.356698","","0.000000","","","","","","-12.260000","","","","","-10.963111","-12.260000","","","","","","","","D1 PROFILE","","","",""
"60202000000329","Nodes","329","21.000000","42.374668","DDS demands","Known Flow","317845.613644","744111.397689","","0.000000","","","","","","-1.630000","","","","","-1.457575","-1.630000","","","","","","","","D1 PROFILE","","","",""
"60202000000394","Nodes","394","21.000000","42.172674","DDS demands","Known Flow","317660.702594","744106.253688","","0.000000","","","","","","-19.749999","","","","","-17.660804","-19.749999","","","","","","","","D1 PROFILE","","","",""
"60202000000321","Nodes","321","21.000000","43.300992","DDS demands","Known Flow","317838.376642","744280.054735","","0.000000","","","","","","-5.110000","","","","","-4.569453","-5.110000","","","","","","","","D1 PROFILE","","","",""
"60202000000322","Nodes","322","21.000000","43.309651","DDS demands","Known Flow","317791.126630","744243.986725","","0.000000","","","","","","-1.420000","","","","","-1.269789","-1.420000","","","","","","","","D1 PROFILE","","","",""
"60202000000323","Nodes","323","21.000000","42.863077","DDS demands","Known Flow","317792.610630","744221.684719","","0.000000","","","","","","-18.510000","","","","","-16.551973","-18.510000","","","","","","","","D1 PROFILE","","","",""
"60202000000392","Nodes","392","21.000000","42.212282","DDS demands","Known Flow","317559.462566","744102.159686","","0.000000","","","","","","-29.570000","","","","","-26.442023","-29.570000","","","","","","","","D1 PROFILE","","","",""
"60202000000325","Nodes","325","21.000000","42.666417","DDS demands","Known Flow","317808.966634","744190.586711","","0.000000","","","","","","-9.359999","","","","","-8.369879","-9.359999","","","","","","","","D1 PROFILE","","","",""
"60202000000326","Nodes","326","21.000000","42.316682","DDS demands","Known Flow","317878.845653","744213.351717","","0.000000","","","","","","-8.800000","","","","","-7.869117","-8.800000","","","","","","","","D1 PROFILE","","","",""
"60202000000391","Nodes","391","21.000000","42.009794","DDS demands","Known Flow","317621.986583","744154.330701","","0.000000","","","","","","-7.089999","","","","","-6.340004","-7.089999","","","","","","","","D1 PROFILE","","","",""
"60202000000393","Nodes","393","21.000000","42.032750","DDS demands","Known Flow","317537.084560","744045.467671","","0.000000","","","","","","-6.979999","","","","","-6.241640","-6.979999","","","","","","","","D1 PROFILE","","","",""
"60202000005002","Nodes","5002","21.000000","43.897861","Default Known Flow Node","Known Flow","317878.794653","744394.790766","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000005007","Nodes","5007","21.000000","39.711778","Default Known Flow Node","Known Flow","317984.468682","744434.952777","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000005051","Nodes","5051","21.000000","39.711778","Default Known Flow Node","Known Flow","317981.483681","744442.586779","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000005041","Nodes","5041","21.000000","44.198618","Default Known Flow Node","Known Flow","317797.831631","744458.381783","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000005101","Nodes","5101","21.000000","43.025439","Default Known Flow Node","Known Flow","317864.453649","744494.229793","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000408","Nodes","408","21.000000","26.673527","Default Known Flow Node","Known Flow","317933.806668","744156.252701","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000406","Nodes","406","21.000000","26.673527","DDS demands","Known Flow","318044.575698","744205.189715","","0.000000","","","","","","-27.260001","","","","","-24.376380","-27.260001","","","","","","","","D1 PROFILE","","","",""
"60202000000389","Nodes","389","21.000000","37.972700","DDS demands","Known Flow","318007.125688","744335.183750","","0.000000","","","","","","-16.729999","","","","","-14.960265","-16.729999","","","","","","","","D1 PROFILE","","","",""
"60202000000388","Nodes","388","21.000000","39.266322","DDS demands","Known Flow","318004.970688","744441.889779","","0.000000","","","","","","-5.489999","","","","","-4.909256","-5.489999","","","","","","","","D1 PROFILE","","","",""
"60202000000212","Nodes","212","21.000000","32.274719","DDS demands","Known Flow","318297.748767","744423.495774","","0.000000","","","","","","-5.189999","","","","","-4.640990","-5.189999","","","","","","","","D1 PROFILE","","","",""
"60202000000211","Nodes","211","21.000000","32.233039","DDS demands","Known Flow","318324.382775","744439.233778","","0.000000","","","","","","-18.430000","","","","","-16.480436","-18.430000","","","","","","","","D1 PROFILE","","","",""
"60202000000316","Nodes","316","21.000000","31.480603","DDS demands","Known Flow","318494.689821","744420.012773","","0.000000","","","","","","-6.309999","","","","","-5.642515","-6.309999","","","","","","","","D1 PROFILE","","","",""
"60202000000315","Nodes","315","21.000000","31.820417","DDS demands","Known Flow","318405.476797","744418.934773","","0.000000","","","","","","-6.489999","","","","","-5.803474","-6.489999","","","","","","","","D1 PROFILE","","","",""
"60202000000487","Nodes","487","21.000000","49.067346","DDS demands","Known Flow","318425.956802","744016.957663","","0.000000","","","","","","-2.949999","","","","","-2.637942","-2.949999","","","","","","","","D1 PROFILE","","","",""
"60202000000490","Nodes","490","21.000000","48.628404","DDS demands","Known Flow","318309.694771","744034.516668","","0.000000","","","","","","-11.279999","","","","","-10.086777","-11.279999","","","","","","","","D1 PROFILE","","","",""
"60202000005010","Nodes","5010","21.000000","32.558476","Default Known Flow Node","Known Flow","318243.338753","744453.757782","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000208","Nodes","208","21.000000","32.499312","DDS demands","Known Flow","318267.853759","744469.488786","","0.000000","","","","","","-3.510000","","","","","-3.138704","-3.510000","","","","","","","","D1 PROFILE","","","",""
"60202000005124","Nodes","5124","21.000000","32.231213","Default Known Flow Node","Known Flow","318293.636766","744429.878776","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000005059","Nodes","5059","21.000000","30.758471","Default Known Flow Node","Known Flow","318359.202784","744273.124733","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000387","Nodes","387","21.000000","38.376739","DDS demands","Known Flow","317947.741672","744497.133794","","0.000000","","","","","","-16.760000","","","","","-14.987092","-16.760000","","","","","","","","D1 PROFILE","","","",""
"60202000005280","Nodes","5280","21.000000","32.324009","Default Known Flow Node","Known Flow","318315.689465","744499.393802","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000213","Nodes","213","21.000000","32.208055","DDS demands","Known Flow","318352.713782","744333.495749","","0.000000","","","","","","-9.569999","","","","","-8.557664","-9.569999","","","","","","","","D1 PROFILE","","","",""
"60202000005031","Nodes","5031","21.000000","32.274719","Default Known Flow Node","Known Flow","318302.972769","744415.493772","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202000000243","Nodes","243","21.000000","30.003534","DDS demands","Known Flow","318326.467775","744095.745685","","0.000000","","","","","","-7.639999","","","","","-6.831824","-7.639999","","","","","","","","D1 PROFILE","","","",""
