"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"60600800001007","Nodes","Logger, 2 Kirk Street,10287","21.000000","26.285645","Val Log Post","Known Flow","412957.812971","846115.066977","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005309","Nodes","5309","21.000000","26.190041","Default Known Flow Node","Known Flow","412951.253524","846115.757445","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000100","Nodes","100","21.000000","29.903055","DDS demands","Known Flow","411939.628248","846353.632510","","0.000000","","","","","-26.650000","","","","","","","-23.830907","-26.650000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800001006","Nodes","Logger, 94 West Road,10354","21.000000","29.751228","Val Log Cath","Known Flow","411942.558783","846426.259139","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000595","Nodes","595","21.000000","29.732698","DDS demands","Known Flow","411942.878162","846435.124886","","0.000000","","","","","-7.400000","","","","","","","-6.617212","-7.400000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005223","Nodes","5223","21.000000","33.107177","DDS demands","Known Flow","412525.378408","846829.632640","","0.000000","","","","","-3.380000","","","","","","","-3.022456","-3.380000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800001005","Nodes","Logger, 42 Balmoor Terrace,10355","21.000000","33.149933","Val Log Cath","Known Flow","412521.192381","846831.200533","","0.000000","","","","","-11.620000","","","","","","","-10.390811","-11.620000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000312","Nodes","312","21.000000","31.786762","DDS demands","Known Flow","412351.003360","846884.882655","","0.000000","","","","","-15.979999","","","","","","","-14.289601","-15.979999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000046","Nodes","46","21.000000","25.322693","DDS demands","Known Flow","412473.651394","847110.791716","","0.000000","","","","","-6.079999","","","","","","","-5.436844","-6.079999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800001004","Nodes","Logger, 5 Dingwall Drive,10364","21.000000","25.251872","Val Log Cath","Known Flow","412491.292167","847096.558910","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005171","Nodes","5171","21.000000","25.223857","DDS demands","Known Flow","412498.672513","847091.448727","","0.000000","","","","","-11.960000","","","","","","","-10.694846","-11.960000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800001002","Nodes","1002","21.000000","31.212343","DDS demands","Known Flow","412159.277550","846251.780437","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005227","Nodes","5227","21.000000","34.702300","Default Known Flow Node","Known Flow","412414.628378","845683.007328","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000243","Nodes","243","21.000000","34.876070","DDS demands","Known Flow","412407.130582","845808.377570","","0.000000","","","","","-15.949999","","","","","","","-14.262775","-15.949999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005229","Nodes","5229","21.000000","34.573867","Default Known Flow Node","Known Flow","412448.253387","845728.132340","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005225","Nodes","5225","21.000000","34.924013","Default Known Flow Node","Known Flow","412391.878371","845810.257362","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000730","Nodes","730","21.000000","24.238086","DDS demands","Known Flow","412436.373384","844360.265968","","0.000000","","","","","-13.749999","","","","","","","-12.295496","-13.749999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000727","Nodes","727","21.000000","24.419625","DDS demands","Known Flow","412454.810389","844379.886973","","0.000000","","","","","-15.039999","","","","","","","-13.449037","-15.039999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000728","Nodes","728","21.000000","24.266011","DDS demands","Known Flow","412343.242358","844411.619982","","0.000000","","","","","-9.739999","","","","","","","-8.709681","-9.739999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000729","Nodes","729","21.000000","24.086288","DDS demands","Known Flow","412316.400351","844413.397982","","0.000000","","","","","-5.729999","","","","","","","-5.123868","-5.729999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005443","Nodes","5443","21.000000","24.604074","Default Known Flow Node","Known Flow","412531.126409","844453.389993","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005444","Nodes","5444","21.000000","24.576156","Default Known Flow Node","Known Flow","412533.319376","844424.162027","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005446","Nodes","5446","21.000000","24.318505","DDS demands","Known Flow","412566.662419","844469.093997","","0.000000","","","","","-12.170000","","","","","","","-10.882632","-12.170000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000272","Nodes","272","21.000000","24.576156","DDS demands","Known Flow","412533.128410","844422.506985","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005447","Nodes","5447","21.000000","23.899449","DDS demands","Known Flow","412577.656422","844415.649983","","0.000000","","","","","-12.380000","","","","","","","-11.070417","-12.380000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005438","Nodes","5438","21.000000","25.208637","Default Known Flow Node","Known Flow","412456.003389","844527.757013","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005439","Nodes","5439","21.000000","24.821203","Default Known Flow Node","Known Flow","412473.378394","844756.257075","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000804","Nodes","804","21.000000","24.689955","DDS demands","Known Flow","412475.378394","844757.132076","","0.000000","","","","","-1.720000","","","","","","","-1.538054","-1.720000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000709","Nodes","709,","21.000000","26.716856","DDS demands","Known Flow","412275.753340","844536.132015","","0.000000","","","","","-11.520000","","","-6.000000","","","","-15.666698","-17.520000","","","","","","","","D1 PROFILE","","","I2 PROFILE","","","",""
"60600800000710","Nodes","710","21.000000","25.941111","DDS demands","Known Flow","412344.378359","844482.132001","","0.000000","","","","","-9.330000","","","","","","","-8.343053","-9.330000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005432","Nodes","5432","21.000000","26.747107","DDS demands","Known Flow","412267.753338","844517.757010","","0.000000","","","","","-9.170000","","","","","","","-8.199978","-9.170000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000757","Nodes","757","21.000000","26.516245","DDS demands","Known Flow","412405.878375","844556.882021","","0.000000","","","","","-4.119999","","","","","","","-3.684177","-4.119999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000725","Nodes","725","21.000000","26.140332","DDS demands","Known Flow","412418.003379","844544.382018","","0.000000","","","","","-8.319999","","","","","","","-7.439892","-8.319999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000726","Nodes","726","21.000000","25.932618","DDS demands","Known Flow","412448.503387","844575.507026","","0.000000","","","","","-4.829999","","","","","","","-4.319072","-4.829999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000605","Nodes","605","21.000000","29.175007","Default Known Flow Node","Known Flow","412339.503357","844859.757104","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000606","Nodes","606","21.000000","29.185784","DDS demands","Known Flow","412300.503347","844840.632098","","0.000000","","","","","-6.419999","","","","","","","-5.740878","-6.419999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000764","Nodes","764","21.000000","29.434238","DDS demands","Known Flow","412321.128352","844891.382112","","0.000000","","","","","-2.660000","","","","","","","-2.378619","-2.660000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000610","Nodes","610","21.000000","29.086497","DDS demands","Known Flow","412293.003345","844888.757111","","0.000000","","","","","-1.909999","","","","","","","-1.707956","-1.909999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000607","Nodes","607","21.000000","29.178494","DDS demands","Known Flow","412248.503332","844841.507099","","0.000000","","","","","-4.190000","","","","","","","-3.746773","-4.190000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000608","Nodes","608","21.000000","29.103860","DDS demands","Known Flow","412225.128326","844855.882102","","0.000000","","","","","-10.960000","","","","","","","-9.800629","-10.960000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000611","Nodes","611","21.000000","29.119501","DDS demands","Known Flow","412181.753314","844833.132096","","0.000000","","","","","-2.409999","","","","","","","-2.155065","-2.409999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005430","Nodes","5430","21.000000","28.913466","Default Known Flow Node","Known Flow","412206.628321","844886.882111","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005435","Nodes","5435","21.000000","29.334611","Default Known Flow Node","Known Flow","412327.753354","844895.632113","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000264","Nodes","264","21.000000","23.490238","DDS demands","Known Flow","412457.628389","844901.382115","","0.000000","","","","","-13.460000","","","","","","","-12.036173","-13.460000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000263","Nodes","263","21.000000","23.675285","DDS demands","Known Flow","412439.003384","844861.507104","","0.000000","","","","","-5.239999","","","","","","","-4.685701","-5.239999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000262","Nodes","262","21.000000","23.483022","DDS demands","Known Flow","412431.378382","844915.382119","","0.000000","","","","","-3.569999","","","","","","","-3.192357","-3.569999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000603","Nodes","603","21.000000","30.082202","DDS demands","Known Flow","412127.753300","844862.257104","","0.000000","","","","","-7.989999","","","","","","","-7.144800","-7.989999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000604","Nodes","604","21.000000","30.024972","DDS demands","Known Flow","412118.253297","844835.757097","","0.000000","","","","","-5.650000","","","","","","","-5.052331","-5.650000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000602","Nodes","602","21.000000","30.032645","DDS demands","Known Flow","412205.378321","844962.882132","","0.000000","","","","-2.750000","-6.280000","","","","","","","-8.074788","-9.030000","","","","","","","C4 PROFILE","D1 PROFILE","","","","","","",""
"60600800000609","Nodes","609","21.000000","28.798245","DDS demands","Known Flow","412221.378325","844917.382119","","0.000000","","","","","-4.889999","","","","","","","-4.372725","-4.889999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005427","Nodes","5427","21.000000","28.913466","Default Known Flow Node","Known Flow","412191.753317","844884.507110","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000765","Nodes","765","21.000000","29.160755","DDS demands","Known Flow","412393.753372","844844.132099","","0.000000","","","","","-4.999999","","","","","","","-4.471089","-4.999999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005434","Nodes","5434","21.000000","29.421455","Default Known Flow Node","Known Flow","412322.753353","844904.882116","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000270","Nodes","270","21.000000","24.720403","DDS demands","Known Flow","412489.628398","844571.132025","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005441","Nodes","5441","21.000000","24.409861","DDS demands","Known Flow","412504.741096","844770.442636","","0.000000","","","","","-3.329999","","","","","","","-2.977745","-3.329999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005445","Nodes","5445","21.000000","24.181867","DDS demands","Known Flow","412534.501410","844734.166069","","0.000000","","","","","-5.749999","","","","","","","-5.141752","-5.749999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005442","Nodes","5442","21.000000","24.353130","DDS demands","Known Flow","412513.503405","844774.507080","","0.000000","","","","","-8.180000","","","","","","","-7.314702","-8.180000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005440","Nodes","5440","21.000000","24.138739","DDS demands","Known Flow","412480.253396","844819.132092","","0.000000","","","","","-5.460000","","","","","","","-4.882429","-5.460000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000357","Nodes","357","21.000000","28.655184","DDS demands","Known Flow","411493.878127","845497.757277","","0.000000","","","","","-16.360000","","","","","","","-14.629405","-16.360000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000358","Nodes","358","21.000000","28.633147","DDS demands","Known Flow","411500.378129","845431.632259","","0.000000","","","","","-3.039999","","","","","","","-2.718422","-3.039999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000426","Nodes","426","21.000000","27.593213","DDS demands","Known Flow","411759.628199","845297.132223","","0.000000","","","","","-8.960000","","","","","","","-8.012192","-8.960000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005392","Nodes","5392","21.000000","27.715057","Default Known Flow Node","Known Flow","411798.628210","845304.257224","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000437","Nodes","437","21.000000","25.572289","DDS demands","Known Flow","411604.128157","845277.382217","","0.000000","","","","","-2.209999","","","","","","","-1.976221","-2.209999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005353","Nodes","5353","21.000000","25.572289","Default Known Flow Node","Known Flow","411577.628150","845298.507223","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000442","Nodes","442","21.000000","25.594240","DDS demands","Known Flow","411598.003155","845392.632249","","0.000000","","","","","-11.560000","","","","","","","-10.337159","-11.560000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005342","Nodes","5342","21.000000","25.593289","Default Known Flow Node","Known Flow","411520.253134","845364.382241","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000434","Nodes","434","21.000000","27.318341","DDS demands","Known Flow","411707.628185","845440.382262","","0.000000","","","","","-8.100000","","","","","","","-7.243165","-8.100000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005381","Nodes","5381","21.000000","27.318341","Default Known Flow Node","Known Flow","411720.628189","845466.382269","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005389","Nodes","5389","21.000000","27.209874","Default Known Flow Node","Known Flow","411785.628207","845407.507253","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800005382","Nodes","5382","21.000000","27.253459","Default Known Flow Node","Known Flow","411737.003193","845376.007244","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000379","Nodes","379","21.000000","27.576000","DDS demands","Known Flow","411911.378241","845029.007150","","0.000000","","","","","-9.310000","","","","","","","-8.325168","-9.310000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000380","Nodes","380","21.000000","27.682632","DDS demands","Known Flow","411903.003238","845108.632171","","0.000000","","","","","-4.699999","","","","","","","-4.202823","-4.699999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000382","Nodes","382","21.000000","27.575822","DDS demands","Known Flow","411954.628252","845113.132172","","0.000000","","","","","-2.549999","","","","","","","-2.280255","-2.549999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000381","Nodes","381","21.000000","27.720736","DDS demands","Known Flow","411880.378232","845103.257170","","0.000000","","","","","-1.510000","","","","","","","-1.350269","-1.510000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000385","Nodes","385","21.000000","27.562266","DDS demands","Known Flow","411937.753248","845091.757167","","0.000000","","","","","-2.200000","","","","","","","-1.967279","-2.200000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000300","Nodes","300","21.000000","27.788242","Default Known Flow Node","Known Flow","411869.878229","845145.132181","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000369","Nodes","369","21.000000","27.724079","DDS demands","Known Flow","411899.128237","845148.882182","","0.000000","","","","","-12.040000","","","","","","","-10.766383","-12.040000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000425","Nodes","425","21.000000","27.869541","DDS demands","Known Flow","411835.503220","845311.507226","","0.000000","","","","","-0.560000","","","","","","","-0.500762","-0.560000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000370","Nodes","370","21.000000","27.680086","DDS demands","Known Flow","411950.253251","845155.257184","","0.000000","","","","","-2.230000","","","","","","","-1.994105","-2.230000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000297","Nodes","297","21.000000","27.752879","DDS demands","Known Flow","411868.378229","845272.007216","","0.000000","","","","","-8.850000","","","","","","","-7.913828","-8.850000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000368","Nodes","368","21.000000","27.784092","DDS demands","Known Flow","411965.628255","845302.882224","","0.000000","","","","","-5.290000","","","","","","","-4.730413","-5.290000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005405","Nodes","5405","21.000000","27.784092","Default Known Flow Node","Known Flow","411967.378256","845303.132224","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000296","Nodes","296","21.000000","27.816488","DDS demands","Known Flow","411946.628250","845393.132249","","0.000000","","","","","-5.840000","","","","","","","-5.222232","-5.840000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000292","Nodes","292","21.000000","27.785339","DDS demands","Known Flow","411937.378248","845298.507223","","0.000000","","","","","-9.529999","","","","","","","-8.521896","-9.529999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000294","Nodes","294","21.000000","27.870276","DDS demands","Known Flow","411953.628252","845165.382187","","0.000000","","","","","-2.939999","","","","","","","-2.629000","-2.939999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000367","Nodes","367","21.000000","27.788205","DDS demands","Known Flow","411916.878242","845333.632232","","0.000000","","","","","-2.669999","","","","","","","-2.387561","-2.669999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005401","Nodes","5401","21.000000","27.788205","Default Known Flow Node","Known Flow","411914.503242","845350.882237","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000295","Nodes","295","21.000000","27.803750","DDS demands","Known Flow","411942.628249","845421.257256","","0.000000","","","","","-2.329999","","","","","","","-2.083527","-2.329999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000299","Nodes","299","21.000000","27.911676","DDS demands","Known Flow","411830.378219","845335.507233","","0.000000","","","","","-4.249999","","","","","","","-3.800425","-4.249999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005398","Nodes","5398","21.000000","27.890588","Default Known Flow Node","Known Flow","411884.378233","845266.882214","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60600800000301","Nodes","301","21.000000","28.286660","DDS demands","Known Flow","411817.878215","845403.757252","","0.000000","","","","","-9.090000","","","","","","","-8.128440","-9.090000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000298","Nodes","298","21.000000","27.832079","DDS demands","Known Flow","411921.003243","845305.257225","","0.000000","","","","","-5.339999","","","","","","","-4.775123","-5.339999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000666","Nodes","666","21.000000","27.518649","DDS demands","Known Flow","411770.128202","845199.757196","","0.000000","","","","","-10.560000","","","","","","","-9.442941","-10.560000","","","","","","","","D1 PROFILE","","","","","","",""
"60600800000667","Nodes","667","21.000000","27.274506","DDS demands","Known Flow","411675.003176","845177.132190","","0.000000","","","","","-6.229999","","","","","","","-5.570977","-6.229999","","","","","","","","D1 PROFILE","","","","","","",""
"60600800005387","Nodes","5387","21.000000","27.518649","Default Known Flow Node","Known Flow","411772.753203","845200.757196","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
