"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)"
"60204800000258","Nodes","","21.000000","30.373188","Default Known Flow Node","Known Flow","328441.882528","706466.725446","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204800000259","Nodes","","21.000000","30.373188","Default Known Flow Node","Known Flow","328439.854527","706498.438454","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204800000255","Nodes","","21.000000","33.119469","Default Known Flow Node","Known Flow","328461.605533","706501.892455","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204800000269","Nodes","","21.000000","32.505286","Default Known Flow Node","Known Flow","328455.135531","706463.373445","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204800000271","Nodes","","21.000000","25.519211","Default Known Flow Node","Known Flow","328202.615463","706740.166520","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204800000274","Nodes","","21.000000","34.758207","Default Known Flow Node","Known Flow","328476.524537","706503.741456","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204800000276","Nodes","","21.000000","35.553734","Default Known Flow Node","Known Flow","328481.937516","706504.420705","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204800000287","Nodes","","21.000000","33.458621","Default Known Flow Node","Known Flow","328395.293515","706901.515564","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204800000268","Nodes","","21.000000","33.144492","Default Known Flow Node","Known Flow","328370.439508","706793.258534","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204800000289","Nodes","","21.000000","32.792201","Default Known Flow Node","Known Flow","328481.441538","706794.821535","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204800000291","Nodes","Logger 9141, Jubilee Cottage","21.000000","38.535468","Val Log Post","Known Flow","328491.612641","706787.027500","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204800000290","Nodes","","21.000000","37.048896","Default Known Flow Node","Known Flow","328492.908542","706869.466555","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204800000248","Nodes","","21.000000","25.442757","Default Known Flow Node","Known Flow","328271.030481","706522.320461","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204801009450","Nodes","-46","21.000000","25.375283","Default Known Flow Node","Known Flow","328245.855474","706707.969511","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204810000247","Nodes","","21.000000","25.353436","Default Known Flow Node","Known Flow","328263.851479","706603.704483","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204810000113","Nodes","113","21.000000","35.003936","Default Known Flow Node","Known Flow","328852.164142","706684.112812","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204801000046","Nodes","46","21.000000","35.549962","Default Known Flow Node","Known Flow","328532.730552","706459.719444","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204810000050","Nodes","50","21.000000","38.549403","Default Known Flow Node","Known Flow","328465.605534","706765.719527","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204800000033","Nodes","","21.000000","36.472315","DDS demands","Known Flow","328462.766670","706643.256585","","0.000000","","","","","-4.230000","","-3.782541","-4.230000","","","","","","","D1 PROFILE",""
"60204800000036","Nodes","","21.000000","35.132053","DDS demands","Known Flow","328396.871052","706650.053044","","0.000000","","","","","-1.200000","","-1.073061","-1.200000","","","","","","","D1 PROFILE",""
"60204800000019","Nodes","","21.000000","37.346122","Default Known Flow Node","Known Flow","328463.896885","706703.163648","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204800000021","Nodes","","21.000000","36.479133","Default Known Flow Node","Known Flow","328441.921908","706688.250637","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204800000008","Nodes","","21.000000","27.419515","DDS demands","Known Flow","328247.448430","706804.102384","","0.000000","","","","","-7.489999","","-6.697691","-7.489999","","","","","","","D1 PROFILE",""
"60204800000014","Nodes","","21.000000","24.057550","Default Known Flow Node","Known Flow","328128.982102","706852.980310","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60204800000010","Nodes","","21.000000","25.123535","DDS demands","Known Flow","328177.061219","706825.318451","","0.000000","","","","","-7.710000","","-6.894420","-7.710000","","","","","","","D1 PROFILE",""
