"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"60603100000159","Nodes","159","21.000000","25.710910","DDS demands","Known Flow","394115.897398","831346.517426","","0.000000","","","","","-7.629999","","","","","-6.822882","-7.629999","","","","","","","D1 PROFILE","","","",""
"60603100000158","Nodes","158","21.000000","25.712681","DDS demands","Known Flow","394118.333399","831293.298412","","0.000000","","","","","-24.399999","","","","","-21.818916","-24.399999","","","","","","","D1 PROFILE","","","",""
"60603100000173","Nodes","173, Logger 9542, 81 Esselmount Circle","21.000000","24.178238","Val Log Post","Known Flow","394011.775280","830975.743640","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000174","Nodes","174","21.000000","26.215946","DDS demands","Known Flow","394067.105385","831038.222343","","0.000000","","","","","-5.110000","","","","","-4.569453","-5.110000","","","","","","","D1 PROFILE","","","",""
"60603100000187","Nodes","187","21.000000","22.317021","Default Known Flow Node","Known Flow","394337.238459","831058.476348","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009319","Nodes","-1462602","21.000000","26.806421","Default Known Flow Node","Known Flow","394202.107422","831029.015340","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009366","Nodes","-543","21.000000","26.806421","Default Known Flow Node","Known Flow","394220.740427","831029.471340","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000278","Nodes","278","21.000000","25.756403","DDS demands","Known Flow","394135.380404","831294.052412","","0.000000","","","","","-0.560000","","","","","-0.500762","-0.560000","","","","","","","D1 PROFILE","","","",""
"60603100000094","Nodes","94","21.000000","37.257811","DDS demands","Known Flow","394184.756417","831185.225383","","0.000000","","","","","-14.049999","","","","","-12.563761","-14.049999","","","","","","","D1 PROFILE","","","",""
"60603100000091","Nodes","91","21.000000","26.741695","DDS demands","Known Flow","394063.251384","831102.356360","","0.000000","","","","","-20.170000","","","","","-18.036374","-20.170000","","","","","","","D1 PROFILE","","","",""
"60603100000273","Nodes","273","21.000000","23.027816","DDS demands","Known Flow","394699.614557","830243.826126","","0.000000","","","","","-11.979999","","","","","-10.712730","-11.979999","","","","","","","D1 PROFILE","","","",""
"60603100000175","Nodes","","21.000000","24.893176","DDS demands","Known Flow","394134.488403","831036.833342","","0.000000","","","","","-0.980000","","-9.720000","","","-9.568132","-10.700000","","","","","","","D1 PROFILE","","PL-AF PROFILE","",""
"60603100000155","Nodes","155","21.000000","26.980559","DDS demands","Known Flow","394219.514427","831104.332361","","0.000000","","","","","-12.579999","","","","","-11.249261","-12.579999","","","","","","","D1 PROFILE","","","",""
"60603100000092","Nodes","92","21.000000","30.108719","DDS demands","Known Flow","394242.351433","831174.842380","","0.000000","","","","","-16.940001","","","","","-15.148052","-16.940001","","","","","","","D1 PROFILE","","","",""
"60603100000093","Nodes","93","21.000000","29.507206","DDS demands","Known Flow","394373.613468","831163.466377","","0.000000","","","","","-9.600000","","","","","-8.584492","-9.600000","","","","","","","D1 PROFILE","","","",""
"60603100000086","Nodes","86","21.000000","39.969137","DDS demands","Known Flow","394311.234452","831231.465395","","0.000000","","","","","-9.100000","","","","","-8.137383","-9.100000","","","","","","","D1 PROFILE","","","",""
"60603100000274","Nodes","274","21.000000","26.571032","DDS demands","Known Flow","394860.356508","829910.955973","","0.000000","","","","","-20.030001","","","","","-17.911185","-20.030001","","","","","","","D1 PROFILE","","","",""
"60603100000117","Nodes","117","21.000000","40.668307","Default Known Flow Node","Known Flow","394308.878451","831283.067409","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000118","Nodes","118","21.000000","40.569081","DDS demands","Known Flow","394308.383451","831301.281414","","0.000000","","","","","-17.399999","","","","","-15.559390","-17.399999","","","","","","","D1 PROFILE","","","",""
"60603100000119","Nodes","119","21.000000","40.455364","DDS demands","Known Flow","394305.633450","831360.566430","","0.000000","","","","","-13.080000","","","","","-11.696370","-13.080000","","","","","","","D1 PROFILE","","","",""
"60603100009315","Nodes","-1462541","21.000000","40.455364","Default Known Flow Node","Known Flow","394272.286441","831358.583430","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000120","Nodes","120","21.000000","40.191466","DDS demands","Known Flow","394385.836472","831397.308440","","0.000000","","","","","-14.250000","","","","","-12.742605","-14.250000","","","","","","","D1 PROFILE","","","",""
"60603100000122","Nodes","122","21.000000","36.349714","DDS demands","Known Flow","394564.558520","831689.699520","","0.000000","","","","","-5.599999","","","","","-5.007620","-5.599999","","","","","","","D1 PROFILE","","","",""
"60603100000121","Nodes","121","21.000000","40.143051","DDS demands","Known Flow","394325.871190","831437.477637","","0.000000","","","","","-17.790001","","","","","-15.908137","-17.790001","","","","","","","D1 PROFILE","","","",""
"60603100000157","Nodes","157","21.000000","39.626167","DDS demands","Known Flow","394355.622464","831301.931414","","0.000000","","","","","-9.379999","","","","","-8.387763","-9.379999","","","","","","","D1 PROFILE","","","",""
"60603100009310","Nodes","-1462502","21.000000","26.893479","Default Known Flow Node","Known Flow","394228.374429","831029.579340","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000123","Nodes","123","21.000000","37.883164","DDS demands","Known Flow","394514.626507","831402.319442","","0.000000","","","","","-2.869999","","","","","-2.566405","-2.869999","","","","","","","D1 PROFILE","","","",""
"60603100000134","Nodes","134","21.000000","37.819815","DDS demands","Known Flow","394520.663509","831411.161444","","0.000000","","","","","-12.029999","","","","","-10.757440","-12.029999","","","","","","","D1 PROFILE","","","",""
"60603100000124","Nodes","124","21.000000","37.460817","DDS demands","Known Flow","394536.586513","831358.760430","","0.000000","","","","","-5.800000","","","","","-5.186464","-5.800000","","","","","","","D1 PROFILE","","","",""
"60603100000125","Nodes","125","21.000000","36.109208","DDS demands","Known Flow","394573.340523","831344.434426","","0.000000","","","","","-14.819999","","","","","-13.252309","-14.819999","","","","","","","D1 PROFILE","","","",""
"60603100000135","Nodes","135","21.000000","37.820817","DDS demands","Known Flow","394506.915505","831463.476458","","0.000000","","","","","-8.510000","","","","","-7.609794","-8.510000","","","","","","","D1 PROFILE","","","",""
"60603100009328","Nodes","-1462661","21.000000","37.906654","Default Known Flow Node","Known Flow","394500.873503","831486.140464","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009374","Nodes","-725","21.000000","37.612835","Default Known Flow Node","Known Flow","394558.043519","831420.106446","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009373","Nodes","-719","21.000000","35.928916","Default Known Flow Node","Known Flow","394623.123536","831384.605437","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000154","Nodes","154","21.000000","33.064080","DDS demands","Known Flow","394604.576531","831285.522410","","0.000000","","","","","-7.040000","","-138.229999","","","-129.903037","-145.269996","","","","","","","D1 PROFILE","","PL-AF PROFILE","",""
"60603100000150","Nodes","150","21.000000","35.689507","DDS demands","Known Flow","394673.624550","831370.502433","","0.000000","","","","","-11.209999","","","","","-10.024182","-11.209999","","","","","","","D1 PROFILE","","","",""
"60603100000151","Nodes","151","21.000000","35.595134","DDS demands","Known Flow","394704.874559","831431.381450","","0.000000","","","","","-4.079999","","","","","-3.648408","-4.079999","","","","","","","D1 PROFILE","","","",""
"60603100009316","Nodes","-1462564","21.000000","35.588177","Default Known Flow Node","Known Flow","394714.863561","831331.117422","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000128","Nodes","128","21.000000","35.268290","DDS demands","Known Flow","394798.850584","831358.081430","","0.000000","","","","","-16.209998","","","","","-14.495270","-16.209998","","","","","","","D1 PROFILE","","","",""
"60603100009325","Nodes","-1462633","21.000000","35.311272","Default Known Flow Node","Known Flow","394773.027577","831349.497427","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000129","Nodes","129","21.000000","35.765300","DDS demands","Known Flow","394732.346566","831473.110461","","0.000000","","","","","-7.610000","","","","","-6.804998","-7.610000","","","","","","","D1 PROFILE","","","",""
"60603100000272","Nodes","272","21.000000","57.141941","DDS demands","Known Flow","395710.574828","831185.707882","","0.000000","","","","","-6.979999","","","","","-6.241640","-6.979999","","","","","","","D1 PROFILE","","","",""
"60603100000130","Nodes","130","21.000000","35.796887","DDS demands","Known Flow","394774.613578","831485.751464","","0.000000","","","","","-5.830000","","","","","-5.213290","-5.830000","","","","","","","D1 PROFILE","","","",""
"60603100009317","Nodes","-1462568","21.000000","35.668014","Default Known Flow Node","Known Flow","394793.133583","831491.104466","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009375","Nodes","-727","21.000000","37.099090","Default Known Flow Node","Known Flow","394625.486537","831447.590454","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009372","Nodes","-715","21.000000","35.717263","Default Known Flow Node","Known Flow","394651.245454","831369.742273","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000133","Nodes","133","21.000000","37.095918","DDS demands","Known Flow","394614.134534","831484.828464","","0.000000","","","","","-18.830000","","","","","-16.838123","-18.830000","","","","","","","D1 PROFILE","","","",""
"60603100009321","Nodes","-1462623","21.000000","35.631295","Default Known Flow Node","Known Flow","394655.269545","831323.372420","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009327","Nodes","-1462658","21.000000","35.220536","Default Known Flow Node","Known Flow","394839.581595","831368.855433","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009318","Nodes","-1462579","21.000000","54.649287","Default Known Flow Node","Known Flow","395306.111722","831437.452451","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000239","Nodes","239","21.000000","54.649287","DDS demands","Known Flow","395307.118723","831435.333451","","0.000000","","","","","-7.829999","","","","","-7.001726","-7.829999","","","","","","","D1 PROFILE","","","",""
"60603100000226","Nodes","","21.000000","58.790637","DDS demands","Known Flow","395480.059770","831353.346428","","0.000000","","","","","-7.909999","","","","","-7.073263","-7.909999","","","","","","","D1 PROFILE","","","",""
"60603100009350","Nodes","-1917","21.000000","55.931571","Default Known Flow Node","Known Flow","395410.692237","831335.511885","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000224","Nodes","","21.000000","55.062811","DDS demands","Known Flow","395363.591738","831439.306452","","0.000000","","","","","-12.760000","","","","","-11.410220","-12.760000","","","","","","","D1 PROFILE","","","",""
"60603100000197","Nodes","197","21.000000","55.939675","DDS demands","Known Flow","395408.724594","831333.872777","","0.000000","","","","","-22.899999","","","","","-20.477590","-22.899999","","","","","","","D1 PROFILE","","","",""
"60603100000188","Nodes","188","21.000000","58.904078","DDS demands","Known Flow","395495.044857","831286.476289","","0.000000","","","","","-4.480000","","","","","-4.006096","-4.480000","","","","","","","D1 PROFILE","","","",""
"60603100000189","Nodes","189","21.000000","57.699745","DDS demands","Known Flow","395569.306644","831359.703600","","0.000000","","","","","-10.509999","","","","","-9.398229","-10.509999","","","","","","","D1 PROFILE","","","",""
"60603100000228","Nodes","228, Knockothie DG, Constant, Site ID 1247","21.000000","69.999999","Default Known Pressure Node","Known Pressure","395612.937806","831298.593413","","999998.967025","","","","","","","","","","978.354897","1094.089997","","","","","","","","","","",""
"60603100000229","Nodes","","21.000000","68.629366","DDS demands","Known Flow","395622.950808","831292.495412","","0.000000","","","","","-9.529999","","","","","-8.521896","-9.529999","","","","","","","D1 PROFILE","","","",""
"60603100000235","Nodes","","21.000000","66.563054","DDS demands","Known Flow","395657.033818","831144.130371","","0.000000","","","","","-7.210000","","","","","-6.447311","-7.210000","","","","","","","D1 PROFILE","","","",""
"60603100000231","Nodes","","21.000000","67.068398","DDS demands","Known Flow","395625.161809","831260.782403","","0.000000","","","","","-15.630000","","","","","-13.976626","-15.630000","","","","","","","D1 PROFILE","","","",""
"60603100000190","Nodes","","21.000000","57.382575","DDS demands","Known Flow","395627.893810","831322.548420","","0.000000","","","","","-8.930000","","","","","-7.985366","-8.930000","","","","","","","D1 PROFILE","","","",""
"60603100000260","Nodes","","21.000000","54.767364","DDS demands","Known Flow","395541.165786","831418.855446","","0.000000","","","","","-23.709998","","","","","-21.201905","-23.709998","","","","","","","D1 PROFILE","","","",""
"60603100000193","Nodes","","21.000000","54.489025","DDS demands","Known Flow","395527.776783","831450.889455","","0.000000","","","","","-18.389999","","","","","-16.444666","-18.389999","","","","","","","D1 PROFILE","","","",""
"60603100000194","Nodes","","21.000000","54.200268","DDS demands","Known Flow","395476.538769","831449.648455","","0.000000","","","","","-5.909999","","","","","-5.284827","-5.909999","","","","","","","D1 PROFILE","","","",""
"60603100000232","Nodes","232","21.000000","60.793966","DDS demands","Known Flow","395661.038322","831266.185172","","0.000000","","","","","-19.999998","","","","","-17.884357","-19.999998","","","","","","","D1 PROFILE","","","",""
"60603100000233","Nodes","","21.000000","54.708559","DDS demands","Known Flow","395775.165850","831159.818376","","0.000000","","","","","-18.290000","","","","","-16.355246","-18.290000","","","","","","","D1 PROFILE","","","",""
"60603100000234","Nodes","234","21.000000","54.108168","DDS demands","Known Flow","395712.134767","831305.087603","","0.000000","","","","","-11.979999","","","","","-10.712730","-11.979999","","","","","","","D1 PROFILE","","","",""
"60603100009352","Nodes","-1923","21.000000","54.808990","Default Known Flow Node","Known Flow","395581.360183","831442.963318","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009351","Nodes","-1921","21.000000","54.808990","Default Known Flow Node","Known Flow","395609.943805","831413.963445","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009353","Nodes","-1925","21.000000","54.808990","Default Known Flow Node","Known Flow","395611.341291","831466.375055","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000136","Nodes","136","21.000000","37.241636","DDS demands","Known Flow","394554.077518","831506.570470","","0.000000","","","","","-10.800000","","","","","-9.657553","-10.800000","","","","","","","D1 PROFILE","","","",""
"60603100000131","Nodes","131","21.000000","36.329281","DDS demands","Known Flow","394720.489563","831522.507474","","0.000000","","","","","-14.649999","","","","","-13.100292","-14.649999","","","","","","","D1 PROFILE","","","",""
"60603100009320","Nodes","-1462619","21.000000","35.796887","Default Known Flow Node","Known Flow","394765.444575","831515.211472","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009312","Nodes","-1462509","21.000000","36.092687","Default Known Flow Node","Known Flow","394577.412524","831577.830489","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009376","Nodes","-736","21.000000","36.092687","Default Known Flow Node","Known Flow","394603.207531","831585.760492","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009314","Nodes","-1462528","21.000000","36.131071","Default Known Flow Node","Known Flow","394645.387542","831612.547499","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000146","Nodes","146","21.000000","36.131071","DDS demands","Known Flow","394647.653543","831611.155498","","0.000000","","","","","-3.499999","","","","","-3.129762","-3.499999","","","","","","","D1 PROFILE","","","",""
"60603100000152","Nodes","152","21.000000","25.613802","DDS demands","Known Flow","394574.766293","829890.671234","","0.000000","","","","","-11.779999","","","","","-10.533886","-11.779999","","","","","","","D1 PROFILE","","","",""
"60603100000153","Nodes","153","21.000000","40.113109","DDS demands","Known Flow","394219.595300","831382.467699","","0.000000","","","","","-20.640000","","","","","-18.456658","-20.640000","","","","","","","D1 PROFILE","","","",""
"60603100000145","Nodes","145","21.000000","36.216320","DDS demands","Known Flow","394672.103550","831654.612510","","0.000000","","","","","-12.119999","","","","","-10.837920","-12.119999","","","","","","","D1 PROFILE","","","",""
"60603100000140","Nodes","140","21.000000","37.085311","DDS demands","Known Flow","394503.460504","831595.229494","","0.000000","","","","","-4.829999","","","","","-4.319072","-4.829999","","","","","","","D1 PROFILE","","","",""
"60603100000138","Nodes","138","21.000000","37.099304","DDS demands","Known Flow","394503.222504","831584.142491","","0.000000","","","","","-4.709999","","","","","-4.211766","-4.709999","","","","","","","D1 PROFILE","","","",""
"60603100000139","Nodes","139","21.000000","37.080075","DDS demands","Known Flow","394464.802493","831594.297494","","0.000000","","","","","-4.619999","","","","","-4.131286","-4.619999","","","","","","","D1 PROFILE","","","",""
"60603100000141","Nodes","141","21.000000","36.325426","DDS demands","Known Flow","394587.262527","831643.520507","","0.000000","","","","","-10.419999","","","","","-9.317750","-10.419999","","","","","","","D1 PROFILE","","","",""
"60603100000143","Nodes","143","21.000000","36.217208","DDS demands","Known Flow","394640.168541","831660.647512","","0.000000","","","","","-2.509999","","","","","-2.244486","-2.509999","","","","","","","D1 PROFILE","","","",""
"60603100000144","Nodes","144","21.000000","36.218153","DDS demands","Known Flow","394621.254536","831684.219518","","0.000000","","","","","-3.039999","","","","","-2.718422","-3.039999","","","","","","","D1 PROFILE","","","",""
"60603100009330","Nodes","-1462672","21.000000","36.131071","Default Known Flow Node","Known Flow","394663.301547","831602.402496","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000142","Nodes","142","21.000000","36.075139","DDS demands","Known Flow","394607.454532","831570.761487","","0.000000","","","","","-8.420000","","","","","-7.529314","-8.420000","","","","","","","D1 PROFILE","","","",""
"60603100000223","Nodes","223","21.000000","38.200121","DDS demands","Known Flow","395717.107834","829679.815973","","0.000000","","","","","-14.749999","","","","","-13.189713","-14.749999","","","","","","","D1 PROFILE","","","",""
"60603100000253","Nodes","253, Kirkton Of Logie Buchan RRI,","21.000000","49.999998","Default Known Pressure Node","Known Pressure","398846.561686","829588.369948","","0.000000","","","","","","","","","","6.644039","7.430000","","","","","","","","","","",""
"60603100009306","Nodes","","21.000000","26.742648","Default Known Flow Node","Known Flow","394076.718388","831105.420361","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000044","Nodes","44, Logger 9487, 130 Ness Circle","21.000000","37.121775","Val Log Post","Known Flow","394506.825844","831569.253151","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000002","Nodes","2, Meikmill DG, Clocked, Site ID 1248","21.000000","29.000000","Default Known Pressure Node","Known Pressure","395091.849664","830099.580087","","1690.700002","","","","","","","","","","690.264721","771.919997","","","","","","","","","","",""
"60603100000003","Nodes","3, Craighall Crescent RRI,","21.000000","49.999998","Default Known Pressure Node","Known Pressure","395841.395868","830086.760084","","999998.967025","","","","","","","","","","23.893502","26.720001","","","","","","","","","","",""
"60603100000289","Nodes","289","21.000000","46.884777","DDS demands","Known Flow","395948.480897","830170.783107","","0.000000","","","","","-14.880000","","","","","-13.305963","-14.880000","","","","","","","D1 PROFILE","","","",""
"60603100009360","Nodes","-4904553","21.000000","62.205962","Default Known Flow Node","Known Flow","395522.715781","831225.613394","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009347","Nodes","-174","21.000000","22.688360","Default Known Flow Node","Known Flow","394323.284455","830438.521179","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009333","Nodes","-157","21.000000","22.688360","Default Known Flow Node","Known Flow","394368.481782","830396.673764","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000284","Nodes","284","21.000000","22.684990","DDS demands","Known Flow","394367.619467","830398.735169","","0.000000","-32.060002","","","","-1.620000","","","","","-30.117261","-33.680002","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"60603100009369","Nodes","-610","21.000000","27.297657","Default Known Flow Node","Known Flow","394235.092110","831110.080542","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009371","Nodes","-704","21.000000","40.724189","Default Known Flow Node","Known Flow","394309.017927","831280.328044","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009367","Nodes","9367","21.000000","26.795249","DDS demands","Known Flow","394279.790443","831090.677357","","0.000000","","","","","-14.900000","","","","","-13.323847","-14.900000","","","","","","","D1 PROFILE","","","",""
"60603100009326","Nodes","-1462652","21.000000","26.795249","Default Known Flow Node","Known Flow","394302.275449","831091.398357","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009313","Nodes","-1462515","21.000000","26.882414","Default Known Flow Node","Known Flow","394270.832441","831127.686367","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009370","Nodes","-703","21.000000","40.934526","Default Known Flow Node","Known Flow","394322.252455","831280.112408","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000001","Nodes","1, Auchterellon DG, Constant, Site ID 1246","21.000000","41.000000","Default Known Pressure Node","Known Pressure","394324.134455","831283.821409","","999998.967025","","","","","","","","","","761.346092","851.410003","","","","","","","","","","",""
"60603100009356","Nodes","-327068","21.000000","40.934526","Default Known Flow Node","Known Flow","394322.381455","831276.985408","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001000","Nodes","1000, P00017594, Woodland Rise, -459.33 SCMHS","49.000000","64.222055","CSEP DDS Matched","Known Flow","395728.498837","831415.878445","","0.000000","","","","","","-568.020025","","","","-507.933670","-568.020025","","","","","","","","DC PROFILE","","",""
"60603100000287","Nodes","287","21.000000","47.061469","DDS demands","Known Flow","395762.873847","831364.253431","","0.000000","","","","","-15.619999","","","","","-13.967683","-15.619999","","","","","","","D1 PROFILE","","","",""
"60603100000288","Nodes","P13131198, WOODLANDS EDGE CSEP, 138.46 SCMH","24.000000","26.027231","CSEP Unmatched","Known Flow","395855.248872","831137.378370","","0.000000","","","","","-18.319999","","","-138.460010","","-140.195492","-156.780019","","","","","","","D1 PROFILE","","","PL-DC PROFILE",""
"60603100009166","Nodes","9166","21.000000","47.219064","DDS demands","Known Flow","396364.471010","830895.906304","","0.000000","","","","","-8.680000","","","","","-7.761811","-8.680000","","","","","","","D1 PROFILE","","","",""
"60603100009171","Nodes","9171","21.000000","45.076280","DDS demands","Known Flow","396403.768021","830931.359313","","0.000000","","","","","-2.259999","","","","","-2.020932","-2.259999","","","","","","","D1 PROFILE","","","",""
"60603100001081","Nodes","1081","21.000000","25.123975","DDS demands","Known Flow","395128.889732","829747.450576","","0.000000","","","","","-8.279999","","","","","-7.404124","-8.279999","","","","","","","D1 PROFILE","","","",""
"60603100001011","Nodes","1011","21.000000","24.130791","DDS demands","Known Flow","394535.607010","830047.414613","","0.000000","","","","","-8.079999","","","","","-7.225280","-8.079999","","","","","","","D1 PROFILE","","","",""
"60603100009012","Nodes","9012","21.000000","26.372680","DDS demands","Known Flow","394003.056191","831287.236132","","0.000000","","","","","-9.939999","","","","","-8.888526","-9.939999","","","","","","","D1 PROFILE","","","",""
"60603100009013","Nodes","9013","21.000000","71.964624","DDS demands","Known Flow","396437.693030","830646.519236","","0.000000","","","","","-5.090000","","","","","-4.551569","-5.090000","","","","","","","D1 PROFILE","","","",""
"60603100001010","Nodes","1010","21.000000","71.952443","Default Known Flow Node","Known Flow","396437.692258","830650.279921","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009031","Nodes","9031","21.000000","65.229576","DDS demands","Known Flow","396458.563034","830707.160595","","0.000000","","","","","-11.130000","","","","","-9.952645","-11.130000","","","","","","","D1 PROFILE","","","",""
"60603100009180","Nodes","9180","21.000000","44.386365","DDS demands","Known Flow","396521.985053","830934.023314","","0.000000","","","","","-7.519999","","","","","-6.724518","-7.519999","","","","","","","D1 PROFILE","","","",""
"60603100009036","Nodes","9036","21.000000","44.367325","Default Known Flow Node","Known Flow","396521.214538","830981.205633","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009181","Nodes","9181","21.000000","44.155258","DDS demands","Known Flow","396551.035061","830978.896326","","0.000000","","","","","-4.360000","","","","","-3.898790","-4.360000","","","","","","","D1 PROFILE","","","",""
"60603100000262","Nodes","262","21.000000","40.842077","DDS demands","Known Flow","396219.887320","830901.990238","","0.000000","","","","","-12.000000","","","","","-10.730614","-12.000000","","","","","","","D1 PROFILE","","","",""
"60603100000264","Nodes","264","21.000000","40.624022","DDS demands","Known Flow","396177.943143","830913.863045","","0.000000","","","","","-1.640000","","","","","-1.466517","-1.640000","","","","","","","D1 PROFILE","","","",""
"60603100000263","Nodes","263","21.000000","40.495038","DDS demands","Known Flow","396226.976973","830855.618293","","0.000000","","","","","-6.579999","","","","","-5.883953","-6.579999","","","","","","","D1 PROFILE","","","",""
"60603100000261","Nodes","261","21.000000","42.196970","Default Known Flow Node","Known Flow","396265.121983","830900.172305","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009016","Nodes","9016","21.000000","57.704413","Default Known Flow Node","Known Flow","396440.990031","830772.911270","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009298","Nodes","9298","21.000000","36.399132","DDS demands","Known Flow","396404.323021","831048.173345","","0.000000","","","","","-14.730000","","","","","-13.171829","-14.730000","","","","","","","D1 PROFILE","","","",""
"60603100009028","Nodes","9028","21.000000","35.214265","Default Known Flow Node","Known Flow","396322.125830","831020.384169","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009300","Nodes","9300","21.000000","34.489670","DDS demands","Known Flow","396264.109983","831006.754334","","0.000000","","","","","-9.710000","","","","","-8.682855","-9.710000","","","","","","","D1 PROFILE","","","",""
"60603100009301","Nodes","","21.000000","34.202234","DDS demands","Known Flow","396299.731993","831064.387350","","0.000000","","","","","-6.969999","","","","","-6.232698","-6.969999","","","","","","","D1 PROFILE","","","",""
"60603100009336","Nodes","-165898","21.000000","44.474121","Default Known Flow Node","Known Flow","396292.383991","830862.243295","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009168","Nodes","9168","21.000000","44.474121","DDS demands","Known Flow","396294.705991","830845.398290","","0.000000","","","","","-9.899999","","","","","-8.852757","-9.899999","","","","","","","D1 PROFILE","","","",""
"60603100009340","Nodes","-165904","21.000000","53.946723","Default Known Flow Node","Known Flow","396313.880996","830776.532271","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009017","Nodes","9017","21.000000","53.655771","DDS demands","Known Flow","396313.609996","830760.242267","","0.000000","","","","","-14.880000","","","","","-13.305963","-14.880000","","","","","","","D1 PROFILE","","","",""
"60603100009342","Nodes","-165906","21.000000","69.594776","Default Known Flow Node","Known Flow","396371.384012","830591.718221","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100009207","Nodes","9207","21.000000","69.594776","DDS demands","Known Flow","396371.440550","830600.627664","","0.000000","","","","","-7.289999","","","","","-6.518848","-7.289999","","","","","","","D1 PROFILE","","","",""
