"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"60200390001773","Nodes","90001773","21.000000","29.655394","Default Known Flow Node","Known Flow","326816.480085","693276.465856","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001572","Nodes","1572","21.000000","39.320910","DDS demands","Known Flow","329354.480776","693571.717937","","0.000000","","","","","","","-5.409999","","","","","","","-4.837718","-5.409999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300001571","Nodes","1571","21.000000","39.451303","DDS demands","Known Flow","329414.105792","693523.342924","","0.000000","","","","","","","-4.760000","","","","","","","-4.256477","-4.760000","","","","","","","","","D1 PROFILE","","","","","",""
"60200300002300","Nodes","2300","21.000000","39.360481","Default Known Flow Node","Known Flow","329418.745794","693522.398923","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001028","Nodes","P08119917, BEATTHY CRESCENT, 158.68","25.000000","38.528897","CSEP DDS Matched","Known Flow","328804.437628","693055.299077","","0.000000","","","","","","","","-158.679985","","","","","","-141.894471","-158.679985","","","","","","","","","","DC PROFILE","","","","",""
"60200300000228","Nodes","228","21.000000","33.848912","DDS demands","Known Flow","329421.105794","693290.215860","","0.000000","-3.039999","","","","","","-14.619999","","","","","","","-15.791885","-17.659999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"60200300000326","Nodes","326","21.000000","36.415225","DDS demands","Known Flow","329728.480878","693430.215898","","0.000000","","","","","","","-9.249999","","","","","","","-8.271514","-9.249999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300000325","Nodes","325","21.000000","34.985390","DDS demands","Known Flow","329751.009377","693378.031600","","0.000000","","","","","","","-10.699999","","","","","","","-9.568130","-10.699999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300000324","Nodes","324","21.000000","33.733153","DDS demands","Known Flow","329751.480884","693306.215864","","0.000000","","","","","","","-10.849999","","","","","","","-9.702262","-10.849999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300000591","Nodes","591","21.000000","29.158287","DDS demands","Known Flow","326480.241994","692922.688760","","0.000000","","","","","","","-8.090000","","","","","","","-7.234222","-8.090000","","","","","","","","","D1 PROFILE","","","","","",""
"60200300000588","Nodes","588","21.000000","28.994489","DDS demands","Known Flow","326525.230006","692911.965757","","0.000000","","","","","","","-1.169999","","","","","","","-1.046234","-1.169999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300000590","Nodes","590","21.000000","28.912967","DDS demands","Known Flow","326592.335024","692889.253751","","0.000000","","","","","","","-3.869999","","","","","","","-3.460622","-3.869999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300000564","Nodes","564","21.000000","32.877888","DDS demands","Known Flow","327158.605365","692349.111986","","0.000000","","","","","","","-4.659999","","","","","","","-4.167054","-4.659999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300002528","Nodes","2528","21.000000","32.643697","Default Known Flow Node","Known Flow","327103.917668","692350.290297","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200390001565","Nodes","90001565","21.000000","32.528581","Default Known Flow Node","Known Flow","327069.512154","692351.031605","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300002530","Nodes","2530","21.000000","33.122518","Default Known Flow Node","Known Flow","327203.355191","692353.465605","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300002724","Nodes","2724","21.000000","37.476183","Default Known Flow Node","Known Flow","328770.879329","693156.348418","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001461","Nodes","1461","21.000000","40.301723","Default Known Flow Node","Known Flow","328835.480635","692964.340771","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001465","Nodes","1465","21.000000","43.666269","DDS demands","Known Flow","329283.855757","692667.340691","","0.000000","","","","","","","-14.739999","","","","","","","-13.180770","-14.739999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300002696","Nodes","","21.000000","43.455718","Default Known Flow Node","Known Flow","329317.224491","692705.163087","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300000398","Nodes","398","21.000000","42.172045","DDS demands","Known Flow","329543.605828","692828.840735","","0.000000","","","","","","","-18.809999","","","","","","","-16.820236","-18.809999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300001004","Nodes","","21.000000","31.925268","DDS demands","Known Flow","328018.859121","693494.158629","","0.000000","-46.130001","","","","","","","","","","","","","-41.250269","-46.130001","","","C1 PROFILE","","","","","","","","","","","",""
"60200300002799","Nodes","2799","21.000000","31.937039","Default Known Flow Node","Known Flow","328051.804952","693359.274432","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300000715","Nodes","715","21.000000","40.194195","DDS demands","Known Flow","327637.480309","691066.215255","","0.000000","","-6.079999","-3.170000","","","","-19.659998","","","","","","","-25.851836","-28.909999","","","","C2 PROFILE","C3 PROFILE","","","","D1 PROFILE","","","","","",""
"60200300002718","Nodes","2718","21.000000","39.471835","DDS demands","Known Flow","327717.436721","691036.063103","","0.000000","","","","","","","-13.109999","","","","","","","-11.723195","-13.109999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300001043","Nodes","1043","21.000000","39.287972","Default Known Flow Node","Known Flow","327751.592999","691023.182519","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001150","Nodes","1150","21.000000","36.989927","Default Known Flow Node","Known Flow","327450.605258","689927.339945","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300002699","Nodes","Logger ID 9687, LESLIE STREET","21.000000","37.104494","Val Log Post","Known Flow","327525.508910","689773.203760","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300000880","Nodes","880","21.000000","37.178475","DDS demands","Known Flow","327592.855297","689651.964870","","0.000000","","","","","","","-25.660000","","","","","","","-22.945628","-25.660000","","","","","","","","","D1 PROFILE","","","","","",""
"60200300000558","Nodes","558","21.000000","32.484684","DDS demands","Known Flow","327010.921138","692484.696641","","0.000000","","","","","","","-15.290000","","","","","","","-13.672590","-15.290000","","","","","","","","","D1 PROFILE","","","","","",""
"60200300001048","Nodes","1048","21.000000","33.231753","Default Known Flow Node","Known Flow","327075.473974","692481.232003","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300000556","Nodes","556","21.000000","33.521638","DDS demands","Known Flow","327098.982000","692472.724517","","0.000000","","","","","","","-10.140000","","","","","","","-9.067368","-10.140000","","","","","","","","","D1 PROFILE","","","","","",""
"60200300000603","Nodes","603","21.000000","30.107583","DDS demands","Known Flow","326998.730135","692591.215670","","0.000000","","","","","","","-10.729999","","","","","","","-9.594956","-10.729999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300001047","Nodes","1047","21.000000","30.951049","Default Known Flow Node","Known Flow","326977.034344","692545.598878","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300000606","Nodes","606","21.000000","31.675809","DDS demands","Known Flow","326959.730124","692509.215648","","0.000000","","","","","","","-4.389999","","","","","","","-3.925616","-4.389999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300002600","Nodes","2600","21.000000","39.111337","DDS demands","Known Flow","324975.616584","694435.518172","","0.000000","","","","-26.240000","","","","","","","","","","-23.464276","-26.240000","","","","","","C4 PROFILE","","","","","","","","",""
"60200390000328","Nodes","90000328","21.000000","39.961350","Default Known Flow Node","Known Flow","325032.614226","694304.595347","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001403","Nodes","1403","21.000000","23.140904","DDS demands","Known Flow","332594.772658","694665.436234","","0.000000","","","","","","","-8.350000","","","","","","","-7.466718","-8.350000","","","","","","","","","D1 PROFILE","","","","","",""
"60200300003594","Nodes","Low Point, OPPOSITE 12 CHURCH STREET, ID:1965","21.000000","23.599533","Low Point","Known Flow","332628.223667","694733.132253","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001316","Nodes","","21.000000","25.720267","DDS demands","Known Flow","332905.231742","695183.591375","","0.000000","","","-12.170000","","","","-8.920000","","","","","","","-18.859053","-21.090000","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","",""
"60200300001407","Nodes","1407","21.000000","30.575804","Default Known Flow Node","Known Flow","332467.106623","695517.591466","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001083","Nodes","1083","21.000000","28.680423","Default Known Flow Node","Known Flow","332682.311455","695258.334614","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300002009","Nodes","2009","21.000000","31.838076","Default Known Flow Node","Known Flow","327987.604404","693608.905947","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200390001766","Nodes","90001766","21.000000","32.475853","Default Known Flow Node","Known Flow","327474.729127","693255.590852","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001795","Nodes","1795","21.000000","30.034143","DDS demands","Known Flow","327142.480174","693246.965848","","0.000000","","","","","","","-2.559999","","","","","","","-2.289197","-2.559999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300001794","Nodes","300180, Templehall Avenue, 209","26.000000","29.466145","CSEP DDS Matched","Known Flow","327028.857341","693256.557499","","0.000000","","","","","","","","-208.999998","","","","","","-186.891524","-208.999998","","","","","","","","","","DC PROFILE","","","","",""
"60200300000106","Nodes","106","21.000000","29.635949","DDS demands","Known Flow","326818.988725","693276.312399","","0.000000","","","","","","","-42.189998","","","","","","","-37.727046","-42.189998","","","","","","","","","D1 PROFILE","","","","","",""
"60200300000160","Nodes","160","21.000000","30.354034","DDS demands","Known Flow","328265.009480","693715.899976","","0.000000","","","","","","","-15.930000","","","","","","","-14.244890","-15.930000","","","","","","","","","D1 PROFILE","","","","","",""
"60200300001035","Nodes","Logger ID 9200, VERONICA CRESCENT","21.000000","30.306927","Val Log Cath","Known Flow","328342.462635","693688.201382","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300002692","Nodes","2692","21.000000","30.310007","Default Known Flow Node","Known Flow","328377.331017","693617.220177","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300003581","Nodes","3581","21.000000","21.794755","Default Known Flow Node","Known Flow","331931.003958","694643.790487","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001031","Nodes","Logger ID 9206, CHAPEL GARDENS","21.000000","21.731048","Val Log Post","Known Flow","331902.951727","694615.638503","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200301464062","Nodes","1464062","21.000000","21.717314","DDS demands","Known Flow","331896.976468","694609.095219","","0.000000","","","","","","","-4.849999","","","","","","","-4.336955","-4.849999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300001499","Nodes","1499","21.000000","26.789574","DDS demands","Known Flow","332333.645033","695905.989832","","0.000000","","","","","","","-23.829999","","","","","","","-21.309210","-23.829999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300003282","Nodes","3282","21.000000","37.264008","Default Known Flow Node","Known Flow","329312.980765","693461.215907","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300002694","Nodes","Logger ID 10367, CAIRNS STREET EAST","21.000000","37.380996","Val Log Cath","Known Flow","329288.978045","693461.423917","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300000886","Nodes","886","21.000000","37.917117","DDS demands","Known Flow","329160.605723","693413.340894","","0.000000","","","","","","","-9.359999","","","","","","","-8.369878","-9.359999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300000671","Nodes","671","21.000000","32.595980","DDS demands","Known Flow","327338.192227","691820.078460","","0.000000","","","","","","","-16.530000","","","","","","","-14.781420","-16.530000","","","","","","","","","D1 PROFILE","","","","","",""
"60200300002702","Nodes","P07115454, FERRARD ROAD, 88.99","25.000000","33.092165","CSEP DDS Matched","Known Flow","327337.089045","691743.468965","","0.000000","","","","","","","","-88.989999","","","","","","-79.576442","-88.989999","","","","","","","","","","DC PROFILE","","","","",""
"60200300000681","Nodes","681","21.000000","33.818102","DDS demands","Known Flow","327335.480227","691666.590418","","0.000000","-1.729999","","","","","","-0.970000","","","","","","","-2.414388","-2.700000","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"60200300000607","Nodes","","21.000000","30.460384","DDS demands","Known Flow","326647.730040","692625.715679","","0.000000","","","","-10.079999","","","-35.790000","","","","","","","-41.017769","-45.870001","","","","","","C4 PROFILE","","","D1 PROFILE","","","","","",""
"60200300002687","Nodes","Logger ID 10154, LOMOND GARDENS","21.000000","30.693946","Val Log Cath","Known Flow","326630.743438","692586.839128","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300000611","Nodes","611","21.000000","30.937855","DDS demands","Known Flow","326623.480033","692570.215664","","0.000000","","","","","","","-7.080000","","","","","","","-6.331061","-7.080000","","","","","","","","","D1 PROFILE","","","","","",""
"60200300001606","Nodes","1606","21.000000","34.153603","Default Known Flow Node","Known Flow","327248.780203","692505.515647","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001962","Nodes","1962","21.000000","34.084626","Default Known Flow Node","Known Flow","327223.562196","692497.225644","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300000708","Nodes","708","21.000000","39.923821","DDS demands","Known Flow","327084.605158","691503.340374","","0.000000","","","","","","","-9.520000","","","","","","","-8.512954","-9.520000","","","","","","","","","D1 PROFILE","","","","","",""
"60200300002689","Nodes","Logger ID 9635, RAITH DRIVE","21.000000","39.302454","Val Log Cath","Known Flow","327066.909325","691510.825675","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300000709","Nodes","709","21.000000","38.386179","DDS demands","Known Flow","327040.422577","691522.534861","","0.000000","","","","","","","-8.669999","","","","","","","-7.752867","-8.669999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300000866","Nodes","866","21.000000","38.778505","DDS demands","Known Flow","327332.105226","690562.465118","","0.000000","","","","","","","-5.879999","","","","","","","-5.258000","-5.879999","","","","","","","","","D1 PROFILE","","","","","",""
"60200300002690","Nodes","Logger ID 10199, BALWEARIE CRESCENT","21.000000","38.695130","Val Log Post","Known Flow","327334.587015","690592.974005","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300000459","Nodes","459","21.000000","37.669592","DDS demands","Known Flow","328201.605462","692279.465585","","0.000000","-5.030000","","","","","","-27.969999","","","","-3.010000","","","-32.200782","-36.009999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","I2 PROFILE","",""
"60200300002691","Nodes","Logger ID 9726,  MARIA STREET","21.000000","36.404881","Val Log Cath","Known Flow","328138.622312","692221.515123","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200390002357","Nodes","90002357","21.000000","35.987083","Default Known Flow Node","Known Flow","328113.605438","692196.590563","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300000161","Nodes","161","21.000000","30.310722","DDS demands","Known Flow","328376.855510","693598.215944","","0.000000","","","","","","","-16.780000","","","","","","","-15.004975","-16.780000","","","","","","","","","D1 PROFILE","","","","","",""
"60200300000804","Nodes","804","21.000000","47.055420","Default Known Flow Node","Known Flow","328030.730416","690855.340198","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300002717","Nodes","2717","21.000000","47.186927","Default Known Flow Node","Known Flow","328037.242200","690878.850276","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001208","Nodes","1208","21.000000","47.241461","Default Known Flow Node","Known Flow","328039.942834","690888.600617","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001619","Nodes","1619","21.000000","35.704170","DDS demands","Known Flow","327976.355401","692375.090611","","0.000000","-1.640000","","","","","","-18.180000","","","","","","","-17.723396","-19.820001","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"60200300002442","Nodes","2442","21.000000","35.075427","Default Known Flow Node","Known Flow","330483.856083","693111.340811","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300002697","Nodes","","21.000000","35.323901","Default Known Flow Node","Known Flow","330499.135795","693128.818431","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300002559","Nodes","2559","21.000000","35.218556","Default Known Flow Node","Known Flow","330522.981094","693170.215827","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300003593","Nodes","3593","21.000000","31.282256","Default Known Flow Node","Known Flow","326529.494080","692456.215535","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300003623","Nodes","3623","21.000000","29.196876","Default Known Flow Node","Known Flow","326582.405022","693034.065790","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300003624","Nodes","3624","21.000000","28.949339","Default Known Flow Node","Known Flow","326582.680022","692999.365781","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200301463783","Nodes","1463783","21.000000","35.774325","Default Known Flow Node","Known Flow","327672.230318","689999.839965","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001643","Nodes","1643","21.000000","35.774325","Default Known Flow Node","Known Flow","327671.318644","689995.472619","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001148","Nodes","1148","21.000000","34.931911","Default Known Flow Node","Known Flow","327651.822980","689902.096231","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300000877","Nodes","877","21.000000","36.909486","DDS demands","Known Flow","327480.730266","689960.464954","","0.000000","","","","","","","-33.450000","","","","","","","-29.911586","-33.450000","","","","","","","","","D1 PROFILE","","","","","",""
"60200301462966","Nodes","1462966","21.000000","36.909486","Default Known Flow Node","Known Flow","327478.730266","689959.839954","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001152","Nodes","1152","21.000000","36.908573","Default Known Flow Node","Known Flow","327483.855267","689950.089951","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300000878","Nodes","878","21.000000","36.933009","DDS demands","Known Flow","327490.855269","689963.839955","","0.000000","","","","","","","-8.180000","","","","","","","-7.314701","-8.180000","","","","","","","","","D1 PROFILE","","","","","",""
"60200301462594","Nodes","1462594","21.000000","37.075538","Default Known Flow Node","Known Flow","327441.230255","689923.464944","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300000881","Nodes","881","21.000000","37.310878","Default Known Flow Node","Known Flow","327644.105311","689884.589933","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001057","Nodes","1057","21.000000","37.520394","DDS demands","Known Flow","327622.980305","689812.839914","","0.000000","","","","","","","-2.499999","","","","","","","-2.235544","-2.499999","","","","","","","","","D1 PROFILE","","","","","",""
"60200301463562","Nodes","1463562","21.000000","36.848376","Default Known Flow Node","Known Flow","327616.730303","689792.589908","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300000879","Nodes","879","21.000000","36.848376","DDS demands","Known Flow","327609.480301","689788.839907","","0.000000","","","","","","","-11.629999","","","","","","","-10.399752","-11.629999","","","","","","","","","D1 PROFILE","","","","","",""
"60200301462513","Nodes","1462513","21.000000","34.846161","Default Known Flow Node","Known Flow","327641.105310","689933.214947","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200301463998","Nodes","1463998","21.000000","34.931911","Default Known Flow Node","Known Flow","327641.105310","689922.964944","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001093","Nodes","","21.000000","35.443807","DDS demands","Known Flow","327724.980333","689984.964961","","0.000000","-66.489997","","","","","","-0.499999","","","","","","","-59.903647","-66.989996","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"60200390001914","Nodes","90001914","21.000000","37.037080","Default Known Flow Node","Known Flow","327719.105331","689989.089962","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001151","Nodes","1151","21.000000","37.226212","Default Known Flow Node","Known Flow","327650.605312","689936.839948","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001149","Nodes","1149","21.000000","34.931911","Default Known Flow Node","Known Flow","327639.605309","689904.339939","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200301462881","Nodes","1462881","21.000000","34.931911","Default Known Flow Node","Known Flow","327637.230309","689889.339935","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200304904565","Nodes","4904565","21.000000","37.141707","Default Known Flow Node","Known Flow","327661.959445","690000.098689","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001058","Nodes","1058","21.000000","37.090353","DDS demands","Known Flow","327540.230282","689979.464959","","0.000000","","","","","","","-14.020000","","","","","","","-12.536934","-14.020000","","","","","","","","","D1 PROFILE","","","","","",""
"60200300001483","Nodes","1483","21.000000","39.362368","DDS demands","Known Flow","327184.980186","690192.840017","","0.000000","","","-3.549999","","","","-5.300000","","","","","","","-7.913827","-8.850000","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","",""
"60200301462693","Nodes","1462693","21.000000","39.316546","Default Known Flow Node","Known Flow","327494.105270","690386.590070","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200390001208","Nodes","90001208","21.000000","39.316546","Default Known Flow Node","Known Flow","327495.993307","690381.219652","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200300001629","Nodes","1629","21.000000","38.506162","DDS demands","Known Flow","327441.355255","690373.840067","","0.000000","","","","","","","-11.969999","","","","","","","-10.703787","-11.969999","","","","","","","","","D1 PROFILE","","","","","",""
"60200390001189","Nodes","90001189","21.000000","36.778381","Default Known Flow Node","Known Flow","327475.730265","690283.465042","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
