"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"60602000000540","Nodes","540","21.000000","34.053259","DDS demands","Known Flow","377013.482396","820944.055341","","0.000000","","","","","","-1.039999","","","","","","-0.929986","-1.039999","","","","","","","","D1 PROFILE","","","","",""
"60602000000535","Nodes","535","21.000000","34.508002","DDS demands","Known Flow","376976.405735","820814.875561","","0.000000","","","","","","-6.860000","","","","","","-6.134335","-6.860000","","","","","","","","D1 PROFILE","","","","",""
"60602000000155","Nodes","155","21.000000","35.341346","DDS demands","Known Flow","377123.473775","820753.805544","","0.000000","","","","","","-3.359999","","","","","","-3.004572","-3.359999","","","","","","","","D1 PROFILE","","","","",""
"60602000000352","Nodes","352","21.000000","34.692815","DDS demands","Known Flow","377090.993766","820715.640534","","0.000000","","","","","","-16.129999","","","","","","-14.423734","-16.129999","","","","","","","","D1 PROFILE","","","","",""
"60602000331678","Nodes","-331678","21.000000","35.224063","Default Known Flow Node","Known Flow","377108.403770","820766.831548","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000722","Nodes","722","21.000000","37.975034","DDS demands","Known Flow","377368.149154","820644.403557","","0.000000","","","","","","-6.419999","","","","","","-5.740878","-6.419999","","","","","","","","D1 PROFILE","","","","",""
"60602000000137","Nodes","137","21.000000","38.532390","DDS demands","Known Flow","377428.918340","820642.055152","","0.000000","","","","","","-4.920000","","","","","","-4.399552","-4.920000","","","","","","","","D1 PROFILE","","","","",""
"60602000000235","Nodes","235","21.000000","39.034278","DDS demands","Known Flow","377395.549037","820790.078022","","0.000000","","","","","","-12.659999","","","","","","-11.320798","-12.659999","","","","","","","","D1 PROFILE","","","","",""
"60602000146102","Nodes","Inverurie Hospital (NDM)","21.000000","34.757858","Daily Metered Site","Known Flow","377132.559777","820781.748552","","0.000000","","-149.770007","","","","","","","","","","-133.927024","-149.770007","","","","C2 PROFILE","","","","","","","","",""
"60602000000131","Nodes","131","21.000000","41.659114","DDS demands","Known Flow","377733.744531","820905.313608","","0.000000","","","","","","-21.920000","","","","","","-19.601258","-21.920000","","","","","","","","D1 PROFILE","","","","",""
"60602000000132","Nodes","132","21.000000","40.240223","DDS demands","Known Flow","377766.484045","820919.199958","","0.000000","","","","","","-4.030000","","","","","","-3.603698","-4.030000","","","","","","","","D1 PROFILE","","","","",""
"60602000331696","Nodes","-331696","21.000000","42.098286","Default Known Flow Node","Known Flow","377711.531356","820954.105165","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000229","Nodes","229","21.000000","42.021440","Default Known Flow Node","Known Flow","377696.191930","820947.734597","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000233","Nodes","233","21.000000","39.311795","DDS demands","Known Flow","377505.390749","820825.419247","","0.000000","","","","","","-22.680001","","","","","","-20.280864","-22.680001","","","","","","","","D1 PROFILE","","","","",""
"60602000000411","Nodes","411","21.000000","39.521384","DDS demands","Known Flow","377566.530352","820668.489858","","0.000000","","","","","","-3.280000","","","","","","-2.933034","-3.280000","","","","","","","","D1 PROFILE","","","","",""
"60602000000470","Nodes","470","21.000000","40.109410","DDS demands","Known Flow","377609.986344","820697.361351","","0.000000","","","","","","-1.729999","","","","","","-1.546996","-1.729999","","","","","","","","D1 PROFILE","","","","",""
"60602000331699","Nodes","-331699","21.000000","41.016196","Default Known Flow Node","Known Flow","377781.054521","820820.540158","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000409","Nodes","409","21.000000","38.859990","DDS demands","Known Flow","377817.535923","820828.108220","","0.000000","","","","","","-4.090000","","","","","","-3.657351","-4.090000","","","","","","","","D1 PROFILE","","","","",""
"60602000000228","Nodes","228","21.000000","40.948926","DDS demands","Known Flow","377785.160269","820816.318503","","0.000000","-2.599999","","","","","-17.320000","","","","","","-17.812819","-19.919998","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"60602000331697","Nodes","-331697","21.000000","42.046180","Default Known Flow Node","Known Flow","377712.668935","820952.465598","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000331700","Nodes","-331700","21.000000","41.015087","Default Known Flow Node","Known Flow","377782.676954","820818.406562","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000146104","Nodes","-146104","21.000000","40.758217","Default Known Flow Node","Known Flow","377871.576257","820786.664489","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000414","Nodes","414","21.000000","35.114279","DDS demands","Known Flow","376908.490262","821326.789654","","0.000000","","","","","","-3.989999","","","","","","-3.567929","-3.989999","","","","","","","","D1 PROFILE","","","","",""
"60602000000683","Nodes","683","21.000000","36.815409","DDS demands","Known Flow","376517.276610","821325.395700","","0.000000","","","","","","-1.879999","","","","","","-1.681129","-1.879999","","","","","","","","D1 PROFILE","","","","",""
"60602000000680","Nodes","680","21.000000","37.270444","DDS demands","Known Flow","376466.876440","821468.511172","","0.000000","","","","","","-9.909999","","","","","","-8.861699","-9.909999","","","","","","","","D1 PROFILE","","","","",""
"60602000000390","Nodes","390","21.000000","33.575067","DDS demands","Known Flow","376901.151039","821454.047527","","0.000000","-25.290001","","","","","","","","","","","-22.614772","-25.290001","","","C1 PROFILE","","","","","","","","","",""
"60602000107382","Nodes","-107382","21.000000","33.887244","Default Known Flow Node","Known Flow","376986.410176","821476.443699","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602001158345","Nodes","-1158345","21.000000","36.644618","Default Known Flow Node","Known Flow","376606.801278","821246.534461","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000746","Nodes","746","21.000000","35.372300","DDS demands","Known Flow","376661.139649","821168.949657","","0.000000","","","","","","-10.770000","","","","","","-9.630727","-10.770000","","","","","","","","D1 PROFILE","","","","",""
"60602000000741","Nodes","741","21.000000","36.373200","DDS demands","Known Flow","376617.686637","821269.056684","","0.000000","","","","","","-7.329999","","","","","","-6.554617","-7.329999","","","","","","","","D1 PROFILE","","","","",""
"60602001158346","Nodes","-1158346","21.000000","36.373200","Default Known Flow Node","Known Flow","376613.399636","821258.078681","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000743","Nodes","743","21.000000","36.373200","Default Known Flow Node","Known Flow","376560.885621","821286.870689","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000744","Nodes","744","21.000000","36.315312","DDS demands","Known Flow","376667.384650","821275.103686","","0.000000","","","","","","-6.070000","","","","","","-5.427902","-6.070000","","","","","","","","D1 PROFILE","","","","",""
"60602000000542","Nodes","542","21.000000","35.829131","DDS demands","Known Flow","377030.299749","821122.413644","","0.000000","","","","","","-1.559999","","","","","","-1.394979","-1.559999","","","","","","","","D1 PROFILE","","","","",""
"60602000331677","Nodes","-331677","21.000000","35.669954","DDS demands","Known Flow","377029.045688","821109.318989","","0.000000","","","","","","-15.569999","","","","","","-13.922972","-15.569999","","","","","","","","D1 PROFILE","","","","",""
"60602000000547","Nodes","547","21.000000","34.700307","DDS demands","Known Flow","377351.852121","821219.918501","","0.000000","","","","","","-5.739999","","","","","","-5.132810","-5.739999","","","","","","","","D1 PROFILE","","","","",""
"60602000000373","Nodes","373","21.000000","34.524005","DDS demands","Known Flow","377311.260171","821207.078827","","0.000000","","","","","","-21.870000","","","","","","-19.556545","-21.870000","","","","","","","","D1 PROFILE","","","","",""
"60602000000400","Nodes","400","21.000000","35.224543","DDS demands","Known Flow","377142.471483","821280.422172","","0.000000","","","","","","-28.790000","","","","","","-25.744533","-28.790000","","","","","","","","D1 PROFILE","","","","",""
"60602000000374","Nodes","374","21.000000","36.262031","DDS demands","Known Flow","377271.955895","821160.780706","","0.000000","","","","","","-10.600000","","","","","","-9.478710","-10.600000","","","","","","","","D1 PROFILE","","","","",""
"60602000000375","Nodes","375","21.000000","36.169175","DDS demands","Known Flow","377190.643989","821139.076954","","0.000000","","","","","","-10.209999","","","","","","-9.129964","-10.209999","","","","","","","","D1 PROFILE","","","","",""
"60602000331681","Nodes","-331681","21.000000","36.228781","Default Known Flow Node","Known Flow","377252.215345","821155.283821","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000395","Nodes","395","21.000000","36.154146","DDS demands","Known Flow","377116.659513","821119.698413","","0.000000","","","","","","-10.629999","","","","","","-9.505536","-10.629999","","","","","","","","D1 PROFILE","","","","",""
"60602000000544","Nodes","544","21.000000","36.103142","Default Known Flow Node","Known Flow","377113.022623","821220.426290","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000404","Nodes","404","21.000000","35.996979","DDS demands","Known Flow","377072.112761","821279.988687","","0.000000","","","","","","-4.330000","","","","","","-3.871963","-4.330000","","","","","","","","D1 PROFILE","","","","",""
"60602000000401","Nodes","401","21.000000","35.213238","DDS demands","Known Flow","377064.907313","821308.243276","","0.000000","","","","","","-11.570000","","","","","","-10.346101","-11.570000","","","","","","","","D1 PROFILE","","","","",""
"60602000000126","Nodes","126","21.000000","40.845044","DDS demands","Known Flow","377691.255172","821004.249435","","0.000000","-9.430000","","-2.539999","-2.519999","","-19.769999","","","","","","-30.635905","-34.259998","","","C1 PROFILE","","C3 PROFILE","C4 PROFILE","","D1 PROFILE","","","","",""
"60602000000378","Nodes","378","21.000000","45.796757","DDS demands","Known Flow","377845.643456","821008.212465","","0.000000","","","","","","-7.030000","","","","","","-6.286352","-7.030000","","","","","","","","D1 PROFILE","","","","",""
"60602000000123","Nodes","123","21.000000","39.286837","DDS demands","Known Flow","377701.770608","821111.300799","","0.000000","","","","","","-6.130000","","","","","","-5.481555","-6.130000","","","","","","","","D1 PROFILE","","","","",""
"60602000000121","Nodes","121","21.000000","38.963252","DDS demands","Known Flow","377656.492840","821133.413892","","0.000000","-14.770000","","","","","-6.670000","","","","","","-19.172031","-21.439999","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"60602000000150","Nodes","150","21.000000","38.625345","DDS demands","Known Flow","377778.878037","821187.753434","","0.000000","","","","","","-1.029999","","","","","","-0.921044","-1.029999","","","","","","","","D1 PROFILE","","","","",""
"60602000000706","Nodes","706","21.000000","38.551520","DDS demands","Known Flow","377699.583470","821296.013142","","0.000000","","","","","","-1.139999","","","","","","-1.019408","-1.139999","","","","","","","","D1 PROFILE","","","","",""
"60602000000394","Nodes","394","21.000000","38.392968","DDS demands","Known Flow","377725.270290","821302.015164","","0.000000","","","","","","-9.460000","","","","","","-8.459301","-9.460000","","","","","","","","D1 PROFILE","","","","",""
"60602000000707","Nodes","707","21.000000","38.479372","DDS demands","Known Flow","377754.912660","821250.130565","","0.000000","","","","","","-2.009999","","","","","","-1.797377","-2.009999","","","","","","","","D1 PROFILE","","","","",""
"60602000331695","Nodes","-331695","21.000000","38.181217","Default Known Flow Node","Known Flow","377629.451597","821428.096647","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000310","Nodes","310","21.000000","39.382628","DDS demands","Known Flow","377572.907806","821454.301911","","0.000000","-4.980000","","","-8.550000","","","","","","","","-12.098768","-13.530000","","","C1 PROFILE","","","C4 PROFILE","","","","","","",""
"60602000331691","Nodes","-331691","21.000000","38.820296","Default Known Flow Node","Known Flow","377616.833075","821331.427589","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000107394","Nodes","-107394","21.000000","40.301657","Default Known Flow Node","Known Flow","377528.076361","821496.625804","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000358","Nodes","358","21.000000","34.836733","DDS demands","Known Flow","375960.716511","821951.577424","","0.000000","","","","","","-7.060000","","","","","","-6.313178","-7.060000","","","","","","","","D1 PROFILE","","","","",""
"60602000000486","Nodes","486","21.000000","34.837974","Default Known Flow Node","Known Flow","375927.595322","821933.050041","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000485","Nodes","485","21.000000","34.793229","Default Known Flow Node","Known Flow","375990.178466","821976.572877","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000497","Nodes","497","21.000000","34.793229","Default Known Flow Node","Known Flow","376017.630474","821960.545872","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000751","Nodes","751","21.000000","35.859242","Default Known Flow Node","Known Flow","376194.209731","821886.347017","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000756","Nodes","756","21.000000","35.695877","Default Known Flow Node","Known Flow","376230.224108","821908.102076","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000755","Nodes","","21.000000","34.952159","DDS demands","Known Flow","376074.194568","821820.956122","","0.000000","","","","","","","","","-18.409999","","","-16.462551","-18.409999","","","","","","","","","","","I2 PROFILE","",""
"60602000000758","Nodes","758","21.000000","35.573530","DDS demands","Known Flow","376265.314729","821865.819513","","0.000000","-1.669999","","","","","-0.369999","","","-4.139999","","","-5.526266","-6.179999","","","C1 PROFILE","","","","","D1 PROFILE","","","I2 PROFILE","",""
"60602000000749","Nodes","749","21.000000","35.721250","Default Known Flow Node","Known Flow","376232.889503","821955.958994","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000266","Nodes","266","21.000000","40.041721","DDS demands","Known Flow","376492.308226","821789.502254","","0.000000","","","","","","-14.959999","","","","","","-13.377499","-14.959999","","","","","","","","D1 PROFILE","","","","",""
"60602000000271","Nodes","271","21.000000","40.053298","DDS demands","Known Flow","376426.605063","821806.160586","","0.000000","","","","","","-10.470000","","","","","","-9.362461","-10.470000","","","","","","","","D1 PROFILE","","","","",""
"60602000063251","Nodes","-63251","21.000000","40.139365","Default Known Flow Node","Known Flow","376419.855151","821807.928553","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000264","Nodes","264","21.000000","39.953192","DDS demands","Known Flow","376452.621592","821696.582801","","0.000000","","","","","","-7.580000","","","","","","-6.778171","-7.580000","","","","","","","","D1 PROFILE","","","","",""
"60602000000272","Nodes","272","21.000000","39.079291","DDS demands","Known Flow","376458.906594","821604.322776","","0.000000","","","","","","-3.660000","","","","","","-3.272837","-3.660000","","","","","","","","D1 PROFILE","","","","",""
"60602000000262","Nodes","262","21.000000","38.560610","DDS demands","Known Flow","376411.772705","821578.746342","","0.000000","","","","","","-1.479999","","","-24.999999","","","-23.678890","-26.479999","","","","","","","","D1 PROFILE","","","I2 PROFILE","",""
"60602000000273","Nodes","273","21.000000","39.016504","DDS demands","Known Flow","376487.361082","821599.425668","","0.000000","","","","","","-2.880000","","","","","","-2.575347","-2.880000","","","","","","","","D1 PROFILE","","","","",""
"60602000000678","Nodes","678","21.000000","37.357263","Default Known Flow Node","Known Flow","376469.467632","821512.816260","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000063238","Nodes","-63238","21.000000","36.513682","Default Known Flow Node","Known Flow","376215.266168","821757.691449","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000063245","Nodes","-63245","21.000000","37.077597","Default Known Flow Node","Known Flow","376275.901984","821731.289064","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000759","Nodes","759","21.000000","37.167486","DDS demands","Known Flow","376284.356398","821728.104816","","0.000000","-9.899999","","","","","","","","","","","-8.852757","-9.899999","","","C1 PROFILE","","","","","","","","","",""
"60602000063246","Nodes","-63246","21.000000","37.089946","Default Known Flow Node","Known Flow","376279.729674","821734.577865","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000270","Nodes","270","21.000000","40.138855","DDS demands","Known Flow","376403.157579","821812.126832","","0.000000","","","","","","-0.600000","","","","","","-0.536530","-0.600000","","","","","","","","D1 PROFILE","","","","",""
"60602000000268","Nodes","268","21.000000","39.910037","DDS demands","Known Flow","376499.851309","821675.007996","","0.000000","","","","","","-4.110000","","","","","","-3.675235","-4.110000","","","","","","","","D1 PROFILE","","","","",""
"60602000000030","Nodes","30","21.000000","38.812697","DDS demands","Known Flow","376771.302679","821852.855843","","0.000000","","","","","","-11.449999","","","","","","-10.238795","-11.449999","","","","","","","","D1 PROFILE","","","","",""
"60602000000029","Nodes","29","21.000000","39.970802","DDS demands","Known Flow","376868.924602","821887.273917","","0.000000","","","","","","-14.080000","","","","","","-12.590588","-14.080000","","","","","","","","D1 PROFILE","","","","",""
"60602000063287","Nodes","-63287","21.000000","35.798629","Default Known Flow Node","Known Flow","376873.722707","821530.213755","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000318","Nodes","318","21.000000","31.711591","DDS demands","Known Flow","376843.734698","821640.915785","","0.000000","","","","","","-33.500000","","","","","","-29.956301","-33.500000","","","","","","","","D1 PROFILE","","","","",""
"60602000000319","Nodes","319","21.000000","42.090942","DDS demands","Known Flow","376802.531687","821972.903876","","0.000000","","","","","","-7.949999","","","","","","-7.109032","-7.949999","","","","","","","","D1 PROFILE","","","","",""
"60602000000629","Nodes","629","21.000000","42.241530","Default Known Flow Node","Known Flow","376794.195685","821968.486875","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000028","Nodes","28","21.000000","41.874259","DDS demands","Known Flow","376777.388680","821930.703864","","0.000000","","","","","","-11.810000","","","","","","-10.560714","-11.810000","","","","","","","","D1 PROFILE","","","","",""
"60602000000261","Nodes","261","21.000000","38.940214","DDS demands","Known Flow","376763.727677","821854.587844","","0.000000","","","","","","-2.880000","","","","","","-2.575347","-2.880000","","","","","","","","D1 PROFILE","","","","",""
"60602000000031","Nodes","31","21.000000","36.854701","DDS demands","Known Flow","376753.265674","821760.418818","","0.000000","","","","","","-20.900000","","","","","","-18.689154","-20.900000","","","","","","","","D1 PROFILE","","","","",""
"60602000063279","Nodes","-63279","21.000000","37.722545","Default Known Flow Node","Known Flow","376762.369676","821802.107829","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60602000000032","Nodes","32","21.000000","36.893171","DDS demands","Known Flow","376679.454680","821780.470692","","0.000000","","","","","","-9.859999","","","","","","-8.816988","-9.859999","","","","","","","","D1 PROFILE","","","","",""
