"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"60600600000439","Nodes","439","21.000000","26.665398","DDS demands","Known Flow","302963.594910","857830.627699","","0.000000","","","","","-4.920000","","","","","","-4.399551","-4.920000","","","","","","","D1 PROFILE","","","","",""
"60600600000040","Nodes","40","21.000000","31.450202","DDS demands","Known Flow","303509.364747","858243.889155","","0.000000","-1.339999","","","-5.070000","-5.599999","","","","","","-10.739555","-12.010000","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","","",""
"60600600000796","Nodes","Logger 9610, 106 Forbes Hill","21.000000","44.095726","Val Log Cath","Known Flow","305152.839101","859223.094975","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60600600003031","Nodes","-466","21.000000","43.643461","Default Known Flow Node","Known Flow","305179.976151","859188.575487","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60600600000391","Nodes","391","21.000000","30.494830","DDS demands","Known Flow","304394.271903","858417.538681","","0.000000","","","","","-8.319999","","","","","","-7.439892","-8.319999","","","","","","","D1 PROFILE","","","","",""
"60600600000038","Nodes","38","21.000000","30.862160","DDS demands","Known Flow","303401.832398","858232.884856","","0.000000","","","","","-8.930000","","","","","","-7.985365","-8.930000","","","","","","","D1 PROFILE","","","","",""
"60600600000831","Nodes","831","21.000000","30.818991","Default Known Flow Node","Known Flow","303346.469325","858269.056830","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60600600001000","Nodes","1000, OPR, Court House Buildings, High Street,","21.000000","39.923130","OPR","Known Flow","303737.534650","858933.000455","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60600600000324","Nodes","324","21.000000","38.878660","DDS demands","Known Flow","303865.966392","858798.202501","","0.000000","","","","","-12.109999","","","","","","-10.828976","-12.109999","","","","","","","D1 PROFILE","","","","",""
"60600600001006","Nodes","P09121013, St Catherines Road, 15.60","22.999998","35.914294","CSEP DDS Matched","Known Flow","303330.503695","858493.583813","","0.000000","","","","","","-15.599999","","","","","-13.949797","-15.599999","","","","","","","","DC PROFILE","","","",""
"60600600000438","Nodes","438","21.000000","26.843919","Default Known Flow Node","Known Flow","303037.261838","857882.358254","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60600600003045","Nodes","-493","21.000000","36.160212","Default Known Flow Node","Known Flow","304500.674496","859342.428028","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60600600000264","Nodes","264","21.000000","36.069328","DDS demands","Known Flow","304691.923901","859407.034361","","0.000000","","","-0.779999","","-12.250000","","","","","","-11.651658","-13.030000","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"60600600000553","Nodes","553","21.000000","40.507539","DDS demands","Known Flow","302551.467243","858448.019569","","0.000000","","","","","-0.479999","","","","","","-0.429224","-0.479999","","","","","","","D1 PROFILE","","","","",""
"60600600002978","Nodes","-26","21.000000","23.712972","Default Known Flow Node","Known Flow","302980.559599","857748.761103","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60600600001008","Nodes","1008","21.000000","28.941609","Default Known Flow Node","Known Flow","303416.955923","857702.768499","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60600600002959","Nodes","-19","21.000000","28.938755","Default Known Flow Node","Known Flow","303410.780538","857721.620550","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60600600001010","Nodes","P00065919, Ferryhill Site (Grantown), 95.45","25.000000","21.432126","CSEP DDS Matched","Known Flow","302938.378381","857663.745939","","0.000000","","","","","","-95.449999","","","","","-85.353090","-95.449999","","","","","","","","DC PROFILE","","","",""
"60600600003051","Nodes","-61","21.000000","28.348760","Default Known Flow Node","Known Flow","302964.753839","857988.581108","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60600600003050","Nodes","-51","21.000000","28.055972","Default Known Flow Node","Known Flow","302978.512075","857918.579622","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60600600000283","Nodes","283","21.000000","28.414041","DDS demands","Known Flow","302998.114650","857955.112223","","0.000000","","","","","-18.450001","","","","","","-16.498319","-18.450001","","","","","","","D1 PROFILE","","","","",""
"60600600000285","Nodes","285","21.000000","27.924217","DDS demands","Known Flow","302961.228527","857888.808671","","0.000000","","","","","-6.630000","","","","","","-5.928663","-6.630000","","","","","","","D1 PROFILE","","","","",""
"60600600000284","Nodes","284","21.000000","28.117203","DDS demands","Known Flow","302993.022819","857924.628086","","0.000000","","","","","-6.749999","","","","","","-6.035970","-6.749999","","","","","","","D1 PROFILE","","","","",""
"60600600000714","Nodes","714","21.000000","23.654961","DDS demands","Known Flow","302978.853155","857746.597089","","0.000000","","","","","-13.300000","","","","","","-11.893096","-13.300000","","","","","","","D1 PROFILE","","","","",""
"60600600000715","Nodes","715","21.000000","23.724459","DDS demands","Known Flow","303065.415168","857699.348862","","0.000000","","","","","-4.230000","","","","","","-3.782541","-4.230000","","","","","","","D1 PROFILE","","","","",""
"60600600000317","Nodes","317","21.000000","26.326420","DDS demands","Known Flow","303057.209485","857867.629567","","0.000000","","","","","-10.600000","","","","","","-9.478708","-10.600000","","","","","","","D1 PROFILE","","","","",""
"60600600000224","Nodes","224","21.000000","29.022253","DDS demands","Known Flow","303401.461809","857802.211907","","0.000000","","","","","-1.820000","","","","","","-1.627476","-1.820000","","","","","","","D1 PROFILE","","","","",""
"60600600000265","Nodes","265","21.000000","29.465241","DDS demands","Known Flow","303389.326300","857883.434071","","0.000000","","","","","-14.060000","","","","","","-12.572702","-14.060000","","","","","","","D1 PROFILE","","","","",""
"60600600002918","Nodes","-1462641","21.000000","29.459196","Default Known Flow Node","Known Flow","303389.761938","857879.093685","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60600600002926","Nodes","-1462710","21.000000","27.903936","Default Known Flow Node","Known Flow","302990.406868","857876.298570","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60600600002917","Nodes","-1462631","21.000000","23.732207","Default Known Flow Node","Known Flow","303132.577641","857707.237599","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60600600000459","Nodes","459","21.000000","28.829032","DDS demands","Known Flow","303426.148981","857700.681504","","0.000000","","","","","-5.249999","","","","","","-4.694643","-5.249999","","","","","","","D1 PROFILE","","","","",""
"60600600000460","Nodes","460","21.000000","28.869933","Default Known Flow Node","Known Flow","303435.171723","857663.349588","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60600600000223","Nodes","223","21.000000","29.737650","DDS demands","Known Flow","303382.598812","857981.006263","","0.000000","","","","","-7.499999","","","","","","-6.706633","-7.499999","","","","","","","D1 PROFILE","","","","",""
