"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"60200800004357","Nodes","-364519","21.000000","36.285777","Default Known Flow Node","Known Flow","344685.875000","750210.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004356","Nodes","-364518","21.000000","36.242593","Default Known Flow Node","Known Flow","344668.750000","750263.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000274","Nodes","274","21.000000","37.073023","DDS demands","Known Flow","344842.272118","750190.982525","","0.000000","","","","","","-7.780000","","","","","","","","-6.957015","-7.780000","","","","","","","","D1 PROFILE","","","","","","",""
"60200800000023","Nodes","23","21.000000","36.285777","DDS demands","Known Flow","344746.329995","750180.453438","","0.000000","","","","","","-33.380001","","","","","","","","-29.848994","-33.380001","","","","","","","","D1 PROFILE","","","","","","",""
"60200800004352","Nodes","-364509","21.000000","34.092993","Default Known Flow Node","Known Flow","344542.250000","750192.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000826","Nodes","826","21.000000","34.087525","Default Known Flow Node","Known Flow","344562.000000","750203.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004355","Nodes","-364517","21.000000","36.199413","Default Known Flow Node","Known Flow","344642.375000","750308.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004360","Nodes","-364522","21.000000","36.199413","Default Known Flow Node","Known Flow","344732.375000","750292.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000825","Nodes","825","21.000000","34.093083","Default Known Flow Node","Known Flow","344540.875000","750190.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004364","Nodes","-499826","21.000000","34.141205","Default Known Flow Node","Known Flow","344583.115425","750087.070805","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004375","Nodes","-701048","21.000000","34.086434","Default Known Flow Node","Known Flow","344553.000000","750229.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004374","Nodes","-701047","21.000000","34.086434","Default Known Flow Node","Known Flow","344537.375000","750233.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004391","Nodes","-964056","21.000000","34.200796","Default Known Flow Node","Known Flow","345417.375000","750243.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000914","Nodes","914","21.000000","36.211816","DDS demands","Known Flow","345408.397910","750472.238724","","0.000000","-41.280000","","","","","-0.860000","","","","0.000000","","","","-37.682343","-42.139998","","","C1 PROFILE","","","","","D1 PROFILE","","","","I2 PROFILE","","",""
"60200800000025","Nodes","25","21.000000","35.348945","DDS demands","Known Flow","345146.125000","750364.375000","","0.000000","","","","","","-2.480000","","","","","","","","-2.217660","-2.480000","","","","","","","","D1 PROFILE","","","","","","",""
"60200800004393","Nodes","-980005","21.000000","36.218926","Default Known Flow Node","Known Flow","345410.360947","750473.531456","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000849","Nodes","849","21.000000","35.350474","DDS demands","Known Flow","345895.072408","750293.708390","","0.000000","-6.399999","","","","","","","","","","","","","-5.722994","-6.399999","","","C1 PROFILE","","","","","","","","","","","",""
"60200800000847","Nodes","847","21.000000","35.345345","Default Known Flow Node","Known Flow","345897.111137","750291.083241","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000884","Nodes","884","21.000000","34.894904","Default Known Flow Node","Known Flow","345672.737593","750352.243843","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004367","Nodes","4367","21.000000","35.332202","Default Known Flow Node","Known Flow","345895.571449","750290.084919","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004400","Nodes","-980014","21.000000","35.560700","Default Known Flow Node","Known Flow","345737.500000","750447.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004366","Nodes","-499829","21.000000","35.390152","Default Known Flow Node","Known Flow","345896.125000","750414.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004362","Nodes","-364534","21.000000","35.244421","Default Known Flow Node","Known Flow","345851.375000","750338.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004399","Nodes","-980012","21.000000","34.911388","Default Known Flow Node","Known Flow","345674.885891","750351.697435","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004397","Nodes","-980009","21.000000","34.887367","Default Known Flow Node","Known Flow","345673.816470","750351.251276","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000904","Nodes","904","21.000000","44.629447","Default Known Flow Node","Known Flow","345451.314376","750944.421216","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000903","Nodes","903","21.000000","44.671986","Default Known Flow Node","Known Flow","345458.375000","750886.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000909","Nodes","909","21.000000","35.963654","Default Known Flow Node","Known Flow","345642.315355","750564.599566","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004389","Nodes","-817012","21.000000","35.857898","Default Known Flow Node","Known Flow","345650.633671","750564.241764","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004396","Nodes","4396","21.000000","36.464992","DDS demands","Known Flow","345527.000000","750573.250000","","0.000000","-6.789999","","","-2.890000","","0.000000","","","","","","","","-8.656029","-9.679999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","",""
"60200800000073","Nodes","73","21.000000","35.773273","DDS demands","Known Flow","345658.402372","750547.843243","","0.000000","-61.409999","","","","","-1.379999","","","","","","","","-56.147940","-62.789997","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"60200800004387","Nodes","-817009","21.000000","36.062502","Default Known Flow Node","Known Flow","345630.000000","750573.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000835","Nodes","835","21.000000","35.714699","Default Known Flow Node","Known Flow","345642.750606","750595.185727","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004388","Nodes","-817010","21.000000","36.054710","Default Known Flow Node","Known Flow","345631.310499","750573.369622","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004099","Nodes","-314162","21.000000","40.069136","Default Known Flow Node","Known Flow","346492.750000","750636.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000840","Nodes","840","21.000000","37.490529","DDS demands","Known Flow","345037.000000","751352.625000","","0.000000","","","","","","-1.500000","","","","","","","","-1.341326","-1.500000","","","","","","","","D1 PROFILE","","","","","","",""
"60200800000900","Nodes","900","21.000000","39.336079","Default Known Flow Node","Known Flow","345263.125000","751264.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004379","Nodes","-811700","21.000000","39.329705","Default Known Flow Node","Known Flow","345262.875000","751266.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000899","Nodes","899","21.000000","39.448908","Default Known Flow Node","Known Flow","345260.696374","751283.531329","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003850","Nodes","-309672","21.000000","46.541930","Default Known Flow Node","Known Flow","345827.875441","751142.399475","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003849","Nodes","-309671","21.000000","46.560604","Default Known Flow Node","Known Flow","345826.506213","751138.402810","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000453","Nodes","453","21.000000","44.567286","Default Known Flow Node","Known Flow","345581.000000","751122.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000607","Nodes","607","21.000000","44.999311","Default Known Flow Node","Known Flow","345588.681497","751071.807909","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000608","Nodes","608","21.000000","43.512533","DDS demands","Known Flow","345568.625000","751080.000000","","0.000000","-37.679999","","","","","","","","","","","","","-33.694130","-37.679999","","","C1 PROFILE","","","","","","","","","","","",""
"60200800003854","Nodes","-309677","21.000000","46.695686","Default Known Flow Node","Known Flow","345848.035111","751144.796625","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003855","Nodes","-309678","21.000000","46.709059","Default Known Flow Node","Known Flow","345849.991819","751145.399636","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000907","Nodes","907","21.000000","46.432738","DDS demands","Known Flow","346000.914519","751182.787017","","0.000000","","","","","","-0.880000","","","","","","","","-0.786911","-0.880000","","","","","","","","D1 PROFILE","","","","","","",""
"60200800000476","Nodes","476","21.000000","46.400942","DDS demands","Known Flow","346003.750000","751177.000000","","0.000000","","","","","","-9.729999","","","","","","","","-8.700739","-9.729999","","","","","","","","D1 PROFILE","","","","","","",""
"60200800000896","Nodes","896","21.000000","45.909389","DDS demands","Known Flow","346149.625000","751234.750000","","0.000000","","","","","","-8.020000","","","","","","","","-7.171628","-8.020000","","","","","","","","D1 PROFILE","","","","","","",""
"60200800000898","Nodes","898","21.000000","30.538106","DDS demands","Known Flow","346803.250000","751452.500000","","0.000000","","","","","","","","","","-8.159999","","","","-7.296817","-8.159999","","","","","","","","","","","","I2 PROFILE","","",""
"60200800000251","Nodes","251","21.000000","30.543576","Default Known Flow Node","Known Flow","346751.500000","751466.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004385","Nodes","-814419","21.000000","30.543576","Default Known Flow Node","Known Flow","346753.000000","751465.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003756","Nodes","-1446177","21.000000","34.086434","Default Known Flow Node","Known Flow","344567.125000","750205.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003754","Nodes","-1446175","21.000000","34.086434","Default Known Flow Node","Known Flow","344555.500000","750230.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003755","Nodes","-1446176","21.000000","34.086434","Default Known Flow Node","Known Flow","344557.375000","750242.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003766","Nodes","-1496052","21.000000","34.637648","Default Known Flow Node","Known Flow","345376.000000","750166.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000705","Nodes","705","21.000000","34.546587","DDS demands","Known Flow","345374.500000","750166.000000","","0.000000","","","","","","-6.329999","","","","","","","","-5.660399","-6.329999","","","","","","","","D1 PROFILE","","","","","","",""
"60200800003765","Nodes","-1496051","21.000000","34.633460","Default Known Flow Node","Known Flow","345356.125000","750121.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003757","Nodes","-1447297","21.000000","35.290206","Default Known Flow Node","Known Flow","345735.985875","750427.266242","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000549","Nodes","549","21.000000","40.310386","Default Known Flow Node","Known Flow","346555.750000","750307.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003796","Nodes","-1620863","21.000000","40.070389","Default Known Flow Node","Known Flow","346570.875000","750442.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003794","Nodes","-1620861","21.000000","40.075720","Default Known Flow Node","Known Flow","346543.250000","750465.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003795","Nodes","-1620862","21.000000","40.075452","Default Known Flow Node","Known Flow","346555.000000","750468.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003797","Nodes","-1620864","21.000000","40.070254","Default Known Flow Node","Known Flow","346571.000000","750455.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003763","Nodes","3763","21.000000","35.859205","DDS demands","Known Flow","345735.125000","750553.125000","","0.000000","","","","","","-2.059999","","","","","","","","-1.842088","-2.059999","","","","","","","","D1 PROFILE","","","","","","",""
"60200800003905","Nodes","-313913","21.000000","43.839793","Default Known Flow Node","Known Flow","345599.125000","750910.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003791","Nodes","-1619948","21.000000","39.901391","Default Known Flow Node","Known Flow","346468.500000","750576.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003786","Nodes","-1610726","21.000000","39.812056","Default Known Flow Node","Known Flow","346415.750000","750556.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003793","Nodes","-1620672","21.000000","39.880604","Default Known Flow Node","Known Flow","346444.000000","750562.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003758","Nodes","-1469893","21.000000","39.700448","Default Known Flow Node","Known Flow","346423.125000","750527.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003788","Nodes","-1610991","21.000000","39.803767","Default Known Flow Node","Known Flow","346405.250000","750558.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000389","Nodes","389","21.000000","39.796362","DDS demands","Known Flow","346402.375000","750559.125000","","0.000000","","","","","","-7.489999","","","","","","","","-6.697691","-7.489999","","","","","","","","D1 PROFILE","","","","","","",""
"60200800003784","Nodes","-1605117","21.000000","33.655863","Default Known Flow Node","Known Flow","346848.000000","750661.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000733","Nodes","733","21.000000","33.446934","DDS demands","Known Flow","346920.250000","750746.125000","","0.000000","","","","","","-4.880000","","","","","","","","-4.363783","-4.880000","","","","","","","","D1 PROFILE","","","","","","",""
"60200800004139","Nodes","-314208","21.000000","33.361549","Default Known Flow Node","Known Flow","346924.875000","750787.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003729","Nodes","-1213995","21.000000","33.624306","Default Known Flow Node","Known Flow","346885.661694","750631.861077","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003727","Nodes","-1212920","21.000000","33.361549","Default Known Flow Node","Known Flow","346896.625000","750795.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003732","Nodes","-1298800","21.000000","44.386459","Default Known Flow Node","Known Flow","345577.625000","751123.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000454","Nodes","454","21.000000","44.188533","Default Known Flow Node","Known Flow","345573.430038","751130.682953","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003734","Nodes","-1299148","21.000000","44.188533","Default Known Flow Node","Known Flow","345571.873665","751143.408597","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003776","Nodes","-1558513","21.000000","46.981542","Default Known Flow Node","Known Flow","345928.595993","751134.302340","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003773","Nodes","-1536075","21.000000","45.423536","Default Known Flow Node","Known Flow","345707.750000","751132.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003733","Nodes","-1298801","21.000000","44.534729","Default Known Flow Node","Known Flow","345590.500000","751124.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000455","Nodes","455","21.000000","44.573873","DDS demands","Known Flow","345595.000000","751123.500000","","0.000000","-69.690004","","","","","","","","","","","","","-62.318048","-69.690004","","","C1 PROFILE","","","","","","","","","","","",""
"60200800003735","Nodes","-1299149","21.000000","44.190917","Default Known Flow Node","Known Flow","345574.025122","751143.774803","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003731","Nodes","-1298799","21.000000","44.190917","Default Known Flow Node","Known Flow","345573.567365","751145.926261","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000470","Nodes","470","21.000000","33.356839","DDS demands","Known Flow","346213.375000","751125.375000","","0.000000","","","","","","-32.150000","","","","","","","","-28.749106","-32.150000","","","","","","","","D1 PROFILE","","","","","","",""
"60200800003777","Nodes","-1571490","21.000000","33.356839","Default Known Flow Node","Known Flow","346261.000000","751112.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003780","Nodes","-1595829","21.000000","33.973821","Default Known Flow Node","Known Flow","346211.500000","751131.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003779","Nodes","-1595828","21.000000","34.470585","Default Known Flow Node","Known Flow","346203.125000","751156.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003771","Nodes","-1522291","21.000000","36.896935","Default Known Flow Node","Known Flow","346113.565061","751108.935741","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800001001","Nodes","P00054705, ""DUNDEE RD"", 18.37","22.999998","23.147198","CSEP DDS Matched","Known Flow","345020.763340","748882.189688","","0.000000","","","","","","","-7.289999","","","","","","","-6.518848","-7.289999","","","","","","","","","DC PROFILE","","","","","",""
"60200800000058","Nodes","58","21.000000","40.240790","DDS demands","Known Flow","345005.250000","749446.750000","","0.000000","","","","","","-21.379999","","","","","","","","-19.118378","-21.379999","","","","","","","","D1 PROFILE","","","","","","",""
"60200800000338","Nodes","338","21.000000","41.110150","DDS demands","Known Flow","345023.000000","749539.000000","","0.000000","","","","","","-5.300000","","","","","","","","-4.739355","-5.300000","","","","","","","","D1 PROFILE","","","","","","",""
"60200800003822","Nodes","-2793693","21.000000","40.969285","Default Known Flow Node","Known Flow","345101.984072","749523.296295","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004331","Nodes","-3344079","21.000000","38.134071","Default Known Flow Node","Known Flow","345101.877091","749777.246968","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004349","Nodes","-3513043","21.000000","37.010068","Default Known Flow Node","Known Flow","345249.625000","749921.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004339","Nodes","-3384911","21.000000","33.886077","Default Known Flow Node","Known Flow","344970.125000","750421.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004354","Nodes","-364516","21.000000","34.230235","Default Known Flow Node","Known Flow","344637.560379","750113.099759","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000022","Nodes","22","21.000000","34.230235","DDS demands","Known Flow","344634.625000","750113.875000","","0.000000","","-64.999999","","","","-21.790000","","","","","","","","-77.609168","-86.789998","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","",""
"60200800003813","Nodes","-1781265","21.000000","34.979131","Default Known Flow Node","Known Flow","344642.352193","750099.278868","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004359","Nodes","-364521","21.000000","36.328964","Default Known Flow Node","Known Flow","344724.000000","750173.000000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003815","Nodes","-1781267","21.000000","36.328964","Default Known Flow Node","Known Flow","344719.375000","750171.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003816","Nodes","-1781268","21.000000","36.285777","Default Known Flow Node","Known Flow","344719.495340","750176.721730","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003811","Nodes","-1781262","21.000000","36.242593","Default Known Flow Node","Known Flow","344592.500000","750274.250000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003814","Nodes","-1781266","21.000000","36.328964","Default Known Flow Node","Known Flow","344686.875000","750151.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000172","Nodes","172","21.000000","33.692527","DDS demands","Known Flow","345038.625000","750451.500000","","0.000000","","","0.000000","","","-12.470000","","","","","","","","-11.150897","-12.470000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"60200800003799","Nodes","-1635560","21.000000","40.070254","Default Known Flow Node","Known Flow","346571.875000","750441.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003801","Nodes","-1635562","21.000000","40.066633","Default Known Flow Node","Known Flow","346594.750000","750421.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003800","Nodes","-1635561","21.000000","39.941093","Default Known Flow Node","Known Flow","346581.500000","750449.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003803","Nodes","-1635564","21.000000","40.065577","Default Known Flow Node","Known Flow","346598.875000","750413.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003802","Nodes","-1635563","21.000000","40.063695","Default Known Flow Node","Known Flow","346598.000000","750398.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003805","Nodes","-1635566","21.000000","40.063547","Default Known Flow Node","Known Flow","346603.250000","750394.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004182","Nodes","-316482","21.000000","45.602074","DDS demands","Known Flow","345213.875000","750660.125000","","0.000000","-6.000000","","","","","","","","","","","","","-5.365307","-6.000000","","","C1 PROFILE","","","","","","","","","","","",""
"60200800001009","Nodes","1009, ""Manor House RRI""","21.000000","50.000007","Default Known Pressure Node","Known Pressure","345206.297394","750594.449089","","0.000000","","","","","","","","","","","","","","5.365307","6.000000","","","","","","","","","","","","","","",""
"60200800004338","Nodes","-3348222","21.000000","42.039190","Default Known Flow Node","Known Flow","345944.000000","750941.750000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004350","Nodes","-3513257","21.000000","44.830694","Default Known Flow Node","Known Flow","345548.500000","750954.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004326","Nodes","-3325410","21.000000","35.856492","Default Known Flow Node","Known Flow","345742.250000","750553.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003798","Nodes","-1624950","21.000000","35.859205","Default Known Flow Node","Known Flow","345735.500000","750549.625000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003762","Nodes","-1470441","21.000000","35.902462","Default Known Flow Node","Known Flow","345721.000000","750522.500000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000291","Nodes","291","21.000000","35.855843","DDS demands","Known Flow","345743.875000","750553.750000","","0.000000","-6.000000","","","","","-12.520000","","","","","","","","-16.560915","-18.520000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"60200800004345","Nodes","-3429645","21.000000","35.942362","Default Known Flow Node","Known Flow","345783.157201","750555.808363","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004332","Nodes","-3348215","21.000000","41.655682","Default Known Flow Node","Known Flow","345912.868381","750920.025800","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004346","Nodes","-3429647","21.000000","35.942362","Default Known Flow Node","Known Flow","345797.188983","750557.421212","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004351","Nodes","-3560413","21.000000","39.910197","Default Known Flow Node","Known Flow","346456.000000","750551.875000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800003808","Nodes","-1637536","21.000000","40.022878","Default Known Flow Node","Known Flow","346530.957075","750648.356208","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800004347","Nodes","-3448930","21.000000","33.522807","Default Known Flow Node","Known Flow","346884.750000","750734.375000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60200800000738","Nodes","738","21.000000","32.233152","DDS demands","Known Flow","347066.125000","750750.500000","","0.000000","","","","","","-4.790000","","","","","","","","-4.283303","-4.790000","","","","","","","","D1 PROFILE","","","","","","",""
"60200800000739","Nodes","739","21.000000","32.019681","DDS demands","Known Flow","347054.625000","750771.000000","","0.000000","","","","","","-8.180000","","","","","","","","-7.314702","-8.180000","","","","","","","","D1 PROFILE","","","","","","",""
"60200800003730","Nodes","-1238019","21.000000","32.199201","Default Known Flow Node","Known Flow","347080.125000","750689.125000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
