"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"60202900000115","Nodes","115","21.000000","24.251529","DDS demands","Known Flow","285086.218730","748644.980923","","0.000000","","","","","-5.599999","","","","","","-5.007620","-5.599999","","","","","","","D1 PROFILE","","","","",""
"60202900597868","Nodes","597868","21.000000","27.758929","Default Known Flow Node","Known Flow","285916.343956","748879.855987","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000097","Nodes","97","21.000000","27.758929","DDS demands","Known Flow","285914.843956","748881.480987","","0.000000","","","","","-5.110000","","","","","","-4.569453","-5.110000","","","","","","","D1 PROFILE","","","","",""
"60202900000047","Nodes","47","21.000000","28.855714","DDS demands","Known Flow","285855.480727","748964.306258","","0.000000","","","","","-6.579999","","","","","","-5.883953","-6.579999","","","","","","","D1 PROFILE","","","","",""
"60202900000094","Nodes","94","21.000000","28.756960","DDS demands","Known Flow","285882.018037","748956.349915","","0.000000","","","","","-8.449999","","","","","","-7.556141","-8.449999","","","","","","","D1 PROFILE","","","","",""
"60202900000096","Nodes","96","21.000000","28.715495","DDS demands","Known Flow","285873.504796","748933.545717","","0.000000","","","","","-10.390000","","","","","","-9.290924","-10.390000","","","","","","","D1 PROFILE","","","","",""
"60202900000114","Nodes","114","21.000000","28.268837","Default Known Flow Node","Known Flow","285969.093970","748925.730999","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000095","Nodes","95","21.000000","27.623312","DDS demands","Known Flow","285956.719550","748883.525869","","0.000000","","","","","-4.210000","","","","","","-3.764657","-4.210000","","","","","","","D1 PROFILE","","","","",""
"60202900279817","Nodes","279817","21.000000","27.623312","Default Known Flow Node","Known Flow","285940.718963","748914.230996","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000098","Nodes","98","21.000000","27.740450","DDS demands","Known Flow","285920.218957","748875.980985","","0.000000","","","","","-8.560000","","","","","","-7.654505","-8.560000","","","","","","","D1 PROFILE","","","","",""
"60202900597867","Nodes","597867","21.000000","27.740450","Default Known Flow Node","Known Flow","285918.468957","748877.980986","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000049","Nodes","49","21.000000","26.714442","DDS demands","Known Flow","285870.343944","748780.980960","","0.000000","-0.550000","","","","-12.440000","","","","","","-11.615891","-12.990000","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60202900000050","Nodes","50","21.000000","26.533308","DDS demands","Known Flow","285912.343955","748814.105969","","0.000000","","","","","-5.140000","","","","","","-4.596280","-5.140000","","","","","","","D1 PROFILE","","","","",""
"60202900279791","Nodes","279791","21.000000","26.593618","Default Known Flow Node","Known Flow","285843.353139","748743.844091","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000106","Nodes","106","21.000000","26.851407","DDS demands","Known Flow","285791.718922","748772.980957","","0.000000","","","","","-9.279999","","","","","","-8.298341","-9.279999","","","","","","","D1 PROFILE","","","","",""
"60202900000051","Nodes","51","21.000000","26.844494","DDS demands","Known Flow","285774.593918","748772.230957","","0.000000","","","","","-2.390000","","","","","","-2.137181","-2.390000","","","","","","","D1 PROFILE","","","","",""
"60202900279796","Nodes","279796","21.000000","27.123992","Default Known Flow Node","Known Flow","285798.968924","748793.355963","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000045","Nodes","45","21.000000","28.838059","DDS demands","Known Flow","285796.288980","748985.758145","","0.000000","","","","","-11.510000","","","","","","-10.292448","-11.510000","","","","","","","D1 PROFILE","","","","",""
"60202900279804","Nodes","279804","21.000000","28.601182","Default Known Flow Node","Known Flow","285765.218915","748856.480980","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000105","Nodes","P00078860, MONESS CRESCENT, 41.63","22.999998","28.664846","CSEP DDS Matched","Known Flow","285760.979261","748865.349541","","0.000000","","","","","-8.609999","-19.799999","","","","","-25.404730","-28.409999","","","","","","","D1 PROFILE","DC PROFILE","","","",""
"60202900597873","Nodes","597873","21.000000","28.601182","Default Known Flow Node","Known Flow","285773.718917","748856.480980","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900279798","Nodes","279798","21.000000","27.585598","Default Known Flow Node","Known Flow","285777.718918","748805.605966","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900597874","Nodes","597874","21.000000","27.674452","Default Known Flow Node","Known Flow","285763.343914","748803.480966","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900279797","Nodes","279797","21.000000","27.524047","Default Known Flow Node","Known Flow","285780.218919","748803.480966","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900597876","Nodes","597876","21.000000","27.524047","Default Known Flow Node","Known Flow","285782.843920","748811.855968","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900597878","Nodes","597878","21.000000","27.123992","Default Known Flow Node","Known Flow","285801.718925","748800.605965","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900597871","Nodes","597871","21.000000","26.053835","DDS demands","Known Flow","285859.343941","748722.730944","","0.000000","","","-24.849999","","","","","","","","-22.221314","-24.849999","","","","","C3 PROFILE","","","","","","",""
"60202900279799","Nodes","279799","21.000000","27.702851","Default Known Flow Node","Known Flow","285847.093937","748821.980971","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900279800","Nodes","279800","21.000000","27.864075","Default Known Flow Node","Known Flow","285948.343965","748842.855976","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000080","Nodes","80","21.000000","28.117452","DDS demands","Known Flow","286045.218991","748905.980994","","0.000000","","-39.999997","","","-8.079999","","","","","","-42.993994","-48.079999","","","","C2 PROFILE","","","D1 PROFILE","","","","",""
"60202900279803","Nodes","279803","21.000000","28.534259","Default Known Flow Node","Known Flow","286005.968980","748856.355980","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000099","Nodes","99","21.000000","27.971717","DDS demands","Known Flow","286084.607884","748895.533330","","0.000000","","","","","-1.299999","","","","","","-1.162483","-1.299999","","","","","","","D1 PROFILE","","","","",""
"60202900000100","Nodes","100","21.000000","27.502882","DDS demands","Known Flow","286153.969021","748940.106003","","0.000000","","","","","-1.339999","","","","","","-1.198251","-1.339999","","","","","","","D1 PROFILE","","","","",""
"60202900597882","Nodes","597882","21.000000","28.711319","Default Known Flow Node","Known Flow","285991.593977","748813.855969","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900279843","Nodes","279843","21.000000","25.362494","DDS demands","Known Flow","286018.546793","748996.351524","","0.000000","","","","","-3.520000","","","","","","-3.147647","-3.520000","","","","","","","D1 PROFILE","","","","",""
"60202900000102","Nodes","102","21.000000","25.362494","Default Known Flow Node","Known Flow","286021.718985","748977.481013","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900598577","Nodes","598577","21.000000","25.445446","DDS demands","Known Flow","286037.968989","748982.356014","","0.000000","","","","","-5.119999","","","","","","-4.578395","-5.119999","","","","","","","D1 PROFILE","","","","",""
"60202900000025","Nodes","25","21.000000","26.851532","DDS demands","Known Flow","285443.593827","749025.231026","","0.000000","-12.040000","","","-0.910000","-17.419999","","","","","","-27.157398","-30.370000","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","","",""
"60202900279847","Nodes","279847","21.000000","26.816358","Default Known Flow Node","Known Flow","285446.468828","749025.981026","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000113","Nodes","113","21.000000","24.291092","DDS demands","Known Flow","285322.362633","749177.065905","","0.000000","","","","","-10.320000","","","","","","-9.228329","-10.320000","","","","","","","D1 PROFILE","","","","",""
"60202900517835","Nodes","517835","21.000000","23.141627","DDS demands","Known Flow","285272.718781","749134.981056","","0.000000","","-39.999997","","","-5.940000","","","","","","-41.080369","-45.939998","","","","C2 PROFILE","","","D1 PROFILE","","","","",""
"60202900279855","Nodes","279855","21.000000","28.306376","Default Known Flow Node","Known Flow","285866.821347","749042.094410","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000093","Nodes","93","21.000000","32.236245","DDS demands","Known Flow","285603.863871","749381.527123","","0.000000","","","","","-12.789999","","","","","","-11.437046","-12.789999","","","","","","","D1 PROFILE","","","","",""
"60202900597906","Nodes","597906","21.000000","26.643443","Default Known Flow Node","Known Flow","285721.843903","749369.231120","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000015","Nodes","15","21.000000","26.643443","Default Known Flow Node","Known Flow","285720.843903","749370.981120","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000058","Nodes","58","21.000000","27.542883","DDS demands","Known Flow","285844.968937","749192.606072","","0.000000","","","","","-10.270000","","","","","","-9.183618","-10.270000","","","","","","","D1 PROFILE","","","","",""
"60202900597891","Nodes","597891","21.000000","28.233279","Default Known Flow Node","Known Flow","285875.593945","749043.731031","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900279856","Nodes","279856","21.000000","28.233279","Default Known Flow Node","Known Flow","285876.995587","749043.322417","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000040","Nodes","40","21.000000","32.546347","DDS demands","Known Flow","285617.355462","749347.154937","","0.000000","","","","","-0.970000","","","","","","-0.867391","-0.970000","","","","","","","D1 PROFILE","","","","",""
"60202900000092","Nodes","92","21.000000","32.311023","DDS demands","Known Flow","285680.006892","749369.889120","","0.000000","","","","","-2.279999","","","","","","-2.038816","-2.279999","","","","","","","D1 PROFILE","","","","",""
"60202900000041","Nodes","41","21.000000","32.344617","DDS demands","Known Flow","285629.522767","749319.103828","","0.000000","","","","","-8.689999","","","","","","-7.770753","-8.689999","","","","","","","D1 PROFILE","","","","",""
"60202900000108","Nodes","108","21.000000","33.943441","DDS demands","Known Flow","285584.593866","749286.231097","","0.000000","","","","","-1.609999","","","","","","-1.439690","-1.609999","","","","","","","D1 PROFILE","","","","",""
"60202900000035","Nodes","35","21.000000","33.866821","DDS demands","Known Flow","285580.782482","749291.542482","","0.000000","","","","","-1.490000","","","","","","-1.332384","-1.490000","","","","","","","D1 PROFILE","","","","",""
"60202900000110","Nodes","110","21.000000","33.828316","DDS demands","Known Flow","285572.718863","749311.981104","","0.000000","","","","","-18.469999","","","","","","-16.516204","-18.469999","","","","","","","D1 PROFILE","","","","",""
"60202900279923","Nodes","279923","21.000000","33.741131","Default Known Flow Node","Known Flow","285540.468854","749390.231125","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000086","Nodes","86","21.000000","29.069828","DDS demands","Known Flow","285588.843867","749065.856037","","0.000000","","","","","-6.469999","","","","","","-5.785589","-6.469999","","","","","","","D1 PROFILE","","","","",""
"60202900000104","Nodes","104","21.000000","28.791070","DDS demands","Known Flow","285553.843857","749214.981078","","0.000000","","","","","-1.150000","","","","","","-1.028350","-1.150000","","","","","","","D1 PROFILE","","","","",""
"60202900000029","Nodes","29","21.000000","28.597200","DDS demands","Known Flow","285678.930831","749051.822072","","0.000000","-0.540000","","-8.169999","-15.649999","-11.369999","","","","","","-31.950404","-35.730000","","","C1 PROFILE","","C3 PROFILE","C4 PROFILE","D1 PROFILE","","","","",""
"60202900000112","Nodes","112","21.000000","28.969874","DDS demands","Known Flow","285763.453727","749004.776356","","0.000000","","","","","-0.889999","","","","","","-0.795853","-0.889999","","","","","","","D1 PROFILE","","","","",""
"60202900000030","Nodes","30","21.000000","28.835591","DDS demands","Known Flow","285671.760342","749086.239694","","0.000000","","","","","-5.010000","","","","","","-4.480031","-5.010000","","","","","","","D1 PROFILE","","","","",""
"60202900000111","Nodes","111","21.000000","28.088083","DDS demands","Known Flow","285759.468913","749145.356059","","0.000000","-0.239999","","","-5.810000","-14.890000","","","","","","-18.724923","-20.940001","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","","",""
"60202900000044","Nodes","44","21.000000","28.086700","DDS demands","Known Flow","285768.343916","749139.106057","","0.000000","-6.000000","","","","","","","","","","-5.365307","-6.000000","","","C1 PROFILE","","","","","","","","",""
"60202900000042","Nodes","42","21.000000","27.570814","DDS demands","Known Flow","285837.468935","749193.106072","","0.000000","-7.139999","","-4.579999","","-26.950001","","","","","","-34.579405","-38.669999","","","C1 PROFILE","","C3 PROFILE","","D1 PROFILE","","","","",""
"60202900597892","Nodes","597892","21.000000","28.086700","Default Known Flow Node","Known Flow","285766.843915","749141.856058","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900279883","Nodes","279883","21.000000","27.567911","Default Known Flow Node","Known Flow","285834.593934","749197.981073","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900279884","Nodes","279884","21.000000","27.430646","Default Known Flow Node","Known Flow","285851.593938","749198.231073","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000056","Nodes","56","21.000000","27.381497","DDS demands","Known Flow","285945.218964","749294.356099","","0.000000","","","","","-4.990000","","","","","","-4.462147","-4.990000","","","","","","","D1 PROFILE","","","","",""
"60202900279908","Nodes","279908","21.000000","27.381497","Default Known Flow Node","Known Flow","285935.359222","749306.244365","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000089","Nodes","89","21.000000","26.080334","DDS demands","Known Flow","285889.218949","749113.606050","","0.000000","","","","","-10.750000","","","","","","-9.612842","-10.750000","","","","","","","D1 PROFILE","","","","",""
"60202900279861","Nodes","279861","21.000000","25.889143","Default Known Flow Node","Known Flow","285897.343951","749088.606043","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000090","Nodes","90","21.000000","25.892207","DDS demands","Known Flow","285968.468970","749169.731065","","0.000000","","","","","-4.030000","","","","","","-3.603698","-4.030000","","","","","","","D1 PROFILE","","","","",""
"60202900000055","Nodes","55","21.000000","28.219195","DDS demands","Known Flow","285871.594257","749042.159471","","0.000000","-1.890000","","","","-9.409999","","","","","","-10.104662","-11.299999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60202900000088","Nodes","88","21.000000","33.461714","DDS demands","Known Flow","285531.593851","749269.231092","","0.000000","-0.939999","","","","-11.799999","","","","","","-11.392336","-12.740000","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60202900597889","Nodes","597889","21.000000","27.159649","DDS demands","Known Flow","285502.343843","749070.481038","","0.000000","","","","","-3.499999","","","","","","-3.129762","-3.499999","","","","","","","D1 PROFILE","","","","",""
"60202900279924","Nodes","279924","21.000000","33.741131","Default Known Flow Node","Known Flow","285531.543113","749412.510882","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000013","Nodes","13","21.000000","33.697547","Default Known Flow Node","Known Flow","285524.343849","749430.481136","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900279848","Nodes","279848","21.000000","27.535227","DDS demands","Known Flow","285575.593863","749026.481026","","0.000000","-5.570000","","","","","","","","","","-4.980793","-5.570000","","","C1 PROFILE","","","","","","","","",""
"60202900279849","Nodes","279849","21.000000","28.006889","DDS demands","Known Flow","285591.224716","749026.701770","","0.000000","-6.190000","","","","-6.010000","","","","","","-10.909459","-12.200000","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60202900279905","Nodes","MAXIMO 823573","21.000000","24.657491","Point Loads","Known Flow","285723.123422","749236.534361","","0.000000","","","","","","","","","","-22.150000","-19.806927","-22.150000","","","","","","","","","","","","PL-AF PROFILE"
"60202900597905","Nodes","597905","21.000000","26.555216","Default Known Flow Node","Known Flow","285756.218913","749416.981133","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900279918","Nodes","279918","21.000000","26.643443","Default Known Flow Node","Known Flow","285726.843905","749357.356116","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900279886","Nodes","279886","21.000000","27.430169","Default Known Flow Node","Known Flow","285861.468941","749206.731075","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000215","Nodes","215","21.000000","27.384475","Default Known Flow Node","Known Flow","285895.093950","749235.106083","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900279857","Nodes","279857","21.000000","28.306467","Default Known Flow Node","Known Flow","285865.593942","749044.481031","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000109","Nodes","109","21.000000","27.818469","DDS demands","Known Flow","285922.343958","748980.106014","","0.000000","","","","","-9.430000","","","","","","-8.432475","-9.430000","","","","","","","D1 PROFILE","","","","",""
"60202900279896","Nodes","279896","21.000000","27.381497","Default Known Flow Node","Known Flow","285878.093946","749256.856089","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900279912","Nodes","279912","21.000000","27.249275","Default Known Flow Node","Known Flow","285894.843950","749325.481108","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900279913","Nodes","279913","21.000000","27.249275","Default Known Flow Node","Known Flow","285887.468948","749326.106108","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000101","Nodes","101","21.000000","25.398601","DDS demands","Known Flow","285995.843978","749041.606031","","0.000000","","","","","-15.599999","","","","","","-13.949799","-15.599999","","","","","","","D1 PROFILE","","","","",""
"60202900597903","Nodes","597903","21.000000","25.844885","Default Known Flow Node","Known Flow","285869.718943","749101.481047","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900597904","Nodes","597904","21.000000","26.021959","Default Known Flow Node","Known Flow","285895.968951","749071.856039","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900279914","Nodes","279914","21.000000","27.249275","Default Known Flow Node","Known Flow","285909.497686","749336.753943","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900597897","Nodes","597897","21.000000","27.205214","Default Known Flow Node","Known Flow","285882.718947","749396.981127","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900598584","Nodes","598584","21.000000","25.656856","DDS demands","Known Flow","286002.593980","749192.106072","","0.000000","","","","","-8.689999","","","","","","-7.770753","-8.689999","","","","","","","D1 PROFILE","","","","",""
"60202900000103","Nodes","103","21.000000","24.843253","DDS demands","Known Flow","286014.093983","749130.231055","","0.000000","","","","","-7.889999","","","","","","-7.055379","-7.889999","","","","","","","D1 PROFILE","","","","",""
"60202900279818","Nodes","279818","21.000000","24.270102","Default Known Flow Node","Known Flow","285123.486658","748919.390640","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900279814","Nodes","279814","21.000000","23.136032","Default Known Flow Node","Known Flow","285059.218723","748896.605991","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900597884","Nodes","597884","21.000000","27.623548","Default Known Flow Node","Known Flow","285961.843968","748879.355986","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900279806","Nodes","279806","21.000000","27.623548","Default Known Flow Node","Known Flow","285962.218969","748878.730986","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900597883","Nodes","597883","21.000000","27.623312","Default Known Flow Node","Known Flow","285959.180221","748884.027104","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900279811","Nodes","279811","21.000000","27.968699","Default Known Flow Node","Known Flow","286086.219002","748895.105991","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202903084913","Nodes","3084913","21.000000","27.987683","Default Known Flow Node","Known Flow","286100.969763","748844.854842","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900597900","Nodes","597900","21.000000","27.337418","Default Known Flow Node","Known Flow","285848.093938","749232.356082","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60202900000001","Nodes","1, ABERFELDY DG, TEL, DAG, SITE ID 1820","21.000000","39.999988","Default Known Pressure Node","Known Pressure","285627.293188","749265.989797","","3964.900037","","","","","","","","","","","1125.158624","1258.259945","","","","","","","","","","","",""
