"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"60207300001064","Nodes","1064","21.000000","30.470173","Default Known Flow Node","Known Flow","344415.484874","731080.851143","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008342","Nodes","-299862","21.000000","29.892127","Default Known Flow Node","Known Flow","344181.859811","731069.601140","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008345","Nodes","-299865","21.000000","28.853499","Default Known Flow Node","Known Flow","344241.142361","731153.097738","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008349","Nodes","-299870","21.000000","27.312616","Default Known Flow Node","Known Flow","344306.567059","731335.218662","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001075","Nodes","1075","21.000000","27.359439","DDS demands","Known Flow","344317.984848","731398.476230","","0.000000","","","","","","","-3.999999","","","","","","","-3.576871","-3.999999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300008351","Nodes","-299873","21.000000","27.446628","Default Known Flow Node","Known Flow","344327.879046","731400.666548","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008355","Nodes","-299878","21.000000","30.667326","Default Known Flow Node","Known Flow","344375.359207","731189.480843","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008339","Nodes","-299859","21.000000","29.895906","Default Known Flow Node","Known Flow","344180.109810","731073.226141","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001106","Nodes","1106","21.000000","29.061305","DDS demands","Known Flow","344252.359830","731187.851172","","0.000000","","","","","","","-3.110000","","","","","","","-2.781017","-3.110000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300008346","Nodes","-299866","21.000000","28.853499","Default Known Flow Node","Known Flow","344268.984834","731155.976164","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008347","Nodes","-299867","21.000000","27.387086","Default Known Flow Node","Known Flow","344298.364902","731383.355125","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008348","Nodes","-299869","21.000000","27.305001","Default Known Flow Node","Known Flow","344304.922698","731341.836350","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008350","Nodes","-299872","21.000000","27.399758","Default Known Flow Node","Known Flow","344326.734850","731339.851214","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008353","Nodes","-299876","21.000000","27.446628","Default Known Flow Node","Known Flow","344335.859853","731396.726229","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001065","Nodes","1065","21.000000","30.522151","DDS demands","Known Flow","344354.859858","731186.601172","","0.000000","","","","","","","-6.969999","","","","","","","-6.232698","-6.969999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300008358","Nodes","-299881","21.000000","30.883812","Default Known Flow Node","Known Flow","344382.859865","731229.226184","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008359","Nodes","-299883","21.000000","27.493276","Default Known Flow Node","Known Flow","344390.234867","731365.851221","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008357","Nodes","-299880","21.000000","27.493276","Default Known Flow Node","Known Flow","344381.109865","731368.726222","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300007739","Nodes","7739","21.000000","27.493276","DDS demands","Known Flow","344392.602251","731361.599541","","0.000000","","","","","","","-11.340000","","","","","","","-10.140432","-11.340000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300008356","Nodes","-299879","21.000000","27.493276","Default Known Flow Node","Known Flow","344379.984865","731357.226218","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008362","Nodes","-299887","21.000000","27.517326","Default Known Flow Node","Known Flow","344411.987130","731362.491835","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008363","Nodes","-299889","21.000000","27.517326","Default Known Flow Node","Known Flow","344413.484874","731365.726221","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001054","Nodes","1054","21.000000","29.100200","Default Known Flow Node","Known Flow","344500.859898","731347.726216","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001162","Nodes","1162","21.000000","30.796510","DDS demands","Known Flow","344558.359913","731128.351156","","0.000000","","","","","","","-4.510000","","","","","","","-4.032922","-4.510000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300001163","Nodes","1163","21.000000","30.532230","DDS demands","Known Flow","344560.734914","731116.101153","","0.000000","","","","","","","-2.390000","","","","","","","-2.137181","-2.390000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300001164","Nodes","1164","21.000000","30.844041","Default Known Flow Node","Known Flow","344588.359921","731142.851160","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001165","Nodes","1165","21.000000","30.487645","DDS demands","Known Flow","344591.859922","731109.101151","","0.000000","","","","","","","-4.269999","","","","","","","-3.818310","-4.269999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300001167","Nodes","1167","21.000000","30.846961","DDS demands","Known Flow","344607.484927","731151.226162","","0.000000","","","","","","","-2.450000","","","","","","","-2.190834","-2.450000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300001166","Nodes","1166","21.000000","30.481756","DDS demands","Known Flow","344614.234928","731089.726146","","0.000000","","","","","","","-2.720000","","","","","","","-2.432272","-2.720000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300008364","Nodes","-299892","21.000000","29.435820","Default Known Flow Node","Known Flow","344608.883851","731368.435407","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001277","Nodes","1277","21.000000","31.675605","DDS demands","Known Flow","344823.484985","731206.351177","","0.000000","","","","","","","-0.910000","","","","","","","-0.813738","-0.910000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300008367","Nodes","-299901","21.000000","31.573498","Default Known Flow Node","Known Flow","344816.609983","731240.476187","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008372","Nodes","-299908","21.000000","26.751157","Default Known Flow Node","Known Flow","344887.618665","731393.480227","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008373","Nodes","-299910","21.000000","26.663865","Default Known Flow Node","Known Flow","344910.110009","731333.476212","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001207","Nodes","1207","21.000000","31.111718","DDS demands","Known Flow","344914.735010","731213.101179","","0.000000","","","","","","","-6.020000","","","","","","","-5.383191","-6.020000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000460","Nodes","460","21.000000","31.125986","DDS demands","Known Flow","344932.110015","731211.476179","","0.000000","","","","","","","-4.380000","","","","","","","-3.916674","-4.380000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000468","Nodes","468","21.000000","29.414535","DDS demands","Known Flow","344608.097734","731370.421109","","0.000000","","","","","","","-31.059998","","","","","","","-27.774406","-31.059998","","","","","","","","","D1 PROFILE","","","","","",""
"60207300001052","Nodes","1052","21.000000","30.736201","DDS demands","Known Flow","344664.984942","731226.726183","","0.000000","","","","","","","-7.020000","","","","","","","-6.277409","-7.020000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300001168","Nodes","1168,","21.000000","31.208221","DDS demands","Known Flow","344704.734953","731175.726169","","0.000000","-9.999999","","","-4.519999","","","-10.100000","","","","","","","-22.015644","-24.620000","","","C1 PROFILE","","","C4 PROFILE","","","D1 PROFILE","","","","","",""
"60207300008366","Nodes","-299894","21.000000","30.226461","Default Known Flow Node","Known Flow","344646.127916","731274.358314","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008365","Nodes","-299893","21.000000","30.226461","Default Known Flow Node","Known Flow","344628.484932","731267.476194","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008369","Nodes","-299904","21.000000","31.077883","Default Known Flow Node","Known Flow","344849.109992","731266.476194","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008368","Nodes","-299903","21.000000","31.573498","Default Known Flow Node","Known Flow","344823.609985","731242.476187","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300000472","Nodes","472","21.000000","31.574226","Default Known Flow Node","Known Flow","344698.484951","731183.226171","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001276","Nodes","1276","21.000000","30.945242","DDS demands","Known Flow","344864.984997","731270.976195","","0.000000","","","","","","","-12.680000","","","","","","","-11.338683","-12.680000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300008370","Nodes","-299905","21.000000","31.077883","Default Known Flow Node","Known Flow","344852.984993","731242.351187","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008371","Nodes","-299907","21.000000","30.988543","Default Known Flow Node","Known Flow","344884.485002","731276.601197","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008489","Nodes","-311788","21.000000","30.674430","Default Known Flow Node","Known Flow","344915.735010","731198.101175","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001206","Nodes","1206","21.000000","31.046539","Default Known Flow Node","Known Flow","344703.109953","731182.101171","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300007728","Nodes","7728","21.000000","26.726270","DDS demands","Known Flow","344920.110012","731436.476240","","0.000000","","","","","","","-4.219999","","","","","","","-3.773599","-4.219999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300008375","Nodes","-299918","21.000000","26.687806","Default Known Flow Node","Known Flow","344936.235016","731453.476245","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001172","Nodes","P07116174, West Ferry CSEP, 10.15 SCMH","22.999998","31.524769","CSEP Unmatched","Known Flow","344974.404241","731207.954477","","0.000000","","","","","","","","-10.150000","","","","","","-9.076311","-10.150000","","","","","","","","","","DC PROFILE","","","","",""
"60207300001171","Nodes","1171","21.000000","30.434255","DDS demands","Known Flow","344964.610024","731127.226156","","0.000000","","","","","","","-6.350000","","","","","","","-5.678283","-6.350000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300001170","Nodes","1170","21.000000","30.130391","DDS demands","Known Flow","344859.484995","731116.726153","","0.000000","","","","","","","-2.470000","","","","","","","-2.208718","-2.470000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000473","Nodes","473","21.000000","31.034003","DDS demands","Known Flow","344684.109947","731178.976170","","0.000000","","","","","","","-0.939999","","","","","","","-0.840564","-0.939999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000467","Nodes","467","21.000000","28.502842","DDS demands","Known Flow","344568.109916","731468.851249","","0.000000","","","","","","","-19.440000","","","","","","","-17.383595","-19.440000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300008488","Nodes","-311787","21.000000","30.662789","Default Known Flow Node","Known Flow","344896.990098","731197.601311","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001209","Nodes","1209","21.000000","30.651539","DDS demands","Known Flow","344898.985006","731179.601170","","0.000000","","","","","","","-2.990000","","","","","","","-2.673711","-2.990000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300001208","Nodes","1208","21.000000","30.601119","DDS demands","Known Flow","344916.110011","731192.226174","","0.000000","","","","","","","-4.619999","","","","","","","-4.131286","-4.619999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300001173","Nodes","1173","21.000000","31.042565","DDS demands","Known Flow","345019.485039","731189.351173","","0.000000","","","","","","","-1.929999","","","","","","","-1.725840","-1.929999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300001178","Nodes","1178","21.000000","30.260193","DDS demands","Known Flow","345042.985045","731102.226149","","0.000000","","","","","","","-9.980000","","","","","","","-8.924294","-9.980000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000456","Nodes","456","21.000000","31.848948","DDS demands","Known Flow","345148.985074","731185.476172","","0.000000","","","","","","","-10.450000","","","","","","","-9.344577","-10.450000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300001176","Nodes","1176","21.000000","31.284243","Default Known Flow Node","Known Flow","345087.485057","731192.476174","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300007975","Nodes","-287481","21.000000","31.744869","Default Known Flow Node","Known Flow","345163.110078","731184.601172","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001022","Nodes","1022","21.000000","31.744869","Default Known Flow Node","Known Flow","345160.485077","731184.976172","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001180","Nodes","1180","21.000000","29.790257","DDS demands","Known Flow","345176.610081","731113.851152","","0.000000","","","","","","","-5.610000","","","","","","","-5.016562","-5.610000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000455","Nodes","455","21.000000","31.619253","DDS demands","Known Flow","345072.360053","731196.851175","","0.000000","","","","","","","-0.939999","","","","","","","-0.840564","-0.939999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300001175","Nodes","1175","21.000000","31.115433","DDS demands","Known Flow","345086.360057","731182.101171","","0.000000","","","","-6.199999","","","-5.280000","","","","","","","-10.265621","-11.480000","","","","","","C4 PROFILE","","","D1 PROFILE","","","","","",""
"60207300001174","Nodes","1174","21.000000","31.058369","Default Known Flow Node","Known Flow","345034.735043","731187.726172","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300007985","Nodes","-287493","21.000000","30.754906","Default Known Flow Node","Known Flow","345430.525129","731123.274245","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001177","Nodes","1177","21.000000","30.188503","DDS demands","Known Flow","345107.610063","731152.851163","","0.000000","","","","","","","-11.620000","","","","","","","-10.390811","-11.620000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300007973","Nodes","-287479","21.000000","31.896494","Default Known Flow Node","Known Flow","345156.235076","731181.351171","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300000457","Nodes","","0.000000","30.337361","Default Known Flow Node","Known Flow","345115.832412","731266.817147","","0.000000","","","","","","","-6.670000","","","","","","","-5.964433","-6.670000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000459","Nodes","459","21.000000","34.623667","DDS demands","Known Flow","345269.110107","731173.226168","","0.000000","","","","","","","-11.949999","","","","","","","-10.685903","-11.949999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300007979","Nodes","-287485","21.000000","33.442954","Default Known Flow Node","Known Flow","345227.110095","731174.101169","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300000981","Nodes","981","21.000000","34.939711","DDS demands","Known Flow","345311.735118","731168.726167","","0.000000","","","","","","","-2.840000","","","","","","","-2.539578","-2.840000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300007980","Nodes","-287488","21.000000","34.934011","Default Known Flow Node","Known Flow","345311.735118","731162.980000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300000449","Nodes","449","21.000000","35.208413","DDS demands","Known Flow","345342.985127","731165.226166","","0.000000","","","","","","","-58.220002","","","","","","","-52.061369","-58.220002","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000446","Nodes","446","21.000000","36.388956","DDS demands","Known Flow","345438.110153","731133.476158","","0.000000","","","","","","","-10.560000","","","","","","","-9.442941","-10.560000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300007986","Nodes","-287494","21.000000","37.066333","Default Known Flow Node","Known Flow","345488.360166","731125.976156","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001073","Nodes","1073","21.000000","31.082492","DDS demands","Known Flow","345444.421154","731205.224177","","0.000000","","","","","","","-6.309999","","","","","","","-5.642515","-6.309999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300007983","Nodes","-287491","21.000000","31.069582","Default Known Flow Node","Known Flow","345400.110142","731206.101177","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300000445","Nodes","445","21.000000","27.606177","DDS demands","Known Flow","345449.735156","731282.101198","","0.000000","","","","","","","-8.600000","","","","","","","-7.690274","-8.600000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000841","Nodes","841","21.000000","27.413836","DDS demands","Known Flow","345450.154156","731288.427200","","0.000000","","","","","","","-10.090000","","","","","","","-9.022658","-10.090000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000452","Nodes","452","21.000000","28.724061","DDS demands","Known Flow","345114.805065","731407.668232","","0.000000","","","","","","","-20.919999","","","","","","","-18.707037","-20.919999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000451","Nodes","451","21.000000","28.651003","DDS demands","Known Flow","345199.958746","731460.198855","","0.000000","","-24.999999","","","","","-29.579999","","","","","","","-48.806413","-54.579998","","","","C2 PROFILE","","","","","D1 PROFILE","","","","","",""
"60207300007974","Nodes","-287480","21.000000","31.729219","Default Known Flow Node","Known Flow","345162.610078","731170.601168","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300007977","Nodes","-287483","21.000000","31.729219","Default Known Flow Node","Known Flow","345171.110080","731155.976164","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300007976","Nodes","-287482","21.000000","32.030859","Default Known Flow Node","Known Flow","345163.360078","731180.601170","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300007978","Nodes","-287484","21.000000","33.442954","Default Known Flow Node","Known Flow","345225.610095","731160.601165","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300007981","Nodes","-287489","21.000000","34.607109","Default Known Flow Node","Known Flow","345348.235128","731119.726154","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300000982","Nodes","982","21.000000","34.584383","DDS demands","Known Flow","345371.110134","731121.101154","","0.000000","","","","","","","-3.790000","","","","","","","-3.389085","-3.790000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300001072","Nodes","1072","21.000000","31.176125","DDS demands","Known Flow","345367.610133","731236.226186","","0.000000","","","","","","","-4.260000","","","","","","","-3.809368","-4.260000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300007984","Nodes","-287492","21.000000","31.069582","Default Known Flow Node","Known Flow","345409.360145","731185.976172","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300007982","Nodes","-287490","21.000000","31.069582","Default Known Flow Node","Known Flow","345397.860142","731179.351170","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300007757","Nodes","7757","21.000000","27.191157","DDS demands","Known Flow","345464.855160","731464.204248","","0.000000","","","","","","","-11.649999","","","","","","","-10.417637","-11.649999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300007784","Nodes","-1179","21.000000","30.229077","Default Known Flow Node","Known Flow","345001.985034","731099.226148","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300000675","Nodes","675","21.000000","33.975158","DDS demands","Known Flow","345683.588077","731052.284149","","0.000000","","","","","","","-11.629999","","","","","","","-10.399753","-11.629999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000647","Nodes","647","21.000000","32.533500","DDS demands","Known Flow","345794.860250","731014.726125","","0.000000","","","","","","","-11.530000","","","","","","","-10.310332","-11.530000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000673","Nodes","673","21.000000","30.363568","DDS demands","Known Flow","345470.012770","731041.948524","","0.000000","","","","","","","-5.909999","","","","","","","-5.284827","-5.909999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300007987","Nodes","-287495","21.000000","33.384597","Default Known Flow Node","Known Flow","345521.610175","731014.101125","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300000657","Nodes","657","21.000000","30.327705","DDS demands","Known Flow","345732.360233","731267.226194","","0.000000","-4.139999","","","","","","-11.870000","","","","","","","-14.316428","-16.010000","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"60207300000653","Nodes","653","21.000000","27.920516","DDS demands","Known Flow","345732.735233","731485.851253","","0.000000","","","","","","","-6.199999","","","","","","","-5.544150","-6.199999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300008004","Nodes","-287520","21.000000","28.810106","Default Known Flow Node","Known Flow","345836.735261","731430.226238","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300000642","Nodes","642","21.000000","32.628376","DDS demands","Known Flow","345795.235250","731020.101127","","0.000000","","","","","","","-3.720000","","","","","","","-3.326490","-3.720000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000986","Nodes","986","21.000000","32.714273","DDS demands","Known Flow","345796.485250","731031.976130","","0.000000","","","","","","","-1.799999","","","","","","","-1.609592","-1.799999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300007992","Nodes","-287500","21.000000","33.513207","Default Known Flow Node","Known Flow","345569.485188","731044.226133","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300007991","Nodes","-287499","21.000000","37.662791","Default Known Flow Node","Known Flow","345566.610188","731118.601154","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001182","Nodes","1182","21.000000","37.662791","DDS demands","Known Flow","345564.485187","731117.601153","","0.000000","","","","","","","-0.779999","","","","","","","-0.697489","-0.779999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300007997","Nodes","-287506","21.000000","36.464696","Default Known Flow Node","Known Flow","345588.735194","731163.601166","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300000666","Nodes","666","21.000000","36.464696","DDS demands","Known Flow","345588.581400","731161.967111","","0.000000","","","","","","","-4.469999","","","","","","","-3.997153","-4.469999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300007998","Nodes","-287508","21.000000","37.120526","Default Known Flow Node","Known Flow","345609.248001","731082.139168","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300007996","Nodes","-287505","21.000000","37.120526","Default Known Flow Node","Known Flow","345588.360193","731082.101144","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008005","Nodes","-287521","21.000000","29.175356","Default Known Flow Node","Known Flow","345839.110262","731362.101220","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008001","Nodes","-287515","21.000000","29.261995","Default Known Flow Node","Known Flow","345781.860246","731357.851219","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300000762","Nodes","762","21.000000","31.702788","DDS demands","Known Flow","345864.985269","731043.726133","","0.000000","","","","","","","-3.989999","","","","","","","-3.567929","-3.989999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000761","Nodes","761","21.000000","31.713527","DDS demands","Known Flow","345854.485266","731003.726122","","0.000000","-4.419999","","","","","","-11.430000","","","","","","","-14.173354","-15.850000","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"60207300008014","Nodes","-287533","21.000000","27.449373","Default Known Flow Node","Known Flow","345945.735291","731069.726140","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300001152","Nodes","1152","21.000000","27.379451","DDS demands","Known Flow","345936.235288","731072.601141","","0.000000","-11.910000","","","","","","","","","","","","","-10.650135","-11.910000","","","C1 PROFILE","","","","","","","","","","","",""
"60207300008017","Nodes","-287536","21.000000","26.893386","Default Known Flow Node","Known Flow","345964.485296","731135.601158","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300008015","Nodes","-287534","21.000000","26.893386","Default Known Flow Node","Known Flow","345947.235291","731140.351159","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300000816","Nodes","816","21.000000","27.523757","Default Known Flow Node","Known Flow","345950.860292","731081.851144","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"60207300000664","Nodes","664","21.000000","32.682011","DDS demands","Known Flow","345590.742194","731278.851197","","0.000000","","","","","","","-0.019999","","","","","","","-0.017884","-0.019999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000665","Nodes","665","21.000000","32.776100","DDS demands","Known Flow","345587.962193","731266.553194","","0.000000","","","","","","","-16.129999","","","","","","","-14.423734","-16.129999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000661","Nodes","661","21.000000","32.563716","DDS demands","Known Flow","345597.271122","731277.957322","","0.000000","","","","","","","-1.729999","","","","","","","-1.546996","-1.729999","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000654","Nodes","654","21.000000","30.548074","DDS demands","Known Flow","345682.223219","731409.195233","","0.000000","","","","","","","-9.500000","","","","","","","-8.495070","-9.500000","","","","","","","","","D1 PROFILE","","","","","",""
"60207300000655","Nodes","655","21.000000","30.536035","DDS demands","Known Flow","345671.914216","731359.760219","","0.000000","","","","","","","-6.150000","","","","","","","-5.499440","-6.150000","","","","","","","","","D1 PROFILE","","","","","",""
