"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"96113200007005","Nodes","Logger 7005","21.000000","30.482910","Val Log Post","Known Flow","548491.827500","155267.160000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96113206505063","Nodes","6505063","21.000000","30.517821","DDS demands","Known Flow","548498.265000","155267.285000","","0.000000","","","","","-21.870000","","","","","-19.556545","-21.870000","","","","","","","D1 PROFILE","","","",""
"96113206505073","Nodes","6505073","21.000000","28.780365","DDS demands","Known Flow","547320.765000","155195.660000","","0.000000","0.000000","","","","-19.819999","","-15.999999","","","-32.030885","-35.819998","","","C1 PROFILE","","","","D1 PROFILE","","I2 PROFILE","",""
"96113200007003","Nodes","Logger 7003","21.000000","29.175547","Val Log Post","Known Flow","547324.452500","155174.160000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96113206505049","Nodes","6505049","22.999998","29.265036","DDS demands","Known Flow","547325.265000","155169.285000","","0.000000","-4.610000","0.000000","","","-19.979999","","","","","-21.988818","-24.589999","","","C1 PROFILE","C2 PROFILE","","","D1 PROFILE","","","",""
"96113206506049","Nodes","-146","21.000000","31.246449","Default Known Flow Node","Known Flow","549518.140000","155729.910000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96113206506012","Nodes","6506012","21.000000","31.244412","DDS demands","Known Flow","549553.952500","155744.816250","","0.000000","0.000000","","","","-4.119999","","","","","-3.684177","-4.119999","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"96113206506075","Nodes","-148","21.000000","31.242012","DDS demands","Known Flow","549640.390000","155773.785000","","0.000000","-7.210000","","","","-2.400000","","","","","-8.593434","-9.610000","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"96113206506024","Nodes","-114","21.000000","31.894244","Default Known Flow Node","Known Flow","548956.890000","155492.910000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96113206505068","Nodes","6505068","21.000000","32.600260","DDS demands","Known Flow","548766.265000","155459.613125","","0.000000","","","","","-15.899999","","","","","-14.218064","-15.899999","","","","","","","D1 PROFILE","","","",""
"96113206506071","Nodes","-1462513","21.000000","30.374458","Default Known Flow Node","Known Flow","548493.640000","155225.160000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96113206505062","Nodes","6505062","21.000000","30.269520","DDS demands","Known Flow","548482.515000","155092.910000","","0.000000","","","","","-11.270000","","","","","-10.077835","-11.270000","","","","","","","D1 PROFILE","","","",""
"96113206505061","Nodes","6505061","21.000000","30.123631","DDS demands","Known Flow","548479.390000","155000.910000","","0.000000","","-6.000000","","","-19.240000","","0.000000","","","-22.570060","-25.240002","","","","C2 PROFILE","","","D1 PROFILE","","I2 PROFILE","",""
"96113206505017","Nodes","6505017","21.000000","27.738818","DDS demands","Known Flow","548438.390000","154466.160000","","0.000000","","","","","-27.479999","","0.000000","","","-24.573108","-27.479999","","","","","","","D1 PROFILE","","I2 PROFILE","",""
"96113206505060","Nodes","6505060","21.000000","28.332172","DDS demands","Known Flow","548440.452500","154659.910000","","0.000000","","","","","-5.870000","","","","","-5.249059","-5.870000","","","","","","","D1 PROFILE","","","",""
"96113206506142","Nodes","-9","21.000000","28.732428","Default Known Flow Node","Known Flow","548450.390000","154753.660000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96113206505059","Nodes","6505059","21.000000","27.796591","Default Known Flow Node","Known Flow","548437.515000","154295.410000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96113206505058","Nodes","6505058","21.000000","27.755912","DDS demands","Known Flow","548380.765000","154046.410000","","0.000000","","","","","-6.740000","","","","","-6.027028","-6.740000","","","","","","","D1 PROFILE","","","",""
"96113206506055","Nodes","-1462480","21.000000","28.086316","Default Known Flow Node","Known Flow","548307.265000","153719.285000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96113206505046","Nodes","6505046","21.000000","29.043379","DDS demands","Known Flow","547889.890000","155328.410000","","0.000000","","","","","-21.320000","","","","","-19.064726","-21.320000","","","","","","","D1 PROFILE","","","",""
"96113206505047","Nodes","6505047","21.000000","28.954196","DDS demands","Known Flow","547650.015000","155260.316250","","0.000000","","","","","-6.869999","","","","","-6.143277","-6.869999","","","","","","","D1 PROFILE","","","",""
"96113206505048","Nodes","P08116524, THE MILL WORKS, 24.28","24.000000","36.256582","CSEP DDS Matched","Known Flow","547053.789735","155081.303486","","0.000000","","","","","","-21.600000","","","","-19.315106","-21.600000","","","","","","","","DC PROFILE","","",""
