"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"96106200001208","Nodes","Logger 1208, Dorman Avenue","21.000000","26.727646","Val Log Cath","Known Flow","623498.857608","152444.585812","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202063","Nodes","5202063","21.000000","27.085832","DDS demands","Known Flow","623387.783783","152378.500674","","0.000000","","-4.719999","","","","-5.059999","","","","","-8.745450","-9.779999","","","","C2 PROFILE","","","","D1 PROFILE","","","",""
"96106205202059","Nodes","5202059","21.000000","26.293467","DDS demands","Known Flow","624061.883578","152267.827471","","0.000000","","","","","","-15.449999","","","","","-13.815665","-15.449999","","","","","","","","D1 PROFILE","","","",""
"96106200001207","Nodes","Logger 1207, Queens Road","21.000000","26.279883","Val Log Cath","Known Flow","624050.126122","152271.913997","","0.000000","","","","","","-5.749999","","","","","-5.141752","-5.749999","","","","","","","","D1 PROFILE","","","",""
"96106205202023","Nodes","5202023","21.000000","26.154602","DDS demands","Known Flow","623922.894991","152248.580270","","0.000000","","","","","","-15.859999","","","","","-14.182295","-15.859999","","","","","","","","D1 PROFILE","","","",""
"96106205204005","Nodes","5204005","21.000000","28.039053","Default Known Flow Node","Known Flow","623144.762717","152342.186664","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202101","Nodes","5202101","21.000000","28.105024","DDS demands","Known Flow","623109.753137","152231.167437","","0.000000","","","","","","-18.850000","","","","","-16.856008","-18.850000","","","","","","","","D1 PROFILE","","","",""
"96106205202028","Nodes","5202028","21.000000","26.664225","DDS demands","Known Flow","623117.381709","152094.951596","","0.000000","","","","","","-11.989999","","","","","-10.721671","-11.989999","","","","","","","","D1 PROFILE","","","",""
"96106205204152","Nodes","5204152","21.000000","26.325467","Default Known Flow Node","Known Flow","622997.494677","152185.346621","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202099","Nodes","5202099","21.000000","26.327020","DDS demands","Known Flow","622974.686814","152155.353603","","0.000000","","","","","","-4.249999","","","","","-3.800425","-4.249999","","","","","","","","D1 PROFILE","","","",""
"96106205202014","Nodes","5202014","21.000000","26.515340","DDS demands","Known Flow","623032.493686","152109.094600","","0.000000","","","","","","-5.729999","","","","","-5.123868","-5.729999","","","","","","","","D1 PROFILE","","","",""
"96106205204003","Nodes","5204003","21.000000","28.202707","Default Known Flow Node","Known Flow","623142.782716","152331.990661","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202044","Nodes","5202044","21.000000","28.237255","DDS demands","Known Flow","623092.566313","152305.658529","","0.000000","","","","","","-5.659999","","","","","-5.061273","-5.659999","","","","","","","","D1 PROFILE","","","",""
"96106205202045","Nodes","5202045","21.000000","28.233965","DDS demands","Known Flow","623188.763729","152204.532626","","0.000000","","","","","","-16.180000","","","","","-14.468446","-16.180000","","","","","","","","D1 PROFILE","","","",""
"96106205202071","Nodes","5202071","21.000000","25.820342","DDS demands","Known Flow","624062.159966","152112.455601","","0.000000","","","","","","-5.330000","","","","","-4.766181","-5.330000","","","","","","","","D1 PROFILE","","","",""
"96106205202027","Nodes","5202027","21.000000","25.916131","DDS demands","Known Flow","623953.546973","152065.104103","","0.000000","","","","","","-9.270000","","","","","-8.289400","-9.270000","","","","","","","","D1 PROFILE","","","",""
"96106205202069","Nodes","5202069","21.000000","25.957855","DDS demands","Known Flow","623853.924738","152012.184715","","0.000000","","","","","","-3.079999","","","","","-2.754191","-3.079999","","","","","","","","D1 PROFILE","","","",""
"96106205202068","Nodes","5202068","21.000000","24.514031","DDS demands","Known Flow","623802.130896","152037.723581","","0.000000","","","","","","-12.919999","","","","","-11.553295","-12.919999","","","","","","","","D1 PROFILE","","","",""
"96106205202025","Nodes","5202025","21.000000","23.719211","DDS demands","Known Flow","623943.054626","152119.352265","","0.000000","","","","","","-13.699999","","","","","-12.250785","-13.699999","","","","","","","","D1 PROFILE","","","",""
"96106205204142","Nodes","5204142","21.000000","23.551241","DDS demands","Known Flow","624048.142962","152114.117602","","0.000000","","","","","","-7.510000","","","","","-6.715576","-7.510000","","","","","","","","D1 PROFILE","","","",""
"96106205202060","Nodes","5202060","21.000000","25.764756","DDS demands","Known Flow","624045.486962","152200.677625","","0.000000","","","","","","-12.170000","","","","","-10.882632","-12.170000","","","","","","","","D1 PROFILE","","","",""
"96106205202024","Nodes","5202024","21.000000","25.489947","DDS demands","Known Flow","623936.824243","152190.018187","","0.000000","","","","","","-13.250000","","","","","-11.848387","-13.250000","","","","","","","","D1 PROFILE","","","",""
"96106205202035","Nodes","5202035","21.000000","25.491554","DDS demands","Known Flow","623735.571799","152093.230031","","0.000000","-0.249999","","","","","-7.040000","","","","","-6.518848","-7.290000","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"96106205202070","Nodes","5202070","21.000000","26.262485","DDS demands","Known Flow","623752.668882","152207.950627","","0.000000","","","","","","-4.920000","","","","","-4.399552","-4.920000","","","","","","","","D1 PROFILE","","","",""
"96106205202061","Nodes","5202061","21.000000","28.960488","DDS demands","Known Flow","623874.455915","152459.022695","","0.000000","","","","","","-3.049999","","","","","-2.727364","-3.049999","","","","","","","","D1 PROFILE","","","",""
"96106205202015","Nodes","5202015","21.000000","29.055149","DDS demands","Known Flow","623962.217731","152596.958642","","0.000000","","","","","","-5.929999","","","","","-5.302711","-5.929999","","","","","","","","D1 PROFILE","","","",""
"96106205204085","Nodes","5204085","21.000000","29.061970","Default Known Flow Node","Known Flow","624007.916951","152672.140753","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202037","Nodes","5202037","21.000000","26.296114","DDS demands","Known Flow","623271.384751","151981.320565","","0.000000","","","","","","-1.679999","","","","","-1.502286","-1.679999","","","","","","","","D1 PROFILE","","","",""
"96106205204092","Nodes","5204092","21.000000","26.340243","Default Known Flow Node","Known Flow","623286.750755","151956.433559","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205204124","Nodes","5204124","21.000000","26.614562","Default Known Flow Node","Known Flow","623215.766736","152002.417571","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205204128","Nodes","5204128","21.000000","26.394175","Default Known Flow Node","Known Flow","623319.221764","152045.792583","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202013","Nodes","5202013","21.000000","26.324626","DDS demands","Known Flow","623012.608681","152184.438621","","0.000000","","","","","","-4.289999","","","","","-3.836194","-4.289999","","","","","","","","D1 PROFILE","","","",""
"96106205202052","Nodes","5202052","21.000000","28.037362","DDS demands","Known Flow","623151.871719","152332.515661","","0.000000","","","","","","-7.989999","","","","","-7.144800","-7.989999","","","","","","","","D1 PROFILE","","","",""
"96106205202050","Nodes","5202050","21.000000","26.393331","DDS demands","Known Flow","623307.214019","152065.192133","","0.000000","","","","","","-22.380000","","","","","-20.012596","-22.380000","","","","","","","","D1 PROFILE","","","",""
"96106205202040","Nodes","5202040","21.000000","25.696125","DDS demands","Known Flow","623392.798600","152065.251022","","0.000000","","","","","","-1.949999","","","","","-1.743724","-1.949999","","","","","","","","D1 PROFILE","","","",""
"96106205202097","Nodes","5202097","21.000000","26.369908","DDS demands","Known Flow","623011.547680","152235.360635","","0.000000","","","","","","-1.690000","","","","","-1.511228","-1.690000","","","","","","","","D1 PROFILE","","","",""
"96106205202016","Nodes","5202016","21.000000","26.458562","DDS demands","Known Flow","623041.309797","152168.448664","","0.000000","","","","","","-4.849999","","","","","-4.336956","-4.849999","","","","","","","","D1 PROFILE","","","",""
"96106205204025","Nodes","5204025","21.000000","26.664225","Default Known Flow Node","Known Flow","623091.118702","152116.233602","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205204139","Nodes","5204139","21.000000","25.283836","Default Known Flow Node","Known Flow","623481.546808","152109.586600","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202053","Nodes","5202053","21.000000","26.806762","Default Known Flow Node","Known Flow","623151.491719","152067.174589","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202039","Nodes","5202039","21.000000","28.211543","DDS demands","Known Flow","623172.075724","152285.660648","","0.000000","","","","","","-7.710000","","","","","-6.894420","-7.710000","","","","","","","","D1 PROFILE","","","",""
"96106205204028","Nodes","5204028","21.000000","28.211276","DDS demands","Known Flow","623206.759734","152307.951654","","0.000000","","","","","","-1.710000","","","","","-1.529112","-1.710000","","","","","","","","D1 PROFILE","","","",""
"96106205202046","Nodes","5202046","21.000000","28.298350","DDS demands","Known Flow","623212.689987","152220.925030","","0.000000","","","","","","-8.380000","","","","","-7.493546","-8.380000","","","","","","","","D1 PROFILE","","","",""
"96106205204048","Nodes","5204048","21.000000","28.227211","Default Known Flow Node","Known Flow","623196.960731","152202.415626","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202116","Nodes","5202116","21.000000","26.682268","DDS demands","Known Flow","623206.992209","152014.499832","","0.000000","","","","","","-1.970000","","","","","-1.761609","-1.970000","","","","","","","","D1 PROFILE","","","",""
"96106205204150","Nodes","5204150","21.000000","28.537650","DDS demands","Known Flow","623243.103743","152177.322619","","0.000000","","","","","","-2.669999","","","","","-2.387561","-2.669999","","","","","","","","D1 PROFILE","","","",""
"96106205202047","Nodes","5202047","21.000000","28.475819","DDS demands","Known Flow","623243.596762","152176.326091","","0.000000","","","","","","-5.209999","","","","","-4.658875","-5.209999","","","","","","","","D1 PROFILE","","","",""
"96106205202119","Nodes","5202119","21.000000","28.431390","DDS demands","Known Flow","623288.120271","152238.871675","","0.000000","","","","","","-6.659999","","","","","-5.955491","-6.659999","","","","","","","","D1 PROFILE","","","",""
"96106205202048","Nodes","5202048","21.000000","27.639438","DDS demands","Known Flow","623267.883750","152129.936606","","0.000000","","","","","","-13.250000","","","","","-11.848387","-13.250000","","","","","","","","D1 PROFILE","","","",""
"96106205202049","Nodes","5202049","21.000000","26.583856","DDS demands","Known Flow","623291.638333","152090.356000","","0.000000","","","","","","-14.080000","","","","","-12.590588","-14.080000","","","","","","","","D1 PROFILE","","","",""
"96106205202043","Nodes","5202043","21.000000","27.903952","DDS demands","Known Flow","623325.063490","152258.405186","","0.000000","","","","","","-14.560000","","","","","-13.019812","-14.560000","","","","","","","","D1 PROFILE","","","",""
"96106205202113","Nodes","5202113","21.000000","27.232401","DDS demands","Known Flow","623375.070779","152370.568671","","0.000000","","","","","","-2.170000","","","","","-1.940452","-2.170000","","","","","","","","D1 PROFILE","","","",""
"96106205202062","Nodes","5202062","21.000000","27.277132","DDS demands","Known Flow","623357.710997","152358.644877","","0.000000","","-1.360000","","","","-9.100000","","","","","-9.353519","-10.459999","","","","C2 PROFILE","","","","D1 PROFILE","","","",""
"96106205204065","Nodes","5204065","21.000000","27.232401","Default Known Flow Node","Known Flow","623400.797786","152325.693659","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205204126","Nodes","5204126","21.000000","27.142313","Default Known Flow Node","Known Flow","623355.679774","152409.905682","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205204041","Nodes","5204041","21.000000","27.173893","Default Known Flow Node","Known Flow","623413.108790","152335.206662","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202064","Nodes","5202064","21.000000","24.444378","DDS demands","Known Flow","623473.609806","152308.078654","","0.000000","","","","","","-14.319999","","","","","-12.805199","-14.319999","","","","","","","","D1 PROFILE","","","",""
"96106205202114","Nodes","5202114","21.000000","24.885978","DDS demands","Known Flow","623445.759799","152189.310622","","0.000000","","","","","","-10.569999","","","","","-9.451883","-10.569999","","","","","","","","D1 PROFILE","","","",""
"96106205202042","Nodes","5202042","21.000000","26.085031","DDS demands","Known Flow","623312.264762","152007.281573","","0.000000","","","","","","-4.639999","","","","","-4.149170","-4.639999","","","","","","","","D1 PROFILE","","","",""
"96106205204103","Nodes","5204103","21.000000","26.085031","Default Known Flow Node","Known Flow","623329.782767","151979.439565","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202041","Nodes","5202041","21.000000","25.824661","DDS demands","Known Flow","623362.041776","152038.486581","","0.000000","","","","","","-9.520000","","","","","-8.512955","-9.520000","","","","","","","","D1 PROFILE","","","",""
"96106205202115","Nodes","5202115","21.000000","25.912942","Default Known Flow Node","Known Flow","623374.976779","152017.332575","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205204068","Nodes","5204068","21.000000","25.868798","Default Known Flow Node","Known Flow","623384.371782","152001.710571","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205204145","Nodes","5204145","21.000000","26.443334","Default Known Flow Node","Known Flow","623059.400694","152142.135609","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205204149","Nodes","5204149","21.000000","26.455014","Default Known Flow Node","Known Flow","623035.356687","152161.261614","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202026","Nodes","5202026","21.000000","26.482030","DDS demands","Known Flow","623065.533695","152146.819610","","0.000000","","","","","","-8.470000","","","","","-7.574026","-8.470000","","","","","","","","D1 PROFILE","","","",""
"96106205202118","Nodes","5202118","21.000000","26.597351","DDS demands","Known Flow","623108.834322","152112.678268","","0.000000","","","","","","-4.219999","","","","","-3.773599","-4.219999","","","","","","","","D1 PROFILE","","","",""
"96106205204058","Nodes","5204058","21.000000","26.482030","Default Known Flow Node","Known Flow","623093.787703","152182.711620","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205204138","Nodes","P0811881, R/O QUEENS ROAD, AYLESHAM, (FY1 -12.55 & - FY5 -39.69 SCMHS)","24.000000","26.283604","CSEP DDS Matched","Known Flow","623721.966795","152224.810391","","0.000000","","","","","-29.720000","","-19.969998","","","","-44.433685","-49.689998","","","","","","","CC PROFILE","","DC PROFILE","","",""
"96106205204045","Nodes","5204045","21.000000","26.553258","Default Known Flow Node","Known Flow","623123.905711","152132.156607","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202030","Nodes","5202030","21.000000","26.675329","DDS demands","Known Flow","623132.636713","152082.688593","","0.000000","","","","","","-1.240000","","","","","-1.108830","-1.240000","","","","","","","","D1 PROFILE","","","",""
"96106205204132","Nodes","5204132","21.000000","25.772969","DDS demands","Known Flow","623363.040776","152073.028590","","0.000000","-6.000000","","","","","","","","","","-5.365307","-6.000000","","","C1 PROFILE","","","","","","","","",""
"96106205204009","Nodes","5204009","21.000000","26.579826","DDS demands","Known Flow","623494.826812","152499.656707","","0.000000","","","","","","-4.090000","","","","","-3.657351","-4.090000","","","","","","","","D1 PROFILE","","","",""
"96106205204036","Nodes","5204036","21.000000","24.444378","Default Known Flow Node","Known Flow","623533.617822","152356.478668","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205204004","Nodes","5204004","21.000000","25.388156","DDS demands","Known Flow","623614.436229","152173.528876","","0.000000","","","","","","-0.889999","","","","","-0.795853","-0.889999","","","","","","","","D1 PROFILE","","","",""
"96106205204059","Nodes","5204059","21.000000","25.865790","Default Known Flow Node","Known Flow","623605.743842","152250.568639","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202033","Nodes","5202033","21.000000","25.865790","DDS demands","Known Flow","623622.013847","152261.601642","","0.000000","","","","","","-1.869999","","","","","-1.672187","-1.869999","","","","","","","","D1 PROFILE","","","",""
"96106205204053","Nodes","5204053","21.000000","23.034223","DDS demands","Known Flow","623775.346888","152007.963573","","0.000000","","","","","","-1.330000","","","","","-1.189309","-1.330000","","","","","","","","D1 PROFILE","","","",""
"96106205202067","Nodes","5202067","21.000000","23.137954","DDS demands","Known Flow","623754.233883","152040.296582","","0.000000","","","","","","-9.050000","","","","","-8.092672","-9.050000","","","","","","","","D1 PROFILE","","","",""
"96106205204032","Nodes","5204032","21.000000","28.916694","Default Known Flow Node","Known Flow","623883.117918","152436.682689","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205204157","Nodes","5204157","21.000000","26.283130","DDS demands","Known Flow","623714.869646","152400.911751","","0.000000","","","","","","-13.959999","","","","","-12.483281","-13.959999","","","","","","","","D1 PROFILE","","","",""
"96106205204130","Nodes","5204130","21.000000","24.060328","Default Known Flow Node","Known Flow","623675.434861","152056.988586","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202034","Nodes","5202034","21.000000","25.592356","DDS demands","Known Flow","623660.749857","152200.186625","","0.000000","-1.720000","","","-6.000000","","-4.719999","","","","","-11.124070","-12.440000","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","",""
"96106205204129","Nodes","5204129","21.000000","25.486259","DDS demands","Known Flow","623751.444921","152044.588728","","0.000000","","","","","","-2.079999","","","","","-1.859973","-2.079999","","","","","","","","D1 PROFILE","","","",""
"96106205202058","Nodes","5202058","21.000000","29.527610","DDS demands","Known Flow","624103.905978","152346.952665","","0.000000","","","","","","-15.350000","","","","","-13.726245","-15.350000","","","","","","","","D1 PROFILE","","","",""
"96106205202066","Nodes","5202066","21.000000","26.560038","DDS demands","Known Flow","623452.749800","152546.609719","","0.000000","","","","","","-11.230000","","","","","-10.042066","-11.230000","","","","","","","","D1 PROFILE","","","",""
"96106205202103","Nodes","5202103","21.000000","34.260120","DDS demands","Known Flow","623589.841838","152491.767704","","0.000000","","","","","","-8.689999","","","","","-7.770753","-8.689999","","","","","","","","D1 PROFILE","","","",""
"96106205204066","Nodes","5204066","21.000000","34.505257","Default Known Flow Node","Known Flow","623472.740806","152595.740733","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202082","Nodes","5202082","21.000000","34.505257","DDS demands","Known Flow","623514.247817","152605.240735","","0.000000","","","","","","-3.839999","","","","","-3.433796","-3.839999","","","","","","","","D1 PROFILE","","","",""
"96106205202091","Nodes","5202091","21.000000","34.509613","Default Known Flow Node","Known Flow","623638.922851","152734.486770","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202089","Nodes","5202089","21.000000","34.553015","DDS demands","Known Flow","623685.241299","152703.998881","","0.000000","","","","","","-12.799999","","","","","-11.445988","-12.799999","","","","","","","","D1 PROFILE","","","",""
"96106205202102","Nodes","5202102","21.000000","34.449036","DDS demands","Known Flow","623682.422863","152776.669782","","0.000000","","","","","","-0.399999","","","","","-0.357687","-0.399999","","","","","","","","D1 PROFILE","","","",""
"96106205202090","Nodes","5202090","21.000000","34.493122","DDS demands","Known Flow","623706.819870","152738.356771","","0.000000","","","","","","-12.979999","","","","","-11.606948","-12.979999","","","","","","","","D1 PROFILE","","","",""
"96106205204044","Nodes","5204044","21.000000","34.493122","Default Known Flow Node","Known Flow","623736.531878","152772.820781","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202075","Nodes","5202075","21.000000","28.000248","DDS demands","Known Flow","623902.985923","152587.805730","","0.000000","","","","","","-10.390000","","","","","-9.290924","-10.390000","","","","","","","","D1 PROFILE","","","",""
"96106205202029","Nodes","5202029","21.000000","26.386488","DDS demands","Known Flow","623916.842927","152676.469755","","0.000000","","","","","","-10.439999","","","","","-9.335634","-10.439999","","","","","","","","D1 PROFILE","","","",""
"96106205202096","Nodes","5202096","21.000000","26.214234","DDS demands","Known Flow","623950.277936","152651.496748","","0.000000","","","","","","-8.660000","","","","","-7.743927","-8.660000","","","","","","","","D1 PROFILE","","","",""
"96106205204035","Nodes","5204035","21.000000","26.214234","Default Known Flow Node","Known Flow","623969.152941","152677.380755","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202092","Nodes","5202092","21.000000","34.473426","DDS demands","Known Flow","623617.406845","152668.033752","","0.000000","","","","","","-4.449999","","","","","-3.979269","-4.449999","","","","","","","","D1 PROFILE","","","",""
"96106205204084","Nodes","5204084","21.000000","34.567933","Default Known Flow Node","Known Flow","623652.037855","152661.721751","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202018","Nodes","5202018","21.000000","34.808233","DDS demands","Known Flow","623695.595867","152592.725732","","0.000000","","","","","","-6.949999","","","","","-6.214813","-6.949999","","","","","","","","D1 PROFILE","","","",""
"96106205202093","Nodes","5202093","21.000000","34.550755","Default Known Flow Node","Known Flow","623512.784817","152575.708727","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205204019","Nodes","5204019","21.000000","34.507328","Default Known Flow Node","Known Flow","623550.229827","152580.121728","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205204063","Nodes","5204063","21.000000","34.148816","Default Known Flow Node","Known Flow","623564.888831","152532.483715","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202077","Nodes","5202077","21.000000","34.192279","DDS demands","Known Flow","623562.562830","152510.617709","","0.000000","","","","","","-9.330000","","","","","-8.343053","-9.330000","","","","","","","","D1 PROFILE","","","",""
"96106205204010","Nodes","5204010","21.000000","34.497391","Default Known Flow Node","Known Flow","623584.520836","152533.040716","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202078","Nodes","5202078","21.000000","34.377554","DDS demands","Known Flow","623617.488628","152519.355673","","0.000000","","","","","","-11.890000","","","","","-10.632251","-11.890000","","","","","","","","D1 PROFILE","","","",""
"96106205202076","Nodes","5202076","21.000000","26.250366","DDS demands","Known Flow","623985.052945","152907.339817","","0.000000","","","","","","-16.670000","","","","","-14.906612","-16.670000","","","","","","","","D1 PROFILE","","","",""
"96106205204135","Nodes","5204135","21.000000","26.264895","DDS demands","Known Flow","623944.984283","152840.381887","","0.000000","","","","","","-10.100000","","","","","-9.031600","-10.100000","","","","","","","","D1 PROFILE","","","",""
"96106200001210","Nodes","Logger 1210, Ratling Road","21.000000","26.299868","Val Log Cath","Known Flow","623990.027383","152900.938878","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205204087","Nodes","5204087","21.000000","34.574401","Default Known Flow Node","Known Flow","623681.494863","152687.465758","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96106205202086","Nodes","5202086","21.000000","34.577298","DDS demands","Known Flow","623679.124862","152667.582752","","0.000000","","","","","","-4.429999","","","","","-3.961385","-4.429999","","","","","","","","D1 PROFILE","","","",""
"96106205204082","Nodes","5204082","21.000000","26.460019","DDS demands","Known Flow","623872.338146","152615.322005","","0.000000","","","","","","-18.490000","","","","","-16.534088","-18.490000","","","","","","","","D1 PROFILE","","","",""
"96106205204086","Nodes","5204086","21.000000","26.379224","DDS demands","Known Flow","623940.904307","152726.764907","","0.000000","","","","","","-12.069999","","","","","-10.793209","-12.069999","","","","","","","","D1 PROFILE","","","",""
"96106205202012","Nodes","5202012","21.000000","26.390846","DDS demands","Known Flow","623890.399920","152763.963778","","0.000000","","","","","","-9.770000","","","","","-8.736509","-9.770000","","","","","","","","D1 PROFILE","","","",""
"96106205204043","Nodes","5204043","21.000000","26.214234","Default Known Flow Node","Known Flow","623938.728933","152636.139744","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
