"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"96111305913022","Nodes","P10122991, Lenham Road, -11.72","22.999998","26.398803","CSEP DDS Matched","Known Flow","584128.197730","150619.035671","","0.000000","","","","-11.719999","-10.480234","-11.719999","","","","","","DC PROFILE"
"96111300006002","Nodes","P10124523, Ashford Drive, -17.26","24.000000","30.814247","CSEP DDS Matched","Known Flow","583672.155978","151137.086336","","0.000000","","","","-17.260000","-15.434201","-17.260000","","","","","","DC PROFILE"
"96111305913015","Nodes","5913015","21.000000","28.724026","DDS demands","Known Flow","583990.472065","150904.812273","","0.000000","","","-27.969999","","-25.011273","-27.969999","","","","","D1 PROFILE",""
"96111305913019","Nodes","5913019","21.000000","22.776728","DDS demands","Known Flow","584140.448134","151023.181618","","0.000000","","-1.999999","-24.080000","","-23.321203","-26.080000","","","","C3 PROFILE","D1 PROFILE",""
"96111305913012","Nodes","5913012","21.000000","34.137997","DDS demands","Known Flow","583603.975960","150994.380297","","0.000000","","","-16.339999","","-14.611520","-16.339999","","","","","D1 PROFILE",""
"96111305913028","Nodes","-306093","21.000000","35.568340","Default Known Flow Node","Known Flow","583739.009996","150932.078280","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913026","Nodes","-306089","21.000000","37.274915","DDS demands","Known Flow","583708.982988","150872.629264","","0.000000","","","-16.979999","","-15.183819","-16.979999","","","","","D1 PROFILE",""
"96111305913030","Nodes","-306095","21.000000","36.393452","Default Known Flow Node","Known Flow","583790.256460","150848.238112","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913027","Nodes","-306091","21.000000","39.745583","Default Known Flow Node","Known Flow","583720.008378","150822.910724","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913059","Nodes","-330300","21.000000","39.820834","Default Known Flow Node","Known Flow","583718.788499","150815.781996","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913013","Nodes","5913013","21.000000","35.697180","DDS demands","Known Flow","583736.932996","150924.537278","","0.000000","","","-7.960000","","-7.117974","-7.960000","","","","","D1 PROFILE",""
"96111305913029","Nodes","-306094","21.000000","31.776691","Default Known Flow Node","Known Flow","583780.302907","150919.571107","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913014","Nodes","5913014","21.000000","27.672972","DDS demands","Known Flow","583860.233452","150912.140137","","0.000000","","","-16.240000","","-14.522098","-16.240000","","","","","D1 PROFILE",""
"96111300006003","Nodes","","21.000000","30.637084","DDS demands","Known Flow","583719.506991","150955.980286","","0.000000","","","-14.170000","","-12.671067","-14.170000","","","","","D1 PROFILE",""
"96111305913031","Nodes","-306096","21.000000","36.379816","Default Known Flow Node","Known Flow","583818.955414","150856.054924","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913016","Nodes","5913016","21.000000","37.625858","DDS demands","Known Flow","583998.159067","150730.125225","","0.000000","","","-20.729999","","-18.537136","-20.729999","","","","","D1 PROFILE",""
"96111305913036","Nodes","-306105","21.000000","28.724026","Default Known Flow Node","Known Flow","584000.241067","150942.190283","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913035","Nodes","-306101","21.000000","28.679649","Default Known Flow Node","Known Flow","583970.511059","150951.800285","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913058","Nodes","-330298","21.000000","39.880008","Default Known Flow Node","Known Flow","583695.679984","150781.369239","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913057","Nodes","-330295","21.000000","39.836463","Default Known Flow Node","Known Flow","583643.897970","150784.293240","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913011","Nodes","5913011","21.000000","39.951260","DDS demands","Known Flow","583696.528729","150790.269207","","0.000000","","","-5.409999","","-4.837718","-5.409999","","","","","D1 PROFILE",""
"96111305913001","Nodes","Laurel Grove DG, Site ID 6001","21.000000","40.000000","Default Known Pressure Node","Known Pressure","583693.954984","150791.334242","","9682.000265","","","","","392.284457","438.689994","","","","","",""
"96111305913060","Nodes","-330303","21.000000","38.165193","Default Known Flow Node","Known Flow","583933.175049","150763.068234","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913061","Nodes","-330304","21.000000","38.121496","Default Known Flow Node","Known Flow","583938.769770","150841.775755","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913037","Nodes","-306107","21.000000","28.724026","Default Known Flow Node","Known Flow","584018.801072","150944.727283","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913043","Nodes","-306119","21.000000","26.468033","Default Known Flow Node","Known Flow","584137.502105","150622.465196","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913048","Nodes","-306130","21.000000","29.558765","Default Known Flow Node","Known Flow","584165.038485","150773.828888","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913020","Nodes","5913020","21.000000","25.350603","DDS demands","Known Flow","584238.940132","150952.909286","","0.000000","","","-26.160000","","-23.392740","-26.160000","","","","","D1 PROFILE",""
"96111305913046","Nodes","-306123","21.000000","26.891866","Default Known Flow Node","Known Flow","584144.189927","150947.403471","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913038","Nodes","-306109","21.000000","37.201567","Default Known Flow Node","Known Flow","584023.675074","150777.627238","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913040","Nodes","-306115","21.000000","32.643132","Default Known Flow Node","Known Flow","584133.235426","150787.891734","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913045","Nodes","-306122","21.000000","29.802844","Default Known Flow Node","Known Flow","584143.890724","150718.719026","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913041","Nodes","-306116","21.000000","33.852275","Default Known Flow Node","Known Flow","584132.148675","150804.171926","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913021","Nodes","5913021","21.000000","33.807524","DDS demands","Known Flow","584133.516104","150804.774245","","0.000000","","","-7.949999","","-7.109032","-7.949999","","","","","D1 PROFILE",""
"96111305913042","Nodes","-306118","21.000000","32.979475","Default Known Flow Node","Known Flow","584135.710696","150794.217313","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913056","Nodes","-307529","21.000000","28.040775","Default Known Flow Node","Known Flow","584153.225389","150668.380231","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913047","Nodes","-306124","21.000000","29.180230","DDS demands","Known Flow","584152.014251","150884.362099","","0.000000","","","-6.969999","","-6.232698","-6.969999","","","","","D1 PROFILE",""
"96111305913049","Nodes","-306131","21.000000","29.119215","Default Known Flow Node","Known Flow","584203.005123","150880.943266","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913023","Nodes","P06110083, Lenham Road, -13.75","22.999998","26.594417","CSEP DDS Matched","Known Flow","584161.091111","150629.179198","","0.000000","","","-21.049999","-13.749999","-31.118783","-34.799998","","","","","D1 PROFILE","DC PROFILE"
"96111305913050","Nodes","-306132","21.000000","29.841914","Default Known Flow Node","Known Flow","584218.660023","150812.250797","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913052","Nodes","-306137","21.000000","29.603116","Default Known Flow Node","Known Flow","584269.569714","150782.819675","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913053","Nodes","-306138","21.000000","25.523442","Default Known Flow Node","Known Flow","584334.722708","150698.530456","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913055","Nodes","","21.000000","26.044416","DDS demands","Known Flow","584225.894548","150644.165346","","0.000000","","","-9.770000","","-8.736509","-9.770000","","","","","D1 PROFILE",""
"96111305913054","Nodes","-306141","21.000000","25.574251","Default Known Flow Node","Known Flow","584910.915097","150621.650723","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913025","Nodes","-306087","21.000000","31.006237","Default Known Flow Node","Known Flow","583653.660973","151075.497319","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913017","Nodes","5913017","21.000000","31.037371","DDS demands","Known Flow","583649.525741","151076.244508","","0.000000","","","-24.100000","","-21.550650","-24.100000","","","","","D1 PROFILE",""
"96111305913024","Nodes","-306085","21.000000","31.298567","Default Known Flow Node","Known Flow","583648.914972","151069.255317","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913032","Nodes","-306097","21.000000","23.398510","Default Known Flow Node","Known Flow","583881.237035","151054.519313","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913018","Nodes","5913018","21.000000","23.381344","DDS demands","Known Flow","583885.902036","151054.136313","","0.000000","","","-21.479998","","-19.207799","-21.479998","","","","","D1 PROFILE",""
"96111305913034","Nodes","-306100","21.000000","23.264291","Default Known Flow Node","Known Flow","583909.904043","151247.232366","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913033","Nodes","-306099","21.000000","23.457460","Default Known Flow Node","Known Flow","583886.950037","151045.584311","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913039","Nodes","-306110","21.000000","22.973128","Default Known Flow Node","Known Flow","584027.264209","151268.573186","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913051","Nodes","-306134","21.000000","24.366256","Default Known Flow Node","Known Flow","584235.329068","151012.321340","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913044","Nodes","-306121","21.000000","22.731911","Default Known Flow Node","Known Flow","584140.490965","151061.499199","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111305913062","Nodes","-91000","21.000000","38.699194","DDS demands","Known Flow","583850.634269","150779.591005","","0.000000","","","-7.699999","","-6.885477","-7.699999","","","","","D1 PROFILE",""
"96111305913063","Nodes","-91001","21.000000","38.699194","Default Known Flow Node","Known Flow","583871.822507","150846.720797","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111300000294","Nodes","294","21.000000","37.213316","Default Known Flow Node","Known Flow","584022.149073","150775.981238","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111300016002","Nodes","","21.000000","35.488194","DDS demands","Known Flow","584009.108487","150794.463602","","0.000000","-6.099999","","","","-5.454729","-6.099999","","","C2 PROFILE","","",""
"96111300000003","Nodes","","21.000000","28.124128","Default Known Flow Node","Known Flow","584152.896109","150670.783209","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111300000005","Nodes","","21.000000","27.104007","Default Known Flow Node","Known Flow","584156.924110","150641.388201","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111300000006","Nodes","","21.000000","29.119215","Default Known Flow Node","Known Flow","584151.850109","150886.089267","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111300000008","Nodes","","21.000000","36.379816","DDS demands","Known Flow","583791.535011","150847.863257","","0.000000","","","-14.760000","","-13.198656","-14.760000","","","","","D1 PROFILE",""
"96111300000010","Nodes","","21.000000","39.794866","Default Known Flow Node","Known Flow","583721.253991","150822.438250","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111300000018","Nodes","","21.000000","26.369265","DDS demands","Known Flow","584060.034084","150943.612283","","0.000000","","","-9.170000","","-8.199978","-9.170000","","","","","D1 PROFILE",""
"96111300000044","Nodes","","21.000000","26.799975","DDS demands","Known Flow","584143.935106","150949.998285","","0.000000","","","-2.019999","","-1.806320","-2.019999","","","","","D1 PROFILE",""
"96111300000039","Nodes","","21.000000","37.614343","Default Known Flow Node","Known Flow","583998.739044","150731.459670","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111300000038","Nodes","","21.000000","33.552100","Default Known Flow Node","Known Flow","584135.238615","150805.629274","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111300000029","Nodes","","21.000000","38.699194","Default Known Flow Node","Known Flow","583850.995027","150782.205239","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111300000032","Nodes","","21.000000","33.084837","Default Known Flow Node","Known Flow","584136.962105","150796.027243","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111300000036","Nodes","","21.000000","26.398803","Default Known Flow Node","Known Flow","584072.958087","150572.539182","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111300000045","Nodes","","21.000000","32.902414","Default Known Flow Node","Known Flow","584155.171110","150812.012247","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111300000040","Nodes","","21.000000","37.701840","Default Known Flow Node","Known Flow","584063.745085","150667.167208","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111300000041","Nodes","","21.000000","25.524640","DDS demands","Known Flow","584335.185158","150695.711216","","0.000000","","","-14.519999","","-12.984044","-14.519999","","","","","D1 PROFILE",""
"96111300000042","Nodes","","21.000000","39.819022","Default Known Flow Node","Known Flow","583718.960438","150816.246193","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111300000043","Nodes","","21.000000","39.819022","Default Known Flow Node","Known Flow","583746.646998","150819.169249","","0.000000","","","","","0.000000","0.000000","","","","","",""
"96111300000033","Nodes","","21.000000","32.729577","DDS demands","Known Flow","584132.743103","150789.925241","","0.000000","","","-7.629999","","-6.822882","-7.629999","","","","","D1 PROFILE",""
