"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(D1)"
"96105905005036","Nodes","-117726","21.000000","25.336784","Default Known Flow Node","Known Flow","596574.185000","144351.815000","","0.000000","","","","0.000000","0.000000","","","","",""
"96105905005035","Nodes","-117725","21.000000","24.414550","DDS demands","Known Flow","596383.685000","144219.690000","","0.000000","","","-6.619999","-5.919722","-6.619999","","","","","D1 PROFILE"
"96105905005039","Nodes","-117731","21.000000","29.597687","Default Known Flow Node","Known Flow","596874.310000","144749.940000","","0.000000","","","","0.000000","0.000000","","","","",""
"96105900005702","Nodes","Logger 5702","21.000000","27.153030","Val Log Post","Known Flow","596805.747500","144667.565000","","0.000000","","","","0.000000","0.000000","","","","",""
"96105905005007","Nodes","5005007","21.000000","26.386250","DDS demands","Known Flow","596799.810000","144633.565000","","0.000000","","","-3.440000","-3.076109","-3.440000","","","","","D1 PROFILE"
"96105905005016","Nodes","5005016","21.000000","33.123722","DDS demands","Known Flow","597062.060000","145018.065000","","0.000000","","","-9.590000","-8.575549","-9.590000","","","","","D1 PROFILE"
"96105900005703","Nodes","Logger 5703","21.000000","32.887725","Val Log Cath","Known Flow","597077.622500","145002.065000","","0.000000","","","","0.000000","0.000000","","","","",""
"96105905005006","Nodes","5005006","21.000000","31.649370","DDS demands","Known Flow","597194.435000","144960.065000","","0.000000","","","-7.620000","-6.813940","-7.620000","","","","","D1 PROFILE"
"96105905005009","Nodes","5005009","21.000000","25.363361","DDS demands","Known Flow","596584.310000","144352.565000","","0.000000","","","-5.800000","-5.186464","-5.800000","","","","","D1 PROFILE"
"96105905005008","Nodes","5005008","21.000000","24.552737","DDS demands","Known Flow","596930.310000","144528.065000","","0.000000","","","-7.150000","-6.393657","-7.150000","","","","","D1 PROFILE"
"96105905005038","Nodes","-117730","21.000000","29.717153","Default Known Flow Node","Known Flow","596872.060000","144757.690000","","0.000000","","","","0.000000","0.000000","","","","",""
"96105905005040","Nodes","-117732","21.000000","24.305218","Default Known Flow Node","Known Flow","596923.935000","144508.940000","","0.000000","","","","0.000000","0.000000","","","","",""
