"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"96112006201119","Nodes","6201119","21.000000","22.983858","DDS demands","Known Flow","566908.942106","143825.193792","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96112004904567","Nodes","4904567","21.000000","24.977585","Default Known Flow Node","Known Flow","566454.227558","144498.938264","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96112006201073","Nodes","6201073","21.000000","26.370298","DDS demands","Known Flow","566731.850369","144575.765550","","0.000000","","","","","-14.770000","","","","-13.207598","-14.770000","","","","","","","D1 PROFILE","","",""
"96112006201083","Nodes","6201083","21.000000","22.807452","DDS demands","Known Flow","567474.346447","144984.096305","","0.000000","","","-2.289999","","-10.790000","","","","-11.696370","-13.080000","","","","","C3 PROFILE","","D1 PROFILE","","",""
"96112006201125","Nodes","6201125","21.000000","22.210149","DDS demands","Known Flow","567333.120269","145004.599166","","0.000000","","","","","-21.309999","","","","-19.055783","-21.309999","","","","","","","D1 PROFILE","","",""
"96112000176459","Nodes","176459","21.000000","24.184577","Default Known Flow Node","Known Flow","567557.216999","144876.114159","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96112001771133","Nodes","1771133","21.000000","24.751742","Default Known Flow Node","Known Flow","566759.304286","145366.141736","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96112001784111","Nodes","1784111","21.000000","24.751742","Default Known Flow Node","Known Flow","566758.550777","145376.167435","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96112006201136","Nodes","P00088945, 78-92 COMMERCIAL ROAD, 14.12.","22.999998","23.855018","CSEP DDS Matched","Known Flow","566943.980067","144965.980422","","0.000000","","","","","","-14.120000","","","-12.626357","-14.120000","","","","","","","","DC PROFILE","",""
"96112000164973","Nodes","164973","21.000000","27.732816","Default Known Flow Node","Known Flow","567227.845445","144541.710255","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96112006201052","Nodes","6201052","21.000000","25.914567","DDS demands","Known Flow","566900.158415","144809.998614","","0.000000","","","","","-6.949999","","","","-6.214813","-6.949999","","","","","","","D1 PROFILE","","",""
"96112006201056","Nodes","6201056","21.000000","24.155530","DDS demands","Known Flow","566978.810418","144886.927353","","0.000000","","-42.499998","-4.380000","","-18.490000","","","","-58.455022","-65.369999","","","","C2 PROFILE","C3 PROFILE","","D1 PROFILE","","",""
"96112006201023","Nodes","6201023","21.000000","22.834347","DDS demands","Known Flow","566542.396607","145105.037582","","0.000000","","","","","-14.449999","","","","-12.921448","-14.449999","","","","","","","D1 PROFILE","","",""
"96112006201045","Nodes","6201045","21.000000","27.732950","DDS demands","Known Flow","567158.408089","144611.177284","","0.000000","","","","","-11.810000","","","","-10.560714","-11.810000","","","","","","","D1 PROFILE","","",""
"96112000164910","Nodes","164910","21.000000","27.696837","Default Known Flow Node","Known Flow","567067.915213","144688.175784","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96112006201078","Nodes","6201078","21.000000","27.947212","DDS demands","Known Flow","567097.398873","144673.918442","","0.000000","","","","","-22.360000","","","","-19.994712","-22.360000","","","","","","","D1 PROFILE","","",""
"96112006201120","Nodes","6201120","21.000000","23.278750","DDS demands","Known Flow","566900.819052","143631.826274","","0.000000","","","","","-4.249999","","","","-3.800425","-4.249999","","","","","","","D1 PROFILE","","",""
"96112000164708","Nodes","164708","21.000000","24.783434","DDS demands","Known Flow","566376.225370","144427.643835","","0.000000","","","","","-2.349999","","","","-2.101411","-2.349999","","","","","","","D1 PROFILE","","",""
"96112006201106","Nodes","6201106","21.000000","24.785328","Default Known Flow Node","Known Flow","566433.968046","144407.699746","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96112000164731","Nodes","164731","21.000000","24.798150","DDS demands","Known Flow","566439.346108","144420.291589","","0.000000","","","","","-7.430000","","","","-6.644039","-7.430000","","","","","","","D1 PROFILE","","",""
"96112006201108","Nodes","6201108","21.000000","25.085643","Default Known Flow Node","Known Flow","566714.744297","144236.047454","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96112000164760","Nodes","164760","21.000000","23.629239","DDS demands","Known Flow","566515.412952","144353.814671","","0.000000","","","","","-18.809999","","","","-16.820238","-18.809999","","","","","","","D1 PROFILE","","",""
"96112000164766","Nodes","164766","21.000000","23.634152","Default Known Flow Node","Known Flow","566530.471713","144335.434956","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96112000164763","Nodes","164763","21.000000","24.745296","Default Known Flow Node","Known Flow","566524.427394","144263.826323","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96112000164767","Nodes","164767","21.000000","24.737554","Default Known Flow Node","Known Flow","566533.868395","144262.519157","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96112000164768","Nodes","164768","21.000000","24.726195","Default Known Flow Node","Known Flow","566536.779095","144248.596734","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96112006201077","Nodes","6201077","21.000000","24.721385","DDS demands","Known Flow","566539.663018","144257.384390","","0.000000","","","","","-1.460000","","","","-1.305558","-1.460000","","","","","","","D1 PROFILE","","",""
"96112000164828","Nodes","164828","21.000000","24.892954","Default Known Flow Node","Known Flow","566723.204003","144181.230786","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96112006201107","Nodes","6201107","21.000000","26.557141","DDS demands","Known Flow","566859.135403","144361.908492","","0.000000","","","","","-6.390000","","","","-5.714052","-6.390000","","","","","","","D1 PROFILE","","",""
"96112000164856","Nodes","164856","21.000000","26.532925","DDS demands","Known Flow","566829.733067","144340.662403","","0.000000","","","","","-2.519999","","","","-2.253428","-2.519999","","","","","","","D1 PROFILE","","",""
"96112000164860","Nodes","164860","21.000000","26.548610","Default Known Flow Node","Known Flow","566858.809113","144368.529254","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96112000164876","Nodes","164876","21.000000","25.676934","DDS demands","Known Flow","566919.441059","144420.792537","","0.000000","","","","","-11.819999","","","","-10.569655","-11.819999","","","","","","","D1 PROFILE","","",""
