"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)"
"96121809709106","Nodes","-105946","21.000000","26.743094","Default Known Flow Node","Known Flow","582479.500000","119832.632812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121809709019","Nodes","9709019","21.000000","24.694280","DDS demands","Known Flow","582283.687500","119863.898437","","0.000000","","","-5.119999","-8.050000","-17.219999","","","-27.175282","-30.389999","","","","","C3 PROFILE","C4 PROFILE","D1 PROFILE","",""
"96121809709105","Nodes","-105945","21.000000","23.019622","DDS demands","Known Flow","582013.875000","119997.750000","","0.000000","","","","","-27.869999","","","-24.921852","-27.869999","","","","","","","D1 PROFILE","",""
"96121809709072","Nodes","9709072","21.000000","21.876184","Default Known Flow Node","Known Flow","582666.125000","120349.250000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121809709014","Nodes","9709014","21.000000","22.192814","DDS demands","Known Flow","582743.625000","120214.000000","","0.000000","","","","","-13.529999","","","-12.098767","-13.529999","","","","","","","D1 PROFILE","",""
"96121809709073","Nodes","9709073","21.000000","23.752486","DDS demands","Known Flow","582658.088615","119980.532914","","0.000000","","","","","-1.770000","","","-1.582765","-1.770000","","","","","","","D1 PROFILE","",""
"96121809709025","Nodes","9709025","21.000000","25.418810","DDS demands","Known Flow","582956.375000","119989.750000","","0.000000","","","","","-6.749999","","","-6.035970","-6.749999","","","","","","","D1 PROFILE","",""
"96121809709024","Nodes","9709024","21.000000","25.328107","DDS demands","Known Flow","582989.000000","119913.796875","","0.000000","","","","","-6.540000","","","-5.848185","-6.540000","","","","","","","D1 PROFILE","",""
"96121809709143","Nodes","-142480","21.000000","25.418604","Default Known Flow Node","Known Flow","582966.000000","119991.882812","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121809709144","Nodes","-142481","21.000000","25.244592","Default Known Flow Node","Known Flow","583041.875000","119991.250000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96121809709023","Nodes","9709023","21.000000","25.193766","DDS demands","Known Flow","583066.312500","119919.000000","","0.000000","","","","","-8.779999","","","-7.851233","-8.779999","","","","","","","D1 PROFILE","",""
"96121809709029","Nodes","9709029","21.000000","31.942468","DDS demands","Known Flow","582492.500000","119521.250000","","0.000000","","","","","-10.739999","","","-9.603899","-10.739999","","","","","","","D1 PROFILE","",""
"96121809709028","Nodes","9709028","21.000000","29.684095","Default Known Flow Node","Known Flow","582541.375000","119644.000000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
