"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"96114400005652","Nodes","-1462921","21.000000","28.699214","Default Known Flow Node","Known Flow","571605.300000","168383.695000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96114400006035","Nodes","-172","21.000000","28.655400","Default Known Flow Node","Known Flow","571620.800000","168357.320000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96114400006926","Nodes","MAXIMO 360812","21.000000","33.357231","Point Loads","Known Flow","571008.925000","170938.695000","","0.000000","","","","","-11.130000","","","","-62.859998","","-66.163180","-73.989998","","","","","","","D1 PROFILE","","","","PL-AF PROFILE",""
"96114400006925","Nodes","-436","21.000000","33.415333","Default Known Flow Node","Known Flow","571025.800000","170925.320000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96114407101032","Nodes","7101032,","21.000000","33.284418","DDS demands","Known Flow","571029.675000","170921.945000","","0.000000","","-23.309999","","","-18.620001","","","","","","-37.494558","-41.930002","","","","C2 PROFILE","","","D1 PROFILE","","","","",""
"96114407305207","Nodes","7305207,","21.000000","36.198390","DDS demands","Known Flow","572955.300000","169339.820000","","0.000000","","","","-3.810000","","","","","","","-3.406970","-3.810000","","","","","","C4 PROFILE","","","","","",""
"96114407305206","Nodes","P08120038, 49(FLATS1-4) CUXTON RD, 5.72","22.999998","38.532895","CSEP DDS Matched","Known Flow","573286.675000","169056.320000","","0.000000","","","","","","-5.719999","","","","","-5.114926","-5.719999","","","","","","","","DC PROFILE","","","",""
"96114400005310","Nodes","-1285","21.000000","35.612321","Default Known Flow Node","Known Flow","573237.550000","169313.695000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96114400005454","Nodes","-1462503","21.000000","35.561021","Default Known Flow Node","Known Flow","573282.175000","169304.195000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96114407305072","Nodes","7305072","21.000000","30.466969","DDS demands","Known Flow","571616.425000","168586.945000","","0.000000","","","","","-19.570000","","","","","","-17.499843","-19.570000","","","","","","","D1 PROFILE","","","","",""
"96114400006259","Nodes","-201","21.000000","30.493634","Default Known Flow Node","Known Flow","571609.300000","168591.070000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96114400006275","Nodes","-203","21.000000","30.488049","Default Known Flow Node","Known Flow","571605.425000","168593.320000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96114400007347","Nodes","7347","21.000000","34.955114","DDS demands","Known Flow","572489.675000","169369.445000","","0.000000","","","","","-15.869999","","","","","","-14.191237","-15.869999","","","","","","","D1 PROFILE","","","","",""
"96114407305247","Nodes","7305247","21.000000","35.672374","DDS demands","Known Flow","572716.737500","169345.866875","","0.000000","","","","","-16.649999","","","","","","-14.888727","-16.649999","","","","","","","D1 PROFILE","","","","",""
"96114400005314","Nodes","-1289","21.000000","36.277179","Default Known Flow Node","Known Flow","572917.550000","169325.820000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96114407306130","Nodes","7306130","21.000000","34.029915","DDS demands","Known Flow","574056.050000","170825.820000","","0.000000","","","","","-35.210000","","","","","","-31.485412","-35.210000","","","","","","","D1 PROFILE","","","","",""
"96114407306006","Nodes","","25.200000","34.032931","Default Known Flow Node","Known Flow","574066.550000","170831.710625","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96114400006269","Nodes","-2024","21.000000","33.890745","Default Known Flow Node","Known Flow","574178.800000","170876.913750","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96114407306185","Nodes","7306185","21.000000","32.382571","DDS demands","Known Flow","577980.050000","172465.320000","","0.000000","","","","","-14.730000","","","","","","-13.171829","-14.730000","","","","","","","D1 PROFILE","","","","",""
"96114407306225","Nodes","7306225","21.000000","32.020520","DDS demands","Known Flow","578092.987500","172370.195000","","0.000000","","","","","-19.929999","","","","","","-17.821762","-19.929999","","","","","","","D1 PROFILE","","","","",""
"96114407306223","Nodes","7306223","21.000000","32.802021","DDS demands","Known Flow","578147.800000","172533.195000","","0.000000","","","","","-22.700000","","","","","","-20.298747","-22.700000","","","","","","","D1 PROFILE","","","","",""
"96114407306241","Nodes","7306241","21.000000","33.648435","DDS demands","Known Flow","576878.425000","172027.273125","","0.000000","","","","","-20.349999","","","","","","-18.197333","-20.349999","","","","","","","D1 PROFILE","","","","",""
"96114400001728","Nodes","Logger 1728, Main Road","21.000000","33.158520","Val Log Post","Known Flow","577110.112500","172105.882500","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96114407306169","Nodes","7306169","21.000000","33.106427","DDS demands","Known Flow","577154.175000","172119.445000","","0.000000","","","","","-16.709999","","","","","","-14.942380","-16.709999","","","","","","","D1 PROFILE","","","","",""
"96114400006512","Nodes","-2310","21.000000","34.333464","Default Known Flow Node","Known Flow","576599.050000","171989.695000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96114407306168","Nodes","7306168","21.000000","34.449733","DDS demands","Known Flow","576564.862500","171986.460625","","0.000000","","","","","-2.470000","","","","","","-2.208718","-2.470000","","","","","","","D1 PROFILE","","","","",""
"96114407101088","Nodes","101088, P09122305, MAIN ROAD, ROCHESTER, -14.86 SCMHS","22.999998","32.563418","CSEP Unmatched","Known Flow","578031.992605","172130.294736","","0.000000","","","","","","-14.860000","","","","","-13.288078","-14.860000","","","","","","","","DC PROFILE","","","",""
"96114407101029","Nodes","7101029","21.000000","33.258250","Default Known Flow Node","Known Flow","571634.175000","170584.523125","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96114407101089","Nodes","7101089","21.000000","33.868790","Default Known Flow Node","Known Flow","571935.175000","170622.445000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96114407101093","Nodes","7101093,","21.000000","22.821983","DDS demands","Known Flow","569229.675000","171408.570000","","0.000000","-6.000000","","","","-29.319999","","","","","","-31.583774","-35.319998","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"96114407101016","Nodes","7101016","21.000000","22.983170","DDS demands","Known Flow","569311.237500","171495.554375","","0.000000","","","","","-9.739999","","","","","","-8.709681","-9.739999","","","","","","","D1 PROFILE","","","","",""
