"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"96121009601278","Nodes","","21.000000","27.098893","DDS demands","Known Flow","580056.562373","109331.224480","","0.000000","","-27.379998","-6.079999","","","-42.160000","","","","","","","","","-67.620756","-75.619995","","","","C2 PROFILE","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96121009601234","Nodes","","21.000000","27.681553","DDS demands","Known Flow","580026.548986","109385.056975","","0.000000","","-15.999999","","","","-12.000000","","","","","","","","","-25.038100","-27.999999","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"96121009601240","Nodes","","21.000000","27.158211","DDS demands","Known Flow","580029.701886","109225.461070","","0.000000","","","-2.279999","","","-19.209998","","","","","","","","","-19.216740","-21.489997","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96121001463224","Nodes","","21.000000","27.884902","Default Known Flow Node","Known Flow","580033.173988","108985.056866","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601250","Nodes","","21.000000","27.283582","DDS demands","Known Flow","580166.347208","108973.070882","","0.000000","-19.010001","","","","","-23.639998","","","","","","","","","-38.138392","-42.649997","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"96121009601245","Nodes","","21.000000","27.572856","DDS demands","Known Flow","580307.174063","109016.181874","","0.000000","","-7.469999","","","","-7.679999","","","","","","","","","-13.547400","-15.149999","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"96121000004523","Nodes","","21.000000","27.477543","Default Known Flow Node","Known Flow","580395.299087","109003.181871","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000003873","Nodes","","21.000000","27.051542","Default Known Flow Node","Known Flow","580250.424047","109103.056898","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601305","Nodes","","21.000000","27.138565","DDS demands","Known Flow","580199.049033","109085.931893","","0.000000","","","","","","-19.769999","","","","","","","","","-17.678687","-19.769999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121004904971","Nodes","","21.000000","27.586291","Default Known Flow Node","Known Flow","580313.898620","109003.434804","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601226","Nodes","","21.000000","27.577443","DDS demands","Known Flow","580310.674064","109014.056874","","0.000000","","","","","","-13.520000","","","","","","","","","-12.089825","-13.520000","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000004561","Nodes","","21.000000","27.694215","Default Known Flow Node","Known Flow","580322.313911","109100.672616","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601225","Nodes","","21.000000","27.694211","DDS demands","Known Flow","580315.231968","109099.445547","","0.000000","","","","-5.850000","","-7.920000","","","","","","","","","-12.313380","-13.770000","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96121000004645","Nodes","","21.000000","27.862301","Default Known Flow Node","Known Flow","580351.424075","109426.681986","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004649","Nodes","","21.000000","28.036304","Default Known Flow Node","Known Flow","580410.424091","109442.681990","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001463348","Nodes","","21.000000","28.022759","Default Known Flow Node","Known Flow","580443.549100","109352.931966","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601214","Nodes","","21.000000","28.020085","DDS demands","Known Flow","580440.935238","109355.070580","","0.000000","","","","","","-7.610000","","","","","","","","","-6.804998","-7.610000","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000003888","Nodes","","21.000000","27.972909","Default Known Flow Node","Known Flow","580258.549049","109178.181918","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601238","Nodes","","21.000000","27.735146","DDS demands","Known Flow","580181.784741","109156.356281","","0.000000","","","-4.099999","","","-28.770001","","","","","","","","","-29.392943","-32.870000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96121000004580","Nodes","","21.000000","27.554178","Default Known Flow Node","Known Flow","580388.424085","109189.431921","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004582","Nodes","","21.000000","27.554178","Default Known Flow Node","Known Flow","580385.924084","109199.556924","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601243","Nodes","","21.000000","27.247666","DDS demands","Known Flow","580138.946721","109068.563264","","0.000000","","","","","","-23.339999","","","","","","","","","-20.871044","-23.339999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121009601242","Nodes","","21.000000","27.293316","DDS demands","Known Flow","580147.924019","109036.556880","","0.000000","","","","","","-35.179999","","","","","","","","","-31.458586","-35.179999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000003860","Nodes","","21.000000","27.318912","Default Known Flow Node","Known Flow","580149.548275","109030.809512","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000003857","Nodes","","21.000000","27.320423","Default Known Flow Node","Known Flow","580157.151917","109004.675440","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601177","Nodes","","21.000000","28.740506","DDS demands","Known Flow","580190.281375","109467.302468","","0.000000","","-13.029999","","","","-16.219999","","","","","","","","","-26.155873","-29.249997","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"96121009601282","Nodes","","21.000000","28.122147","DDS demands","Known Flow","580235.799043","109295.056950","","0.000000","-18.079999","","","","","-2.890000","","","","","","","","","-18.751748","-20.969999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"96121000003871","Nodes","","21.000000","27.144394","Default Known Flow Node","Known Flow","580194.799032","109084.556893","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601244","Nodes","","21.000000","27.154617","DDS demands","Known Flow","580208.531754","109047.437155","","0.000000","","","","","","-13.499999","","","","","","","","","-12.071941","-13.499999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000003910","Nodes","","21.000000","28.121128","Default Known Flow Node","Known Flow","580232.049042","109293.681950","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601368","Nodes","","21.000000","28.010066","DDS demands","Known Flow","580242.900439","109471.051046","","0.000000","","","","","","-30.859999","","","","","","","","","-27.595563","-30.859999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121009601367","Nodes","","21.000000","27.849443","Default Known Flow Node","Known Flow","580286.549057","109469.306998","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601227","Nodes","","21.000000","27.786689","DDS demands","Known Flow","580286.549057","109089.931894","","0.000000","-12.080000","","","-6.439999","","-1.379999","","","","","","","","","-17.794935","-19.899999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96121009601229","Nodes","","21.000000","27.710138","DDS demands","Known Flow","580292.088058","109070.356889","","0.000000","-15.999999","","","","","-6.000000","","","","","","","","","-19.672793","-21.999998","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"96121009601178","Nodes","","21.000000","27.833023","DDS demands","Known Flow","580310.174063","109470.681998","","0.000000","","","","","","-53.169998","","","","","","","","","-47.545565","-53.169998","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000004641","Nodes","","21.000000","27.805947","Default Known Flow Node","Known Flow","580301.674061","109410.681982","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004568","Nodes","","21.000000","27.770795","Default Known Flow Node","Known Flow","580290.174058","109124.556904","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004611","Nodes","","21.000000","27.684471","Default Known Flow Node","Known Flow","580305.549062","109312.306955","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601215","Nodes","","21.000000","27.671766","DDS demands","Known Flow","580323.549067","109316.306956","","0.000000","","","-0.699999","","","-23.140000","","","","","","","","","-21.318154","-23.840000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96121000004537","Nodes","","21.000000","27.751104","Default Known Flow Node","Known Flow","580307.549063","109025.681877","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004554","Nodes","","21.000000","27.837971","Default Known Flow Node","Known Flow","580313.413562","109092.088932","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004659","Nodes","","21.000000","27.873237","Default Known Flow Node","Known Flow","580321.424066","109478.682000","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001463512","Nodes","","21.000000","27.873237","Default Known Flow Node","Known Flow","580323.799067","109475.306999","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004620","Nodes","","21.000000","27.671797","Default Known Flow Node","Known Flow","580322.174067","109324.056958","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004652","Nodes","","21.000000","27.786235","Default Known Flow Node","Known Flow","580331.424069","109453.556993","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004600","Nodes","","21.000000","27.454138","Default Known Flow Node","Known Flow","580336.648927","109271.050224","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004581","Nodes","","21.000000","27.554178","Default Known Flow Node","Known Flow","580359.678011","109192.183066","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004601","Nodes","","21.000000","27.454138","Default Known Flow Node","Known Flow","580340.299072","109272.181944","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601224","Nodes","","21.000000","27.477045","DDS demands","Known Flow","580381.174083","109118.056902","","0.000000","","","","","","-11.409999","","","","","","","","","-10.203026","-11.409999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000004591","Nodes","","21.000000","27.779660","Default Known Flow Node","Known Flow","580405.424089","109235.181934","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601221","Nodes","","21.000000","27.779927","DDS demands","Known Flow","580406.989589","109229.789658","","0.000000","","","","","","-53.220002","","","","","","","","","-47.590280","-53.220002","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000004562","Nodes","","21.000000","27.549742","Default Known Flow Node","Known Flow","580443.674100","109103.431898","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004588","Nodes","","21.000000","27.736496","Default Known Flow Node","Known Flow","580388.049085","109224.681931","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601223","Nodes","","21.000000","27.478219","DDS demands","Known Flow","580410.277858","109007.259861","","0.000000","","","","-3.950000","","-15.429999","","","","","","","","","-17.329943","-19.379999","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96121009601222","Nodes","","21.000000","27.395386","DDS demands","Known Flow","580467.799106","109023.681876","","0.000000","","-6.000000","-11.340000","-13.329999","","-15.449999","","","","","","","","","-41.241330","-46.120000","","","","C2 PROFILE","C3 PROFILE","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96121004904773","Nodes","","21.000000","27.395051","Default Known Flow Node","Known Flow","580463.159714","109022.242065","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004617","Nodes","","21.000000","27.823924","Default Known Flow Node","Known Flow","580480.049110","109318.806957","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601217","Nodes","","21.000000","27.825804","DM site","Known Flow","580481.549110","109313.056955","","0.000000","","","-49.570001","","","-20.560000","","","","","","","","","-62.711504","-70.130002","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96121000004609","Nodes","","21.000000","27.864284","Default Known Flow Node","Known Flow","580482.049110","109307.681954","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601218","Nodes","","21.000000","27.759835","DDS demands","Known Flow","580495.299114","109261.806941","","0.000000","","","","","","-44.069998","","","","","","","","","-39.408183","-44.069998","","","","","","","","D1 PROFILE","","","","","","","",""
"96121009601241","Nodes","","21.000000","27.602398","DDS demands","Known Flow","580028.673987","109107.306899","","0.000000","","","","","","-40.689999","","","","","","","","","-36.385723","-40.689999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121004904619","Nodes","","21.000000","27.747746","Default Known Flow Node","Known Flow","580114.526597","109136.890862","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601239","Nodes","","21.000000","27.744395","DDS demands","Known Flow","580112.166510","109136.207821","","0.000000","","","-3.459999","","","-21.899999","","","","","","","","","-22.677365","-25.359998","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96121000003885","Nodes","","21.000000","27.754864","Default Known Flow Node","Known Flow","580119.538995","109138.341518","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001462499","Nodes","","21.000000","27.731300","Default Known Flow Node","Known Flow","580118.299011","109141.931909","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001463022","Nodes","","21.000000","27.727661","Default Known Flow Node","Known Flow","580180.424028","109163.431914","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601237","Nodes","","21.000000","28.906983","DDS demands","Known Flow","580187.524168","109478.050622","","0.000000","","-30.259999","-3.260000","","","-31.319998","","","","","","","","","-57.981087","-64.839999","","","","C2 PROFILE","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96121000003908","Nodes","","21.000000","28.028360","Default Known Flow Node","Known Flow","580237.799044","109271.681944","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601231","Nodes","","21.000000","28.016687","DDS demands","Known Flow","580249.424047","109227.431932","","0.000000","","","","","","-30.639998","","","","","","","","","-27.398835","-30.639998","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000003909","Nodes","","21.000000","28.028360","Default Known Flow Node","Known Flow","580243.924045","109273.181944","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601230","Nodes","","21.000000","27.972909","DDS demands","Known Flow","580261.299050","109181.806919","","0.000000","","","","-2.700000","","-22.670000","","","","","","","","","-22.686307","-25.369999","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"96121000004585","Nodes","","21.000000","27.554178","Default Known Flow Node","Known Flow","580386.424084","109213.056928","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601236","Nodes","","21.000000","27.809177","DDS demands","Known Flow","580043.048991","109443.056991","","0.000000","","","","","","-14.569999","","","","","","","","","-13.028754","-14.569999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121009601235","Nodes","","21.000000","27.652593","DDS demands","Known Flow","580045.298991","109396.056978","","0.000000","","","","","","-1.760000","","","","","","","","","-1.573823","-1.760000","","","","","","","","D1 PROFILE","","","","","","","",""
"96121001464394","Nodes","","21.000000","27.825469","Default Known Flow Node","Known Flow","580050.798993","109444.931991","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001463256","Nodes","","21.000000","27.740493","Default Known Flow Node","Known Flow","580116.174011","109130.681906","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000003856","Nodes","","21.000000","27.320423","Default Known Flow Node","Known Flow","580149.799020","109002.806871","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004532","Nodes","","21.000000","27.338445","Default Known Flow Node","Known Flow","580457.549103","109014.181874","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004529","Nodes","","21.000000","27.338451","Default Known Flow Node","Known Flow","580453.049102","109009.806873","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001463007","Nodes","","21.000000","27.481773","Default Known Flow Node","Known Flow","580461.549105","109025.806877","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121004904613","Nodes","","21.000000","27.602398","Default Known Flow Node","Known Flow","580027.188514","109104.801985","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001462509","Nodes","","21.000000","27.645937","Default Known Flow Node","Known Flow","580009.548982","109075.056890","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000003900","Nodes","","21.000000","27.817460","Default Known Flow Node","Known Flow","580228.424041","109220.931930","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000003901","Nodes","","21.000000","27.954266","Default Known Flow Node","Known Flow","580239.795395","109225.066968","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000003903","Nodes","","21.000000","27.996354","Default Known Flow Node","Known Flow","580244.924046","109226.931932","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001464177","Nodes","","21.000000","27.910784","Default Known Flow Node","Known Flow","580246.174046","109211.681928","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001463664","Nodes","","21.000000","28.121128","Default Known Flow Node","Known Flow","580231.049042","109297.306951","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001464162","Nodes","","21.000000","27.632131","Default Known Flow Node","Known Flow","580135.049016","109466.681997","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000003934","Nodes","","21.000000","28.989163","Default Known Flow Node","Known Flow","580168.424025","109473.431999","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121001463169","Nodes","","21.000000","28.547782","Default Known Flow Node","Known Flow","580586.174138","109029.806878","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004626","Nodes","","21.000000","28.604201","Default Known Flow Node","Known Flow","580525.424122","109363.681969","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121004904840","Nodes","","21.000000","28.948533","Default Known Flow Node","Known Flow","580993.289545","109093.229000","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601199","Nodes","","21.000000","28.385303","DDS demands","Known Flow","580690.907632","109005.870116","","0.000000","","","","","","-9.469999","","","","","","","","","-8.468243","-9.469999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121004904650","Nodes","","21.000000","30.758321","Default Known Flow Node","Known Flow","580996.038054","109417.788270","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601195","Nodes","","21.000000","30.913220","DM site","Known Flow","580964.924242","109435.431988","","0.000000","-190.720001","","-3.800000","","","-0.660000","","","","","","","","","-174.533446","-195.180009","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96121009601211","Nodes","","21.000000","28.608526","DDS demands","Known Flow","580529.174123","109364.806969","","0.000000","","","","","","-32.569999","","","","","","","","","-29.124675","-32.569999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121009601374","Nodes","","21.000000","28.829398","DDS demands","Known Flow","580526.799122","109375.806972","","0.000000","","","","","","-30.370000","","","","","","","","","-27.157398","-30.370000","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000004629","Nodes","","21.000000","28.829398","Default Known Flow Node","Known Flow","580550.674129","109380.556974","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601210","Nodes","","21.000000","28.596493","DDS demands","Known Flow","580537.674125","109333.681961","","0.000000","","","-1.519999","","","-20.620000","","","","","","","","","-19.797984","-22.140001","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96121009601209","Nodes","","21.000000","28.222409","DDS demands","Known Flow","580556.049130","109267.931943","","0.000000","","","","","","-23.149999","","","","","","","","","-20.701143","-23.149999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121001464282","Nodes","","21.000000","28.829398","Default Known Flow Node","Known Flow","580554.049130","109381.306974","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004630","Nodes","","21.000000","28.960024","Default Known Flow Node","Known Flow","580575.925581","109385.799937","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601205","Nodes","","21.000000","28.058685","DDS demands","Known Flow","580570.299134","109217.806929","","0.000000","","","","","","-14.630000","","","","","","","","","-13.082408","-14.630000","","","","","","","","D1 PROFILE","","","","","","","",""
"96121009601204","Nodes","","21.000000","28.448336","DDS demands","Known Flow","580593.299140","109137.681907","","0.000000","","-20.670000","","","","-13.780000","","","","","","","","","-30.805806","-34.450001","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"96121004904923","Nodes","","21.000000","28.273101","Default Known Flow Node","Known Flow","580577.799136","109220.181930","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121004904817","Nodes","","21.000000","28.547782","Default Known Flow Node","Known Flow","580584.421285","109036.691737","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004571","Nodes","","21.000000","28.424379","Default Known Flow Node","Known Flow","580599.799142","109139.681908","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004633","Nodes","","21.000000","28.960024","Default Known Flow Node","Known Flow","580605.174144","109391.806977","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004639","Nodes","","21.000000","28.960024","Default Known Flow Node","Known Flow","580602.424143","109401.056979","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601206","Nodes","","21.000000","28.475615","DDS demands","Known Flow","580634.297996","109237.560693","","0.000000","","","","","","-10.840000","","","","","","","","","-9.693321","-10.840000","","","","","","","","D1 PROFILE","","","","","","","",""
"96121009601203","Nodes","","21.000000","28.346439","DDS demands","Known Flow","580656.293619","109156.950031","","0.000000","","","","","","-21.699999","","","","","","","","","-19.404527","-21.699999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000004637","Nodes","","21.000000","28.598718","Default Known Flow Node","Known Flow","580646.049155","109395.306978","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601208","Nodes","","21.000000","28.326071","DDS demands","Known Flow","580672.424162","109301.806952","","0.000000","","","","","","-42.480000","","","","","","","","","-37.986378","-42.480000","","","","","","","","D1 PROFILE","","","","","","","",""
"96121009601207","Nodes","","21.000000","28.435549","DDS demands","Known Flow","580686.299166","109253.056939","","0.000000","","","","","","-10.560000","","","","","","","","","-9.442942","-10.560000","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000004594","Nodes","","21.000000","28.438193","Default Known Flow Node","Known Flow","580676.549163","109250.556938","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601202","Nodes","","21.000000","28.511842","DDS demands","Known Flow","580709.174172","109172.806917","","0.000000","","","","","","-16.149999","","","","","","","","","-14.441618","-16.149999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000004564","Nodes","","21.000000","29.213304","Default Known Flow Node","Known Flow","580726.174177","109112.681901","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004578","Nodes","","21.000000","28.505250","Default Known Flow Node","Known Flow","580699.174169","109170.056916","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601197","Nodes","","21.000000","29.412731","DDS demands","Known Flow","580729.790854","109100.231756","","0.000000","","","","","","-20.410000","","","","","","","","","-18.250988","-20.410000","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000004563","Nodes","","21.000000","29.256642","Default Known Flow Node","Known Flow","580695.424168","109103.681898","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121009601198","Nodes","","21.000000","29.228806","DDS demands","Known Flow","580979.567388","109171.883469","","0.000000","","","","","","-5.409999","","","","","","","","","-4.837718","-5.409999","","","","","","","","D1 PROFILE","","","","","","","",""
"96121000004658","Nodes","","21.000000","31.004552","Default Known Flow Node","Known Flow","580912.647902","109478.275396","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004640","Nodes","","21.000000","31.004552","Default Known Flow Node","Known Flow","580852.799211","109406.306981","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004651","Nodes","","21.000000","29.740574","Default Known Flow Node","Known Flow","580505.107405","109452.162703","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004642","Nodes","","21.000000","29.111206","Default Known Flow Node","Known Flow","580516.049119","109413.806983","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96121000004655","Nodes","","21.000000","29.740574","Default Known Flow Node","Known Flow","580564.174132","109467.306997","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
