"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"96109000004746","Nodes","4746","21.000000","31.196914","DDS demands","Known Flow","620468.712969","162063.885125","","0.000000","","","","","","","-13.179999","","","","","","","","","-11.785791","-13.179999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000004727","Nodes","4727","21.000000","31.534472","DDS demands","Known Flow","620112.284965","161957.720218","","0.000000","","","","","","","-4.300000","","","","","","","","","-3.845137","-4.300000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000004725","Nodes","4725","21.000000","32.202324","Default Known Flow Node","Known Flow","620203.370832","162018.764442","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004729","Nodes","4729","21.000000","25.004485","Default Known Flow Node","Known Flow","620255.886659","161915.381326","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004730","Nodes","4730","21.000000","23.652502","DDS demands","Known Flow","620191.092913","161877.309258","","0.000000","","","","","","","-7.679999","","","","","","","","","-6.867593","-7.679999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000004731","Nodes","4731","21.000000","35.338531","Default Known Flow Node","Known Flow","620365.783279","162230.288419","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004735","Nodes","4735","21.000000","36.168333","DDS demands","Known Flow","620363.957350","162206.142292","","0.000000","","","","","","","-7.320000","","","","","","","","","-6.545675","-7.320000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000004737","Nodes","4737","21.000000","37.990926","Default Known Flow Node","Known Flow","620445.472216","162161.945278","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004761","Nodes","4761","21.000000","38.959964","DDS demands","Known Flow","620477.181195","162175.787263","","0.000000","","","","","","","-8.329999","","","","","","","","","-7.448834","-8.329999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000004726","Nodes","4726","21.000000","31.439548","DDS demands","Known Flow","620476.758036","162066.591898","","0.000000","","","","","","","-7.129999","","","","","","","","","-6.375773","-7.129999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000004738","Nodes","4738","21.000000","40.008869","Default Known Flow Node","Known Flow","620561.794719","162106.318500","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004740","Nodes","4740","21.000000","46.463737","Default Known Flow Node","Known Flow","620685.946248","162149.959740","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004742","Nodes","4742","21.000000","36.058553","DDS demands","Known Flow","620367.215346","162217.216673","","0.000000","","","","","","","-3.059999","","","","","","","","","-2.736306","-3.059999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000004747","Nodes","4747","21.000000","30.404442","Default Known Flow Node","Known Flow","620487.022899","162025.336194","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004752","Nodes","4752","21.000000","40.008869","DDS demands","Known Flow","620568.507974","162109.980456","","0.000000","","","","","","","-12.339999","","","","","","","","","-11.034648","-12.339999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000004753","Nodes","4753","21.000000","45.469412","DDS demands","Known Flow","620678.950109","162122.576640","","0.000000","","","","","","","-4.340000","","","","","","","","","-3.880905","-4.340000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000004757","Nodes","4757","21.000000","44.954031","Default Known Flow Node","Known Flow","620637.246723","162101.390779","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004756","Nodes","4756","21.000000","47.819418","Default Known Flow Node","Known Flow","620804.498353","162186.765440","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004759","Nodes","4759","21.000000","40.627375","Default Known Flow Node","Known Flow","620527.352795","162197.431240","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004763","Nodes","4763","21.000000","41.162330","Default Known Flow Node","Known Flow","620542.209190","162203.848610","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004755","Nodes","4755","21.000000","45.784790","Default Known Flow Node","Known Flow","620687.138680","162126.737682","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004766","Nodes","4766","21.000000","42.959341","DDS demands","Known Flow","620593.806895","162226.282145","","0.000000","","","","","","","-15.619999","","","","","","","","","-13.967683","-15.619999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000004715","Nodes","4715","21.000000","44.653189","Default Known Flow Node","Known Flow","620635.839504","162229.118757","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004771","Nodes","4771","21.000000","33.130593","Default Known Flow Node","Known Flow","620450.183619","162302.009116","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004772","Nodes","4772","21.000000","33.049139","DDS demands","Known Flow","620481.631812","162290.488800","","0.000000","","","","","","","-5.349999","","","","","","","","","-4.784065","-5.349999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000004775","Nodes","4775","21.000000","43.963524","DDS demands","Known Flow","620784.504331","162247.901170","","0.000000","","","","","","","-17.899999","","","","","","","","","-16.006500","-17.899999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000004777","Nodes","4777","21.000000","47.996221","Default Known Flow Node","Known Flow","620812.882776","162173.798843","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004778","Nodes","4778","21.000000","47.910565","Default Known Flow Node","Known Flow","620887.930102","162213.160128","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004779","Nodes","4779","21.000000","43.011964","Default Known Flow Node","Known Flow","620582.394020","162261.134363","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004780","Nodes","THE VILLAS, ISLAND ROAD DG.","21.000000","64.000002","Default Known Pressure Node","Known Pressure","621006.560135","162272.321366","","2757.000090","","","","","","","","","","","","","","","","10.068893","11.260000","","","","","","","","","","","","","","","","",""
"96109000004781","Nodes","4781","21.000000","63.473895","DDS demands","Known Flow","621063.685151","162303.571374","","0.000000","","","","","","","-11.260000","","","","","","","","","-10.068893","-11.260000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000004751","Nodes","4751","21.000000","30.381122","Default Known Flow Node","Known Flow","620545.254942","162053.871013","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004770","Nodes","4770","21.000000","33.459678","DDS demands","Known Flow","620423.599018","162259.065387","","0.000000","","","","","","","-11.779999","","","","","","","","","-10.533886","-11.779999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000012108","Nodes","12108","21.000000","34.896914","Default Known Flow Node","Known Flow","615669.430683","156216.180718","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005508188","Nodes","5508188","21.000000","32.582499","DDS demands","Known Flow","615717.373635","156288.689071","","0.000000","","","","","","","-37.840000","","","","","","","","","-33.837207","-37.840000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000012101","Nodes","12101","21.000000","32.561967","Default Known Flow Node","Known Flow","615790.962716","156250.282727","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005508207","Nodes","5508207","21.000000","30.700861","DDS demands","Known Flow","615978.287830","156103.682232","","0.000000","","","","","","","-27.450001","","","","","","","","","-24.546283","-27.450001","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000010373","Nodes","10373","21.000000","27.133911","Default Known Flow Node","Known Flow","615358.808599","158139.945241","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000011935","Nodes","11935","21.000000","27.247822","Default Known Flow Node","Known Flow","615387.691366","158162.546399","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005507332","Nodes","5507332","21.000000","27.255197","DDS demands","Known Flow","615390.689306","158164.939604","","0.000000","-16.360002","-34.810005","","","","","-2.650000","","","","","","","","","-48.126815","-53.820009","","","C1 PROFILE","C2 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"96109005507135","Nodes","5507135","21.000000","28.087583","DDS demands","Known Flow","614672.065412","157555.396082","","0.000000","-6.249999","","","-3.380000","","","-8.289999","","","","","","","","","-16.024383","-17.919999","","","C1 PROFILE","","","C4 PROFILE","","","D1 PROFILE","","","","","","","",""
"96109005507134","Nodes","5507134","21.000000","27.808412","DDS demands","Known Flow","614703.419420","157587.933091","","0.000000","-6.760000","-5.999999","","-7.400000","","","-17.169999","","","","","","","","","-33.381154","-37.330001","","","C1 PROFILE","C2 PROFILE","","C4 PROFILE","","","D1 PROFILE","","","","","","","",""
"96109005507132","Nodes","5507132","21.000000","27.295372","DDS demands","Known Flow","614794.561399","157654.323265","","0.000000","-17.010000","-14.619999","","-10.249999","","","-10.770000","","","","","","","","","-47.080574","-52.650002","","","C1 PROFILE","C2 PROFILE","","C4 PROFILE","","","D1 PROFILE","","","","","","","",""
"96109000010996","Nodes","10996","21.000000","27.623197","Default Known Flow Node","Known Flow","614774.058440","159363.320574","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005506127","Nodes","5506127","21.000000","28.425575","DDS demands","Known Flow","614919.431746","159450.278346","","0.000000","","","","","","","-24.160000","","","","","","","","","-21.604304","-24.160000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000011013","Nodes","11013","21.000000","28.867626","Default Known Flow Node","Known Flow","615037.092534","159524.417585","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000000018","Nodes","18","21.000000","37.974545","Default Known Flow Node","Known Flow","614235.058293","157353.320027","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000011927","Nodes","11927","21.000000","37.686261","Default Known Flow Node","Known Flow","614287.871956","157342.536086","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000011932","Nodes","11932","21.000000","37.390608","Default Known Flow Node","Known Flow","614348.933324","157326.820020","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005507698","Nodes","5507698","21.000000","33.379678","Default Known Flow Node","Known Flow","615996.808772","158839.570432","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000011934","Nodes","11934","21.000000","33.508633","Default Known Flow Node","Known Flow","616039.025784","158780.936416","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005507550","Nodes","5507550","21.000000","26.364120","DDS demands","Known Flow","615296.808582","158204.070259","","0.000000","","","","","","","-14.730000","","","","","","","","","-13.171829","-14.730000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000004322","Nodes","Logger 4322, CLUB, LOWER CHANTRY LANE.","21.000000","25.713490","Val Log Post","Known Flow","615419.999717","157505.130898","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005507084","Nodes","5507084","21.000000","27.043199","DDS demands","Known Flow","614344.254543","157944.484176","","0.000000","","","","","","","-3.810000","","","","","","","","","-3.406970","-3.810000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000011815","Nodes","11815","21.000000","27.086628","Default Known Flow Node","Known Flow","614314.308315","157964.070193","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000011913","Nodes","11913","21.000000","27.043487","Default Known Flow Node","Known Flow","614338.941743","157937.155730","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005508405","Nodes","P10124708, St Lawrence Cricket Ground, 20.31","24.000000","28.244015","CSEP DDS Matched","Known Flow","615614.706201","156582.318778","","0.000000","","","","","","","","-20.309998","","","","","","","","-18.161563","-20.309998","","","","","","","","","","DC PROFILE","","","","","","",""
"96109005508199","Nodes","5508199","21.000000","28.300762","DDS demands","Known Flow","615707.785527","156650.933107","","0.000000","-36.269999","","","","","","","","","","","","","","","-32.433282","-36.269999","","","C1 PROFILE","","","","","","","","","","","","","",""
"96109000000005","Nodes","5","21.000000","28.288265","Default Known Flow Node","Known Flow","615746.645516","156698.998444","","0.000000","","","","","","","","","","","","","","","-328.149995","0.000000","0.000000","","","","","","","","","","","","","","","","","PL-PL PROFILE"
"96109000000021","Nodes","21","21.000000","25.757007","Default Known Flow Node","Known Flow","615434.058619","157522.945073","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000000017","Nodes","17","21.000000","34.402337","Default Known Flow Node","Known Flow","614378.058332","156914.944908","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004319","Nodes","Logger 4319, HOP GARDEN WAY.","21.000000","32.591493","Val Log Post","Known Flow","614402.803690","156931.485688","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005508233","Nodes","5508233","21.000000","29.358611","DDS demands","Known Flow","614448.741903","156962.198482","","0.000000","","","","","","","-16.079999","","","","","","","","","-14.379023","-16.079999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000012069","Nodes","12069","21.000000","29.653500","Default Known Flow Node","Known Flow","613486.181167","156738.570264","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004318","Nodes","Logger 4318, 49 THANINGTON ROAD.","21.000000","29.746824","Val Log Post","Known Flow","613513.661971","156733.190923","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000011809","Nodes","11809","21.000000","30.053069","Default Known Flow Node","Known Flow","613624.558127","156732.819858","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005506036","Nodes","5506036","21.000000","34.386644","DDS demands","Known Flow","613357.058054","158705.945395","","0.000000","","","","","","","-9.569999","","","","","","","","","-8.557664","-9.569999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109005506034","Nodes","5506034","21.000000","34.085865","DDS demands","Known Flow","613262.432787","158645.698464","","0.000000","","","","","","","-14.040001","","","","","","","","","-12.554820","-14.040001","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109005506664","Nodes","5506664","21.000000","34.471135","DDS demands","Known Flow","613146.807997","158575.570360","","0.000000","","","","","","","-1.209999","","","","","","","","","-1.082003","-1.209999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109005506033","Nodes","5506033","21.000000","34.018011","DDS demands","Known Flow","613253.998014","158627.335030","","0.000000","","","","","","","-20.459998","","","","","","","","","-18.295697","-20.459998","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000011418","Nodes","11418","21.000000","34.325078","Default Known Flow Node","Known Flow","613354.808054","158695.945393","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000010881","Nodes","10881","21.000000","27.746935","Default Known Flow Node","Known Flow","614555.558380","158250.695271","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000011852","Nodes","11852","21.000000","27.746935","Default Known Flow Node","Known Flow","614560.433382","158247.445271","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000000020","Nodes","20","21.000000","25.444649","Default Known Flow Node","Known Flow","615728.875685","157684.819619","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005507400","Nodes","5507400","21.000000","25.445109","Default Known Flow Node","Known Flow","615779.933713","157683.320117","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000010924","Nodes","10924","21.000000","26.813913","Default Known Flow Node","Known Flow","615326.308590","158490.195337","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000004330","Nodes","Logger 4330, 1 KINGSMEAD ROAD.","21.000000","26.889067","Val Log Post","Known Flow","615361.558768","158464.037073","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005507074","Nodes","5507074","21.000000","26.898492","DDS demands","Known Flow","615372.058602","158456.320327","","0.000000","","","","","","","-24.650000","","","","","","","","","-22.042471","-24.650000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000010118","Nodes","10118","21.000000","26.805429","Default Known Flow Node","Known Flow","615361.987755","158425.105898","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000010119","Nodes","10119","21.000000","26.805429","Default Known Flow Node","Known Flow","615359.308599","158427.945320","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000010117","Nodes","10117","21.000000","26.848840","Default Known Flow Node","Known Flow","615364.308600","158424.570319","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000011331","Nodes","11331","21.000000","26.893748","Default Known Flow Node","Known Flow","615370.433602","158454.570327","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005507575","Nodes","5507575","21.000000","26.593308","DDS demands","Known Flow","615306.183584","158366.570303","","0.000000","-42.540001","-18.120000","","","","","-17.860000","","","","","","","","","-70.213996","-78.520002","","","C1 PROFILE","C2 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"96109000004331","Nodes","Logger 4331, 48 CRANBROOK ROAD.","21.000000","35.444653","Val Log Post","Known Flow","615741.863034","158282.641635","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005507684","Nodes","5507684","21.000000","35.423279","DDS demands","Known Flow","615737.933702","158278.570279","","0.000000","-33.790001","","","","","","-7.679999","","","","","","","","","-37.083215","-41.469999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","",""
"96109005507518","Nodes","5507518","21.000000","36.082952","DDS demands","Known Flow","616104.450012","158211.815095","","0.000000","-31.539999","","","","","","-14.219999","","","","","","","","","-40.919413","-45.760000","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","",""
"96109000000025","Nodes","25","21.000000","36.423736","Default Known Flow Node","Known Flow","616371.808874","158128.945238","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000010453","Nodes","10453","21.000000","36.508369","Default Known Flow Node","Known Flow","616396.433881","158002.320204","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005506264","Nodes","5506264","21.000000","29.270728","DDS demands","Known Flow","617575.184745","160703.923670","","0.000000","-4.409999","","","","","","-15.240000","","","","","","","","","-17.571382","-19.650000","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","",""
"96109005506265","Nodes","5506265","21.000000","29.163730","DDS demands","Known Flow","617586.185868","160678.550640","","0.000000","","","","","","","-20.089997","","","","","","","","","-17.964835","-20.089997","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109005506241","Nodes","5506241","21.000000","33.147472","DDS demands","Known Flow","617068.063507","161468.304469","","0.000000","","","","","","","-40.500000","","","","","","","","","-36.215824","-40.500000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109005506310","Nodes","5506310","21.000000","32.920527","DDS demands","Known Flow","616977.432103","161473.125764","","0.000000","","","","","","","-6.300001","","","","","","","","","-5.633574","-6.300001","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000011015","Nodes","11015","21.000000","29.541232","Default Known Flow Node","Known Flow","615081.308523","159576.695632","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005506139","Nodes","5506139","21.000000","29.527384","DDS demands","Known Flow","615080.602167","159581.567051","","0.000000","","","","","","","-12.060000","","","","","","","","","-10.784268","-12.060000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109005506140","Nodes","5506140","21.000000","29.522588","DDS demands","Known Flow","615079.768855","159587.314034","","0.000000","","","","","","","-8.590000","","","","","","","","","-7.681332","-8.590000","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000011022","Nodes","11022","21.000000","29.562975","Default Known Flow Node","Known Flow","615083.683524","159632.070647","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000010829","Nodes","10829","21.000000","25.035526","Default Known Flow Node","Known Flow","614583.115852","158011.656484","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005507022","Nodes","5507022","21.000000","25.147073","DDS demands","Known Flow","614586.283948","158016.357938","","0.000000","-12.960000","","","","","","-16.679999","","","","","","","","","-26.504619","-29.639999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","",""
"96109000010830","Nodes","10830","21.000000","25.338336","Default Known Flow Node","Known Flow","614590.303755","158022.323332","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109005506307","Nodes","5506307","21.000000","29.714659","DDS demands","Known Flow","618880.196693","160956.157841","","0.000000","","","","","","","-2.009999","","","","","","","","","-1.797377","-2.009999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109005506288","Nodes","5506288","21.000000","29.054933","DDS demands","Known Flow","619002.271277","161022.985445","","0.000000","","","","","","","-12.629999","","","","","","","","","-11.293971","-12.629999","","","","","","","","","D1 PROFILE","","","","","","","",""
"96109000011756","Nodes","11756","21.000000","28.428437","Default Known Flow Node","Known Flow","619115.590024","160968.280439","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96109000011704","Nodes","11704","21.000000","31.515459","Default Known Flow Node","Known Flow","618585.069611","160982.009027","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
