"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-AF)"
"96106400341735","Nodes","341735","21.000000","28.236848","DDS demands","Known Flow","628696.803663","158313.696159","","0.000000","","","","","-4.469999","","","-3.997153","-4.469999","","","","","","","D1 PROFILE","",""
"96106400341737","Nodes","341737","21.000000","28.695390","Default Known Flow Node","Known Flow","628707.985441","158411.048995","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400341738","Nodes","341738","21.000000","28.600987","DDS demands","Known Flow","628708.825253","158450.840690","","0.000000","","","","","-6.070000","","","-5.427902","-6.070000","","","","","","","D1 PROFILE","",""
"96106405204024","Nodes","5204024","21.000000","29.582258","DDS demands","Known Flow","628846.943734","158395.768891","","0.000000","","","","","-5.209999","","","-4.658875","-5.209999","","","","","","","D1 PROFILE","",""
"96106400341768","Nodes","341768","21.000000","30.046141","DDS demands","Known Flow","628911.711862","158385.146806","","0.000000","","","","","-4.999999","","","-4.471089","-4.999999","","","","","","","D1 PROFILE","",""
"96106400001054","Nodes","1054","21.000000","29.564321","Default Known Flow Node","Known Flow","628848.375000","158408.250000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204026","Nodes","5204026","21.000000","29.202907","DDS demands","Known Flow","628865.437287","158471.814995","","0.000000","","","-1.999999","","-16.809999","","","-16.820238","-18.809999","","","","","C3 PROFILE","","D1 PROFILE","",""
"96106400344080","Nodes","344080","21.000000","28.670620","Default Known Flow Node","Known Flow","628864.209500","158495.526647","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204044","Nodes","5204044","21.000000","29.849780","DDS demands","Known Flow","628909.584443","158369.403172","","0.000000","","","","","-5.409999","","","-4.837718","-5.409999","","","","","","","D1 PROFILE","",""
"96106405204045","Nodes","5204045","21.000000","29.601546","DDS demands","Known Flow","628954.132487","158234.274604","","0.000000","","","","","-1.120000","","","-1.001524","-1.120000","","","","","","","D1 PROFILE","",""
"96106400341760","Nodes","341760","21.000000","29.997925","DDS demands","Known Flow","628842.250000","158388.875000","","0.000000","","","","","-2.259999","","","-2.020932","-2.259999","","","","","","","D1 PROFILE","",""
"96106405204043","Nodes","5204043","21.000000","30.106683","DDS demands","Known Flow","628925.369701","158381.922514","","0.000000","","","","","-11.149999","","","-9.970529","-11.149999","","","","","","","D1 PROFILE","",""
"96106400341769","Nodes","341769","21.000000","30.236468","Default Known Flow Node","Known Flow","628924.008903","158432.135964","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400341766","Nodes","341766","21.000000","29.558330","Default Known Flow Node","Known Flow","628869.000000","158233.250000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204042","Nodes","5204042","21.000000","30.919709","DDS demands","Known Flow","628988.587957","158371.540649","","0.000000","","","","","-8.310000","","","-7.430950","-8.310000","","","","","","","D1 PROFILE","",""
"96106400231176","Nodes","231176","21.000000","34.040213","Default Known Flow Node","Known Flow","629385.589623","158010.203483","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204069","Nodes","5204069","21.000000","31.158407","Default Known Flow Node","Known Flow","629063.125000","158351.750000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204046","Nodes","5204046","21.000000","29.636221","Default Known Flow Node","Known Flow","629041.750000","158198.250000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204070","Nodes","5204070","21.000000","31.010989","DDS demands","Known Flow","629004.000000","158425.875000","","0.000000","","","","","-6.360000","","","-5.687226","-6.360000","","","","","","","D1 PROFILE","",""
"96106400341775","Nodes","341775","21.000000","31.010989","Default Known Flow Node","Known Flow","628996.482051","158450.857740","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400341779","Nodes","341779","21.000000","31.010989","Default Known Flow Node","Known Flow","629018.625000","158443.750000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204039","Nodes","5204039","24.000000","30.482041","DDS demands","Known Flow","629271.375000","158411.375000","","0.000000","","","","","-1.590000","","","-1.421806","-1.590000","","","","","","","D1 PROFILE","",""
"96106400341797","Nodes","341797","21.000000","30.482041","DDS demands","Known Flow","629345.750000","158421.250000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204038","Nodes","5204038","21.000000","32.251315","DDS demands","Known Flow","629364.625000","158407.250000","","0.000000","","-31.999999","","","","","","-28.614972","-31.999999","","","","C2 PROFILE","","","","",""
"96106400341776","Nodes","341776","21.000000","31.010989","Default Known Flow Node","Known Flow","629003.500000","158427.000000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400341792","Nodes","341792","21.000000","29.909437","DDS demands","Known Flow","629199.375000","158064.000000","","0.000000","","","-1.669999","","-1.109999","","","-2.485925","-2.779999","","","","","C3 PROFILE","","D1 PROFILE","",""
"96106400341778","Nodes","341778","21.000000","29.636221","Default Known Flow Node","Known Flow","629006.250000","158123.250000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400341781","Nodes","341781","21.000000","31.044160","Default Known Flow Node","Known Flow","629018.518140","158366.017868","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204027","Nodes","5204027","21.000000","31.100568","DDS demands","Known Flow","629062.750000","158367.125000","","0.000000","","","","","-3.569999","","","-3.192357","-3.569999","","","","","","","D1 PROFILE","",""
"96106400341784","Nodes","341784","21.000000","31.170826","Default Known Flow Node","Known Flow","629064.750000","158351.625000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204068","Nodes","5204068","21.000000","31.220813","DDS demands","Known Flow","629071.250000","158350.750000","","0.000000","","","","","-12.520000","","","-11.195608","-12.520000","","","","","","","D1 PROFILE","",""
"96106405204028","Nodes","5204028","21.000000","31.113055","DDS demands","Known Flow","629069.250000","158369.375000","","0.000000","","","","","-8.350000","","","-7.466719","-8.350000","","","","","","","D1 PROFILE","",""
"96106405204029","Nodes","5204029","21.000000","32.578424","DDS demands","Known Flow","629190.750000","158322.500000","","0.000000","","","","","-11.830000","","","-10.578598","-11.830000","","","","","","","D1 PROFILE","",""
"96106405204041","Nodes","5204041","21.000000","31.075987","DDS demands","Known Flow","629107.375000","158382.625000","","0.000000","","","","","-4.600000","","","-4.113402","-4.600000","","","","","","","D1 PROFILE","",""
"96106400341785","Nodes","341785","21.000000","30.871399","DDS demands","Known Flow","629064.875000","158416.625000","","0.000000","","","","","-5.729999","","","-5.123868","-5.729999","","","","","","","D1 PROFILE","",""
"96106400341789","Nodes","341789","21.000000","31.033013","DDS demands","Known Flow","629124.125000","158385.625000","","0.000000","","","","","-18.729999","","","-16.748701","-18.729999","","","","","","","D1 PROFILE","",""
"96106400341790","Nodes","341790","21.000000","32.578424","DDS demands","Known Flow","629161.125000","158251.875000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204037","Nodes","5204037","21.000000","35.385939","DDS demands","Known Flow","629339.500000","158209.875000","","0.000000","","","","","-9.479999","","","-8.477185","-9.479999","","","","","","","D1 PROFILE","",""
"96106405204001","Nodes","MILL FIELD DG, Site ID 1051","21.000000","35.999999","Default Known Pressure Node","Known Pressure","629318.125000","158230.250000","","2014.999944","","","","","","","","863.406597","965.544012","","","","","","","","",""
"96106400341798","Nodes","341798","21.000000","35.428835","DDS demands","Known Flow","629356.625000","158121.000000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204030","Nodes","5204030","21.000000","34.706829","DDS demands","Known Flow","629367.125000","158237.000000","","0.000000","","","","","-14.519999","","","-12.984044","-14.519999","","","","","","","D1 PROFILE","",""
"96106405204071","Nodes","5204071","21.000000","34.506523","DDS demands","Known Flow","629451.009708","158184.403612","","0.000000","","","","","-13.959999","","","-12.483281","-13.959999","","","","","","","D1 PROFILE","",""
"96106405204036","Nodes","5204036","21.000000","34.146188","DDS demands","Known Flow","629711.493734","157992.398018","","0.000000","","","","","-5.239999","","","-4.685701","-5.239999","","","","","","","D1 PROFILE","",""
"96106400231191","Nodes","231191","21.000000","31.779457","Default Known Flow Node","Known Flow","629862.875000","158392.375000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400231190","Nodes","231190","21.000000","31.779457","DDS demands","Known Flow","629854.125000","158416.125000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400231192","Nodes","231192","21.000000","34.103156","Default Known Flow Node","Known Flow","629889.875000","158133.375000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204033","Nodes","5204033","34.000000","34.333069","DDS demands","Known Flow","629544.750000","158137.625000","","0.000000","","","","","-5.899999","","","-5.275885","-5.899999","","","","","","","D1 PROFILE","",""
"96106400231186","Nodes","231186","21.000000","34.139378","Default Known Flow Node","Known Flow","629731.750000","158112.625000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204072","Nodes","5204072","21.000000","31.786560","Default Known Flow Node","Known Flow","629731.250000","158389.875000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204040","Nodes","5204040","21.000000","31.779457","DDS demands","Known Flow","629770.500000","158383.750000","","0.000000","","","","","-1.599999","","","-1.430748","-1.599999","","","","","","","D1 PROFILE","",""
"96106400243712","Nodes","243712","21.000000","23.314557","DDS demands","Known Flow","628227.103972","158551.121284","","0.000000","","","","","-11.379999","","","-10.176199","-11.379999","","","","","","","D1 PROFILE","",""
"96106405204015","Nodes","5204015","21.000000","23.163737","DDS demands","Known Flow","628231.655821","158569.491245","","0.000000","","","","","-21.370000","","","-19.109437","-21.370000","","","","","","","D1 PROFILE","",""
"96106400243709","Nodes","243709","21.000000","23.130854","Default Known Flow Node","Known Flow","628215.749781","158574.323460","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204066","Nodes","5204066","21.000000","22.591026","Default Known Flow Node","Known Flow","628225.049015","158659.970736","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400243711","Nodes","243711","21.000000","22.634881","Default Known Flow Node","Known Flow","628225.913605","158663.212947","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400243717","Nodes","243717","21.000000","22.352178","Default Known Flow Node","Known Flow","628351.643118","158624.585422","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400243721","Nodes","243721","21.000000","22.308312","Default Known Flow Node","Known Flow","628421.193569","158605.088771","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204017","Nodes","5204017","21.000000","22.385304","DDS demands","Known Flow","628353.839821","158631.803161","","0.000000","","","","","-9.209999","","","-8.235746","-9.209999","","","","","","","D1 PROFILE","",""
"96106400243722","Nodes","243722","21.000000","22.041735","DDS demands","Known Flow","628436.175253","158608.965820","","0.000000","","-23.289999","","","","","","-20.826334","-23.289999","","","","C2 PROFILE","","","","",""
"96106405204061","Nodes","5204061","21.000000","22.314380","Default Known Flow Node","Known Flow","628472.416888","158758.936028","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400243727","Nodes","243727","21.000000","22.170645","Default Known Flow Node","Known Flow","628495.562758","158624.652162","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400243726","Nodes","243726","21.000000","22.170645","Default Known Flow Node","Known Flow","628493.429259","158616.584871","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204047","Nodes","5204047","21.000000","28.295003","DDS demands","Known Flow","628857.545867","158510.609481","","0.000000","","","","","-5.519999","","","-4.936082","-5.519999","","","","","","","D1 PROFILE","",""
"96106405204018","Nodes","5204018","21.000000","22.474283","DDS demands","Known Flow","628530.363239","158801.876557","","0.000000","","","","","-7.699999","","","-6.885477","-7.699999","","","","","","","D1 PROFILE","",""
"96106405204062","Nodes","5204062","21.000000","22.214513","DDS demands","Known Flow","628501.363206","158645.120411","","0.000000","","","","","-3.829999","","","-3.424854","-3.829999","","","","","","","D1 PROFILE","",""
"96106400243731","Nodes","243731","21.000000","22.301793","Default Known Flow Node","Known Flow","628557.697833","158773.383869","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204059","Nodes","5204059","21.000000","23.489581","DDS demands","Known Flow","628635.486594","158726.465736","","0.000000","","","","","-11.019999","","","-9.854281","-11.019999","","","","","","","D1 PROFILE","",""
"96106400243741","Nodes","243741","21.000000","24.090601","Default Known Flow Node","Known Flow","628697.819838","158715.523517","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204019","Nodes","5204019","21.000000","24.090601","DDS demands","Known Flow","628685.500000","158691.875000","","0.000000","","","","","-16.959999","","","-15.165934","-16.959999","","","","","","","D1 PROFILE","",""
"96106405204067","Nodes","5204067","21.000000","23.968850","DDS demands","Known Flow","628813.250000","158944.750000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204058","Nodes","5204058","21.000000","23.968850","DDS demands","Known Flow","628757.250000","158797.000000","","0.000000","","","","","-13.810000","","","-12.349149","-13.810000","","","","","","","D1 PROFILE","",""
"96106400243734","Nodes","243734","21.000000","22.218582","Default Known Flow Node","Known Flow","628584.734782","158832.399793","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400001056","Nodes","1056","21.000000","22.639797","Default Known Flow Node","Known Flow","628547.875000","158788.500000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204021","Nodes","5204021","21.000000","26.516068","DDS demands","Known Flow","628614.500000","158593.375000","","0.000000","","","","","-6.710000","","","-6.000202","-6.710000","","","","","","","D1 PROFILE","",""
"96106405204020","Nodes","5204020","21.000000","24.142010","DDS demands","Known Flow","628693.500000","158686.750000","","0.000000","","","","","-16.569999","","","-14.817190","-16.569999","","","","","","","D1 PROFILE","",""
"96106405204057","Nodes","5204057","21.000000","25.974857","DDS demands","Known Flow","628641.837540","158543.569984","","0.000000","","","","","-2.900000","","","-2.593232","-2.900000","","","","","","","D1 PROFILE","",""
"96106400341732","Nodes","341732","21.000000","26.018418","Default Known Flow Node","Known Flow","628678.250000","158602.500000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204056","Nodes","5204056","21.000000","25.962292","DDS demands","Known Flow","628676.416859","158539.266444","","0.000000","","","","","-7.620000","","","-6.813940","-7.620000","","","","","","","D1 PROFILE","",""
"96106400341733","Nodes","341733","21.000000","25.831613","Default Known Flow Node","Known Flow","628680.500000","158468.125000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400341739","Nodes","341739","21.000000","24.104535","Default Known Flow Node","Known Flow","628711.000000","158708.250000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204025","Nodes","5204025","21.000000","25.974735","DDS demands","Known Flow","628725.690195","158541.223046","","0.000000","","","","","-14.649999","","","-13.100292","-14.649999","","","","","","","D1 PROFILE","",""
"96106400341743","Nodes","341743","21.000000","25.961209","Default Known Flow Node","Known Flow","628733.066100","158539.907344","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400341742","Nodes","341742","21.000000","25.934295","Default Known Flow Node","Known Flow","628731.551049","158525.075794","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400341748","Nodes","341748","21.000000","25.832971","DDS demands","Known Flow","628782.215545","158507.627458","","0.000000","","","","","-5.320000","","","-4.757239","-5.320000","","","","","","","D1 PROFILE","",""
"96106405204055","Nodes","5204055","21.000000","25.989302","DDS demands","Known Flow","628745.715919","158634.623720","","0.000000","","","","","-8.390000","","","-7.502488","-8.390000","","","","","","","D1 PROFILE","",""
"96106400341747","Nodes","341747","21.000000","25.989302","Default Known Flow Node","Known Flow","628759.956154","158643.803376","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400341741","Nodes","341741","21.000000","25.989302","Default Known Flow Node","Known Flow","628727.356607","158637.565918","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204054","Nodes","5204054","21.000000","26.024879","DDS demands","Known Flow","628749.372832","158599.105962","","0.000000","","","","","-6.760000","","","-6.044912","-6.760000","","","","","","","D1 PROFILE","",""
"96106400344079","Nodes","344079","21.000000","26.018562","Default Known Flow Node","Known Flow","628741.243779","158596.139777","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400341749","Nodes","341749","21.000000","26.032880","Default Known Flow Node","Known Flow","628783.611422","158683.346510","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400341750","Nodes","341750","21.000000","26.159842","Default Known Flow Node","Known Flow","628785.208672","158588.106699","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400341754","Nodes","341754","21.000000","26.159842","Default Known Flow Node","Known Flow","628819.316829","158534.088583","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204053","Nodes","5204053","21.000000","26.159842","DDS demands","Known Flow","628788.660093","158609.316017","","0.000000","","","","","-14.819999","","","-13.252309","-14.819999","","","","","","","D1 PROFILE","",""
"96106400341752","Nodes","341752","21.000000","26.159842","Default Known Flow Node","Known Flow","628791.096390","158589.730897","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204052","Nodes","5204052","21.000000","26.425675","DDS demands","Known Flow","628831.750000","158738.000000","","0.000000","","","","","-12.570000","","","-11.240319","-12.570000","","","","","","","D1 PROFILE","",""
"96106400341755","Nodes","341755","21.000000","26.425675","DDS demands","Known Flow","628829.000000","158781.250000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400341757","Nodes","341757","21.000000","24.678394","DDS demands","Known Flow","628312.405774","158488.713280","","0.000000","","","","","-11.680000","","","-10.444465","-11.680000","","","","","","","D1 PROFILE","",""
"96106400341759","Nodes","341759","21.000000","26.535274","Default Known Flow Node","Known Flow","628840.875000","158643.625000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106405204051","Nodes","5204051","21.000000","26.619802","DDS demands","Known Flow","628839.105430","158617.496170","","0.000000","","","","","-2.269999","","","-2.029874","-2.269999","","","","","","","D1 PROFILE","",""
"96106400341771","Nodes","341771","21.000000","28.251583","Default Known Flow Node","Known Flow","628935.250000","158516.250000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106401223649","Nodes","1223649","21.000000","34.326656","DDS demands","Known Flow","629632.974949","158092.727940","","0.000000","","","","","-1.109999","","","-0.992581","-1.109999","","","","","","","D1 PROFILE","",""
"96106403406759","Nodes","3406759","21.000000","29.286950","DDS demands","Known Flow","628789.892785","158401.990726","","0.000000","","","","","-0.750000","","","-0.670663","-0.750000","","","","","","","D1 PROFILE","",""
"96106403406760","Nodes","3406760","21.000000","29.280315","DDS demands","Known Flow","628790.302722","158409.369593","","0.000000","","","","","-3.579999","","","-3.201299","-3.579999","","","","","","","D1 PROFILE","",""
"96106403406761","Nodes","3406761","21.000000","29.366972","Default Known Flow Node","Known Flow","628795.347025","158439.298814","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106401223650","Nodes","1223650","21.000000","34.283674","Default Known Flow Node","Known Flow","629650.500000","158137.875000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400243715","Nodes","243715","21.000000","22.484972","Default Known Flow Node","Known Flow","628243.313470","158662.575312","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106400243716","Nodes","243716","21.000000","22.486881","DDS demands","Known Flow","628244.610355","158662.143018","","0.000000","","","","","-6.229999","","","-5.570977","-6.229999","","","","","","","D1 PROFILE","",""
"96106405204016","Nodes","5204016","21.000000","22.557448","DDS demands","Known Flow","628242.556954","158655.215494","","0.000000","","","","","-20.150000","","","-18.018490","-20.150000","","","","","","","D1 PROFILE","",""
"96106403448621","Nodes","3448621","21.000000","22.425830","Default Known Flow Node","Known Flow","628331.454369","158630.024878","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106403430177","Nodes","3430177","21.000000","22.367493","DDS demands","Known Flow","628231.695548","158676.300672","","0.000000","","","","","-4.550000","","","-4.068691","-4.550000","","","","","","","D1 PROFILE","",""
"96106403430178","Nodes","3430178","21.000000","22.367493","Default Known Flow Node","Known Flow","628239.638964","158705.221194","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
