"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-42146.819987","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-4180.989972","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-1233.570003","0.000000","1.000000","Volumetric","-1.000000"
"I2","Flow Categories","-1248.420009","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-3576.609966","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-1182.190011","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-1850.620003","0.000000","1.000000","Volumetric","-1.000000"
"DH","Flow Categories","","","1.000000","Volumetric","0"
"CH","Flow Categories","","","1.000000","Volumetric","0"
"CC","Flow Categories","-41.770001","0.000000","1.000000","Volumetric","-1.000000"
"DM","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"CM","Flow Categories","","","1.000000","Volumetric","0"
"IM","Flow Categories","","","1.000000","Volumetric","0"
"PL-DC","Flow Categories","-88.709999","0.000000","1.000000","Volumetric","0"
"ZZ","Flow Categories","-11.999999","0.000000","1.000000","Volumetric","-1.000000"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"PL-AF","Flow Categories","-94.999999","0.000000","1.000000","Volumetric","-1.000000"
"PL-PL","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"PL-BY","Flow Categories","","","1.000000","Volumetric","-1.000000"
"DL","Flow Categories","","","1.000000","Volumetric","0"
"CL","Flow Categories","","","1.000000","Volumetric","0"
"IL","Flow Categories","","","1.000000","Volumetric","0"
"IH","Flow Categories","","","1.000000","Volumetric","0"
