"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"96112606321110","Nodes","6321110","21.000000","29.528309","DDS demands","Known Flow","595075.263850","162208.859573","","0.000000","","","","","","","-24.530001","","","","","","-21.935166","-24.530001","","","","","","","","","D1 PROFILE","","","","",""
"96112606321111","Nodes","6321111","21.000000","29.413333","DDS demands","Known Flow","594954.267090","162026.800937","","0.000000","","","","","","","-12.289999","","","","","","-10.989937","-12.289999","","","","","","","","","D1 PROFILE","","","","",""
"96112606319018","Nodes","6319018","21.000000","30.564217","Default Known Flow Node","Known Flow","590472.426828","164006.196838","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606319017","Nodes","6319017","21.000000","30.564231","Default Known Flow Node","Known Flow","590471.443189","164003.318783","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112602295744","Nodes","2295744","21.000000","30.607546","Default Known Flow Node","Known Flow","590466.176827","163972.446828","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606319171","Nodes","6319171","21.000000","32.313651","DDS demands","Known Flow","588994.094469","161271.349980","","0.000000","","","","","","","-37.819998","","","","","","-33.819321","-37.819998","","","","","","","","","D1 PROFILE","","","","",""
"96112606319172","Nodes","6319172","21.000000","31.522718","Default Known Flow Node","Known Flow","588958.837449","161172.587585","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606319173","Nodes","6319173","21.000000","29.291064","DDS demands","Known Flow","588915.033780","160894.094332","","0.000000","","","-3.260000","","","","-2.789999","","","","","","-5.410018","-6.049999","","","","","C3 PROFILE","","","","D1 PROFILE","","","","",""
"96112606319174","Nodes","6319174","21.000000","27.184582","DDS demands","Known Flow","588652.917333","160913.666996","","0.000000","","","","","","","-19.899999","","","","","","-17.794935","-19.899999","","","","","","","","","D1 PROFILE","","","","",""
"96112601456957","Nodes","1456957","21.000000","23.956008","DDS demands","Known Flow","587969.157232","160301.655587","","0.000000","","","","-1.179999","","","-6.459999","","","","","","-6.831824","-7.639999","","","","","","C4 PROFILE","","","D1 PROFILE","","","","",""
"96112600003026","Nodes","Logger 3026, Sheppey Way, Pinks Corner","21.000000","31.926983","Val Log Post","Known Flow","590084.579448","167450.077194","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606318083","Nodes","6318083","21.000000","31.924476","DDS demands","Known Flow","590084.895723","167454.839776","","0.000000","","","","","","","-13.390000","","","","","","-11.973577","-13.390000","","","","","","","","","D1 PROFILE","","","","",""
"96112606318041","Nodes","6318041","21.000000","43.866756","DDS demands","Known Flow","586912.993131","164535.893881","","0.000000","","-11.790000","","","","","-44.150001","","","","","","-50.022551","-55.939999","","","","C2 PROFILE","","","","","D1 PROFILE","","","","",""
"96112606318040","Nodes","6318040","21.000000","44.044085","DDS demands","Known Flow","586797.062375","164570.127988","","0.000000","","","","","","","-2.130000","","","","","","-1.904684","-2.130000","","","","","","","","","D1 PROFILE","","","","",""
"96112606318042","Nodes","6318042","21.000000","43.994704","DDS demands","Known Flow","587216.049180","164471.557435","","0.000000","","","","","","","-19.509999","","","","","","-17.446189","-19.509999","","","","","","","","","D1 PROFILE","","","","",""
"96112606319183","Nodes","6319183","21.000000","30.987456","Default Known Flow Node","Known Flow","591018.676977","164164.696881","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606321023","Nodes","6321023","21.000000","26.710811","DDS demands","Known Flow","592196.169060","164041.578670","","0.000000","","","","","","","-17.190000","","","","","","-15.371606","-17.190000","","","","","","","","","D1 PROFILE","","","","",""
"96112600003041","Nodes","Logger 3041, Broom Road/Portland Avenue","21.000000","26.838020","Val Log Post","Known Flow","592210.277295","164058.966973","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606321022","Nodes","6321022","21.000000","26.903467","DDS demands","Known Flow","592217.177303","164068.196854","","0.000000","","","","","","","-4.929999","","","","","","-4.408494","-4.929999","","","","","","","","","D1 PROFILE","","","","",""
"96112606320114","Nodes","6320114","21.000000","27.265919","DDS demands","Known Flow","592231.177307","163647.196740","","0.000000","","","","","","","-12.780000","","","","","","-11.428104","-12.780000","","","","","","","","","D1 PROFILE","","","","",""
"96112600003040","Nodes","Logger 3040, os 15 Lansdown Road","21.000000","27.270820","Val Log Post","Known Flow","592226.800521","163648.405470","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112600345697","Nodes","345697","21.000000","27.283079","Default Known Flow Node","Known Flow","592215.549749","163649.946951","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112600212570","Nodes","212570","21.000000","29.092620","Default Known Flow Node","Known Flow","591253.552041","163124.571598","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112600003037","Nodes","Logger 3037, os 11 Peregrine Drive","21.000000","29.200612","Val Log Post","Known Flow","591257.587549","163089.536373","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606320045","Nodes","6320045","21.000000","29.210555","DDS demands","Known Flow","591259.552042","163086.446587","","0.000000","","","","","","","-2.160000","","","","","","-1.931510","-2.160000","","","","","","","","","D1 PROFILE","","","","",""
"96112606318163","Nodes","6318163","21.000000","29.831114","DDS demands","Known Flow","590373.176801","164784.322049","","0.000000","","","","","","","-15.370000","","","","","","-13.744129","-15.370000","","","","","","","","","D1 PROFILE","","","","",""
"96112600003028","Nodes","Logger 3028, High Street/Brewery Lane","21.000000","29.864147","Val Log Post","Known Flow","590381.112474","164778.466140","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112600250738","Nodes","250738","21.000000","29.968362","Default Known Flow Node","Known Flow","590421.559979","164779.490319","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112600003025","Nodes","Logger 3025, 39 School Lane","21.000000","30.393093","Val Log Cath","Known Flow","589786.458642","167717.809759","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606319175","Nodes","6319175","21.000000","26.313765","DDS demands","Known Flow","588387.776261","160968.119011","","0.000000","","","-2.859999","","","","-3.029999","","","","","","-5.266943","-5.889999","","","","","C3 PROFILE","","","","D1 PROFILE","","","","",""
"96112600003023","Nodes","Logger 3023, Rookery Close/Primrose Lane","21.000000","26.313765","Val Log Post","Known Flow","588385.933435","160962.377846","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112600483299","Nodes","483299","21.000000","26.401868","Default Known Flow Node","Known Flow","588303.312812","160879.503463","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606318349","Nodes","6318349","21.000000","25.303908","DDS demands","Known Flow","588732.525642","162713.515465","","0.000000","","","","","","","-7.080000","","","","","","-6.331062","-7.080000","","","","","","","","","D1 PROFILE","","","","",""
"96112600003022","Nodes","Logger 3022, The Street/Borden Lane","21.000000","25.330599","Val Log Post","Known Flow","588740.022074","162715.377905","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112600239669","Nodes","239669","21.000000","25.524153","DDS demands","Known Flow","588773.539366","162742.974494","","0.000000","","","","","","","-18.459998","","","","","","-16.507261","-18.459998","","","","","","","","","D1 PROFILE","","","","",""
"96112600196026","Nodes","196026","21.000000","30.640869","Default Known Flow Node","Known Flow","590334.176791","163727.446762","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606318201","Nodes","6318201","21.000000","30.404742","DDS demands","Known Flow","590237.235938","163747.923632","","0.000000","","","","","","","-9.809999","","","","","","-8.772278","-9.809999","","","","","","","","","D1 PROFILE","","","","",""
"96112600195984","Nodes","195984","21.000000","30.379977","Default Known Flow Node","Known Flow","590201.179457","163755.955553","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606318126","Nodes","6318126","21.000000","32.363428","DDS demands","Known Flow","590538.176846","165079.322130","","0.000000","","","","","","","-16.240000","","","","","","-14.522098","-16.240000","","","","","","","","","D1 PROFILE","","","","",""
"96112600250763","Nodes","250763","21.000000","31.524132","DDS demands","Known Flow","590518.676841","164906.447083","","0.000000","","","","","","","-1.320000","","","","","","-1.180367","-1.320000","","","","","","","","","D1 PROFILE","","","","",""
"96112606319110","Nodes","6319110","21.000000","33.120698","DDS demands","Known Flow","590275.926775","162189.946343","","0.000000","","","","","","","-46.519999","","","","","","-41.599015","-46.519999","","","","","","","","","D1 PROFILE","","","","",""
"96112601101825","Nodes","1101825","21.000000","33.077467","Default Known Flow Node","Known Flow","590180.423865","162185.322904","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112600318513","Nodes","318513","21.000000","33.077467","Default Known Flow Node","Known Flow","590166.801745","162184.821342","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606318271","Nodes","6318271","21.000000","30.288919","DDS demands","Known Flow","589929.301681","164025.321843","","0.000000","","","","","","","-22.030001","","","","","","-19.699622","-22.030001","","","","","","","","","D1 PROFILE","","","","",""
"96112606318270","Nodes","6318270","21.000000","30.357031","DDS demands","Known Flow","589932.933332","164061.370547","","0.000000","","","","","","","-20.930000","","","-2.660000","","","-21.094601","-23.590001","","","","","","","","","D1 PROFILE","","","I2 PROFILE","",""
"96112606318269","Nodes","6318269","21.000000","30.380678","DDS demands","Known Flow","589935.543998","164090.325423","","0.000000","","","","","","","-24.639999","","","","","","-22.033528","-24.639999","","","","","","","","","D1 PROFILE","","","","",""
"96112606321058","Nodes","6321058","21.000000","33.701846","DDS demands","Known Flow","595247.048888","163242.398609","","0.000000","","","","","","","-11.100000","","","","","","-9.925818","-11.100000","","","","","","","","","D1 PROFILE","","","","",""
"96112606321077","Nodes","6321077","21.000000","33.546614","DDS demands","Known Flow","594792.234968","162590.267241","","0.000000","","","","","","","-33.919998","","","","","","-30.331869","-33.919998","","","","","","","","","D1 PROFILE","","","","",""
"96112606321112","Nodes","6321112","21.000000","29.345635","DDS demands","Known Flow","594793.790544","161792.508786","","0.000000","","","","","","","-39.840002","","","","","","-35.625643","-39.840002","","","","","","","","","D1 PROFILE","","","","",""
"96112606321115","Nodes","6321115","21.000000","27.560768","DDS demands","Known Flow","594317.772875","161102.314047","","0.000000","","","-4.150000","","","","-22.089999","","","","","","-23.464278","-26.240000","","","","","C3 PROFILE","","","","D1 PROFILE","","","","",""
"96112606320127","Nodes","6320127","21.000000","27.210809","DDS demands","Known Flow","592289.302323","163614.571731","","0.000000","","","","","","","-2.890000","","","","","","-2.584289","-2.890000","","","","","","","","","D1 PROFILE","","","","",""
"96112606320129","Nodes","6320129","21.000000","27.232105","Default Known Flow Node","Known Flow","592268.229274","163629.467645","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112600250764","Nodes","250764","21.000000","31.218736","DDS demands","Known Flow","590520.828049","164854.188096","","0.000000","","","","","","","-12.629999","","","","","","-11.293971","-12.629999","","","","","","","","","D1 PROFILE","","","","",""
"96112606318130","Nodes","6318130","21.000000","31.608103","DDS demands","Known Flow","590634.673095","165016.374283","","0.000000","","","","","","","-26.610001","","","","","","-23.795140","-26.610001","","","","","","","","","D1 PROFILE","","","","",""
"96112600250814","Nodes","250814","21.000000","32.805555","Default Known Flow Node","Known Flow","590819.672371","165163.448106","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606318128","Nodes","6318128","21.000000","32.224249","DDS demands","Known Flow","590717.551895","165123.322142","","0.000000","","","","","","","-28.160000","","","","","","-25.181177","-28.160000","","","","","","","","","D1 PROFILE","","","","",""
"96112606318129","Nodes","6318129","21.000000","32.062452","DDS demands","Known Flow","590664.050000","165143.697147","","0.000000","","","","","","","-17.150000","","","","","","-15.335837","-17.150000","","","","","","","","","D1 PROFILE","","","","",""
"96112616318197","Nodes","16318197","25.000000","44.030733","Default Known Flow Node","Known Flow","587297.362631","164469.685246","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606318133","Nodes","6318133","21.000000","27.814593","DDS demands","Known Flow","590207.426756","165037.822118","","0.000000","","","","","","","-10.920000","","","","","","-9.764859","-10.920000","","","","","","","","","D1 PROFILE","","","","",""
"96112606318132","Nodes","6318132","21.000000","28.051172","DDS demands","Known Flow","590258.199595","165048.692822","","0.000000","","","","","","","-3.459999","","","","","","-3.093993","-3.459999","","","","","","","","","D1 PROFILE","","","","",""
"96112606318158","Nodes","6318158","21.000000","28.531483","DDS demands","Known Flow","590245.932287","164998.451445","","0.000000","","","","","","","-0.769999","","","","","","-0.688547","-0.769999","","","","","","","","","D1 PROFILE","","","","",""
"96112600250685","Nodes","250685","21.000000","29.129875","Default Known Flow Node","Known Flow","590121.397730","164729.496913","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606318143","Nodes","6318143","21.000000","28.489773","DDS demands","Known Flow","590017.362594","164665.777902","","0.000000","","","","","","","-12.560000","","","","","","-11.231377","-12.560000","","","","","","","","","D1 PROFILE","","","","",""
"96112606318282","Nodes","6318282","21.000000","28.456315","DDS demands","Known Flow","589906.302894","164612.819817","","0.000000","","","","","","","-10.560000","","","","","","-9.442941","-10.560000","","","","","","","","","D1 PROFILE","","","","",""
"96112600250766","Nodes","250766","21.000000","31.731455","DDS demands","Known Flow","590531.301844","164938.947091","","0.000000","","","","","","","-8.989999","","","","","","-8.039018","-8.989999","","","","","","","","","D1 PROFILE","","","","",""
"96112600262770","Nodes","262770","21.000000","31.736978","Default Known Flow Node","Known Flow","591887.052213","162962.196553","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606320106","Nodes","6320106","21.000000","31.350364","DDS demands","Known Flow","591896.599302","163034.197136","","0.000000","","","","","","","-16.909999","","","","","","-15.121224","-16.909999","","","","","","","","","D1 PROFILE","","","","",""
"96112606320105","Nodes","6320105","21.000000","31.276108","DDS demands","Known Flow","591931.427225","163125.571598","","0.000000","","","","","","","-16.450000","","","","","","-14.709884","-16.450000","","","","","","","","","D1 PROFILE","","","","",""
"96112600345668","Nodes","345668","21.000000","26.135417","Default Known Flow Node","Known Flow","592030.802252","163928.571816","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606321034","Nodes","P00089177, KEYCOL HOSPITAL, KEYCOL HILL, 36.78","30.000000","33.270542","CSEP DDS Matched","Known Flow","587564.642637","164633.242349","","0.000000","","","","","","","","-35.019999","","","","","-31.315511","-35.019999","","","","","","","","","","DC PROFILE","","","",""
"96112600262811","Nodes","262811","21.000000","26.106594","Default Known Flow Node","Known Flow","591985.677240","163962.946826","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606320073","Nodes","6320073","21.000000","29.501253","DDS demands","Known Flow","591625.677142","163468.821691","","0.000000","","","","","","","-14.510000","","","","","","-12.975102","-14.510000","","","","","","","","","D1 PROFILE","","","","",""
"96112606320074","Nodes","6320074","21.000000","29.492999","DDS demands","Known Flow","591636.953871","163518.068673","","0.000000","","","","","","","-34.450001","","","","","","-30.805808","-34.450001","","","","","","","","","D1 PROFILE","","","","",""
"96112600196166","Nodes","196166","21.000000","30.646289","Default Known Flow Node","Known Flow","590996.829954","163577.649869","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606320221","Nodes","P00095825, East St Darley, 9.42","24.000000","31.680434","CSEP DDS Matched","Known Flow","591161.603219","163537.561270","","0.000000","","","","","","","","-16.249999","","","","","-14.531040","-16.249999","","","","","","","","","","DC PROFILE","","","",""
"96112600414275","Nodes","414275","21.000000","26.929477","Default Known Flow Node","Known Flow","590876.051938","163269.696637","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606320058","Nodes","6320058","21.000000","26.708333","DDS demands","Known Flow","590815.825505","163167.604444","","0.000000","","","","","","","-13.760000","","","","","","-12.304439","-13.760000","","","","","","","","","D1 PROFILE","","","","",""
"96112606320059","Nodes","6320059","21.000000","26.562447","DDS demands","Known Flow","590768.551909","163136.946601","","0.000000","","","","","","","-2.289999","","","","","","-2.047759","-2.289999","","","","","","","","","D1 PROFILE","","","","",""
"96112606319052","Nodes","6319052","21.000000","29.239934","DDS demands","Known Flow","590038.676710","163372.571665","","0.000000","","","","","","","-13.020000","","","","","","-11.642717","-13.020000","","","","","","","","","D1 PROFILE","","","","",""
"96112606319053","Nodes","6319053","21.000000","29.357979","DDS demands","Known Flow","590006.165493","163302.919405","","0.000000","","","","","","","-11.180000","","","","","","-9.997356","-11.180000","","","","","","","","","D1 PROFILE","","","","",""
"96112600209452","Nodes","209452","21.000000","29.153109","Default Known Flow Node","Known Flow","590037.176710","163375.696666","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112600196159","Nodes","196159","21.000000","30.536161","Default Known Flow Node","Known Flow","590952.551959","163585.321723","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606319086","Nodes","6319086","21.000000","30.505782","DDS demands","Known Flow","590883.172048","163603.968061","","0.000000","-47.009996","","","-14.860000","","","-32.759997","","","-7.340000","","","-91.183395","-101.969996","","","C1 PROFILE","","","C4 PROFILE","","","D1 PROFILE","","","I2 PROFILE","",""
"96112600196130","Nodes","196130","21.000000","30.673922","DDS demands","Known Flow","590743.551902","163636.446737","","0.000000","","","","","","","-0.759999","","","","","","-0.679605","-0.759999","","","","","","","","","D1 PROFILE","","","","",""
"96112600196045","Nodes","196045","21.000000","30.878223","Default Known Flow Node","Known Flow","590391.676806","163712.946758","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606319038","Nodes","6319038","21.000000","30.800181","DDS demands","Known Flow","590363.846023","163719.715052","","0.000000","","","","","","","-5.780000","","","","","","-5.168579","-5.780000","","","","","","","","","D1 PROFILE","","","","",""
"96112606319039","Nodes","6319039","21.000000","30.655423","DDS demands","Known Flow","590341.426793","163725.571761","","0.000000","-31.139999","","","","","","-44.009998","","","","","","-67.200471","-75.149995","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"96112600262718","Nodes","262718","21.000000","30.025644","Default Known Flow Node","Known Flow","591806.796191","162933.864546","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606320153","Nodes","6320153","21.000000","30.156761","DDS demands","Known Flow","591829.549428","162932.853153","","0.000000","","","","","","","-15.010000","","","","","","-13.422211","-15.010000","","","","","","","","","D1 PROFILE","","","","",""
"96112606320147","Nodes","6320147","21.000000","32.106940","DDS demands","Known Flow","592055.552259","163106.946593","","0.000000","","","","","","","-25.040000","","","","","","-22.391217","-25.040000","","","","","","","","","D1 PROFILE","","","","",""
"96112606319187","Nodes","6319187","21.000000","35.825917","Default Known Flow Node","Known Flow","590241.130765","161952.178279","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606319161","Nodes","6319161","21.000000","35.586406","DDS demands","Known Flow","590108.086632","161980.592711","","0.000000","","","","","","","-8.579999","","","","","","-7.672389","-8.579999","","","","","","","","","D1 PROFILE","","","","",""
"96112606319165","Nodes","6319165","21.000000","35.534658","DDS demands","Known Flow","589964.051311","161948.216925","","0.000000","","","-2.150000","","","","-25.339999","","","","","","-24.582049","-27.489998","","","","","C3 PROFILE","","","","D1 PROFILE","","","","",""
"96112600240388","Nodes","240388","21.000000","29.431885","Default Known Flow Node","Known Flow","589542.801575","165128.322143","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606318061","Nodes","6318061","21.000000","29.386904","DDS demands","Known Flow","589577.908413","165031.047783","","0.000000","","","","","","","-17.079999","","","","","","-15.273241","-17.079999","","","","","","","","","D1 PROFILE","","","","",""
"96112600240396","Nodes","240396","21.000000","29.379126","Default Known Flow Node","Known Flow","589666.676609","164983.697104","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606318059","Nodes","6318059","21.000000","29.416631","DDS demands","Known Flow","589724.301625","165058.697124","","0.000000","","","","","","","-16.620000","","","","","","-14.861901","-16.620000","","","","","","","","","D1 PROFILE","","","","",""
"96112606318060","Nodes","6318060","21.000000","29.390116","DDS demands","Known Flow","589624.433170","165070.096046","","0.000000","","","","","","","-17.780000","","","","","","-15.899194","-17.780000","","","","","","","","","D1 PROFILE","","","","",""
"96112606318196","Nodes","6318196","21.000000","43.532214","Default Known Flow Node","Known Flow","588173.683203","164232.691899","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606318212","Nodes","6318212","21.000000","43.924578","DDS demands","Known Flow","588327.664298","164200.726697","","0.000000","","","-4.829999","-4.860000","","","-22.800000","","","","","","-29.053140","-32.489998","","","","","C3 PROFILE","C4 PROFILE","","","D1 PROFILE","","","","",""
"96112606318213","Nodes","6318213","21.000000","44.537779","DDS demands","Known Flow","588483.011675","164165.540408","","0.000000","","","","","","","-19.969998","","","","","","-17.857530","-19.969998","","","","","","","","","D1 PROFILE","","","","",""
"96112600224812","Nodes","224812","21.000000","28.756782","Default Known Flow Node","Known Flow","589563.676581","163078.071585","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606319121","Nodes","6319121","21.000000","29.048980","DDS demands","Known Flow","589795.049024","163157.772026","","0.000000","","","","","","","-13.939999","","","","","","-12.465396","-13.939999","","","","","","","","","D1 PROFILE","","","","",""
"96112600224938","Nodes","224938","21.000000","29.481141","Default Known Flow Node","Known Flow","589937.176683","163110.696594","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"96112606319147","Nodes","6319147","21.000000","26.343354","DDS demands","Known Flow","589527.426571","162357.946389","","0.000000","","","","","","","-40.360002","","","","","","-36.090635","-40.360002","","","","","","","","","D1 PROFILE","","","","",""
"96112606319152","Nodes","6319152","21.000000","26.342661","DDS demands","Known Flow","589702.688330","162227.474738","","0.000000","","","","","","","-16.379998","","","","","","-14.647288","-16.379998","","","","","","","","","D1 PROFILE","","","","",""
"96112606319151","Nodes","6319151","21.000000","26.369341","DDS demands","Known Flow","589593.426589","162344.696385","","0.000000","","","","","","","-17.540001","","","","","","-15.684583","-17.540001","","","","","","","","","D1 PROFILE","","","","",""
"96112606319154","Nodes","6319154","21.000000","27.652733","DDS demands","Known Flow","589765.044636","162157.106334","","0.000000","","","","","","","-20.820000","","","","","","-18.617616","-20.820000","","","","","","","","","D1 PROFILE","","","","",""
"96112606319158","Nodes","6319158","21.000000","27.564769","DDS demands","Known Flow","589876.880187","162442.953827","","0.000000","","","","","","","-30.749999","","","","","","-27.497199","-30.749999","","","","","","","","","D1 PROFILE","","","","",""
"96112606319153","Nodes","6319153","21.000000","27.221729","DDS demands","Known Flow","589773.027239","162193.271612","","0.000000","","","","","","","-22.670000","","","","","","-20.271921","-22.670000","","","","","","","","","D1 PROFILE","","","","",""
