"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"96109105509083","Nodes","","21.000000","24.784862","Default Known Flow Node","Known Flow","617597.500000","154373.093750","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96109105509082","Nodes","","21.000000","24.697229","DDS demands","Known Flow","617673.000000","154352.406250","","0.000000","","","","","-2.339999","","-2.092469","-2.339999","","","","","","","D1 PROFILE",""
"96109105509017","Nodes","","21.000000","23.790198","DDS demands","Known Flow","618066.671121","154299.386921","","0.000000","","","","","-9.659999","","-8.638144","-9.659999","","","","","","","D1 PROFILE",""
"96109100001356","Nodes","","21.000000","23.772124","Default Known Flow Node","Known Flow","618065.062500","154304.750000","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96109105509016","Nodes","","21.000000","23.517269","DDS demands","Known Flow","618042.875000","154380.000000","","0.000000","","","","","-14.389999","","-12.867795","-14.389999","","","","","","","D1 PROFILE",""
"96109105509042","Nodes","","21.000000","22.281064","Default Known Flow Node","Known Flow","618342.625000","154331.906250","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96109100001355","Nodes","","21.000000","22.289854","DDS demands","Known Flow","618350.375000","154338.531250","","0.000000","","","","","-13.049999","","-11.669543","-13.049999","","","","","","","D1 PROFILE",""
"96109105509039","Nodes","","21.000000","22.296093","Default Known Flow Node","Known Flow","618352.375000","154340.296875","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96109105509015","Nodes","","21.000000","23.410594","DDS demands","Known Flow","618125.375000","154425.296875","","0.000000","","","","","-11.969999","","-10.703788","-11.969999","","","","","","","D1 PROFILE",""
"96109100001354","Nodes","","21.000000","23.379185","DDS demands","Known Flow","618126.125000","154424.312500","","0.000000","","","","","-16.520000","","-14.772480","-16.520000","","","","","","","D1 PROFILE",""
