"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"62500600000632","Nodes","632","21.000000","32.558803","DDS demands","Known Flow","234692.955018","638920.201066","","0.000000","","","","","","","-5.169999","","","","","","","","-4.623106","-5.169999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000634","Nodes","634","21.000000","31.343267","DDS demands","Known Flow","234686.330016","638907.326062","","0.000000","","","","","","","-13.109999","","","","","","","","-11.723196","-13.109999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001395","Nodes","1395","21.000000","47.673207","DDS demands","Known Flow","233291.564637","640124.280393","","0.000000","","","","","","","-13.199999","","","","","","","","-11.803675","-13.199999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000002","Nodes","2","21.000000","48.004288","DDS demands","Known Flow","233285.172961","640129.310496","","0.000000","","","","","","","-4.210000","","","","","","","","-3.764657","-4.210000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001084","Nodes","STANECASTLE DG, Site ID 3099","21.000000","49.999998","Default Known Pressure Node","Known Pressure","233257.559628","640142.805398","","999998.967025","","","","","","","","","","","","","","","194.644405","217.670001","","","","","","","","","","","","","","","","","",""
"62500600203062","Nodes","203062","21.000000","50.012907","Default Known Flow Node","Known Flow","233570.388713","637041.427554","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001077","Nodes","1077","21.000000","50.012907","Default Known Flow Node","Known Flow","233572.471985","637060.611596","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600203063","Nodes","203063","21.000000","49.971186","Default Known Flow Node","Known Flow","233619.227726","637103.271571","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202178","Nodes","202178","21.000000","28.602976","Default Known Flow Node","Known Flow","232015.204290","638258.700886","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000919","Nodes","P00057779, Sanderson Avenue,  42.65","24.000000","28.945013","CSEP DDS Matched","Known Flow","232044.959651","638250.083019","","0.000000","","","","","","","","-42.650002","","","","","","","-38.138396","-42.650002","","","","","","","","","","","DC PROFILE","","","","","","",""
"62500600001362","Nodes","1362","21.000000","35.058886","DDS demands","Known Flow","232093.954311","638263.325887","","0.000000","-6.000000","","","","","","-12.369999","","","","","","","","-16.426782","-18.369999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","",""
"62500600002072","Nodes","2072","21.000000","27.809300","Default Known Flow Node","Known Flow","232602.454450","640596.451522","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001076","Nodes","1076","21.000000","27.841846","Default Known Flow Node","Known Flow","232599.529667","640613.325267","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202077","Nodes","202077","21.000000","43.442958","Default Known Flow Node","Known Flow","235103.955130","638827.576040","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001015","Nodes","1015","21.000000","39.858367","DDS demands","Known Flow","235106.705131","638835.326042","","0.000000","","","","","","","-3.999999","","","","","","","","-3.576871","-3.999999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000866","Nodes","866","21.000000","38.357091","DDS demands","Known Flow","234074.204850","638768.201024","","0.000000","","","","","","","-5.290000","","","","","","","","-4.730413","-5.290000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000936","Nodes","936","21.000000","22.617407","DDS demands","Known Flow","234085.954853","638811.076036","","0.000000","","","","","","","-9.170000","","","","","","","","-8.199978","-9.170000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000867","Nodes","867","21.000000","37.024904","DDS demands","Known Flow","234023.329836","638730.576014","","0.000000","","","","","","","-26.680000","","","","","","","","-23.857734","-26.680000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001075","Nodes","P08118092, BALLOT STREET, 40.71","24.000000","33.493273","CSEP DDS Matched","Known Flow","232485.845191","639022.876006","","0.000000","","","","","","","-2.219999","-40.710000","","","","","","","-38.388774","-42.929999","","","","","","","","","","D1 PROFILE","DC PROFILE","","","","","","",""
"62500600202518","Nodes","202518","21.000000","36.857220","Default Known Flow Node","Known Flow","234010.829833","638801.326033","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000844","Nodes","844","21.000000","28.704325","DDS demands","Known Flow","233792.579773","638965.701078","","0.000000","","","","","","","-0.199999","","","","-12.430000","","","","-11.293972","-12.630000","","","","","","","","","","D1 PROFILE","","","","I2 PROFILE","","","",""
"62500600001068","Nodes","1068","21.000000","28.704325","Default Known Flow Node","Known Flow","233801.700000","638965.701078","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202331","Nodes","202331","21.000000","28.704325","Default Known Flow Node","Known Flow","233801.954776","638958.576076","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000979","Nodes","979","21.000000","24.920110","DDS demands","Known Flow","235176.705150","638611.825982","","0.000000","","","","","","","-7.349999","","","","","","","","-6.572501","-7.349999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001063","Nodes","Logger 9210, 24 Barra Lane","21.000000","24.949270","Val Log Cath","Known Flow","235148.297091","638648.064974","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000976","Nodes","976","21.000000","24.964122","DDS demands","Known Flow","235122.455135","638645.700991","","0.000000","","","","","","","-14.290000","","","","","","","","-12.778373","-14.290000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000097","Nodes","97","21.000000","36.327246","DDS demands","Known Flow","232589.704446","639161.951131","","0.000000","-5.530000","","","","","","-14.749999","","","","","","","","-18.134738","-20.280000","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","",""
"62500600001062","Nodes","Logger 9630, 110 Bank Street","21.000000","34.579119","Val Log Cath","Known Flow","232748.371655","639237.489476","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001377","Nodes","1377","21.000000","34.432063","DDS demands","Known Flow","232761.204493","639246.076154","","0.000000","","","","-4.090000","","","-19.870001","","","","","","","","-21.425462","-23.960001","","","","","","","C4 PROFILE","","","D1 PROFILE","","","","","","","",""
"62500600203041","Nodes","203041","21.000000","29.025699","Default Known Flow Node","Known Flow","231708.704206","638937.451070","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001780","Nodes","1780","21.000000","28.622669","DDS demands","Known Flow","231690.877202","638973.731080","","0.000000","","","-2.329999","","","","-20.790002","","","","","","","","-20.674320","-23.120000","","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","","",""
"62500600203039","Nodes","203039","21.000000","27.934708","Default Known Flow Node","Known Flow","231648.829190","639239.576152","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000115","Nodes","115","21.000000","29.750554","DDS demands","Known Flow","232414.204398","639941.576343","","0.000000","","","","","","","-7.129999","","","","","","","","-6.375773","-7.129999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000054","Nodes","54","21.000000","29.394098","DDS demands","Known Flow","232439.717105","640004.743853","","0.000000","","","","","","","-4.610000","","","","","","","","-4.122344","-4.610000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600203120","Nodes","203120","21.000000","29.375549","Default Known Flow Node","Known Flow","232434.079404","640008.201362","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000083","Nodes","83","21.000000","27.636444","DDS demands","Known Flow","231645.204189","639243.826154","","0.000000","","","","","","","-22.750000","","","","","","","","-20.343458","-22.750000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001055","Nodes","1055","21.000000","27.728472","Default Known Flow Node","Known Flow","231645.517864","639248.105571","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001428","Nodes","1428","21.000000","27.685196","Default Known Flow Node","Known Flow","231644.329189","639454.451211","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001438","Nodes","1438","21.000000","22.359549","DDS demands","Known Flow","233952.329817","640155.326402","","0.000000","","","","","","","-22.150000","","","","","","","","-19.806927","-22.150000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001049","Nodes","Logger 10245, 1A Bensley Avenue","21.000000","22.914085","Val Log Cath","Known Flow","233998.697903","640222.128686","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202091","Nodes","202091","21.000000","22.999267","Default Known Flow Node","Known Flow","234005.829831","640233.076423","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000939","Nodes","939","21.000000","22.399677","Default Known Flow Node","Known Flow","233940.579814","638920.326066","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001064","Nodes","1064","21.000000","21.833936","DDS demands","Known Flow","233917.251170","638879.197375","","0.000000","","","","","","","-14.229999","","","","","","","","-12.724720","-14.229999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202333","Nodes","202333","21.000000","21.399342","DDS demands","Known Flow","233921.579808","638800.826033","","0.000000","","","","","","","-7.469999","","","","","","","","-6.679807","-7.469999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600002644","Nodes","2644","21.000000","43.445165","DDS demands","Known Flow","235097.455128","638941.076071","","0.000000","","","","","","","-1.890000","","","","","","","","-1.690071","-1.890000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001061","Nodes","Logger 10311, 47 Heatherstane Way","21.000000","43.579220","Val Log Cath","Known Flow","235097.291987","638912.200009","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600002645","Nodes","2645","21.000000","43.505124","DDS demands","Known Flow","235072.955122","638874.951053","","0.000000","","","","","","","-2.819999","","","","","","","","-2.521694","-2.819999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001720","Nodes","1720","21.000000","41.672223","DDS demands","Known Flow","233516.704698","640141.326398","","0.000000","","","","","","","-12.960000","","","","","","","","-11.589064","-12.960000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001060","Nodes","Logger 10239, 20 Craven Grove","21.000000","41.640037","Val Log Cath","Known Flow","233537.576914","640166.336459","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001721","Nodes","1721","21.000000","41.427423","DDS demands","Known Flow","233501.329694","640209.576416","","0.000000","","","","","","","-5.949999","","","","","","","","-5.320596","-5.949999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000276","Nodes","276","21.000000","31.593851","DDS demands","Known Flow","232855.251253","638657.181577","","0.000000","","","","","","","-16.330000","","","","","","","","-14.602578","-16.330000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001059","Nodes","Logger 9758, 5 Kerr Place","21.000000","31.555135","Val Log Cath","Known Flow","232830.054267","638674.576171","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000277","Nodes","277","21.000000","31.527837","DDS demands","Known Flow","232796.323502","638682.141001","","0.000000","","","","","","","-5.359999","","","","","","","","-4.793007","-5.359999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001339","Nodes","1339","21.000000","28.301778","DDS demands","Known Flow","231835.615708","639927.508671","","0.000000","","","","","","","-11.510000","","","","","","","","-10.292448","-11.510000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001058","Nodes","Logger 10253, 10 Williamfield Park","21.000000","27.804839","Val Log Cath","Known Flow","231792.883667","639884.694248","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202751","Nodes","202751","21.000000","27.611417","DDS demands","Known Flow","231775.564541","639874.364027","","0.000000","","","","","","","-8.539999","","","","","","","","-7.636620","-8.539999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000969","Nodes","969","21.000000","29.372321","DDS demands","Known Flow","235002.455103","638693.951004","","0.000000","","","","","","","-13.709999","","","","","","","","-12.259727","-13.709999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001057","Nodes","Logger 10128, 42 Barra Crescent","21.000000","29.367556","Val Log Post","Known Flow","234997.204579","638681.448874","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000970","Nodes","970","21.000000","29.214365","DDS demands","Known Flow","234980.455097","638617.575983","","0.000000","","","","","","","-4.079999","","","","","","","","-3.648408","-4.079999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000826","Nodes","826","21.000000","28.527836","DDS demands","Known Flow","234566.954984","638739.451016","","0.000000","","","","","","","-29.290001","","","","","","","","-26.191643","-29.290001","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001056","Nodes","Logger 10251, 2 Pladda Terrace","21.000000","28.565067","Val Log Cath","Known Flow","234599.589109","638773.958171","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202562","Nodes","202562","21.000000","28.647510","Default Known Flow Node","Known Flow","234634.471286","638747.449684","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001357","Nodes","1357","21.000000","33.329013","DDS demands","Known Flow","232844.079515","639346.326181","","0.000000","","","","","","","-1.500000","","","","","","","","-1.341326","-1.500000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001054","Nodes","Logger 10122, 126 Bank Street","21.000000","33.539050","Val Log Post","Known Flow","232838.476922","639320.265534","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000137","Nodes","137","21.000000","33.709377","DDS demands","Known Flow","232822.704509","639297.576168","","0.000000","","","","","","","-2.339999","","","","","","","","-2.092469","-2.339999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000674","Nodes","674","21.000000","25.893086","DDS demands","Known Flow","234467.704957","639107.451116","","0.000000","","","","","","","-5.369999","","","","","","","","-4.801949","-5.369999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001053","Nodes","Logger 10248, 2 Kilsyth Crescent","21.000000","25.762619","Val Log Cath","Known Flow","234466.954957","639138.950000","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000675","Nodes","675","21.000000","25.650760","DDS demands","Known Flow","234467.579957","639165.951132","","0.000000","","","","","","","-3.680000","","","","","","","","-3.290721","-3.680000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600203185","Nodes","203185","21.000000","31.640244","Default Known Flow Node","Known Flow","232563.329439","639527.951231","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001052","Nodes","Logger 10300, 1 Tollerton Drive","21.000000","31.515083","Val Log Cath","Known Flow","232572.906135","639540.462354","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000130","Nodes","130","21.000000","30.890243","DDS demands","Known Flow","232620.079454","639603.326251","","0.000000","","","","","","","-12.289999","","","","","","","","-10.989937","-12.289999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000197","Nodes","197","21.000000","36.632474","DDS demands","Known Flow","231390.334762","638443.332847","","0.000000","","","","","","","-1.559999","","","","","","","","-1.394979","-1.559999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001749","Nodes","1749","21.000000","28.517681","Default Known Flow Node","Known Flow","232293.829366","638682.451001","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001050","Nodes","Logger 10242, 14B Kirk Vennel","21.000000","28.208475","Val Log Cath","Known Flow","232311.378329","638712.750002","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001745","Nodes","1745","21.000000","28.135396","DDS demands","Known Flow","232315.454371","638719.951011","","0.000000","","","","","","","-4.400000","","","","","","","","-3.934558","-4.400000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001864","Nodes","1864","21.000000","33.438729","DDS demands","Known Flow","232684.079472","640314.451445","","0.000000","","","","","","","-11.579999","","","","","","","","-10.355043","-11.579999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001048","Nodes","Logger 9889, 62 Dick Terrace","21.000000","33.364830","Val Log Cath","Known Flow","232708.379532","640338.631167","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001870","Nodes","1870","21.000000","33.261102","DDS demands","Known Flow","232741.079487","640370.826460","","0.000000","","","","","","","-9.270000","","","","","","","","-8.289400","-9.270000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001422","Nodes","1422","21.000000","45.308722","DDS demands","Known Flow","234663.205010","640575.451516","","0.000000","","","","","","","-4.610000","","","","","","","","-4.122344","-4.610000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001047","Nodes","Logger 10133, 13 Berryhill Avenue","21.000000","45.160456","Default Known Flow Node","Known Flow","234680.056555","640579.922879","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001386","Nodes","1386","21.000000","44.947748","DDS demands","Known Flow","234713.830024","640588.951520","","0.000000","","","","","","","-29.559999","","","","","","","","-26.433080","-29.559999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001959","Nodes","1959","21.000000","48.097757","Default Known Flow Node","Known Flow","231561.454166","640974.451625","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001046","Nodes","1046","21.000000","46.667083","DDS demands","Known Flow","231545.055246","641016.823402","","0.000000","","","","","","","-1.420000","","","","","","","","-1.269789","-1.420000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001958","Nodes","1958","21.000000","43.389237","DDS demands","Known Flow","231508.204152","641115.451663","","0.000000","","","-8.949999","","","","-14.730000","","","","","","","","-21.175080","-23.679999","","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","","",""
"62500600202575","Nodes","202575","21.000000","36.848639","Default Known Flow Node","Known Flow","234812.705356","638914.143171","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001045","Nodes","Logger 10246, 24 Cairnsgarroch Way","21.000000","39.998003","Val Log Cath","Known Flow","234849.250080","638911.089653","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000630","Nodes","630","21.000000","40.647138","DDS demands","Known Flow","234856.830063","638910.326063","","0.000000","","","","","","","-2.900000","","","","","","","","-2.593232","-2.900000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202870","Nodes","202870","21.000000","33.400660","DDS demands","Known Flow","232041.966251","640568.847840","","0.000000","","","","","","","-2.599999","","","","","","","","-2.324966","-2.599999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001044","Nodes","1044","21.000000","33.400010","Default Known Flow Node","Known Flow","232040.401868","640559.950220","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202869","Nodes","202869","21.000000","33.397999","DDS demands","Known Flow","232014.329290","640565.826513","","0.000000","","","","","","","-1.019999","","","","","","","","-0.912102","-1.019999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001909","Nodes","1909","21.000000","32.901299","DDS demands","Known Flow","232437.329405","640876.326598","","0.000000","","","","","","","-4.480000","","","","","","","","-4.006096","-4.480000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001043","Nodes","Logger 10249, 114 Morar Place","21.000000","32.897970","Val Log Cath","Known Flow","232460.911781","640892.379262","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001918","Nodes","1918","21.000000","32.897154","DDS demands","Known Flow","232466.204412","640898.701604","","0.000000","","","","","","","-4.920000","","","","","","","","-4.399552","-4.920000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000704","Nodes","704","21.000000","24.308627","DDS demands","Known Flow","234310.704914","639330.576177","","0.000000","","","","","","","-14.199999","","","","","","","","-12.697893","-14.199999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001042","Nodes","Logger 10128, 10 Cheviot Way","21.000000","24.034745","Val Log Post","Known Flow","234289.217528","639345.777729","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000712","Nodes","712","21.000000","23.477262","DDS demands","Known Flow","234234.079893","639345.951181","","0.000000","","","","","","","-9.170000","","","","","","","","-8.199978","-9.170000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001025","Nodes","1025","21.000000","31.994572","DDS demands","Known Flow","235277.455177","638799.326033","","0.000000","","","","","","","-3.869999","","","","","","","","-3.460623","-3.869999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001041","Nodes","Logger 10243, 41 Hillshaw Green","21.000000","31.568844","Val Log Post","Known Flow","235296.770485","638790.342169","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001027","Nodes","1027","21.000000","31.284473","DDS demands","Known Flow","235310.205186","638786.451029","","0.000000","","","","","","","-13.810000","","","","","","","","-12.349149","-13.810000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000164","Nodes","164","21.000000","30.356468","DDS demands","Known Flow","233159.204601","639398.451196","","0.000000","","","","","","","-8.359999","","","","","","","","-7.475661","-8.359999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001039","Nodes","Logger 10252, 146 Clark Drive","21.000000","30.354317","Val Log Cath","Known Flow","233151.812139","639412.687537","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000400","Nodes","400","21.000000","30.393471","DDS demands","Known Flow","233138.454595","639439.701207","","0.000000","","","","","","","-12.229999","","","","","","","","-10.936285","-12.229999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600002004","Nodes","2004","21.000000","45.982639","DDS demands","Known Flow","233643.329733","640959.451620","","0.000000","","","","","","","-22.510000","","","","","","","","-20.128844","-22.510000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001038","Nodes","Logger 10240, 26 Dalmore Way","21.000000","46.619716","Val Log Cath","Known Flow","233715.788192","641000.583261","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600002002","Nodes","2002","21.000000","46.673162","DDS demands","Known Flow","233721.685754","641007.201633","","0.000000","","","","","","","-9.880000","","","","","","","","-8.834873","-9.880000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001036","Nodes","Logger 9877, Ayr Road opposite rear of 12 First Avenue","21.000000","35.155831","Val Log Post","Known Flow","232142.854002","637761.572184","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000337","Nodes","337","21.000000","35.026173","Default Known Flow Node","Known Flow","232154.079328","637690.325731","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000710","Nodes","710","21.000000","25.046655","DDS demands","Known Flow","234320.079917","639090.951112","","0.000000","","","","","","","-9.649999","","","","","","","","-8.629202","-9.649999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000723","Nodes","723","21.000000","25.097807","DDS demands","Known Flow","234320.204917","639076.076108","","0.000000","","","","","","","-2.910000","","","","","","","","-2.602174","-2.910000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202824","Nodes","202824","21.000000","29.997208","Default Known Flow Node","Known Flow","233712.575284","639222.949308","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000014","Nodes","NORTH NEWMOOR DG, Site ID 3095","21.000000","30.000000","Default Known Pressure Node","Known Pressure","233711.829751","639224.576148","","999998.967025","","","","","","","","","","","","","","","239.364252","267.680014","","","","","","","","","","","","","","","","","",""
"62500600202535","Nodes","202535","21.000000","34.658566","Default Known Flow Node","Known Flow","234267.954903","638634.450988","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202020","Nodes","202020","21.000000","34.615703","Default Known Flow Node","Known Flow","234287.454908","638638.200989","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600002651","Nodes","2651","21.000000","50.122555","DDS demands","Known Flow","233905.614804","636888.095513","","0.000000","","","","","","","-1.389999","","","","-32.759997","","","","-30.537539","-34.149998","","","","","","","","","","D1 PROFILE","","","","I2 PROFILE","","","",""
"62500600002653","Nodes","2653","21.000000","50.158855","DDS demands","Known Flow","233905.594804","636982.795538","","0.000000","-24.999999","","","","","","","","","","","","","","-22.355447","-24.999999","","","","C1 PROFILE","","","","","","","","","","","","","",""
"62500600002665","Nodes","2665","21.000000","50.158855","Default Known Flow Node","Known Flow","233877.779797","636983.110538","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000471","Nodes","471","21.000000","31.787972","DDS demands","Known Flow","232403.762395","637495.806678","","0.000000","","","","","","","-9.359999","","","","","","","","-8.369879","-9.359999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000472","Nodes","Logger 10124, O/S 21  Gray Crescent","21.000000","31.474089","Val Log Post","Known Flow","232473.735415","637458.574668","","0.000000","","","","","","","-6.469999","","","","","","","","-5.785589","-6.469999","","","","","","","","","","D1 PROFILE","","","","","","","",""
