"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"62501100000872","Nodes","872","21.000000","41.004969","DDS demands","Known Flow","221142.419332","655277.908517","","0.000000","","","","","","-2.240000","","","","","-2.003048","-2.240000","","","","","","","","D1 PROFILE","","","",""
"62501100003321","Nodes","3321","21.000000","41.013102","Default Known Flow Node","Known Flow","221142.717958","655301.430744","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000870","Nodes","870","21.000000","21.656668","DDS demands","Known Flow","221082.584315","655340.240534","","0.000000","","","","","","-5.480000","","","","","-4.900314","-5.480000","","","","","","","","D1 PROFILE","","","",""
"62501100000866","Nodes","866","21.000000","41.015970","DDS demands","Known Flow","221134.801330","655303.937524","","0.000000","","","","","","-7.690000","","","","","-6.876535","-7.690000","","","","","","","","D1 PROFILE","","","",""
"62501100000865","Nodes","865","21.000000","72.935721","DDS demands","Known Flow","221030.067301","655206.063497","","0.000000","","","","","","-6.860000","","","","","-6.134335","-6.860000","","","","","","","","D1 PROFILE","","","",""
"62501100003320","Nodes","3320","21.000000","73.839775","Default Known Flow Node","Known Flow","221030.093301","655201.974496","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100003140","Nodes","3140","21.000000","41.013102","Default Known Flow Node","Known Flow","221142.751332","655304.059524","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000861","Nodes","861","21.000000","55.021665","DDS demands","Known Flow","221003.677294","655334.203532","","0.000000","-21.790000","","","-1.469999","","-18.280001","","","","","-37.145812","-41.540000","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","",""
"62501100000965","Nodes","SCHOOL BRAE FAIRLIE RRI","21.000000","74.999996","Default Known Pressure Node","Known Pressure","221022.969299","655202.297496","","999998.967025","","","","","","","","","","","82.786695","92.580003","","","","","","","","","","","",""
"62501100000860","Nodes","860","21.000000","65.463576","DDS demands","Known Flow","220991.570291","655560.085593","","0.000000","","","","","","-5.169999","","","","","-4.623106","-5.169999","","","","","","","","D1 PROFILE","","","",""
"62501100003330","Nodes","3330","21.000000","65.463576","Default Known Flow Node","Known Flow","220991.316291","655562.842594","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100003329","Nodes","3329","21.000000","65.445729","Default Known Flow Node","Known Flow","220991.687291","655554.027592","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000857","Nodes","857","21.000000","66.410793","DDS demands","Known Flow","220937.594603","655547.999592","","0.000000","","","","-6.280000","","-7.259999","","","","","-12.107710","-13.540000","","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"62501100000841","Nodes","841","21.000000","41.536730","DDS demands","Known Flow","221095.881319","655851.284673","","0.000000","","","","","","-7.040000","","","","","-6.295294","-7.040000","","","","","","","","D1 PROFILE","","","",""
"62501100000840","Nodes","840","21.000000","41.738770","DDS demands","Known Flow","221099.598320","655922.217692","","0.000000","","","","","","-28.629998","","","","","-25.601456","-28.629998","","","","","","","","D1 PROFILE","","","",""
"62501100000846","Nodes","KELBURN AVENUE FAIRLIE RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","221021.593299","655921.714692","","999998.967025","","","","","","","","","","","64.821854","72.489999","","","","","","","","","","","",""
"62501100000843","Nodes","843","21.000000","49.502963","DDS demands","Known Flow","221037.716584","655925.200112","","0.000000","","","","","","-9.100000","","","","","-8.137383","-9.100000","","","","","","","","D1 PROFILE","","","",""
"62501100003127","Nodes","3127","21.000000","49.534217","Default Known Flow Node","Known Flow","221033.565302","655925.679693","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100003334","Nodes","3334","21.000000","49.534217","Default Known Flow Node","Known Flow","221032.405234","655925.686980","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100003047","Nodes","3047","21.000000","49.502963","Default Known Flow Node","Known Flow","221036.573303","655925.199693","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100003332","Nodes","3332","21.000000","49.594418","Default Known Flow Node","Known Flow","221029.915301","655925.717693","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000848","Nodes","848","21.000000","49.594418","Default Known Flow Node","Known Flow","221027.834301","655925.715693","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000850","Nodes","850","21.000000","49.456965","DDS demands","Known Flow","221028.987301","655854.152673","","0.000000","","","","","","-3.980000","","","","","-3.558987","-3.980000","","","","","","","","D1 PROFILE","","","",""
"62501100003298","Nodes","3298","21.000000","49.630427","Default Known Flow Node","Known Flow","221029.719301","655924.466452","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000842","Nodes","842","21.000000","32.354248","DDS demands","Known Flow","221115.430424","656229.166192","","0.000000","","","","","","-27.719998","","","","","-24.787718","-27.719998","","","","","","","","D1 PROFILE","","","",""
"62501100000847","Nodes","847","21.000000","45.876722","Default Known Flow Node","Known Flow","220986.668283","656131.588900","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100003065","Nodes","3065","21.000000","24.644638","Default Known Flow Node","Known Flow","220622.156190","658487.868390","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100003155","Nodes","3155","21.000000","24.644638","Default Known Flow Node","Known Flow","220597.796184","658480.853388","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000274","Nodes","274","21.000000","24.248859","DDS demands","Known Flow","220616.382189","658427.720374","","0.000000","","","","","","-20.999999","","","","","-18.778575","-20.999999","","","","","","","","D1 PROFILE","","","",""
"62501100000583","Nodes","583","21.000000","23.994771","DDS demands","Known Flow","220692.626059","658377.683880","","0.000000","","","","","","-2.170000","","","","","-1.940452","-2.170000","","","","","","","","D1 PROFILE","","","",""
"62501100000182","Nodes","182","21.000000","23.648885","Default Known Flow Node","Known Flow","220616.512189","658354.296354","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000222","Nodes","222","21.000000","26.493266","DDS demands","Known Flow","220782.318234","658408.176368","","0.000000","","","","","","-8.399999","","","","","-7.511430","-8.399999","","","","","","","","D1 PROFILE","","","",""
"62501100000733","Nodes","733","21.000000","26.680271","DDS demands","Known Flow","220789.129236","658410.565369","","0.000000","","-6.000000","","","","-4.139999","","","","","-9.067369","-10.140000","","","","C2 PROFILE","","","","D1 PROFILE","","","",""
"62501100000184","Nodes","184","21.000000","31.069494","DDS demands","Known Flow","220866.491017","658455.232872","","0.000000","","-24.999999","","","","-4.119999","","","","","-26.039625","-29.120000","","","","C2 PROFILE","","","","D1 PROFILE","","","",""
"62501100000741","Nodes","741","21.000000","25.222891","DDS demands","Known Flow","220806.701240","658199.783359","","0.000000","","","","","","-15.030000","","","","","-13.440095","-15.030000","","","","","","","","D1 PROFILE","","","",""
"62501100000738","Nodes","738","21.000000","23.071475","DDS demands","Known Flow","220706.000024","658118.667398","","0.000000","","","","","","-5.310000","","","","","-4.748297","-5.310000","","","","","","","","D1 PROFILE","","","",""
"62501100000737","Nodes","737","21.000000","23.182218","DDS demands","Known Flow","220668.412753","658174.089232","","0.000000","","","","","","-9.819999","","","","","-8.781219","-9.819999","","","","","","","","D1 PROFILE","","","",""
"62501100000736","Nodes","736","21.000000","23.448635","DDS demands","Known Flow","220608.247648","658344.285887","","0.000000","","","","","","-10.989999","","","","","-9.827454","-10.989999","","","","","","","","D1 PROFILE","","","",""
"62501100000643","Nodes","643","21.000000","25.153312","DDS demands","Known Flow","220808.349311","658154.298986","","0.000000","","","","","","-3.890000","","","","","-3.478507","-3.890000","","","","","","","","D1 PROFILE","","","",""
"62501100000743","Nodes","743","21.000000","25.151744","DDS demands","Known Flow","220809.435939","658141.547046","","0.000000","","","","","","-6.220000","","","","","-5.562035","-6.220000","","","","","","","","D1 PROFILE","","","",""
"62501100000745","Nodes","745","21.000000","25.352276","DDS demands","Known Flow","220808.075086","658107.842903","","0.000000","","","","","","-4.849999","","","","","-4.336956","-4.849999","","","","","","","","D1 PROFILE","","","",""
"62501100000747","Nodes","747","21.000000","26.400767","Default Known Flow Node","Known Flow","220804.978240","658069.924276","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000749","Nodes","749","21.000000","26.401874","Default Known Flow Node","Known Flow","220804.555547","658065.947493","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000781","Nodes","781","21.000000","32.982272","Default Known Flow Node","Known Flow","220872.835947","658063.027704","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000704","Nodes","704","21.000000","32.661697","Default Known Flow Node","Known Flow","220884.068261","658349.649352","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000751","Nodes","751","21.000000","32.592849","DDS demands","Known Flow","220943.074422","658320.981125","","0.000000","-1.339999","","","","","-6.249999","","","","","-6.787113","-7.589999","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"62501100003157","Nodes","3157","21.000000","24.693676","Default Known Flow Node","Known Flow","220594.637127","658488.081539","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100003343","Nodes","3343","21.000000","24.688457","Default Known Flow Node","Known Flow","220824.604205","658071.987465","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000814","Nodes","814","21.000000","27.745057","Default Known Flow Node","Known Flow","220294.099101","658934.555512","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000818","Nodes","818","21.000000","27.745057","Default Known Flow Node","Known Flow","220277.578096","658975.754523","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000595","Nodes","595","21.000000","27.692859","Default Known Flow Node","Known Flow","220317.001107","658882.928498","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000594","Nodes","594","21.000000","27.692859","DDS demands","Known Flow","220304.995104","658908.092504","","0.000000","","","","","","-9.999999","","","","","-8.942178","-9.999999","","","","","","","","D1 PROFILE","","","",""
"62501100003118","Nodes","3118","21.000000","27.730365","Default Known Flow Node","Known Flow","220297.552102","658932.864511","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100003280","Nodes","3280","21.000000","27.730365","Default Known Flow Node","Known Flow","220298.678102","658929.158510","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100003293","Nodes","3293","21.000000","28.165487","Default Known Flow Node","Known Flow","220371.192122","658954.434517","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100003297","Nodes","3297","21.000000","28.165487","Default Known Flow Node","Known Flow","220386.572346","658960.484148","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000168","Nodes","168","21.000000","27.694881","DDS demands","Known Flow","220281.192097","658933.295511","","0.000000","","","","","","-10.569999","","","","","-9.451883","-10.569999","","","","","","","","D1 PROFILE","","","",""
"62501100003088","Nodes","3088","21.000000","27.694881","Default Known Flow Node","Known Flow","220285.475099","658935.022512","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000167","Nodes","167","21.000000","28.103983","DDS demands","Known Flow","220370.516122","658962.438519","","0.000000","","","","","","-44.179999","","","","","-39.506547","-44.179999","","","","","","","","D1 PROFILE","","","",""
"62501100000295","Nodes","295","21.000000","28.347250","DDS demands","Known Flow","220423.570136","658977.830523","","0.000000","","","","","","-26.559999","","","","","-23.750427","-26.559999","","","","","","","","D1 PROFILE","","","",""
"62501100000166","Nodes","166","21.000000","28.355749","DDS demands","Known Flow","220422.316136","658984.676525","","0.000000","","","","","","-1.510000","","","","","-1.350269","-1.510000","","","","","","","","D1 PROFILE","","","",""
"62501100003319","Nodes","3319","21.000000","28.165487","Default Known Flow Node","Known Flow","220384.180125","658967.324521","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100003314","Nodes","3314","21.000000","28.165487","Default Known Flow Node","Known Flow","220399.323130","658965.499520","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501100000273","Nodes","273","21.000000","26.383100","DDS demands","Known Flow","220793.673237","658502.061394","","0.000000","","","","","","-8.669999","","","","","-7.752868","-8.669999","","","","","","","","D1 PROFILE","","","",""
"62501100000270","Nodes","270","21.000000","29.493071","DDS demands","Known Flow","220519.120162","658774.839468","","0.000000","","","","","","-9.489999","","","","","-8.486127","-9.489999","","","","","","","","D1 PROFILE","","","",""
