"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"C2","Flow Categories","-242.530004","0.000000","1.000000","Volumetric","-1.000000"
"D1","Flow Categories","-2850.149989","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-168.499998","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-58.700001","0.000000","1.000000","Volumetric","-1.000000"
"I2","Flow Categories","-22.529999","0.000000","1.000000","Volumetric","-1.000000"
"DH","Flow Categories","","","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-18.109999","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-176.519998","0.000000","1.000000","Volumetric","-1.000000"
"PL-90","Flow Categories","","","1.000000","Volumetric","-1.000000"
"PL-PL","Flow Categories","","","1.000000","Volumetric","-1.000000"
"PL-AF","Flow Categories","","","1.000000","Volumetric","-1.000000"
"PL-C2","Flow Categories","","","1.000000","Volumetric","-1.000000"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
