"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"62501000000019","Nodes","19","21.000000","43.134483","DDS demands","Known Flow","186275.663849","729549.440726","","0.000000","","","","","-3.549999","","","","-3.174473","-3.549999","","","","","","","D1 PROFILE","","",""
"62501000000018","Nodes","18","21.000000","43.270466","DDS demands","Known Flow","186065.298792","729634.783750","","0.000000","","","","","-2.559999","","","","-2.289197","-2.559999","","","","","","","D1 PROFILE","","",""
"62501000000017","Nodes","17","21.000000","43.563192","DDS demands","Known Flow","186033.780783","729683.582763","","0.000000","","","","-2.409999","-6.000000","-5.389999","","","-12.340206","-13.799999","","","","","","C4 PROFILE","D1 PROFILE","I2 PROFILE","",""
"62501000002490","Nodes","-62","21.000000","43.197899","Default Known Flow Node","Known Flow","186039.691785","729637.792750","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002499","Nodes","-82","21.000000","43.974982","Default Known Flow Node","Known Flow","186018.271779","729763.784785","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000038","Nodes","38","21.000000","42.783396","DDS demands","Known Flow","186045.957787","729573.769733","","0.000000","-7.510000","","","","-3.059999","","","","-9.451883","-10.570000","","","C1 PROFILE","","","","D1 PROFILE","","",""
"62501000002401","Nodes","-1462478","21.000000","42.987015","Default Known Flow Node","Known Flow","186014.566778","729633.819749","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000027","Nodes","27","21.000000","38.414005","DDS demands","Known Flow","186628.121567","729503.101469","","0.000000","","","","","-10.609999","","","","-9.487651","-10.609999","","","","","","","D1 PROFILE","","",""
"62501000002390","Nodes","-139","21.000000","39.994165","Default Known Flow Node","Known Flow","185905.592748","730169.312895","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002434","Nodes","-153","21.000000","40.079011","Default Known Flow Node","Known Flow","185892.694745","730233.001912","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002391","Nodes","-140","21.000000","40.121443","Default Known Flow Node","Known Flow","185933.919385","730173.162293","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002398","Nodes","-1462472","21.000000","40.121443","Default Known Flow Node","Known Flow","185948.585760","730167.851895","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002392","Nodes","-141","21.000000","40.121443","Default Known Flow Node","Known Flow","185935.932757","730173.435896","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002420","Nodes","-1462522","21.000000","40.758619","Default Known Flow Node","Known Flow","185942.722759","730186.007900","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000070","Nodes","70","21.000000","40.230203","DDS demands","Known Flow","185876.173740","730229.338911","","0.000000","-3.710000","","","-30.190000","-10.150000","-12.520000","","","-50.585907","-56.569999","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","I2 PROFILE","",""
"62501000002438","Nodes","","21.000000","37.748032","DDS demands","Known Flow","185815.700653","730261.938237","","0.000000","","","-4.269999","","-10.079999","","","","-12.832026","-14.349999","","","","","C3 PROFILE","","D1 PROFILE","","",""
"62501000000071","Nodes","71","21.000000","39.865855","DDS demands","Known Flow","185915.968751","730238.231914","","0.000000","","","-2.840000","-2.190000","-8.420000","","","","-12.027231","-13.450000","","","","","C3 PROFILE","C4 PROFILE","D1 PROFILE","","",""
"62501000000072","Nodes","72","21.000000","39.615338","DDS demands","Known Flow","185970.460766","730280.082925","","0.000000","","","-2.920000","","-1.539999","","","","-3.988212","-4.460000","","","","","C3 PROFILE","","D1 PROFILE","","",""
"62501000002440","Nodes","-167","21.000000","38.398889","DDS demands","Known Flow","185801.744720","730366.649949","","0.000000","","","","","-6.309999","","","","-5.642515","-6.309999","","","","","","","D1 PROFILE","","",""
"62501000000103","Nodes","103","21.000000","37.547348","DDS demands","Known Flow","185864.802737","730420.466963","","0.000000","-5.420000","","-2.700000","","-10.220000","","","","-16.399957","-18.340000","","","C1 PROFILE","","C3 PROFILE","","D1 PROFILE","","",""
"62501000002410","Nodes","-1462500","21.000000","37.547348","Default Known Flow Node","Known Flow","185865.691738","730423.959964","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002483","Nodes","-4904544","21.000000","40.888002","Default Known Flow Node","Known Flow","185884.059601","730166.022157","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002389","Nodes","-138","21.000000","40.990220","DDS demands","Known Flow","185885.470743","730157.348892","","0.000000","-6.000000","","","","","","","","-5.365307","-6.000000","","","C1 PROFILE","","","","","","",""
"62501000002416","Nodes","-1462515","21.000000","40.990220","Default Known Flow Node","Known Flow","185903.222748","730157.992892","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000011","Nodes","11","21.000000","46.723085","DDS demands","Known Flow","185989.837771","730028.798857","","0.000000","","","-3.569999","","-2.640000","","","","-5.553093","-6.209999","","","","","C3 PROFILE","","D1 PROFILE","","",""
"62501000000001","Nodes","Oban DG","21.000000","49.999998","Default Known Pressure Node","Known Pressure","185996.801773","730037.333859","","2628.999967","","","","","","","","","1606.498173","1796.540009","","","","","","","","","",""
"62501000000107","Nodes","107","21.000000","38.221639","DDS demands","Known Flow","185745.202705","730486.675981","","0.000000","","","-2.490000","-3.640000","-6.000000","","","","-10.846863","-12.130000","","","","","C3 PROFILE","C4 PROFILE","D1 PROFILE","","",""
"62501000002412","Nodes","-1462507","21.000000","38.568973","Default Known Flow Node","Known Flow","185832.342729","730387.001954","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002395","Nodes","-144","21.000000","37.379718","Default Known Flow Node","Known Flow","185823.577726","730196.606902","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000117","Nodes","117","21.000000","37.499455","DDS demands","Known Flow","185825.055727","730182.842899","","0.000000","","","-0.019999","-2.880000","","","","","-2.593232","-2.900000","","","","","C3 PROFILE","C4 PROFILE","","","",""
"62501000002396","Nodes","-145","21.000000","37.507469","Default Known Flow Node","Known Flow","185839.568731","730198.516903","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002484","Nodes","-4904547","21.000000","37.507469","Default Known Flow Node","Known Flow","185841.168547","730198.755706","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002433","Nodes","-151","21.000000","37.507469","Default Known Flow Node","Known Flow","185860.212736","730225.964910","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002419","Nodes","","21.000000","27.632031","Default Known Flow Node","Known Flow","185961.921764","729009.239579","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002394","Nodes","-143","21.000000","37.507469","Default Known Flow Node","Known Flow","185861.467736","730178.138897","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002421","Nodes","-1462523","21.000000","37.507469","Default Known Flow Node","Known Flow","185868.198738","730179.392898","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002439","Nodes","-160","21.000000","39.678535","Default Known Flow Node","Known Flow","185872.071739","730264.218921","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002437","Nodes","-158","21.000000","39.805859","Default Known Flow Node","Known Flow","185901.865747","730249.713917","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002408","Nodes","-1462497","21.000000","39.863903","Default Known Flow Node","Known Flow","185878.560741","730260.397920","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002425","Nodes","-1462544","21.000000","39.805859","Default Known Flow Node","Known Flow","185894.968746","730244.476916","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002436","Nodes","-157","21.000000","39.805859","Default Known Flow Node","Known Flow","185906.829749","730245.848916","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000076","Nodes","76","21.000000","38.352673","DDS demands","Known Flow","186139.439812","730063.349866","","0.000000","","","","","-10.079999","","","","-9.013715","-10.079999","","","","","","","D1 PROFILE","","",""
"62501000002435","Nodes","-154","21.000000","39.205735","DDS demands","Known Flow","186017.864779","730234.586913","","0.000000","","","","","-2.959999","","","","-2.646885","-2.959999","","","","","","","D1 PROFILE","","",""
"62501000000088","Nodes","88","21.000000","39.908804","DDS demands","Known Flow","186007.455776","730424.371964","","0.000000","","","","","-6.820000","","","","-6.098566","-6.820000","","","","","","","D1 PROFILE","","",""
"62501000000129","Nodes","129","21.000000","37.857183","DDS demands","Known Flow","186327.000863","730199.776903","","0.000000","","","","","-3.619999","","","","-3.237068","-3.619999","","","","","","","D1 PROFILE","","",""
"62501000000075","Nodes","75","21.000000","38.991016","DDS demands","Known Flow","186249.392842","730133.006885","","0.000000","","","","","-3.459999","","","","-3.093993","-3.459999","","","","","","","D1 PROFILE","","",""
"62501000000074","Nodes","74","21.000000","39.009690","DDS demands","Known Flow","186134.768811","730130.861885","","0.000000","","","-1.929999","","-11.220000","","","","-11.758965","-13.150000","","","","","C3 PROFILE","","D1 PROFILE","","",""
"62501000002387","Nodes","-136","21.000000","38.768996","Default Known Flow Node","Known Flow","186124.135808","730133.612885","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000073","Nodes","73","21.000000","39.202352","DDS demands","Known Flow","186017.861779","730235.609913","","0.000000","","","","","-6.329999","","","","-5.660399","-6.329999","","","","","","","D1 PROFILE","","",""
"62501000000078","Nodes","78","21.000000","39.208237","DDS demands","Known Flow","186170.991821","730339.163941","","0.000000","","","","","-4.409999","","","","-3.943500","-4.409999","","","","","","","D1 PROFILE","","",""
"62501000000077","Nodes","77","21.000000","38.090567","DDS demands","Known Flow","186037.253784","730108.160878","","0.000000","","","-1.850000","","-0.239999","","","","-1.868915","-2.090000","","","","","C3 PROFILE","","D1 PROFILE","","",""
"62501000002409","Nodes","-1462499","21.000000","38.991016","Default Known Flow Node","Known Flow","186240.613840","730132.806885","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002411","Nodes","-1462502","21.000000","37.328800","DDS demands","Known Flow","186367.337874","730234.920913","","0.000000","","","","","-9.809999","","","","-8.772278","-9.809999","","","","","","","D1 PROFILE","","",""
"62501000002427","Nodes","-1462548","21.000000","39.009690","Default Known Flow Node","Known Flow","186164.969819","730131.279885","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000085","Nodes","85","21.000000","38.978893","DDS demands","Known Flow","186076.253795","730447.096971","","0.000000","","","","","-6.919999","","","","-6.187987","-6.919999","","","","","","","D1 PROFILE","","",""
"62501000000083","Nodes","83","21.000000","38.413610","DDS demands","Known Flow","186154.474837","730472.409585","","0.000000","","","","","-4.010000","","","","-3.585814","-4.010000","","","","","","","D1 PROFILE","","",""
"62501000000087","Nodes","87","21.000000","38.734035","DDS demands","Known Flow","186013.176778","730448.798971","","0.000000","-12.810000","","","","-6.469999","","","","-17.240520","-19.279999","","","C1 PROFILE","","","","D1 PROFILE","","",""
"62501000002424","Nodes","-1462530","21.000000","36.175635","DDS demands","Known Flow","186133.473810","730169.253895","","0.000000","","","","","-7.420000","","","","-6.635097","-7.420000","","","","","","","D1 PROFILE","","",""
"62501000000079","Nodes","79","21.000000","39.565871","Default Known Flow Node","Known Flow","186273.921292","730407.492508","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000114","Nodes","114","21.000000","37.802036","DDS demands","Known Flow","185407.099613","730757.014055","","0.000000","","","-23.159999","","-9.350000","","","","-29.071023","-32.510000","","","","","C3 PROFILE","","D1 PROFILE","","",""
"62501000000115","Nodes","115","21.000000","37.676349","DDS demands","Known Flow","185305.388585","730912.684097","","0.000000","","","-3.469999","","-0.999999","","","","-3.997153","-4.469999","","","","","C3 PROFILE","","D1 PROFILE","","",""
"62501000002452","Nodes","-191","21.000000","37.978523","Default Known Flow Node","Known Flow","185543.366650","730628.911020","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000108","Nodes","108","21.000000","38.251815","Default Known Flow Node","Known Flow","185779.706754","730506.063882","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000109","Nodes","109","21.000000","37.662997","DDS demands","Known Flow","185791.697718","730485.827981","","0.000000","","","-24.999999","","","","","","-22.355447","-24.999999","","","","","C3 PROFILE","","","","",""
"62501000000113","Nodes","113","21.000000","37.969704","Default Known Flow Node","Known Flow","185519.732644","730695.676038","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000112","Nodes","112","21.000000","37.799513","DDS demands","Known Flow","185494.173637","730670.911032","","0.000000","","","-29.989998","","","","","","-26.817593","-29.989998","","","","","C3 PROFILE","","","","",""
"62501000000102","Nodes","102","21.000000","36.122371","DDS demands","Known Flow","185918.324752","730605.232014","","0.000000","","","-1.299999","-0.009999","-13.170000","","","","-12.948275","-14.479999","","","","","C3 PROFILE","C4 PROFILE","D1 PROFILE","","",""
"62501000000099","Nodes","99","21.000000","31.479430","Default Known Flow Node","Known Flow","185927.655302","730734.592767","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002404","Nodes","-1462488","21.000000","36.122371","Default Known Flow Node","Known Flow","185917.686752","730603.234013","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002443","Nodes","-177","21.000000","38.250689","Default Known Flow Node","Known Flow","185782.001715","730507.393987","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000137","Nodes","137","21.000000","38.279078","DDS demands","Known Flow","185784.847716","730565.843003","","0.000000","","","-6.619999","","-7.289999","","","","-12.438570","-13.910000","","","","","C3 PROFILE","","D1 PROFILE","","",""
"62501000002450","Nodes","-184","21.000000","38.193948","Default Known Flow Node","Known Flow","185767.267711","730551.236999","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000100","Nodes","100","21.000000","33.471562","DDS demands","Known Flow","185974.897767","730704.939041","","0.000000","","","","","-1.659999","","","","-1.484401","-1.659999","","","","","","","D1 PROFILE","","",""
"62501000000101","Nodes","101","21.000000","33.665013","DDS demands","Known Flow","185984.258156","730625.620101","","0.000000","","","","","-4.210000","","","","-3.764657","-4.210000","","","","","","","D1 PROFILE","","",""
"62501000000096","Nodes","96","21.000000","32.477669","DDS demands","Known Flow","185985.070770","730742.141051","","0.000000","","","","","-0.799999","","","","-0.715374","-0.799999","","","","","","","D1 PROFILE","","",""
"62501000002455","Nodes","-194","21.000000","37.805673","Default Known Flow Node","Known Flow","185499.866638","730665.627030","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002459","Nodes","-199","21.000000","38.018423","Default Known Flow Node","Known Flow","185537.603648","730704.059041","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002454","Nodes","-193","21.000000","38.106196","Default Known Flow Node","Known Flow","185575.950659","730664.035030","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002458","Nodes","-198","21.000000","38.018423","Default Known Flow Node","Known Flow","185551.055652","730690.568037","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002482","Nodes","-4904542","21.000000","38.018423","Default Known Flow Node","Known Flow","185551.751428","730689.718989","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002457","Nodes","-197","21.000000","38.018423","Default Known Flow Node","Known Flow","185550.514652","730683.152035","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002456","Nodes","-196","21.000000","37.933305","Default Known Flow Node","Known Flow","185563.951656","730675.144033","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002453","Nodes","-192","21.000000","38.106196","Default Known Flow Node","Known Flow","185595.090721","730653.649186","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000084","Nodes","84","21.000000","37.678695","Default Known Flow Node","Known Flow","186205.124830","730575.637006","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000086","Nodes","86","21.000000","38.182458","DDS demands","Known Flow","186175.743822","730572.644005","","0.000000","","","","","-13.210000","","","","-11.812618","-13.210000","","","","","","","D1 PROFILE","","",""
"62501000000089","Nodes","89","21.000000","33.196148","DDS demands","Known Flow","186042.243786","730714.845043","","0.000000","","","","","-6.999999","","","","-6.259525","-6.999999","","","","","","","D1 PROFILE","","",""
"62501000000090","Nodes","90","21.000000","25.296625","DDS demands","Known Flow","186314.156860","730737.718050","","0.000000","","","","","-8.449999","","","","-7.556141","-8.449999","","","","","","","D1 PROFILE","","",""
"62501000000138","Nodes","138","21.000000","26.373309","DDS demands","Known Flow","186251.513843","730731.297048","","0.000000","","","","","-10.249999","","","","-9.165733","-10.249999","","","","","","","D1 PROFILE","","",""
"62501000000094","Nodes","94","21.000000","22.806737","DDS demands","Known Flow","186319.256299","730871.013272","","0.000000","","","","","-10.119999","","","","-9.049484","-10.119999","","","","","","","D1 PROFILE","","",""
"62501000000093","Nodes","93","21.000000","25.245292","DDS demands","Known Flow","186112.182805","730830.491075","","0.000000","","","-1.879999","","-10.649999","","","","-11.204549","-12.529998","","","","","C3 PROFILE","","D1 PROFILE","","",""
"62501000000136","Nodes","136","21.000000","30.293094","DDS demands","Known Flow","186061.519791","730724.749046","","0.000000","","","","","-4.179999","","","","-3.737830","-4.179999","","","","","","","D1 PROFILE","","",""
"62501000000040","Nodes","40","21.000000","24.055558","Default Known Flow Node","Known Flow","185248.521570","729476.186706","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000041","Nodes","41","21.000000","29.560460","Default Known Flow Node","Known Flow","185489.816635","729597.976740","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002397","Nodes","-1462469","21.000000","36.151364","Default Known Flow Node","Known Flow","185965.816765","729833.225804","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002373","Nodes","-100","21.000000","36.151364","Default Known Flow Node","Known Flow","185960.316763","729814.475799","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002502","Nodes","-85","21.000000","36.463517","Default Known Flow Node","Known Flow","185818.066725","729779.475789","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002481","Nodes","-47","21.000000","42.737242","Default Known Flow Node","Known Flow","186046.511787","729563.589730","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002422","Nodes","-1462526","21.000000","42.652839","Default Known Flow Node","Known Flow","185998.502774","729542.370724","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002385","Nodes","-127","21.000000","46.500156","Default Known Flow Node","Known Flow","185994.124773","730005.873851","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002429","Nodes","-148","21.000000","37.507469","Default Known Flow Node","Known Flow","185862.694737","730201.968904","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002432","Nodes","-150","21.000000","37.507469","Default Known Flow Node","Known Flow","185854.740735","730225.831910","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002393","Nodes","-142","21.000000","37.507469","Default Known Flow Node","Known Flow","185842.344731","730175.905897","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002430","Nodes","-149","21.000000","37.507469","Default Known Flow Node","Known Flow","185855.006735","730224.705910","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002400","Nodes","-1462477","21.000000","46.500156","Default Known Flow Node","Known Flow","186010.946777","730009.091851","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002461","Nodes","-202","21.000000","37.861572","Default Known Flow Node","Known Flow","185442.976269","730719.335460","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002474","Nodes","-326838","21.000000","37.861572","Default Known Flow Node","Known Flow","185444.861623","730721.666045","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002463","Nodes","-208","21.000000","37.946682","Default Known Flow Node","Known Flow","185457.704627","730733.666049","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002465","Nodes","-212","21.000000","37.946682","Default Known Flow Node","Known Flow","185461.564628","730757.692055","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002451","Nodes","-186","21.000000","38.406817","Default Known Flow Node","Known Flow","185814.141724","730577.225006","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002445","Nodes","-179","21.000000","38.364233","Default Known Flow Node","Known Flow","185836.844730","730516.402989","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002485","Nodes","-4904551","21.000000","38.406817","Default Known Flow Node","Known Flow","185826.982616","730542.823881","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002448","Nodes","-181","21.000000","38.288432","Default Known Flow Node","Known Flow","185786.399716","730526.989992","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002462","Nodes","-203","21.000000","38.018423","Default Known Flow Node","Known Flow","185553.095653","730719.289045","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002449","Nodes","-182","21.000000","38.288432","Default Known Flow Node","Known Flow","185782.906715","730528.577993","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002464","Nodes","-209","21.000000","38.529599","Default Known Flow Node","Known Flow","185589.496663","730735.159049","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002418","Nodes","-1462519","21.000000","38.364233","Default Known Flow Node","Known Flow","185843.385732","730498.482985","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000095","Nodes","95","21.000000","23.204178","DDS demands","Known Flow","186353.814870","730877.887088","","0.000000","","","","","-6.360000","","","","-5.687226","-6.360000","","","","","","","D1 PROFILE","","",""
"62501000001016","Nodes","1016","21.000000","36.496237","Default Known Flow Node","Known Flow","185817.160018","729775.228728","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000020","Nodes","20","21.000000","42.230561","Default Known Flow Node","Known Flow","186525.319917","729720.222773","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002497","Nodes","-77","21.000000","42.227985","Default Known Flow Node","Known Flow","186532.210768","729723.932910","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000022","Nodes","22","21.000000","42.242385","DDS demands","Known Flow","186611.319940","729752.629782","","0.000000","","","","","-2.190000","","","","-1.958337","-2.190000","","","","","","","D1 PROFILE","","",""
"62501000002383","Nodes","-121","21.000000","39.901501","Default Known Flow Node","Known Flow","185951.816761","729956.732837","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002403","Nodes","-1462484","21.000000","39.901501","Default Known Flow Node","Known Flow","185957.464763","729957.477837","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002371","Nodes","-1","21.000000","27.957887","Default Known Flow Node","Known Flow","185829.932728","728728.981503","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000001021","Nodes","1021","21.000000","28.001327","Default Known Flow Node","Known Flow","185872.812740","728718.702500","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000104","Nodes","104","21.000000","37.466167","DDS demands","Known Flow","185872.083863","730430.853377","","0.000000","","","-2.910000","","-2.650000","","","","-4.971851","-5.560000","","","","","C3 PROFILE","","D1 PROFILE","","",""
"62501000002428","Nodes","-147","21.000000","37.379932","DDS demands","Known Flow","185823.092726","730199.923903","","0.000000","","","-29.910000","","-2.339999","","","","-28.838528","-32.250000","","","","","C3 PROFILE","","D1 PROFILE","","",""
"62501000002388","Nodes","-137","21.000000","37.337356","Default Known Flow Node","Known Flow","185778.314714","730135.880886","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002472","Nodes","-3","21.000000","27.871158","Default Known Flow Node","Known Flow","185878.139542","728838.411300","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002486","Nodes","-53","21.000000","42.420071","Default Known Flow Node","Known Flow","186376.307876","729604.198741","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002496","Nodes","-72","21.000000","35.111875","Default Known Flow Node","Known Flow","185680.464687","729695.204766","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002487","Nodes","-56","21.000000","42.843988","DDS demands","Known Flow","186368.614874","729613.968744","","0.000000","","","","","-9.409999","","","","-8.414590","-9.409999","","","","","","","D1 PROFILE","","",""
"62501000002444","Nodes","-178","21.000000","36.793410","Default Known Flow Node","Known Flow","185911.819750","730514.079989","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000001020","Nodes","1020","21.000000","27.957887","DDS demands","Known Flow","185825.066727","728735.225505","","0.000000","-24.999999","","","","-1.100000","","","-62.900002","-23.339087","-26.099999","","","C1 PROFILE","","","","D1 PROFILE","","","PL-PL PROFILE"
"62501000002381","Nodes","","21.000000","21.097839","DDS demands","Known Flow","185267.900160","729608.363209","","0.000000","","","","","-10.470000","","","","-9.362461","-10.470000","","","","","","","D1 PROFILE","","",""
"62501000002378","Nodes","-111","21.000000","36.969400","Default Known Flow Node","Known Flow","185741.350819","729880.974653","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002379","Nodes","-112","21.000000","36.969811","Default Known Flow Node","Known Flow","185742.577704","729881.835817","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000091","Nodes","91","21.000000","32.624012","Default Known Flow Node","Known Flow","186021.634780","730721.214045","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002377","Nodes","-108","21.000000","36.881479","DDS demands","Known Flow","185686.733689","729869.858814","","0.000000","-6.000000","","","","","","","","-5.365307","-6.000000","","","C1 PROFILE","","","","","","",""
"62501000002407","Nodes","-1462496","21.000000","39.901501","Default Known Flow Node","Known Flow","185951.065761","729961.610839","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002475","Nodes","-326839","21.000000","37.641306","Default Known Flow Node","Known Flow","185278.860578","730954.954109","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002467","Nodes","-218","21.000000","37.641306","Default Known Flow Node","Known Flow","185299.479584","730971.032113","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
