"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"62506200003331","Nodes",,21.000000,62.036034,"Default Known Flow Node","Known Flow",249610.130077,626991.798820,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000083","Nodes","83",21.000000,56.745620,"DDS demands","Known Flow",249774.746122,626995.869821,,0.000000,,,,,-0.959999,,,,,-0.858449,-0.959999,,"",,,,,"D1 PROFILE",,,,
"62506200000080","Nodes","80",21.000000,57.794557,"DDS demands","Known Flow",249734.883111,627036.779832,,0.000000,,,,,-24.849999,,,,,-22.221314,-24.849999,,"",,,,,"D1 PROFILE",,,,
"62506200000162","Nodes","162",21.000000,38.789564,"DDS demands","Known Flow",249826.297390,627471.463628,,0.000000,,,,,-0.810000,,,,,-0.724316,-0.810000,,"",,,,,"D1 PROFILE",,,,
"62506200000032","Nodes","32",21.000000,38.316052,"DDS demands","Known Flow",249832.757800,627442.529598,,0.000000,,,,,-9.750000,,,,,-8.718624,-9.750000,,"",,,,,"D1 PROFILE",,,,
"62506200000099","Nodes","99",21.000000,43.934663,"DDS demands","Known Flow",249876.290700,627243.578676,,0.000000,-2.230000,,,-7.739999,-7.840000,,,,,-15.926020,-17.809999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,
"62506200000100","Nodes","100",21.000000,43.657627,"DDS demands","Known Flow",249829.419137,627207.897879,,0.000000,,,,-6.000000,-2.509999,,,,,-7.609794,-8.510000,,"",,,,"C4 PROFILE","D1 PROFILE",,,,
"62506200000172","Nodes","172",21.000000,34.935261,"DDS demands","Known Flow",249962.823173,627408.371933,,0.000000,,,,,-1.100000,,,,,-0.983639,-1.100000,,"",,,,,"D1 PROFILE",,,,
"62506200003323","Nodes","-104",21.000000,59.570503,"Default Known Flow Node","Known Flow",249678.730907,627125.017646,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000081","Nodes","81",21.000000,56.875442,"DDS demands","Known Flow",249761.258118,627012.011825,,0.000000,,,,,-7.450000,,,,,-6.661923,-7.450000,,"",,,,,"D1 PROFILE",,,,
"62506200000082","Nodes","82",21.000000,56.968368,"DDS demands","Known Flow",249812.411132,627075.251842,,0.000000,,,-0.950000,,-2.750000,,,,,-3.308606,-3.700000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"62506200000169","Nodes","169",21.000000,58.844440,"DDS demands","Known Flow",249704.838103,627120.561855,,0.000000,,,,,-0.649999,,,,,-0.581241,-0.649999,,"",,,,,"D1 PROFILE",,,,
"62506200000170","Nodes","170",21.000000,58.550538,"DDS demands","Known Flow",249691.662099,627122.894855,,0.000000,,,,,-1.960000,,,,,-1.752667,-1.960000,,"",,,,,"D1 PROFILE",,,,
"62506200000079","Nodes","79",21.000000,59.002203,"DDS demands","Known Flow",249694.332411,627136.738866,,0.000000,-4.610000,,,,-22.700000,,,,,-24.421090,-27.310001,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"62506200000146","Nodes","146",21.000000,50.265519,"DDS demands","Known Flow",249624.207081,627192.176874,,0.000000,,,,,-7.999999,,,,,-7.153743,-7.999999,,"",,,,,"D1 PROFILE",,,,
"62506200000147","Nodes","147",21.000000,49.257279,"DDS demands","Known Flow",249615.922079,627240.373887,,0.000000,,,,,-4.969999,,,,,-4.444263,-4.969999,,"",,,,,"D1 PROFILE",,,,
"62506200000148","Nodes","148",21.000000,49.197740,"DDS demands","Known Flow",249683.627097,627187.790873,,0.000000,,,,,-4.810000,,,,,-4.301188,-4.810000,,"",,,,,"D1 PROFILE",,,,
"62506200000164","Nodes","164",21.000000,43.656731,"DDS demands","Known Flow",249864.069191,627261.531659,,0.000000,-8.520000,,,-2.329999,-10.750000,,,,,-19.315106,-21.600000,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,
"62506200000094","Nodes","94",21.000000,44.111971,"DDS demands","Known Flow",249766.029487,627412.248546,,0.000000,,,,-2.789999,-8.339999,,,,,-9.952644,-11.129999,,"",,,,"C4 PROFILE","D1 PROFILE",,,,
"62506200000089","Nodes","89",21.000000,44.226502,"DDS demands","Known Flow",249756.762490,627426.444567,,0.000000,-19.219999,,,,-9.939999,,,-6.000000,,-31.440700,-35.159997,,"","C1 PROFILE",,,,"D1 PROFILE",,,"I2 PROFILE",
"62506200000095","Nodes","95",21.000000,43.866275,"DDS demands","Known Flow",249804.114335,627351.282635,,0.000000,-3.960000,,,-1.240000,-32.109999,,,,,-33.363270,-37.309999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,
"62506200000033","Nodes","33",21.000000,37.812035,"DDS demands","Known Flow",249865.612147,627370.059923,,0.000000,,,,,-6.939999,,,,,-6.205872,-6.939999,,"",,,,,"D1 PROFILE",,,,
"62506200000034","Nodes","34",21.000000,37.928489,"DDS demands","Known Flow",249894.583154,627350.204917,,0.000000,,,,,-2.400000,,,,,-2.146123,-2.400000,,"",,,,,"D1 PROFILE",,,,
"62506200000160","Nodes",,21.000000,35.093957,"DDS demands","Known Flow",249895.592155,627298.342903,,0.000000,-2.929999,,,-2.910000,-1.940000,,,,,-6.957015,-7.780000,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,
"62506200003330","Nodes","-134",21.000000,35.093957,"Default Known Flow Node","Known Flow",249887.592153,627293.434902,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000072","Nodes","P00068276, Burnside Rd CSEP, 15.00",22.999998,34.786600,"CSEP DDS Matched","Known Flow",249913.348839,627336.694837,,0.000000,,,,,-6.670000,-14.999999,,,,-19.377701,-21.669999,,"",,,,,"D1 PROFILE","DC PROFILE",,,
"62506200000157","Nodes","157",21.000000,43.874490,"Default Known Flow Node","Known Flow",249873.117261,627246.290085,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000158","Nodes","158",21.000000,43.140964,"DDS demands","Known Flow",249835.962138,627215.914881,,0.000000,,,,-2.499999,-29.379999,,,,,-28.507665,-31.880000,,"",,,,"C4 PROFILE","D1 PROFILE",,,,
"62506200000125","Nodes","125",21.000000,40.492420,"DDS demands","Known Flow",249961.336173,627226.432884,,0.000000,,,,,-17.530000,,,-6.000000,,-21.040948,-23.530000,,"",,,,,"D1 PROFILE",,,"I2 PROFILE",
"62506200003353","Nodes","-99",21.000000,43.867430,"Default Known Flow Node","Known Flow",249921.194162,627086.076845,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000105","Nodes","105",21.000000,43.537051,"DDS demands","Known Flow",249870.588148,627065.026840,,0.000000,,,,,-8.660000,,,,,-7.743927,-8.660000,,"",,,,,"D1 PROFILE",,,,
"62506200003336","Nodes","-1462528",21.000000,59.570503,"Default Known Flow Node","Known Flow",249688.926098,627109.725852,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200003329","Nodes","-127",21.000000,43.924228,"Default Known Flow Node","Known Flow",249900.096315,627258.291254,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000152","Nodes","152",21.000000,31.144227,"DDS demands","Known Flow",249478.471041,627861.634056,,0.000000,,,,,-15.819999,,,,,-14.146526,-15.819999,,"",,,,,"D1 PROFILE",,,,
"62506200000153","Nodes","153",21.000000,30.538926,"DDS demands","Known Flow",249430.680028,627818.454045,,0.000000,,,,,-9.859999,,,,,-8.816988,-9.859999,,"",,,,,"D1 PROFILE",,,,
"62506200000019","Nodes","19",21.000000,29.518729,"DDS demands","Known Flow",249417.269025,627927.089074,,0.000000,,,,,-17.750000,,,,,-15.872367,-17.750000,,"",,,,,"D1 PROFILE",,,,
"62506200000020","Nodes","20",21.000000,27.667392,"DDS demands","Known Flow",249392.395150,627953.365970,,0.000000,,,,,-3.800000,,,,,-3.398028,-3.800000,,"",,,,,"D1 PROFILE",,,,
"62506200000023","Nodes",,21.000000,24.422395,"DDS demands","Known Flow",249341.966004,627971.292086,,0.000000,-6.000000,,,,-14.160000,,,,,-18.027433,-20.160001,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"62506200000130","Nodes","130",21.000000,40.237029,"DDS demands","Known Flow",249583.393070,627365.867922,,0.000000,,,,,-18.900000,,,,,-16.900719,-18.900000,,"",,,,,"D1 PROFILE",,,,
"62506200000128","Nodes","128",21.000000,44.914456,"Default Known Flow Node","Known Flow",249622.729351,627544.876304,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000088","Nodes","88",21.000000,44.670543,"Default Known Flow Node","Known Flow",249656.888155,627523.062478,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000030","Nodes","30",21.000000,38.712567,"DDS demands","Known Flow",249821.177134,627511.054961,,0.000000,,,,,-11.589999,,,,,-10.363985,-11.589999,,"",,,,,"D1 PROFILE",,,,
"62506200003339","Nodes","-169",21.000000,39.624613,"Default Known Flow Node","Known Flow",249804.829351,627573.776494,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000026","Nodes","26",21.000000,41.405778,"DDS demands","Known Flow",249788.957521,627600.526492,,0.000000,,,,,-4.110000,,,,,-3.675235,-4.110000,,"",,,,,"D1 PROFILE",,,,
"62506200000004","Nodes","4",21.000000,42.461784,"DDS demands","Known Flow",249752.312116,627643.355997,,0.000000,,,,,-7.699999,,,,,-6.885477,-7.699999,,"",,,,,"D1 PROFILE",,,,
"62506200000126","Nodes","126",21.000000,42.785049,"DDS demands","Known Flow",249727.329116,627619.055292,,0.000000,,,,,-6.800000,,,,,-6.080681,-6.800000,,"",,,,,"D1 PROFILE",,,,
"62506200000005","Nodes","5",21.000000,41.651474,"DDS demands","Known Flow",249707.917414,627725.312568,,0.000000,-10.379999,,,,-26.350001,,,,,-32.844624,-36.730000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"62506200000003","Nodes","3",21.000000,44.461657,"DDS demands","Known Flow",249640.864461,627550.378589,,0.000000,,,,,-13.279999,,,,,-11.875213,-13.279999,,"",,,,,"D1 PROFILE",,,,
"62506200000127","Nodes","127",21.000000,42.769481,"DDS demands","Known Flow",249696.498347,627618.096481,,0.000000,,,,,-5.610000,,,,,-5.016562,-5.610000,,"",,,,,"D1 PROFILE",,,,
"62506200000002","Nodes","2",21.000000,44.901178,"Default Known Flow Node","Known Flow",249621.618854,627537.722364,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000006","Nodes","6",21.000000,38.525284,"DDS demands","Known Flow",249764.827222,627780.538209,,0.000000,,,,,-1.129999,,,,,-1.010466,-1.129999,,"",,,,,"D1 PROFILE",,,,
"62506200000007","Nodes","7",21.000000,38.361558,"DDS demands","Known Flow",249770.261814,627785.177885,,0.000000,,,,,-11.979999,,,,,-10.712730,-11.979999,,"",,,,,"D1 PROFILE",,,,
"62506200000009","Nodes","9",21.000000,38.019179,"DDS demands","Known Flow",249817.116133,627734.152022,,0.000000,,,,,-6.579999,,,,,-5.883953,-6.579999,,"",,,,,"D1 PROFILE",,,,
"62506200000008","Nodes","8",21.000000,38.156917,"DDS demands","Known Flow",249812.700132,627823.731046,,0.000000,,,,,-5.709999,,,,,-5.105984,-5.709999,,"",,,,,"D1 PROFILE",,,,
"62506200000010","Nodes","10",21.000000,36.221683,"DDS demands","Known Flow",249699.805001,627848.599816,,0.000000,,,,,-15.109999,,,,,-13.511631,-15.109999,,"",,,,,"D1 PROFILE",,,,
"62506200000014","Nodes","14",21.000000,36.248815,"DDS demands","Known Flow",249603.596068,627858.473211,,0.000000,,,,,-3.209999,,,,,-2.870439,-3.209999,,"",,,,,"D1 PROFILE",,,,
"62506200000015","Nodes","15",21.000000,36.196705,"DDS demands","Known Flow",249636.383084,627889.137064,,0.000000,,,,,-1.599999,,,,,-1.430748,-1.599999,,"",,,,,"D1 PROFILE",,,,
"62506200000016","Nodes","16",21.000000,35.002095,"DDS demands","Known Flow",249511.233050,627959.466083,,0.000000,,,,,-14.380000,,,,,-12.858853,-14.380000,,"",,,,,"D1 PROFILE",,,,
"62506200003338","Nodes","-159",21.000000,44.757178,"Default Known Flow Node","Known Flow",249651.613088,627528.131966,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000001","Nodes","Kilmarnock Road DG, Tel, Constant, Site ID 3269",21.000000,45.000001,"Default Known Pressure Node","Known Pressure",249619.398382,627533.026662,,999998.967025,,,,,,,,,,804.876618,900.090000,,"",,,,,,,,,
"62506200000025","Nodes","25",21.000000,23.768470,"DDS demands","Known Flow",249265.278983,628011.488097,,0.000000,,,,,-0.369999,,,,,-0.330860,-0.369999,,"",,,,,"D1 PROFILE",,,,
"62506200000011","Nodes","11",21.000000,24.681688,"DDS demands","Known Flow",249501.329666,628015.492705,,0.000000,,,,,-17.709998,,,,,-15.836598,-17.709998,,"",,,,,"D1 PROFILE",,,,
"62506200000012","Nodes","12",21.000000,23.973015,"DDS demands","Known Flow",249486.828043,628001.961095,,0.000000,,,,,-4.650000,,,,,-4.158113,-4.650000,,"",,,,,"D1 PROFILE",,,,
"62506200003343","Nodes","-31",21.000000,61.522692,"Default Known Flow Node","Known Flow",250261.384254,626782.882763,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000119","Nodes","119",21.000000,61.438565,"DDS demands","Known Flow",250214.782242,626804.708769,,0.000000,,,,,-10.909999,,,,,-9.755916,-10.909999,,"",,,,,"D1 PROFILE",,,,
"62506200000113","Nodes","113",21.000000,43.747269,"DDS demands","Known Flow",250036.341193,626871.629787,,0.000000,-6.000000,,,,-5.760000,,,,,-10.516002,-11.759999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"62506200000121","Nodes","121",21.000000,62.465458,"DDS demands","Known Flow",250247.957251,626877.142789,,0.000000,,,,,-8.680000,,,,,-7.761811,-8.680000,,"",,,,,"D1 PROFILE",,,,
"62506200000122","Nodes","122",21.000000,62.224217,"DDS demands","Known Flow",250228.513245,626895.781794,,0.000000,,,,,-11.310000,,,,,-10.113604,-11.310000,,"",,,,,"D1 PROFILE",,,,
"62506200000123","Nodes","123",21.000000,60.004694,"DDS demands","Known Flow",250178.482232,626935.706804,,0.000000,,,,,-2.910000,,,,,-2.602174,-2.910000,,"",,,,,"D1 PROFILE",,,,
"62506200000124","Nodes","124",21.000000,59.832309,"DDS demands","Known Flow",250190.124235,626929.934803,,0.000000,,,,,-2.640000,,,,,-2.360735,-2.640000,,"",,,,,"D1 PROFILE",,,,
"62506200000046","Nodes","46",21.000000,57.384539,"DDS demands","Known Flow",250317.998270,626940.940806,,0.000000,,,,,-9.140000,,,,,-8.173152,-9.140000,,"",,,,,"D1 PROFILE",,,,
"62506200000038","Nodes","38",21.000000,63.177150,"DDS demands","Known Flow",250265.594255,626855.038783,,0.000000,,,,,-6.589999,,,,,-5.892895,-6.589999,,"",,,,,"D1 PROFILE",,,,
"62506200000037","Nodes","37",21.000000,69.655163,"DDS demands","Known Flow",250311.023268,626889.871792,,0.000000,,,,,-6.860000,,,,,-6.134335,-6.860000,,"",,,,,"D1 PROFILE",,,,
"62506200000036","Nodes","36",21.000000,69.780390,"DDS demands","Known Flow",250307.299267,626886.191791,,0.000000,,,,,-0.230000,,,,,-0.205670,-0.230000,,"",,,,,"D1 PROFILE",,,,
"62506200000149","Nodes","149",21.000000,71.219373,"DDS demands","Known Flow",250352.521279,626846.918780,,0.000000,,,,,-9.180000,,,,,-8.208920,-9.180000,,"",,,,,"D1 PROFILE",,,,
"62506200003348","Nodes","-52",21.000000,69.780390,"Default Known Flow Node","Known Flow",250303.039266,626882.407790,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000150","Nodes","150",21.000000,70.958710,"DDS demands","Known Flow",250387.254302,626846.906241,,0.000000,,,,,-28.680000,,,,,-25.646169,-28.680000,,"",,,,,"D1 PROFILE",,,,
"62506200003345","Nodes","-41",21.000000,71.212190,"Default Known Flow Node","Known Flow",250359.417281,626845.665780,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200003346","Nodes","-43",21.000000,62.924972,"Default Known Flow Node","Known Flow",250257.593253,626846.791780,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000120","Nodes","120",21.000000,59.977546,"DDS demands","Known Flow",250047.865196,626890.197792,,0.000000,,,,,-12.369999,,,,,-11.061474,-12.369999,,"",,,,,"D1 PROFILE",,,,
"62506200000167","Nodes","167",21.000000,61.800061,"DDS demands","Known Flow",250165.037350,626810.711802,,0.000000,,,,,-7.869999,,,,,-7.037494,-7.869999,,"",,,,,"D1 PROFILE",,,,
"62506200003333","Nodes","-1462496",21.000000,43.747269,"Default Known Flow Node","Known Flow",250040.326194,626865.019785,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000168","Nodes","168",21.000000,60.865876,"DDS demands","Known Flow",250166.977229,626731.480749,,0.000000,,,,,-14.489999,,,,,-12.957217,-14.489999,,"",,,,,"D1 PROFILE",,,,
"62506200003344","Nodes","-37",21.000000,62.924972,"Default Known Flow Node","Known Flow",250283.589260,626820.548773,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200003347","Nodes","-50",21.000000,64.596822,"Default Known Flow Node","Known Flow",250439.910303,626872.918787,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000102","Nodes","102",21.000000,40.274916,"DDS demands","Known Flow",250002.300852,627257.565773,,0.000000,,,,,-7.030000,,,,,-6.286352,-7.030000,,"",,,,,"D1 PROFILE",,,,
"62506200000106","Nodes","106",21.000000,37.200864,"DDS demands","Known Flow",250010.694186,627142.813861,,0.000000,,-5.339999,,,-16.180000,,,,,-19.243569,-21.519999,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,
"62506200000061","Nodes","61",21.000000,44.375228,"DDS demands","Known Flow",250402.068156,627197.108078,,0.000000,,,,,-16.020000,,,,,-14.325371,-16.020000,,"",,,,,"D1 PROFILE",,,,
"62506200000077","Nodes",,21.000000,40.244809,"Default Known Flow Node","Known Flow",250074.097203,627371.289923,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000068","Nodes","68",21.000000,46.103025,"DDS demands","Known Flow",250297.704728,627408.479231,,0.000000,,,,,-3.839999,,,,,-3.433796,-3.839999,,"",,,,,"D1 PROFILE",,,,
"62506200000069","Nodes","69",21.000000,44.675619,"DDS demands","Known Flow",250194.504236,627353.422918,,0.000000,,,,,-19.180000,,,,,-17.151099,-19.180000,,"",,,,,"D1 PROFILE",,,,
"62506200000070","Nodes",,21.000000,46.121144,"Default Known Flow Node","Known Flow",250299.091265,627409.218933,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000050","Nodes","50",21.000000,56.794253,"DDS demands","Known Flow",250259.105542,627144.390010,,0.000000,,,,,-9.359999,,,,,-8.369879,-9.359999,,"",,,,,"D1 PROFILE",,,,
"62506200000053","Nodes","53",21.000000,38.486925,"DDS demands","Known Flow",250499.706390,627113.108837,,0.000000,,,,,-3.370000,,,,,-3.013514,-3.370000,,"",,,,,"D1 PROFILE",,,,
"62506200000055","Nodes","55",21.000000,36.403927,"DDS demands","Known Flow",250480.381457,627177.484929,,0.000000,,,,,-5.989999,,,,,-5.356365,-5.989999,,"",,,,,"D1 PROFILE",,,,
"62506200000039","Nodes","39",21.000000,66.333504,"DDS demands","Known Flow",250398.923861,627042.040006,,0.000000,,,,,-18.839999,,,,,-16.847065,-18.839999,,"",,,,,"D1 PROFILE",,,,
"62506200000047","Nodes","47",21.000000,45.402392,"DDS demands","Known Flow",250091.513064,627151.985713,,0.000000,,,,,-19.010001,,,,,-16.999083,-19.010001,,"",,,,,"D1 PROFILE",,,,
"62506200000107","Nodes","107",21.000000,34.164481,"DDS demands","Known Flow",250019.457188,627167.804868,,0.000000,,,,,-6.439999,,,,,-5.758763,-6.439999,,"",,,,,"D1 PROFILE",,,,
"62506200000048","Nodes","48",21.000000,45.031810,"DDS demands","Known Flow",250027.589191,627220.635882,,0.000000,,,,,-7.119999,,,,,-6.366831,-7.119999,,"",,,,,"D1 PROFILE",,,,
"62506200003340","Nodes","-18",21.000000,56.542635,"Default Known Flow Node","Known Flow",249428.553030,626712.988119,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200003341","Nodes","-27",21.000000,56.620257,"Default Known Flow Node","Known Flow",249435.335259,626748.808104,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000159","Nodes","159",21.000000,40.817202,"DDS demands","Known Flow",249707.161103,627146.814862,,0.000000,,,,-9.880000,-8.029999,,,,,-16.015442,-17.909999,,"",,,,"C4 PROFILE","D1 PROFILE",,,,
"62506200003326","Nodes","-117",21.000000,42.072638,"Default Known Flow Node","Known Flow",249777.278123,627182.629872,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200003335","Nodes","-1462525",21.000000,42.029191,"Default Known Flow Node","Known Flow",249770.571121,627197.522876,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000024","Nodes","24",21.000000,24.647283,"Default Known Flow Node","Known Flow",249330.542329,628243.744079,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62506200000200","Nodes",,21.000000,64.948944,"Default Known Flow Node","Known Flow",250269.047085,626759.397163,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
