"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"62505200000172","Nodes","172","21.000000","30.297442","Default Known Flow Node","Known Flow","253523.155142","637336.865635","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000159","Nodes","159","21.000000","31.590535","DDS demands","Known Flow","253565.612153","637293.354623","","0.000000","-7.469999","","-6.579999","","","","","","","-12.563760","-14.049998","","","C1 PROFILE","","C3 PROFILE","","","","","",""
"62505200000175","Nodes","175","21.000000","31.510796","Default Known Flow Node","Known Flow","253567.352154","637295.063623","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000174","Nodes","174","21.000000","31.472690","Default Known Flow Node","Known Flow","253545.157875","637279.785927","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000145","Nodes","145","21.000000","30.691168","DDS demands","Known Flow","253665.698181","637330.161633","","0.000000","","","","-1.700000","-12.499999","","","-11.430000","","-22.918805","-25.629999","","","","","","C4 PROFILE","D1 PROFILE","","","I2 PROFILE",""
"62505200000063","Nodes","63","21.000000","30.832984","DDS demands","Known Flow","253571.203155","637317.122629","","0.000000","","","","-7.570000","-5.780000","","0.000000","","","-11.937809","-13.350000","","","","","","C4 PROFILE","D1 PROFILE","","DM PROFILE","",""
"62505200000150","Nodes","150","21.000000","30.495570","DDS demands","Known Flow","253732.149941","637339.804546","","0.000000","-5.500000","","","-7.880000","-10.220000","","","","","-21.103542","-23.599999","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","",""
"62505200000102","Nodes","102","21.000000","29.901725","DDS demands","Known Flow","253743.682354","637284.528542","","0.000000","","-2.799999","","","-0.839999","","","","","-3.254953","-3.640000","","","","C2 PROFILE","","","D1 PROFILE","","","",""
"62505200000162","Nodes","162","21.000000","30.129777","Default Known Flow Node","Known Flow","253797.844650","637338.001721","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000163","Nodes","163","21.000000","29.911995","DDS demands","Known Flow","253799.098303","637318.509857","","0.000000","","","","","-1.729999","","","","","-1.546996","-1.729999","","","","","","","D1 PROFILE","","","",""
"62505200000066","Nodes","66","21.000000","26.968432","Default Known Flow Node","Known Flow","253960.403261","637233.105606","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000065","Nodes","65","21.000000","29.733057","DDS demands","Known Flow","253943.149257","637411.345330","","0.000000","","","","","-4.330000","","","","","-3.871963","-4.330000","","","","","","","D1 PROFILE","","","",""
"62505200000133","Nodes","133","21.000000","27.479710","Default Known Flow Node","Known Flow","253506.879137","637384.149648","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000113","Nodes","113","21.000000","29.705560","DDS demands","Known Flow","253603.550164","637454.388667","","0.000000","","","","","-12.830000","","","","","-11.472815","-12.830000","","","","","","","D1 PROFILE","","","",""
"62505200000212","Nodes","212","21.000000","29.641865","Default Known Flow Node","Known Flow","253574.192156","637417.140657","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000142","Nodes","142","21.000000","29.543786","Default Known Flow Node","Known Flow","253932.088551","637291.371421","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000173","Nodes","173","21.000000","31.479050","Default Known Flow Node","Known Flow","253520.820610","637262.934714","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000135","Nodes","135","21.000000","27.455764","DDS demands","Known Flow","253505.388137","637388.309649","","0.000000","","","","","-2.130000","","","","","-1.904684","-2.130000","","","","","","","D1 PROFILE","","","",""
"62505200000137","Nodes","137","21.000000","27.450442","DDS demands","Known Flow","253478.708130","637398.373651","","0.000000","","","","","-1.350000","","","","","-1.207194","-1.350000","","","","","","","D1 PROFILE","","","",""
"62505200000157","Nodes","157, Bridgend/Greenholm Bridge DG, Tel, Profiled, Site ID 3272","21.000000","32.000001","Default Known Pressure Node","Known Pressure","253556.453371","637285.120419","","2124.000044","","","","","","","","","","1355.491309","1515.840021","","","","","","","","","","",""
"62505200000079","Nodes","79","21.000000","27.744344","DDS demands","Known Flow","254118.435812","637413.989840","","0.000000","","","","","-2.309999","","","","","-2.065643","-2.309999","","","","","","","D1 PROFILE","","","",""
"62505200000081","Nodes","81","21.000000","27.456999","DDS demands","Known Flow","254119.664003","637466.868285","","0.000000","","","","","-17.840000","","","","","-15.952847","-17.840000","","","","","","","D1 PROFILE","","","",""
"62505200000126","Nodes","P07111017/344323, UNION STREET, -18.46SCMH","24.000000","27.920236","CSEP DDS Matched","Known Flow","254060.829497","637259.220726","","0.000000","","","","","","-18.499999","","","","-16.543030","-18.499999","","","","","","","","DC PROFILE","","",""
"62505200000078","Nodes","78","21.000000","27.851080","DDS demands","Known Flow","254117.079628","637362.183046","","0.000000","","","","","-3.890000","","","","","-3.478507","-3.890000","","","","","","","D1 PROFILE","","","",""
"62505200000084","Nodes","84","21.000000","27.930032","DDS demands","Known Flow","254062.066288","637265.039615","","0.000000","","","","","-9.960000","","0.000000","","","-8.906410","-9.960000","","","","","","","D1 PROFILE","","DM PROFILE","",""
"62505200000147","Nodes","147","21.000000","27.809415","DDS demands","Known Flow","254049.059747","637205.246054","","0.000000","","","","","-2.049999","","","","","-1.833146","-2.049999","","","","","","","D1 PROFILE","","","",""
"62505200000089","Nodes","89","21.000000","24.613300","DDS demands","Known Flow","254234.380151","637221.573784","","0.000000","","","","","-10.540000","","","","","-9.425056","-10.540000","","","","","","","D1 PROFILE","","","",""
"62505200000149","Nodes","149","21.000000","27.577613","DDS demands","Known Flow","254186.271021","637309.106662","","0.000000","","","","","-1.209999","","","","","-1.082003","-1.209999","","","","","","","D1 PROFILE","","","",""
"62505200000123","Nodes","123","21.000000","27.164802","DDS demands","Known Flow","254242.998394","637309.385297","","0.000000","","","-2.329999","","-4.860000","","","","","-6.429426","-7.190000","","","","","C3 PROFILE","","D1 PROFILE","","","",""
"62505200000085","Nodes","85","21.000000","26.277880","DDS demands","Known Flow","254046.752284","637193.922596","","0.000000","","","","","-8.779999","","","","","-7.851233","-8.779999","","","","","","","D1 PROFILE","","","",""
"62505200000093","Nodes","93","21.000000","24.384143","DDS demands","Known Flow","254559.153244","637454.279521","","0.000000","","","","","-13.149999","","","","","-11.758964","-13.149999","","","","","","","D1 PROFILE","","","",""
"62505200000094","Nodes","94","21.000000","24.122623","DDS demands","Known Flow","254484.822574","637428.114702","","0.000000","","","","","-8.520000","","","","","-7.618736","-8.520000","","","","","","","D1 PROFILE","","","",""
"62505200000098","Nodes","98","21.000000","22.268530","DDS demands","Known Flow","253134.968966","637545.264636","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000073","Nodes","73","21.000000","29.223525","DDS demands","Known Flow","253772.484610","637506.206019","","0.000000","","","","","-18.750000","","","","","-16.766585","-18.750000","","","","","","","D1 PROFILE","","","",""
"62505200000210","Nodes","210","21.000000","23.044388","DDS demands","Known Flow","254742.985805","637552.010628","","0.000000","","","","","-19.530001","","","-6.000000","","-22.829384","-25.530002","","","","","","","D1 PROFILE","","","I2 PROFILE",""
"62505200000041","Nodes","41","21.000000","27.300216","DDS demands","Known Flow","252641.827902","636892.991514","","0.000000","","","","","-8.109999","","","","","-7.252106","-8.109999","","","","","","","D1 PROFILE","","","",""
"62505200000042","Nodes","42","21.000000","27.259716","DDS demands","Known Flow","252667.240909","636924.867523","","0.000000","","","","","-3.700000","","","","","-3.308606","-3.700000","","","","","","","D1 PROFILE","","","",""
"62505200000040","Nodes","40","21.000000","27.031434","DDS demands","Known Flow","252528.799871","636913.936520","","0.000000","","","","","-4.110000","","","","","-3.675235","-4.110000","","","","","","","D1 PROFILE","","","",""
"62505200000043","Nodes","43","21.000000","26.987603","Default Known Flow Node","Known Flow","252507.449865","636914.381520","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000023","Nodes","23","21.000000","23.695073","DDS demands","Known Flow","252352.232823","637244.385610","","0.000000","","","","","-3.629999","","","","","-3.246011","-3.629999","","","","","","","D1 PROFILE","","","",""
"62505200000182","Nodes","182","21.000000","27.505122","DDS demands","Known Flow","253059.822425","637222.227642","","0.000000","","","","","-1.620000","","","","","-1.448633","-1.620000","","","","","","","D1 PROFILE","","","",""
"62505200000176","Nodes","176","21.000000","23.820868","DDS demands","Known Flow","253287.635078","637493.280677","","0.000000","","","","","-7.289999","","","","","-6.518848","-7.289999","","","","","","","D1 PROFILE","","","",""
"62505200000191","Nodes","191","21.000000","29.477769","DDS demands","Known Flow","253392.093188","637362.842290","","0.000000","","","","","-4.739999","","","","","-4.238592","-4.739999","","","","","","","D1 PROFILE","","","",""
"62505200000181","Nodes","181","21.000000","28.870905","DDS demands","Known Flow","253307.425719","637310.999690","","0.000000","","","","","-11.439999","","","","","-10.229852","-11.439999","","","","","","","D1 PROFILE","","","",""
"62505200000192","Nodes","192","21.000000","29.582013","DDS demands","Known Flow","253410.809366","637360.776413","","0.000000","","","","","-9.639999","","","","","-8.620260","-9.639999","","","","","","","D1 PROFILE","","","",""
"62505200000185","Nodes","185","21.000000","29.774254","Default Known Flow Node","Known Flow","253915.191248","637425.877659","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000186","Nodes","186","21.000000","29.770093","DDS demands","Known Flow","253904.828246","637427.395659","","0.000000","","","","","-17.379999","","0.000000","","","-15.541506","-17.379999","","","","","","","D1 PROFILE","","DM PROFILE","",""
"62505200000187","Nodes","187","21.000000","29.865086","DDS demands","Known Flow","253698.725190","637414.375656","","0.000000","","","","","-7.780000","","","","","-6.957015","-7.780000","","","","","","","D1 PROFILE","","","",""
"62505200000188","Nodes","188","21.000000","29.700561","DDS demands","Known Flow","253912.164785","637436.841968","","0.000000","","","","","-4.570000","","","","","-4.086576","-4.570000","","","","","","","D1 PROFILE","","","",""
"62505200000058","Nodes","58","21.000000","22.813051","DDS demands","Known Flow","253289.048289","637669.875669","","0.000000","","","","","-11.449999","","","","","-10.238795","-11.449999","","","","","","","D1 PROFILE","","","",""
"62505200000097","Nodes","97","21.000000","23.609939","DDS demands","Known Flow","253289.832426","637594.508883","","0.000000","","","","","-14.590000","","","","","-13.046639","-14.590000","","","","","","","D1 PROFILE","","","",""
"62505200000204","Nodes","204","21.000000","23.369203","DDS demands","Known Flow","253263.000459","637593.334965","","0.000000","","","","","-7.250000","","","","","-6.483080","-7.250000","","","","","","","D1 PROFILE","","","",""
"62505200000106","Nodes","106","21.000000","27.918747","DDS demands","Known Flow","253914.287415","637605.718545","","0.000000","","-1.230000","","","-11.770000","","","","","-11.624833","-13.000000","","","","C2 PROFILE","","","D1 PROFILE","","","",""
"62505200000002","Nodes","2, Stoneygate Road RRI","21.000000","30.000000","Default Known Pressure Node","Known Pressure","252742.033929","636912.567519","","999998.967025","","","","","","","","","","28.319880","31.669999","","","","","","","","","","",""
"62505200000141","Nodes","141","21.000000","30.487655","DDS demands","Known Flow","253375.521776","637304.389812","","0.000000","-5.339999","","","","-13.210000","","","","","-16.587742","-18.550000","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"62505200000038","Nodes","38","21.000000","25.694354","DDS demands","Known Flow","252510.293683","636959.013293","","0.000000","","","","","-14.689999","","","","","-13.136060","-14.689999","","","","","","","D1 PROFILE","","","",""
"62505200000226","Nodes","Logger10250, 4 Huggin Craig Road, Newmilns","21.000000","23.752525","Val Log Post","Known Flow","253290.087061","637544.064403","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000228","Nodes","Logger 10104, 1 Campbell Street, Newmilns.","21.000000","27.874684","Val Log Cath","Known Flow","254117.587919","637383.327411","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000030","Nodes","30","21.000000","26.027199","DDS demands","Known Flow","252752.304932","637083.827566","","0.000000","","","","","-11.680000","","","","","-10.444465","-11.680000","","","","","","","D1 PROFILE","","","",""
"62505200000022","Nodes","22","21.000000","25.290519","DDS demands","Known Flow","252284.167805","637266.567616","","0.000000","","","","","-11.660000","","","","","-10.426580","-11.660000","","","","","","","D1 PROFILE","","","",""
"62505200001000","Nodes","1000","21.000000","28.101876","OPR","Known Flow","254070.906720","637307.904844","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000219","Nodes","219","21.000000","25.582526","DDS demands","Known Flow","252340.705326","637109.869553","","0.000000","","","","","-7.030000","","","","","-6.286352","-7.030000","","","","","","","D1 PROFILE","","","",""
"62505200000067","Nodes","67","21.000000","26.740172","DDS demands","Known Flow","253957.749581","637203.857876","","0.000000","","","","","-11.109999","","","","","-9.934760","-11.109999","","","","","","","D1 PROFILE","","","",""
"62505200000039","Nodes","39","21.000000","25.544958","DDS demands","Known Flow","252511.069866","636989.743540","","0.000000","","","","","-9.540000","","","","","-8.530839","-9.540000","","","","","","","D1 PROFILE","","","",""
"62505200001007","Nodes","1007","21.000000","28.126236","Default Known Flow Node","Known Flow","253985.478599","637629.399996","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000021","Nodes","21","21.000000","25.194634","DDS demands","Known Flow","252265.963800","637262.200614","","0.000000","","","","","-2.450000","","","","","-2.190834","-2.450000","","","","","","","D1 PROFILE","","","",""
"62505200001002","Nodes","1002","21.000000","25.413638","Default Known Flow Node","Known Flow","252382.250847","637113.275094","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000001","Nodes","1","21.000000","21.049007","Default Known Flow Node","Known Flow","253088.794024","637375.781645","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000003","Nodes","3","21.000000","30.689461","Default Known Flow Node","Known Flow","253666.089339","637330.259113","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000004","Nodes","4","21.000000","30.773779","DDS demands","Known Flow","253686.234186","637371.558644","","0.000000","","","","","-0.799999","","","","","-0.715374","-0.799999","","","","","","","D1 PROFILE","","","",""
"62505200000005","Nodes","5","21.000000","27.170909","Default Known Flow Node","Known Flow","254048.195285","637201.162598","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000044","Nodes","Low Point, Gilfoot, ID: 3281","21.000000","25.597623","Low Point","Known Flow","252412.552840","637187.522594","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000231","Nodes","231","21.000000","29.574287","Default Known Flow Node","Known Flow","253581.208158","637371.945644","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000232","Nodes","232","21.000000","25.881152","DDS demands","Known Flow","254086.348262","637172.152077","","0.000000","","","","","-2.679999","","","","","-2.396503","-2.679999","","","","","","","D1 PROFILE","","","",""
"62505200000233","Nodes","233","21.000000","25.619356","Default Known Flow Node","Known Flow","252361.351355","637094.159806","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000234","Nodes","234","21.000000","27.077882","Default Known Flow Node","Known Flow","252619.746896","636925.543523","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000235","Nodes","235","21.000000","27.706071","Default Known Flow Node","Known Flow","254130.155079","637350.197194","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000236","Nodes","236","21.000000","26.047467","Default Known Flow Node","Known Flow","252718.063923","637042.145555","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000237","Nodes","237","21.000000","26.048260","Default Known Flow Node","Known Flow","252720.321923","637044.544555","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000238","Nodes","238","21.000000","26.048351","Default Known Flow Node","Known Flow","252719.308923","637043.150555","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000239","Nodes","239","21.000000","30.289566","Default Known Flow Node","Known Flow","253778.177685","637345.167666","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000240","Nodes","240","21.000000","29.760209","Default Known Flow Node","Known Flow","253979.536266","637353.940639","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000241","Nodes","241","21.000000","26.938000","Default Known Flow Node","Known Flow","252785.730941","637204.685599","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000242","Nodes","242","21.000000","30.429336","Default Known Flow Node","Known Flow","253306.743493","637246.716677","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000243","Nodes","243","21.000000","23.844644","Default Known Flow Node","Known Flow","252486.668724","637250.753319","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000244","Nodes","244","21.000000","26.957391","Default Known Flow Node","Known Flow","252798.498945","637203.295598","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000245","Nodes","245","21.000000","26.940441","Default Known Flow Node","Known Flow","252787.527942","637203.028598","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000246","Nodes","246","21.000000","27.067847","DDS demands","Known Flow","252811.432948","637204.078599","","0.000000","","","-6.190000","","-25.989999","","","","","-28.775931","-32.179999","","","","","C3 PROFILE","","D1 PROFILE","","","",""
"62505200000247","Nodes","247","21.000000","30.128150","Default Known Flow Node","Known Flow","253497.804135","637347.550638","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000248","Nodes","248","21.000000","30.415928","DDS demands","Known Flow","253291.073380","637203.474865","","0.000000","","","","","-1.539999","","","","","-1.377095","-1.539999","","","","","","","D1 PROFILE","","","",""
"62505200000271","Nodes","271","21.000000","23.984341","Default Known Flow Node","Known Flow","252337.675014","637206.388390","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000250","Nodes","250","21.000000","25.638723","Default Known Flow Node","Known Flow","252299.185809","637233.602607","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000251","Nodes","251","21.000000","25.638723","Default Known Flow Node","Known Flow","252313.804813","637237.043608","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000252","Nodes","252","21.000000","23.754520","DDS demands","Known Flow","252322.692815","637283.342620","","0.000000","","","","","-2.599999","","","","","-2.324966","-2.599999","","","","","","","D1 PROFILE","","","",""
"62505200000272","Nodes","272","21.000000","23.758178","Default Known Flow Node","Known Flow","252330.180817","637285.129621","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000254","Nodes","254","21.000000","25.591031","Default Known Flow Node","Known Flow","252339.582820","637106.445572","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000255","Nodes","255","21.000000","25.762010","Default Known Flow Node","Known Flow","252510.222866","636956.209531","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000256","Nodes","256","21.000000","25.771528","Default Known Flow Node","Known Flow","252391.682834","636960.228532","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000259","Nodes","259","21.000000","25.638242","DDS demands","Known Flow","252540.068874","637148.179583","","0.000000","","","","","-3.450000","","","","","-3.085051","-3.450000","","","","","","","D1 PROFILE","","","",""
"62505200000260","Nodes","260","21.000000","25.842392","Default Known Flow Node","Known Flow","252617.071895","636966.996534","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000261","Nodes","261","21.000000","25.841383","Default Known Flow Node","Known Flow","252614.234894","636966.028534","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000262","Nodes","262","21.000000","25.843304","Default Known Flow Node","Known Flow","252619.526896","636968.129534","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000263","Nodes","263","21.000000","29.760209","Default Known Flow Node","Known Flow","253979.194266","637357.521640","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000264","Nodes","264","21.000000","27.416482","Default Known Flow Node","Known Flow","254257.488741","637365.410483","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000265","Nodes","265","21.000000","25.812203","Default Known Flow Node","Known Flow","252528.845871","636955.443531","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000275","Nodes","275","21.000000","25.820893","Default Known Flow Node","Known Flow","252554.629878","636954.961531","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000266","Nodes","266","21.000000","31.382733","Default Known Flow Node","Known Flow","253495.827143","637254.596430","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000267","Nodes","267","21.000000","27.148761","Default Known Flow Node","Known Flow","252613.406894","636906.432518","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000268","Nodes","268","21.000000","25.844005","Default Known Flow Node","Known Flow","252615.489895","636968.956535","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000280","Nodes","280","21.000000","29.980706","Default Known Flow Node","Known Flow","252734.484484","636912.329565","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000249","Nodes","249","21.000000","25.290519","Default Known Flow Node","Known Flow","252301.208809","637274.548618","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000253","Nodes","253","21.000000","23.753567","DDS demands","Known Flow","252341.226820","637289.221622","","0.000000","","","","","-2.359999","","","","","-2.110354","-2.359999","","","","","","","D1 PROFILE","","","",""
"62505200000346","Nodes","346","21.000000","23.648351","Default Known Flow Node","Known Flow","252334.751024","637271.937593","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000274","Nodes","Logger 10130, 3 Irvine Road, Newmilns.","21.000000","25.771832","Val Log Cath","Known Flow","252387.901833","636960.525532","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000277","Nodes","277","21.000000","25.832135","Default Known Flow Node","Known Flow","252587.705585","636959.022702","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000278","Nodes","278","21.000000","25.876050","Default Known Flow Node","Known Flow","252553.880878","637028.026551","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000281","Nodes","281","21.000000","27.008346","Default Known Flow Node","Known Flow","254047.496284","637197.667597","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000282","Nodes","282","21.000000","25.636894","Default Known Flow Node","Known Flow","252389.947833","637083.725566","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000284","Nodes","284","21.000000","23.739761","Default Known Flow Node","Known Flow","252351.808823","637239.923608","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000323","Nodes","323","21.000000","23.900113","Default Known Flow Node","Known Flow","252356.106695","637227.753738","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000286","Nodes","286","21.000000","25.428804","Default Known Flow Node","Known Flow","252445.802849","637191.415595","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000287","Nodes","287","21.000000","25.414524","Default Known Flow Node","Known Flow","252446.796849","637191.304595","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000288","Nodes","288","21.000000","26.968236","Default Known Flow Node","Known Flow","253956.788996","637235.397542","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000289","Nodes","289","21.000000","25.786054","Default Known Flow Node","Known Flow","252469.641855","637104.154571","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000290","Nodes","290","21.000000","23.868225","Default Known Flow Node","Known Flow","252489.000800","637266.822632","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000314","Nodes","314","21.000000","23.875657","Default Known Flow Node","Known Flow","252490.480882","637266.660812","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000292","Nodes","292","21.000000","23.833788","DDS demands","Known Flow","252473.692856","637248.631611","","0.000000","","","","","-2.549999","","","","","-2.280255","-2.549999","","","","","","","D1 PROFILE","","","",""
"62505200000392","Nodes","392","21.000000","23.839515","DDS demands","Known Flow","252486.152695","637247.258816","","0.000000","","","","","-1.090000","","","","","-0.974697","-1.090000","","","","","","","D1 PROFILE","","","",""
"62505200000350","Nodes","350","21.000000","24.491689","DDS demands","Known Flow","252521.644847","637218.959580","","0.000000","","","","","-7.179999","","","","","-6.420484","-7.179999","","","","","","","D1 PROFILE","","","",""
"62505200000296","Nodes","296","21.000000","25.966718","Default Known Flow Node","Known Flow","252537.095873","637091.177568","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000297","Nodes","297","21.000000","25.967137","Default Known Flow Node","Known Flow","252534.200873","637097.928570","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000298","Nodes","298","21.000000","25.965639","Default Known Flow Node","Known Flow","252563.040898","637081.834338","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000299","Nodes","299","21.000000","25.966126","Default Known Flow Node","Known Flow","252564.077881","637082.294565","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000300","Nodes","300","21.000000","26.115707","Default Known Flow Node","Known Flow","252652.494905","637123.403577","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000301","Nodes","301","21.000000","26.117854","Default Known Flow Node","Known Flow","252654.303905","637124.196577","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000302","Nodes","302","21.000000","26.234178","Default Known Flow Node","Known Flow","252678.251912","637134.809580","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000303","Nodes","303","21.000000","23.711183","Default Known Flow Node","Known Flow","252351.015823","637242.082609","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000304","Nodes","304","21.000000","23.705628","DDS demands","Known Flow","252350.022823","637244.785610","","0.000000","","","","","-0.550000","","","","","-0.491819","-0.550000","","","","","","","D1 PROFILE","","","",""
"62505200000305","Nodes","305","21.000000","23.996062","Default Known Flow Node","Known Flow","252360.063825","637215.920602","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505200000389","Nodes","389","21.000000","25.023656","Default Known Flow Node","Known Flow","252396.316846","637192.875446","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
