"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"62502400003526","Nodes","-1462555",21.000000,21.657414,"Default Known Flow Node","Known Flow",171634.520867,619811.260866,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400003578","Nodes","-46",21.000000,21.751610,"Default Known Flow Node","Known Flow",171701.070885,619816.398867,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400003514","Nodes","-1462528",21.000000,21.648708,"Default Known Flow Node","Known Flow",171681.928880,619799.070862,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400003547","Nodes","-15",21.000000,22.099592,"Default Known Flow Node","Known Flow",171692.112883,619747.229848,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400003510","Nodes","-1462514",21.000000,22.231175,"Default Known Flow Node","Known Flow",171688.098362,619724.225503,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400003579","Nodes","-47",21.000000,21.770560,"Default Known Flow Node","Known Flow",171705.782887,619816.816867,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400003511","Nodes","-1462519",21.000000,21.795464,"Default Known Flow Node","Known Flow",171669.364877,619817.629867,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400003587","Nodes","-4904545",21.000000,21.815919,"Default Known Flow Node","Known Flow",171716.980117,619815.917893,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400003541","Nodes","-1462589",21.000000,21.682869,"Default Known Flow Node","Known Flow",171734.187894,619793.598861,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400003584","Nodes","-4904542",21.000000,21.791527,"DDS demands","Known Flow",171731.453759,619809.839849,,0.000000,,,,,-4.900000,,,,,,-4.381668,-4.900000,,"",,,,,"D1 PROFILE",,,,,
"62502400003549","Nodes","-16",21.000000,22.415657,"Default Known Flow Node","Known Flow",171723.294892,619752.067850,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400003494","Nodes","-1462472",21.000000,22.415657,"Default Known Flow Node","Known Flow",171700.094885,619764.048853,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400003556","Nodes","-19",21.000000,22.392502,"Default Known Flow Node","Known Flow",171729.660893,619753.039850,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400003499","Nodes","-1462485",21.000000,22.480139,"Default Known Flow Node","Known Flow",171720.707912,619729.646051,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400003544","Nodes","-1462604",21.000000,22.422485,"Default Known Flow Node","Known Flow",171744.094897,619734.220845,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400003506","Nodes","-1462503",21.000000,23.365693,"Default Known Flow Node","Known Flow",171529.361839,619897.847889,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400003532","Nodes","-1462567",21.000000,21.855548,"Default Known Flow Node","Known Flow",171640.436703,619727.102641,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000213","Nodes",,21.000000,24.218968,"DDS demands","Known Flow",172027.864267,619718.770577,,0.000000,,-0.509999,,,,,,,,,-0.456051,-0.509999,,"",,"C2 PROFILE",,,,,,,,
"62502400000223","Nodes","223",21.000000,18.753255,"DDS demands","Known Flow",172407.393077,619698.912835,,0.000000,,-0.170000,,,-7.040000,,,,,,-6.447310,-7.210000,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,
"62502400003565","Nodes","-3",21.000000,18.388521,"Default Known Flow Node","Known Flow",172378.354070,619679.957830,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000222","Nodes","222",21.000000,19.984377,"DDS demands","Known Flow",172353.951391,619966.284476,,0.000000,,,,,-10.029999,,,,,,-8.969005,-10.029999,,"",,,,,"D1 PROFILE",,,,,
"62502400000174","Nodes","174",21.000000,19.649001,"DDS demands","Known Flow",172630.504198,619714.879900,,0.000000,,,,,-7.659999,,,,,,-6.849708,-7.659999,,"",,,,,"D1 PROFILE",,,,,
"62502400000141","Nodes","141",21.000000,32.195260,"DDS demands","Known Flow",171413.311807,620261.647988,,0.000000,,,,,-1.529999,,,,,,-1.368153,-1.529999,,"",,,,,"D1 PROFILE",,,,,
"62502400000140","Nodes","140",21.000000,29.985473,"DDS demands","Known Flow",171116.204727,620350.451012,,0.000000,,,,,-12.590000,,,,,,-11.258204,-12.590000,,"",,,,,"D1 PROFILE",,,,,
"62502400000239","Nodes","239",21.000000,28.759237,"Default Known Flow Node","Known Flow",171969.401958,620384.461022,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400003491","Nodes","-136",21.000000,28.716010,"Default Known Flow Node","Known Flow",171977.949961,620393.693024,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000160","Nodes","160",21.000000,33.722357,"DDS demands","Known Flow",171933.584949,620360.947015,,0.000000,-1.269999,,,-3.010000,-8.819999,,,,,,-11.714254,-13.099999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,,
"62502400000226","Nodes","226",21.000000,33.657750,"Default Known Flow Node","Known Flow",171901.304940,620385.658022,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000153","Nodes","153",21.000000,33.362681,"DDS demands","Known Flow",171675.563879,620489.708050,,0.000000,,,,,-10.310000,,,,-6.000000,,-14.584694,-16.310000,,"",,,,,"D1 PROFILE",,,,"I2 PROFILE",
"62502400000154","Nodes","154",21.000000,34.157680,"DDS demands","Known Flow",171831.074921,620341.214010,,0.000000,-9.469999,,,,-16.509999,,,,,,-23.231780,-25.979998,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"62502400000150","Nodes","150",21.000000,33.280427,"DDS demands","Known Flow",171644.631706,620421.910209,,0.000000,,,-3.559999,,-12.819999,,,,,,-14.647288,-16.379998,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,
"62502400000152","Nodes","152",21.000000,33.558113,"DDS demands","Known Flow",171551.850845,620378.855020,,0.000000,,,,,-4.419999,,,,,,-3.952443,-4.419999,,"",,,,,"D1 PROFILE",,,,,
"62502400000168","Nodes","168",21.000000,28.716010,"DDS demands","Known Flow",171996.784966,620413.612030,,0.000000,,,,,-7.139999,,,,,,-6.384715,-7.139999,,"",,,,,"D1 PROFILE",,,,,
"62502400003497","Nodes","-1462478",21.000000,28.716010,"Default Known Flow Node","Known Flow",171995.938966,620414.528030,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000241","Nodes","241",21.000000,34.492953,"DDS demands","Known Flow",171989.460964,620422.309032,,0.000000,-9.279999,-3.640000,,,-2.329999,,,,-6.000000,,-19.002130,-21.249999,,"","C1 PROFILE","C2 PROFILE",,,"D1 PROFILE",,,,"I2 PROFILE",
"62502400000165","Nodes","165 (C1, -9.670; C4, -4.380)",21.000000,33.665126,"DDS demands","Known Flow",171928.437947,620355.357014,,0.000000,-9.670000,,-19.130000,-4.380000,-10.450000,,,,,,-39.014726,-43.630001,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE","D1 PROFILE",,,,,
"62502400000227","Nodes","227",21.000000,33.633248,"DDS demands","Known Flow",171910.936943,620430.458034,,0.000000,-2.700000,,,-0.509999,-1.500000,,,,,,-4.211766,-4.709999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,,
"62502400000159","Nodes","159",21.000000,33.632126,"DDS demands","Known Flow",171903.298940,620446.052038,,0.000000,,,,,-2.339999,,,,,,-2.092469,-2.339999,,"",,,,,"D1 PROFILE",,,,,
"62502400000228","Nodes","228",21.000000,37.449791,"DDS demands","Known Flow",171889.054937,620458.183042,,0.000000,,,,,-1.039999,,,,,,-0.929986,-1.039999,,"",,,,,"D1 PROFILE",,,,,
"62502400000155","Nodes","155",21.000000,33.807602,"DDS demands","Known Flow",171825.756919,620326.155006,,0.000000,-0.799999,,,,,,,,,,-0.715374,-0.799999,,"","C1 PROFILE",,,,,,,,,
"62502400000149","Nodes","149",21.000000,33.292294,"DDS demands","Known Flow",171749.222899,620323.426005,,0.000000,,,,,-5.339999,,,,,,-4.775123,-5.339999,,"",,,,,"D1 PROFILE",,,,,
"62502400000148","Nodes","148",21.000000,33.330799,"DDS demands","Known Flow",171753.843900,620310.900002,,0.000000,,,,,-4.790000,,,,,,-4.283303,-4.790000,,"",,,,,"D1 PROFILE",,,,,
"62502400000147","Nodes","147",21.000000,32.612488,"Default Known Flow Node","Known Flow",171633.308979,620287.890871,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000157","Nodes",,21.000000,33.261926,"DDS demands","Known Flow",171698.517723,620374.628282,,0.000000,,,,,-8.260000,,,,,,-7.386240,-8.260000,,"",,,,,"D1 PROFILE",,,,,
"62502400000161","Nodes","161",21.000000,33.534671,"DDS demands","Known Flow",171884.453144,620308.317362,,0.000000,-7.820000,,,,,,,,,,-6.992784,-7.820000,,"","C1 PROFILE",,,,,,,,,
"62502400000162","Nodes","162",21.000000,33.026214,"DDS demands","Known Flow",171866.943947,620284.465358,,0.000000,-9.130000,,,,-20.620000,,,,,,-26.602983,-29.750000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"62502400000163","Nodes","163",21.000000,32.930323,"DDS demands","Known Flow",171953.965954,620217.433976,,0.000000,,,,,-5.160000,,,,,,-4.614164,-5.160000,,"",,,,,"D1 PROFILE",,,,,
"62502400000221","Nodes","221",21.000000,33.449032,"DDS demands","Known Flow",171873.464292,620293.190966,,0.000000,,,-6.000000,,,,,,,,-5.365307,-6.000000,,"",,,"C3  PROFILE",,,,,,,
"62502400000188","Nodes","188",21.000000,27.994339,"DDS demands","Known Flow",171670.532877,620114.407948,,0.000000,,,,,-4.439999,,,,,,-3.970327,-4.439999,,"",,,,,"D1 PROFILE",,,,,
"62502400000189","Nodes","189",21.000000,27.946495,"DDS demands","Known Flow",171605.314859,620127.688952,,0.000000,,,,,-0.990000,,,,,,-0.885275,-0.990000,,"",,,,,"D1 PROFILE",,,,,
"62502400000214","Nodes","214",21.000000,28.002956,"DDS demands","Known Flow",171674.818880,620139.386437,,0.000000,,,,,-5.919999,,,,,,-5.293770,-5.919999,,"",,,,,"D1 PROFILE",,,,,
"62502400000185","Nodes","185",21.000000,27.776900,"DDS demands","Known Flow",171703.865686,620133.517879,,0.000000,,,,,-17.490000,,,,,,-15.639871,-17.490000,,"",,,,,"D1 PROFILE",,,,,
"62502400000186","Nodes","186",21.000000,26.709774,"DDS demands","Known Flow",171698.413885,620230.194980,,0.000000,-4.819999,,,,-16.750000,,,,,,-19.288279,-21.569999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"62502400000184","Nodes","184",21.000000,26.919766,"DDS demands","Known Flow",171848.070925,620097.698944,,0.000000,,,,,-10.899999,,,,,,-9.746974,-10.899999,,"",,,,,"D1 PROFILE",,,,,
"62502400000145","Nodes","145",21.000000,32.440313,"DDS demands","Known Flow",171580.456853,620274.850992,,0.000000,,,,,-2.039999,,,,,,-1.824204,-2.039999,,"",,,,,"D1 PROFILE",,,,,
"62502400000144","Nodes","144",21.000000,32.527504,"DDS demands","Known Flow",171579.807056,620279.006934,,0.000000,,,,,,,,,-12.989999,,-11.615890,-12.989999,,"",,,,,,,,,"I2 PROFILE",
"62502400000142","Nodes","142",21.000000,32.321028,"DDS demands","Known Flow",171505.409832,620268.169990,,0.000000,,,,,,,,,-6.000000,,-5.365307,-6.000000,,"",,,,,,,,,"I2 PROFILE",
"62502400000187","Nodes","187",21.000000,26.706843,"DDS demands","Known Flow",171703.296331,620257.138079,,0.000000,,,,,-1.240000,,,,,,-1.108830,-1.240000,,"",,,,,"D1 PROFILE",,,,,
"62502400003487","Nodes","-119",21.000000,32.266652,"Default Known Flow Node","Known Flow",171502.958832,620305.545000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000143","Nodes","Campbeltown OPR, Site ID 143",21.000000,32.101801,"OPR","Known Flow",171530.263839,620333.469008,,0.000000,,,,,-12.090000,,,,,,-10.811094,-12.090000,,"",,,,,"D1 PROFILE",,,,,
"62502400003489","Nodes","-125",21.000000,32.352762,"Default Known Flow Node","Known Flow",171456.554819,620316.559003,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000238","Nodes","238",21.000000,29.346987,"DDS demands","Known Flow",172212.660359,619977.307543,,0.000000,,,,,-4.330000,,,,,,-3.871963,-4.330000,,"",,,,,"D1 PROFILE",,,,,
"62502400003501","Nodes","-1462488",21.000000,29.346987,"Default Known Flow Node","Known Flow",172203.065022,620011.395920,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000229","Nodes","229",21.000000,35.283787,"DDS demands","Known Flow",172056.293982,620475.111046,,0.000000,,,-0.810000,,-0.129999,,,,,,-0.840564,-0.939999,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,
"62502400000166","Nodes","166",21.000000,29.409505,"DDS demands","Known Flow",172013.302970,620319.927004,,0.000000,,,,,-9.630000,,,,,,-8.611318,-9.630000,,"",,,,,"D1 PROFILE",,,,,
"62502400000167","Nodes","167",21.000000,28.891568,"DDS demands","Known Flow",172031.028898,620365.444059,,0.000000,,,,,-7.089999,,,,,,-6.340004,-7.089999,,"",,,,,"D1 PROFILE",,,,,
"62502400000182","Nodes","182",21.000000,29.604982,"DDS demands","Known Flow",172077.997959,620119.376368,,0.000000,,,,,-2.829999,,,,,,-2.530636,-2.829999,,"",,,,,"D1 PROFILE",,,,,
"62502400000180","Nodes","180",21.000000,31.858365,"DDS demands","Known Flow",172042.938978,620158.854960,,0.000000,,,,,-11.350000,,,,,,-10.149373,-11.350000,,"",,,,,"D1 PROFILE",,,,,
"62502400000181","Nodes","181",21.000000,29.582790,"Default Known Flow Node","Known Flow",172091.555594,620141.861658,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000225","Nodes","225",21.000000,26.053434,"DDS demands","Known Flow",172153.836865,620187.595785,,0.000000,,,-9.140000,,-6.699999,,,,,,-14.164411,-15.840000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,
"62502400000220","Nodes","220",21.000000,23.970344,"DDS demands","Known Flow",172149.395007,620197.929971,,0.000000,,,,,-8.859999,,,,,,-7.922770,-8.859999,,"",,,,,"D1 PROFILE",,,,,
"62502400000175","Nodes","10 x new supply, Pensioners Row, New Quay Street, Campbeltown",21.000000,23.800433,"DDS demands","Known Flow",172172.635014,620218.575976,,0.000000,,,,,-0.750000,,,,,-16.500000,-15.425258,-17.249999,,"",,,,,"D1 PROFILE",,,,,"PL-AF PROFILE"
"62502400000173","Nodes","173",21.000000,23.051997,"DDS demands","Known Flow",172251.664538,620120.868466,,0.000000,,,-3.089999,,-20.419999,,,,,,-21.023062,-23.509998,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,
"62502400000172","Nodes","172 (C1, -12.810)",21.000000,23.190334,"DDS demands","Known Flow",172209.918024,620251.913986,,0.000000,-12.810000,,,,-2.289999,,,,,,-13.502690,-15.100000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"62502400000171","Nodes","171",21.000000,22.961974,"DDS demands","Known Flow",172104.798995,620369.056017,,0.000000,-6.000000,,,-3.650000,-4.400000,,,,,,-12.563761,-14.049999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,,
"62502400000177","Nodes","177",21.000000,29.245199,"DDS demands","Known Flow",172066.841934,620287.715206,,0.000000,-5.059999,,,,-7.030000,,,,,,-10.811094,-12.090000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"62502400000176","Nodes","176",21.000000,28.938629,"Default Known Flow Node","Known Flow",172087.613015,620307.527221,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000169","Nodes","169",21.000000,28.888632,"DDS demands","Known Flow",172054.425982,620344.936011,,0.000000,,,,,-2.730000,,,,,,-2.441214,-2.730000,,"",,,,,"D1 PROFILE",,,,,
"62502400000048","Nodes","48",21.000000,39.536647,"DDS demands","Known Flow",171385.084034,620987.397535,,0.000000,,,,,-7.269999,,,,,,-6.500963,-7.269999,,"",,,,,"D1 PROFILE",,,,,
"62502400000049","Nodes","49",21.000000,39.125417,"DDS demands","Known Flow",171375.300797,620924.464169,,0.000000,,,,,-3.739999,,,,,,-3.344374,-3.739999,,"",,,,,"D1 PROFILE",,,,,
"62502400000053","Nodes","53",21.000000,40.192740,"DDS demands","Known Flow",171236.113759,620902.865163,,0.000000,,,,,-7.380000,,,,,,-6.599328,-7.380000,,"",,,,,"D1 PROFILE",,,,,
"62502400000052","Nodes","52",21.000000,39.569775,"DDS demands","Known Flow",171131.548909,620924.109588,,0.000000,,,,,-12.229999,,,,,,-10.936285,-12.229999,,"",,,,,"D1 PROFILE",,,,,
"62502400000050","Nodes","50",21.000000,39.452935,"DDS demands","Known Flow",171221.367230,620978.443133,,0.000000,,,,,-7.719999,,,,,,-6.903361,-7.719999,,"",,,,,"D1 PROFILE",,,,,
"62502400000051","Nodes","51",21.000000,39.347442,"DDS demands","Known Flow",171157.024738,620963.550179,,0.000000,,,,,-5.709999,,,,,,-5.105984,-5.709999,,"",,,,,"D1 PROFILE",,,,,
"62502400000047","Nodes","47",21.000000,39.695730,"DDS demands","Known Flow",171462.982406,620968.973071,,0.000000,,,,,-12.109999,,,,,,-10.828979,-12.109999,,"",,,,,"D1 PROFILE",,,,,
"62502400000058","Nodes","58",21.000000,39.897433,"DDS demands","Known Flow",171498.191830,620954.228177,,0.000000,,,,,-7.620000,,,,,,-6.813940,-7.620000,,"",,,,,"D1 PROFILE",,,,,
"62502400000059","Nodes","59",21.000000,39.764171,"DDS demands","Known Flow",171433.650813,620960.096178,,0.000000,,,,,-8.630000,,,,,,-7.717100,-8.630000,,"",,,,,"D1 PROFILE",,,,,
"62502400000106","Nodes","106",21.000000,42.201375,"DDS demands","Known Flow",171799.664912,620622.936086,,0.000000,-9.159999,,,-7.880000,-21.459999,,,,,,-34.427387,-38.499998,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,,
"62502400000060","Nodes","60",21.000000,39.799337,"DDS demands","Known Flow",171543.663843,620931.557170,,0.000000,,,,,-1.729999,,,,,,-1.546996,-1.729999,,"",,,,,"D1 PROFILE",,,,,
"62502400000001","Nodes","Campbeltown DG, Clocked.",21.000000,46.999998,"Default Known Pressure Node","Known Pressure",171536.674841,620857.748150,,999998.967025,,,,,,,,,,,1859.254276,2079.196026,,"",,,,,,,,,,
"62502400000057","Nodes","57",21.000000,40.071228,"DDS demands","Known Flow",171501.366503,620965.781221,,0.000000,,,,,-6.599999,,,,,,-5.901837,-6.599999,,"",,,,,"D1 PROFILE",,,,,
"62502400000054","Nodes","54",21.000000,46.962518,"DDS demands","Known Flow",171538.711841,620863.133152,,0.000000,,,,,-2.980000,,,,,,-2.664769,-2.980000,,"",,,,,"D1 PROFILE",,,,,
"62502400003548","Nodes","-155",21.000000,44.931342,"Default Known Flow Node","Known Flow",171704.562082,620762.138020,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000250","Nodes","250",21.000000,45.090495,"Default Known Flow Node","Known Flow",171685.825881,620777.073128,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400003523","Nodes","-1462545",21.000000,44.931342,"Default Known Flow Node","Known Flow",171684.974881,620738.672118,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000093","Nodes","93",21.000000,40.514555,"DDS demands","Known Flow",171880.665077,620910.267481,,0.000000,,,,,-9.109999,,,,,,-8.146324,-9.109999,,"",,,,,"D1 PROFILE",,,,,
"62502400000094","Nodes","94",21.000000,40.582190,"DDS demands","Known Flow",171835.777613,620932.952934,,0.000000,,,,,-2.430000,,,,,,-2.172949,-2.430000,,"",,,,,"D1 PROFILE",,,,,
"62502400000240","Nodes","240",21.000000,46.907893,"DDS demands","Known Flow",171526.309980,620865.852237,,0.000000,,,,,-1.290000,,,,,,-1.153541,-1.290000,,"",,,,,"D1 PROFILE",,,,,
"62502400000055","Nodes","55",21.000000,46.430827,"DDS demands","Known Flow",171582.945853,620841.583146,,0.000000,-6.000000,,,,,,,,-4.969999,,-9.809570,-10.970000,,"","C1 PROFILE",,,,,,,,"I2 PROFILE",
"62502400000230","Nodes","230",21.000000,45.630865,"DDS demands","Known Flow",171548.904412,620738.037535,,0.000000,,,,,-0.869999,,,,,,-0.777969,-0.869999,,"",,,,,"D1 PROFILE",,,,,
"62502400000100","Nodes","100",21.000000,45.588849,"Default Known Flow Node","Known Flow",171605.912860,620621.870086,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000102","Nodes","102",21.000000,43.631905,"Default Known Flow Node","Known Flow",171846.314925,620699.964107,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000103","Nodes","103",21.000000,43.601469,"DDS demands","Known Flow",171805.411914,620652.731095,,0.000000,,,,,-3.579999,,,,,,-3.201299,-3.579999,,"",,,,,"D1 PROFILE",,,,,
"62502400003505","Nodes","-1462499",21.000000,43.631905,"Default Known Flow Node","Known Flow",171862.964143,620711.032688,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000101","Nodes","101",21.000000,43.805962,"Default Known Flow Node","Known Flow",171791.851910,620701.537108,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000098","Nodes","98 (C1, -32.490)",21.000000,44.364383,"DDS demands","Known Flow",171753.687900,620702.305108,,0.000000,-32.490001,,,,-16.870000,,,,,,-44.138596,-49.360001,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"62502400000158","Nodes","158",21.000000,39.233672,"DDS demands","Known Flow",171890.825937,620473.819046,,0.000000,,,,,-6.589999,,,,,,-5.892895,-6.589999,,"",,,,,"D1 PROFILE",,,,,
"62502400000104","Nodes","104",21.000000,42.301378,"DDS demands","Known Flow",171797.645912,620627.067088,,0.000000,-0.540000,,,,-6.639999,,,,,,-6.420484,-7.179999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"62502400000105","Nodes","105",21.000000,41.362607,"Default Known Flow Node","Known Flow",171887.997936,620674.277100,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000075","Nodes","75",21.000000,40.172209,"DDS demands","Known Flow",171761.034902,620949.530175,,0.000000,,,,,-0.009999,,,,,,-0.008942,-0.009999,,"",,,,,"D1 PROFILE",,,,,
"62502400000076","Nodes","76",21.000000,40.167199,"DDS demands","Known Flow",171712.066263,620964.808702,,0.000000,,,,,-5.570000,,,,,,-4.980793,-5.570000,,"",,,,,"D1 PROFILE",,,,,
"62502400000087","Nodes","87",21.000000,40.483182,"Default Known Flow Node","Known Flow",171796.964353,620931.522381,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000095","Nodes","95",21.000000,40.303338,"DDS demands","Known Flow",171888.023936,620874.597155,,0.000000,,,,,-6.999999,,,,-1.799999,,-7.869117,-8.799999,,"",,,,,"D1 PROFILE",,,,"I2 PROFILE",
"62502400000092","Nodes","92",21.000000,40.019213,"DDS demands","Known Flow",171945.746952,620932.412171,,0.000000,,,,,-4.559999,,,,,,-4.077633,-4.559999,,"",,,,,"D1 PROFILE",,,,,
"62502400000056","Nodes","56",21.000000,40.839924,"Default Known Flow Node","Known Flow",171622.219799,620925.843417,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000248","Nodes","248",21.000000,40.554553,"DDS demands","Known Flow",171600.807985,620954.250329,,0.000000,,-39.999997,,,,,,,,,-35.768714,-39.999997,,"",,"C2 PROFILE",,,,,,,,
"62502400000099","Nodes","99",21.000000,45.477886,"Default Known Flow Node","Known Flow",171661.572875,620800.530135,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000249","Nodes","249",21.000000,44.639487,"Default Known Flow Node","Known Flow",171701.061885,620786.184131,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000107","Nodes","107 (C1, -50.980)",21.000000,36.526821,"DDS demands","Known Flow",171986.141963,620560.197069,,0.000000,-50.979997,,,,-8.460000,,,,,,-53.152309,-59.439995,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"62502400000109","Nodes","109",21.000000,36.337397,"DDS demands","Known Flow",172074.717987,620883.272157,,0.000000,,,,,-12.870000,,,,,,-11.508585,-12.870000,,"",,,,,"D1 PROFILE",,,,,
"62502400000111","Nodes","111",21.000000,35.922550,"DDS demands","Known Flow",172121.686549,620884.599735,,0.000000,,,,,-2.539999,,,,,,-2.271313,-2.539999,,"",,,,,"D1 PROFILE",,,,,
"62502400000232","Nodes","232",21.000000,38.012000,"Default Known Flow Node","Known Flow",172098.202528,620950.050594,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000234","Nodes","234",21.000000,35.925480,"Default Known Flow Node","Known Flow",172132.318003,620912.488165,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62502400000115","Nodes","115",21.000000,35.922423,"DDS demands","Known Flow",172157.805010,620902.972163,,0.000000,,,,,-2.910000,,,,,,-2.602174,-2.910000,,"",,,,,"D1 PROFILE",,,,,
"62502400000114","Nodes","114",21.000000,36.315366,"DDS demands","Known Flow",172235.010031,620876.106155,,0.000000,,,,,-3.130000,,,,,,-2.798902,-3.130000,,"",,,,,"D1 PROFILE",,,,,
"62502400000116","Nodes","116",21.000000,35.831872,"DDS demands","Known Flow",172178.557015,620921.241168,,0.000000,,,,,-7.309999,,,,,,-6.536732,-7.309999,,"",,,,,"D1 PROFILE",,,,,
"62502400000108","Nodes","108",21.000000,38.755043,"DDS demands","Known Flow",172106.960996,620975.293182,,0.000000,-4.169999,,,,-12.170000,,,,,,-14.611520,-16.339999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"62502400000117","Nodes","117",21.000000,38.425462,"DDS demands","Known Flow",172150.173008,620959.482178,,0.000000,,,,,-14.149999,,,,,,-12.653183,-14.149999,,"",,,,,"D1 PROFILE",,,,,
