"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"62502700000134","Nodes","134",21.000000,40.660552,"DDS demands","Known Flow",208385.419410,663923.675239,,0.000000,-7.129999,,,,,,,,-6.375773,-7.129999,,"","C1 PROFILE",,,,,,,
"62502700003027","Nodes","3027",21.000000,40.660552,"Default Known Flow Node","Known Flow",208395.438864,663920.744868,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502700000172","Nodes","172",21.000000,74.631455,"DDS demands","Known Flow",208169.605803,666988.634703,,0.000000,,,,,-13.199999,,,,-11.803675,-13.199999,,"",,,,,"D1 PROFILE",,,
"62502700003029","Nodes","3029",21.000000,47.926958,"Default Known Flow Node","Known Flow",208701.202947,663989.851887,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502700001007","Nodes","1007",21.000000,47.926958,"Default Known Flow Node","Known Flow",208676.343941,663999.693890,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502700000133","Nodes","133",21.000000,49.592207,"Default Known Flow Node","Known Flow",208677.146941,663961.895880,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502700001005","Nodes","1005",21.000000,44.298378,"Default Known Flow Node","Known Flow",208925.811008,664683.122076,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502700000045","Nodes","45",21.000000,44.562506,"DDS demands","Known Flow",208905.030625,664664.774277,,0.000000,-2.869999,,,,-2.570000,,-1.620000,,-6.313178,-7.059999,,"","C1 PROFILE",,,,"D1 PROFILE",,"I2 PROFILE",
"62502700001004","Nodes","Logger 10156, 1 Russell Street (Chip Shop)",21.000000,47.651447,"Val Log Cath","Known Flow",208790.649541,664409.295328,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502700000022","Nodes","22",21.000000,47.647436,"DDS demands","Known Flow",208803.368975,664405.145000,,0.000000,-5.719999,,,,-15.930000,,,,-19.359817,-21.649999,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"62502700000068","Nodes","68",21.000000,47.823700,"DDS demands","Known Flow",208459.093348,664643.891480,,0.000000,,,,,-11.910000,,,,-10.650135,-11.910000,,"",,,,,"D1 PROFILE",,,
"62502700001003","Nodes","1003",21.000000,46.795574,"Default Known Flow Node","Known Flow",208392.683863,664577.225047,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502700000038","Nodes","38",21.000000,44.975800,"DDS demands","Known Flow",208962.182170,664530.039135,,0.000000,-6.769999,,,,-35.599997,,,,-37.888010,-42.369995,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"62502700000039","Nodes","39",21.000000,44.219248,"DDS demands","Known Flow",208984.182995,664680.212109,,0.000000,-16.940001,,,-9.289999,-14.630000,,,,-36.537745,-40.860000,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,
"62502700000130","Nodes","130",21.000000,71.543834,"DDS demands","Known Flow",210131.038336,665427.355278,,0.000000,,,-2.150000,,-34.839999,,,,-33.077120,-36.989998,,"",,,"C3  PROFILE",,"D1 PROFILE",,,
"62502700001002","Nodes","P00027321, MOUNTSTUART ROAD, 34.71",34.099998,36.342123,"CSEP DDS Matched","Known Flow",210436.502633,665441.971223,,0.000000,,,,,,-34.709999,,,-31.038302,-34.709999,,"",,,,,,"DC PROFILE",,
"62502700000131","Nodes","131",21.000000,71.543834,"Default Known Flow Node","Known Flow",210432.869418,665442.423282,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502700000105","Nodes","105",21.000000,46.132433,"DDS demands","Known Flow",208781.610969,663994.698888,,0.000000,,,,,-13.489999,,,,-12.062999,-13.489999,,"",,,,,"D1 PROFILE",,,
"62502700000107","Nodes","107",21.000000,45.114581,"DDS demands","Known Flow",208862.720991,663975.405883,,0.000000,,,,,-25.209999,,,,-22.543233,-25.209999,,"",,,,,"D1 PROFILE",,,
"62502700000106","Nodes","106",21.000000,45.828401,"DDS demands","Known Flow",208774.583967,663846.325848,,0.000000,,,,,-5.789999,,,,-5.177521,-5.789999,,"",,,,,"D1 PROFILE",,,
"62502700000109","Nodes","109",21.000000,44.536895,"DDS demands","Known Flow",208973.001578,663969.703571,,0.000000,,,,,-8.590000,,,,-7.681332,-8.590000,,"",,,,,"D1 PROFILE",,,
"62502700000110","Nodes","110",21.000000,44.103978,"DDS demands","Known Flow",208995.665282,663938.025034,,0.000000,,,,,-11.669999,,,,-10.435522,-11.669999,,"",,,,,"D1 PROFILE",,,
"62502700000108","Nodes","108",21.000000,44.063794,"DDS demands","Known Flow",208853.365989,663849.088849,,0.000000,,,,,-15.540000,,,,-13.896146,-15.540000,,"",,,,,"D1 PROFILE",,,
"62502700003028","Nodes","3028",21.000000,44.936763,"Default Known Flow Node","Known Flow",208908.735498,663956.412447,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502700000111","Nodes","111",21.000000,43.677123,"DDS demands","Known Flow",208930.850010,663845.823848,,0.000000,,,,,-10.069999,,,,-9.004774,-10.069999,,"",,,,,"D1 PROFILE",,,
"62502700000102","Nodes","102",21.000000,49.265305,"DDS demands","Known Flow",208670.232939,663822.482842,,0.000000,-6.199999,-6.000000,,,-1.370000,,,,-12.134537,-13.569999,,"","C1 PROFILE","C2 PROFILE",,,"D1 PROFILE",,,
"62502700000112","Nodes","112",21.000000,43.698086,"DDS demands","Known Flow",209059.667045,663925.746870,,0.000000,,,,,-12.899999,,,,-11.535410,-12.899999,,"",,,,,"D1 PROFILE",,,
"62502700000177","Nodes","177",21.000000,43.415465,"DDS demands","Known Flow",209046.899041,663974.114883,,0.000000,,,,,-8.470000,,,,-7.574026,-8.470000,,"",,,,,"D1 PROFILE",,,
"62502700003026","Nodes","3026",21.000000,42.211686,"Default Known Flow Node","Known Flow",209031.485037,663848.723849,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62502700000113","Nodes","113",21.000000,41.559169,"DDS demands","Known Flow",208997.323028,663803.475836,,0.000000,,,,,-15.930000,,,,-14.244891,-15.930000,,"",,,,,"D1 PROFILE",,,
"62502700000176","Nodes","176",21.000000,42.231219,"DDS demands","Known Flow",209048.667042,663808.230838,,0.000000,,,,,-6.530000,,,,-5.839243,-6.530000,,"",,,,,"D1 PROFILE",,,
"62502700000013","Nodes","13",21.000000,43.539952,"DDS demands","Known Flow",208039.416767,664031.150898,,0.000000,,,,,-5.870000,,,,-5.249059,-5.870000,,"",,,,,"D1 PROFILE",,,
"62502700000012","Nodes","12",21.000000,43.496900,"DDS demands","Known Flow",208150.584798,664075.166910,,0.000000,,,,,-36.599998,,,,-32.728374,-36.599998,,"",,,,,"D1 PROFILE",,,
