"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"62507000000041","Nodes","41",21.000000,36.113860,"DDS demands","Known Flow",247631.958539,669414.334363,,0.000000,,,,-10.580000,-9.460826,-10.580000,,"",,,,"D1 PROFILE"
"62507000000042","Nodes","42",21.000000,35.463368,"DDS demands","Known Flow",247738.333568,669517.084391,,0.000000,,,,-8.060000,-7.207396,-8.060000,,"",,,,"D1 PROFILE"
"62507000386948","Nodes","-386948",21.000000,47.324187,"Default Known Flow Node","Known Flow",248244.060228,668765.585865,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000000049","Nodes","49",21.000000,45.002027,"DDS demands","Known Flow",248260.959186,668848.380070,,0.000000,,,,-9.100000,-8.137383,-9.100000,,"",,,,"D1 PROFILE"
"62507000000050","Nodes","50",21.000000,44.846705,"DDS demands","Known Flow",248316.333725,668833.839205,,0.000000,,,,-5.280000,-4.721470,-5.280000,,"",,,,"D1 PROFILE"
"62507000000053","Nodes","53, BRAEMAR ROAD (HSG) INCHINNAN RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",248120.843466,668862.646035,,999998.967025,,,,,72.825097,81.439994,,"",,,,
"62507000000047","Nodes","47, 7 OLD GREENOCK ROAD INCHINNAN RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",248190.355929,668808.655799,,999998.967025,,,,,40.275570,45.040001,,"",,,,
"62507000000014","Nodes","14",21.000000,27.473731,"DDS demands","Known Flow",247386.208472,669095.084276,,0.000000,,,,-19.990000,-17.875416,-19.990000,,"",,,,"D1 PROFILE"
"62507000000025","Nodes","25",21.000000,39.964411,"Default Known Flow Node","Known Flow",247513.333507,669174.584298,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000000029","Nodes","29",21.000000,49.263855,"DDS demands","Known Flow",247549.583516,669223.584311,,0.000000,,,,-12.709999,-11.365509,-12.709999,,"",,,,"D1 PROFILE"
"62507000000027","Nodes","27",21.000000,41.281853,"DDS demands","Known Flow",247507.083505,669185.834301,,0.000000,,,,-3.579999,-3.201299,-3.579999,,"",,,,"D1 PROFILE"
"62507000000039","Nodes","39",21.000000,38.165547,"DDS demands","Known Flow",247523.708509,669277.084326,,0.000000,,,,-5.379999,-4.810892,-5.379999,,"",,,,"D1 PROFILE"
"62507000350261","Nodes","-350261",21.000000,49.246977,"Default Known Flow Node","Known Flow",247557.833519,669191.959303,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000000011","Nodes","11",21.000000,49.246977,"DDS demands","Known Flow",247556.083518,669190.959302,,0.000000,,,,-3.130000,-2.798902,-3.130000,,"",,,,"D1 PROFILE"
"62507000000024","Nodes","24",21.000000,30.151790,"DDS demands","Known Flow",247474.583496,669052.209265,,0.000000,,,,-7.949999,-7.109032,-7.949999,,"",,,,"D1 PROFILE"
"62507000350271","Nodes","-350271",21.000000,44.381865,"Default Known Flow Node","Known Flow",247629.583538,669315.959336,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000350270","Nodes","-350270",21.000000,44.381865,"Default Known Flow Node","Known Flow",247627.833538,669317.084337,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000000078","Nodes","78, 99 OLD GREENOCK ROAD INCHINNAN RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",247663.958548,669161.209294,,9998.999917,,,,,22.355447,24.999999,,"",,,,
"62507000000079","Nodes","79",21.000000,48.989531,"DDS demands","Known Flow",247639.958541,669160.209294,,0.000000,,-24.999999,,,-22.355447,-24.999999,,"",,"C2 PROFILE",,
"62507000350285","Nodes","-350285",21.000000,48.236772,"Default Known Flow Node","Known Flow",247677.458551,669192.709303,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000000074","Nodes","74",21.000000,48.236772,"DDS demands","Known Flow",247678.346155,669194.201808,,0.000000,-14.319999,,,-14.189999,-25.494151,-28.509999,,"","C1 PROFILE",,,"D1 PROFILE"
"62507000000067","Nodes","67",21.000000,29.573364,"DDS demands","Known Flow",247910.833615,669317.084337,,0.000000,,,,-3.749999,-3.353317,-3.749999,,"",,,,"D1 PROFILE"
"62507000000065","Nodes","65",21.000000,29.586170,"DDS demands","Known Flow",247942.083623,669249.709318,,0.000000,,,,-16.389999,-14.656231,-16.389999,,"",,,,"D1 PROFILE"
"62507000000060","Nodes","60, BRAEMAR ROAD INCHINNAN RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",247914.833616,669029.834259,,999998.967025,,,,,58.759049,65.710002,,"",,,,
"62507000000061","Nodes","61",21.000000,49.288130,"DDS demands","Known Flow",247913.708615,669033.709260,,0.000000,,,,-4.439999,-3.970327,-4.439999,,"",,,,"D1 PROFILE"
"62507000000059","Nodes","59",21.000000,41.671430,"DDS demands","Known Flow",247971.833631,669002.334251,,0.000000,,,,-0.970000,-0.867391,-0.970000,,"",,,,"D1 PROFILE"
"62507000350246","Nodes","-350246",21.000000,41.335138,"Default Known Flow Node","Known Flow",247503.708504,669162.334295,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000000030","Nodes","30",21.000000,41.155960,"DDS demands","Known Flow",247441.958487,669208.334307,,0.000000,,,,-6.030000,-5.392134,-6.030000,,"",,,,"D1 PROFILE"
"62507000000026","Nodes","26",21.000000,40.770981,"Default Known Flow Node","Known Flow",247510.083506,669181.584300,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000000031","Nodes","31",21.000000,47.708570,"DDS demands","Known Flow",247433.458485,669205.459306,,0.000000,,,,-13.789999,-12.331264,-13.789999,,"",,,,"D1 PROFILE"
"62507000000028","Nodes","28, BROOMLEA CRESCENT INCHINNAN RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",247552.458517,669224.709312,,999998.967025,,,,,81.194975,90.800002,,"",,,,
"62507000000035","Nodes","35",21.000000,38.773574,"DDS demands","Known Flow",247487.083499,669350.584346,,0.000000,,,,-11.779999,-10.533886,-11.779999,,"",,,,"D1 PROFILE"
"62507000000010","Nodes","10, LUCKINSFORD ROAD INCHINNAN RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",247559.583519,669190.959302,,999998.967025,,,,,63.087067,70.550002,,"",,,,
"62507010000022","Nodes","-22",21.000000,26.957352,"Default Known Flow Node","Known Flow",247616.083535,668996.459250,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000000033","Nodes","33",21.000000,45.297368,"DDS demands","Known Flow",247636.958540,669307.459334,,0.000000,,,,-3.700000,-3.308606,-3.700000,,"",,,,"D1 PROFILE"
"62507000000043","Nodes","43",21.000000,36.067006,"DDS demands","Known Flow",247571.251522,669420.166365,,0.000000,,,,-5.810000,-5.195405,-5.810000,,"",,,,"D1 PROFILE"
"62507000000032","Nodes","32, PARK ROAD INCHINNAN RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",247638.083540,669316.959337,,999998.967025,,,,,106.483453,119.079999,,"",,,,
"62507000000040","Nodes","40",21.000000,38.065827,"DDS demands","Known Flow",247689.208554,669360.334349,,0.000000,,,,-9.399999,-8.405647,-9.399999,,"",,,,"D1 PROFILE"
"62507000000072","Nodes","72",21.000000,45.073267,"DDS demands","Known Flow",247730.833566,669282.459327,,0.000000,,,,-16.280000,-14.557867,-16.280000,,"",,,,"D1 PROFILE"
"62507000000073","Nodes","73, BANCH0RY AVENUE INCHINNAN RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",247674.333550,669192.959303,,999998.967025,,,,,94.572474,105.760000,,"",,,,
"62507000000046","Nodes","46",21.000000,38.008466,"DDS demands","Known Flow",247728.708565,669424.084366,,0.000000,,,,-6.459999,-5.776647,-6.459999,,"",,,,"D1 PROFILE"
"62507000000069","Nodes","69",21.000000,42.854698,"DDS demands","Known Flow",247848.208598,669354.334347,,0.000000,,,,-23.780001,-21.264503,-23.780001,,"",,,,"D1 PROFILE"
"62507000000071","Nodes","71",21.000000,43.768672,"DDS demands","Known Flow",247858.833601,669266.959323,,0.000000,,,,-13.990000,-12.510108,-13.990000,,"",,,,"D1 PROFILE"
"62507000000070","Nodes","70",21.000000,41.933939,"DDS demands","Known Flow",247848.333598,669285.959328,,0.000000,,,,-17.410000,-15.568333,-17.410000,,"",,,,"D1 PROFILE"
"62507000000068","Nodes","68",21.000000,42.865145,"DDS demands","Known Flow",247910.458615,669321.209338,,0.000000,,,,-5.789999,-5.177521,-5.789999,,"",,,,"D1 PROFILE"
"62507000000064","Nodes","64",21.000000,30.421470,"DDS demands","Known Flow",247993.208637,669114.709282,,0.000000,,,,-18.900000,-16.900719,-18.900000,,"",,,,"D1 PROFILE"
"62507000350298","Nodes","-350298",21.000000,40.923200,"Default Known Flow Node","Known Flow",247966.958630,669006.334252,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000000062","Nodes","62",21.000000,41.323763,"DDS demands","Known Flow",247970.083631,669003.459251,,0.000000,,,,-7.799999,-6.974899,-7.799999,,"",,,,"D1 PROFILE"
"62507000000075","Nodes","75",21.000000,41.779180,"DDS demands","Known Flow",248041.833650,669050.334264,,0.000000,,,,-2.059999,-1.842088,-2.059999,,"",,,,"D1 PROFILE"
"62507000000056","Nodes","56",21.000000,31.851441,"DDS demands","Known Flow",248059.458655,669058.834267,,0.000000,,,,-14.730000,-13.171829,-14.730000,,"",,,,"D1 PROFILE"
"62507000000066","Nodes","66",21.000000,29.289650,"DDS demands","Known Flow",248012.583642,669200.459305,,0.000000,,,,-7.129999,-6.375773,-7.129999,,"",,,,"D1 PROFILE"
"62507010000058","Nodes","-58",21.000000,30.510200,"Default Known Flow Node","Known Flow",248038.083649,669178.834299,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000000063","Nodes","63",21.000000,30.466953,"DDS demands","Known Flow",248013.833643,669183.584300,,0.000000,,,,-7.300000,-6.527790,-7.300000,,"",,,,"D1 PROFILE"
"62507000000057","Nodes","57",21.000000,31.456780,"DDS demands","Known Flow",248046.833652,669065.584268,,0.000000,,,,-8.939999,-7.994307,-8.939999,,"",,,,"D1 PROFILE"
"62507000001003","Nodes","1003",21.000000,25.357503,"Default Known Flow Node","Known Flow",247433.502485,668910.977226,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000000080","Nodes","80",21.000000,30.715744,"DDS demands","Known Flow",248066.835935,669127.152272,,0.000000,,,,-14.040000,-12.554819,-14.040000,,"",,,,"D1 PROFILE"
"62507000001001","Nodes","1001",21.000000,30.712080,"Default Known Flow Node","Known Flow",248068.297056,669131.649674,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000000019","Nodes","19",21.000000,26.253216,"DDS demands","Known Flow",247412.820908,669032.391518,,0.000000,,,,-6.070000,-5.427902,-6.070000,,"",,,,"D1 PROFILE"
"62507000000020","Nodes","20",21.000000,27.094023,"DDS demands","Known Flow",247459.595492,668981.080245,,0.000000,,,,-2.039999,-1.824204,-2.039999,,"",,,,"D1 PROFILE"
"62507000000022","Nodes","22",21.000000,26.900646,"DDS demands","Known Flow",247539.251144,668990.057344,,0.000000,,,,-5.160000,-4.614164,-5.160000,,"",,,,"D1 PROFILE"
"62507000001002","Nodes","1002",21.000000,25.512640,"Default Known Flow Node","Known Flow",247453.913490,668984.396246,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507010000019","Nodes","-19",21.000000,25.512640,"Default Known Flow Node","Known Flow",247457.484491,668982.069246,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000000058","Nodes","58",21.000000,30.706569,"DDS demands","Known Flow",248041.083650,669177.709299,,0.000000,,,,-3.339999,-2.986687,-3.339999,,"",,,,"D1 PROFILE"
"62507000001007","Nodes",,21.000000,27.406406,"Default Known Flow Node","Known Flow",247343.958460,669092.959276,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000001010","Nodes",,21.000000,27.406406,"Default Known Flow Node","Known Flow",247332.083457,669091.084275,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000001079","Nodes",,21.000000,44.988885,"Default Known Flow Node","Known Flow",248261.599710,668849.467210,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000001077","Nodes",,21.000000,49.738197,"Default Known Flow Node","Known Flow",248120.254672,668859.844212,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000001090","Nodes",,21.000000,47.326480,"Default Known Flow Node","Known Flow",248244.836706,668766.593187,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000000013","Nodes","13",21.000000,37.490143,"DDS demands","Known Flow",247496.567985,669160.301261,,0.000000,,,,-7.430000,-6.644039,-7.430000,,"",,,,"D1 PROFILE"
"62507000350245","Nodes","-350245",21.000000,37.490143,"Default Known Flow Node","Known Flow",247498.746503,669161.466294,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000000018","Nodes","18",21.000000,25.532033,"DDS demands","Known Flow",247462.101493,668966.247241,,0.000000,,,,-7.989999,-7.144800,-7.989999,,"",,,,"D1 PROFILE"
"62507000000007","Nodes","7",21.000000,48.667540,"DDS demands","Known Flow",247882.640607,668941.181235,,0.000000,,,,-9.300000,-8.316226,-9.300000,,"",,,,"D1 PROFILE"
"62507000000008","Nodes","8",21.000000,48.650395,"DDS demands","Known Flow",247873.282604,668912.584227,,0.000000,,,,-2.619999,-2.342850,-2.619999,,"",,,,"D1 PROFILE"
"62507000000077","Nodes","77",21.000000,48.598602,"DDS demands","Known Flow",247811.016588,668962.592240,,0.000000,,,,-3.420000,-3.058225,-3.420000,,"",,,,"D1 PROFILE"
"62507000000017","Nodes","17",21.000000,25.512640,"DDS demands","Known Flow",247447.781489,668978.466245,,0.000000,,,,-7.649999,-6.840766,-7.649999,,"",,,,"D1 PROFILE"
"62507000000055","Nodes","55",21.000000,43.097341,"DDS demands","Known Flow",248115.422670,668897.239223,,0.000000,,,,-21.779999,-19.476065,-21.779999,,"",,,,"D1 PROFILE"
"62507000000054","Nodes","54",21.000000,49.738197,"DDS demands","Known Flow",248119.522671,668862.471213,,0.000000,,,,-2.850000,-2.548521,-2.850000,,"",,,,"D1 PROFILE"
"62507000000051","Nodes","51",21.000000,44.624080,"DDS demands","Known Flow",248191.501691,668876.026217,,0.000000,,,,-9.819999,-8.781219,-9.819999,,"",,,,"D1 PROFILE"
"62507000386937","Nodes","-386937",21.000000,49.425748,"Default Known Flow Node","Known Flow",248120.781672,668858.709212,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000000048","Nodes","48",21.000000,49.592898,"DDS demands","Known Flow",248191.286691,668804.321197,,0.000000,,,,-15.460000,-13.824608,-15.460000,,"",,,,"D1 PROFILE"
"62507000442599","Nodes","-442599",21.000000,47.648718,"Default Known Flow Node","Known Flow",248236.122703,668770.790188,,0.000000,,,,,0.000000,0.000000,,"",,,,
"62507000000076","Nodes","76",21.000000,41.717162,"DDS demands","Known Flow",248016.871644,668976.422244,,0.000000,,,,-12.729999,-11.383393,-12.729999,,"",,,,"D1 PROFILE"
"62507000000081","Nodes","81",21.000000,47.283009,"DDS demands","Known Flow",248234.458703,668745.680181,,0.000000,,,-5.379999,,-4.810892,-5.379999,,"",,,"C4 PROFILE",
"62507000000052","Nodes","52",21.000000,49.999998,"Default Known Flow Node","Known Flow",248121.726672,668863.896213,,0.000000,,,,,0.000000,0.000000,,"",,,,
