"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"625020-169870","Nodes","-169870",21.000000,32.455179,"Default Known Flow Node","Known Flow",249200.125000,636402.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000108","Nodes","108",21.000000,32.346540,"DDS demands","Known Flow",249191.000000,636396.000000,,0.000000,,,,,-15.129999,,,,,,,-13.529516,-15.129999,,"",,,,,"D1 PROFILE",,,,,,
"625020-169879","Nodes","-169879",21.000000,32.455179,"Default Known Flow Node","Known Flow",249226.125000,636383.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169873","Nodes","-169873",21.000000,32.509301,"Default Known Flow Node","Known Flow",249204.500000,636405.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169875","Nodes","-169875",21.000000,32.067141,"Default Known Flow Node","Known Flow",249207.250000,636273.000000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169884","Nodes","-169884",21.000000,32.706810,"Default Known Flow Node","Known Flow",249249.250000,636423.750000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169881","Nodes","-169881",21.000000,32.706810,"Default Known Flow Node","Known Flow",249233.750000,636436.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169887","Nodes","-169887",21.000000,32.761706,"Default Known Flow Node","Known Flow",249262.625000,636425.500000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169890","Nodes","-169890",21.000000,32.674681,"Default Known Flow Node","Known Flow",249277.125000,636395.750000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169894","Nodes","-169894",21.000000,32.841321,"Default Known Flow Node","Known Flow",249292.875000,636425.500000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169898","Nodes","-169898",21.000000,32.797821,"Default Known Flow Node","Known Flow",249308.000000,636394.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169891","Nodes","-169891",21.000000,32.863739,"Default Known Flow Node","Known Flow",249277.750000,636441.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-298931","Nodes","-298931",21.000000,32.959345,"Default Known Flow Node","Known Flow",249386.125000,636474.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000240","Nodes","240",21.000000,32.915366,"Default Known Flow Node","Known Flow",249382.500000,636415.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000110","Nodes","110",21.000000,33.156763,"DDS demands","Known Flow",249419.000000,636415.375000,,0.000000,,,,,-1.059999,,,,,,,-0.947870,-1.059999,,"",,,,,"D1 PROFILE",,,,,,
"625020-174396","Nodes","-174396",21.000000,33.156763,"Default Known Flow Node","Known Flow",249415.250000,636413.000000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-158630","Nodes","-158630",21.000000,31.974973,"Default Known Flow Node","Known Flow",249463.500000,636226.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-298929","Nodes","-298929",21.000000,32.857203,"Default Known Flow Node","Known Flow",249316.875000,636490.750000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000359","Nodes","359",21.000000,32.959345,"Default Known Flow Node","Known Flow",249385.250000,636474.500000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000325","Nodes","325",21.000000,31.652510,"DDS demands","Known Flow",249442.000000,636243.625000,,0.000000,,,,,-2.640000,,,,,,,-2.360735,-2.640000,,"",,,,,"D1 PROFILE",,,,,,
"625020-81833","Nodes","-81833",21.000000,31.652510,"Default Known Flow Node","Known Flow",249453.000000,636256.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000326","Nodes","326",21.000000,31.695938,"Default Known Flow Node","Known Flow",249408.125000,636202.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000327","Nodes","327",21.000000,30.707485,"DDS demands","Known Flow",249439.000000,636199.875000,,0.000000,,,,,-3.670000,,,,,,,-3.281779,-3.670000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000402","Nodes","402,P08118440,PLOTS 1-38 BELVIDERE VIEW",22.999998,32.115141,"CSEP Unmatched","Known Flow",250481.846133,636452.284597,,0.000000,,,,,,,,,-53.360001,,,-47.715469,-53.360001,,"",,,,,,,,,"PL-AF PROFILE",,
"625020-175380","Nodes","-175380",21.000000,32.502109,"Default Known Flow Node","Known Flow",249487.000000,636339.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000255","Nodes","255",21.000000,32.044678,"DDS demands","Known Flow",249507.125000,636228.500000,,0.000000,,,,,-13.529999,,,,,,,-12.098767,-13.529999,,"",,,,,"D1 PROFILE",,,,,,
"625020-175381","Nodes","-175381",21.000000,32.513803,"Default Known Flow Node","Known Flow",249508.875000,636354.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-81835","Nodes","-81835",21.000000,32.084344,"Default Known Flow Node","Known Flow",249517.125000,636228.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000292","Nodes","292",21.000000,33.709804,"DDS demands","Known Flow",249580.125000,636439.500000,,0.000000,,,,,-20.850000,,,,,,,-18.644443,-20.850000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000213","Nodes","213",21.000000,33.821690,"DDS demands","Known Flow",249534.500000,636495.875000,,0.000000,,,,,-7.119999,,,,,,,-6.366831,-7.119999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000249","Nodes","249",21.000000,25.856580,"DDS demands","Known Flow",249878.750000,636436.375000,,0.000000,,,,,-8.569999,,,,,,,-7.663447,-8.569999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000248","Nodes","248",21.000000,26.204277,"DDS demands","Known Flow",249914.000000,636431.875000,,0.000000,,,,,-9.840000,,,,,,,-8.799104,-9.840000,,"",,,,,"D1 PROFILE",,,,,,
"625020-169924","Nodes","-169924",21.000000,32.280688,"Default Known Flow Node","Known Flow",249569.375000,636243.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-158636","Nodes","-158636",21.000000,32.237192,"Default Known Flow Node","Known Flow",249577.500000,636242.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169935","Nodes","-169935",21.000000,32.440401,"Default Known Flow Node","Known Flow",249629.125000,636250.500000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-158639","Nodes","-158639",21.000000,32.440401,"Default Known Flow Node","Known Flow",249646.000000,636254.750000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169936","Nodes","-169936",21.000000,32.409016,"Default Known Flow Node","Known Flow",249642.500000,636211.000000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-158640","Nodes","-158640",21.000000,32.409016,"Default Known Flow Node","Known Flow",249659.750000,636215.500000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169944","Nodes","-169944",21.000000,32.481736,"Default Known Flow Node","Known Flow",249692.875000,636220.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169945","Nodes","-169945",21.000000,32.481736,"Default Known Flow Node","Known Flow",249709.250000,636183.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000322","Nodes","322",21.000000,32.513803,"DDS demands","Known Flow",249504.125000,636319.250000,,0.000000,,,,,-3.849999,,,,,,,-3.442738,-3.849999,,"",,,,,"D1 PROFILE",,,,,,
"625020-98410","Nodes","-98410",21.000000,32.514795,"Default Known Flow Node","Known Flow",249504.625000,636319.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000254","Nodes","254",21.000000,32.440401,"DDS demands","Known Flow",249649.250000,636237.875000,,0.000000,,,,,-18.669999,,,,,,,-16.695048,-18.669999,,"",,,,,"D1 PROFILE",,,,,,
"625020-169939","Nodes","-169939",21.000000,32.452475,"Default Known Flow Node","Known Flow",249654.250000,636239.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169933","Nodes","-169933",21.000000,32.698328,"Default Known Flow Node","Known Flow",249606.875000,636318.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000263","Nodes","263",21.000000,33.484902,"DDS demands","Known Flow",249532.125000,636405.125000,,0.000000,,,,,-10.889999,,,,,,,-9.738032,-10.889999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000264","Nodes","264",21.000000,33.340608,"DDS demands","Known Flow",249600.750000,636411.375000,,0.000000,,,,,-5.680000,,,,,,,-5.079157,-5.680000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000182","Nodes","182",21.000000,32.691232,"DDS demands","Known Flow",249532.250000,636324.875000,,0.000000,,,,,-15.449999,,,,,,,-13.815665,-15.449999,,"",,,,,"D1 PROFILE",,,,,,
"625020-169946","Nodes","-169946",21.000000,26.216166,"Default Known Flow Node","Known Flow",249915.625000,636427.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000250","Nodes","250",21.000000,26.182743,"DDS demands","Known Flow",249940.875000,636391.750000,,0.000000,,,,,-8.600000,,,,,,,-7.690274,-8.600000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000405","Nodes","405",21.000000,26.182743,"Default Known Flow Node","Known Flow",249937.625000,636364.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169934","Nodes","-169934",21.000000,32.698328,"Default Known Flow Node","Known Flow",249611.750000,636297.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169938","Nodes","-169938",21.000000,32.654869,"Default Known Flow Node","Known Flow",249651.000000,636305.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169929","Nodes","-169929",21.000000,32.698328,"Default Known Flow Node","Known Flow",249590.250000,636294.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-158641","Nodes","-158641",21.000000,32.481736,"Default Known Flow Node","Known Flow",249684.500000,636246.000000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169951","Nodes","-169951",21.000000,26.494542,"Default Known Flow Node","Known Flow",249951.875000,636473.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169947","Nodes","-169947",21.000000,26.494542,"Default Known Flow Node","Known Flow",249931.750000,636463.000000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169952","Nodes","-169952",21.000000,26.450653,"Default Known Flow Node","Known Flow",249961.125000,636480.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169953","Nodes","-169953",21.000000,26.494542,"Default Known Flow Node","Known Flow",249962.875000,636457.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000046","Nodes","46",21.000000,26.589788,"DDS demands","Known Flow",249980.750000,636468.625000,,0.000000,,,,,-11.680000,,,,,,,-10.444465,-11.680000,,"",,,,,"D1 PROFILE",,,,,,
"625020-170467","Nodes","-170467",21.000000,33.996195,"Default Known Flow Node","Known Flow",249605.000000,636457.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-170468","Nodes","-170468",21.000000,33.909495,"Default Known Flow Node","Known Flow",249609.250000,636482.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000045","Nodes","45",21.000000,26.351994,"DDS demands","Known Flow",249936.750000,636439.000000,,0.000000,,,,,-3.680000,,,,,,,-3.290721,-3.680000,,"",,,,,"D1 PROFILE",,,,,,
"625020-158633","Nodes","-158633",21.000000,32.238439,"Default Known Flow Node","Known Flow",249555.750000,636223.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000183","Nodes","183",21.000000,32.512477,"DDS demands","Known Flow",249506.875000,636305.875000,,0.000000,,,,,-8.890000,,,,,,,-7.949597,-8.890000,,"",,,,,"D1 PROFILE",,,,,,
"625020-98411","Nodes","-98411",21.000000,26.351994,"Default Known Flow Node","Known Flow",249933.750000,636437.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-158634","Nodes","-158634",21.000000,32.283045,"Default Known Flow Node","Known Flow",249567.000000,636223.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-158632","Nodes","-158632",21.000000,32.194931,"Default Known Flow Node","Known Flow",249527.750000,636244.500000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-158635","Nodes","-158635",21.000000,32.106733,"Default Known Flow Node","Known Flow",249577.375000,636223.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-158637","Nodes","-158637",21.000000,32.065573,"Default Known Flow Node","Known Flow",249579.625000,636188.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169928","Nodes","-169928",21.000000,32.237192,"Default Known Flow Node","Known Flow",249585.875000,636242.500000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-158638","Nodes","-158638",21.000000,32.065573,"Default Known Flow Node","Known Flow",249592.000000,636186.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169941","Nodes","-169941",21.000000,32.440401,"Default Known Flow Node","Known Flow",249665.375000,636259.000000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169942","Nodes","-169942",21.000000,32.409016,"Default Known Flow Node","Known Flow",249676.500000,636219.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-30","Nodes","-30",21.000000,32.551163,"Default Known Flow Node","Known Flow",249713.250000,636253.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000335","Nodes","335, ""BARRWOOD GATE RRI""",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",249115.500000,636938.000000,,999998.967025,,,,,,,,,,,,16.364185,18.299999,,"",,,,,,,,,,,
"62502000000334","Nodes","334",21.000000,48.559376,"DDS demands","Known Flow",249131.000000,636835.500000,,0.000000,,,,,-18.299999,,,,,,,-16.364187,-18.299999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000260","Nodes","260",21.000000,34.382249,"DDS demands","Known Flow",249442.125000,636640.000000,,0.000000,,,,,-21.129999,,,,,,,-18.894825,-21.129999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000261","Nodes","261",21.000000,34.337419,"DDS demands","Known Flow",249411.500000,636607.375000,,0.000000,,,,,-8.470000,,,,,,,-7.574026,-8.470000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000337","Nodes","337",21.000000,48.643667,"Default Known Flow Node","Known Flow",249129.875000,636810.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000336","Nodes","336",21.000000,48.601519,"Default Known Flow Node","Known Flow",249195.375000,636780.000000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000410","Nodes","410",21.000000,34.571890,"Default Known Flow Node","Known Flow",249472.750000,636639.500000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000411","Nodes","411",21.000000,34.744801,"Default Known Flow Node","Known Flow",249471.500000,636598.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000113","Nodes","113",21.000000,34.814155,"DDS demands","Known Flow",249677.625000,636578.500000,,0.000000,,,,,-20.209999,,,,,,,-18.072142,-20.209999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000195","Nodes","195",21.000000,31.355924,"DDS demands","Known Flow",249989.625000,636657.875000,,0.000000,,,,,-6.040000,,,,,,,-5.401076,-6.040000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000036","Nodes","P14134671, CHAPEL LANE ISEP 1, 29.08 SCMH",24.000000,35.053790,"CSEP Unmatched","Known Flow",249860.626768,636648.079067,,0.000000,,,,,,,,,,-20.860001,,-18.653386,-20.860001,,"",,,,,,,,,,"DC PROFILE",
"62502000000320","Nodes","320",21.000000,30.243771,"DDS demands","Known Flow",249923.000000,636720.625000,,0.000000,,,,,-7.699999,,,,,,,-6.885477,-7.699999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000236","Nodes","236",21.000000,30.662405,"DDS demands","Known Flow",249966.875000,636667.375000,,0.000000,,,,,-5.610000,,,,,,,-5.016562,-5.610000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000363","Nodes","363",21.000000,36.057049,"Default Known Flow Node","Known Flow",249774.750000,636872.500000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000079","Nodes","79",21.000000,35.824524,"DDS demands","Known Flow",249746.750000,636887.000000,,0.000000,,,,-3.479999,-24.150000,,,,,,,-24.707240,-27.629999,,"",,,,"C4 PROFILE","D1 PROFILE",,,,,,
"625020-169345","Nodes","-169345",21.000000,35.370163,"Default Known Flow Node","Known Flow",249699.125000,636626.000000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000256","Nodes","256",21.000000,35.350654,"DDS demands","Known Flow",249640.000000,636655.000000,,0.000000,,,,,-7.960000,,,,,,,-7.117974,-7.960000,,"",,,,,"D1 PROFILE",,,,,,
"625020-169365","Nodes","-169365",21.000000,34.864243,"Default Known Flow Node","Known Flow",249881.625000,636619.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000364","Nodes","364",21.000000,34.864243,"Default Known Flow Node","Known Flow",249887.625000,636619.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169370","Nodes","-169370",21.000000,34.758384,"Default Known Flow Node","Known Flow",249905.875000,636639.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000368","Nodes","368",21.000000,34.758384,"DDS demands","Known Flow",249913.375000,636639.000000,,0.000000,,,,,-3.749999,,,,,,,-3.353317,-3.749999,,"",,,,,"D1 PROFILE",,,,,,
"625020-172993","Nodes","-172993",21.000000,36.460249,"Default Known Flow Node","Known Flow",249930.375000,636804.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-172994","Nodes","-172994",21.000000,36.460249,"Default Known Flow Node","Known Flow",249932.250000,636780.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000394","Nodes","394",21.000000,36.157869,"Default Known Flow Node","Known Flow",249815.125000,636624.500000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169360","Nodes","-169360",21.000000,36.157869,"Default Known Flow Node","Known Flow",249840.500000,636626.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000393","Nodes","393",21.000000,36.157869,"DDS demands","Known Flow",249811.125000,636615.125000,,0.000000,-12.789999,,,,,,,,,,,-11.437046,-12.789999,,"","C1 PROFILE",,,,,,,,,,
"625020-294102","Nodes","-294102",21.000000,36.083227,"Default Known Flow Node","Known Flow",249810.250000,636617.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000234","Nodes","234",21.000000,36.083227,"DDS demands","Known Flow",249814.250000,636616.125000,,0.000000,,,,,-15.930000,,,,,,,-14.244891,-15.930000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000021","Nodes",,21.000000,36.729670,"DDS demands","Known Flow",249939.000000,636888.375000,,0.000000,,,,,-3.549999,,,,,,,-3.174473,-3.549999,,"",,,,,"D1 PROFILE",,,,,,
"625020-295410","Nodes","-295410",21.000000,36.799139,"Default Known Flow Node","Known Flow",249910.125000,636815.500000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000023","Nodes","23",21.000000,36.799139,"Default Known Flow Node","Known Flow",249911.750000,636814.125000,,0.000000,,,,,,,-11.899999,,,,,-10.641192,-11.899999,,"",,,,,,,"",,,,
"625020-158644","Nodes","-158644",21.000000,36.188770,"Default Known Flow Node","Known Flow",249815.250000,636643.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000386","Nodes","386",21.000000,36.200654,"Default Known Flow Node","Known Flow",249802.250000,636618.750000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000075","Nodes","75",21.000000,35.451031,"DDS demands","Known Flow",249629.125000,636912.500000,,0.000000,,,,,-22.919999,,,,,,,-20.495474,-22.919999,,"",,,,,"D1 PROFILE",,,,,,
"625020-169340","Nodes","-169340",21.000000,35.472475,"Default Known Flow Node","Known Flow",249577.500000,636902.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000257","Nodes","257",21.000000,35.324041,"DDS demands","Known Flow",249545.500000,636702.375000,,0.000000,,,,,-5.830000,,,,,,,-5.213290,-5.830000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000258","Nodes","258",21.000000,24.030512,"DDS demands","Known Flow",249463.375000,636705.625000,,0.000000,,,,,-6.619999,,,,-55.400001,,,-55.459395,-62.020002,,"",,,,,"D1 PROFILE",,,,"PL-AF PROFILE",,
"62502000000259","Nodes","259",21.000000,35.252152,"DDS demands","Known Flow",249596.875000,636639.250000,,0.000000,,,,,-7.900000,,,,,,,-7.064321,-7.900000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000289","Nodes","289",21.000000,34.718377,"DDS demands","Known Flow",249623.875000,636551.250000,,0.000000,,,,,-0.959999,,,,,,,-0.858449,-0.959999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000238","Nodes","238",21.000000,34.587885,"DDS demands","Known Flow",249879.500000,636563.625000,,0.000000,,,,,-8.649999,,,,,,,-7.734984,-8.649999,,"",,,,,"D1 PROFILE",,,,,,
"625020-169367","Nodes","-169367",21.000000,34.414963,"Default Known Flow Node","Known Flow",249893.875000,636580.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000044","Nodes","44",21.000000,34.131574,"DDS demands","Known Flow",249957.125000,636597.250000,,0.000000,,,,,-8.890000,,,,,,,-7.949597,-8.890000,,"",,,,,"D1 PROFILE",,,,,,
"625020-169375","Nodes","-169375",21.000000,34.131574,"Default Known Flow Node","Known Flow",249968.750000,636605.750000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169368","Nodes","-169368",21.000000,34.864243,"Default Known Flow Node","Known Flow",249893.875000,636618.750000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169372","Nodes","-169372",21.000000,34.758384,"Default Known Flow Node","Known Flow",249923.000000,636639.000000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000365","Nodes","365",21.000000,34.789292,"DDS demands","Known Flow",249913.750000,636675.875000,,0.000000,,,,,-5.330000,,,,,,,-4.766181,-5.330000,,"",,,,,"D1 PROFILE",,,,,,
"625020-169371","Nodes","-169371",21.000000,34.789292,"Default Known Flow Node","Known Flow",249914.500000,636700.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000366","Nodes","366",21.000000,34.780592,"DDS demands","Known Flow",249914.125000,636661.750000,,0.000000,,,,,-5.889999,,,,,,,-5.266943,-5.889999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000235","Nodes","235",21.000000,34.821059,"DDS demands","Known Flow",249889.250000,636675.625000,,0.000000,,,,,-11.419999,,,,,,,-10.211968,-11.419999,,"",,,,,"D1 PROFILE",,,,,,
"625020-169366","Nodes","-169366",21.000000,34.815384,"Default Known Flow Node","Known Flow",249893.625000,636675.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-174590","Nodes","-174590",21.000000,34.866967,"Default Known Flow Node","Known Flow",249933.750000,636661.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000237","Nodes","237",21.000000,30.806477,"DDS demands","Known Flow",249981.000000,636638.250000,,0.000000,,,,,-10.560000,,,,,,,-9.442941,-10.560000,,"",,,,,"D1 PROFILE",,,,,,
"625020-172996","Nodes","-172996",21.000000,30.251822,"Default Known Flow Node","Known Flow",249980.125000,636625.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169376","Nodes","-169376",21.000000,31.206795,"Default Known Flow Node","Known Flow",249976.000000,636666.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000361","Nodes","361",21.000000,36.007282,"Default Known Flow Node","Known Flow",249793.500000,636900.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000319","Nodes","319",21.000000,35.518774,"DDS demands","Known Flow",249710.250000,636824.375000,,0.000000,,,,,-8.660000,,,,,,,-7.743927,-8.660000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000080","Nodes","80",21.000000,35.700780,"DDS demands","Known Flow",249709.875000,636903.875000,,0.000000,,,,,-10.729999,,,,,,,-9.594957,-10.729999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000101","Nodes","101",21.000000,34.140469,"DDS demands","Known Flow",249675.625000,636833.625000,,0.000000,,,,,-3.629999,,,,,,,-3.246011,-3.629999,,"",,,,,"D1 PROFILE",,,,,,
