"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"62500500001305","Nodes","1305",21.000000,29.331373,"DDS demands","Known Flow",233814.704779,620581.821076,,0.000000,-19.319998,,-11.880000,-4.929999,,,-12.870000,,,,,,-43.816675,-48.999997,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,,,
"62500500418190","Nodes","LOGGER 9732, 8 ST LEONARDS ROAD",21.000000,29.294428,"Val Log Cath","Known Flow",233918.710466,620440.206320,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500002966","Nodes","2966",21.000000,29.289825,"DDS demands","Known Flow",233938.331595,620412.697300,,0.000000,,-6.040000,,,,,-34.740002,,,,,,-36.466210,-40.780002,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,
"62500500001053","Nodes","1053",21.000000,34.116093,"DDS demands","Known Flow",233458.204682,621417.821303,,0.000000,-25.610000,,,,,,-14.129999,,,,,,-35.536218,-39.740002,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"62500500418189","Nodes","LOGGER 8506, 36 MILLER ROAD",21.000000,34.191703,"Val Log Cath","Known Flow",233538.952024,621410.106042,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500001071","Nodes","1071",21.000000,34.217489,"DDS demands","Known Flow",233566.454712,621407.196300,,0.000000,-24.940000,-30.219998,-2.710000,-14.239999,,,-20.690000,,,,,,-82.983424,-92.799995,,"","C1 PROFILE","C2 PROFILE","C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,,,
"62500500000714","Nodes","-714",21.000000,38.479520,"Default Known Flow Node","Known Flow",233493.447584,621899.820511,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500418188","Nodes","418188",21.000000,38.154122,"Default Known Flow Node","Known Flow",233495.498190,621882.710110,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500001060","Nodes","1060",21.000000,37.923200,"DDS demands","Known Flow",233498.141281,621862.512443,,0.000000,-8.720000,,,,,,-2.630000,,,,,,-10.149373,-11.350000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"62500500011701","Nodes","-2876",21.000000,30.690486,"Default Known Flow Node","Known Flow",235810.330322,622354.196558,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500418187","Nodes","LOGGER 9774, 9 WESTWOOD AVENUE",21.000000,30.719812,"Val Log Cath","Known Flow",235823.174142,622363.327415,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500000934","Nodes","934",21.000000,30.787234,"DDS demands","Known Flow",235852.705334,622384.321566,,0.000000,,,,,,,-17.629998,,,,,,-15.765060,-17.629998,,"",,,,,,,"D1 PROFILE",,,,,
"62500500000764","Nodes","764",21.000000,33.370337,"DDS demands","Known Flow",233595.204720,622736.946662,,0.000000,-9.209999,,,,,,-16.679999,,,-11.419999,,,-33.363270,-37.309999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,"I2 PROFILE",,
"62500500418186","Nodes","LOGGER 9576, 40 YORK STREET",21.000000,34.499652,"Val Log Cath","Known Flow",233612.603560,622800.893188,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500002693","Nodes","2693",21.000000,34.968220,"Default Known Flow Node","Known Flow",233621.079727,622827.071686,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500000613","Nodes","613",21.000000,33.790073,"DDS demands","Known Flow",234566.829984,623228.321796,,0.000000,,,,,,,-41.200002,,,,,,-36.841780,-41.200002,,"",,,,,,,"D1 PROFILE",,,,,
"62500500418184","Nodes","LOGGER 10414, 54 NORTHFIELD AVENUE",21.000000,33.687415,"Val Log Cath","Known Flow",234628.981643,623212.524049,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500000616","Nodes","616",21.000000,33.667676,"DDS demands","Known Flow",234641.580004,623209.321790,,0.000000,-4.469999,,,,,,-8.069999,,,,,,-11.213491,-12.539999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"62500500002002","Nodes","LOGGER 9212, 43 ROWANBANK ROAD",21.000000,41.226645,"Val Log Cath","Known Flow",236217.636892,625305.085674,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500418183","Nodes","418183",21.000000,41.144584,"Default Known Flow Node","Known Flow",236253.455443,625337.322370,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500002452","Nodes","2452",21.000000,41.062775,"DDS demands","Known Flow",236246.580441,625389.072384,,0.000000,,,,,,,-5.310000,,,,,,-4.748297,-5.310000,,"",,,,,,,"D1 PROFILE",,,,,
"62500500003539","Nodes","-3539",21.000000,38.101038,"Default Known Flow Node","Known Flow",235830.949612,625806.150043,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500000206","Nodes","206",21.000000,28.594046,"DDS demands","Known Flow",234733.868029,625808.912498,,0.000000,,,,,,,-8.660000,,,,,,-7.743927,-8.660000,,"",,,,,,,"D1 PROFILE",,,,,
"62500500418181","Nodes","418181",21.000000,28.674343,"Default Known Flow Node","Known Flow",234758.958589,625804.445916,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500011508","Nodes","-2553",21.000000,32.648271,"Default Known Flow Node","Known Flow",235289.298757,619302.563392,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500418191","Nodes","P00034510, DALMELLINGTON ROAD CSEP, 35.54 SCMH",26.000000,32.794844,"CSEP DDS Matched","Known Flow",235329.830192,619337.320737,,0.000000,,,,,,,,-35.540001,,,,,-31.780505,-35.540001,,"",,,,,,,,"DC PROFILE",,,,
"62500500000013","Nodes","KINCAIDSTON ESTATE DG, CLOCKED, SITE ID 3137",21.000000,32.999999,"Default Known Pressure Node","Known Pressure",235343.320721,619322.581084,,999998.967025,,,,,,,,,,,,,710.939027,795.039980,,"",,,,,,,,,,,,
"62500500000050","Nodes","50",21.000000,46.157239,"Default Known Flow Node","Known Flow",236018.583507,627387.332098,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500003158","Nodes","3158",21.000000,46.157239,"Default Known Flow Node","Known Flow",236025.959295,627408.953818,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500000072","Nodes","72",21.000000,46.199239,"DDS demands","Known Flow",236043.330386,627435.072940,,0.000000,,,,,,,,,,-6.000000,,,-5.365307,-6.000000,,"",,,,,,,,,,"I2 PROFILE",,
"62500500000051","Nodes","51",21.000000,46.073251,"Default Known Flow Node","Known Flow",235987.455370,627253.322891,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500504904610","Nodes","-4904610",21.000000,30.988559,"Default Known Flow Node","Known Flow",235059.807948,624302.505410,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500000512","Nodes","512",21.000000,30.882951,"Default Known Flow Node","Known Flow",235072.705332,624338.834912,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500003112","Nodes","3112",21.000000,30.831275,"DDS demands","Known Flow",235072.955122,624354.072102,,0.000000,,,,,,,-7.030000,,,,,,-6.286352,-7.030000,,"",,,,,,,"D1 PROFILE",,,,,
"62500500003839","Nodes","3839",21.000000,32.962558,"DDS demands","Known Flow",234330.954920,624061.072022,,0.000000,,,,,,,-1.789999,,,,,,-1.600649,-1.789999,,"",,,,,,,"D1 PROFILE",,,,,
"62500500002597","Nodes","2597",21.000000,32.962558,"Default Known Flow Node","Known Flow",234330.195952,624059.701099,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500000413","Nodes","413",21.000000,33.005497,"Default Known Flow Node","Known Flow",234292.454909,624147.072046,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500011702","Nodes","-2208",21.000000,33.094295,"Default Known Flow Node","Known Flow",234314.954915,624070.072025,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500002596","Nodes","2596",21.000000,33.101072,"Default Known Flow Node","Known Flow",234351.079925,624052.947020,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500000412","Nodes","412",21.000000,33.104444,"DDS demands","Known Flow",234372.454931,624043.322017,,0.000000,,,,,,,-4.639999,,,,,,-4.149170,-4.639999,,"",,,,,,,"D1 PROFILE",,,,,
"62500500001454","Nodes","1454",21.000000,31.446744,"DDS demands","Known Flow",235508.080240,620513.446057,,0.000000,,,,,,,-52.220001,,,,,,-46.696060,-52.220001,,"",,,,,,,"D1 PROFILE",,,,,
"62500500001469","Nodes","1469",21.000000,32.823913,"Default Known Flow Node","Known Flow",235563.225724,620671.125301,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500011509","Nodes","-2756",21.000000,34.315957,"Default Known Flow Node","Known Flow",235705.580294,620817.571140,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500000373","Nodes","373",21.000000,41.246515,"DDS demands","Known Flow",236199.705428,625288.947356,,0.000000,,,,,,,-12.149999,,,,,,-10.864747,-12.149999,,"",,,,,,,"D1 PROFILE",,,,,
"62500500003489","Nodes","3489",21.000000,26.233276,"Default Known Flow Node","Known Flow",234708.784023,619729.450844,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500001134","Nodes","1134",21.000000,25.927042,"Default Known Flow Node","Known Flow",234715.967255,619673.093155,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500003906","Nodes","3906",21.000000,25.928225,"Default Known Flow Node","Known Flow",234716.150525,619671.655267,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500003905","Nodes","3905",21.000000,25.933194,"Default Known Flow Node","Known Flow",234716.919025,619665.625826,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500001183","Nodes","1183",21.000000,36.980101,"DDS demands","Known Flow",234774.830041,621716.946384,,0.000000,,,,,,,-31.629998,,,,,,-28.284110,-31.629998,,"",,,,,,,"D1 PROFILE",,,,,
"62500500001186","Nodes","1186",21.000000,36.954297,"Default Known Flow Node","Known Flow",234775.458728,621720.831955,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500011510","Nodes",,21.000000,35.708239,"DDS demands","Known Flow",234797.205047,621791.571405,,0.000000,,,,,,,-13.080000,,,,,,-11.696370,-13.080000,,"",,,,,,,"D1 PROFILE",,,,,
"62500500002621","Nodes","2621",21.000000,34.065868,"DDS demands","Known Flow",233484.829690,622234.196525,,0.000000,,,,-9.500000,,,-4.039999,,,,,,-12.107710,-13.539999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"62500500002622","Nodes","P00080982, BUCHAN COURT CSEP, 43.38 SCMH",26.000000,32.817514,"CSEP DDS Matched","Known Flow",233383.015921,622343.260296,,0.000000,,,,,,,-0.479999,-43.380002,,,,,-39.220397,-43.860003,,"",,,,,,,"D1 PROFILE","DC PROFILE",,,,
"62500500002627","Nodes","318289, SOUTH HARBOUR STREET CSEP, 54.7 SCMH",22.999998,30.790888,"CSEP DDS Matched","Known Flow",233336.670462,622394.230756,,0.000000,,,,,,,,-54.699999,,,,,-48.913720,-54.699999,,"",,,,,,,,"DC PROFILE",,,,
"62500500002420","Nodes","2420",21.000000,37.671323,"DDS demands","Known Flow",235140.205140,625662.697458,,0.000000,,-4.909999,,,,,-5.429999,,,,,,-9.246212,-10.339999,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,
"62500500000258","Nodes","258",21.000000,37.667164,"DDS demands","Known Flow",235212.955160,625685.697464,,0.000000,,,,,,,-7.489999,,,,,,-6.697691,-7.489999,,"",,,,,,,"D1 PROFILE",,,,,
"62500500011512","Nodes","-1501",21.000000,26.021938,"Default Known Flow Node","Known Flow",234756.789036,620824.405142,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500000715","Nodes","LOGGER 9297, 17A CHARLOTTE STREET",21.000000,38.630058,"Val Log Cath","Known Flow",233366.579657,621905.071436,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500002001","Nodes","2001",21.000000,38.621358,"Default Known Flow Node","Known Flow",233461.323924,621901.494003,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500001243","Nodes","1243",21.000000,31.375619,"DDS demands","Known Flow",232807.273505,620082.266940,,0.000000,,,,,,,-13.179999,,,,,,-11.785791,-13.179999,,"",,,,,,,"D1 PROFILE",,,,,
"62500500001244","Nodes","1244",21.000000,31.229877,"DDS demands","Known Flow",232919.567536,620039.615928,,0.000000,,,,,,,-28.879999,,,,,,-25.825013,-28.879999,,"",,,,,,,"D1 PROFILE",,,,,
"62500500001447","Nodes","1447",21.000000,30.969174,"DDS demands","Known Flow",235484.205234,620359.321015,,0.000000,,,,,,,-26.340000,,,,,,-23.553699,-26.340000,,"",,,,,,,"D1 PROFILE",,,,,
"62500500001009","Nodes","LOGGER 9715, 56 CROFTHEAD ROAD",21.000000,31.691869,"Val Log Cath","Known Flow",235564.396587,620386.040385,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500001919","Nodes","1919",21.000000,32.245136,"Default Known Flow Node","Known Flow",235616.718584,620442.554026,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500001902","Nodes","1902",21.000000,26.670063,"DDS demands","Known Flow",234241.954896,618711.445567,,0.000000,,,,,,,-26.450000,,,,,,-23.652063,-26.450000,,"",,,,,,,"D1 PROFILE",,,,,
"62500500001010","Nodes","LOGGER 10307, 37 MERKLAND ROAD",21.000000,26.826924,"Val Log Cath","Known Flow",234255.002619,618700.216468,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"62500500001748","Nodes","1748",21.000000,29.531981,"DDS demands","Known Flow",234550.579980,618438.695492,,0.000000,,,,,,,-28.639999,,,,,,-25.610399,-28.639999,,"",,,,,,,"D1 PROFILE",,,,,
"62500500001485","Nodes","1485",21.000000,27.595926,"DDS demands","Known Flow",234828.080055,620043.570929,,0.000000,,,,,,,-19.540001,,,,,,-17.473018,-19.540001,,"",,,,,,,"D1 PROFILE",,,,,
