"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"62501600000711","Nodes","711","21.000000","49.855152","DDS demands","Known Flow","229203.953525","642831.952130","","0.000000","","","","","","-2.509999","","","","","","-2.244486","-2.509999","","","","","","","","D1 PROFILE","","","","",""
"62501600000710","Nodes","710","21.000000","49.948920","DDS demands","Known Flow","229196.825840","642835.824224","","0.000000","","","","","","-7.949999","","","","","","-7.109032","-7.949999","","","","","","","","D1 PROFILE","","","","",""
"62501600003916","Nodes","Rowallan RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","229195.328523","642834.202131","","9999999.551650","","","","","","","","","","","","21.488056","24.030000","","","","","","","","","","","","",""
"62501600000699","Nodes","699","21.000000","49.672221","DDS demands","Known Flow","229177.078518","642912.327152","","0.000000","","","","","","-6.070000","","","","","","-5.427902","-6.070000","","","","","","","","D1 PROFILE","","","","",""
"62501600000698","Nodes","698","21.000000","49.925894","DDS demands","Known Flow","229191.451635","642904.828134","","0.000000","","","","","","-5.150000","","","","","","-4.605222","-5.150000","","","","","","","","D1 PROFILE","","","","",""
"62501600003910","Nodes","Treesbank RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","229192.703522","642907.702151","","9999999.551650","","","","","","","","","","","","21.747379","24.320001","","","","","","","","","","","","",""
"62501600000723","Nodes","723","21.000000","49.786834","DDS demands","Known Flow","229106.453498","642778.327115","","0.000000","","","","","","-0.899999","","","","","","-0.804796","-0.899999","","","","","","","","D1 PROFILE","","","","",""
"62501600000722","Nodes","722","21.000000","49.951838","DDS demands","Known Flow","229125.451631","642768.328098","","0.000000","","","","","","-12.600000","","","","","","-11.267146","-12.600000","","","","","","","","D1 PROFILE","","","","",""
"62501600003924","Nodes","Newark RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","229126.203504","642770.077113","","9999999.551650","","","","","","","","","","","","22.605829","25.280000","","","","","","","","","","","","",""
"62501600000734","Nodes","734","21.000000","49.834373","Default Known Flow Node","Known Flow","229133.078506","642697.577093","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000733","Nodes","733","21.000000","49.863794","DDS demands","Known Flow","229124.626923","642702.209211","","0.000000","","","","","","-18.479999","","","","","","-16.525146","-18.479999","","","","","","","","D1 PROFILE","","","","",""
"62501600000451","Nodes","Lainshaw RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","229120.078502","642704.702095","","999998.967025","","","","","","","","","","","","23.115532","25.849998","","","","","","","","","","","","",""
"62501600003899","Nodes","Woodside (McLean Home)  RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","229188.453521","643824.077400","","999998.967025","","","","","","","","","","","","55.217956","61.749997","","","","","","","","","","","","",""
"62501600000659","Nodes","659","21.000000","49.056879","DDS demands","Known Flow","229196.199753","643825.076914","","0.000000","","","","","","-6.769999","","","","","","-6.053854","-6.769999","","","","","","","","D1 PROFILE","","","","",""
"62501600000660","Nodes","660","21.000000","44.921040","DDS demands","Known Flow","229204.578525","643866.577411","","0.000000","","","","","","-10.689999","","","","","","-9.559189","-10.689999","","","","","","","","D1 PROFILE","","","","",""
"62501600003974","Nodes","Ashgrove Road RRI 1","21.000000","49.999998","Default Known Pressure Node","Known Pressure","229493.453604","643658.702355","","999998.967025","","","","","","","","","","","","5.562035","6.220000","","","","","","","","","","","","",""
"62501600000820","Nodes","820","21.000000","49.994118","DDS demands","Known Flow","229491.828603","643660.702355","","0.000000","","","","","","","","","-6.220000","","","-5.562035","-6.220000","","","","","","","","","","","I2 PROFILE","",""
"62501600003772","Nodes","-156387","21.000000","49.994553","Default Known Flow Node","Known Flow","229524.703612","643687.202363","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000169","Nodes","169","21.000000","25.221634","DDS demands","Known Flow","231182.189063","643289.325254","","0.000000","","","","","","-13.340000","","","","","","-11.928867","-13.340000","","","","","","","","D1 PROFILE","","","","",""
"62501600003540","Nodes","-1083","21.000000","42.328082","Default Known Flow Node","Known Flow","230471.360870","643408.263287","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600001010","Nodes","P09121132,  Dev @ Whitehirst Park, -100.43","24.000000","25.994040","CSEP DDS Matched","Known Flow","229029.915600","643830.446738","","0.000000","","","","","-122.499998","","-100.429998","","","","","-199.347998","-222.930005","","","","","","","CT PROFILE","","DC PROFILE","","","",""
"62501600003527","Nodes","-1063","21.000000","40.499263","Default Known Flow Node","Known Flow","230494.579825","643361.327763","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600001851","Nodes","P9970111, Blairafton Wynd, -55.8","30.000000","38.341676","CSEP DDS Matched","Known Flow","229227.828531","644042.577459","","0.000000","","","","","","","-32.389999","","","","","-28.963716","-32.389999","","","","","","","","","DC PROFILE","","","",""
"62501600000691","Nodes","691","21.000000","38.428742","DDS demands","Known Flow","229243.015054","644052.158218","","0.000000","","","","","","-11.740000","","","","","","-10.498118","-11.740000","","","","","","","","D1 PROFILE","","","","",""
"62501600000690","Nodes","690","21.000000","38.799016","DDS demands","Known Flow","229290.828549","644059.077464","","0.000000","","","","","","-9.379999","","","","","","-8.387763","-9.379999","","","","","","","","D1 PROFILE","","","","",""
"62501600000410","Nodes","410","21.000000","32.200241","DDS demands","Known Flow","230879.578981","642814.952125","","0.000000","","","","","","-5.260000","","","","","","-4.703586","-5.260000","","","","","","","","D1 PROFILE","","","","",""
"62501600001003","Nodes","P08119486, Former Co-op Mains Street, -8.12","22.999998","39.458956","CSEP DDS Matched","Known Flow","230364.783464","643348.940914","","0.000000","","","","","","","-8.120000","","","","","-7.261049","-8.120000","","","","","","","","","DC PROFILE","","","",""
"62501600000449","Nodes","449","21.000000","32.210714","DDS demands","Known Flow","230941.328998","642796.077120","","0.000000","","","","","","-3.589999","","","","","","-3.210242","-3.589999","","","","","","","","D1 PROFILE","","","","",""
"62501600003546","Nodes","-1105","21.000000","33.328101","Default Known Flow Node","Known Flow","230841.403130","643565.749450","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000749","Nodes","P00086394,  Bridgend Lane, -30.6","24.000000","33.847617","CSEP DDS Matched","Known Flow","230795.845958","643514.421316","","0.000000","","","","","","","-19.003999","","","","","-16.993716","-19.003999","","","","","","","","","DC PROFILE","","","",""
"62501600003545","Nodes","-1098","21.000000","34.756304","Default Known Flow Node","Known Flow","230743.741782","643483.516249","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600003535","Nodes","-1073","21.000000","28.836177","Default Known Flow Node","Known Flow","231001.329014","643384.202280","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600001005","Nodes","","21.000000","28.446143","Default Known Flow Node","Known Flow","231016.745356","643382.931571","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600003532","Nodes","-1069","21.000000","26.801072","Default Known Flow Node","Known Flow","231081.704171","643377.577147","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600003874","Nodes","-579","21.000000","40.084161","Default Known Flow Node","Known Flow","230314.328747","643507.327503","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600001004","Nodes","","21.000000","40.842180","Default Known Flow Node","Known Flow","230374.407849","643527.560950","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000272","Nodes","272","21.000000","22.320345","DDS demands","Known Flow","229373.219571","642634.186076","","0.000000","","","","","","-16.430000","","","","","","-14.692001","-16.430000","","","","","","","","D1 PROFILE","","","","",""
"62501600001002","Nodes","Logger id = 10096, Culzean Place","21.000000","22.369496","Val Log Post","Known Flow","229329.454087","642663.865985","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000270","Nodes","270","21.000000","22.589797","DDS demands","Known Flow","229335.203561","642725.577101","","0.000000","","","","","","-40.589999","","","","","","-36.296302","-40.589999","","","","","","","","D1 PROFILE","","","","",""
"62501600003995","Nodes","-860","21.000000","27.592950","Default Known Flow Node","Known Flow","229264.335863","644293.800790","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600001000","Nodes","","21.000000","27.914080","Default Known Flow Node","Known Flow","229277.578545","644299.202529","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000813","Nodes","","21.000000","27.849952","Default Known Flow Node","Known Flow","229275.276455","644298.176296","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000652","Nodes","652,","21.000000","22.904072","DDS demands","Known Flow","230967.329005","643770.952385","","0.000000","","","","","","-7.210000","","","","","","-6.447311","-7.210000","","","","","","","","D1 PROFILE","","","","",""
"62501600000111","Nodes","111","21.000000","35.153854","DDS demands","Known Flow","229930.078722","643699.952366","","0.000000","","","","","","-4.179999","","","","","","-3.737830","-4.179999","","","","","","","","D1 PROFILE","","","","",""
"62501600000851","Nodes","","21.000000","35.128198","Default Known Flow Node","Known Flow","229932.440714","643609.200871","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000257","Nodes","257","21.000000","26.791160","DDS demands","Known Flow","228884.454779","642837.755489","","0.000000","","","","","","-5.639999","","","","","","-5.043388","-5.639999","","","","","","","","D1 PROFILE","","","","",""
"62501600000258","Nodes","258","21.000000","26.745911","DDS demands","Known Flow","228902.534443","642789.376118","","0.000000","","","","","","-10.560000","","","","","","-9.442941","-10.560000","","","","","","","","D1 PROFILE","","","","",""
"62501600000256","Nodes","256","21.000000","26.826860","DDS demands","Known Flow","228913.765446","642811.341124","","0.000000","","","","","","-5.189999","","","","","","-4.640990","-5.189999","","","","","","","","D1 PROFILE","","","","",""
"62501600003592","Nodes","-1462535","21.000000","26.745911","Default Known Flow Node","Known Flow","228897.529442","642780.127116","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000259","Nodes","259","21.000000","26.976176","Default Known Flow Node","Known Flow","228932.225451","642784.595117","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000260","Nodes","260","21.000000","26.871657","DDS demands","Known Flow","228962.811459","642769.086113","","0.000000","","","","","","-2.339999","","","","","","-2.092469","-2.339999","","","","","","","","D1 PROFILE","","","","",""
"62501600000253","Nodes","253","21.000000","26.247111","DDS demands","Known Flow","228950.647267","642879.907832","","0.000000","","","","","","-3.910000","","","","","","-3.496392","-3.910000","","","","","","","","D1 PROFILE","","","","",""
"62501600000250","Nodes","250","21.000000","26.279741","DDS demands","Known Flow","228919.361447","642904.073150","","0.000000","","","","","","-6.989999","","","","","","-6.250582","-6.989999","","","","","","","","D1 PROFILE","","","","",""
"62501600000251","Nodes","251","21.000000","26.531838","DDS demands","Known Flow","228938.041453","642856.797137","","0.000000","","","","","","-7.610000","","","","","","-6.804998","-7.610000","","","","","","","","D1 PROFILE","","","","",""
"62501600000633","Nodes","633","21.000000","26.820794","Default Known Flow Node","Known Flow","228989.328467","642895.077147","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000641","Nodes","641","21.000000","26.494369","DDS demands","Known Flow","228955.703457","642973.077168","","0.000000","","","","","","-1.860000","","","","","","-1.663245","-1.860000","","","","","","","","D1 PROFILE","","","","",""
"62501600000642","Nodes","","21.000000","26.446768","DDS demands","Known Flow","228947.828455","642958.202164","","0.000000","","","","","","-1.679999","","","","","","-1.502286","-1.679999","","","","","","","","D1 PROFILE","","","","",""
"62501600003603","Nodes","-1462561","21.000000","26.138117","Default Known Flow Node","Known Flow","228928.578450","642947.327161","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000264","Nodes","264","21.000000","26.773735","DDS demands","Known Flow","228998.991469","642836.775131","","0.000000","","","","","","-2.339999","","","","","","-2.092469","-2.339999","","","","","","","","D1 PROFILE","","","","",""
"62501600000643","Nodes","643","21.000000","25.945631","Default Known Flow Node","Known Flow","228983.328465","642941.327160","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600003600","Nodes","-1462556","21.000000","25.945631","Default Known Flow Node","Known Flow","228968.828461","642913.577152","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000634","Nodes","634","21.000000","26.647879","Default Known Flow Node","Known Flow","229001.953470","642919.452154","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000265","Nodes","265","21.000000","26.606158","DDS demands","Known Flow","229011.130862","642859.540582","","0.000000","","","","","","-6.650000","","","","","","-5.946549","-6.650000","","","","","","","","D1 PROFILE","","","","",""
"62501600000263","Nodes","263","21.000000","26.539308","DDS demands","Known Flow","229029.805391","642810.335270","","0.000000","","","","","","-7.400000","","","","","","-6.617212","-7.400000","","","","","","","","D1 PROFILE","","","","",""
"62501600000720","Nodes","720","21.000000","44.288396","DDS demands","Known Flow","229037.828480","642759.952110","","0.000000","","","","","","-2.140000","","","","","","-1.913626","-2.140000","","","","","","","","D1 PROFILE","","","","",""
"62501600000718","Nodes","718","21.000000","44.419044","DDS demands","Known Flow","229047.828482","642752.827108","","0.000000","","","","","","-3.430000","","","","","","-3.067167","-3.430000","","","","","","","","D1 PROFILE","","","","",""
"62501600000736","Nodes","736","21.000000","49.748314","DDS demands","Known Flow","229150.703510","642658.202083","","0.000000","","","","","","-0.689999","","","","","","-0.617010","-0.689999","","","","","","","","D1 PROFILE","","","","",""
"62501600000735","Nodes","735","21.000000","49.780562","DDS demands","Known Flow","229121.453502","642673.327087","","0.000000","","","","","","-1.869999","","","","","","-1.672187","-1.869999","","","","","","","","D1 PROFILE","","","","",""
"62501600000727","Nodes","727","21.000000","49.270718","DDS demands","Known Flow","229088.828494","642818.077126","","0.000000","","","","","","-4.619999","","","","","","-4.131286","-4.619999","","","","","","","","D1 PROFILE","","","","",""
"62501600000725","Nodes","725","21.000000","49.634922","DDS demands","Known Flow","229098.328496","642813.077125","","0.000000","","","","","","-2.730000","","","","","","-2.441214","-2.730000","","","","","","","","D1 PROFILE","","","","",""
"62501600000708","Nodes","708","21.000000","49.177878","DDS demands","Known Flow","229117.578500","642887.577143","","0.000000","","","","","","-11.880000","","","","","","-10.623308","-11.880000","","","","","","","","D1 PROFILE","","","","",""
"62501600003778","Nodes","-213","21.000000","49.375599","Default Known Flow Node","Known Flow","229152.703511","642869.452140","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000639","Nodes","","21.000000","26.262128","Default Known Flow Node","Known Flow","229115.703501","642975.827169","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000638","Nodes","638","21.000000","26.288581","DDS demands","Known Flow","229100.203497","642944.702161","","0.000000","","","","","","-10.660000","","","","","","-9.532363","-10.660000","","","","","","","","D1 PROFILE","","","","",""
"62501600000701","Nodes","701","21.000000","49.525081","DDS demands","Known Flow","229147.703510","642958.327164","","0.000000","","","","","","-5.119999","","","","","","-4.578395","-5.119999","","","","","","","","D1 PROFILE","","","","",""
"62501600000713","Nodes","713","21.000000","49.671638","DDS demands","Known Flow","229220.203529","642792.827119","","0.000000","","","","","","-7.440000","","","","","","-6.652981","-7.440000","","","","","","","","D1 PROFILE","","","","",""
"62501600000705","Nodes","705","21.000000","49.605091","DDS demands","Known Flow","229257.703540","642859.452137","","0.000000","","","","","","-8.120000","","","","","","-7.261049","-8.120000","","","","","","","","D1 PROFILE","","","","",""
"62501600003779","Nodes","-215","21.000000","49.726377","Default Known Flow Node","Known Flow","229227.828531","642875.077142","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000319","Nodes","319","21.000000","22.108249","DDS demands","Known Flow","229395.702275","642613.774871","","0.000000","","","","","","-10.660000","","","","","","-9.532363","-10.660000","","","","","","","","D1 PROFILE","","","","",""
"62501600003784","Nodes","-234","21.000000","26.409389","Default Known Flow Node","Known Flow","229081.578492","642908.077151","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600003780","Nodes","-216","21.000000","26.401344","Default Known Flow Node","Known Flow","229065.203487","642877.327142","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600003581","Nodes","-1462497","21.000000","49.375599","Default Known Flow Node","Known Flow","229160.578513","642880.827143","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000730","Nodes","730","21.000000","49.600574","DDS demands","Known Flow","229186.328520","642725.327101","","0.000000","","","","","","-6.610000","","","","","","-5.910780","-6.610000","","","","","","","","D1 PROFILE","","","","",""
"62501600000729","Nodes","729","21.000000","49.796964","DDS demands","Known Flow","229168.203515","642764.577112","","0.000000","","","","","","-2.840000","","","","","","-2.539578","-2.840000","","","","","","","","D1 PROFILE","","","","",""
"62501600003630","Nodes","-1462642","21.000000","49.466170","Default Known Flow Node","Known Flow","229215.453528","642767.327112","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000731","Nodes","731","21.000000","49.466170","DDS demands","Known Flow","229208.435606","642753.961518","","0.000000","","","","","","-5.349999","","","","","","-4.784065","-5.349999","","","","","","","","D1 PROFILE","","","","",""
"62501600000715","Nodes","715","21.000000","49.878695","DDS demands","Known Flow","229066.578488","642704.202095","","0.000000","","","","","","-1.609999","","","","","","-1.439690","-1.609999","","","","","","","","D1 PROFILE","","","","",""
"62501600000717","Nodes","717","21.000000","49.874709","DDS demands","Known Flow","229038.703480","642719.077099","","0.000000","","","","","","-1.360000","","","","","","-1.216136","-1.360000","","","","","","","","D1 PROFILE","","","","",""
"62501600003771","Nodes","-147","21.000000","49.582677","Default Known Flow Node","Known Flow","229082.365754","642735.024391","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000719","Nodes","719","21.000000","42.582992","DDS demands","Known Flow","229023.828476","642708.452096","","0.000000","","","","","","-4.659999","","","","","","-4.167055","-4.659999","","","","","","","","D1 PROFILE","","","","",""
"62501600000737","Nodes","737","21.000000","49.760951","DDS demands","Known Flow","229173.453517","642686.952091","","0.000000","","","","","","-3.780000","","","","","","-3.380143","-3.780000","","","","","","","","D1 PROFILE","","","","",""
"62501600000738","Nodes","738","21.000000","49.654349","DDS demands","Known Flow","229159.578513","642660.702083","","0.000000","","","","","","-1.029999","","","","","","-0.921044","-1.029999","","","","","","","","D1 PROFILE","","","","",""
"62501600000732","Nodes","732","21.000000","47.409794","DDS demands","Known Flow","229203.953525","642719.577099","","0.000000","","","","","","-5.449999","","","","","","-4.873487","-5.449999","","","","","","","","D1 PROFILE","","","","",""
"62501600000724","Nodes","724","21.000000","49.682631","Default Known Flow Node","Known Flow","229066.828488","642789.202118","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000726","Nodes","726","21.000000","48.774205","DDS demands","Known Flow","229080.578491","642815.952126","","0.000000","","","","","","-4.429999","","","","","","-3.961385","-4.429999","","","","","","","","D1 PROFILE","","","","",""
"62501600000707","Nodes","707","21.000000","49.510130","DDS demands","Known Flow","229141.328508","642845.077134","","0.000000","","","","","","-12.499999","","","","","","-11.177723","-12.499999","","","","","","","","D1 PROFILE","","","","",""
"62501600000706","Nodes","Rosemount RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","229157.578512","642840.702132","","9999999.551650","","","","","","","","","","","","21.801032","24.379999","","","","","","","","","","","","",""
"62501600003775","Nodes","-206","21.000000","49.497752","Default Known Flow Node","Known Flow","229105.328498","642855.202136","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000709","Nodes","709","21.000000","49.177878","Default Known Flow Node","Known Flow","229102.578497","642896.452148","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000636","Nodes","636","21.000000","26.409403","DDS demands","Known Flow","229079.223590","642909.236776","","0.000000","","","","","","-16.920000","","","","","","-15.130167","-16.920000","","","","","","","","D1 PROFILE","","","","",""
"62501600000635","Nodes","635","21.000000","26.518949","DDS demands","Known Flow","229045.828482","642925.702155","","0.000000","","","","","","-4.289999","","","","","","-3.836194","-4.289999","","","","","","","","D1 PROFILE","","","","",""
"62501600003591","Nodes","-1462527","21.000000","26.518949","Default Known Flow Node","Known Flow","229048.703483","642931.827157","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600003687","Nodes","-1462793","21.000000","26.332137","Default Known Flow Node","Known Flow","229068.578488","642960.952165","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600003787","Nodes","-269","21.000000","26.026286","Default Known Flow Node","Known Flow","229080.953491","642993.202174","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600003595","Nodes","-1462540","21.000000","26.218576","Default Known Flow Node","Known Flow","229127.078504","642969.952168","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000700","Nodes","700","21.000000","49.463429","DDS demands","Known Flow","229161.203513","642951.827163","","0.000000","","","","","","-7.979999","","","","","","-7.135858","-7.979999","","","","","","","","D1 PROFILE","","","","",""
"62501600000712","Nodes","712","21.000000","49.614543","DDS demands","Known Flow","229235.703534","642785.202117","","0.000000","","","","","","-6.130000","","","","","","-5.481555","-6.130000","","","","","","","","D1 PROFILE","","","","",""
"62501600000704","Nodes","704","21.000000","49.551518","DDS demands","Known Flow","229277.328545","642849.202135","","0.000000","","","","","","-7.050000","","","","","","-6.304236","-7.050000","","","","","","","","D1 PROFILE","","","","",""
"62501600000271","Nodes","271","21.000000","22.415197","DDS demands","Known Flow","229433.578587","642664.577084","","0.000000","","","","","","-18.340000","","","","","","-16.399957","-18.340000","","","","","","","","D1 PROFILE","","","","",""
"62501600000318","Nodes","318","21.000000","22.343351","DDS demands","Known Flow","229459.453594","642645.577079","","0.000000","","","","","","-5.409999","","","","","","-4.837718","-5.409999","","","","","","","","D1 PROFILE","","","","",""
"62501600000573","Nodes","573","21.000000","22.832956","Default Known Flow Node","Known Flow","229354.203566","642759.577110","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600003607","Nodes","-1462585","21.000000","22.832956","Default Known Flow Node","Known Flow","229355.828566","642762.452111","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000574","Nodes","574","21.000000","23.040706","DDS demands","Known Flow","229368.828570","642858.327137","","0.000000","","","","","","-6.459999","","","","","","-5.776647","-6.459999","","","","","","","","D1 PROFILE","","","","",""
"62501600000770","Nodes","770","21.000000","22.962955","DDS demands","Known Flow","229421.578584","642819.452127","","0.000000","","","","","","-2.970000","","","","","","-2.655827","-2.970000","","","","","","","","D1 PROFILE","","","","",""
"62501600000771","Nodes","771","21.000000","22.962955","Default Known Flow Node","Known Flow","229443.828590","642860.327138","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501600000266","Nodes","266","21.000000","22.983192","DDS demands","Known Flow","229377.453572","642841.452133","","0.000000","","","","","","-15.359999","","","","","","-13.735186","-15.359999","","","","","","","","D1 PROFILE","","","","",""
