"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"62505500000047","Nodes","47",21.000000,32.833702,"DDS demands","Known Flow",220656.575000,671960.335000,,0.000000,,,,,-5.889999,,,,,,-5.266943,-5.889999,,"",,,,,"D1 PROFILE",,,,,
"62505500000018","Nodes","18",21.000000,33.377449,"DDS demands","Known Flow",220602.825000,671876.835000,,0.000000,,,,,-12.270000,,,,,,-10.972053,-12.270000,,"",,,,,"D1 PROFILE",,,,,
"62505500000138","Nodes","-16",21.000000,33.312996,"Default Known Flow Node","Known Flow",220669.700000,671839.460000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000019","Nodes","19",21.000000,33.303038,"DDS demands","Known Flow",220673.200000,671838.335000,,0.000000,,,,,-12.899999,,,,,,-11.535410,-12.899999,,"",,,,,"D1 PROFILE",,,,,
"62505501462501","Nodes","-1462501",21.000000,33.239241,"DDS demands","Known Flow",220722.200000,671832.710000,,0.000000,,,,,-5.449999,,,,,,-4.873487,-5.449999,,"",,,,,"D1 PROFILE",,,,,
"62505500000057","Nodes","57",21.000000,32.932955,"DDS demands","Known Flow",220683.575000,671893.585000,,0.000000,,,,,-5.840000,,,,,,-5.222232,-5.840000,,"",,,,,"D1 PROFILE",,,,,
"62505500000137","Nodes","-15",21.000000,70.436421,"Default Known Flow Node","Known Flow",221178.700000,671981.835000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000055","Nodes","55",21.000000,69.224058,"DDS demands","Known Flow",221078.825000,671986.335000,,0.000000,,,,,-17.139999,,,,,,-15.326894,-17.139999,,"",,,,,"D1 PROFILE",,,,,
"62505500000149","Nodes","-50",21.000000,70.436816,"Default Known Flow Node","Known Flow",221178.825000,671981.960000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000157","Nodes","-64",21.000000,36.542840,"DDS demands","Known Flow",220632.450000,672058.460000,,0.000000,,,,,-5.270000,,,,,,-4.712528,-5.270000,,"",,,,,"D1 PROFILE",,,,,
"62505500000020","Nodes","20",21.000000,47.367170,"DDS demands","Known Flow",220924.700000,672229.960000,,0.000000,-2.869999,,,,-8.989999,,,,,,-10.605423,-11.859999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"62505500000048","Nodes","48",21.000000,48.473707,"DDS demands","Known Flow",220942.450000,672222.335000,,0.000000,-12.000000,,,,-8.810000,,,,,,-18.608675,-20.810001,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"62505500000103","Nodes","-103",21.000000,47.364650,"DDS demands","Known Flow",220928.075000,672232.085000,,0.000000,,,,,-4.770000,,,,,,-4.265419,-4.770000,,"",,,,,"D1 PROFILE",,,,,
"62505500000049","Nodes","49",21.000000,46.648705,"DDS demands","Known Flow",220880.700000,672106.085000,,0.000000,,,,,-19.149999,,,,,,-17.124272,-19.149999,,"",,,,,"D1 PROFILE",,,,,
"62505500000099","Nodes","-99",21.000000,51.105397,"Default Known Flow Node","Known Flow",220984.575000,672210.335000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000039","Nodes","39",21.000000,39.083651,"DDS demands","Known Flow",220769.200000,672079.460000,,0.000000,,,-8.879999,,-6.380000,,,,,,-13.645765,-15.260000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,
"62505500000159","Nodes","-78",21.000000,39.391747,"Default Known Flow Node","Known Flow",220779.450000,672125.585000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000155","Nodes","-62",21.000000,39.102921,"DDS demands","Known Flow",220781.325000,672055.960000,,0.000000,,,,,-4.429999,,,,,,-3.961385,-4.429999,,"",,,,,"D1 PROFILE",,,,,
"62505500000151","Nodes","-55",21.000000,35.459575,"DDS demands","Known Flow",220593.825000,672038.085000,,0.000000,,,,,-12.459999,,,,,,-11.141954,-12.459999,,"",,,,,"D1 PROFILE",,,,,
"62505500000153","Nodes","-58",21.000000,35.459575,"Default Known Flow Node","Known Flow",220586.075000,672050.460000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000152","Nodes","-57",21.000000,36.489929,"Default Known Flow Node","Known Flow",220644.700000,672048.710000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000154","Nodes","-60",21.000000,36.375173,"DDS demands","Known Flow",220650.700000,672052.835000,,0.000000,,,,,-2.689999,,,,,,-2.405446,-2.689999,,"",,,,,"D1 PROFILE",,,,,
"62505500000061","Nodes","61",21.000000,39.427291,"DDS demands","Known Flow",220800.575000,672091.585000,,0.000000,,,,,-1.970000,,,,,,-1.761609,-1.970000,,"",,,,,"D1 PROFILE",,,,,
"62505500000096","Nodes","-96",21.000000,44.815530,"DDS demands","Known Flow",220875.075000,672193.460000,,0.000000,,,,,-1.320000,,,,,,-1.180367,-1.320000,,"",,,,,"D1 PROFILE",,,,,
"62505501462508","Nodes","-1462508",21.000000,44.815530,"Default Known Flow Node","Known Flow",220882.575000,672180.460000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505501462505","Nodes","-1462505",21.000000,47.364650,"Default Known Flow Node","Known Flow",220928.825000,672232.585000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000163","Nodes","-87",21.000000,51.313906,"Default Known Flow Node","Known Flow",220984.450000,672163.085000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505501462512","Nodes","-1462512",21.000000,36.849831,"DDS demands","Known Flow",220697.325000,672006.460000,,0.000000,,,,,-4.400000,,,,,,-3.934558,-4.400000,,"",,,,,"D1 PROFILE",,,,,
"62505500000016","Nodes","16",21.000000,36.443630,"DDS demands","Known Flow",220705.825000,671934.210000,,0.000000,,,-1.710000,,-6.370000,,,,,,-7.225280,-8.079999,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,
"62505500000060","Nodes","60",21.000000,70.292980,"DDS demands","Known Flow",221156.325000,672024.585000,,0.000000,,,,,-5.709999,,,,,,-5.105984,-5.709999,,"",,,,,"D1 PROFILE",,,,,
"62505500000059","Nodes","59",21.000000,70.432673,"DDS demands","Known Flow",221183.614343,672036.201077,,0.000000,,,,,-4.309999,,,,,,-3.854079,-4.309999,,"",,,,,"D1 PROFILE",,,,,
"62505500000098","Nodes","-98",21.000000,52.357505,"Default Known Flow Node","Known Flow",221005.200000,672200.960000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000012","Nodes","12",21.000000,71.276209,"DDS demands","Known Flow",221275.075000,672055.335000,,0.000000,,,,,-11.199999,,,,,,-10.015240,-11.199999,,"",,,,,"D1 PROFILE",,,,,
"62505501462493","Nodes","-1462493",21.000000,71.274212,"DDS demands","Known Flow",221296.325000,672041.210000,,0.000000,,,,,-1.339999,,,,,,-1.198251,-1.339999,,"",,,,,"D1 PROFILE",,,,,
"62505500000150","Nodes","-52",21.000000,70.650868,"Default Known Flow Node","Known Flow",221228.825000,672009.085000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000160","Nodes","-80",21.000000,72.464236,"Default Known Flow Node","Known Flow",221311.075000,672128.835000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000040","Nodes","40",21.000000,73.264045,"Default Known Flow Node","Known Flow",221302.075000,672052.460000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000156","Nodes","-63",21.000000,71.396900,"Default Known Flow Node","Known Flow",221276.825000,672056.210000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500001016","Nodes","1016",21.000000,74.674294,"Default Known Flow Node","Known Flow",221385.325000,672077.710000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000001","Nodes","1, INVERKIP DG, Tel, Site ID 3538",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",221392.825000,672086.585000,,1464.000003,,,,,,,,,,,1136.461581,1270.900030,,"",,,,,,,,,,
"62505500000028","Nodes","28",21.000000,68.921366,"DDS demands","Known Flow",221482.700000,672189.960000,,0.000000,,,,,-18.729999,,,,,,-16.748701,-18.729999,,"",,,,,"D1 PROFILE",,,,,
"62505500000030","Nodes","30",21.000000,68.518033,"DDS demands","Known Flow",221408.325000,672237.710000,,0.000000,,,,,-7.580000,,,,,,-6.778171,-7.580000,,"",,,,,"D1 PROFILE",,,,,
"62505500000023","Nodes","23",21.000000,72.844768,"DDS demands","Known Flow",221315.200000,672136.835000,,0.000000,,,,,-8.209999,,,,,,-7.341529,-8.209999,,"",,,,,"D1 PROFILE",,,,,
"62505500000024","Nodes","24",21.000000,73.447925,"DDS demands","Known Flow",221327.825000,672167.835000,,0.000000,,,,,-4.249999,,,,,,-3.800425,-4.249999,,"",,,,,"D1 PROFILE",,,,,
"62505500000162","Nodes","-86",21.000000,73.516777,"Default Known Flow Node","Known Flow",221357.200000,672161.210000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000027","Nodes","27",21.000000,73.506602,"DDS demands","Known Flow",221360.575000,672160.335000,,0.000000,,,,,-8.050000,,,,,,-7.198454,-8.050000,,"",,,,,"D1 PROFILE",,,,,
"62505500000031","Nodes","31",21.000000,72.929836,"DDS demands","Known Flow",221354.200000,672264.710000,,0.000000,,,,,-23.480000,,,,,,-20.996237,-23.480000,,"",,,,,"D1 PROFILE",,,,,
"62505500000034","Nodes","34",21.000000,72.710713,"DDS demands","Known Flow",221482.700000,672320.210000,,0.000000,,,,,-26.589999,,,,,,-23.777254,-26.589999,,"",,,,,"D1 PROFILE",,,,,
"62505500000148","Nodes","-35",21.000000,71.203880,"DDS demands","Known Flow",221488.575000,672414.710000,,0.000000,,,,,-1.080000,,,,,,-0.965755,-1.080000,,"",,,,,"D1 PROFILE",,,,,
"62505500000073","Nodes","-73",21.000000,63.283687,"Default Known Flow Node","Known Flow",221154.450000,672102.335000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000021","Nodes","21",21.000000,57.420613,"DDS demands","Known Flow",221075.200000,672166.335000,,0.000000,,,,,-8.539999,,,,,,-7.636620,-8.539999,,"",,,,,"D1 PROFILE",,,,,
"62505500000050","Nodes","50",21.000000,57.319998,"DDS demands","Known Flow",221032.325000,672100.585000,,0.000000,,,,,-2.269999,,,,,,-2.029874,-2.269999,,"",,,,,"D1 PROFILE",,,,,
"62505500000053","Nodes","53",21.000000,62.366643,"DDS demands","Known Flow",221058.450000,672044.460000,,0.000000,,,,,-11.689999,,,,,,-10.453406,-11.689999,,"",,,,,"D1 PROFILE",,,,,
"62505500000054","Nodes","54",21.000000,62.054297,"DDS demands","Known Flow",221022.075000,672083.710000,,0.000000,,,,,-3.270000,,,,,,-2.924092,-3.270000,,"",,,,,"D1 PROFILE",,,,,
"62505501462511","Nodes","-1462511",21.000000,62.325629,"Default Known Flow Node","Known Flow",221071.700000,672020.585000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000100","Nodes","-100",21.000000,52.647572,"Default Known Flow Node","Known Flow",221028.575000,672220.085000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000110","Nodes","-110",21.000000,36.554322,"Default Known Flow Node","Known Flow",221017.825000,672319.335000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000113","Nodes","-113",21.000000,36.470569,"Default Known Flow Node","Known Flow",221049.575000,672343.585000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000106","Nodes","-106",21.000000,36.597017,"Default Known Flow Node","Known Flow",221034.450000,672299.710000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000135","Nodes","-104",21.000000,52.262927,"DDS demands","Known Flow",221043.700000,672242.335000,,0.000000,,,,,-0.959999,,,,,,-0.858449,-0.959999,,"",,,,,"D1 PROFILE",,,,,
"62505500000032","Nodes","32",21.000000,36.468921,"DDS demands","Known Flow",221050.825000,672344.585000,,0.000000,,-3.000000,,,-1.869999,,,,,,-4.354841,-4.869999,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,
"62505500000112","Nodes","-112",21.000000,36.555954,"Default Known Flow Node","Known Flow",221065.575000,672322.085000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000052","Nodes","52",21.000000,63.084207,"DDS demands","Known Flow",221089.825000,672146.710000,,0.000000,,,,,-3.199999,,,,,,-2.861497,-3.199999,,"",,,,,"D1 PROFILE",,,,,
"62505500000058","Nodes","58",21.000000,70.541931,"DDS demands","Known Flow",221207.325000,672047.960000,,0.000000,,,,,-6.309999,,,,,,-5.642515,-6.309999,,"",,,,,"D1 PROFILE",,,,,
"62505500000033","Nodes","33",21.000000,69.933900,"Default Known Flow Node","Known Flow",221464.700000,671936.710000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000025","Nodes","25",21.000000,72.084879,"DDS demands","Known Flow",221305.700000,672212.835000,,0.000000,,,,,-9.620000,,,,,,-8.602376,-9.620000,,"",,,,,"D1 PROFILE",,,,,
"62505500000158","Nodes","-76",21.000000,73.994838,"Default Known Flow Node","Known Flow",221353.325000,672112.710000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000026","Nodes","26",21.000000,74.017926,"DDS demands","Known Flow",221355.075000,672110.710000,,0.000000,,,,,-11.649999,,,,,,-10.417637,-11.649999,,"",,,,,"D1 PROFILE",,,,,
"62505501462488","Nodes","-1462488",21.000000,73.994838,"Default Known Flow Node","Known Flow",221342.700000,672115.835000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500001062","Nodes","1062",21.000000,71.060825,"DDS demands","Known Flow",221486.450000,672440.585000,,0.000000,,,,,-4.709999,,-6.289999,,,,-9.836396,-10.999999,,"",,,,,"D1 PROFILE",,"I2 PROFILE",,,
"62505500000029","Nodes","29",21.000000,68.410062,"DDS demands","Known Flow",221559.075000,672254.335000,,0.000000,,,,,-13.850000,,,,,,-12.384918,-13.850000,,"",,,,,"D1 PROFILE",,,,,
"62505500000037","Nodes","37",21.000000,70.185054,"DDS demands","Known Flow",221627.950000,672416.460000,,0.000000,,,,,-11.000000,,,,,,-9.836397,-11.000000,,"",,,,,"D1 PROFILE",,,,,
"62505500000056","Nodes","56",21.000000,69.866289,"DDS demands","Known Flow",221656.450000,672360.585000,,0.000000,,,,,-10.719999,,,,,,-9.586015,-10.719999,,"",,,,,"D1 PROFILE",,,,,
"62505500000036","Nodes","36",21.000000,71.242124,"DDS demands","Known Flow",221558.825000,672378.210000,,0.000000,,,,,-18.979998,,,,,,-16.972255,-18.979998,,"",,,,,"D1 PROFILE",,,,,
"62505500001009","Nodes","1009",21.000000,71.271762,"DDS demands","Known Flow",221528.325000,672410.710000,,0.000000,,,,,-3.690000,,,,,,-3.299664,-3.690000,,"",,,,,"D1 PROFILE",,,,,
"62505500001063","Nodes","1063",21.000000,71.205261,"DDS demands","Known Flow",221543.825000,672441.585000,,0.000000,,,,,-4.150000,,,,,,-3.711004,-4.150000,,"",,,,,"D1 PROFILE",,,,,
"62505500000066","Nodes","66, mprn 14356302",21.000000,37.052964,"DDS demands","Known Flow",220689.450000,672036.585000,,0.000000,-41.519998,,,,-6.190000,,,,,,-42.663134,-47.709998,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"62505500000065","Nodes","65",21.000000,36.385089,"DDS demands","Known Flow",220707.325000,672032.960000,,0.000000,,-36.009997,,,,,,,,,-32.200784,-36.009997,,"",,"C2 PROFILE",,,,,,,,
"62505500000041","Nodes","41",21.000000,39.496599,"Default Known Flow Node","Known Flow",220788.700000,672127.960000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000042","Nodes","42, 312094, KIP MARINA, 396.92",28.000000,39.463028,"CSEP DDS Matched","Known Flow",220790.575000,672129.335000,,0.000000,,,,,,-396.920010,,,,,-354.932970,-396.920010,,"",,,,,,"DC PROFILE",,,,
"62505500001001","Nodes","1001",21.000000,73.448139,"Default Known Flow Node","Known Flow",221329.491383,672172.613114,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500001015","Nodes","1015",21.000000,74.100619,"Default Known Flow Node","Known Flow",221360.664960,672104.579650,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500001007","Nodes","1007",21.000000,69.656395,"DDS demands","Known Flow",221651.299797,672483.950255,,0.000000,,,,,-7.570000,,,,,,-6.769229,-7.570000,,"",,,,,"D1 PROFILE",,,,,
"62505500001013","Nodes","1013",21.000000,69.471710,"DDS demands","Known Flow",221606.850373,672508.198247,,0.000000,,,,,-4.130000,,,,,,-3.693120,-4.130000,,"",,,,,"D1 PROFILE",,,,,
"62505500001004","Nodes","1004, HILL FARM RRI 2,",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",220711.201214,671350.709890,,999998.967025,,,,,,,,,,,134.937478,150.899997,,"",,,,,,,,,,
"62505500000063","Nodes","63, 320125, HILL FARM ISEP 2, 141.2",54.000000,66.720348,"CSEP DDS Matched","Known Flow",220828.576246,671325.209883,,0.000000,,,,,-9.699999,-141.199995,,,,,-134.937478,-150.899997,,"",,,,,"D1 PROFILE","DC PROFILE",,,,
"62505500001012","Nodes","1012",21.000000,69.459086,"DDS demands","Known Flow",221608.230980,672550.272405,,0.000000,,,,,-6.610000,,,,,,-5.910780,-6.610000,,"",,,,,"D1 PROFILE",,,,,
"62505500001014","Nodes","1014",21.000000,69.721064,"DDS demands","Known Flow",221678.841485,672557.759590,,0.000000,,,,,-4.460000,,,,,,-3.988211,-4.460000,,"",,,,,"D1 PROFILE",,,,,
"62505500001011","Nodes","1011",21.000000,69.258250,"Default Known Flow Node","Known Flow",221714.277397,672545.499779,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500001008","Nodes","1008",21.000000,69.416650,"DDS demands","Known Flow",221697.321089,672506.998976,,0.000000,,,,,-3.420000,,,,,,-3.058225,-3.420000,,"",,,,,"D1 PROFILE",,,,,
"62505500000064","Nodes","64, 329086, SWALLOW BRAE, 73.11",24.000000,69.656560,"CSEP DDS Matched","Known Flow",221715.792403,672547.275452,,0.000000,,,,,,-73.099997,,,,,-65.367328,-73.099997,,"",,,,,,"DC PROFILE",,,,
"62505500001003","Nodes","1003",21.000000,69.701922,"DDS demands","Known Flow",221705.790862,672502.403674,,0.000000,,,,,-1.169999,,,,,,-1.046234,-1.169999,,"",,,,,"D1 PROFILE",,,,,
"62505500000094","Nodes","-94",21.000000,43.527763,"Default Known Flow Node","Known Flow",220882.825000,672182.085000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000091","Nodes","-91",21.000000,43.527763,"DDS demands","Known Flow",220889.825000,672176.085000,,0.000000,,,,,-3.180000,,,,,,-2.843613,-3.180000,,"",,,,,"D1 PROFILE",,,,,
"62505501462487","Nodes","-1462487",21.000000,33.162354,"DDS demands","Known Flow",220482.325000,671854.210000,,0.000000,,,,,-1.850000,,,,,,-1.654303,-1.850000,,"",,,,,"D1 PROFILE",,,,,
"62505500000140","Nodes","-20",21.000000,33.471160,"Default Known Flow Node","Known Flow",220512.575000,671857.210000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000139","Nodes","-19",21.000000,33.487627,"Default Known Flow Node","Known Flow",220534.200000,671856.960000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000142","Nodes","-23",21.000000,33.542852,"Default Known Flow Node","Known Flow",220549.950000,671865.835000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000147","Nodes","-32",21.000000,33.273718,"Default Known Flow Node","Known Flow",220553.200000,671883.835000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000145","Nodes","-30",21.000000,33.344116,"Default Known Flow Node","Known Flow",220597.950000,671879.960000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000092","Nodes","-92",21.000000,43.426893,"DDS demands","Known Flow",220849.700000,672178.335000,,0.000000,,,,,-2.230000,,,,,,-1.994105,-2.230000,,"",,,,,"D1 PROFILE",,,,,
"62505500000161","Nodes","-85",21.000000,43.500858,"Default Known Flow Node","Known Flow",220864.325000,672160.460000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500001010","Nodes","1010, HILL FARM RRI 1,",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",220715.575000,671375.460000,,999998.967025,,,,,,,,,,,58.902132,65.869998,,"",,,,,,,,,,
"62505500001005","Nodes","1005",21.000000,71.254913,"DDS demands","Known Flow",220842.575000,671532.335000,,0.000000,,,,,-8.569999,,,,,,-7.663447,-8.569999,,"",,,,,"D1 PROFILE",,,,,
"62505500001006","Nodes","1006",21.000000,70.548646,"DDS demands","Known Flow",220923.700000,671516.585000,,0.000000,,,,,-17.490000,,,,,,-15.639871,-17.490000,,"",,,,,"D1 PROFILE",,,,,
"62505500000062","Nodes","62, 320125, HILL FARM ISEP 1, 32.1",54.000000,70.463701,"CSEP DDS Matched","Known Flow",220932.075000,671512.085000,,0.000000,,,,,,-32.099998,,,,,-28.704394,-32.099998,,"",,,,,,"DC PROFILE",,,,
"62505501462481","Nodes","-1462481",21.000000,66.091708,"Default Known Flow Node","Known Flow",221463.950000,671916.710000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000011","Nodes","11, 341470, LANGHOUSE ROAD, 22.30",24.000000,65.846406,"CSEP DDS Matched","Known Flow",221467.482420,671930.396048,,0.000000,,,,,,-22.299999,,,,,-19.941059,-22.299999,,"",,,,,,"DC PROFILE",,,,
"62505500000141","Nodes","-22",21.000000,33.086791,"DDS demands","Known Flow",220511.950000,671865.335000,,0.000000,,,,,-2.230000,,,,,,-1.994105,-2.230000,,"",,,,,"D1 PROFILE",,,,,
"62505500000164","Nodes","-89",21.000000,42.773842,"DDS demands","Known Flow",220835.450000,672167.710000,,0.000000,,,,,-8.520000,,,,,,-7.618736,-8.520000,,"",,,,,"D1 PROFILE",,,,,
"62505501462492","Nodes","-1462492",21.000000,42.773525,"DDS demands","Known Flow",220842.575000,672158.085000,,0.000000,,,,,-0.769999,,,,,,-0.688547,-0.769999,,"",,,,,"D1 PROFILE",,,,,
"62505500000146","Nodes","-31",21.000000,33.096792,"DDS demands","Known Flow",220541.200000,671882.210000,,0.000000,,,,,-2.450000,,,,,,-2.190834,-2.450000,,"",,,,,"D1 PROFILE",,,,,
"62505501462480","Nodes","-1462480",21.000000,70.595455,"DDS demands","Known Flow",220794.200000,671350.085000,,0.000000,,,,,-4.510000,,,,,,-4.032922,-4.510000,,"",,,,,"D1 PROFILE",,,,,
"62505500000143","Nodes","-24",21.000000,33.542852,"Default Known Flow Node","Known Flow",220546.950000,671866.335000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000144","Nodes","-26",21.000000,33.300030,"DDS demands","Known Flow",220533.075000,671868.835000,,0.000000,,,,,-2.669999,,,,,,-2.387561,-2.669999,,"",,,,,"D1 PROFILE",,,,,
