"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)"
"62504200000286","Nodes","286",21.000000,38.544994,"DDS demands","Known Flow",243842.305649,670568.486716,,0.000000,,,,,-4.460000,,,-3.988211,-4.460000,,"",,,,,"D1 PROFILE",,
"62504200000293","Nodes","293",21.000000,30.205788,"DDS demands","Known Flow",243724.510682,670683.067185,,0.000000,,,,,-17.299999,,,-15.469969,-17.299999,,"",,,,,"D1 PROFILE",,
"62504200000244","Nodes","244",21.000000,66.651480,"DDS demands","Known Flow",243949.406537,670970.937787,,0.000000,,,,,-17.020000,,,-15.219588,-17.020000,,"",,,,,"D1 PROFILE",,
"62504200000247","Nodes","247",21.000000,66.624015,"DDS demands","Known Flow",243943.556535,670887.387764,,0.000000,,,,,-2.200000,,,-1.967279,-2.200000,,"",,,,,"D1 PROFILE",,
"62504200000275","Nodes","275",21.000000,27.436311,"Default Known Flow Node","Known Flow",243908.896526,670836.147750,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200000077","Nodes","77",21.000000,27.778079,"DDS demands","Known Flow",243936.842860,670802.033483,,0.000000,,,,,-12.720000,,,-11.374452,-12.720000,,"",,,,,"D1 PROFILE",,
"62504200000078","Nodes","78",21.000000,27.695287,"DDS demands","Known Flow",243977.789729,670739.808723,,0.000000,,,,,-20.250000,,,-18.107912,-20.250000,,"",,,,,"D1 PROFILE",,
"62504200000076","Nodes","76",21.000000,28.395793,"DDS demands","Known Flow",243977.829132,670844.974012,,0.000000,,,,,-9.029999,,,-8.074787,-9.029999,,"",,,,,"D1 PROFILE",,
"62504200000276","Nodes","276",21.000000,25.800394,"DDS demands","Known Flow",243855.267404,670776.703967,,0.000000,,,,,-3.549999,,,-3.174473,-3.549999,,"",,,,,"D1 PROFILE",,
"62504200001390","Nodes",,21.000000,30.930704,"DDS demands","Known Flow",244094.435727,670930.237513,,0.000000,,,,,-5.949999,,,-5.320596,-5.949999,,"",,,,,"D1 PROFILE",,
"62504200000186","Nodes","186",21.000000,27.147415,"DDS demands","Known Flow",243822.389441,670822.991582,,0.000000,,-4.699999,,,-3.609999,,,-7.430950,-8.309999,,"",,"C2 PROFILE",,,"D1 PROFILE",,
"62504200000075","Nodes","75",21.000000,29.625133,"DDS demands","Known Flow",243991.592587,670954.174377,,0.000000,,,,,-5.599999,,,-5.007620,-5.599999,,"",,,,,"D1 PROFILE",,
"62504200000285","Nodes","285",21.000000,39.413166,"DDS demands","Known Flow",243845.149366,670547.618003,,0.000000,-9.350000,,,,-11.079999,,,-18.268870,-20.430000,,"","C1 PROFILE",,,,"D1 PROFILE",,
"62504200000294","Nodes","294",21.000000,30.089554,"DDS demands","Known Flow",243711.581081,670704.031800,,0.000000,,,,,-8.749999,,,-7.824406,-8.749999,,"",,,,,"D1 PROFILE",,
"62504200000298","Nodes","298",21.000000,34.541089,"DDS demands","Known Flow",243635.341495,670580.760825,,0.000000,,,,,-5.980000,,,-5.347423,-5.980000,,"",,,,,"D1 PROFILE",,
"62504200000061","Nodes","61",21.000000,34.487097,"DDS demands","Known Flow",244187.020602,670973.815788,,0.000000,,,,,-10.880000,,,-9.729090,-10.880000,,"",,,,,"D1 PROFILE",,
"62504200000062","Nodes","62",21.000000,34.332402,"DDS demands","Known Flow",244201.476141,670967.269901,,0.000000,,,,,-8.189999,,,-7.323644,-8.189999,,"",,,,,"D1 PROFILE",,
"62504200000073","Nodes","73",21.000000,30.331168,"DDS demands","Known Flow",244040.440257,670771.805223,,0.000000,,,,,-12.619999,,,-11.285030,-12.619999,,"",,,,,"D1 PROFILE",,
"62504200000068","Nodes","68",21.000000,30.912376,"DDS demands","Known Flow",244092.609063,670822.298833,,0.000000,,,,,-13.890000,,,-12.420687,-13.890000,,"",,,,,"D1 PROFILE",,
"62504200000071","Nodes","71",21.000000,28.873989,"DDS demands","Known Flow",244027.861120,670934.918306,,0.000000,,,,,-20.159999,,,-18.027431,-20.159999,,"",,,,,"D1 PROFILE",,
"62504200000344","Nodes","344",21.000000,30.947519,"DDS demands","Known Flow",244101.123833,670970.829515,,0.000000,,,,,-13.550000,,,-12.116652,-13.550000,,"",,,,,"D1 PROFILE",,
"62504200000066","Nodes","66",21.000000,33.415705,"DDS demands","Known Flow",244162.521629,670912.475869,,0.000000,,,,,-21.299998,,,-19.046840,-21.299998,,"",,,,,"D1 PROFILE",,
"62504200000064","Nodes","64",21.000000,33.044522,"DDS demands","Known Flow",244214.270746,670892.636798,,0.000000,,,,,-9.079999,,,-8.119498,-9.079999,,"",,,,,"D1 PROFILE",,
"62504200000309","Nodes","309",21.000000,73.501128,"DDS demands","Known Flow",242719.818762,671413.985560,,0.000000,,,,,-2.720000,,,-2.432272,-2.720000,,"",,,,,"D1 PROFILE",,
"62504200000308","Nodes","308",21.000000,74.263293,"DDS demands","Known Flow",242775.044431,671382.035601,,0.000000,,,,,-7.320000,,,-6.545675,-7.320000,,"",,,,,"D1 PROFILE",,
"62504200000307","Nodes","307",21.000000,74.784900,"DDS demands","Known Flow",242880.458800,671310.257416,,0.000000,,,,,-3.299999,,,-2.950918,-3.299999,,"",,,,,"D1 PROFILE",,
"62504200001406","Nodes","-68405",21.000000,74.505250,"Default Known Flow Node","Known Flow",242819.250816,671363.846260,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200000312","Nodes","312",21.000000,70.475758,"DDS demands","Known Flow",243329.760903,671319.981637,,0.000000,,,,,-6.910000,,,-6.179045,-6.910000,,"",,,,,"D1 PROFILE",,
"62504200000310","Nodes","310",21.000000,72.442693,"DDS demands","Known Flow",243311.200353,671309.527648,,0.000000,,,,,-7.170000,,,-6.411542,-7.170000,,"",,,,,"D1 PROFILE",,
"62504200000313","Nodes","313",21.000000,66.749937,"DDS demands","Known Flow",243378.189951,671287.572135,,0.000000,,,,,-8.029999,,,-7.180569,-8.029999,,"",,,,,"D1 PROFILE",,
"62504200000026","Nodes","26",21.000000,26.730996,"DDS demands","Known Flow",243373.983390,671490.343903,,0.000000,,,,,-7.659999,,,-6.849708,-7.659999,,"",,,,,"D1 PROFILE",,
"62504200001407","Nodes","-68461",21.000000,26.993514,"Default Known Flow Node","Known Flow",243380.551681,671465.873267,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200000035","Nodes","35",21.000000,26.187089,"DDS demands","Known Flow",243497.680739,671494.595988,,0.000000,,,,,-6.569999,,,-5.875011,-6.569999,,"",,,,,"D1 PROFILE",,
"62504200000036","Nodes","36",21.000000,26.043415,"DDS demands","Known Flow",243483.878410,671438.324914,,0.000000,,,,,-4.829999,,,-4.319072,-4.829999,,"",,,,,"D1 PROFILE",,
"62504200000315","Nodes","315",21.000000,61.031472,"DDS demands","Known Flow",243473.158407,671201.586850,,0.000000,,,,,-11.220000,,,-10.033124,-11.220000,,"",,,,,"D1 PROFILE",,
"62504200000316","Nodes","316",21.000000,59.900799,"DDS demands","Known Flow",243461.548499,671168.143433,,0.000000,-5.729999,,,-14.959999,-2.890000,,,-21.085657,-23.580000,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,
"62504200000250","Nodes","250",21.000000,71.318415,"DDS demands","Known Flow",243896.144522,671099.236822,,0.000000,,,,,-8.569999,,,-7.663447,-8.569999,,"",,,,,"D1 PROFILE",,
"62504200000242","Nodes","242",21.000000,69.781607,"DDS demands","Known Flow",243953.241538,671037.453805,,0.000000,,,,,-10.729999,,,-9.594957,-10.729999,,"",,,,,"D1 PROFILE",,
"62504200000037","Nodes","37",21.000000,26.030961,"DDS demands","Known Flow",243540.361708,671479.216075,,0.000000,,,,,-4.940000,,,-4.417436,-4.940000,,"",,,,,"D1 PROFILE",,
"62504200000043","Nodes","43",21.000000,25.466126,"DDS demands","Known Flow",243756.646484,671445.845916,,0.000000,,,,,-8.310000,,,-7.430950,-8.310000,,"",,,,,"D1 PROFILE",,
"62504200000044","Nodes","44",21.000000,24.973330,"DDS demands","Known Flow",243758.293485,671372.954896,,0.000000,,,,,-9.370000,,,-8.378822,-9.370000,,"",,,,,"D1 PROFILE",,
"62504200000279","Nodes","279",21.000000,71.003578,"DDS demands","Known Flow",243820.859502,671167.079840,,0.000000,,,,,-7.530000,,,-6.733460,-7.530000,,"",,,,,"D1 PROFILE",,
"62504200000271","Nodes","271",21.000000,45.485706,"DDS demands","Known Flow",243584.076567,671253.828188,,0.000000,,,,,-12.649999,,,-11.311855,-12.649999,,"",,,,,"D1 PROFILE",,
"62504200000278","Nodes","278",21.000000,45.113007,"DDS demands","Known Flow",243577.070390,671211.581720,,0.000000,,,,,-5.610000,,,-5.016562,-5.610000,,"",,,,,"D1 PROFILE",,
"62504200000265","Nodes","265",21.000000,52.133914,"Default Known Flow Node","Known Flow",243677.502463,671092.212820,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200001386","Nodes","-499998",21.000000,74.436866,"Default Known Flow Node","Known Flow",243940.510534,671081.703817,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200000239","Nodes","239",21.000000,74.436866,"Default Known Flow Node","Known Flow",243946.935536,671079.471816,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200000088","Nodes","88",21.000000,24.500461,"DDS demands","Known Flow",243936.866132,671428.547083,,0.000000,,,,,-3.479999,,,-3.111878,-3.479999,,"",,,,,"D1 PROFILE",,
"62504200000181","Nodes","181",21.000000,22.676286,"DDS demands","Known Flow",243968.393102,671409.394076,,0.000000,,,,,-8.920000,,,-7.976423,-8.920000,,"",,,,,"D1 PROFILE",,
"62504200000089","Nodes","89",21.000000,24.447612,"DDS demands","Known Flow",243900.311931,671376.563542,,0.000000,,,,,-3.110000,,,-2.781017,-3.110000,,"",,,,,"D1 PROFILE",,
"62504200000042","Nodes","42",21.000000,24.608517,"DDS demands","Known Flow",243907.664525,671448.437917,,0.000000,,,,,-6.380000,,,-5.705110,-6.380000,,"",,,,,"D1 PROFILE",,
"62504200000324","Nodes","324",21.000000,25.421368,"DDS demands","Known Flow",243785.845492,671496.784930,,0.000000,,,,,-13.340000,,,-11.928867,-13.340000,,"",,,,,"D1 PROFILE",,
"62504200000045","Nodes","45",21.000000,25.588423,"DDS demands","Known Flow",243699.334469,671443.532915,,0.000000,,,,,-9.770000,,,-8.736509,-9.770000,,"",,,,,"D1 PROFILE",,
"62504200000046","Nodes","46",21.000000,25.392897,"DDS demands","Known Flow",243688.175466,671384.408899,,0.000000,,,,,-5.899999,,,-5.275885,-5.899999,,"",,,,,"D1 PROFILE",,
"62504200000326","Nodes","326",21.000000,25.627620,"Default Known Flow Node","Known Flow",243684.342465,671445.118916,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200000047","Nodes","47",21.000000,25.704799,"DDS demands","Known Flow",243638.765452,671454.361918,,0.000000,,,,,-8.949999,,,-8.003250,-8.949999,,"",,,,,"D1 PROFILE",,
"62504200000048","Nodes","48",21.000000,25.531107,"DDS demands","Known Flow",243621.101448,671403.005904,,0.000000,,,,,-5.709999,,,-5.105984,-5.709999,,"",,,,,"D1 PROFILE",,
"62504200000049","Nodes","49",21.000000,25.910841,"DDS demands","Known Flow",243573.680435,671470.197923,,0.000000,,,,,-4.219999,,,-3.773599,-4.219999,,"",,,,,"D1 PROFILE",,
"62504200000050","Nodes","50",21.000000,25.623529,"DDS demands","Known Flow",243559.448431,671418.632909,,0.000000,,,,,-7.450000,,,-6.661923,-7.450000,,"",,,,,"D1 PROFILE",,
"62504200000240","Nodes","240",21.000000,72.703398,"DDS demands","Known Flow",243959.864540,671075.773815,,0.000000,,,,,-11.149999,,,-9.970529,-11.149999,,"",,,,,"D1 PROFILE",,
"62504200001400","Nodes","-68272",21.000000,72.702502,"Default Known Flow Node","Known Flow",243960.136540,671077.158816,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200001398","Nodes","-68264",21.000000,70.935006,"Default Known Flow Node","Known Flow",243955.956539,671053.705809,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200000238","Nodes","Renshaw Road RRI",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",243946.942536,671076.103815,,499.999994,,,,,,,,58.025797,64.889998,,"",,,,,,,
"62504200001385","Nodes","-499997",21.000000,74.527770,"Default Known Flow Node","Known Flow",243938.495534,671082.326817,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200001401","Nodes","-68280",21.000000,74.527770,"DDS demands","Known Flow",243931.349532,671084.815818,,0.000000,,,,,-4.369999,,,-3.907732,-4.369999,,"",,,,,"D1 PROFILE",,
"62504200000255","Nodes","255",21.000000,72.169150,"DDS demands","Known Flow",243806.086498,671178.628843,,0.000000,,,,,-9.609999,,,-8.593433,-9.609999,,"",,,,,"D1 PROFILE",,
"62504200000254","Nodes","254",21.000000,73.564851,"Default Known Flow Node","Known Flow",243804.460497,671173.032842,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200000280","Nodes","280",21.000000,72.047005,"DDS demands","Known Flow",243819.486502,671168.319841,,0.000000,,,,,-1.109999,,,-0.992581,-1.109999,,"",,,,,"D1 PROFILE",,
"62504200001384","Nodes","-499992",21.000000,73.564851,"Default Known Flow Node","Known Flow",243802.438497,671165.455840,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200000253","Nodes","Maxwell Road 1 RRI",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",243800.563496,671171.971842,,499.999994,,,,,,,,86.283082,96.489999,,"",,,,,,,
"62504200001383","Nodes","-499990",21.000000,74.355052,"Default Known Flow Node","Known Flow",243801.685497,671163.058839,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200000256","Nodes","256",21.000000,53.697722,"DDS demands","Known Flow",243727.190476,671213.141853,,0.000000,,,,,-15.720000,,,-14.057105,-15.720000,,"",,,,,"D1 PROFILE",,
"62504200000331","Nodes","331",21.000000,52.133914,"DDS demands","Known Flow",243678.064505,671093.065264,,0.000000,,,,,-7.840000,,,-7.010668,-7.840000,,"",,,,,"D1 PROFILE",,
"62504200000267","Nodes","267",21.000000,46.906122,"DDS demands","Known Flow",243654.951236,671234.401794,,0.000000,,,,,-13.869999,,,-12.402802,-13.869999,,"",,,,,"D1 PROFILE",,
"62504200000257","Nodes","257",21.000000,48.752790,"DDS demands","Known Flow",243666.547460,671079.344816,,0.000000,,,,,-3.190000,,,-2.852555,-3.190000,,"",,,,,"D1 PROFILE",,
"62504200000266","Nodes","266",21.000000,54.469722,"DDS demands","Known Flow",243724.177145,671017.198898,,0.000000,,,,,-18.239999,,,-16.310533,-18.239999,,"",,,,,"D1 PROFILE",,
"62504200000262","Nodes","262",21.000000,43.352855,"DDS demands","Known Flow",243561.595186,671094.607066,,0.000000,,,,,-22.139999,,,-19.797984,-22.139999,,"",,,,,"D1 PROFILE",,
"62504200001402","Nodes","-68282",21.000000,72.696765,"Default Known Flow Node","Known Flow",243961.984540,671086.064818,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200001404","Nodes","-68290",21.000000,72.688973,"Default Known Flow Node","Known Flow",243964.923541,671098.076821,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200000241","Nodes","241",21.000000,72.683688,"DDS demands","Known Flow",243966.835542,671106.232824,,0.000000,,,,,-7.940000,,,-7.100090,-7.940000,,"",,,,,"D1 PROFILE",,
"62504200000248","Nodes","Renshaw Road 1 RRI",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",243931.343532,671081.043817,,499.999994,,,,,,,,48.663339,54.419998,,"",,,,,,,
"62504200000059","Nodes","59",21.000000,34.485922,"DDS demands","Known Flow",244210.596608,671032.625804,,0.000000,,,,,-8.109999,,,-7.252106,-8.109999,,"",,,,,"D1 PROFILE",,
"62504200000091","Nodes","91",21.000000,21.073862,"DDS demands","Known Flow",244032.744268,671368.768065,,0.000000,,,,,-19.459999,,,-17.401479,-19.459999,,"",,,,,"D1 PROFILE",,
"62504200000178","Nodes","178",21.000000,23.871027,"Default Known Flow Node","Known Flow",244099.081446,671347.314907,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200000235","Nodes","235",21.000000,57.249621,"DDS demands","Known Flow",244123.495584,671175.605843,,0.000000,,,,,-23.439999,,,-20.960468,-23.439999,,"",,,,,"D1 PROFILE",,
"62504200000234","Nodes","234",21.000000,62.773908,"DDS demands","Known Flow",244074.336600,671283.385519,,0.000000,,,,,-19.279999,,,-17.240520,-19.279999,,"",,,,,"D1 PROFILE",,
"62504200000321","Nodes","321",21.000000,32.588938,"DDS demands","Known Flow",244097.021577,671051.798809,,0.000000,,,,,-11.589999,,,-10.363985,-11.589999,,"",,,,,"D1 PROFILE",,
"62504200001389","Nodes","-500461",21.000000,74.574521,"Default Known Flow Node","Known Flow",244016.731555,671194.701848,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200000196","Nodes","196",21.000000,32.334776,"DDS demands","Known Flow",244181.681888,671135.314657,,0.000000,,,,,-17.209999,,,-15.389490,-17.209999,,"",,,,,"D1 PROFILE",,
"62504200000194","Nodes","194",21.000000,33.201453,"DDS demands","Known Flow",244163.532621,671089.235914,,0.000000,,,,,-5.339999,,,-4.775123,-5.339999,,"",,,,,"D1 PROFILE",,
"62504200000320","Nodes","320",21.000000,32.299911,"DDS demands","Known Flow",244117.628583,671002.624795,,0.000000,,,,,-10.079999,,,-9.013715,-10.079999,,"",,,,,"D1 PROFILE",,
"62504200000195","Nodes","195",21.000000,33.001129,"DDS demands","Known Flow",244143.549410,671094.529283,,0.000000,,,,,-2.730000,,,-2.441214,-2.730000,,"",,,,,"D1 PROFILE",,
"62504200000190","Nodes","190",21.000000,34.620051,"DDS demands","Known Flow",244341.976644,671018.063800,,0.000000,,,,,-2.750000,,,-2.459099,-2.750000,,"",,,,,"D1 PROFILE",,
"62504200000058","Nodes","58",21.000000,34.485700,"DDS demands","Known Flow",244225.107612,671027.119802,,0.000000,,,,,-2.570000,,,-2.298140,-2.570000,,"",,,,,"D1 PROFILE",,
"62504200000192","Nodes","192",21.000000,34.418687,"DDS demands","Known Flow",244347.147645,671049.209808,,0.000000,,,,,-10.039999,,,-8.977947,-10.039999,,"",,,,,"D1 PROFILE",,
"62504200000193","Nodes","193",21.000000,34.007822,"DDS demands","Known Flow",244314.830636,671100.609822,,0.000000,,,,,-11.570000,,,-10.346101,-11.570000,,"",,,,,"D1 PROFILE",,
"62504200000334","Nodes","334",21.000000,34.580167,"Default Known Flow Node","Known Flow",244219.845695,671058.901293,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200000237","Nodes","237",21.000000,66.144775,"DDS demands","Known Flow",243914.047527,671317.324881,,0.000000,,,,,-13.879999,,,-12.411744,-13.879999,,"",,,,,"D1 PROFILE",,
"62504200000217","Nodes","217",21.000000,40.348757,"DDS demands","Known Flow",242907.219922,671726.780268,,0.000000,,,,,-6.820000,,,-6.098566,-6.820000,,"",,,,,"D1 PROFILE",,
"62504200000211","Nodes","211",21.000000,42.256768,"DDS demands","Known Flow",242939.146721,671706.297532,,0.000000,,,,,-8.189999,,,-7.323644,-8.189999,,"",,,,,"D1 PROFILE",,
"62504200000332","Nodes","332",21.000000,43.114556,"DDS demands","Known Flow",242932.760498,671697.983557,,0.000000,,,,,-1.809999,,,-1.618534,-1.809999,,"",,,,,"D1 PROFILE",,
"62504200000214","Nodes","214",21.000000,42.266003,"DDS demands","Known Flow",242905.844492,671652.013429,,0.000000,,,,,-4.409999,,,-3.943500,-4.409999,,"",,,,,"D1 PROFILE",,
"62504200000215","Nodes","215",21.000000,41.879384,"DDS demands","Known Flow",242930.103889,671591.862538,,0.000000,-1.539999,,,,-7.840000,,,-8.387763,-9.379999,,"","C1 PROFILE",,,,"D1 PROFILE",,
"62504200000203","Nodes","203",21.000000,45.964819,"DDS demands","Known Flow",243029.301759,671623.738226,,0.000000,,,,,-7.329999,,,-6.554617,-7.329999,,"",,,,,"D1 PROFILE",,
"62504200000204","Nodes","204",21.000000,42.093198,"DDS demands","Known Flow",243001.090868,671659.937269,,0.000000,,,,,-5.189999,,,-4.640990,-5.189999,,"",,,,,"D1 PROFILE",,
"62504200000208","Nodes","208",21.000000,38.514875,"Default Known Flow Node","Known Flow",243024.873320,671754.295470,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200000034","Nodes","34",21.000000,26.325175,"DDS demands","Known Flow",243452.791402,671516.771935,,0.000000,,,,,-7.970000,,,-7.126916,-7.970000,,"",,,,,"D1 PROFILE",,
"62504200000327","Nodes","327",21.000000,25.788016,"DDS demands","Known Flow",243483.268888,671565.208809,,0.000000,,,,,-3.119999,,,-2.789959,-3.119999,,"",,,,,"D1 PROFILE",,
"62504200001411","Nodes","-68499",21.000000,25.787432,"Default Known Flow Node","Known Flow",243481.859410,671565.829949,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62504200000202","Nodes","202",21.000000,47.270327,"DDS demands","Known Flow",243065.393731,671606.439875,,0.000000,,,,,-1.230000,,,-1.099888,-1.230000,,"",,,,,"D1 PROFILE",,
"62504200000206","Nodes","206",21.000000,38.630395,"DDS demands","Known Flow",243005.493622,671726.921607,,0.000000,,,,,-16.690000,,,-14.924497,-16.690000,,"",,,,,"D1 PROFILE",,
"62504200000209","Nodes","209",21.000000,38.519395,"DDS demands","Known Flow",243013.659127,671762.732869,,0.000000,,,,,-1.190000,,,-1.064119,-1.190000,,"",,,,,"D1 PROFILE",,
"62504200000102","Nodes","102",21.000000,26.097308,"DDS demands","Known Flow",243172.325934,671677.074251,,0.000000,,,,,-4.689999,,,-4.193881,-4.689999,,"",,,,,"D1 PROFILE",,
"62504200000021","Nodes","21",21.000000,26.114673,"DDS demands","Known Flow",243177.848674,671666.339929,,0.000000,,,,,-7.109999,,,-6.357889,-7.109999,,"",,,,,"D1 PROFILE",,
"62504200000023","Nodes","23",21.000000,25.972381,"DDS demands","Known Flow",243269.951523,671649.395949,,0.000000,,,,,-10.620000,,,-9.496594,-10.620000,,"",,,,,"D1 PROFILE",,
