"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"62600500000170","Nodes","170",41.000000,44.312466,"DDS demands","Known Flow",142434.279956,933873.253323,,0.000000,,,,,-5.359999,,,,,-12.060005,-5.359999,,"",,,,,"D1 PROFILE",,,,
"62600500000168","Nodes","168",41.000000,44.094941,"DDS demands","Known Flow",142480.956968,933887.156327,,0.000000,,,,,-9.590000,,,,,-21.577509,-9.590000,,"",,,,,"D1 PROFILE",,,,
"62600500000169","Nodes","169",41.000000,44.033277,"Default Known Flow Node","Known Flow",142468.249965,933954.787345,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000137","Nodes","137",41.000000,44.584542,"DDS demands","Known Flow",142459.475962,933802.073304,,0.000000,,,,,-2.300000,,,,,-5.175002,-2.300000,,"",,,,,"D1 PROFILE",,,,
"62600500000047","Nodes","47",41.000000,46.010444,"Default Known Flow Node","Known Flow",142515.130639,933507.208396,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000111","Nodes","111",41.000000,44.535568,"DDS demands","Known Flow",142616.212005,933761.190293,,0.000000,,,,,-7.519999,,,,,-16.920008,-7.519999,,"",,,,,"D1 PROFILE",,,,
"62600500000112","Nodes","112",41.000000,44.535568,"Default Known Flow Node","Known Flow",142568.113340,933781.260323,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000090","Nodes","90",41.000000,44.615204,"Default Known Flow Node","Known Flow",142704.669117,933725.970606,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000089","Nodes","89",41.000000,44.199000,"Default Known Flow Node","Known Flow",142731.261887,933788.931319,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011710","Nodes","-164",41.000000,45.364017,"Default Known Flow Node","Known Flow",142927.898089,933591.026246,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000115","Nodes","115",41.000000,45.358913,"Default Known Flow Node","Known Flow",142928.338375,933591.336570,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000116","Nodes","116",41.000000,45.304001,"DDS demands","Known Flow",142934.714948,933593.705392,,0.000000,,,,,-5.199999,,,,,-11.700004,-5.199999,,"",,,,,"D1 PROFILE",,,,
"62600500000118","Nodes","118",41.000000,45.179167,"Default Known Flow Node","Known Flow",142905.273415,933629.748728,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000119","Nodes","119",41.000000,44.962468,"Default Known Flow Node","Known Flow",142879.870927,933660.798871,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011713","Nodes","-175",41.000000,43.714491,"DDS demands","Known Flow",142822.925061,933751.851290,,0.000000,,,,,-8.810000,,,,,-19.822510,-8.810000,,"",,,,,"D1 PROFILE",,,,
"62600500000084","Nodes","84",41.000000,44.273593,"DDS demands","Known Flow",142619.025006,933833.108312,,0.000000,,,,,-13.780000,,,,,-31.005014,-13.780000,,"",,,,,"D1 PROFILE",,,,
"62600500011714","Nodes","-185",41.000000,44.647723,"Default Known Flow Node","Known Flow",142544.688985,933852.187317,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000053","Nodes","53",41.000000,44.716612,"DDS demands","Known Flow",142530.417982,933852.765318,,0.000000,,,,,-3.440000,,,,,-7.740003,-3.440000,,"",,,,,"D1 PROFILE",,,,
"62600500000054","Nodes","54",41.000000,44.308365,"Default Known Flow Node","Known Flow",142531.893982,933884.406326,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000079","Nodes","79",41.000000,43.884476,"DDS demands","Known Flow",142532.821982,933923.200337,,0.000000,-20.909998,,,,-7.479999,,,,,-63.877526,-28.389997,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"62600500000080","Nodes","80",41.000000,43.092944,"Default Known Flow Node","Known Flow",142527.221981,933991.866355,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011674","Nodes","-1462486",41.000000,43.660898,"DDS demands","Known Flow",142605.708002,933923.876337,,0.000000,,,,,-4.150000,,,,,-9.337504,-4.150000,,"",,,,,"D1 PROFILE",,,,
"62600500011715","Nodes","-190",41.000000,43.075954,"DDS demands","Known Flow",142880.719076,933888.561327,,0.000000,,,,,-0.389999,,,,,-0.877500,-0.389999,,"",,,,,"D1 PROFILE",,,,
"62600500011717","Nodes","-195",41.000000,42.583489,"DDS demands","Known Flow",142729.074035,933947.251343,,0.000000,,,,,-4.460000,,,,,-10.035004,-4.460000,,"",,,,,"D1 PROFILE",,,,
"62600500011689","Nodes","-1462534",41.000000,42.533426,"DDS demands","Known Flow",142713.010031,933906.067332,,0.000000,,,,,-2.660000,,,,,-5.985003,-2.660000,,"",,,,,"D1 PROFILE",,,,
"62600500011716","Nodes","-193",41.000000,42.688374,"Default Known Flow Node","Known Flow",142760.878096,933934.413870,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000266","Nodes","266",41.000000,46.010444,"Default Known Flow Node","Known Flow",142522.187081,933508.689012,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000114","Nodes","114",41.000000,45.176406,"Default Known Flow Node","Known Flow",142889.957602,933548.217184,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000120","Nodes","120",41.000000,45.176406,"Default Known Flow Node","Known Flow",142906.263754,933511.299650,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000234","Nodes","234",41.000000,45.251809,"DDS demands","Known Flow",142836.440064,933516.777226,,0.000000,,,,,-5.650000,,,,,-12.712506,-5.650000,,"",,,,,"D1 PROFILE",,,,
"62600500011709","Nodes","-159",41.000000,45.176406,"DDS demands","Known Flow",142882.677833,933552.100809,,0.000000,,,,,-4.990000,,,,,-11.227505,-4.990000,,"",,,,,"D1 PROFILE",,,,
"62600500000113","Nodes","113",41.000000,45.248147,"Default Known Flow Node","Known Flow",142844.336067,933513.172225,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000226","Nodes","226",41.000000,45.700470,"Default Known Flow Node","Known Flow",142663.386337,933505.762656,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000117","Nodes","117",41.000000,45.516446,"DDS demands","Known Flow",143005.070699,933507.323291,,0.000000,,,,,-3.459999,,,,,-7.785003,-3.459999,,"",,,,,"D1 PROFILE",,,,
"62600500000242","Nodes","242",41.000000,44.791879,"Default Known Flow Node","Known Flow",143039.704558,933803.308279,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000124","Nodes","124",41.000000,45.385075,"DDS demands","Known Flow",143329.582198,933534.646231,,0.000000,,,,,-3.869999,,,,,-8.707504,-3.869999,,"",,,,,"D1 PROFILE",,,,
"62600500000123","Nodes","123",41.000000,45.491291,"Default Known Flow Node","Known Flow",143289.782187,933558.700238,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000167","Nodes","167",41.000000,45.252836,"DDS demands","Known Flow",143118.237141,933577.795243,,0.000000,,,,,-3.839999,,,,,-8.640003,-3.839999,,"",,,,,"D1 PROFILE",,,,
"62600500000164","Nodes","164",41.000000,44.748930,"DDS demands","Known Flow",143247.415176,933614.997253,,0.000000,,,,,-3.319999,,,,,-7.470003,-3.319999,,"",,,,,"D1 PROFILE",,,,
"62600500000107","Nodes","107",41.000000,45.487679,"Default Known Flow Node","Known Flow",143292.429188,933564.322239,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000092","Nodes","92",41.000000,44.670465,"Default Known Flow Node","Known Flow",143085.837270,933766.558257,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000122","Nodes","Logger 10171, 54 Perceval Road South",41.000000,43.258527,"Val Log Cath","Known Flow",143142.445147,933712.836280,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000165","Nodes","165, Goathill Farm Potential",41.000000,41.969269,"DDS demands","Known Flow",143193.266161,933665.294267,,0.000000,,,,,,,-27.999999,,,-63.000028,-27.999999,,"",,,,,,,"DM PROFILE",,
"62600500000166","Nodes","166",41.000000,44.034625,"DDS demands","Known Flow",143156.696151,933634.894258,,0.000000,,,,,-4.159999,,,,,-9.360004,-4.159999,,"",,,,,"D1 PROFILE",,,,
"62600500000203","Nodes","203",41.000000,42.384141,"Default Known Flow Node","Known Flow",142469.242965,934014.384362,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500008108","Nodes","8108",41.000000,42.147112,"DDS demands","Known Flow",142451.780960,934067.927376,,0.000000,,,,-7.259999,,,,,,-16.335008,-7.259999,,"",,,,"C4 PROFILE",,,,,
"62600500011719","Nodes","-202",41.000000,42.147112,"Default Known Flow Node","Known Flow",142409.020949,934048.004371,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011751","Nodes","-80",41.000000,44.362311,"DDS demands","Known Flow",142355.086055,933033.244205,,0.000000,,,-0.330000,,-0.769999,,,,,-2.475001,-1.100000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"62600500000049","Nodes","49",41.000000,45.707316,"Default Known Flow Node","Known Flow",142657.942016,933505.081223,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500001007","Nodes","1007",41.000000,48.251789,"DDS demands","Known Flow",143716.198303,932685.159000,,0.000000,,,,-1.320000,-7.940000,,,,,-20.835011,-9.260000,,"",,,,"C4 PROFILE","D1 PROFILE",,,,
"62600500011696","Nodes","-1462551",41.000000,45.708040,"Default Known Flow Node","Known Flow",142661.460503,933504.172817,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011718","Nodes","-198",41.000000,42.576992,"Default Known Flow Node","Known Flow",142480.019968,934000.007358,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000055","Nodes","55",41.000000,45.759833,"Default Known Flow Node","Known Flow",142630.832576,932706.270586,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011692","Nodes","-1462540",41.000000,45.775790,"Default Known Flow Node","Known Flow",142933.543091,933248.561153,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000065","Nodes","Stornoway OPR, Site ID 0103",41.000000,45.595506,"OPR","Known Flow",142342.003190,932762.111974,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000070","Nodes","70",41.000000,45.692666,"Default Known Flow Node","Known Flow",142449.598374,932715.176518,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011744","Nodes","-65",41.000000,45.079045,"Default Known Flow Node","Known Flow",142314.784923,932845.203043,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011665","Nodes","-131",41.000000,45.371990,"DDS demands","Known Flow",143135.921145,933406.591196,,0.000000,,,,,-1.929999,,,,,-4.342502,-1.929999,,"",,,,,"D1 PROFILE",,,,
"62600500000179","Nodes","179",41.000000,45.340605,"Default Known Flow Node","Known Flow",142980.842103,933369.791186,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011746","Nodes","-67",41.000000,45.079045,"Default Known Flow Node","Known Flow",142319.396924,932848.097044,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011748","Nodes","-70",41.000000,44.955166,"DDS demands","Known Flow",142327.753927,932855.864046,,0.000000,-5.019999,,,,-0.769999,,,,,-13.027506,-5.789999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"62600500011732","Nodes","-49",41.000000,45.671744,"DDS demands","Known Flow",142597.008295,932801.531433,,0.000000,,,-1.669999,,-2.349999,,,,,-9.045004,-4.019999,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"62600500011759","Nodes","-97",41.000000,44.896805,"Default Known Flow Node","Known Flow",142654.366015,933159.878129,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500001000","Nodes","1000",41.000000,46.317488,"DDS demands","Known Flow",143198.265267,933119.717942,,0.000000,,-1.059999,,,-4.199999,,,,,-11.835004,-5.259999,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,
"62600500011695","Nodes","-1462550",41.000000,45.688157,"Default Known Flow Node","Known Flow",142601.304213,932805.662783,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011734","Nodes","-4904541",41.000000,45.510602,"Default Known Flow Node","Known Flow",142808.495759,933164.993481,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011678","Nodes","-1462503",41.000000,45.902547,"Default Known Flow Node","Known Flow",142907.516844,933224.583665,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000188","Nodes","188",41.000000,44.577321,"DDS demands","Known Flow",143469.670236,933376.515188,,0.000000,,,-7.259999,,-6.439999,,,,,-30.825014,-13.699999,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"62600500011702","Nodes","-1462572",41.000000,45.248147,"Default Known Flow Node","Known Flow",142841.399066,933516.278226,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011673","Nodes","-1462484",41.000000,48.608300,"DDS demands","Known Flow",143477.125217,932706.154811,,0.000000,-3.150000,,,,-7.719999,,,,,-24.457512,-10.869999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"62600500011659","Nodes","-103",41.000000,44.647320,"DDS demands","Known Flow",142602.723001,933173.981133,,0.000000,-1.949999,,,,-4.679999,,,,,-14.917507,-6.630000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"62600500011682","Nodes","-1462513",41.000000,44.647320,"Default Known Flow Node","Known Flow",142622.796006,933177.499134,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011693","Nodes","-1462542",41.000000,45.176406,"Default Known Flow Node","Known Flow",142888.217529,933550.483730,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000229","Nodes","229",41.000000,45.663956,"Default Known Flow Node","Known Flow",142622.184006,933571.487241,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500001021","Nodes","1021",41.000000,44.930438,"Default Known Flow Node","Known Flow",142130.383953,932823.340170,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500001018","Nodes","1018",41.000000,44.930438,"DDS demands","Known Flow",142142.499124,932807.977426,,0.000000,,,,,-3.349999,,,,,-7.537503,-3.349999,,"",,,,,"D1 PROFILE",,,,
"62600500011760","Nodes",,41.000000,45.759833,"Default Known Flow Node","Known Flow",142627.596008,932709.242006,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011761","Nodes",,41.000000,45.733708,"Default Known Flow Node","Known Flow",142705.250029,932638.097987,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011762","Nodes",,41.000000,45.678323,"Default Known Flow Node","Known Flow",142596.427999,932804.404032,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011763","Nodes",,41.000000,45.637182,"Default Known Flow Node","Known Flow",142605.114002,932727.648011,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000470","Nodes","470",41.000000,42.446332,"DDS demands","Known Flow",142633.476291,933985.596845,,0.000000,,,,,-4.360000,,,,,-9.810004,-4.360000,,"",,,,,"D1 PROFILE",,,,
"62600500011661","Nodes",,41.000000,45.759985,"Default Known Flow Node","Known Flow",142629.332669,932702.392734,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000017","Nodes","Bayhead Bridge Community Centre",41.000000,42.544674,"DDS demands","Known Flow",142427.792954,933309.339170,,0.000000,-1.949999,,-7.259999,,-4.590000,,,,,-31.050014,-13.799999,,"","C1 PROFILE",,"C3  PROFILE",,"D1 PROFILE",,,,
"62600500011655","Nodes","11655",41.000000,46.166116,"DDS demands","Known Flow",143229.968122,933153.763391,,0.000000,-2.959999,,,,-5.019999,,,,,-17.955009,-7.979999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"62600500000012","Nodes",,41.000000,43.449936,"DDS demands","Known Flow",142789.851499,933841.798315,,0.000000,,,,,-5.130000,,,,,-11.542506,-5.130000,,"",,,,,"D1 PROFILE",,,,
"62600500000003","Nodes",,41.000000,44.312737,"DDS demands","Known Flow",142386.127064,932889.805551,,0.000000,,,,,-3.520000,,,,,-7.920004,-3.520000,,"",,,,,"D1 PROFILE",,,,
"62600500000015","Nodes",,41.000000,44.742482,"DDS demands","Known Flow",142496.739256,932915.627557,,0.000000,,,,,-3.739999,,,,,-8.415003,-3.739999,,"",,,,,"D1 PROFILE",,,,
"62600500000028","Nodes",,41.000000,44.367128,"DDS demands","Known Flow",142387.748210,933112.419021,,0.000000,,,,,-4.389999,,,,,-9.877504,-4.389999,,"",,,,,"D1 PROFILE",,,,
"62600500000018","Nodes",,41.000000,44.514317,"DDS demands","Known Flow",142474.009241,933028.884800,,0.000000,,,,,-9.319999,,,,,-20.970008,-9.319999,,"",,,,,"D1 PROFILE",,,,
"62600500000037","Nodes",,41.000000,44.860509,"DDS demands","Known Flow",142570.620751,933144.168863,,0.000000,,,,,-3.309999,,,,,-7.447503,-3.309999,,"",,,,,"D1 PROFILE",,,,
"62600500000016","Nodes",,41.000000,45.197155,"DDS demands","Known Flow",142566.895853,932939.968996,,0.000000,,,,,-2.300000,,,,,-5.175002,-2.300000,,"",,,,,"D1 PROFILE",,,,
"62600500000038","Nodes",,41.000000,43.931420,"DDS demands","Known Flow",142556.459631,933299.728925,,0.000000,,,,,-2.669999,,,,,-6.007502,-2.669999,,"",,,,,"D1 PROFILE",,,,
"62600500000102","Nodes",,41.000000,44.929444,"DDS demands","Known Flow",142656.376043,933202.959420,,0.000000,,,,,-3.420000,,,,,-7.695004,-3.420000,,"",,,,,"D1 PROFILE",,,,
"62600500000019","Nodes",,41.000000,44.704209,"DDS demands","Known Flow",142492.734873,933134.211694,,0.000000,,,,,-3.410000,,,,,-7.672503,-3.410000,,"",,,,,"D1 PROFILE",,,,
"62600500000044","Nodes",,41.000000,44.895757,"DDS demands","Known Flow",142542.149000,933077.654167,,0.000000,,,,,-4.289999,,,,,-9.652504,-4.289999,,"",,,,,"D1 PROFILE",,,,
"62600500000082","Nodes",,41.000000,45.471154,"DDS demands","Known Flow",142792.473567,933372.315569,,0.000000,,,,,-4.219999,,,,,-9.495003,-4.219999,,"",,,,,"D1 PROFILE",,,,
"62600500000007","Nodes",,41.000000,44.375906,"DDS demands","Known Flow",142720.499726,933768.751155,,0.000000,,,,,-2.580000,,,,,-5.805002,-2.580000,,"",,,,,"D1 PROFILE",,,,
"62600500000006","Nodes",,41.000000,44.007172,"DDS demands","Known Flow",142634.182790,933873.498524,,0.000000,,,,,-2.640000,,,,,-5.940003,-2.640000,,"",,,,,"D1 PROFILE",,,,
"62600500000005","Nodes",,41.000000,43.526457,"DDS demands","Known Flow",142531.716029,933951.409613,,0.000000,,,,,-3.780000,,,,,-8.505004,-3.780000,,"",,,,,"D1 PROFILE",,,,
"62600500000008","Nodes",,41.000000,44.791990,"DDS demands","Known Flow",142784.771639,933691.923052,,0.000000,,,,,-4.730000,,,,,-10.642505,-4.730000,,"",,,,,"D1 PROFILE",,,,
"62600500000101","Nodes",,41.000000,45.370157,"DDS demands","Known Flow",142866.161581,933541.217019,,0.000000,,,,,-4.610000,,,,,-10.372505,-4.610000,,"",,,,,"D1 PROFILE",,,,
"62600500000009","Nodes",,41.000000,45.158587,"DDS demands","Known Flow",142752.964956,933577.845591,,0.000000,,,,,-5.780000,,,,,-13.005006,-5.780000,,"",,,,,"D1 PROFILE",,,,
"62600500000061","Nodes",,41.000000,44.820860,"DDS demands","Known Flow",142925.921794,933712.055981,,0.000000,,,,,-4.570000,,,,,-10.282505,-4.570000,,"",,,,,"D1 PROFILE",,,,
"62600500000093","Nodes",,41.000000,45.386012,"DDS demands","Known Flow",142793.822641,933484.264573,,0.000000,,,,,-3.819999,,,,,-8.595004,-3.819999,,"",,,,,"D1 PROFILE",,,,
"62600500000060","Nodes",,41.000000,45.663956,"DDS demands","Known Flow",142590.434350,933545.551471,,0.000000,,,,,-3.589999,,,,,-8.077503,-3.589999,,"",,,,,"D1 PROFILE",,,,
"62600500000004","Nodes",,41.000000,44.547375,"DDS demands","Known Flow",142465.277855,933077.581612,,0.000000,-1.409999,,,,-0.360000,,,,,-3.982501,-1.770000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"62600500000046","Nodes",,41.000000,45.319929,"DDS demands","Known Flow",142620.305448,933398.028723,,0.000000,,,,,-10.329999,,,,,-23.242510,-10.329999,,"",,,,,"D1 PROFILE",,,,
"62600500000081","Nodes",,41.000000,44.818341,"DDS demands","Known Flow",142988.529205,933763.486403,,0.000000,,,,,-4.409999,,,,,-9.922504,-4.409999,,"",,,,,"D1 PROFILE",,,,
"62600500000083","Nodes",,41.000000,45.703190,"DDS demands","Known Flow",142774.872830,933389.199374,,0.000000,,,,,-2.689999,,,,,-6.052503,-2.689999,,"",,,,,"D1 PROFILE",,,,
"62600500000134","Nodes",,41.000000,45.817605,"DDS demands","Known Flow",143047.366283,933171.465264,,0.000000,,,,,-6.110000,,,,,-13.747507,-6.110000,,"",,,,,"D1 PROFILE",,,,
"62600500000108","Nodes",,41.000000,45.934852,"DDS demands","Known Flow",142715.316438,932865.648868,,0.000000,,,,,-1.150000,,,,,-2.587501,-1.150000,,"",,,,,"D1 PROFILE",,,,
"62600500000135","Nodes",,41.000000,45.489836,"DDS demands","Known Flow",142693.304299,932999.320309,,0.000000,,,,,-1.919999,,,,,-4.320001,-1.919999,,"",,,,,"D1 PROFILE",,,,
"62600500000109","Nodes",,41.000000,45.309729,"DDS demands","Known Flow",142760.746680,933134.682685,,0.000000,,,,,-4.619999,,,,,-10.395004,-4.619999,,"",,,,,"D1 PROFILE",,,,
"62600500000131","Nodes",,41.000000,45.470464,"DDS demands","Known Flow",143035.597397,933319.184909,,0.000000,-3.920000,,,,-5.870000,,,,,-22.027511,-9.790000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"62600500000139","Nodes",,41.000000,44.990085,"DDS demands","Known Flow",143293.953362,933435.275153,,0.000000,,,,,-6.900000,,,,,-15.525008,-6.900000,,"",,,,,"D1 PROFILE",,,,
"62600500000138","Nodes",,41.000000,45.433173,"DDS demands","Known Flow",143207.792851,933470.230490,,0.000000,,,,,-6.449999,,,,,-14.512506,-6.449999,,"",,,,,"D1 PROFILE",,,,
"62600500000140","Nodes",,41.000000,44.943868,"DDS demands","Known Flow",143341.189474,933386.081754,,0.000000,,,,,-4.770000,,,,,-10.732505,-4.770000,,"",,,,,"D1 PROFILE",,,,
"62600500000147","Nodes",,41.000000,47.030532,"DDS demands","Known Flow",143199.283408,932339.104653,,0.000000,,,,,-7.710000,,,,,-17.347507,-7.710000,,"",,,,,"D1 PROFILE",,,,
"62600500000146","Nodes",,41.000000,44.857904,"DDS demands","Known Flow",142751.071409,932454.287715,,0.000000,-1.949999,,,,-5.449999,,,-1.450000,,-19.912509,-8.849999,,"","C1 PROFILE",,,,"D1 PROFILE",,,"I2 PROFILE",
"62600500000143","Nodes",,41.000000,45.135980,"DDS demands","Known Flow",142524.640178,932779.211012,,0.000000,,,,-0.680000,-3.420000,,,,,-9.225004,-4.100000,,"",,,,"C4 PROFILE","D1 PROFILE",,,,
"62600500000145","Nodes",,41.000000,45.587119,"DDS demands","Known Flow",142583.477716,932726.359813,,0.000000,,,,,-0.360000,,,,,-0.810000,-0.360000,,"",,,,,"D1 PROFILE",,,,
"62600500000142","Nodes",,41.000000,45.864463,"DDS demands","Known Flow",142755.878043,932930.157067,,0.000000,,-1.059999,,,,,,,,-2.385001,-1.059999,,"",,"C2 PROFILE",,,,,,,
"62600500000144","Nodes",,41.000000,45.794657,"DDS demands","Known Flow",142649.651901,932820.906354,,0.000000,,,,,-2.450000,,,,,-5.512502,-2.450000,,"",,,,,"D1 PROFILE",,,,
"62600500000141","Nodes",,41.000000,46.497427,"DDS demands","Known Flow",143004.993231,933100.905090,,0.000000,,,,,-1.929999,,,,,-4.342502,-1.929999,,"",,,,,"D1 PROFILE",,,,
"62600500000180","Nodes",,41.000000,45.461747,"DDS demands","Known Flow",142800.847016,933242.129834,,0.000000,,,,,-5.489999,,,,,-12.352506,-5.489999,,"",,,,,"D1 PROFILE",,,,
"62600500000181","Nodes",,41.000000,45.587069,"DDS demands","Known Flow",142900.157338,933391.865485,,0.000000,,,,,-5.749999,,,,,-12.937506,-5.749999,,"",,,,,"D1 PROFILE",,,,
"62600500000148","Nodes",,41.000000,46.317480,"DDS demands","Known Flow",143021.718986,932357.734381,,0.000000,,,,,-3.540000,,,,,-7.965003,-3.540000,,"",,,,,"D1 PROFILE",,,,
"62600500000149","Nodes",,41.000000,47.691589,"DDS demands","Known Flow",143321.120196,932414.098926,,0.000000,,,,,,,,-19.160000,,-43.110023,-19.160000,,"",,,,,,,,"I2 PROFILE",
"62600500000183","Nodes",,41.000000,42.819631,"DDS demands","Known Flow",142819.667203,933911.681726,,0.000000,,,,,-3.099999,,,,,-6.975003,-3.099999,,"",,,,,"D1 PROFILE",,,,
"62600500000196","Nodes",,41.000000,43.882606,"DDS demands","Known Flow",143118.125251,933735.999659,,0.000000,,,,,-0.369999,,,,,-0.832500,-0.369999,,"",,,,,"D1 PROFILE",,,,
"62600500000182","Nodes",,41.000000,44.205000,"DDS demands","Known Flow",143218.569197,933586.069313,,0.000000,,,,,-5.090000,,,,,-11.452505,-5.090000,,"",,,,,"D1 PROFILE",,,,
"62600500000197","Nodes",,41.000000,45.067070,"DDS demands","Known Flow",142302.600148,932797.899706,,0.000000,,,,-1.360000,-6.239999,,,,,-17.100007,-7.599999,,"",,,,"C4 PROFILE","D1 PROFILE",,,,
"62600500000176","Nodes",,41.000000,48.654755,"DDS demands","Known Flow",143439.494395,932637.278785,,0.000000,,,,,-6.890000,,,,,-15.502507,-6.890000,,"",,,,,"D1 PROFILE",,,,
"62600500000198","Nodes",,41.000000,44.699421,"DDS demands","Known Flow",142743.051050,933709.371574,,0.000000,,,,,-17.399999,,,,,-39.150017,-17.399999,,"",,,,,"D1 PROFILE",,,,
"62600500011764","Nodes",,41.000000,45.589695,"Default Known Flow Node","Known Flow",142339.896930,932765.215022,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
