"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-AF)"
"62505800000037","Nodes","37",21.000000,44.358744,"DDS demands","Known Flow",246579.210000,642937.075000,,0.000000,,,,,-14.649999,,,,-13.100292,-14.649999,,"",,,,,"D1 PROFILE",,,
"62505800000032","Nodes","32",21.000000,46.211194,"DDS demands","Known Flow",246579.335000,643107.825000,,0.000000,,,,,-9.670000,,,,-8.647087,-9.670000,,"",,,,,"D1 PROFILE",,,
"62505800000024","Nodes","24",21.000000,54.602671,"DDS demands","Known Flow",246504.835000,643364.950000,,0.000000,,,,,-0.930000,,,,-0.831622,-0.930000,,"",,,,,"D1 PROFILE",,,
"62505800000027","Nodes","27",21.000000,50.593671,"DDS demands","Known Flow",246622.835000,643353.075000,,0.000000,,,,,-4.800000,,,,-4.292246,-4.800000,,"",,,,,"D1 PROFILE",,,
"62505800000029","Nodes","29",21.000000,50.460684,"DDS demands","Known Flow",246633.210000,643349.325000,,0.000000,,,,,-15.220000,,,,-13.609997,-15.220000,,"",,,,,"D1 PROFILE",,,
"62505800000028","Nodes","28",21.000000,51.047555,"DDS demands","Known Flow",246900.210000,643403.950000,,0.000000,,,,,-3.039999,,,,-2.718422,-3.039999,,"",,,,,"D1 PROFILE",,,
"62505800000030","Nodes","30",21.000000,46.604351,"DDS demands","Known Flow",246570.960000,643150.450000,,0.000000,,,,,-25.690000,,,,-22.972457,-25.690000,,"",,,,,"D1 PROFILE",,,
"62505800000026","Nodes","26",21.000000,52.711731,"DDS demands","Known Flow",246571.835000,643399.075000,,0.000000,,,,,-6.079999,,,,-5.436844,-6.079999,,"",,,,,"D1 PROFILE",,,
"62505800000025","Nodes","25",21.000000,54.506864,"DDS demands","Known Flow",246446.210000,643405.200000,,0.000000,,,,,-7.129999,,,,-6.375773,-7.129999,,"",,,,,"D1 PROFILE",,,
"62505800000034","Nodes","34",21.000000,44.024720,"DDS demands","Known Flow",246654.335000,643225.200000,,0.000000,,,,,-18.239999,,,,-16.310533,-18.239999,,"",,,,,"D1 PROFILE",,,
"62505800000035","Nodes","35",21.000000,43.692369,"DDS demands","Known Flow",246666.335000,643307.950000,,0.000000,,,,,-7.760000,,,,-6.939131,-7.760000,,"",,,,,"D1 PROFILE",,,
"62505800000031","Nodes","31",21.000000,46.656304,"DDS demands","Known Flow",246620.585000,643179.950000,,0.000000,,,,,-5.310000,,,,-4.748297,-5.310000,,"",,,,,"D1 PROFILE",,,
"62505800000033","Nodes","33",21.000000,44.707460,"DDS demands","Known Flow",246659.085000,643090.450000,,0.000000,,,,,-21.139998,,,,-18.903766,-21.139998,,"",,,,,"D1 PROFILE",,,
"62505800000003","Nodes","3",21.000000,55.611655,"DDS demands","Known Flow",246321.710000,643547.950000,,0.000000,,,,-0.319999,-12.189999,,,,-11.186665,-12.509999,,"",,,,"C4 PROFILE","D1 PROFILE",,,
"62505800000004","Nodes","4",21.000000,55.298245,"DDS demands","Known Flow",246360.085000,643609.700000,,0.000000,-6.000000,-22.419998,,,-12.399999,,,,-36.501973,-40.819996,,"","C1 PROFILE","C2 PROFILE",,,"D1 PROFILE",,,
"62505800000009","Nodes","9",21.000000,35.928990,"DDS demands","Known Flow",246408.335000,643823.700000,,0.000000,,,,,-5.639999,,,,-5.043388,-5.639999,,"",,,,,"D1 PROFILE",,,
"62505800000011","Nodes","11",21.000000,35.812655,"DDS demands","Known Flow",246397.460000,643946.075000,,0.000000,,,,,-6.249999,,,,-5.588861,-6.249999,,"",,,,,"D1 PROFILE",,,
"62505800000010","Nodes","10",21.000000,35.792724,"DDS demands","Known Flow",246413.335000,643767.575000,,0.000000,,,,,-3.499999,,,,-3.129762,-3.499999,,"",,,,,"D1 PROFILE",,,
"62505800000007","Nodes","7",21.000000,36.648272,"DDS demands","Known Flow",246459.210000,643846.075000,,0.000000,,,,,-25.280000,,,,-22.605829,-25.280000,,"",,,,,"D1 PROFILE",,,
"62505800000012","Nodes","12",21.000000,53.890770,"DDS demands","Known Flow",246462.460000,643531.950000,,0.000000,,,,,-15.689999,,,,-14.030278,-15.689999,,"",,,,,"D1 PROFILE",,,
"62505800000048","Nodes","48",21.000000,49.231397,"DDS demands","Known Flow",246409.460000,643673.450000,,0.000000,,,,,-11.939999,,,,-10.676961,-11.939999,,"",,,,,"D1 PROFILE",,,
"62505800000049","Nodes","49",21.000000,48.962083,"DDS demands","Known Flow",246317.335000,643714.825000,,0.000000,,,,,-1.120000,,,,-1.001524,-1.120000,,"",,,,,"D1 PROFILE",,,
"62505800000005","Nodes","5",21.000000,48.030499,"DDS demands","Known Flow",246422.210000,643691.825000,,0.000000,,,,,-9.630000,,,,-8.611318,-9.630000,,"",,,,,"D1 PROFILE",,,
"62505800000050","Nodes","50",21.000000,55.680290,"DDS demands","Known Flow",246291.085000,643498.325000,,0.000000,,,,,-6.079999,,,,-5.436844,-6.079999,,"",,,,,"D1 PROFILE",,,
"62505800000013","Nodes","13",21.000000,51.254625,"DDS demands","Known Flow",246542.210000,643508.575000,,0.000000,,,,,-10.679999,,,,-9.550247,-10.679999,,"",,,,,"D1 PROFILE",,,
"62505800000006","Nodes","6",21.000000,41.977328,"DDS demands","Known Flow",246501.335000,643806.950000,,0.000000,,,,,-14.349999,,-44.099996,,-12.832026,-14.349999,,"",,,,,"D1 PROFILE",,"DM PROFILE",
"62505800000008","Nodes","8",21.000000,34.863910,"DDS demands","Known Flow",246413.335000,644095.575000,,0.000000,,,,,-12.069999,,,,-10.793209,-12.069999,,"",,,,,"D1 PROFILE",,,
"62505800000051","Nodes","SP 20804 N/H WATERSLAP RD",0.000000,36.561539,"Default Known Flow Node","Known Flow",246304.773178,642665.344085,,0.000000,,,,,,,,-11.400000,-10.194084,-11.400000,,"",,,,,,,,""
"62505800000052","Nodes","Proposed Development",21.000000,48.963567,"Point Loads","Known Flow",246332.908609,643707.830610,,0.000000,,,,,,,,-7.070000,-6.322121,-7.070000,,"",,,,,,,,"PL-AF PROFILE"
"62505811462474","Nodes","-1462474",21.000000,44.046398,"Default Known Flow Node","Known Flow",246640.710000,642985.700000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62505800000053","Nodes",,0.000000,36.561539,"Default Known Flow Node","Known Flow",246348.452190,642690.631092,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62505800000055","Nodes","-38",21.000000,36.792564,"Default Known Flow Node","Known Flow",246461.585000,643845.575000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62505800000063","Nodes","-9",21.000000,44.728867,"Default Known Flow Node","Known Flow",246657.585000,643090.075000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62505800000057","Nodes","-29",21.000000,55.758561,"Default Known Flow Node","Known Flow",246312.585000,643526.825000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62505800000058","Nodes","-27",21.000000,52.676800,"Default Known Flow Node","Known Flow",246572.960000,643400.200000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62505800000065","Nodes",,0.000000,43.960138,"Default Known Flow Node","Known Flow",246610.527261,642977.667170,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62505800000054","Nodes",,0.000000,36.605133,"Default Known Flow Node","Known Flow",246410.555206,642659.510083,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62505800000056","Nodes","P12128512, Skernieland Road, 27.42",24.000000,42.379662,"CSEP Unmatched","Known Flow",246493.000000,643793.000000,,0.000000,,,,,,-27.419999,,,-24.519454,-27.419999,,"",,,,,,"DC PROFILE",,
"62505800000066","Nodes","-30",21.000000,55.758010,"Default Known Flow Node","Known Flow",246303.210000,643531.075000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"62505800000064","Nodes","15",21.000000,54.260334,"Default Known Flow Node","Known Flow",246408.710000,643456.950000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
