"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories",0.000000,0.000000,1.000000,"Volumetric",-1.000000
"Base Thermal","Flow Categories",0.000000,-5.800000,1.000000,"Thermal",-1.000000
"D1","Flow Categories",-1414.339999,0.000000,1.000000,"Volumetric",-1.000000
"C1","Flow Categories",-49.320000,0.000000,1.000000,"Volumetric",-1.000000
"I2","Flow Categories",-32.190000,0.000000,1.000000,"Volumetric",-1.000000
"C4","Flow Categories",-24.249999,0.000000,1.000000,"Volumetric",-1.000000
"C2","Flow Categories",-26.459999,0.000000,1.000000,"Volumetric",-1.000000
"C3","Flow Categories",-31.840000,0.000000,1.000000,"Volumetric",-1.000000
"DC","Flow Categories",-55.209998,0.000000,1.000000,"Volumetric",-1.000000
"Base Diversified Volumetric","Flow Categories",,,1.000000,"Diversified Volumetric",-1.000000
"Base Diversified Thermal","Flow Categories",,,1.000000,"Diversified Thermal",-1.000000
"PL-AF","Flow Categories",-10.600000,0.000000,1.000000,"Volumetric",-1.000000
