"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80300300300007","Nodes","Group 11 (MASTER), Logger 4060, PETWORTH ROAD DG",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",491994.935032,132669.814311,,5149.999957,,,,,,,,,,,,,,,,590.463404,660.312650,,"",,,,,,,,,,,,,,,
"80300300083243","Nodes","83243,",21.000000,28.987390,"DDS demands","Known Flow",482659.897492,143689.191309,,0.000000,,,,,,,-30.419999,,,,,,,,,-27.202109,-30.419999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300004774","Nodes",,21.000000,27.734777,"DDS demands","Known Flow",482737.828573,143709.645074,,0.000000,,,,,,,-1.179999,,,,,,,,,-1.055176,-1.179999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300827286","Nodes",,21.000000,27.715753,"Default Known Flow Node","Known Flow",482739.022514,143709.941315,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300809551","Nodes",,21.000000,27.183067,"Default Known Flow Node","Known Flow",482772.310918,143717.440782,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300081285","Nodes","81285,",21.000000,26.356965,"DDS demands","Known Flow",482825.897537,143732.816321,,0.000000,,,,,,,-32.119998,,,,,,,,,-28.722278,-32.119998,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300080754","Nodes","80754,",21.000000,25.422202,"DDS demands","Known Flow",482910.647560,143754.816327,,0.000000,,,,,,,-23.309999,,,,,,,,,-20.844218,-23.309999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300081884","Nodes","81884,",21.000000,24.125717,"DDS demands","Known Flow",482951.897572,143904.316368,,0.000000,,,,,,,-22.510000,,,,,,,,,-20.128844,-22.510000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300827436","Nodes",,21.000000,24.029399,"Default Known Flow Node","Known Flow",482961.147574,143934.441376,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300827301","Nodes",,21.000000,25.356656,"Default Known Flow Node","Known Flow",482919.397563,143756.691328,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300080753","Nodes","80753,",21.000000,24.915771,"DDS demands","Known Flow",482985.272581,143772.316332,,0.000000,,,,,,,-6.969999,,,,,,,,,-6.232698,-6.969999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300081481","Nodes","81481,",21.000000,24.755334,"Default Known Flow Node","Known Flow",483006.390334,143776.968737,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300083376","Nodes","83376,",21.000000,24.718153,"DDS demands","Known Flow",483013.777238,143778.923767,,0.000000,,,,,,,-4.889999,,,,,,,,,-4.372725,-4.889999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300083073","Nodes","83073,",21.000000,34.780966,"DDS demands","Known Flow",482731.873756,143367.557737,,0.000000,,,,,,,-0.669999,,,,,,,,,-0.599125,-0.669999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300081900","Nodes","81900,",21.000000,34.631903,"DDS demands","Known Flow",482734.272512,143412.191234,,0.000000,,,,,,,-4.900000,,,,,,,,,-4.381668,-4.900000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300083071","Nodes","83071,",21.000000,34.852366,"DDS demands","Known Flow",482739.705525,143351.214007,,0.000000,,,,,,,-2.660000,,,,,,,,,-2.378619,-2.660000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300004851","Nodes",,21.000000,29.281415,"Default Known Flow Node","Known Flow",482725.647588,144406.901320,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"803003-80706","Nodes",,21.000000,29.283412,"Default Known Flow Node","Known Flow",482726.549885,144407.285777,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300827566","Nodes",,21.000000,26.594374,"Default Known Flow Node","Known Flow",483122.147618,144220.566454,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300080748","Nodes","80748,",21.000000,26.772348,"DDS demands","Known Flow",483129.772620,144218.566453,,0.000000,,,,,,,-20.909998,,,,,,,,,-18.698094,-20.909998,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300081101","Nodes","81101,",21.000000,23.561269,"Default Known Flow Node","Known Flow",483173.272632,143932.316375,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300826531","Nodes",,21.000000,23.739228,"Default Known Flow Node","Known Flow",483174.397632,143924.691373,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300080734","Nodes","80734,",21.000000,23.848217,"DDS demands","Known Flow",483214.078703,143954.498278,,0.000000,,,,,,,-7.489999,,,,,,,,,-6.697691,-7.489999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300080729","Nodes","80729,",21.000000,24.020201,"DDS demands","Known Flow",483264.647657,143880.691361,,0.000000,,,,,,,-8.989999,,,,,,,,,-8.039018,-8.989999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300080744","Nodes","80744,",21.000000,29.350949,"DDS demands","Known Flow",482716.647508,144403.066503,,0.000000,,,,,,,-12.050000,,,,,,,,,-10.775325,-12.050000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300080741","Nodes","80741,",21.000000,27.155774,"DDS demands","Known Flow",483124.897619,144351.566489,,0.000000,,,,,,,-22.940001,,,,,,,,,-20.513360,-22.940001,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300080740","Nodes","80740,",21.000000,26.945134,"DDS demands","Known Flow",483153.147626,144319.816481,,0.000000,,,,,,,-11.289999,,,,,,,,,-10.095719,-11.289999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300808753","Nodes",,21.000000,38.585367,"Default Known Flow Node","Known Flow",480689.653956,141676.918762,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300808742","Nodes",,21.000000,38.585367,"Default Known Flow Node","Known Flow",480690.422956,141684.059764,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300808740","Nodes",,21.000000,38.774708,"Default Known Flow Node","Known Flow",480710.898962,141682.420763,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300826743","Nodes",,21.000000,38.774708,"Default Known Flow Node","Known Flow",480716.941480,141690.564994,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300081923","Nodes","81923,",21.000000,34.883537,"DDS demands","Known Flow",480548.162918,142026.874857,,0.000000,,,,,,,-5.099999,,,,,,,,,-4.560511,-5.099999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300828988","Nodes",,21.000000,34.788248,"Default Known Flow Node","Known Flow",480530.814159,142004.634681,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300080023","Nodes","Group 07, Logger 4103, DOCKENFIELD STREET (BUCKS HORN OAK) DG",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",480747.887972,141588.031737,,5692.000091,,,,,,,,,,,,,,,,423.947407,474.098529,,"",,,,,,,,,,,,,,,
"80300300081368","Nodes","81368,",21.000000,39.632553,"DDS demands","Known Flow",480758.196975,141597.866740,,0.000000,,,,-5.019999,,,-11.029999,,,,,,,,,-14.352197,-16.049999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"80300300081924","Nodes","81924,",21.000000,34.850517,"DDS demands","Known Flow",480538.135822,142042.367758,,0.000000,,,,,,,-3.950000,,,,,,,,,-3.532160,-3.950000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300082010","Nodes","82010,",21.000000,34.216283,"DDS demands","Known Flow",480537.966915,141670.570760,,0.000000,,,,,,,-2.650000,,,,,,,,,-2.369677,-2.650000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300080771","Nodes","80771,",21.000000,34.274960,"DDS demands","Known Flow",480607.389397,141682.458110,,0.000000,,,,,,,-16.260000,,,,,,,,,-14.539983,-16.260000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300081366","Nodes","81366,",21.000000,34.942148,"DDS demands","Known Flow",480606.605933,142035.559859,,0.000000,,,,,,,-9.340000,,,,,,,,,-8.351995,-9.340000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300808756","Nodes",,21.000000,34.323408,"Default Known Flow Node","Known Flow",480609.242934,141677.214762,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300000122","Nodes",,21.000000,34.323408,"Default Known Flow Node","Known Flow",480609.181483,141682.584647,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300808744","Nodes",,21.000000,34.650227,"Default Known Flow Node","Known Flow",480605.125933,141884.757818,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300004017","Nodes",,21.000000,34.650227,"Default Known Flow Node","Known Flow",480606.527885,141884.865544,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300004016","Nodes",,21.000000,34.650227,"Default Known Flow Node","Known Flow",480603.666616,141884.680807,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300826528","Nodes",,21.000000,31.258058,"Default Known Flow Node","Known Flow",480275.738843,142761.542057,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300083301","Nodes","83301,",21.000000,31.258286,"DDS demands","Known Flow",480279.926845,142760.422056,,0.000000,,,,,,,-4.409999,,,,,,,,,-3.943500,-4.409999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300080794","Nodes","80794,",21.000000,31.215177,"DDS demands","Known Flow",480536.294914,142716.256044,,0.000000,,,,,,,,,,,-71.519996,,,,,-63.954462,-71.519996,,"",,,,,,,,,,,"I2 PROFILE",,,,
"80300300808754","Nodes",,21.000000,31.511398,"Default Known Flow Node","Known Flow",480966.324031,142789.476064,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300808764","Nodes",,21.000000,31.259209,"Default Known Flow Node","Known Flow",480520.423910,142935.456104,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300808763","Nodes",,21.000000,31.259209,"Default Known Flow Node","Known Flow",480514.961909,142925.873101,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300082009","Nodes","82009,",21.000000,31.258036,"DDS demands","Known Flow",480285.972846,142767.814058,,0.000000,,,,,,,-1.710000,,,,,,,,,-1.529112,-1.710000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300808767","Nodes",,21.000000,31.162829,"Default Known Flow Node","Known Flow",480188.834820,142712.884043,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300080795","Nodes","80795,",21.000000,31.162829,"DDS demands","Known Flow",480189.766263,142713.403172,,0.000000,,,,,,,-5.110000,,,,,,,,,-4.569453,-5.110000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300081363","Nodes","81363,",21.000000,31.265536,"DDS demands","Known Flow",480307.737852,142752.868054,,0.000000,,,,,,,-1.729999,,,,,,,,,-1.546996,-1.729999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300082008","Nodes","82008,",21.000000,31.265536,"Default Known Flow Node","Known Flow",480322.617856,142780.814062,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300083299","Nodes","83299,",21.000000,31.259854,"Default Known Flow Node","Known Flow",480286.443846,142758.397056,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300083300","Nodes","83300,",21.000000,31.299477,"DDS demands","Known Flow",480253.966838,142844.180079,,0.000000,,,,,,,-0.810000,,,,,,,,,-0.724316,-0.810000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300808770","Nodes",,21.000000,30.609344,"Default Known Flow Node","Known Flow",481264.491112,143329.458211,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300082007","Nodes","82007,",21.000000,29.873244,"DDS demands","Known Flow",481371.064117,143284.162213,,0.000000,,,,,,,-8.069999,,,,,,,,,-7.216338,-8.069999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300081360","Nodes","81360,",21.000000,30.734305,"DDS demands","Known Flow",481233.700104,143275.264197,,0.000000,-28.569999,,,,,,-14.710000,,,,,,,,,-38.701752,-43.279998,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80300300808773","Nodes",,21.000000,30.558301,"Default Known Flow Node","Known Flow",481388.602146,143190.599173,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300808775","Nodes",,21.000000,28.948868,"Default Known Flow Node","Known Flow",481386.789146,144145.666433,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300808776","Nodes",,21.000000,28.948868,"Default Known Flow Node","Known Flow",481438.668160,144171.627440,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300829320","Nodes",,21.000000,28.948868,"Default Known Flow Node","Known Flow",481387.451031,144144.507865,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300600030","Nodes","600030,",21.000000,32.124899,"DDS demands","Known Flow",481956.397301,136314.939303,,0.000000,,,,,,,-19.080000,,,,,,,,,-17.061678,-19.080000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300600032","Nodes","600032,",21.000000,31.666310,"DDS demands","Known Flow",481977.147306,136355.189314,,0.000000,,,,,,,-3.020000,,,,,,,,,-2.700538,-3.020000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300808785","Nodes",,21.000000,36.872417,"Default Known Flow Node","Known Flow",482003.022320,136205.305445,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300825699","Nodes",,21.000000,36.872417,"Default Known Flow Node","Known Flow",482064.397330,136253.189286,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300825623","Nodes",,21.000000,32.698350,"Default Known Flow Node","Known Flow",481954.022300,136311.939302,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300825670","Nodes",,21.000000,31.209372,"Default Known Flow Node","Known Flow",482070.897332,136415.564330,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300600033","Nodes","600033,",21.000000,31.133198,"DDS demands","Known Flow",482001.772313,136453.314340,,0.000000,,,,,,,-29.139999,,,,,,,,,-26.057509,-29.139999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300828456","Nodes",,21.000000,36.527269,"Default Known Flow Node","Known Flow",481817.896028,136223.669950,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300825450","Nodes",,21.000000,36.614080,"Default Known Flow Node","Known Flow",481833.147267,136253.439286,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300009999","Nodes","9999",21.000000,36.574237,"Default Known Flow Node","Known Flow",481862.147275,136128.189252,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300828425","Nodes",,21.000000,36.574237,"Default Known Flow Node","Known Flow",481852.775923,136220.341471,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300828485","Nodes",,21.000000,31.494744,"Default Known Flow Node","Known Flow",481999.353518,136350.345776,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300600028","Nodes","600028,",21.000000,36.572565,"DDS demands","Known Flow",481851.269507,136220.543675,,0.000000,,,,,,,-4.940000,,,,,,,,,-4.417436,-4.940000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300600029","Nodes","600029,",21.000000,36.436780,"DDS demands","Known Flow",481752.897245,136217.314276,,0.000000,-8.729999,,,,,,-7.020000,,,,,,,,,-14.083931,-15.749999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80300300600115","Nodes","600115,",21.000000,38.519210,"DDS demands","Known Flow",481972.522305,136727.689415,,0.000000,,,,,,,-5.599999,,,,,,,,,-5.007620,-5.599999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300600024","Nodes","600024,",21.000000,38.738174,"DDS demands","Known Flow",481998.417312,136690.164405,,0.000000,,,,,,,-14.100000,,,,,,,,,-12.608473,-14.100000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300600116","Nodes","600116,",21.000000,38.370352,"DDS demands","Known Flow",481882.034281,136637.343390,,0.000000,,,,,,,-4.039999,,,,,,,,,-3.612640,-4.039999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300808800","Nodes",,21.000000,35.017942,"Default Known Flow Node","Known Flow",481859.662274,140778.341517,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300083468","Nodes","83468,",21.000000,35.061668,"DDS demands","Known Flow",481872.841278,140865.766541,,0.000000,,,,,,,-4.709999,,,,,,,,,-4.211766,-4.709999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300808810","Nodes",,21.000000,34.887902,"Default Known Flow Node","Known Flow",482066.581331,140670.572488,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300809115","Nodes",,21.000000,34.539285,"Default Known Flow Node","Known Flow",482069.521332,140760.526512,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300081374","Nodes","81374,",21.000000,35.518992,"DDS demands","Known Flow",481811.459261,140867.918541,,0.000000,,,,,,,-5.749999,,,,,,,,,-5.141752,-5.749999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300081375","Nodes","81375,",21.000000,35.025812,"DDS demands","Known Flow",482005.776314,140659.302485,,0.000000,,,,,,,-6.639999,,,,,,,,,-5.937606,-6.639999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300083472","Nodes","83472,",21.000000,34.889295,"DDS demands","Known Flow",482064.301924,140670.258836,,0.000000,,,,,,,-10.889999,,,,,,,,,-9.738032,-10.889999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300080770","Nodes","80770,",21.000000,36.041157,"DDS demands","Known Flow",481698.049230,140735.590505,,0.000000,,,,,,,-5.670000,,,,,,,,,-5.070216,-5.670000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300808805","Nodes",,21.000000,35.573629,"Default Known Flow Node","Known Flow",481773.955251,140662.405486,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300808816","Nodes",,21.000000,35.449975,"Default Known Flow Node","Known Flow",481827.495987,140615.963622,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300081483","Nodes","81483,",21.000000,35.100631,"DDS demands","Known Flow",482029.069321,140559.139457,,0.000000,,,,,,,-17.719999,,,,,,,,,-15.845541,-17.719999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300808743","Nodes",,21.000000,36.779281,"Default Known Flow Node","Known Flow",481530.829185,140861.127540,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300021164","Nodes","21164",21.000000,34.833158,"Default Known Flow Node","Known Flow",481988.895310,141099.632605,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300808817","Nodes",,21.000000,34.833158,"Default Known Flow Node","Known Flow",481998.337312,141102.426605,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300808807","Nodes",,21.000000,35.102957,"Default Known Flow Node","Known Flow",481907.423287,141012.274581,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300081926","Nodes","81926,",21.000000,34.940858,"DDS demands","Known Flow",481961.824302,141060.790594,,0.000000,,,,,,,-13.130000,,,,,,,,,-11.741081,-13.130000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300828618","Nodes",,21.000000,34.678349,"Default Known Flow Node","Known Flow",482001.065679,141052.809566,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300007792","Nodes","7792",21.000000,34.833158,"Default Known Flow Node","Known Flow",481999.299190,141102.730544,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300808822","Nodes",,21.000000,33.457715,"Default Known Flow Node","Known Flow",482006.335314,141605.531742,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300080773","Nodes","80773,",21.000000,33.452851,"DDS demands","Known Flow",482006.016117,141607.420329,,0.000000,,,,,,,-5.480000,,,,,,,,,-4.900314,-5.480000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300828470","Nodes",,21.000000,32.116941,"Default Known Flow Node","Known Flow",482027.897320,143084.191145,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300300083460","Nodes","83460,",21.000000,32.134101,"DDS demands","Known Flow",482014.772317,143127.066156,,0.000000,,,,,,,-2.880000,,,,,,,,,-2.575347,-2.880000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300300808828","Nodes",,21.000000,30.726803,"Default Known Flow Node","Known Flow",481713.598235,143467.788249,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
