"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"80006800000666","Nodes","666","21.000000","66.013987","DDS demands","Known Flow","459847.141291","188980.444997","","0.000000","-10.289999","","","","-0.490000","","","","-9.639668","-10.779999","","","C1 PROFILE","","","","D1 PROFILE","","",""
"80006800000055","Nodes","55","21.000000","41.883855","DDS demands","Known Flow","460402.371485","189665.561045","","0.000000","","","","","-13.720000","","","","-12.268670","-13.720000","","","","","","","D1 PROFILE","","",""
"80006800000056","Nodes","56, P00063498, ST GEORGES ROAD, -98.86 SCMH","34.000000","41.876988","CSEP DDS Matched","Known Flow","460397.641434","189628.078809","","0.000000","","","","","","-98.859997","","","-88.402378","-98.859997","","","","","","","","DC PROFILE","",""
"80006800000064","Nodes","64","21.000000","37.036374","DDS demands","Known Flow","460200.470664","189881.084199","","0.000000","","-13.569999","","","-4.750000","","","","-16.382072","-18.319999","","","","C2 PROFILE","","","D1 PROFILE","","",""
"80006800001023","Nodes","1023","21.000000","37.261810","DDS demands","Known Flow","460207.496905","189946.080885","","0.000000","","","","","-3.170000","","","","-2.834670","-3.170000","","","","","","","D1 PROFILE","","",""
"80006800000841","Nodes","-182861","21.000000","37.551491","Default Known Flow Node","Known Flow","460211.601938","189988.448950","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80006800000695","Nodes","695","21.000000","43.080228","DDS demands","Known Flow","458543.644849","190788.465883","","0.000000","","","","","-7.889999","","","","-7.055379","-7.889999","","","","","","","D1 PROFILE","","",""
"80006800001021","Nodes","1021","21.000000","47.435866","Default Known Flow Node","Known Flow","458678.236635","190707.785460","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80006800000694","Nodes","694","21.000000","47.825176","DDS demands","Known Flow","458685.515968","190697.579100","","0.000000","","","","","-6.820000","","","","-6.098566","-6.820000","","","","","","","D1 PROFILE","","",""
"80006800000319","Nodes","319","21.000000","41.504248","DDS demands","Known Flow","460420.516441","189812.203860","","0.000000","","","","","-22.020000","","","","-19.690679","-22.020000","","","","","","","D1 PROFILE","","",""
