"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-2945.000001","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-490.989993","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-100.790000","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-282.620001","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-20.040000","0.000000","1.000000","Volumetric","-1.000000"
"I2","Flow Categories","-355.050001","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-462.753997","0.000000","1.000000","Volumetric","-1.000000"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"CC","Flow Categories","-173.260006","0.000000","1.000000","Volumetric","-1.000000"
"CT","Flow Categories","-28.620001","0.000000","1.000000","Volumetric","-1.000000"
"PL-DC","Flow Categories","-9.600000","0.000000","1.000000","Volumetric","-1.000000"
